time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_range,train/policy_gradient_loss,train/n_updates,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
4296,0,1,512,,,,,,,,,,,,,
2630,0,2,1024,0.2,-0.022194675490027294,16,0.9990686774253845,-0.9683161973953247,0.012500366,-43.977837562561035,0.15713697078899713,-0.036641500890254974,0.0004092704424510632,0.1900634765625,,
2341,0,3,1536,0.2,-0.020784877342521213,32,0.9983412623405457,-0.00395655632019043,0.014013197,-43.94546461105347,0.003211533788999077,-0.030307786539196968,0.0004092704424510632,0.2000732421875,-2.699012,1258.0
2207,0,4,2048,0.2,-0.03311073940130882,48,0.9995241761207581,-0.005966305732727051,0.019406952,-43.945337653160095,0.024660992552526295,-0.03164133429527283,0.0004092704424510632,0.287109375,-2.699012,1258.0
2141,1,5,2560,0.2,-0.02463689332944341,64,0.9986525177955627,0.00030803680419921875,0.020179775,-43.96368217468262,0.0029770101864414755,-0.02530234307050705,0.0004092704424510632,0.2939453125,-2.742795,1258.0
2100,1,6,3072,0.2,-0.018808377033565193,80,0.9981184601783752,0.00029850006103515625,0.01419404,-43.92951762676239,0.01657822504057549,-0.025613630190491676,0.0004092704424510632,0.2366943359375,-2.742795,1258.0
2073,1,7,3584,0.2,-0.026445058043464087,96,0.9975539445877075,-0.003023862838745117,0.018211013,-43.91553068161011,0.0013775149964203592,-0.028831847012043,0.0004092704424510632,0.2550048828125,-2.742795,1258.0
2048,1,8,4096,0.2,-0.02300738907069899,112,0.9994418621063232,0.001535177230834961,0.017991826,-43.92460751533508,0.0123078513861401,-0.019651662558317184,0.0004092704424510632,0.2772216796875,-2.736667333333333,1258.0
2034,2,9,4608,0.2,-0.023130524656153284,128,0.9975160956382751,-0.002871274948120117,0.01365362,-43.94675159454346,0.002493857977242442,-0.04359082877635956,0.0004092704424510632,0.1982421875,-2.736667333333333,1258.0
2020,2,10,5120,0.2,-0.02142968453699723,144,0.997584879398346,-0.00013458728790283203,0.012407582,-43.89367699623108,0.00253084135329118,-0.03924122452735901,0.0004092704424510632,0.19921875,-2.73620425,1258.0
2010,2,11,5632,0.2,-0.031210036497213878,160,0.9987597465515137,0.0006856918334960938,0.023550536,-43.91817057132721,0.014059480250580236,-0.03919702023267746,0.0004092704424510632,0.31005859375,-2.73620425,1258.0
2004,3,12,6144,0.2,-0.021093105708132498,176,0.9974839687347412,-0.00029909610748291016,0.016001489,-43.925554156303406,0.0016294045708491467,-0.03460008651018143,0.0004092704424510632,0.2225341796875,-2.73620425,1258.0
1991,3,13,6656,0.2,-0.028156413551187143,192,0.9973570704460144,0.0020941495895385742,0.019725032,-43.890698313713074,0.011839165294077247,-0.040196482092142105,0.0004092704424510632,0.2852783203125,-2.7429214,1258.0
1982,3,14,7168,0.2,-0.029057709529297426,208,0.997169017791748,0.002941608428955078,0.02051889,-43.89716672897339,0.005252343296888284,-0.049690354615449905,0.0004092704424510632,0.2698974609375,-2.7429214,1258.0
1977,3,15,7680,0.2,-0.02123091094836127,224,0.9966156482696533,-0.0004914999008178711,0.016824182,-43.87474882602692,0.003590249689295888,-0.03528428450226784,0.0004092704424510632,0.246826171875,-2.720924333333334,1258.0
1973,4,16,8192,0.2,-0.027913694255403243,240,0.9951444864273071,0.0022644400596618652,0.025540264,-43.84747898578644,0.021485831181053072,-0.032778553664684296,0.0004092704424510632,0.2752685546875,-2.720924333333334,1258.0
1969,4,17,8704,0.2,-0.020729902753373608,256,0.9947820901870728,0.0011597275733947754,0.013391068,-43.80729031562805,0.0019506016888044542,-0.03110549971461296,0.0004092704424510632,0.2039794921875,-2.720924333333334,1258.0
1963,4,18,9216,0.2,-0.025860600115265697,272,0.9953500628471375,0.008353650569915771,0.020868175,-43.81398141384125,0.010365217618527822,-0.047889407724142075,0.0004092704424510632,0.27197265625,-2.710221285714286,1258.0
1959,4,19,9728,0.2,-0.026092245592735708,288,0.9942028522491455,0.004970252513885498,0.022649184,-43.804965019226074,0.021985450061038136,-0.03279625624418259,0.0004092704424510632,0.281494140625,-2.710221285714286,1258.0
1956,5,20,10240,0.2,-0.028838162048486993,304,0.9926465749740601,0.08267366886138916,0.017478624,-43.7635840177536,0.0034185413824161515,-0.031692229211330414,0.0004092704424510632,0.25390625,-2.72690125,1258.0
1951,5,21,10752,0.2,-0.026075487374328077,320,0.9919886589050293,0.0031333565711975098,0.025601175,-43.72087574005127,0.041926263365894556,-0.022977767512202263,0.0004092704424510632,0.271240234375,-2.72690125,1258.0
1949,5,22,11264,0.2,-0.02159525331808254,336,0.9913427233695984,-0.21112632751464844,0.018123925,-43.70757591724396,0.0014137493126327172,-0.03127165883779526,0.0004092704424510632,0.2169189453125,-2.72690125,1258.0
