time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_range,train/policy_gradient_loss,train/n_updates,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
4206,0,1,512,,,,,,,,,,,,,
2638,0,2,1024,0.2,-0.031323428731411695,16,1.000379204750061,-1.2834563255310059,0.01718644,-43.99488890171051,0.19397226992441574,-0.04015754908323288,0.0004092704424510632,0.2662353515625,,
2336,0,3,1536,0.2,-0.02305255754617974,32,1.0002158880233765,-0.02407205104827881,0.015111575,-43.99650478363037,0.003793869211222045,-0.028129171580076218,0.0004092704424510632,0.2242431640625,-2.689966,1258.0
2219,0,4,2048,0.2,-0.027612304140347987,48,1.0018956661224365,0.009642302989959717,0.023635825,-44.01331555843353,0.007694501196965575,-0.033032480627298355,0.0004092704424510632,0.332275390625,-2.689966,1258.0
2140,1,5,2560,0.2,-0.03248084080405533,64,1.0015499591827393,0.001397550106048584,0.02276765,-44.046706318855286,0.0024145514726114925,-0.05138508602976799,0.0004092704424510632,0.299072265625,-2.599487,1258.0
2099,1,6,3072,0.2,-0.028473586848122068,80,1.0001074075698853,0.008871674537658691,0.019862577,-44.009249448776245,0.009963357675587758,-0.027816414833068848,0.0004092704424510632,0.28857421875,-2.599487,1258.0
2067,1,7,3584,0.2,-0.025075870915316045,96,0.998407244682312,-0.0013294219970703125,0.014923999,-43.963968992233276,0.001221229614202457,-0.04098907485604286,0.0004092704424510632,0.2430419921875,-2.599487,1258.0
2053,1,8,4096,0.2,-0.03024386086326558,112,0.9975874423980713,0.009867846965789795,0.0288813,-43.918139815330505,0.008882165348040871,-0.03152630478143692,0.0004092704424510632,0.3009033203125,-2.619647,1258.0
2035,2,9,4608,0.2,-0.031022830866277218,128,0.9983016848564148,0.009894907474517822,0.025449242,-43.91682493686676,0.012986809248104692,-0.03478911146521568,0.0004092704424510632,0.3031005859375,-2.619647,1258.0
2024,2,10,5120,0.2,-0.029194795424700715,144,0.9985098838806152,0.0036078691482543945,0.017308675,-43.936283349990845,0.0026916205388261005,-0.03754141554236412,0.0004092704424510632,0.275390625,-2.6542114999999997,1258.0
2017,2,11,5632,0.2,-0.033656085448456,160,0.9997517466545105,0.00567471981048584,0.021013428,-43.95143949985504,0.03057558776345104,-0.011904151178896427,0.0004092704424510632,0.30908203125,-2.6542114999999997,1258.0
2012,3,12,6144,0.2,-0.02949032181641087,176,0.9988076090812683,0.023105323314666748,0.019537516,-43.96582007408142,0.0015730939412605949,-0.035136252641677856,0.0004092704424510632,0.2783203125,-2.6542114999999997,1258.0
2007,3,13,6656,0.2,-0.023307441035285592,192,0.9988353252410889,0.01430964469909668,0.017648157,-43.9424614906311,0.010256109206238762,-0.025327220559120178,0.0004092704424510632,0.22900390625,-2.641405,1258.0
1994,3,14,7168,0.2,-0.02288114113616757,208,0.9977647662162781,0.009222865104675293,0.019600004,-43.92864692211151,0.03591675066854805,-0.013100838288664818,0.0004092704424510632,0.2615966796875,-2.641405,1258.0
1978,3,15,7680,0.2,-0.030286463996162638,224,0.9978154301643372,0.10786175727844238,0.018829431,-43.90726625919342,0.0031064236172824167,-0.0319996252655983,0.0004092704424510632,0.268310546875,-2.664218166666666,1258.0
1974,4,16,8192,0.2,-0.02657626772997901,240,0.9965404272079468,0.019932150840759277,0.01786843,-43.892157673835754,0.05553425964899361,0.003441460430622101,0.0004092704424510632,0.2366943359375,-2.664218166666666,1258.0
1963,4,17,8704,0.2,-0.02498981260578148,256,0.996669590473175,-0.15137052536010742,0.01334379,-43.86506676673889,0.0018618025242176373,-0.03492516651749611,0.0004092704424510632,0.21533203125,-2.664218166666666,1258.0
1955,4,18,9216,0.2,-0.01981159568822477,272,0.9990805387496948,0.15000063180923462,0.016598223,-43.8952853679657,0.00857166231435258,-0.024698443710803986,0.0004092704424510632,0.205810546875,-2.6737791428571427,1258.0
1950,4,19,9728,0.2,-0.025428557506529614,288,0.9991082549095154,0.04023337364196777,0.019513436,-43.94992411136627,0.053846406342927366,-0.011682197451591492,0.0004092704424510632,0.245849609375,-2.6737791428571427,1258.0
1949,5,20,10240,0.2,-0.03020570041553583,304,0.9974949359893799,0.2774730324745178,0.015223028,-43.92161250114441,0.007767021481413394,-0.032027315348386765,0.0004092704424510632,0.238525390625,-2.682782875,1258.0
1945,5,21,10752,0.2,-0.024864738254109398,320,0.9975079894065857,0.1434609293937683,0.026163265,-43.88804829120636,0.051243571972008795,0.002672949805855751,0.0004092704424510632,0.263916015625,-2.682782875,1258.0
1944,5,22,11264,0.2,-0.021317897451808676,336,0.9980941414833069,-0.17036867141723633,0.0138223395,-43.90568959712982,0.0022587100029340945,-0.03280550241470337,0.0004092704424510632,0.198486328125,-2.682782875,1258.0
1944,6,23,11776,0.2,-0.032764183095423505,352,0.9978873133659363,0.4387938380241394,0.032068163,-43.91231119632721,0.00680295292113442,-0.028067724779248238,0.0004092704424510632,0.3026123046875,-2.6766372222222223,1258.0
1944,6,24,12288,0.2,-0.019385226943995804,368,0.9985226392745972,0.39922022819519043,0.016411891,-43.9114226102829,0.035716689308173954,-0.007770568132400513,0.0004092704424510632,0.177490234375,-2.6766372222222223,1258.0
1944,6,25,12800,0.2,-0.0248334345233161,384,0.9981824159622192,-0.7491439580917358,0.01639363,-43.92017114162445,0.006376481142069679,-0.03207674250006676,0.0004092704424510632,0.21240234375,-2.6896145000000002,1258.0
1943,6,26,13312,0.2,-0.030614222370786592,400,0.9974388480186462,0.27263766527175903,0.021018475,-43.90309250354767,0.045295303920283914,-0.030909430235624313,0.0004092704424510632,0.2794189453125,-2.6896145000000002,1258.0
1944,7,27,13824,0.2,-0.032291963521856815,416,0.9958096146583557,-1.3603627681732178,0.023541324,-43.86723184585571,0.00253908760532795,-0.03734419867396355,0.0004092704424510632,0.273681640625,-2.6896145000000002,1258.0
1943,7,28,14336,0.2,-0.025382586143678054,432,0.9958164095878601,0.328615665435791,0.018269097,-43.83004546165466,0.0123873470001854,-0.03879789635539055,0.0004092704424510632,0.2501220703125,-2.699183090909091,1258.0
1943,7,29,14848,0.2,-0.022885630183736794,448,0.9965841174125671,0.41032129526138306,0.042349473,-43.85001611709595,0.02237938085454516,-0.0336478166282177,0.0004092704424510632,0.2633056640625,-2.699183090909091,1258.0
1942,7,30,15360,0.2,-0.02265367163636256,464,0.9989112019538879,-0.6163893938064575,0.014777321,-43.89270544052124,0.004754181878524832,-0.0128276776522398,0.0004092704424510632,0.200439453125,-2.6948845833333333,1258.0
1941,8,31,15872,0.2,-0.020538735276204534,480,1.0009336471557617,0.45205843448638916,0.01563883,-43.96297371387482,0.04582244763150811,-0.02782798558473587,0.0004092704424510632,0.1435546875,-2.6948845833333333,1258.0
1941,8,32,16384,0.2,-0.02423905640898738,496,1.0000780820846558,-0.08735227584838867,0.012536815,-43.98811948299408,0.0032197586879192386,-0.027674822136759758,0.0004092704424510632,0.181884765625,-2.7116243076923072,1258.0
1940,8,33,16896,0.2,-0.019314846183988266,512,1.0006011724472046,0.36130112409591675,0.018618938,-43.96954798698425,0.07675340352579951,-0.002218130975961685,0.0004092704424510632,0.1788330078125,-2.7116243076923072,1258.0
1938,8,34,17408,0.2,-0.022705655937897973,528,0.9992230534553528,-1.459090232849121,0.017631417,-43.96606683731079,0.0073143360641552135,-0.03175373375415802,0.0004092704424510632,0.20703125,-2.7116243076923072,1258.0
1937,9,35,17920,0.2,-0.024397939516347833,544,0.9996483325958252,-0.008976936340332031,0.01730238,-43.934621810913086,0.00611237053090008,-0.027449510991573334,0.0004092704424510632,0.244140625,-2.721248857142857,1258.0
1935,9,36,18432,0.2,-0.021703064150642604,560,1.0000343322753906,0.10095173120498657,0.018648133,-43.955294728279114,0.08659728791099042,-0.006566189229488373,0.0004092704424510632,0.184326171875,-2.721248857142857,1258.0
1935,9,37,18944,0.2,-0.02961452567251399,576,1.0023157596588135,-0.14428985118865967,0.020326398,-43.99101686477661,0.005594279151409864,-0.035022228956222534,0.0004092704424510632,0.253173828125,-2.7279212666666663,1258.0
1933,10,38,19456,0.2,-0.029164134291931987,592,1.0029696226119995,0.43471819162368774,0.019856203,-44.042173981666565,0.08930724486708641,-0.001916695386171341,0.0004092704424510632,0.25537109375,-2.7279212666666663,1258.0
1931,10,39,19968,0.2,-0.01945544067712035,608,1.0027023553848267,-2.4590749740600586,0.014006441,-44.04537260532379,0.005168849551409949,-0.027112508192658424,0.0004092704424510632,0.1539306640625,-2.7279212666666663,1258.0
1929,10,40,20480,0.2,-0.030901759091648273,624,1.0031507015228271,0.054089367389678955,0.027201226,-44.03857088088989,0.012990854360396042,-0.038955047726631165,0.0004092704424510632,0.27001953125,-2.7373418125,1258.0
1926,10,41,20992,0.2,-0.02177863164979499,640,1.0037238597869873,0.20131468772888184,0.01737615,-44.05725693702698,0.09217615949455649,-0.010828005149960518,0.0004092704424510632,0.14697265625,-2.7373418125,1258.0
1923,11,42,21504,0.2,-0.02861261107318569,656,1.0018479824066162,-2.2040061950683594,0.017747108,-44.04171049594879,0.003239263442083029,-0.04343380033969879,0.0004092704424510632,0.2557373046875,-2.738459588235294,1258.0
1920,11,43,22016,0.2,-0.018071450627758168,672,1.0014289617538452,0.2215239405632019,0.016076045,-43.99368870258331,0.13080905319657177,0.008851233869791031,0.0004092704424510632,0.1522216796875,-2.738459588235294,1258.0
1919,11,44,22528,0.2,-0.02371806233713869,688,1.0015320777893066,-3.248173713684082,0.018326905,-43.99263858795166,0.0027398886959417723,-0.02740410901606083,0.0004092704424510632,0.2384033203125,-2.738459588235294,1258.0
1916,12,45,23040,0.2,-0.01813444912841078,704,0.998404324054718,0.1861279010772705,0.014623632,-43.95458197593689,0.010854148567887023,-0.02486107498407364,0.0004092704424510632,0.186279296875,-2.7444014444444442,1258.0
1913,12,46,23552,0.2,-0.021106195126776583,720,0.9977512359619141,0.42070186138153076,0.021442976,-43.87560820579529,0.08591498737223446,-0.004579730331897736,0.0004092704424510632,0.1578369140625,-2.7444014444444442,1258.0
1910,12,47,24064,0.2,-0.02307988422398921,736,0.998809278011322,-0.41821467876434326,0.017729152,-43.88980853557587,0.01344276565941982,-0.027699243277311325,0.0004092704424510632,0.224609375,-2.7426034736842104,1258.0
1908,12,48,24576,0.2,-0.013439127389574423,752,0.9987888336181641,0.6716182231903076,0.01142228,-43.91218852996826,0.11939683579839766,0.0246129147708416,0.0004092704424510632,0.1007080078125,-2.7426034736842104,1258.0
1905,13,49,25088,0.2,-0.02948563068639487,768,0.9974753856658936,-7.790903091430664,0.019465808,-43.89178681373596,0.0033996885977103375,-0.03582098335027695,0.0004092704424510632,0.2689208984375,-2.7426034736842104,1258.0
1902,13,50,25600,0.2,-0.02684624691028148,784,0.9970644116401672,0.27994948625564575,0.021750968,-43.86013948917389,0.010763448124635033,-0.020040571689605713,0.0004092704424510632,0.3157958984375,-2.74233245,1258.0
