time/fps,time/time_elapsed,time/iterations,time/total_timesteps,train/clip_range,train/policy_gradient_loss,train/n_updates,train/std,train/explained_variance,train/approx_kl,train/entropy_loss,train/value_loss,train/loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
1553,19,58,29696,0.2,-0.016386513314500917,912,0.9782758951187134,0.5113296508789062,0.013700303,-43.283149003982544,0.1297891279682517,0.03444202244281769,0.0004092704424510632,0.1099853515625,-2.703211086956522,1258.0
1553,19,59,30208,0.2,-0.02362703630933538,928,0.9774134755134583,-1.0939512252807617,0.016923765,-43.26463186740875,0.006345346846501343,-0.008837023749947548,0.0004092704424510632,0.226806640625,-2.703539166666667,1258.0
1553,19,60,30720,0.2,-0.020989361422834918,944,0.976224422454834,0.5482866764068604,0.01851781,-43.2355170249939,0.11475034593604505,-0.0002987310290336609,0.0004092704424510632,0.1536865234375,-2.703539166666667,1258.0
1552,20,61,31232,0.2,-0.027329934178851545,960,0.975762665271759,-1.1405925750732422,0.02288585,-43.20081830024719,0.005032975670474116,-0.031063195317983627,0.0004092704424510632,0.2762451171875,-2.703539166666667,1258.0
1551,20,62,31744,0.2,-0.02667903455585474,976,0.9748038649559021,0.10918658971786499,0.01759578,-43.17968690395355,0.0034427906139171682,-0.03921176493167877,0.0004092704424510632,0.234619140625,-2.7051144,1258.0
1550,20,63,32256,0.2,-0.016642010305076838,992,0.9744800329208374,0.34091293811798096,0.017003765,-43.15739583969116,0.16251907392870635,0.0129461158066988,0.0004092704424510632,0.120849609375,-2.7051144,1258.0
1549,21,64,32768,0.2,-0.025590696226572618,1008,0.9745395183563232,-0.7009258270263672,0.013753695,-43.153759479522705,0.0035681248700711876,-0.046653829514980316,0.0004092704424510632,0.2080078125,-2.696748115384615,1258.0
1549,21,65,33280,0.2,-0.016526030682143755,1024,0.9746021032333374,0.4844716787338257,0.012622841,-43.15248215198517,0.22291436092928052,0.053026631474494934,0.0004092704424510632,0.093994140625,-2.696748115384615,1258.0
1548,21,66,33792,0.2,-0.018670448640477844,1040,0.9747908115386963,-3.4583792686462402,0.016706383,-43.1566241979599,0.007217775644676294,-0.009163988754153252,0.0004092704424510632,0.2071533203125,-2.696748115384615,1258.0
1548,22,67,34304,0.2,-0.023426293395459652,1056,0.9748347997665405,0.051331520080566406,0.0262048,-43.15831220149994,0.008697983343154192,-0.04255036264657974,0.0004092704424510632,0.2630615234375,-2.6898070370370366,1258.0
1548,22,68,34816,0.2,-0.007307740685064346,1072,0.9746627807617188,0.3028036952018738,0.009803185,-43.16034531593323,0.26154955150559545,0.005493886768817902,0.0004092704424510632,0.024658203125,-2.6898070370370366,1258.0
1548,22,69,35328,0.2,-0.0230494401184842,1088,0.9731144905090332,-1.1434319019317627,0.017686237,-43.13134741783142,0.0036138434006716125,-0.038028325885534286,0.0004092704424510632,0.2276611328125,-2.6929209999999997,1258.0
1548,23,70,35840,0.2,-0.01739063578133937,1104,0.972798228263855,0.3151620030403137,0.016386434,-43.095651268959045,0.269165996927768,0.05483541637659073,0.0004092704424510632,0.0972900390625,-2.6929209999999997,1258.0
1548,23,71,36352,0.2,-0.028481637345976196,1120,0.9722052812576294,-3.19569730758667,0.02176632,-43.083579540252686,0.003358876982019865,-0.02903321199119091,0.0004092704424510632,0.26416015625,-2.6929209999999997,1258.0
1548,23,72,36864,0.2,-0.030986568133812398,1136,0.9728698134422302,0.17490822076797485,0.029645447,-43.07718098163605,0.008683295280206949,-0.040123987942934036,0.0004092704424510632,0.3271484375,-2.6882792413793104,1258.0
1548,24,73,37376,0.2,-0.014099060819717124,1152,0.972671389579773,0.4678391218185425,0.01616973,-43.09435474872589,0.2278961760457605,0.03900117427110672,0.0004092704424510632,0.10302734375,-2.6882792413793104,1258.0
1549,24,74,37888,0.2,-0.0307274530059658,1168,0.9720108509063721,-2.2123115062713623,0.020875677,-43.07663297653198,0.007606511586345732,-0.0438588447868824,0.0004092704424510632,0.309814453125,-2.6860837333333336,1258.0
1549,24,75,38400,0.2,-0.01436214440036565,1184,0.972362756729126,0.4163305163383484,0.024240706,-43.06697726249695,0.23277844511903822,0.0340956449508667,0.0004092704424510632,0.119384765625,-2.6860837333333336,1258.0
1549,25,76,38912,0.2,-0.026003753213444725,1200,0.9710584282875061,-0.2715315818786621,0.01791976,-43.062246799468994,0.005169818687136285,-0.0244247168302536,0.0004092704424510632,0.263427734375,-2.6860837333333336,1258.0
1549,25,77,39424,0.2,-0.024631500215036795,1216,0.9698966145515442,0.462188184261322,0.018783916,-43.010478496551514,0.016233845643000677,-0.027716342359781265,0.0004092704424510632,0.2535400390625,-2.6866548387096776,1258.0
1550,25,78,39936,0.2,-0.019840621782350354,1232,0.9692630171775818,0.6942363977432251,0.020117,-42.98541283607483,0.16294858767651021,-0.0019458755850791931,0.0004092704424510632,0.1561279296875,-2.6866548387096776,1258.0
1550,26,79,40448,0.2,-0.02512888450291939,1248,0.9692844748497009,-0.7378774881362915,0.018096963,-42.97443699836731,0.02032349570072256,-0.02632080763578415,0.0004092704424510632,0.240234375,-2.6850319375,1258.0
1550,26,80,40960,0.2,-0.008951938012614846,1264,0.9689875245094299,0.7649314999580383,0.014176186,-42.972660064697266,0.21731806779280305,0.05721234530210495,0.0004092704424510632,0.104736328125,-2.6850319375,1258.0
1551,26,81,41472,0.2,-0.026430230675032362,1280,0.9698824882507324,-5.299899101257324,0.015758855,-42.97729241847992,0.005425027382443659,-0.038735050708055496,0.0004092704424510632,0.2725830078125,-2.6850319375,1258.0
1552,27,82,41984,0.2,-0.023693579336395487,1296,0.9701303839683533,0.45403194427490234,0.012851438,-43.001021027565,0.01817025919444859,-0.020871184766292572,0.0004092704424510632,0.2052001953125,-2.679944090909091,1258.0
1552,27,83,42496,0.2,-0.01954941396252252,1312,0.9700543880462646,0.6117299795150757,0.022874184,-43.001808285713196,0.0980972143006511,-0.013712622225284576,0.0004092704424510632,0.1826171875,-2.679944090909091,1258.0
1553,27,84,43008,0.2,-0.025077375379623845,1328,0.9680724740028381,-1.7287571430206299,0.01944657,-42.97187256813049,0.008880635345121846,-0.02310318499803543,0.0004092704424510632,0.244873046875,-2.6751692647058825,1258.0
1554,27,85,43520,0.2,-0.015570717194350436,1344,0.9680783152580261,0.4674943685531616,0.013264744,-42.927528858184814,0.3118315206374973,0.08985257148742676,0.0004092704424510632,0.0789794921875,-2.6751692647058825,1258.0
1555,28,86,44032,0.2,-0.02221934124827385,1360,0.9690344929695129,-1.5433499813079834,0.016254716,-42.948740124702454,0.0024603886922704987,-0.03861542418599129,0.0004092704424510632,0.2093505859375,-2.6686454,1258.0
1556,28,87,44544,0.2,-0.007462369350832887,1376,0.9690228700637817,0.4051571488380432,0.009370232,-42.96928286552429,0.33396308636292815,0.030352149158716202,0.0004092704424510632,0.0484619140625,-2.6686454,1258.0
1557,28,88,45056,0.2,-0.024358946975553408,1392,0.9698657393455505,-1.8836677074432373,0.021526873,-42.9736533164978,0.006010143901221454,-0.03825296089053154,0.0004092704424510632,0.2664794921875,-2.6686454,1258.0
1558,29,89,45568,0.2,-0.030152125109452754,1408,0.9700319170951843,0.108101487159729,0.015347585,-42.998536467552185,0.003065250308281975,-0.03327053785324097,0.0004092704424510632,0.257080078125,-2.6686546944444443,1258.0
1558,29,90,46080,0.2,-0.012647703944821842,1424,0.9700087308883667,0.38378018140792847,0.009937149,-42.9967041015625,0.4502614554949105,0.028999365866184235,0.0004092704424510632,0.038818359375,-2.6686546944444443,1258.0
1559,29,91,46592,0.2,-0.027738862627302296,1440,0.9695720672607422,-2.340620279312134,0.019706193,-42.98883414268494,0.004335164529038593,-0.03310895338654518,0.0004092704424510632,0.26611328125,-2.666826243243243,1258.0
1560,30,92,47104,0.2,-0.012987918918952346,1456,0.9690645337104797,0.4914616346359253,0.0110068545,-42.96929955482483,0.42086463840678334,0.04835527390241623,0.0004092704424510632,0.0704345703125,-2.666826243243243,1258.0
1561,30,93,47616,0.2,-0.025224272554623894,1472,0.9695178270339966,-6.176509380340576,0.017933868,-42.96190679073334,0.009251223804312758,-0.03640115261077881,0.0004092704424510632,0.2347412109375,-2.666826243243243,1258.0
1562,30,94,48128,0.2,-0.020986585288483184,1488,0.9686862826347351,-0.02779674530029297,0.015841804,-42.95794463157654,0.01039820586447604,-0.021589726209640503,0.0004092704424510632,0.2122802734375,-2.6644233157894734,1258.0
1562,31,95,48640,0.2,-0.010513438290217891,1504,0.9684830904006958,0.22059500217437744,0.008836172,-42.94062519073486,0.5832012607716024,0.03891019523143768,0.0004092704424510632,0.0350341796875,-2.6644233157894734,1258.0
1563,31,96,49152,0.2,-0.028007651475491002,1520,0.9704553484916687,-0.8081378936767578,0.018518528,-42.958892941474915,0.005588464737229515,-0.020251566544175148,0.0004092704424510632,0.2598876953125,-2.666661846153846,1258.0
1564,31,97,49664,0.2,-0.009214941877871752,1536,0.9713050723075867,0.47193294763565063,0.00808822,-43.0136079788208,0.5848662815988064,0.09351524710655212,0.0004092704424510632,0.0196533203125,-2.666661846153846,1258.0
1564,32,98,50176,0.2,-0.0304235192888882,1552,0.9708771705627441,-1.1423821449279785,0.020523611,-43.021878600120544,0.0026465254559298046,-0.04798164963722229,0.0004092704424510632,0.283203125,-2.666661846153846,1258.0
1565,32,99,50688,0.2,-0.03634941239579348,1568,0.9706758260726929,0.1218634843826294,0.032206774,-43.0022097826004,0.015193677740171552,-0.053987402468919754,0.0004092704424510632,0.34619140625,-2.668207425,1258.0
1566,32,100,51200,0.2,-0.009461420762818307,1584,0.9705884456634521,0.5538963079452515,0.014629647,-42.99677848815918,0.34246436948888004,0.05074680224061012,0.0004092704424510632,0.0667724609375,-2.668207425,1258.0
1566,33,101,51712,0.2,-0.028772502817446366,1600,0.9710211753845215,-0.39859509468078613,0.017851248,-43.00251924991608,0.016892877116333693,-0.03651922568678856,0.0004092704424510632,0.2791748046875,-2.664736024390244,1258.0
1567,33,102,52224,0.2,-0.011072108143707737,1616,0.9713817834854126,0.5424498319625854,0.010869641,-43.02254557609558,0.47071458026766777,0.0663435161113739,0.0004092704424510632,0.035888671875,-2.664736024390244,1258.0
1568,33,103,52736,0.2,-0.02923631900921464,1632,0.9716816544532776,-0.7251813411712646,0.01894787,-43.03118908405304,0.009543245469103567,-0.03592271730303764,0.0004092704424510632,0.2884521484375,-2.664736024390244,1258.0
1568,33,104,53248,0.2,-0.030592971510486677,1648,0.9693870544433594,0.35345011949539185,0.01836463,-43.0100531578064,0.015193593018921092,-0.0370902344584465,0.0004092704424510632,0.251220703125,-2.664714761904762,1258.0
1569,34,105,53760,0.2,-0.010178938115132041,1664,0.9684967994689941,0.552629828453064,0.015476065,-42.94535982608795,0.31800018274225295,0.028317835181951523,0.0004092704424510632,0.0947265625,-2.664714761904762,1258.0
1569,34,106,54272,0.2,-0.024487494520144537,1680,0.9690111875534058,-0.23145532608032227,0.014713448,-42.93945348262787,0.014576045650755987,-0.031944528222084045,0.0004092704424510632,0.234130859375,-2.660960953488372,1258.0
1570,34,107,54784,0.2,-0.014693241435452364,1696,0.9692796468734741,0.6710782051086426,0.014542106,-42.95502805709839,0.4793995781801641,0.057195235043764114,0.0004092704424510632,0.08935546875,-2.660960953488372,1258.0
1571,35,108,55296,0.2,-0.027776970571721904,1712,0.9711737632751465,-2.288647174835205,0.018827341,-42.97833585739136,0.006691165384836495,-0.040720585733652115,0.0004092704424510632,0.2559814453125,-2.660960953488372,1258.0
1571,35,109,55808,0.2,-0.0252075541720842,1728,0.9714341759681702,0.4216359257698059,0.016895704,-43.02091598510742,0.017563145520398393,-0.021097030490636826,0.0004092704424510632,0.23095703125,-2.6610719545454544,1258.0
1572,35,110,56320,0.2,-0.016726780828321353,1744,0.9713603854179382,0.6656975746154785,0.023755899,-43.01771867275238,0.1970648947171867,-0.002205904573202133,0.0004092704424510632,0.1365966796875,-2.6610719545454544,1258.0
1572,36,111,56832,0.2,-0.024470473756082356,1760,0.970582902431488,-2.605748176574707,0.024231844,-43.00493049621582,0.03304730949457735,-0.025317635387182236,0.0004092704424510632,0.21923828125,-2.6604457333333333,1258.0
1573,36,112,57344,0.2,-0.009879999051918276,1776,0.9702411890029907,0.43004441261291504,0.008139732,-42.97746658325195,0.6946580745279789,0.12204398214817047,0.0004092704424510632,0.0286865234375,-2.6604457333333333,1258.0
1573,36,113,57856,0.2,-0.023751631553750485,1792,0.9709953665733337,-6.153989315032959,0.019593926,-42.98229372501373,0.0031516956660198048,-0.03354089707136154,0.0004092704424510632,0.2210693359375,-2.6604457333333333,1258.0
1574,37,114,58368,0.2,-0.0277984990098048,1808,0.9713991284370422,0.45106518268585205,0.019661237,-43.00917184352875,0.01877947465982288,-0.041593000292778015,0.0004092704424510632,0.2918701171875,-2.657265152173913,1258.0
1574,37,115,58880,0.2,-0.017858418243122287,1824,0.9707853198051453,0.2336398959159851,0.031486128,-42.99639892578125,0.19816389959305525,-0.01149036455899477,0.0004092704424510632,0.1767578125,-2.657265152173913,1258.0
1575,37,116,59392,0.2,-0.0268051732564345,1840,0.9699826836585999,-0.29755640029907227,0.01647653,-42.973785758018494,0.0065511616703588516,-0.04006364569067955,0.0004092704424510632,0.26708984375,-2.6559787872340426,1258.0
1575,38,117,59904,0.2,-0.013295722208567895,1856,0.9697160124778748,0.5238713026046753,0.015010135,-42.95120942592621,0.4412605599500239,0.060608819127082825,0.0004092704424510632,0.06298828125,-2.6559787872340426,1258.0
1576,38,118,60416,0.2,-0.02849998119927477,1872,0.9699218273162842,-1.446944236755371,0.019818919,-42.94864332675934,0.00583547984570032,-0.039048608392477036,0.0004092704424510632,0.275634765625,-2.6545867708333333,1258.0
1576,38,119,60928,0.2,-0.008896637911675498,1888,0.9701476693153381,0.6259626150131226,0.0104287,-42.96020805835724,0.47315266029909253,0.0671398788690567,0.0004092704424510632,0.0341796875,-2.6545867708333333,1258.0
1577,38,120,61440,0.2,-0.033913185383426026,1904,0.9706637263298035,-5.959885120391846,0.021263922,-42.96866989135742,0.004168279599980451,-0.04364690184593201,0.0004092704424510632,0.3087158203125,-2.6545867708333333,1258.0
1577,39,121,61952,0.2,-0.030049405700992793,1920,0.96925950050354,-0.06492984294891357,0.02556168,-42.96248137950897,0.008730846850085072,-0.03274289518594742,0.0004092704424510632,0.2999267578125,-2.651872795918367,1258.0
1578,39,122,62464,0.2,-0.010795859750942327,1936,0.9686543941497803,0.28392064571380615,0.008010722,-42.92005503177643,0.948969628661871,0.07606056332588196,0.0004092704424510632,0.025390625,-2.651872795918367,1258.0
1578,39,123,62976,0.2,-0.0207008453871822,1952,0.9680938124656677,0.015017151832580566,0.01840967,-42.91032087802887,0.012780043616658077,-0.031547706574201584,0.0004092704424510632,0.2100830078125,-2.65496088,1258.0
1578,40,124,63488,0.2,-0.0073839873148244806,1968,0.9677822589874268,0.6206450462341309,0.007749917,-42.89555466175079,0.5562407425604761,0.09150341898202896,0.0004092704424510632,0.024658203125,-2.65496088,1258.0
1579,40,125,64000,0.2,-0.025525241246214136,1984,0.967705488204956,-2.116825819015503,0.020431628,-42.885985136032104,0.0039297643161262386,-0.027823995798826218,0.0004092704424510632,0.2691650390625,-2.65496088,1258.0
