time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/clip_fraction,train/std,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1631,10240,20,6,0.01705798,0.0004092704424510632,-0.004308342933654785,304,0.2320556640625,0.9960201382637024,0.0028613593785848934,-0.02368404970911797,-43.85100877285004,0.2,-0.031690746545791626,1223.0,-2.195683
1631,10752,21,6,0.027800228,0.0004092704424510632,0.000647425651550293,320,0.256103515625,0.9932999610900879,0.0676178284920752,-0.02600042088306509,-43.815675258636475,0.2,-0.012431282550096512,1223.0,-2.195683
1634,11264,22,6,0.017936733,0.0004092704424510632,-0.0012551546096801758,336,0.271728515625,0.9934329986572266,0.0020371729424368823,-0.027659323008265346,-43.75299942493439,0.2,-0.047158852219581604,1223.0,-2.2108345555555555
1635,11776,23,7,0.021757243,0.0004092704424510632,0.0009123682975769043,352,0.2525634765625,0.9932857751846313,0.07411817880347371,-0.026868884146097116,-43.76921236515045,0.2,-0.0014551058411598206,1223.0,-2.2108345555555555
1635,12288,24,7,0.018921852,0.0004092704424510632,-0.010929703712463379,368,0.228271484375,0.9900543689727783,0.0013411818363238126,-0.02378646854776889,-43.71436369419098,0.2,-0.054156094789505005,1223.0,-2.2133898
1639,12800,25,7,0.019576196,0.0004092704424510632,0.0011157989501953125,384,0.2216796875,0.9905381798744202,0.07761245756410062,-0.025292043632362038,-43.65713608264923,0.2,0.004999708384275436,1223.0,-2.2133898
1642,13312,26,8,0.014758561,0.0004092704424510632,-0.0003057718276977539,400,0.205078125,0.9916465878486633,0.0023875690676504746,-0.02393676631618291,-43.69002890586853,0.2,-0.03974475339055061,1223.0,-2.2133898
1646,13824,27,8,0.02187452,0.0004092704424510632,-0.002497076988220215,416,0.2518310546875,0.9901137948036194,0.0031664978014305234,-0.02653094899142161,-43.68882477283478,0.2,-0.04369824752211571,1223.0,-2.215690909090909
1647,14336,28,8,0.017414454,0.0004092704424510632,0.0011423230171203613,432,0.2332763671875,0.9891451597213745,0.09480228461325169,-0.026631675158569124,-43.64555788040161,0.2,0.006213482469320297,1223.0,-2.215690909090909
1649,14848,29,8,0.015999086,0.0004092704424510632,-0.019353866577148438,448,0.2021484375,0.9882169365882874,0.001631859924600576,-0.024152130412403494,-43.6110200881958,0.2,-0.0336659736931324,1223.0,-2.219765833333333
1652,15360,30,9,0.02413226,0.0004092704424510632,0.0010256171226501465,464,0.2623291015625,0.9878092408180237,0.08889890951104462,-0.023995163821382448,-43.59321844577789,0.2,-0.0040810927748680115,1223.0,-2.219765833333333
1654,15872,31,9,0.020834593,0.0004092704424510632,0.010265767574310303,480,0.21533203125,0.9878349304199219,0.001840559420088539,-0.023699610610492527,-43.58745789527893,0.2,-0.04192623496055603,1223.0,-2.219765833333333
1656,16384,32,9,0.019364558,0.0004092704424510632,-0.0037125349044799805,496,0.2147216796875,0.9888745546340942,0.0021365815919125453,-0.023435240000253543,-43.60068655014038,0.2,-0.038044918328523636,1223.0,-2.2173362307692304
1655,16896,33,10,0.024382968,0.0004092704424510632,0.0006666183471679688,512,0.23193359375,0.9895930290222168,0.0783327252138406,-0.022782322543207556,-43.63225030899048,0.2,0.004014264792203903,1223.0,-2.2173362307692304
1654,17408,34,10,0.013274176,0.0004092704424510632,-0.00028777122497558594,528,0.2188720703125,0.9899160861968994,0.0018563396643003216,-0.026147661279537715,-43.64589309692383,0.2,-0.03605377674102783,1223.0,-2.218527571428571
1656,17920,35,10,0.019186437,0.0004092704424510632,0.0001507401466369629,544,0.2183837890625,0.9897316098213196,0.11490700021386147,-0.0263496698171366,-43.65495502948761,0.2,0.02825096994638443,1223.0,-2.218527571428571
1657,18432,36,11,0.018185195,0.0004092704424510632,-0.0038995742797851562,560,0.2037353515625,0.988759458065033,0.0012213417621751432,-0.024701442423975095,-43.6275360584259,0.2,-0.04648984968662262,1223.0,-2.2177265999999998
1656,18944,37,11,0.018781759,0.0004092704424510632,0.00033867359161376953,576,0.215576171875,0.9880849123001099,0.11695839860476553,-0.02004840280278586,-43.603126525878906,0.2,0.03133327141404152,1223.0,-2.2177265999999998
1653,19456,38,11,0.012811523,0.0004092704424510632,0.0005391240119934082,592,0.19677734375,0.9884650111198425,0.0022036604859749787,-0.021769473503809422,-43.594268918037415,0.2,-0.02075585536658764,1223.0,-2.2177265999999998
1654,19968,39,12,0.016026162,0.0004092704424510632,-0.000942230224609375,608,0.233154296875,0.9882674217224121,0.002669216071808478,-0.02528025316860294,-43.60093057155609,0.2,-0.04000852629542351,1223.0,-2.2166833125
1654,20480,40,12,0.020516235,0.0004092704424510632,0.0001665353775024414,624,0.215576171875,0.9893736839294434,0.131766403792426,-0.02610603443463333,-43.60449159145355,0.2,0.023793991655111313,1223.0,-2.2166833125
1654,20992,41,12,0.017090224,0.0004092704424510632,-0.0006737709045410156,640,0.220458984375,0.9913841485977173,0.0015952447974996176,-0.02504913354641758,-43.65006446838379,0.2,-0.034597136080265045,1223.0,-2.2152551176470583
1654,21504,42,12,0.023728216,0.0004092704424510632,0.0003020167350769043,656,0.26171875,0.9911916255950928,0.1289584666956216,-0.02784897321544122,-43.685341000556946,0.2,0.020311318337917328,1223.0,-2.2152551176470583
1654,22016,43,13,0.016962135,0.0004092704424510632,-0.001250624656677246,672,0.2083740234375,0.9904272556304932,0.0017550882366776932,-0.02174649346852675,-43.65915250778198,0.2,-0.03156595677137375,1223.0,-2.216843666666666
1655,22528,44,13,0.02116726,0.0004092704424510632,0.0004813671112060547,688,0.243896484375,0.9916396737098694,0.13320655259303749,-0.025233679305529222,-43.665502190589905,0.2,0.02707630954682827,1223.0,-2.216843666666666
1656,23040,45,13,0.014807729,0.0004092704424510632,0.0012788176536560059,704,0.1673583984375,0.9920066595077515,0.002464395627612248,-0.02007103023061063,-43.69967496395111,0.2,-0.039497654885053635,1223.0,-2.216843666666666
1655,23552,46,14,0.02312127,0.0004092704424510632,-0.0021457672119140625,720,0.251708984375,0.9928668737411499,0.001908746318804333,-0.02812887608888559,-43.71983504295349,0.2,-0.038064680993556976,1223.0,-2.215791368421052
1655,24064,47,14,0.021069217,0.0004092704424510632,0.00023114681243896484,736,0.2525634765625,0.9910625219345093,0.1449386717285961,-0.024387158424360678,-43.71182298660278,0.2,0.030241820961236954,1223.0,-2.215791368421052
1655,24576,48,14,0.016239282,0.0004092704424510632,-0.003821253776550293,752,0.1856689453125,0.9903534650802612,0.0015427377802552655,-0.02151271798356902,-43.66123056411743,0.2,-0.02772395871579647,1223.0,-2.2110378999999996
1657,25088,49,15,0.022534132,0.0004092704424510632,0.00039958953857421875,768,0.2083740234375,0.9890884757041931,0.13677787501364946,-0.02464646563748829,-43.63907468318939,0.2,0.03700191527605057,1223.0,-2.2110378999999996
1658,25600,50,15,0.013765467,0.0004092704424510632,-0.001604318618774414,784,0.1834716796875,0.9879629015922546,0.001954222665517591,-0.020610186518752016,-43.58970832824707,0.2,-0.015473714098334312,1223.0,-2.2110378999999996
1660,26112,51,15,0.022852669,0.0004092704424510632,-0.003663301467895508,800,0.262939453125,0.9868320822715759,0.002151867029169807,-0.03293265146203339,-43.55643010139465,0.2,-0.04672344774007797,1223.0,-2.2139268095238087
1662,26624,52,16,0.019754767,0.0004092704424510632,0.00018775463104248047,816,0.242919921875,0.9853862524032593,0.15190491871908307,-0.025334406629553996,-43.51587533950806,0.2,0.0466928668320179,1223.0,-2.2139268095238087
1661,27136,53,16,0.019607052,0.0004092704424510632,-0.0027512311935424805,832,0.22607421875,0.9862507581710815,0.0016454157939733705,-0.02633374861034099,-43.50101101398468,0.2,-0.020782537758350372,1223.0,-2.2155538636363628
1659,27648,54,16,0.01757866,0.0004092704424510632,0.0003731250762939453,848,0.2164306640625,0.9853399395942688,0.1548245584126562,-0.02564604111830704,-43.50903642177582,0.2,0.040361154824495316,1223.0,-2.2155538636363628
1659,28160,55,16,0.017405894,0.0004092704424510632,-0.0019494295120239258,864,0.1881103515625,0.984205424785614,0.0013264857334434055,-0.024339973548194394,-43.46918487548828,0.2,-0.026209214702248573,1223.0,-2.21283704347826
1659,28672,56,17,0.023223076,0.0004092704424510632,0.0006517767906188965,880,0.2613525390625,0.9839513897895813,0.14768090727739036,-0.028631545865209773,-43.444385409355164,0.2,0.018207866698503494,1223.0,-2.21283704347826
1656,29184,57,17,0.014130734,0.0004092704424510632,-0.0037130117416381836,896,0.1771240234375,0.9845305681228638,0.0024777086364338174,-0.019197685091057792,-43.4505215883255,0.2,-0.023857563734054565,1223.0,-2.21283704347826
1654,29696,58,17,0.015307011,0.0004092704424510632,-0.0005817413330078125,912,0.211669921875,0.9840847849845886,0.0027577132095757406,-0.022216078141354956,-43.455878376960754,0.2,-0.02915862947702408,1223.0,-2.209305083333333
1656,30208,59,18,0.025767364,0.0004092704424510632,0.0003476738929748535,928,0.2332763671875,0.9845341444015503,0.15638382453471422,-0.024628321931231767,-43.451849818229675,0.2,0.04128343611955643,1223.0,-2.209305083333333
1657,30720,60,18,0.0221589,0.0004092704424510632,-0.003853917121887207,944,0.233642578125,0.9841992855072021,0.001534105438622646,-0.02502920043480117,-43.45931816101074,0.2,-0.03882705792784691,1223.0,-2.21270592
1658,31232,61,18,0.02199424,0.0004092704424510632,0.0002486705780029297,960,0.24365234375,0.9841183423995972,0.1532345269806683,-0.027545044271391816,-43.45214331150055,0.2,0.04630731791257858,1223.0,-2.21270592
1659,31744,62,19,0.015371934,0.0004092704424510632,-0.0965651273727417,976,0.20263671875,0.9837254285812378,0.001081819404134876,-0.023015269864117727,-43.440390944480896,0.2,-0.03920142352581024,1223.0,-2.21270592
1659,32256,63,19,0.023671374,0.0004092704424510632,-0.008455872535705566,992,0.2564697265625,0.9824015498161316,0.0021675887328456156,-0.02780004177475348,-43.413219809532166,0.2,-0.03512285649776459,1223.0,-2.2118040384615383
1662,32768,64,19,0.022296164,0.0004092704424510632,0.00023126602172851562,1008,0.2373046875,0.9816927909851074,0.1480101882480085,-0.02659208932891488,-43.37696087360382,0.2,0.046793028712272644,1223.0,-2.2118040384615383
1664,33280,65,19,0.015736803,0.0004092704424510632,-0.005279421806335449,1024,0.189697265625,0.980882465839386,0.0016802650188765256,-0.019300713218399324,-43.34908080101013,0.2,-0.030528193339705467,1223.0,-2.2010984444444444
1666,33792,66,20,0.018668352,0.0004092704424510632,0.00042062997817993164,1040,0.197998046875,0.9791837334632874,0.16174169280566275,-0.023036714395857416,-43.31612992286682,0.2,0.061998724937438965,1223.0,-2.2010984444444444
1668,34304,67,20,0.014817243,0.0004092704424510632,-0.061415672302246094,1056,0.2200927734375,0.979047954082489,0.001010945165035082,-0.02507367671933025,-43.27262306213379,0.2,-0.040718674659729004,1223.0,-2.1991270714285713
1668,34816,68,20,0.024109809,0.0004092704424510632,0.0005900859832763672,1072,0.23095703125,0.9781124591827393,0.14991128933615983,-0.025341058615595102,-43.26913285255432,0.2,0.022788818925619125,1223.0,-2.1991270714285713
1670,35328,69,21,0.018369932,0.0004092704424510632,-0.0010796785354614258,1088,0.2491455078125,0.9781089425086975,0.0023219465583679266,-0.028749960503773764,-43.2492870092392,0.2,-0.04459547996520996,1223.0,-2.1991270714285713
1671,35840,70,21,0.017960351,0.0004092704424510632,-0.001675724983215332,1104,0.215576171875,0.9791918396949768,0.00293808919377625,-0.022600513097131625,-43.26652383804321,0.2,-0.031388405710458755,1223.0,-2.1979117586206893
1670,36352,71,21,0.020648383,0.0004092704424510632,0.0002841949462890625,1120,0.2735595703125,0.9794413447380066,0.15970976278185844,-0.03193411366373766,-43.29320561885834,0.2,0.0328824445605278,1223.0,-2.1979117586206893
1669,36864,72,22,0.019627385,0.0004092704424510632,-0.002056121826171875,1136,0.2342529296875,0.9773499965667725,0.001465567147533875,-0.025517578818835318,-43.265849351882935,0.2,-0.029991822317242622,1223.0,-2.195180333333333
1669,37376,73,22,0.02028979,0.0004092704424510632,0.0004892349243164062,1152,0.19287109375,0.9769763350486755,0.15476106433197856,-0.020737214566906914,-43.21816909313202,0.2,0.0475243404507637,1223.0,-2.195180333333333
1669,37888,74,22,0.017447822,0.0004092704424510632,0.0019300580024719238,1168,0.227783203125,0.9761404395103455,0.0019167435784765985,-0.023922131906147115,-43.208556056022644,0.2,-0.025502528995275497,1223.0,-2.195180333333333
1669,38400,75,23,0.016911753,0.0004092704424510632,-0.0015965700149536133,1184,0.218994140625,0.9748612642288208,0.0024915099747886416,-0.025524596741888672,-43.16948592662811,0.2,-0.04236617684364319,1223.0,-2.1899329677419352
1669,38912,76,23,0.030748075,0.0004092704424510632,0.00019550323486328125,1200,0.289306640625,0.9740376472473145,0.11561023979447782,-0.02341862249886617,-43.14350724220276,0.2,0.017821766436100006,1223.0,-2.1899329677419352
1670,39424,77,23,0.020100083,0.0004092704424510632,-0.002039313316345215,1216,0.20361328125,0.9729461669921875,0.0022640042479906697,-0.019690679240738973,-43.11365008354187,0.2,-0.037411995232105255,1223.0,-2.1849858749999997
1670,39936,78,23,0.013668174,0.0004092704424510632,0.00025141239166259766,1232,0.1796875,0.9720626473426819,0.17147036269307137,-0.015995472465874627,-43.078577160835266,0.2,0.05771144479513168,1223.0,-2.1849858749999997
1670,40448,79,24,0.01713497,0.0004092704424510632,-0.022150039672851562,1248,0.2080078125,0.9729315042495728,0.001353572981315665,-0.023615526049979962,-43.07697796821594,0.2,-0.032665882259607315,1223.0,-2.1819234242424237
1670,40960,80,24,0.015277961,0.0004092704424510632,0.00033533573150634766,1264,0.181396484375,0.9725510478019714,0.158617430832237,-0.01741935350582935,-43.09061920642853,0.2,0.05119883641600609,1223.0,-2.1819234242424237
1672,41472,81,24,0.014473049,0.0004092704424510632,0.0017393827438354492,1280,0.206787109375,0.975220799446106,0.0022294797090580687,-0.02564674275345169,-43.11302995681763,0.2,-0.027888134121894836,1223.0,-2.1819234242424237
1674,41984,82,25,0.017055392,0.0004092704424510632,-0.00011241436004638672,1296,0.229736328125,0.9757161140441895,0.0030008599751454312,-0.024418268949375488,-43.18137729167938,0.2,-0.029208770021796227,1223.0,-2.1816525294117644
1677,42496,83,25,0.020551959,0.0004092704424510632,0.00017076730728149414,1312,0.263427734375,0.9754638671875,0.17406812217086554,-0.02811376692261547,-43.17352545261383,0.2,0.055228788405656815,1223.0,-2.1816525294117644
1678,43008,84,25,0.017516516,0.0004092704424510632,-0.0035321712493896484,1328,0.1807861328125,0.9756880402565002,0.0011111338490081835,-0.01695992007444147,-43.16986000537872,0.2,-0.027545183897018433,1223.0,-2.181378371428571
1679,43520,85,25,0.01670583,0.0004092704424510632,0.0005294084548950195,1344,0.2017822265625,0.9739201664924622,0.16280560521408916,-0.024131380632752553,-43.15460920333862,0.2,0.042879145592451096,1223.0,-2.181378371428571
1678,44032,86,26,0.021403816,0.0004092704424510632,0.03730970621109009,1360,0.25244140625,0.9734119772911072,0.0015003239659563405,-0.024714189348742366,-43.10420799255371,0.2,-0.03491419553756714,1223.0,-2.1798159999999998
1679,44544,87,26,0.021443635,0.0004092704424510632,0.0007547736167907715,1376,0.19921875,0.9728050827980042,0.15431341691873968,-0.022825198135251412,-43.10092008113861,0.2,0.021911419928073883,1223.0,-2.1798159999999998
1680,45056,88,26,0.014285725,0.0004092704424510632,0.004395484924316406,1392,0.17431640625,0.9710562825202942,0.002654581690876512,-0.02004544540977804,-43.06150758266449,0.2,-0.03017990104854107,1223.0,-2.1798159999999998
1682,45568,89,27,0.014191988,0.0004092704424510632,-0.0004451274871826172,1408,0.16455078125,0.9692325592041016,0.002181668132834602,-0.01781236138776876,-43.0025315284729,0.2,-0.03539436310529709,1223.0,-2.1779738648648643
1684,46080,90,27,0.019968703,0.0004092704424510632,7.587671279907227e-05,1424,0.2196044921875,0.9679529666900635,0.16112049529328942,-0.026401585491839796,-42.94987738132477,0.2,0.05114108324050903,1223.0,-2.1779738648648643
1685,46592,91,27,0.021596111,0.0004092704424510632,-0.0027115345001220703,1440,0.234130859375,0.9671013355255127,0.0015274931301973993,-0.02822467460646294,-42.91560184955597,0.2,-0.033010561019182205,1223.0,-2.1780283947368417
1687,47104,92,27,0.027668614,0.0004092704424510632,0.00012069940567016602,1456,0.27197265625,0.9684370160102844,0.1550957711879164,-0.033540614269440994,-42.91479432582855,0.2,0.036810360848903656,1223.0,-2.1780283947368417
1688,47616,93,28,0.018064898,0.0004092704424510632,-0.00038254261016845703,1472,0.2498779296875,0.9681569337844849,0.0015822968071006471,-0.026929654530249536,-42.93867111206055,0.2,-0.05059349909424782,1223.0,-2.1780283947368417
1689,48128,94,28,0.016325213,0.0004092704424510632,-0.0015927553176879883,1488,0.2357177734375,0.9689419865608215,0.002240309950138908,-0.02433097742323298,-42.93297028541565,0.2,-0.04015600308775902,1223.0,-2.1754886666666664
1691,48640,95,28,0.016620163,0.0004092704424510632,8.732080459594727e-05,1504,0.2391357421875,0.968747079372406,0.17037315294146538,-0.024465723079629242,-42.954031109809875,0.2,0.06761163473129272,1223.0,-2.1754886666666664
1692,49152,96,29,0.017962635,0.0004092704424510632,-0.0021539926528930664,1520,0.20654296875,0.9688109159469604,0.0010811653301061597,-0.023593508609337732,-42.9430193901062,0.2,-0.033029474318027496,1223.0,-2.1715343
1694,49664,97,29,0.016540837,0.0004092704424510632,0.00021636486053466797,1536,0.2354736328125,0.9684070944786072,0.16785767790861428,-0.02540227264398709,-42.94587457180023,0.2,0.051061615347862244,1223.0,-2.1715343
1696,50176,98,29,0.020643989,0.0004092704424510632,-0.04279887676239014,1552,0.2484130859375,0.9680125117301941,0.000872127780894516,-0.027715784890460782,-42.92680644989014,0.2,-0.03907003998756409,1223.0,-2.168228902439024
1698,50688,99,29,0.020925133,0.0004092704424510632,0.00017470121383666992,1568,0.2498779296875,0.9672672748565674,0.15431455802172422,-0.026157211410463788,-42.915300250053406,0.2,0.037512075155973434,1223.0,-2.168228902439024
1700,51200,100,30,0.016301952,0.0004092704424510632,-0.0008034706115722656,1584,0.235107421875,0.9687390327453613,0.0023062030668370426,-0.02697775964770699,-42.91331899166107,0.2,-0.03682456910610199,1223.0,-2.168228902439024
1702,51712,101,30,0.021043144,0.0004092704424510632,-0.00021266937255859375,1600,0.2508544921875,0.9686220288276672,0.002317653092177352,-0.025408725123270415,-42.949471950531006,0.2,-0.04050217196345329,1223.0,-2.168633809523809
1703,52224,102,30,0.015104104,0.0004092704424510632,7.05718994140625e-05,1616,0.1922607421875,0.9680418968200684,0.16390424082055688,-0.023280929701286368,-42.93777513504028,0.2,0.04628705233335495,1223.0,-2.168633809523809
1704,52736,103,30,0.021160154,0.0004092704424510632,0.0001289844512939453,1632,0.239990234375,0.967957615852356,0.0014067862248339225,-0.025685568689368665,-42.91686928272247,0.2,-0.03910042718052864,1223.0,-2.1678161162790697
1705,53248,104,31,0.021278922,0.0004092704424510632,6.67572021484375e-05,1648,0.2359619140625,0.9688873291015625,0.15676231821998954,-0.026420663663884625,-42.93107318878174,0.2,0.03991265967488289,1223.0,-2.1678161162790697
1706,53760,105,31,0.02399188,0.0004092704424510632,9.524822235107422e-05,1664,0.221923828125,0.9703711271286011,0.0018872701402870007,-0.02637176130519947,-42.96717357635498,0.2,-0.030967406928539276,1223.0,-2.1678161162790697
1707,54272,106,31,0.020893894,0.0004092704424510632,-0.0006452798843383789,1680,0.27001953125,0.9706486463546753,0.002767365764157148,-0.02736740853288211,-43.005351305007935,0.2,-0.03594927117228508,1223.0,-2.1677434545454544
1708,54784,107,32,0.019132491,0.0004092704424510632,7.969141006469727e-05,1696,0.2799072265625,0.9699832201004028,0.16346456506289542,-0.028246271918760613,-42.99673688411713,0.2,0.025713644921779633,1223.0,-2.1677434545454544
1710,55296,108,32,0.019969657,0.0004092704424510632,-0.00485074520111084,1712,0.2030029296875,0.9690812230110168,0.0017014382192428457,-0.024697280285181478,-42.969982981681824,0.2,-0.042531415820121765,1223.0,-2.1677423111111107
1711,55808,109,32,0.022063907,0.0004092704424510632,6.848573684692383e-05,1728,0.23095703125,0.9672838449478149,0.1766343996860087,-0.021346932524465956,-42.928216099739075,0.2,0.053944118320941925,1223.0,-2.1677423111111107
1712,56320,110,32,0.018362291,0.0004092704424510632,-0.0019348859786987305,1744,0.2489013671875,0.9669603109359741,0.000912749467715912,-0.029514553607441485,-42.881975054740906,0.2,-0.049920037388801575,1223.0,-2.1660366521739127
1713,56832,111,33,0.016360756,0.0004092704424510632,9.828805923461914e-05,1760,0.2080078125,0.9652575254440308,0.16438645217567682,-0.023716341209365055,-42.8623331785202,0.2,0.05077585577964783,1223.0,-2.1660366521739127
1713,57344,112,33,0.019163933,0.0004092704424510632,0.0010849237442016602,1776,0.226318359375,0.9646731615066528,0.0018916512417490594,-0.028134699794463813,-42.810465574264526,0.2,-0.033013716340065,1223.0,-2.1660366521739127
1714,57856,113,33,0.015643094,0.0004092704424510632,-0.0002224445343017578,1792,0.216552734375,0.9634859561920166,0.002321146737813251,-0.023815648251911625,-42.791255235672,0.2,-0.02812308631837368,1223.0,-2.162433404255319
1715,58368,114,34,0.013305389,0.0004092704424510632,6.830692291259766e-05,1808,0.183349609375,0.9635453820228577,0.17257727868855,-0.02234773722011596,-42.764528632164,0.2,0.05289073660969734,1223.0,-2.162433404255319
1716,58880,115,34,0.021537079,0.0004092704424510632,0.0005396008491516113,1824,0.2298583984375,0.9632284045219421,0.0016252343320957152,-0.022372847961378284,-42.76429998874664,0.2,-0.026088189333677292,1223.0,-2.162421625
1718,59392,116,34,0.01792606,0.0004092704424510632,7.551908493041992e-05,1840,0.199462890625,0.9627927541732788,0.1592101720161736,-0.024039366602664813,-42.747270464897156,0.2,0.054807160049676895,1223.0,-2.162421625
1719,59904,117,34,0.017391965,0.0004092704424510632,-0.00012576580047607422,1856,0.2255859375,0.9632924795150757,0.0015394895344797987,-0.02461941163346637,-42.73142766952515,0.2,-0.03967006132006645,1223.0,-2.162421625
1719,60416,118,35,0.019442793,0.0004092704424510632,0.0003058910369873047,1872,0.2110595703125,0.9630181193351746,0.0029556320914707612,-0.02248839061940089,-42.74339783191681,0.2,-0.03612324595451355,1223.0,-2.1615709183673473
1720,60928,119,35,0.023371134,0.0004092704424510632,6.079673767089844e-05,1888,0.2354736328125,0.9625174403190613,0.11795589583925903,-0.022960517555475235,-42.73051571846008,0.2,0.019520077854394913,1223.0,-2.1615709183673473
1721,61440,120,35,0.01969729,0.0004092704424510632,-0.0004248619079589844,1904,0.254150390625,0.9615541696548462,0.0023540384354419075,-0.02308044201345183,-42.71143364906311,0.2,-0.02706516720354557,1223.0,-2.16246982
1722,61952,121,35,0.021699205,0.0004092704424510632,-0.0005352497100830078,1920,0.2237548828125,0.9612605571746826,0.18413717485964298,-0.02268091804580763,-42.68281018733978,0.2,0.04265923798084259,1223.0,-2.16246982
1724,62464,122,36,0.022557601,0.0004092704424510632,-0.002833724021911621,1936,0.2379150390625,0.9619106650352478,0.001061101897903427,-0.02748266145499656,-42.68459188938141,0.2,-0.0321224145591259,1223.0,-2.1591119607843137
1725,62976,123,36,0.019472122,0.0004092704424510632,0.00015109777450561523,1952,0.228515625,0.9628265500068665,0.1705581466667354,-0.026613577851094306,-42.70598006248474,0.2,0.03745579719543457,1223.0,-2.1591119607843137
1726,63488,124,36,0.013560792,0.0004092704424510632,0.0014386773109436035,1968,0.1982421875,0.962060272693634,0.0026099811875610612,-0.02570868787006475,-42.71060240268707,0.2,-0.03951050713658333,1223.0,-2.1591119607843137
