time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/value_loss,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate,train/std,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
11,5632,1347,4,0.009484170470386744,0.2,-0.023423888545949012,0.0008761882781982422,160,0.016947579,0.244384765625,-43.82375419139862,0.0004092704424510632,0.9939048290252686,-0.023512912914156914,-3.0210507499999997,1257.0
12,6144,1340,4,0.01048070369870402,0.2,-0.02345667639747262,0.0007721185684204102,176,0.015741605,0.25634765625,-43.78903067111969,0.0004092704424510632,0.9940914511680603,-0.037273142486810684,-3.0210507499999997,1257.0
13,6656,1335,4,0.004367919798824005,0.2,-0.02908897161250934,-0.0011162757873535156,192,0.01902797,0.249267578125,-43.81107783317566,0.0004092704424510632,0.9949603080749512,-0.04711805656552315,-2.9976021999999998,1257.0
14,7168,1329,5,0.025930498843081295,0.2,-0.027217952025239356,0.00021588802337646484,208,0.023350108,0.304443359375,-43.848686933517456,0.0004092704424510632,0.9967201948165894,-0.03360055387020111,-2.9976021999999998,1257.0
15,7680,1325,5,0.0041324746562168,0.2,-0.024144132563378662,0.001996338367462158,224,0.015498032,0.2379150390625,-43.878745436668396,0.0004092704424510632,0.996638834476471,-0.0298243910074234,-2.9740758333333335,1257.0
16,8192,1321,6,0.025883893365971744,0.2,-0.027827623271150514,0.0008206367492675781,240,0.029240418,0.3372802734375,-43.87829601764679,0.0004092704424510632,0.9971292018890381,-0.03538111597299576,-2.9740758333333335,1257.0
17,8704,1318,6,0.010751919136964716,0.2,-0.024145165603840724,0.002302229404449463,256,0.020634273,0.2689208984375,-43.92483031749725,0.0004092704424510632,0.9999167323112488,-0.029764318838715553,-2.9740758333333335,1257.0
18,9216,1315,7,0.004872020392213017,0.2,-0.0239235695626121,-0.005460262298583984,272,0.017972507,0.2379150390625,-44.010334849357605,0.0004092704424510632,1.0022512674331665,-0.025885168462991714,-2.970630857142857,1257.0
19,9728,1312,7,0.05908691987860948,0.2,-0.023636451340280473,0.0006759166717529297,288,0.015748564,0.211181640625,-44.0578488111496,0.0004092704424510632,1.0029268264770508,-0.013035943731665611,-2.970630857142857,1257.0
20,10240,1308,7,0.0037703593625337817,0.2,-0.03075395620544441,-0.00804436206817627,304,0.022937804,0.3087158203125,-44.058632373809814,0.0004092704424510632,1.0022977590560913,-0.0472232885658741,-2.94950225,1257.0
21,10752,1305,8,0.06149175460450351,0.2,-0.01908485261083115,0.0019032955169677734,320,0.019743998,0.2462158203125,-44.018208265304565,0.0004092704424510632,1.0006099939346313,0.018380114808678627,-2.94950225,1257.0
22,11264,1303,8,0.012393721583066508,0.2,-0.023282566959096584,0.00183790922164917,336,0.02015426,0.236572265625,-43.97247266769409,0.0004092704424510632,0.9994513988494873,-0.023933228105306625,-2.94950225,1257.0
23,11776,1301,9,0.004155376889684703,0.2,-0.02775656877201982,-0.001077413558959961,352,0.019820018,0.25,-43.95673620700836,0.0004092704424510632,1.0000337362289429,-0.036914922297000885,-2.9401960000000003,1257.0
24,12288,1300,9,0.0992141761817038,0.2,-0.026674945402191952,0.0015660524368286133,368,0.032201916,0.31005859375,-43.959351539611816,0.0004092704424510632,0.9988225698471069,0.010941941291093826,-2.9401960000000003,1257.0
25,12800,1299,9,0.005648778933391441,0.2,-0.022195060621015728,-0.04164564609527588,384,0.01345458,0.212890625,-43.91442334651947,0.0004092704424510632,0.9978015422821045,-0.029881885275244713,-2.9672961,1257.0
26,13312,1298,10,0.10848924401216209,0.2,-0.023830037331208587,0.0012568831443786621,400,0.022221234,0.2840576171875,-43.873982071876526,0.0004092704424510632,0.9961382746696472,0.027069414034485817,-2.9672961,1257.0
27,13824,1297,10,0.008725659354240634,0.2,-0.03061465421342291,0.012980222702026367,416,0.029747043,0.3199462890625,-43.842307448387146,0.0004092704424510632,0.9965537190437317,-0.04253798723220825,-2.9672961,1257.0
28,14336,1295,11,0.005644018609018531,0.2,-0.0215532891015755,0.014126479625701904,432,0.014613319,0.198974609375,-43.87087905406952,0.0004092704424510632,0.9972400665283203,-0.02790326625108719,-2.970032272727273,1257.0
29,14848,1294,11,0.028249601658899337,0.2,-0.025138768192846328,0.002038419246673584,448,0.031902518,0.314208984375,-43.87159848213196,0.0004092704424510632,0.9967081546783447,-0.017367130145430565,-2.970032272727273,1257.0
30,15360,1292,11,0.004509307851549238,0.2,-0.02924374834401533,0.0009549260139465332,464,0.022192463,0.28759765625,-43.86636555194855,0.0004092704424510632,0.9973099827766418,-0.04764406383037567,-2.9621745,1257.0
31,15872,1291,12,0.1507339656818658,0.2,-0.025831981358351186,0.0019394159317016602,480,0.022990825,0.260986328125,-43.87590539455414,0.0004092704424510632,0.9969727993011475,0.02448895201086998,-2.9621745,1257.0
32,16384,1290,12,0.009677298381575383,0.2,-0.028074124827980995,0.06967997550964355,496,0.026210532,0.298095703125,-43.85375118255615,0.0004092704424510632,0.9960278272628784,-0.03503262996673584,-2.9660048461538464,1257.0
33,16896,1289,13,0.16977655794471502,0.2,-0.02977068760083057,0.009998679161071777,512,0.028952569,0.28955078125,-43.83615589141846,0.0004092704424510632,0.9959489703178406,0.03487830609083176,-2.9660048461538464,1257.0
34,17408,1289,13,0.012448061490431428,0.2,-0.016712717959308065,-0.022813081741333008,528,0.013657585,0.1712646484375,-43.84349775314331,0.0004092704424510632,0.9963318109512329,-0.0182938352227211,-2.9660048461538464,1257.0
35,17920,1287,13,0.0045224317800602876,0.2,-0.022116706881206483,-0.003635406494140625,544,0.01511575,0.1868896484375,-43.864251255989075,0.0004092704424510632,0.9972557425498962,-0.02347080409526825,-2.964707714285715,1257.0
36,18432,1286,14,0.24803244229406118,0.2,-0.018879109222325496,0.0003286600112915039,560,0.018573819,0.200439453125,-43.867355823516846,0.0004092704424510632,0.9961897134780884,0.07792803645133972,-2.964707714285715,1257.0
37,18944,1286,14,0.0032580446459178347,0.2,-0.03358800974092446,-0.14067888259887695,576,0.019778669,0.2825927734375,-43.85258173942566,0.0004092704424510632,0.9973320960998535,-0.04938037320971489,-2.9626856666666668,1257.0
38,19456,1285,15,0.24440514063462615,0.2,-0.024339541443623602,0.0006011128425598145,592,0.017907746,0.2335205078125,-43.88524031639099,0.0004092704424510632,0.99763023853302,0.08587127178907394,-2.9626856666666668,1257.0
39,19968,1285,15,0.011638929252512753,0.2,-0.02919894110527821,-0.0004888772964477539,608,0.02248441,0.28369140625,-43.893303990364075,0.0004092704424510632,0.9985559582710266,-0.031491391360759735,-2.9626856666666668,1257.0
40,20480,1285,15,0.005398295230406802,0.2,-0.031014530890388414,0.0005636215209960938,624,0.018132325,0.262939453125,-43.916778445243835,0.0004092704424510632,0.998872697353363,-0.04084420204162598,-2.9635388125,1257.0
41,20992,1284,16,0.2596895741298795,0.2,-0.024416824089712463,0.0044095516204833984,640,0.021539252,0.2462158203125,-43.90868782997131,0.0004092704424510632,0.9979774951934814,0.07560542970895767,-2.9635388125,1257.0
42,21504,1284,16,0.003289570078777615,0.2,-0.027382103056879714,-4.439709186553955,656,0.016846173,0.2607421875,-43.8774573802948,0.0004092704424510632,0.9977391958236694,-0.0358005166053772,-2.963532352941176,1257.0
43,22016,1283,17,0.20585060422308743,0.2,-0.027990453061647713,0.0032733678817749023,672,0.030741923,0.2669677734375,-43.85541546344757,0.0004092704424510632,0.9960946440696716,0.04704395681619644,-2.963532352941176,1257.0
44,22528,1283,17,0.019893946533557028,0.2,-0.024315218295669183,0.001094043254852295,688,0.022011366,0.2393798828125,-43.808316349983215,0.0004092704424510632,0.9948329925537109,-0.03600873053073883,-2.963532352941176,1257.0
45,23040,1281,17,0.005888325234991498,0.2,-0.027115640972624533,0.018922150135040283,704,0.016547821,0.2227783203125,-43.747586727142334,0.0004092704424510632,0.9917054772377014,-0.035155560821294785,-2.9674010555555554,1257.0
46,23552,1280,18,0.18945212475955486,0.2,-0.0226443239080254,0.05404478311538696,720,0.021772292,0.1748046875,-43.677356004714966,0.0004092704424510632,0.9914454221725464,0.03486897051334381,-2.9674010555555554,1257.0
47,24064,1280,18,0.00834100364590995,0.2,-0.029407967551378533,-1.7602546215057373,736,0.017478783,0.258056640625,-43.67982792854309,0.0004092704424510632,0.9909471273422241,-0.030066924169659615,-2.967690947368421,1257.0
48,24576,1280,19,0.15014939568936825,0.2,-0.025033548823557794,0.10324358940124512,752,0.026335537,0.2613525390625,-43.66329216957092,0.0004092704424510632,0.9906889200210571,0.025726892054080963,-2.967690947368421,1257.0
49,25088,1279,19,0.01733463813434355,0.2,-0.02206711212056689,0.17136728763580322,768,0.014894931,0.2186279296875,-43.64056646823883,0.0004092704424510632,0.9892146587371826,-0.02604915387928486,-2.967690947368421,1257.0
50,25600,1279,20,0.015387509716674685,0.2,-0.033249286010686774,-0.17262113094329834,784,0.024802174,0.292236328125,-43.61774671077728,0.0004092704424510632,0.9902635216712952,-0.042813681066036224,-2.95843175,1257.0
51,26112,1278,20,0.11847370234318078,0.2,-0.026445052862982266,0.44841665029525757,800,0.03213975,0.2559814453125,-43.6394180059433,0.0004092704424510632,0.9895018935203552,0.0003249943256378174,-2.95843175,1257.0
52,26624,1278,20,0.015906541550066322,0.2,-0.027159130870131776,-1.7666358947753906,816,0.014430535,0.2178955078125,-43.595524072647095,0.0004092704424510632,0.9881585836410522,-0.03587847203016281,-2.9582287142857147,1257.0
53,27136,1278,21,0.11637849430553615,0.2,-0.028371840984618757,0.07584011554718018,832,0.024839133,0.2113037109375,-43.56129288673401,0.0004092704424510632,0.9871301054954529,-0.011726658791303635,-2.9582287142857147,1257.0
54,27648,1278,21,0.014509833068586886,0.2,-0.023599274136358872,0.37263303995132446,848,0.015573736,0.2125244140625,-43.53447663784027,0.0004092704424510632,0.9863426685333252,-0.03192078322172165,-2.9582287142857147,1257.0
55,28160,1278,22,0.05820674216374755,0.2,-0.023705598723609,0.5191885232925415,864,0.015562598,0.208251953125,-43.49719417095184,0.0004092704424510632,0.9844895005226135,-0.001233018934726715,-2.946600727272728,1257.0
56,28672,1278,22,0.044157003168947995,0.2,-0.025663110929599497,0.5960701704025269,880,0.02373797,0.24755859375,-43.4502432346344,0.0004092704424510632,0.9834372997283936,-0.00426112487912178,-2.946600727272728,1257.0
57,29184,1278,22,0.01302768784807995,0.2,-0.021231612990959547,-0.5644385814666748,896,0.01592404,0.218505859375,-43.43690276145935,0.0004092704424510632,0.9842286109924316,-0.02862614393234253,-2.9431260869565223,1257.0
58,29696,1278,23,0.1832417172845453,0.2,-0.02029160817619413,0.21046030521392822,912,0.02124542,0.1575927734375,-43.4578070640564,0.0004092704424510632,0.9839023947715759,0.011566594243049622,-2.9431260869565223,1257.0
59,30208,1277,23,0.015417284681461751,0.2,-0.0248528033553157,0.26653915643692017,928,0.020310447,0.265869140625,-43.429396629333496,0.0004092704424510632,0.9829118847846985,-0.02587570995092392,-2.93916325,1257.0
60,30720,1277,24,0.17795563722029328,0.2,-0.016027088015107438,0.6091409921646118,944,0.016704958,0.167724609375,-43.40762948989868,0.0004092704424510632,0.9824727177619934,0.043256714940071106,-2.93916325,1257.0
61,31232,1278,24,0.013860128761734813,0.2,-0.021577041406999342,-0.23721551895141602,960,0.014121894,0.1947021484375,-43.38413321971893,0.0004092704424510632,0.9813891053199768,-0.01339237205684185,-2.93916325,1257.0
62,31744,1277,24,0.007223932116176002,0.2,-0.026389173086499795,-0.008346080780029297,976,0.019283567,0.2484130859375,-43.34670889377594,0.0004092704424510632,0.9803687334060669,-0.030048396438360214,-2.94350112,1257.0
63,32256,1277,25,0.29332608357071877,0.2,-0.022445467679062858,0.01627194881439209,992,0.031225529,0.24658203125,-43.32724940776825,0.0004092704424510632,0.9802417755126953,0.03572705388069153,-2.94350112,1257.0
64,32768,1277,25,0.015674436086555943,0.2,-0.018691164805204608,0.12465190887451172,1008,0.013468096,0.1820068359375,-43.32060945034027,0.0004092704424510632,0.9795934557914734,-0.025073960423469543,-2.940388346153846,1257.0
65,33280,1277,26,0.25297690089792013,0.2,-0.01970145319501171,0.6237109899520874,1024,0.024121411,0.1680908203125,-43.295270919799805,0.0004092704424510632,0.9791606664657593,0.09985831379890442,-2.940388346153846,1257.0
66,33792,1277,26,0.011166738608153537,0.2,-0.02805520163383335,-0.24577665328979492,1040,0.018322337,0.2451171875,-43.272260904312134,0.0004092704424510632,0.9779869318008423,-0.029041392728686333,-2.940388346153846,1257.0
67,34304,1277,26,0.006327727023744956,0.2,-0.03542557862238027,-0.11068260669708252,1056,0.027858958,0.3134765625,-43.24274480342865,0.0004092704424510632,0.9775227308273315,-0.044056814163923264,-2.938453851851852,1257.0
68,34816,1276,27,0.2420149778481573,0.2,-0.01655089351697825,0.18611395359039307,1072,0.017711096,0.109130859375,-43.22863233089447,0.0004092704424510632,0.9767726063728333,0.027501752600073814,-2.938453851851852,1257.0
69,35328,1276,27,0.013479538349201903,0.2,-0.01902834529755637,-1.1308093070983887,1088,0.01269726,0.1771240234375,-43.17931890487671,0.0004092704424510632,0.9746332764625549,-0.02346661686897278,-2.9335444642857142,1257.0
70,35840,1276,28,0.28586947079747915,0.2,-0.019114435941446573,0.6292952299118042,1104,0.0136006065,0.159912109375,-43.124576926231384,0.0004092704424510632,0.973741352558136,0.08852047473192215,-2.9335444642857142,1257.0
71,36352,1276,28,0.02849421522114426,0.2,-0.020735184727527667,-0.11101210117340088,1120,0.013698544,0.18017578125,-43.11922025680542,0.0004092704424510632,0.9747319221496582,-0.01596318557858467,-2.9335444642857142,1257.0
72,36864,1276,28,0.02648638834943995,0.2,-0.019479389127809554,-0.22823703289031982,1136,0.014499202,0.2021484375,-43.12170875072479,0.0004092704424510632,0.9729172587394714,-0.01791295036673546,-2.9311878965517244,1257.0
73,37376,1276,29,0.14347924245521426,0.2,-0.01700921393785393,0.6499742865562439,1152,0.025067976,0.15185546875,-43.06203615665436,0.0004092704424510632,0.9720345139503479,0.018131915479898453,-2.9311878965517244,1257.0
74,37888,1276,29,0.023195219691842794,0.2,-0.022458948602434248,-1.8640186786651611,1168,0.01376335,0.2183837890625,-43.050036907196045,0.0004092704424510632,0.9721110463142395,-0.025632761418819427,-2.933920466666667,1257.0
75,38400,1275,30,0.2673988714814186,0.2,-0.016583893084316514,0.6793406009674072,1184,0.012710994,0.094482421875,-43.062480330467224,0.0004092704424510632,0.9728670716285706,0.08354073017835617,-2.933920466666667,1257.0
76,38912,1275,30,0.026214118988718837,0.2,-0.025892970137647353,0.262708842754364,1200,0.016312739,0.2313232421875,-43.066325426101685,0.0004092704424510632,0.9720929265022278,-0.028178784996271133,-2.933920466666667,1257.0
77,39424,1274,30,0.056434264057315886,0.2,-0.025936854639439844,0.3367510437965393,1216,0.021421922,0.2440185546875,-43.05992519855499,0.0004092704424510632,0.972368597984314,-0.011176016181707382,-2.9324332580645165,1257.0
78,39936,1274,31,0.08363075915258378,0.2,-0.027954260745900683,0.7437161207199097,1232,0.031471826,0.2962646484375,-43.066837430000305,0.0004092704424510632,0.9726895689964294,0.004759583622217178,-2.9324332580645165,1257.0
79,40448,1274,31,0.06239747954532504,0.2,-0.023428511311067268,-1.6549746990203857,1248,0.01950783,0.2213134765625,-43.101064562797546,0.0004092704424510632,0.9748818874359131,-0.012908464297652245,-2.9363685000000004,1257.0
80,40960,1275,32,0.16378169762901962,0.2,-0.02151749312179163,0.1494947075843811,1264,0.018282928,0.125244140625,-43.156481981277466,0.0004092704424510632,0.9754441976547241,-0.005136530846357346,-2.9363685000000004,1257.0
81,41472,1274,32,0.01605540927266702,0.2,-0.02257859770907089,0.2862718105316162,1280,0.015701232,0.2244873046875,-43.149468421936035,0.0004092704424510632,0.9751157164573669,-0.03417155146598816,-2.9363685000000004,1257.0
82,41984,1274,32,0.13071286492049694,0.2,-0.02394911797455279,0.6925629377365112,1296,0.028895743,0.2236328125,-43.14493680000305,0.0004092704424510632,0.9752172231674194,0.020928360521793365,-2.93220996969697,1257.0
83,42496,1274,33,0.029368272400461137,0.2,-0.02913705444370862,0.8760661482810974,1312,0.024247605,0.281982421875,-43.175593852996826,0.0004092704424510632,0.9773328900337219,-0.02657253108918667,-2.93220996969697,1257.0
84,43008,1274,33,0.028053544636350125,0.2,-0.024251611568615772,-1.7255451679229736,1328,0.0188056,0.230224609375,-43.25428831577301,0.0004092704424510632,0.9796754121780396,-0.03199925646185875,-2.931093588235295,1257.0
85,43520,1275,34,0.1964375691022724,0.2,-0.020627093574148603,0.22289985418319702,1344,0.020023335,0.144775390625,-43.314276456832886,0.0004092704424510632,0.9806017279624939,0.012788292020559311,-2.931093588235295,1257.0
86,44032,1274,34,0.013258347782539204,0.2,-0.02269213425461203,0.27266407012939453,1360,0.018832887,0.2589111328125,-43.32247281074524,0.0004092704424510632,0.9804521799087524,-0.02676026150584221,-2.9238033142857147,1257.0
87,44544,1274,34,0.27833958831615746,0.2,-0.023532667401013896,0.03688216209411621,1376,0.029563263,0.236328125,-43.332781076431274,0.0004092704424510632,0.9810565710067749,0.019981510937213898,-2.9238033142857147,1257.0
88,45056,1274,35,0.013047200278379023,0.2,-0.02812901466677431,-0.3274991512298584,1392,0.020807408,0.2584228515625,-43.36886143684387,0.0004092704424510632,0.9833421111106873,-0.03939659520983696,-2.9238033142857147,1257.0
89,45568,1274,35,0.005802235828014091,0.2,-0.03036811792117078,-0.10657083988189697,1408,0.018968178,0.2662353515625,-43.43880796432495,0.0004092704424510632,0.985163152217865,-0.04644329100847244,-2.922479888888889,1257.0
90,46080,1274,36,0.26671233191154897,0.2,-0.020632979823858477,0.1473613977432251,1424,0.018459875,0.1295166015625,-43.47794568538666,0.0004092704424510632,0.9859092235565186,-0.00116720050573349,-2.922479888888889,1257.0
91,46592,1274,36,0.01147924255928956,0.2,-0.02272964609437622,0.1862342357635498,1440,0.018603384,0.253173828125,-43.4992880821228,0.0004092704424510632,0.9865534901618958,-0.023822516202926636,-2.9249563783783787,1257.0
92,47104,1274,36,0.22694896394386888,0.2,-0.012232644308824092,0.6634950041770935,1456,0.014005734,0.09130859375,-43.50119698047638,0.0004092704424510632,0.9863846302032471,0.05858638882637024,-2.9249563783783787,1257.0
93,47616,1274,37,0.03718491428298876,0.2,-0.025605536822695285,0.027384161949157715,1472,0.018543389,0.2366943359375,-43.49822556972504,0.0004092704424510632,0.986671507358551,-0.012280037626624107,-2.9249563783783787,1257.0
94,48128,1274,37,0.029238592251203954,0.2,-0.025576425876352005,-0.6963703632354736,1488,0.017596269,0.248046875,-43.530452251434326,0.0004092704424510632,0.9885359406471252,-0.020496074110269547,-2.927848184210527,1257.0
95,48640,1274,38,0.23406496550887823,0.2,-0.016757489545852877,0.27313554286956787,1504,0.019223794,0.107666015625,-43.580166697502136,0.0004092704424510632,0.989385724067688,0.04321975260972977,-2.927848184210527,1257.0
96,49152,1274,38,0.013653019501361996,0.2,-0.02368253536405973,-1.4971964359283447,1520,0.022652537,0.22802734375,-43.583794474601746,0.0004092704424510632,0.98875492811203,-0.026721332222223282,-2.9241705128205133,1257.0
97,49664,1274,38,0.2972155485767871,0.2,-0.020344058430055156,0.11521029472351074,1536,0.017738756,0.108154296875,-43.55573773384094,0.0004092704424510632,0.9884700179100037,0.002482522279024124,-2.9241705128205133,1257.0
98,50176,1274,39,0.01658119971398264,0.2,-0.025502019954728894,-0.002233266830444336,1552,0.018625228,0.26708984375,-43.53979015350342,0.0004092704424510632,0.9876285195350647,-0.028358593583106995,-2.9241705128205133,1257.0
99,50688,1274,39,0.005943192634731531,0.2,-0.026601725519867614,0.033949196338653564,1568,0.015718788,0.24609375,-43.53007674217224,0.0004092704424510632,0.9883094429969788,-0.043784044682979584,-2.923993575,1257.0
100,51200,1274,40,0.3106814243365079,0.2,-0.018616502740769647,0.12822943925857544,1584,0.015384553,0.1109619140625,-43.544321179389954,0.0004092704424510632,0.988140881061554,0.020950153470039368,-2.923993575,1257.0
101,51712,1274,40,0.014108950446825475,0.2,-0.029117342084646225,-1.8447716236114502,1600,0.026531026,0.3031005859375,-43.55378043651581,0.0004092704424510632,0.9899086952209473,-0.0355171374976635,-2.924631073170732,1257.0
102,52224,1274,40,0.30850094626657665,0.2,-0.014183578619849868,0.3416794538497925,1616,0.012374977,0.0833740234375,-43.61232769489288,0.0004092704424510632,0.991143524646759,0.018647730350494385,-2.924631073170732,1257.0
103,52736,1274,41,0.020744165929500014,0.2,-0.026854985306272283,0.18465280532836914,1632,0.02326993,0.286376953125,-43.62809228897095,0.0004092704424510632,0.9910624027252197,-0.03491589426994324,-2.924631073170732,1257.0
104,53248,1274,41,0.05268907442223281,0.2,-0.02602149615995586,0.4634193778038025,1648,0.015467491,0.2349853515625,-43.62090790271759,0.0004092704424510632,0.9907411932945251,-0.010961879044771194,-2.9260234285714284,1257.0
105,53760,1274,42,0.17054177867248654,0.2,-0.018378350592684,0.7650525569915771,1664,0.02234673,0.153564453125,-43.61249363422394,0.0004092704424510632,0.9903719425201416,0.02356889098882675,-2.9260234285714284,1257.0
106,54272,1274,42,0.062266342574730515,0.2,-0.02197180782968644,-2.215787410736084,1680,0.019783275,0.2347412109375,-43.6002414226532,0.0004092704424510632,0.9906082153320312,-0.016554856672883034,-2.9215480232558138,1257.0
107,54784,1274,42,0.22771319886669517,0.2,-0.01555767166428268,0.43569517135620117,1696,0.014969194,0.1221923828125,-43.61269533634186,0.0004092704424510632,0.9907294511795044,0.012283930554986,-2.9215480232558138,1257.0
108,55296,1274,43,0.02538800920592621,0.2,-0.02292961475905031,0.4335446357727051,1712,0.018178117,0.2279052734375,-43.63930559158325,0.0004092704424510632,0.9929428100585938,-0.018730826675891876,-2.9215480232558138,1257.0
109,55808,1273,43,0.2330268300138414,0.2,-0.018757939935312606,0.7479763031005859,1728,0.020258505,0.1851806640625,-43.69936418533325,0.0004092704424510632,0.9937878847122192,0.08864004164934158,-2.9195439545454547,1257.0
110,56320,1274,44,0.038504382129758596,0.2,-0.02791469873045571,0.9183210134506226,1744,0.019576076,0.2669677734375,-43.68935990333557,0.0004092704424510632,0.9917952418327332,-0.01513076201081276,-2.9195439545454547,1257.0
111,56832,1273,44,0.048070210963487625,0.2,-0.027182423043996096,-0.8607131242752075,1760,0.017895132,0.2567138671875,-43.616737484931946,0.0004092704424510632,0.9898489117622375,-0.02387136220932007,-2.917438844444445,1257.0
112,57344,1273,45,0.23971802787855268,0.2,-0.018842653473257087,0.3708387017250061,1776,0.018871516,0.115478515625,-43.57329618930817,0.0004092704424510632,0.9890141487121582,0.019737545400857925,-2.917438844444445,1257.0
113,57856,1273,45,0.014969885989557952,0.2,-0.03194735498982482,0.19442534446716309,1792,0.022570092,0.29248046875,-43.55926191806793,0.0004092704424510632,0.9889712929725647,-0.03722335770726204,-2.9181863913043484,1257.0
114,58368,1273,45,0.2714584390632808,0.2,-0.015351760754128918,0.7349399328231812,1808,0.015114319,0.1217041015625,-43.56342041492462,0.0004092704424510632,0.9893632531166077,0.10730674862861633,-2.9181863913043484,1257.0
115,58880,1273,46,0.021790967701235786,0.2,-0.02524436368548777,-0.3198329210281372,1824,0.017020874,0.23095703125,-43.585206627845764,0.0004092704424510632,0.9906257390975952,-0.03558916226029396,-2.9181863913043484,1257.0
116,59392,1273,46,0.005413218539615627,0.2,-0.028506956208730116,-0.01605510711669922,1840,0.018954353,0.2513427734375,-43.598496317863464,0.0004092704424510632,0.989500105381012,-0.03463718667626381,-2.923641638297873,1257.0
117,59904,1273,47,0.5059518462512642,0.2,-0.01395801707985811,0.0846703052520752,1856,0.010691102,0.0887451171875,-43.56263720989227,0.0004092704424510632,0.9893210530281067,0.08228553831577301,-2.923641638297873,1257.0
118,60416,1273,47,0.007313208785490133,0.2,-0.031364597321953624,-1.1658592224121094,1872,0.023982689,0.3165283203125,-43.57233786582947,0.0004092704424510632,0.9899871349334717,-0.046817269176244736,-2.9214968333333338,1257.0
119,60928,1272,47,0.41133777680806816,0.2,-0.017288665174419293,0.49474847316741943,1888,0.015352927,0.1182861328125,-43.58983254432678,0.0004092704424510632,0.9902816414833069,0.05780747905373573,-2.9214968333333338,1257.0
120,61440,1272,48,0.021023550012614578,0.2,-0.030796244886005297,-0.14790642261505127,1904,0.017076448,0.277587890625,-43.594770193099976,0.0004092704424510632,0.990511953830719,-0.04294827580451965,-2.9214968333333338,1257.0
121,61952,1272,48,0.012447976740077138,0.2,-0.029435941920382902,-0.10428404808044434,1920,0.023022672,0.3134765625,-43.607518672943115,0.0004092704424510632,0.9910399317741394,-0.021371083334088326,-2.9226048775510205,1257.0
122,62464,1272,49,0.44312456669285893,0.2,-0.012343855763901956,0.3127591013908386,1936,0.014215194,0.063720703125,-43.62658774852753,0.0004092704424510632,0.9913143515586853,0.04746768996119499,-2.9226048775510205,1257.0
123,62976,1272,49,0.015562317392323166,0.2,-0.03459955542348325,-1.5243782997131348,1952,0.026236873,0.3236083984375,-43.62180781364441,0.0004092704424510632,0.9905370473861694,-0.03802991285920143,-2.9235326199999996,1257.0
124,63488,1272,49,0.38078990019857883,0.2,-0.020872945067822002,0.30325430631637573,1968,0.018195052,0.14013671875,-43.5979129076004,0.0004092704424510632,0.990348756313324,0.04497828334569931,-2.9235326199999996,1257.0
125,64000,1272,50,0.01897602269309573,0.2,-0.026061149808811024,0.09948611259460449,1984,0.017191544,0.2435302734375,-43.59945237636566,0.0004092704424510632,0.9906353950500488,-0.02875971421599388,-2.9235326199999996,1257.0
