time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/value_loss,train/clip_range,train/policy_gradient_loss,train/explained_variance,train/n_updates,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate,train/std,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
23,11776,1258,9,0.005625911486276891,0.2,-0.023974289593752474,-0.0455549955368042,352,0.016478527,0.23193359375,-43.89387392997742,0.0004092704424510632,0.9985476136207581,-0.03374486789107323,-3.005652,1257.0
24,12288,1257,9,0.10368192079477012,0.2,-0.025071370386285707,0.006681382656097412,368,0.024827905,0.2623291015625,-43.93225634098053,0.0004092704424510632,0.9991150498390198,0.010861597955226898,-3.005652,1257.0
25,12800,1255,10,0.0067925933690276,0.2,-0.021503225289052352,-0.582384467124939,384,0.014162522,0.1639404296875,-43.9212566614151,0.0004092704424510632,0.9979131817817688,-0.01790132001042366,-3.0002148,1257.0
26,13312,1254,10,0.12413078499957919,0.2,-0.029419327911455184,0.0032245516777038574,400,0.02195179,0.2591552734375,-43.88753938674927,0.0004092704424510632,0.9975153207778931,0.004136361181735992,-3.0002148,1257.0
27,13824,1253,11,0.010241735304589383,0.2,-0.030493611688143574,0.0076525211334228516,416,0.029703867,0.2984619140625,-43.900628447532654,0.0004092704424510632,0.9990304708480835,-0.026387665420770645,-3.0002148,1257.0
28,14336,1249,11,0.006692119597573765,0.2,-0.02713024287368171,0.12341982126235962,432,0.016828386,0.2291259765625,-43.92649745941162,0.0004092704424510632,0.9984483122825623,-0.03190932422876358,-2.995468363636364,1257.0
29,14848,1248,11,0.031113208329770714,0.2,-0.028870309586636722,0.008976757526397705,448,0.033168018,0.3114013671875,-43.91866457462311,0.0004092704424510632,0.9992561936378479,-0.01812784932553768,-2.995468363636364,1257.0
30,15360,1247,12,0.004150139604462311,0.2,-0.020681254085502587,-0.355029821395874,464,0.013816835,0.1978759765625,-43.940563440322876,0.0004092704424510632,0.9994128942489624,-0.03295854479074478,-2.9851127500000003,1257.0
31,15872,1247,12,0.1572689963504672,0.2,-0.02570489898789674,0.0030552148818969727,480,0.022616941,0.222900390625,-43.932953119277954,0.0004092704424510632,0.9987775683403015,0.011663272976875305,-2.9851127500000003,1257.0
32,16384,1246,13,0.009627152874600142,0.2,-0.02977280633058399,0.054969847202301025,496,0.021942534,0.27490234375,-43.9072881937027,0.0004092704424510632,0.9978562593460083,-0.037858039140701294,-2.974571538461539,1257.0
33,16896,1245,13,0.1546537596732378,0.2,-0.027628029667539522,0.04229539632797241,512,0.020815529,0.263427734375,-43.892144203186035,0.0004092704424510632,0.9983430504798889,0.039584964513778687,-2.974571538461539,1257.0
34,17408,1245,13,0.013367336883675307,0.2,-0.026883009501034394,0.03350168466567993,528,0.025421381,0.262451171875,-43.90767478942871,0.0004092704424510632,0.9985933899879456,-0.02769908495247364,-2.974571538461539,1257.0
35,17920,1245,14,0.00485979305813089,0.2,-0.02876965465839021,-0.14514422416687012,544,0.01722126,0.232421875,-43.901228189468384,0.0004092704424510632,0.9981077909469604,-0.0436256118118763,-2.9787803571428575,1257.0
36,18432,1244,14,0.17745436308905482,0.2,-0.02128645581251476,0.018121540546417236,560,0.017080534,0.201171875,-43.895092248916626,0.0004092704424510632,0.9989030957221985,0.04581150412559509,-2.9787803571428575,1257.0
37,18944,1244,15,0.004896077974990476,0.2,-0.017716745584039018,-1.2440707683563232,576,0.012994494,0.164794921875,-43.93050670623779,0.0004092704424510632,0.9999695420265198,-0.025275545194745064,-2.9795754000000008,1257.0
38,19456,1244,15,0.14705562684684992,0.2,-0.027150816924404353,0.0830731987953186,592,0.019809434,0.26953125,-43.94361484050751,0.0004092704424510632,0.9998421669006348,0.030720075592398643,-2.9795754000000008,1257.0
39,19968,1243,16,0.012656580889597535,0.2,-0.026051873748656362,-0.014289498329162598,608,0.017535377,0.259765625,-43.94551181793213,0.0004092704424510632,1.0005093812942505,-0.022315429523587227,-2.9795754000000008,1257.0
40,20480,1243,16,0.007332391367526725,0.2,-0.032247620343696326,-0.22359788417816162,624,0.019860689,0.2724609375,-43.94506359100342,0.0004092704424510632,0.999305248260498,-0.045955169945955276,-2.9798472499999997,1257.0
41,20992,1242,16,0.1656150254420936,0.2,-0.020252238522516564,0.05302691459655762,640,0.018516708,0.219970703125,-43.9037926197052,0.0004092704424510632,0.9983265399932861,0.02838269993662834,-2.9798472499999997,1257.0
42,21504,1241,17,0.009427690107258968,0.2,-0.018928350691567175,-2.9168617725372314,656,0.014309397,0.1748046875,-43.87864828109741,0.0004092704424510632,0.9976637363433838,-0.026352524757385254,-2.979892764705882,1257.0
43,22016,1241,17,0.13056850945577025,0.2,-0.02409008216636721,0.06173425912857056,672,0.019414917,0.228759765625,-43.87994170188904,0.0004092704424510632,0.9987214803695679,0.014668487012386322,-2.979892764705882,1257.0
44,22528,1240,18,0.0164800058118999,0.2,-0.024399928966886364,0.02078920602798462,688,0.012265136,0.2127685546875,-43.89156675338745,0.0004092704424510632,0.9977761507034302,-0.02142283506691456,-2.979892764705882,1257.0
45,23040,1240,18,0.008092788542853668,0.2,-0.025344938796479255,-0.6100200414657593,704,0.021393344,0.23193359375,-43.87888753414154,0.0004092704424510632,0.999123752117157,-0.03300655633211136,-2.9717985555555555,1257.0
46,23552,1239,18,0.1297917424235493,0.2,-0.024178964435122907,0.09702938795089722,720,0.019126616,0.2244873046875,-43.92507815361023,0.0004092704424510632,0.9997842907905579,0.021759744733572006,-2.9717985555555555,1257.0
47,24064,1237,19,0.006931655807420611,0.2,-0.021755220310296863,-4.553009510040283,736,0.01330539,0.1907958984375,-43.93909168243408,0.0004092704424510632,1.0003739595413208,-0.038666240870952606,-2.9716225789473683,1257.0
48,24576,1235,19,0.13791343686170876,0.2,-0.02280369051732123,0.05456352233886719,752,0.020285208,0.2322998046875,-43.938318610191345,0.0004092704424510632,0.9997757077217102,0.013371981680393219,-2.9716225789473683,1257.0
49,25088,1235,20,0.028888182598166168,0.2,-0.02205249092367012,0.2413448691368103,768,0.014815675,0.1759033203125,-43.928627014160156,0.0004092704424510632,1.0004085302352905,-0.01967284083366394,-2.9716225789473683,1257.0
50,25600,1235,20,0.01928973163012415,0.2,-0.026262301777023822,-0.5767306089401245,784,0.016172381,0.21728515625,-43.947723507881165,0.0004092704424510632,1.000815510749817,-0.030843766406178474,-2.97306395,1257.0
51,26112,1235,21,0.08180699707008898,0.2,-0.02044832269893959,0.3699823021888733,800,0.021798449,0.1851806640625,-43.94999444484711,0.0004092704424510632,1.0007662773132324,-0.012373652309179306,-2.97306395,1257.0
52,26624,1235,21,0.021460946882143617,0.2,-0.03238672135194065,-3.2251181602478027,816,0.020893179,0.260498046875,-43.946714878082275,0.0004092704424510632,1.0008330345153809,-0.033228129148483276,-2.975190476190476,1257.0
53,27136,1234,21,0.09792223817203194,0.2,-0.024162430861906614,0.08646613359451294,832,0.019883888,0.2589111328125,-43.94638788700104,0.0004092704424510632,1.000659704208374,-0.014167437329888344,-2.975190476190476,1257.0
54,27648,1234,22,0.01696915170759894,0.2,-0.027915286293136887,0.264815092086792,848,0.024388477,0.2818603515625,-43.93652677536011,0.0004092704424510632,1.0004087686538696,-0.02818521298468113,-2.975190476190476,1257.0
55,28160,1234,22,0.05684408324304968,0.2,-0.031056616891874,0.5095940828323364,864,0.023701586,0.2786865234375,-43.94558072090149,0.0004092704424510632,1.0013294219970703,-0.007169757038354874,-2.9830104545454543,1257.0
56,28672,1234,23,0.033907080767676234,0.2,-0.018623462587129325,0.5996917486190796,880,0.014516443,0.2001953125,-43.949676513671875,0.0004092704424510632,1.0003982782363892,-0.013097787275910378,-2.9830104545454543,1257.0
57,29184,1234,23,0.017243238748051226,0.2,-0.021151938737602904,-1.1959280967712402,896,0.014507618,0.1854248046875,-43.90869605541229,0.0004092704424510632,0.9992694854736328,-0.015535818412899971,-2.983341608695652,1257.0
58,29696,1234,24,0.10760182479862124,0.2,-0.01616470868611941,0.14150333404541016,912,0.014292661,0.120361328125,-43.889678597450256,0.0004092704424510632,0.9996137022972107,0.00358012318611145,-2.983341608695652,1257.0
59,30208,1234,24,0.013798877771478146,0.2,-0.031465120846405625,0.10055017471313477,928,0.023283664,0.2869873046875,-43.90521681308746,0.0004092704424510632,0.9999904036521912,-0.036279622465372086,-2.9898514583333338,1257.0
60,30720,1234,24,0.14272599737159908,0.2,-0.021704329279600643,0.5848674178123474,944,0.024871733,0.1829833984375,-43.904948472976685,0.0004092704424510632,0.9997258186340332,0.027612455189228058,-2.9898514583333338,1257.0
61,31232,1233,25,0.015175432461546734,0.2,-0.02000444474106189,-0.3489255905151367,960,0.013253667,0.188232421875,-43.93308866024017,0.0004092704424510632,1.0028109550476074,-0.03051864728331566,-2.9898514583333338,1257.0
62,31744,1233,25,0.006285439514613245,0.2,-0.027199255098821595,-0.12109506130218506,976,0.021339642,0.269775390625,-44.02007305622101,0.0004092704424510632,1.0043741464614868,-0.03045416809618473,-2.99358664,1257.0
63,32256,1233,26,0.14410834235604852,0.2,-0.020483336236793548,0.1350874900817871,992,0.018653836,0.161865234375,-44.039435625076294,0.0004092704424510632,1.0043922662734985,0.007534710690379143,-2.99358664,1257.0
64,32768,1233,26,0.03133304393850267,0.2,-0.028184110182337463,0.12976902723312378,1008,0.02556045,0.3175048828125,-44.01120924949646,0.0004092704424510632,1.0023605823516846,-0.023079764097929,-3.0018975000000006,1257.0
65,33280,1233,26,0.15285816881805658,0.2,-0.01622212794609368,0.6682590246200562,1024,0.018796949,0.1922607421875,-43.9612877368927,0.0004092704424510632,1.001737356185913,0.04436102509498596,-3.0018975000000006,1257.0
66,33792,1232,27,0.020987422089092433,0.2,-0.022332217937218957,-0.09297990798950195,1040,0.020074107,0.26416015625,-43.961543798446655,0.0004092704424510632,1.0023679733276367,-0.015887640416622162,-3.0018975000000006,1257.0
67,34304,1232,27,0.008468830652418546,0.2,-0.025284791670856066,-0.8407974243164062,1056,0.016179537,0.2313232421875,-43.99232876300812,0.0004092704424510632,1.003777027130127,-0.03220408037304878,-3.0024113703703708,1257.0
68,34816,1232,28,0.1436344034736976,0.2,-0.017400290089426562,0.14652681350708008,1072,0.015982205,0.1435546875,-44.01586329936981,0.0004092704424510632,1.0037282705307007,0.02854466438293457,-3.0024113703703708,1257.0
69,35328,1232,28,0.004970864640199579,0.2,-0.02307513292544172,-2.55183482170105,1088,0.019370073,0.248046875,-44.018840074539185,0.0004092704424510632,1.0048881769180298,-0.028703656047582626,-3.0018097500000005,1257.0
70,35840,1232,29,0.1584274813067168,0.2,-0.014174854703014717,0.19281870126724243,1104,0.012270683,0.1090087890625,-44.04100573062897,0.0004092704424510632,1.0045301914215088,0.019912416115403175,-3.0018097500000005,1257.0
71,36352,1232,29,0.017639324418269098,0.2,-0.02206269750604406,0.014731884002685547,1120,0.015413669,0.211181640625,-44.01587224006653,0.0004092704424510632,1.0038903951644897,-0.027441207319498062,-3.0018097500000005,1257.0
72,36864,1231,29,0.013390874431934208,0.2,-0.02557549375342205,-0.5444468259811401,1136,0.01814631,0.2257080078125,-43.98483169078827,0.0004092704424510632,1.0020017623901367,-0.03849303349852562,-2.9985586206896557,1257.0
73,37376,1230,30,0.13676856691017747,0.2,-0.01554114314058097,0.35531169176101685,1152,0.016301122,0.10791015625,-43.935556054115295,0.0004092704424510632,1.0010380744934082,-0.004659008234739304,-2.9985586206896557,1257.0
74,37888,1230,30,0.017471985280280933,0.2,-0.022840606499812566,-2.946439266204834,1168,0.018514222,0.244873046875,-43.91802990436554,0.0004092704424510632,1.0011087656021118,-0.02578025311231613,-2.9969793666666673,1257.0
75,38400,1230,31,0.1913858731277287,0.2,-0.015102113073226064,0.18158870935440063,1184,0.018809386,0.1163330078125,-43.92537820339203,0.0004092704424510632,1.00114905834198,0.009790591895580292,-2.9969793666666673,1257.0
76,38912,1230,31,0.017057521705282852,0.2,-0.02558807398600038,0.15522515773773193,1200,0.018334983,0.2376708984375,-43.917848944664,0.0004092704424510632,1.0011048316955566,-0.03564399853348732,-2.9969793666666673,1257.0
77,39424,1230,32,0.03054968372453004,0.2,-0.027288311059237458,0.25439703464508057,1216,0.022296175,0.2734375,-43.9056316614151,0.0004092704424510632,1.0004899501800537,-0.02133096009492874,-2.99879070967742,1257.0
78,39936,1230,32,0.12245549750514328,0.2,-0.029186448984546587,0.6457918882369995,1232,0.03269165,0.22314453125,-43.887202501297,0.0004092704424510632,0.999958336353302,-0.012769218534231186,-2.99879070967742,1257.0
79,40448,1229,32,0.0435306589351967,0.2,-0.02580735884839669,-2.198723554611206,1248,0.018126167,0.2537841796875,-43.86463797092438,0.0004092704424510632,0.9987539649009705,-0.016645245254039764,-3.00265721875,1257.0
80,40960,1229,33,0.17629904416389763,0.2,-0.019335563090862706,0.17202532291412354,1264,0.019523837,0.158935546875,-43.83240187168121,0.0004092704424510632,0.9982475638389587,-0.002894211560487747,-3.00265721875,1257.0
81,41472,1229,33,0.01918581113568507,0.2,-0.027906880306545645,0.21554958820343018,1280,0.025711857,0.2840576171875,-43.82060718536377,0.0004092704424510632,0.9976716041564941,-0.035491008311510086,-3.00265721875,1257.0
82,41984,1229,34,0.13099356926977634,0.2,-0.022079909194872016,0.6352648735046387,1296,0.025167465,0.3118896484375,-43.81072151660919,0.0004092704424510632,0.9973031282424927,0.034706611186265945,-3.0046059393939393,1257.0
83,42496,1229,34,0.038035440258681774,0.2,-0.024798325859592296,0.822142481803894,1312,0.022397406,0.3194580078125,-43.79210126399994,0.0004092704424510632,0.9961854815483093,-0.019279688596725464,-3.0046059393939393,1257.0
84,43008,1229,34,0.022610114770941436,0.2,-0.028972998974495567,-2.193540334701538,1328,0.019727217,0.2806396484375,-43.77082622051239,0.0004092704424510632,0.9964256286621094,-0.017455358058214188,-3.002986705882353,1257.0
85,43520,1229,35,0.21675302018411458,0.2,-0.016992562013911083,0.144029438495636,1344,0.016191963,0.16650390625,-43.78736340999603,0.0004092704424510632,0.9969041347503662,0.020015493035316467,-3.002986705882353,1257.0
86,44032,1229,35,0.01602446020115167,0.2,-0.026372132502729073,0.3405817747116089,1360,0.019325357,0.2783203125,-43.79640865325928,0.0004092704424510632,0.997105062007904,-0.02723608911037445,-3.001048457142857,1257.0
87,44544,1229,36,0.22748028859496117,0.2,-0.015499797940719873,0.6755596995353699,1376,0.019370582,0.15576171875,-43.79945707321167,0.0004092704424510632,0.9969630241394043,0.06704775243997574,-3.001048457142857,1257.0
88,45056,1229,36,0.012008975027129054,0.2,-0.020001105091068894,-0.51329505443573,1392,0.013789678,0.1827392578125,-43.796836853027344,0.0004092704424510632,0.997057318687439,-0.020926080644130707,-3.001048457142857,1257.0
89,45568,1229,37,0.004935386452416424,0.2,-0.02341890800744295,-0.057486891746520996,1408,0.015505273,0.2265625,-43.80330443382263,0.0004092704424510632,0.9973604679107666,-0.029082991182804108,-2.997936472222222,1257.0
90,46080,1229,37,0.29172761691734195,0.2,-0.017359935300191864,0.09154939651489258,1424,0.014841002,0.111328125,-43.817394375801086,0.0004092704424510632,0.9977586269378662,0.02360031008720398,-2.997936472222222,1257.0
91,46592,1229,37,0.022088549856562167,0.2,-0.029526060781790875,0.050074875354766846,1440,0.03088959,0.3193359375,-43.80577313899994,0.0004092704424510632,0.9964070320129395,-0.02574177086353302,-2.999505594594594,1257.0
92,47104,1229,38,0.3005319465883076,0.2,-0.016528607709915377,0.7110884189605713,1456,0.0126282945,0.12353515625,-43.77206778526306,0.0004092704424510632,0.9961331486701965,0.14159150421619415,-2.999505594594594,1257.0
93,47616,1229,38,0.02289301826385781,0.2,-0.025884304865030572,0.009251594543457031,1472,0.016343545,0.25244140625,-43.78215157985687,0.0004092704424510632,0.9971745610237122,-0.02768062800168991,-2.999505594594594,1257.0
94,48128,1229,39,0.011123270698590204,0.2,-0.03326762396318372,-1.9170558452606201,1488,0.02300395,0.3072509765625,-43.827744364738464,0.0004092704424510632,0.9993944764137268,-0.03676549717783928,-2.994949578947368,1257.0
95,48640,1229,39,0.2391830018023029,0.2,-0.022002468569553457,0.16886627674102783,1504,0.023456655,0.1461181640625,-43.87517845630646,0.0004092704424510632,1.000059723854065,0.0027949586510658264,-2.994949578947368,1257.0
96,49152,1229,39,0.008857122069457546,0.2,-0.024137754997354932,-1.9096486568450928,1520,0.020823125,0.2515869140625,-43.92561113834381,0.0004092704424510632,1.0039719343185425,-0.038334086537361145,-3.001784,1257.0
97,49664,1229,40,0.3068615773227066,0.2,-0.021959746693028137,0.15741777420043945,1536,0.01860889,0.1610107421875,-44.027990102767944,0.0004092704424510632,1.0052579641342163,0.1100856214761734,-3.001784,1257.0
98,50176,1229,40,0.02721929841209203,0.2,-0.02932757201779168,-0.17053210735321045,1552,0.01991091,0.3038330078125,-44.04266142845154,0.0004092704424510632,1.0056754350662231,-0.028791207820177078,-3.001784,1257.0
99,50688,1229,41,0.028610775887500495,0.2,-0.02520499925594777,-0.3684248924255371,1568,0.0155147975,0.2437744140625,-44.074870228767395,0.0004092704424510632,1.0077353715896606,-0.019752711057662964,-2.997258275,1257.0
100,51200,1228,41,0.20671710115857422,0.2,-0.013654670372488908,0.5880802869796753,1584,0.017010864,0.0841064453125,-44.11881649494171,0.0004092704424510632,1.0078487396240234,0.01734328456223011,-2.997258275,1257.0
101,51712,1228,42,0.04101500252727419,0.2,-0.021171878499444574,-1.6972475051879883,1600,0.015185628,0.2042236328125,-44.110069155693054,0.0004092704424510632,1.0081499814987183,-0.027747904881834984,-2.999114243902439,1257.0
102,52224,1228,42,0.26800861954689026,0.2,-0.010928471718216315,0.621630072593689,1616,0.010272292,0.10205078125,-44.117708683013916,0.0004092704424510632,1.0081480741500854,0.051808662712574005,-2.999114243902439,1257.0
103,52736,1228,42,0.03513643745100126,0.2,-0.024570335081079975,0.26941972970962524,1632,0.01745386,0.2288818359375,-44.120997190475464,0.0004092704424510632,1.009001612663269,-0.02441561594605446,-2.999114243902439,1257.0
104,53248,1228,43,0.09042921289801598,0.2,-0.02282215203740634,0.4075900912284851,1648,0.020489555,0.239501953125,-44.13328683376312,0.0004092704424510632,1.008387565612793,0.007020272314548492,-3.0003946666666668,1257.0
105,53760,1228,43,0.12178567587397993,0.2,-0.017958463766262867,0.8152587413787842,1664,0.021884296,0.1383056640625,-44.11288678646088,0.0004092704424510632,1.0082273483276367,-0.012397047132253647,-3.0003946666666668,1257.0
106,54272,1228,44,0.05304204148706049,0.2,-0.020132196092163213,-2.948931932449341,1680,0.015023139,0.1856689453125,-44.09925889968872,0.0004092704424510632,1.007506251335144,-0.018031347543001175,-3.00104611627907,1257.0
107,54784,1228,44,0.3220174422021955,0.2,-0.012767541746143252,0.12018179893493652,1696,0.011470733,0.11962890625,-44.085625886917114,0.0004092704424510632,1.0076038837432861,0.0351085290312767,-3.00104611627907,1257.0
108,55296,1228,45,0.029773198009934276,0.2,-0.023625774250831455,0.4628608226776123,1712,0.021033581,0.270263671875,-44.112895131111145,0.0004092704424510632,1.009346604347229,-0.03153901547193527,-3.00104611627907,1257.0
109,55808,1228,45,0.2999889892525971,0.2,-0.01288670438225381,0.7360327243804932,1728,0.012423902,0.080810546875,-44.15914726257324,0.0004092704424510632,1.0097370147705078,0.07257723063230515,-2.999961409090909,1257.0
110,56320,1228,45,0.031972670287359506,0.2,-0.033604011638090014,0.9285198450088501,1744,0.019829001,0.3101806640625,-44.14611089229584,0.0004092704424510632,1.0090668201446533,-0.030435122549533844,-2.999961409090909,1257.0
111,56832,1228,46,0.03843583510024473,0.2,-0.03469884613878094,-1.5371224880218506,1760,0.023878343,0.3035888671875,-44.12794482707977,0.0004092704424510632,1.008731484413147,-0.03374449163675308,-3.0012510000000003,1257.0
112,57344,1228,46,0.3202272029593587,0.2,-0.02407367072009947,0.20274174213409424,1776,0.019359805,0.15234375,-44.11215138435364,0.0004092704424510632,1.00816011428833,0.01405707374215126,-3.0012510000000003,1257.0
113,57856,1228,47,0.019319914252264425,0.2,-0.021814643245306797,0.13930082321166992,1792,0.015597247,0.1982421875,-44.09529447555542,0.0004092704424510632,1.00772225856781,-0.020985759794712067,-2.999332521739131,1257.0
114,58368,1227,47,0.28089400567114353,0.2,-0.015364681734354235,0.7394758462905884,1808,0.022218127,0.1480712890625,-44.08415365219116,0.0004092704424510632,1.0075880289077759,0.1323564648628235,-2.999332521739131,1257.0
115,58880,1227,47,0.01609455974539742,0.2,-0.027641728171147406,-0.7613861560821533,1824,0.019450929,0.248291015625,-44.10732424259186,0.0004092704424510632,1.0096824169158936,-0.034274205565452576,-2.999332521739131,1257.0
116,59392,1227,48,0.00505843367864145,0.2,-0.032413826367701404,-0.2218790054321289,1840,0.023229318,0.32568359375,-44.15043866634369,0.0004092704424510632,1.0095137357711792,-0.04144958779215813,-3.0020704893617025,1257.0
117,59904,1227,48,0.30075588123872876,0.2,-0.01465300157724414,0.20321989059448242,1856,0.015382495,0.09521484375,-44.13516688346863,0.0004092704424510632,1.0094999074935913,0.040505263954401016,-3.0020704893617025,1257.0
118,60416,1227,49,0.008454640643321909,0.2,-0.024826536158798262,-0.7238245010375977,1872,0.019770876,0.2750244140625,-44.12690711021423,0.0004092704424510632,1.0086804628372192,-0.03916807472705841,-3.0027735833333336,1257.0
119,60928,1227,49,0.28455933602526784,0.2,-0.011841133105917834,0.6195535659790039,1888,0.012529575,0.0645751953125,-44.10065186023712,0.0004092704424510632,1.0083229541778564,0.06103132292628288,-3.0027735833333336,1257.0
120,61440,1227,50,0.024952441977802664,0.2,-0.025282116737798788,-0.05688750743865967,1904,0.019783542,0.2650146484375,-44.08568298816681,0.0004092704424510632,1.0078048706054688,-0.018952226266264915,-3.0027735833333336,1257.0
121,61952,1227,50,0.06478249898646027,0.2,-0.02875492772727739,-0.2594693899154663,1920,0.025242023,0.280517578125,-44.07142233848572,0.0004092704424510632,1.0068185329437256,-0.011894868686795235,-3.0050061428571433,1257.0
122,62464,1226,50,0.27763157058507204,0.2,-0.01740525807690574,0.3389543890953064,1936,0.015287789,0.115966796875,-44.05233979225159,0.0004092704424510632,1.0065925121307373,0.0277332104742527,-3.0050061428571433,1257.0
123,62976,1226,51,0.01286481716670096,0.2,-0.027861894079251215,-1.4118406772613525,1952,0.021448873,0.28857421875,-44.06951928138733,0.0004092704424510632,1.0081658363342285,-0.03246848285198212,-3.00637414,1257.0
124,63488,1226,51,0.30598952202126384,0.2,-0.01591642908169888,0.5380151271820068,1968,0.012677891,0.1531982421875,-44.112308502197266,0.0004092704424510632,1.008577585220337,0.058450520038604736,-3.00637414,1257.0
125,64000,1226,52,0.034166581637691706,0.2,-0.02526426818803884,0.16667479276657104,1984,0.018744782,0.23388671875,-44.088326930999756,0.0004092704424510632,1.0063494443893433,-0.009203415364027023,-3.00637414,1257.0
126,64512,1226,52,0.04580278170760721,0.2,-0.02380329770676326,0.04414522647857666,2000,0.020483004,0.2197265625,-44.03849911689758,0.0004092704424510632,1.0062897205352783,0.0004726685583591461,-3.0063560000000003,1257.0
