time/fps,time/iterations,time/total_timesteps,time/time_elapsed,train/approx_kl,train/std,train/entropy_loss,train/loss,train/explained_variance,train/n_updates,train/clip_range,train/clip_fraction,train/value_loss,train/policy_gradient_loss,train/learning_rate,rollout/ep_len_mean,rollout/ep_rew_mean
1289,11,5632,4,0.022036754,1.0021120309829712,-44.06267976760864,-0.02874671295285225,0.0035553574562072754,160,0.2,0.28759765625,0.012544626777525991,-0.02933951251907274,0.0004092704424510632,1223.0,-2.2425055
1281,12,6144,4,0.016221697,0.9990561008453369,-43.999998331069946,-0.04263829067349434,-0.004170417785644531,176,0.2,0.21337890625,0.0014800245298829395,-0.02655013120966032,0.0004092704424510632,1223.0,-2.2535642
1276,13,6656,5,0.02307485,0.9979839324951172,-43.924208760261536,-0.03086569346487522,0.0055474042892456055,192,0.2,0.241455078125,0.017111853085225448,-0.027045763075875584,0.0004092704424510632,1223.0,-2.2535642
1273,14,7168,5,0.022065306,0.9980528950691223,-43.907628417015076,-0.03846842795610428,0.03897827863693237,208,0.2,0.2462158203125,0.0025353364617330953,-0.026596557814627886,0.0004092704424510632,1223.0,-2.2535642
1272,15,7680,6,0.018249223,0.9962155818939209,-43.884260416030884,-0.038408394902944565,0.0037392377853393555,224,0.2,0.2652587890625,0.002367406566918362,-0.026514669123571366,0.0004092704424510632,1223.0,-2.2461214999999997
1268,16,8192,6,0.017753802,0.9961826205253601,-43.84600341320038,-0.01583019457757473,0.0030582547187805176,240,0.2,0.2122802734375,0.027968975715339184,-0.019831320401863195,0.0004092704424510632,1223.0,-2.2461214999999997
1264,17,8704,6,0.017553637,0.9961800575256348,-43.84910011291504,-0.02930689975619316,-0.012776613235473633,256,0.2,0.19091796875,0.0015145430861593923,-0.021905039786361158,0.0004092704424510632,1223.0,-2.2386652857142857
1260,18,9216,7,0.022011481,0.9961975812911987,-43.84300136566162,-0.022639930248260498,0.008497178554534912,272,0.2,0.239013671875,0.03186685632681474,-0.026961025723721832,0.0004092704424510632,1223.0,-2.2386652857142857
1259,19,9728,7,0.012997817,0.9948980808258057,-43.83028709888458,-0.022276384755969048,0.0355340838432312,288,0.2,0.186767578125,0.001743348446325399,-0.019472813874017447,0.0004092704424510632,1223.0,-2.2386652857142857
1255,20,10240,8,0.017336395,0.9921571016311646,-43.76103484630585,-0.03704657033085823,0.03409016132354736,304,0.2,0.2623291015625,0.002220362015577848,-0.024976137385237962,0.0004092704424510632,1223.0,-2.2372485
1253,21,10752,8,0.02360002,0.9914336204528809,-43.70076525211334,-0.014310430735349655,0.008059382438659668,320,0.2,0.275634765625,0.03650488459970802,-0.02371407437021844,0.0004092704424510632,1223.0,-2.2372485
1251,22,11264,9,0.022052452,0.9891299605369568,-43.66829264163971,-0.037118326872587204,0.01903247833251953,336,0.2,0.244384765625,0.0028319014090811834,-0.028849790498497896,0.0004092704424510632,1223.0,-2.249757888888889
1249,23,11776,9,0.023139931,0.9871845841407776,-43.58984351158142,-0.03296585753560066,0.014837086200714111,352,0.2,0.2579345703125,0.046306662377901375,-0.025707762833917513,0.0004092704424510632,1223.0,-2.249757888888889
1248,24,12288,9,0.015047514,0.9860088229179382,-43.541308879852295,-0.03181375563144684,-0.8355762958526611,368,0.2,0.2083740234375,0.0021554530039793462,-0.02469087923236657,0.0004092704424510632,1223.0,-2.2563709000000003
1246,25,12800,10,0.017859146,0.9847684502601624,-43.50667881965637,-0.006984736770391464,0.015823781490325928,384,0.2,0.229248046875,0.04547643125988543,-0.023628389855730347,0.0004092704424510632,1223.0,-2.2563709000000003
1245,26,13312,10,0.016410187,0.983343780040741,-43.45955181121826,-0.040865421295166016,0.19300240278244019,400,0.2,0.207763671875,0.003691701938805636,-0.028321281424723566,0.0004092704424510632,1223.0,-2.2563709000000003
1244,27,13824,11,0.015619991,0.9831926226615906,-43.4363397359848,-0.041076697409152985,-0.3929941654205322,416,0.2,0.2283935546875,0.003263691356551135,-0.025059814754058607,0.0004092704424510632,1223.0,-2.2573290909090913
1243,28,14336,11,0.026750889,0.9843769669532776,-43.45511305332184,-0.01724439673125744,0.04537522792816162,432,0.2,0.26171875,0.05357132136123255,-0.029348362499149516,0.0004092704424510632,1223.0,-2.2573290909090913
1239,29,14848,11,0.017674219,0.98578941822052,-43.491323947906494,-0.03450032323598862,-1.176227331161499,448,0.2,0.196044921875,0.006040457981725922,-0.025171364919515327,0.0004092704424510632,1223.0,-2.2501360000000004
1238,30,15360,12,0.018740539,0.9855314493179321,-43.51509439945221,-0.016647934913635254,0.006587684154510498,464,0.2,0.240478515625,0.06813489785417914,-0.026576722259051166,0.0004092704424510632,1223.0,-2.2501360000000004
1239,31,15872,12,0.022316393,0.9849052429199219,-43.49667990207672,-0.022027822211384773,-0.3327798843383789,480,0.2,0.2181396484375,0.003632662359450478,-0.023180902848253027,0.0004092704424510632,1223.0,-2.2501360000000004
1238,32,16384,13,0.022674413,0.9855501651763916,-43.49219310283661,-0.04103576019406319,0.22278887033462524,496,0.2,0.2537841796875,0.00226160418606014,-0.031054995633894578,0.0004092704424510632,1223.0,-2.232971230769231
1238,33,16896,13,0.030380595,0.9861699938774109,-43.51300835609436,-0.024839917197823524,0.05607569217681885,512,0.2,0.2493896484375,0.052616377535741776,-0.02440296977874823,0.0004092704424510632,1223.0,-2.232971230769231
1239,34,17408,14,0.022644274,0.9852748513221741,-43.51516568660736,-0.026143228635191917,-2.9091029167175293,528,0.2,0.2442626953125,0.003249304038035916,-0.02454077484435402,0.0004092704424510632,1223.0,-2.2354200000000004
1241,35,17920,14,0.021185765,0.9848976731300354,-43.48886823654175,-0.016991645097732544,0.05438941717147827,544,0.2,0.2666015625,0.07408736133947968,-0.0282103092467878,0.0004092704424510632,1223.0,-2.2354200000000004
1240,36,18432,14,0.021339549,0.9839248657226562,-43.469154596328735,-0.02923727221786976,-1.7046103477478027,560,0.2,0.2578125,0.0032692625682102516,-0.026523583597736433,0.0004092704424510632,1223.0,-2.2382100000000005
1241,37,18944,15,0.014014507,0.9850090146064758,-43.46329391002655,-0.007367320358753204,0.021267354488372803,576,0.2,0.2215576171875,0.07792299380525947,-0.02663067786488682,0.0004092704424510632,1223.0,-2.2382100000000005
1239,38,19456,15,0.01482551,0.9846013784408569,-43.48660743236542,-0.02242651768028736,-0.5053924322128296,592,0.2,0.2056884765625,0.002532608345063636,-0.02342113378108479,0.0004092704424510632,1223.0,-2.2382100000000005
1240,39,19968,16,0.016570099,0.9839144349098206,-43.46280324459076,-0.03675965964794159,0.008034348487854004,608,0.2,0.2635498046875,0.0028599662691703998,-0.028882727900054306,0.0004092704424510632,1223.0,-2.2351915625000003
1239,40,20480,16,0.024218295,0.9830859899520874,-43.43741714954376,-0.012102402746677399,0.05365121364593506,624,0.2,0.2728271484375,0.07806574972346425,-0.029456900752848014,0.0004092704424510632,1223.0,-2.2351915625000003
1240,41,20992,16,0.016392883,0.9816009998321533,-43.401437401771545,-0.04469024017453194,-4.191979885101318,640,0.2,0.179931640625,0.011558192301890813,-0.022869513661134988,0.0004092704424510632,1223.0,-2.2346894117647063
1240,42,21504,17,0.021806411,0.9799010753631592,-43.34618008136749,0.000636417418718338,0.06071728467941284,656,0.2,0.254150390625,0.08469705213792622,-0.027043438225518912,0.0004092704424510632,1223.0,-2.2346894117647063
1240,43,22016,17,0.018842496,0.979080319404602,-43.30183219909668,-0.035399407148361206,-0.3941001892089844,672,0.2,0.2281494140625,0.004117160184250679,-0.02518533676629886,0.0004092704424510632,1223.0,-2.2391328333333336
1240,44,22528,18,0.022918347,0.9795000553131104,-43.29334270954132,0.0009414032101631165,0.14135044813156128,688,0.2,0.2095947265625,0.08585379947908223,-0.024507719837856712,0.0004092704424510632,1223.0,-2.2391328333333336
1240,45,23040,18,0.01879195,0.9819375872612,-43.33175432682037,-0.032450105994939804,-0.29763519763946533,704,0.2,0.2281494140625,0.005034831709053833,-0.02519023015338462,0.0004092704424510632,1223.0,-2.2391328333333336
1241,46,23552,18,0.023674551,0.9828802347183228,-43.39602851867676,-0.031538281589746475,-0.019223690032958984,720,0.2,0.267333984375,0.0028655263195105363,-0.028617389471037313,0.0004092704424510632,1223.0,-2.2367795789473686
1241,47,24064,19,0.03002519,0.9819680452346802,-43.392289876937866,0.00014970079064369202,0.08936560153961182,736,0.2,0.25390625,0.09193342924118042,-0.0290509570913855,0.0004092704424510632,1223.0,-2.2367795789473686
1241,48,24576,19,0.016364016,0.9833710193634033,-43.390368938446045,-0.031853754073381424,-1.9612736701965332,752,0.2,0.2261962890625,0.006295201637840364,-0.023231716171721928,0.0004092704424510632,1223.0,-2.2323744000000003
1241,49,25088,20,0.020303221,0.9828614592552185,-43.415361523628235,0.016639498993754387,0.10345888137817383,768,0.2,0.1678466796875,0.10969644435681403,-0.02007290870824363,0.0004092704424510632,1223.0,-2.2323744000000003
1241,50,25600,20,0.023981955,0.9801256060600281,-43.361703276634216,-0.05090112239122391,-0.4074336290359497,784,0.2,0.2880859375,0.0032585992594249547,-0.03288635693024844,0.0004092704424510632,1223.0,-2.2323744000000003
1241,51,26112,21,0.017005604,0.9790317416191101,-43.29255783557892,-0.03197065740823746,0.015606403350830078,800,0.2,0.20751953125,0.0024251602189906407,-0.025409809459233657,0.0004092704424510632,1223.0,-2.2305886666666668
1241,52,26624,21,0.021804595,0.9788336753845215,-43.270742297172546,0.05787621811032295,0.08048045635223389,816,0.2,0.1988525390625,0.1405908316373825,-0.02133761052391492,0.0004092704424510632,1223.0,-2.2305886666666668
1242,53,27136,21,0.022257335,0.979454517364502,-43.27246177196503,-0.033249326050281525,-4.921480178833008,832,0.2,0.132080078125,0.03627312058233656,-0.019442134856944904,0.0004092704424510632,1223.0,-2.2232840454545455
1242,54,27648,22,0.034347773,0.9796958565711975,-43.294541358947754,-0.00941857136785984,0.04863393306732178,848,0.2,0.296142578125,0.11842050577979535,-0.025677505414932966,0.0004092704424510632,1223.0,-2.2232840454545455
1242,55,28160,22,0.022123653,0.9793018698692322,-43.28855276107788,-0.015517699532210827,-2.119307518005371,864,0.2,0.1949462890625,0.018555719361756928,-0.02223172748927027,0.0004092704424510632,1223.0,-2.2289039565217394
1242,56,28672,23,0.018189365,0.9790451526641846,-43.27326989173889,0.013009006157517433,0.06261175870895386,880,0.2,0.2327880859375,0.12177737103775144,-0.02236211257695686,0.0004092704424510632,1223.0,-2.2289039565217394
1242,57,29184,23,0.021573685,0.9772049188613892,-43.252946615219116,-0.02698749303817749,-0.6003466844558716,896,0.2,0.1944580078125,0.02362916394486092,-0.02163489966187626,0.0004092704424510632,1223.0,-2.2289039565217394
1242,58,29696,23,0.016505064,0.9766368269920349,-43.202104568481445,-0.03871983289718628,-0.210912823677063,912,0.2,0.2486572265625,0.002997501378558809,-0.02610977717267815,0.0004092704424510632,1223.0,-2.2367269166666666
1242,59,30208,24,0.020793665,0.9763393998146057,-43.19704329967499,0.016901250928640366,0.10193008184432983,928,0.2,0.267822265625,0.15133275359403342,-0.025769140775082633,0.0004092704424510632,1223.0,-2.2367269166666666
1242,60,30720,24,0.019849144,0.9758761525154114,-43.185866475105286,-0.027091359719634056,-4.405077934265137,944,0.2,0.2259521484375,0.01613272723625414,-0.024335420777788386,0.0004092704424510632,1223.0,-2.2394249200000003
1243,61,31232,25,0.021046363,0.975636899471283,-43.17146682739258,0.0756196677684784,0.2721010446548462,960,0.2,0.240234375,0.244389153085649,-0.022308680825517513,0.0004092704424510632,1223.0,-2.2394249200000003
1243,62,31744,25,0.018451368,0.9747474193572998,-43.15904784202576,-0.04167940840125084,-0.32849955558776855,976,0.2,0.228759765625,0.014740155456820503,-0.02779713401105255,0.0004092704424510632,1223.0,-2.2394249200000003
1243,63,32256,25,0.0160225,0.9728293418884277,-43.111645579338074,-0.03623441234230995,0.12053316831588745,992,0.2,0.274658203125,0.005212609874433838,-0.028718965011648834,0.0004092704424510632,1223.0,-2.2404055000000005
1243,64,32768,26,0.021623958,0.9721586108207703,-43.07105588912964,-0.012001369148492813,0.19441074132919312,1008,0.2,0.21728515625,0.09288731426931918,-0.024035154609009624,0.0004092704424510632,1223.0,-2.2404055000000005
1243,65,33280,26,0.012408492,0.9736478328704834,-43.07580924034119,-0.03550085425376892,-4.8092474937438965,1024,0.2,0.1771240234375,0.01392048851994332,-0.02063404256477952,0.0004092704424510632,1223.0,-2.246593851851852
1243,66,33792,27,0.018717028,0.9741133451461792,-43.12021279335022,0.018627919256687164,0.05461794137954712,1040,0.2,0.186767578125,0.13890891754999757,-0.018821734993252903,0.0004092704424510632,1223.0,-2.246593851851852
1244,67,34304,27,0.016239887,0.9753687977790833,-43.13585674762726,-0.025132879614830017,-2.4466681480407715,1056,0.2,0.2353515625,0.016780981415649876,-0.027674144905176945,0.0004092704424510632,1223.0,-2.2475055000000004
1243,68,34816,27,0.021363191,0.977295994758606,-43.189873695373535,0.01110365241765976,0.32107090950012207,1072,0.2,0.1907958984375,0.16047443123534322,-0.02236175534198992,0.0004092704424510632,1223.0,-2.2475055000000004
1243,69,35328,28,0.016421521,0.9778665900230408,-43.23405301570892,-0.02703613042831421,-1.3084135055541992,1088,0.2,0.2381591796875,0.00899198376282584,-0.026570639136480168,0.0004092704424510632,1223.0,-2.2475055000000004
1243,70,35840,28,0.016751446,0.9763059020042419,-43.22190201282501,-0.04352672025561333,-0.2148141860961914,1104,0.2,0.226318359375,0.002850283814041177,-0.02796359924832359,0.0004092704424510632,1223.0,-2.2488886206896552
1243,71,36352,29,0.02271597,0.9758213758468628,-43.18084132671356,0.007506825029850006,0.08201771974563599,1120,0.2,0.1978759765625,0.20339932560455054,-0.023500534269260243,0.0004092704424510632,1223.0,-2.2488886206896552
1243,72,36864,29,0.019290095,0.973608672618866,-43.146737933158875,-0.030293244868516922,-3.888546943664551,1136,0.2,0.1990966796875,0.02479870495153591,-0.023872503777965903,0.0004092704424510632,1223.0,-2.2453867333333335
1243,73,37376,30,0.01746424,0.9732177257537842,-43.09067916870117,0.01544126495718956,0.07527226209640503,1152,0.2,0.250244140625,0.17209837562404573,-0.024161421839380637,0.0004092704424510632,1223.0,-2.2453867333333335
1243,74,37888,30,0.016463937,0.9729176163673401,-43.08691596984863,-0.026819033548235893,-1.6357858180999756,1168,0.2,0.2125244140625,0.010230389583739452,-0.0221357372647617,0.0004092704424510632,1223.0,-2.2453867333333335
1243,75,38400,30,0.0154411625,0.9746992588043213,-43.10009300708771,-0.03590957820415497,0.506770670413971,1184,0.2,0.211669921875,0.006619374646106735,-0.02371329825837165,0.0004092704424510632,1223.0,-2.2464058387096775
1243,76,38912,31,0.0215792,0.9751198291778564,-43.14977216720581,0.011943113058805466,0.2619243264198303,1200,0.2,0.1368408203125,0.11151018727105111,-0.017408465850166976,0.0004092704424510632,1223.0,-2.2464058387096775
1243,77,39424,31,0.019944854,0.9759094715118408,-43.16047465801239,-0.04257858544588089,-6.495842933654785,1216,0.2,0.2479248046875,0.0164751686679665,-0.027702750005119015,0.0004092704424510632,1223.0,-2.2513957500000004
1243,78,39936,32,0.017697992,0.9756534695625305,-43.1648154258728,0.011049032211303711,0.04720550775527954,1232,0.2,0.22607421875,0.2059239677619189,-0.02471746745868586,0.0004092704424510632,1223.0,-2.2513957500000004
1243,79,40448,32,0.018227234,0.9754544496536255,-43.1559032201767,-0.035645999014377594,-2.1094510555267334,1248,0.2,0.2298583984375,0.011082114695454948,-0.027763126403442584,0.0004092704424510632,1223.0,-2.251044272727273
1243,80,40960,32,0.012904143,0.9742704033851624,-43.1450229883194,0.08107338845729828,0.09471184015274048,1264,0.2,0.0877685546875,0.2403057711198926,-0.01261886015709024,0.0004092704424510632,1223.0,-2.251044272727273
1243,81,41472,33,0.017468192,0.9724913835525513,-43.092663645744324,-0.02709795907139778,-2.8733785152435303,1280,0.2,0.242919921875,0.007599688193295151,-0.030616538657341152,0.0004092704424510632,1223.0,-2.251044272727273
1243,82,41984,33,0.022213496,0.9703449010848999,-43.033501505851746,-0.04451650008559227,-0.14057743549346924,1296,0.2,0.26220703125,0.00279580095957499,-0.031187280859739985,0.0004092704424510632,1223.0,-2.249897411764706
1243,83,42496,34,0.016857283,0.9696462154388428,-42.98166513442993,0.023839078843593597,0.07990646362304688,1312,0.2,0.15380859375,0.3590024507138878,-0.01727584161562845,0.0004092704424510632,1223.0,-2.249897411764706
1243,84,43008,34,0.018304039,0.9707958698272705,-42.98579132556915,-0.03489213436841965,-6.417672157287598,1328,0.2,0.2144775390625,0.036050207214429975,-0.02771051094168797,0.0004092704424510632,1223.0,-2.250942485714286
1243,85,43520,34,0.021404784,0.9714694619178772,-43.021103739738464,0.037068936973810196,0.05715268850326538,1344,0.2,0.1923828125,0.32960192463360727,-0.02505020663375035,0.0004092704424510632,1223.0,-2.250942485714286
1243,86,44032,35,0.018750403,0.9717007875442505,-43.03393828868866,-0.03522324934601784,-1.3858511447906494,1360,0.2,0.259765625,0.018032606138149276,-0.02929974556900561,0.0004092704424510632,1223.0,-2.2509020000000004
1243,87,44544,35,0.018583536,0.9716353416442871,-43.039411425590515,0.07683755457401276,0.3241116404533386,1376,0.2,0.119873046875,0.315501996781677,-0.017968929387279786,0.0004092704424510632,1223.0,-2.2509020000000004
1243,88,45056,36,0.02093841,0.972606897354126,-43.04720628261566,-0.04627607762813568,-1.282773733139038,1392,0.2,0.229248046875,0.014880255810567178,-0.027856808053911664,0.0004092704424510632,1223.0,-2.2509020000000004
1244,89,45568,36,0.0125828,0.9737831950187683,-43.089643597602844,-0.02649432048201561,-0.2658904790878296,1408,0.2,0.2020263671875,0.003717169507581275,-0.019260782020865008,0.0004092704424510632,1223.0,-2.2534278108108112
1244,90,46080,37,0.020824347,0.9740421772003174,-43.117783427238464,0.0347486175596714,0.09959918260574341,1424,0.2,0.1419677734375,0.29759853426367044,-0.022315881302347407,0.0004092704424510632,1223.0,-2.2534278108108112
1244,91,46592,37,0.016590096,0.9736314415931702,-43.11267971992493,-0.026654429733753204,-3.9196243286132812,1440,0.2,0.15625,0.03944561257958412,-0.01842392406979343,0.0004092704424510632,1223.0,-2.251505710526316
1244,92,47104,37,0.01547787,0.9730902314186096,-43.09245502948761,0.12250448018312454,0.3621823787689209,1456,0.2,0.1236572265625,0.35047726798802614,-0.015616761564160697,0.0004092704424510632,1223.0,-2.251505710526316
1244,93,47616,38,0.017085278,0.9724851250648499,-43.0731418132782,-0.037339456379413605,-0.3972434997558594,1472,0.2,0.26953125,0.011001006350852549,-0.031160476341028698,0.0004092704424510632,1223.0,-2.251505710526316
1244,94,48128,38,0.019157188,0.9723171591758728,-43.05441749095917,-0.0315776988863945,-0.47387421131134033,1488,0.2,0.26025390625,0.0038658885459881276,-0.028249635724932887,0.0004092704424510632,1223.0,-2.2498165641025643
1244,95,48640,39,0.018177755,0.9723147749900818,-43.059242725372314,-0.0021231919527053833,0.11400669813156128,1504,0.2,0.1300048828125,0.31725480081513524,-0.02099345880560577,0.0004092704424510632,1223.0,-2.2498165641025643
1244,96,49152,39,0.018701548,0.9711438417434692,-43.044326186180115,-0.03504066914319992,-7.233456611633301,1520,0.2,0.199462890625,0.0264254624635214,-0.024227341637015343,0.0004092704424510632,1223.0,-2.2514963999999997
1244,97,49664,39,0.023726039,0.9705550670623779,-43.015044808387756,0.016726054251194,0.029981017112731934,1536,0.2,0.236572265625,0.30034994310699403,-0.023765238511259668,0.0004092704424510632,1223.0,-2.2514963999999997
1244,98,50176,40,0.021447103,0.9717763066291809,-43.020792722702026,-0.031320199370384216,-2.4701993465423584,1552,0.2,0.23193359375,0.01855200427235104,-0.02360159021918662,0.0004092704424510632,1223.0,-2.2508290975609757
1244,99,50688,40,0.017102443,0.9717047810554504,-43.04672634601593,0.05428890883922577,0.18419748544692993,1568,0.2,0.1517333984375,0.2969951913692057,-0.018489088681235444,0.0004092704424510632,1223.0,-2.2508290975609757
1244,100,51200,41,0.015185114,0.9712268710136414,-43.03445839881897,-0.04838290810585022,-2.150269031524658,1584,0.2,0.2362060546875,0.012540943615022115,-0.027614904698566534,0.0004092704424510632,1223.0,-2.2508290975609757
1244,101,51712,41,0.015902396,0.9714587330818176,-43.026899456977844,-0.04049384966492653,-0.14367520809173584,1600,0.2,0.2100830078125,0.0026986378434230573,-0.024381436538533308,0.0004092704424510632,1223.0,-2.2513866428571427
1244,102,52224,41,0.018178834,0.9721184372901917,-43.04486560821533,0.0017386414110660553,0.12592649459838867,1616,0.2,0.1280517578125,0.29532316280528903,-0.0256732452835422,0.0004092704424510632,1223.0,-2.2513866428571427
1244,103,52736,42,0.017283523,0.9746293425559998,-43.082353830337524,-0.03411988541483879,-4.874938011169434,1632,0.2,0.2158203125,0.025231223233276978,-0.023606988659594208,0.0004092704424510632,1223.0,-2.2522555348837208
1244,104,53248,42,0.019339751,0.9764724969863892,-43.167362332344055,0.046083346009254456,0.061258673667907715,1648,0.2,0.1282958984375,0.3572213966399431,-0.021576899744104594,0.0004092704424510632,1223.0,-2.2522555348837208
1245,105,53760,43,0.012821378,0.9768416285514832,-43.20036840438843,-0.011811681091785431,-0.105010986328125,1664,0.2,0.1993408203125,0.04026504862122238,-0.024302777863340452,0.0004092704424510632,1223.0,-2.2522555348837208
1245,106,54272,43,0.019215833,0.9771990776062012,-43.204636454582214,-0.02611548826098442,-0.7219432592391968,1680,0.2,0.224365234375,0.02302074752515182,-0.026490090793231502,0.0004092704424510632,1223.0,-2.253151068181818
1245,107,54784,43,0.023925647,0.9768775105476379,-43.214276909828186,0.015181662514805794,0.05820506811141968,1696,0.2,0.234375,0.2695606010966003,-0.019777210400206968,0.0004092704424510632,1223.0,-2.253151068181818
1245,108,55296,44,0.023830738,0.9751210808753967,-43.177711486816406,-0.037970416247844696,-6.2025980949401855,1712,0.2,0.2548828125,0.02820139192044735,-0.03161677610478364,0.0004092704424510632,1223.0,-2.2544850888888885
1245,109,55808,44,0.02619541,0.9748234152793884,-43.139949440956116,0.0632510632276535,0.04507148265838623,1728,0.2,0.2479248046875,0.43558282032608986,-0.02198502788087353,0.0004092704424510632,1223.0,-2.2544850888888885
1245,110,56320,45,0.016771507,0.9738796949386597,-43.125327944755554,-0.037350866943597794,-1.225255012512207,1744,0.2,0.2681884765625,0.004773963868501596,-0.030353084759553894,0.0004092704424510632,1223.0,-2.2498351956521736
1245,111,56832,45,0.0126681505,0.9736705422401428,-43.10638475418091,0.04499394819140434,0.14910590648651123,1760,0.2,0.099853515625,0.2795578157529235,-0.014775492702028714,0.0004092704424510632,1223.0,-2.2498351956521736
1245,112,57344,46,0.01943544,0.972504198551178,-43.091068267822266,-0.0329463891685009,-1.0384433269500732,1776,0.2,0.2620849609375,0.011049960798118263,-0.028789196105208248,0.0004092704424510632,1223.0,-2.2498351956521736
1245,113,57856,46,0.015396481,0.9723536372184753,-43.055633544921875,-0.02022612653672695,-0.5036275386810303,1792,0.2,0.20849609375,0.0028906049265060574,-0.021825959061970934,0.0004092704424510632,1223.0,-2.2488768723404253
1245,114,58368,46,0.020013167,0.9722434878349304,-43.05781614780426,0.004468787461519241,0.1105988621711731,1808,0.2,0.1806640625,0.26347626000642776,-0.023395697760861367,0.0004092704424510632,1223.0,-2.2488768723404253
1244,115,58880,47,0.021713315,0.9726137518882751,-43.05265951156616,-0.03663509711623192,-6.5005388259887695,1824,0.2,0.265380859375,0.0286026242247317,-0.028593902912689373,0.0004092704424510632,1223.0,-2.2508705208333333
1244,116,59392,47,0.016859882,0.9726716876029968,-43.06455397605896,0.09473825991153717,0.09273308515548706,1840,0.2,0.134765625,0.3780181217007339,-0.012354384100035531,0.0004092704424510632,1223.0,-2.2508705208333333
1244,117,59904,48,0.013282107,0.9729896187782288,-43.06852924823761,-0.015481284819543362,-0.9211034774780273,1856,0.2,0.189453125,0.007893901492934674,-0.01778421334165614,0.0004092704424510632,1223.0,-2.2508705208333333
1245,118,60416,48,0.022557136,0.9739218950271606,-43.0902042388916,-0.04292294383049011,0.4726184606552124,1872,0.2,0.288818359375,0.004698253746028058,-0.032407398146460764,0.0004092704424510632,1223.0,-2.252083673469388
1244,119,60928,48,0.03245649,0.9739066958427429,-43.115426421165466,-0.01606590487062931,0.2194707989692688,1888,0.2,0.246826171875,0.1967398732667789,-0.022569250941160135,0.0004092704424510632,1223.0,-2.252083673469388
1244,120,61440,49,0.020879729,0.9737085103988647,-43.10316586494446,-0.018974263221025467,-6.5840067863464355,1904,0.2,0.213134765625,0.03179351266589947,-0.022667751123663038,0.0004092704424510632,1223.0,-2.2503680200000002
1244,121,61952,49,0.017484367,0.9731341600418091,-43.09267199039459,0.053777605295181274,0.04302495718002319,1920,0.2,0.22705078125,0.3433393044397235,-0.019690737186465412,0.0004092704424510632,1223.0,-2.2503680200000002
1245,122,62464,50,0.014932118,0.9720555543899536,-43.06762671470642,-0.023035526275634766,-2.8866524696350098,1936,0.2,0.2115478515625,0.034002691390924156,-0.024633413733681664,0.0004092704424510632,1223.0,-2.2485908823529415
1245,123,62976,50,0.018771052,0.970587432384491,-43.02863836288452,0.0142156220972538,0.26918458938598633,1952,0.2,0.166015625,0.18497814028523862,-0.021685252315364778,0.0004092704424510632,1223.0,-2.2485908823529415
1245,124,63488,50,0.01689758,0.9702861905097961,-42.988688230514526,-0.0529823824763298,-1.0869357585906982,1968,0.2,0.2584228515625,0.004453532710613217,-0.03110624584951438,0.0004092704424510632,1223.0,-2.2485908823529415
