time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/clip_fraction,train/approx_kl,train/entropy_loss,train/explained_variance,train/std,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/learning_rate,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
18,9216,7,1264,0.1982421875,0.021442927,-43.73152768611908,0.4731818437576294,0.9911295175552368,0.2,-0.022780192462960258,272,0.0030393895685847383,0.0004092704424510632,-0.03897538408637047,1258.0,-2.1233764285714285
19,9728,7,1261,0.273193359375,0.01959791,-43.671711564064026,0.3046640157699585,0.9896231293678284,0.2,-0.022769162911572494,288,0.039716393512208015,0.0004092704424510632,-0.012440669350326061,1258.0,-2.1233764285714285
20,10240,8,1259,0.2493896484375,0.017734833,-43.62984573841095,-0.4780731201171875,0.9884713888168335,0.2,-0.02876447988091968,304,0.004708286141976714,0.0004092704424510632,-0.03129871189594269,1258.0,-2.11942025
21,10752,8,1258,0.2725830078125,0.01985446,-43.61727678775787,0.24533075094223022,0.9888109564781189,0.2,-0.03154044249095023,320,0.046577927307225764,0.0004092704424510632,-0.02916300855576992,1258.0,-2.11942025
22,11264,8,1257,0.2332763671875,0.01770031,-43.63000667095184,-1.5345628261566162,0.9889787435531616,0.2,-0.022985645424341783,336,0.004392649490910117,0.0004092704424510632,-0.019574498757719994,1258.0,-2.11942025
23,11776,9,1255,0.1722412109375,0.013022269,-43.601532101631165,0.6493960022926331,0.98702073097229,0.2,-0.019002205503056757,352,0.004737252354971133,0.0004092704424510632,-0.02620968408882618,1258.0,-2.1351648888888892
24,12288,9,1251,0.2076416015625,0.0243891,-43.53218114376068,0.37194210290908813,0.9850423336029053,0.2,-0.021777399990241975,368,0.03616295906249434,0.0004092704424510632,-0.013019353151321411,1258.0,-2.1351648888888892
25,12800,10,1249,0.2310791015625,0.022092786,-43.48854434490204,-1.361342191696167,0.9844962358474731,0.2,-0.028132507650298066,384,0.013129822633345611,0.0004092704424510632,-0.039094265550374985,1258.0,-2.1284025
26,13312,10,1246,0.2415771484375,0.026765123,-43.486616373062134,0.03230476379394531,0.985080361366272,0.2,-0.026742343470687047,400,0.0698008076287806,0.0004092704424510632,-0.007489871233701706,1258.0,-2.1284025
27,13824,11,1245,0.157470703125,0.015124837,-43.50917339324951,-0.3206979036331177,0.9854512214660645,0.2,-0.01813120698352577,416,0.005990241352265002,0.0004092704424510632,-0.03377655893564224,1258.0,-2.1284025
28,14336,11,1244,0.22021484375,0.018142141,-43.536327838897705,0.6333266496658325,0.987823486328125,0.2,-0.029454549512593076,432,0.0028144977586634923,0.0004092704424510632,-0.03361040726304054,1258.0,-2.1242356363636365
29,14848,11,1243,0.2799072265625,0.03646989,-43.598660826683044,0.1881709098815918,0.9884760975837708,0.2,-0.0244612930691801,448,0.03918388212332502,0.0004092704424510632,-0.012191914953291416,1258.0,-2.1242356363636365
30,15360,12,1242,0.21337890625,0.016480811,-43.58476400375366,-1.847503900527954,0.9870458245277405,0.2,-0.026009954512119293,464,0.007885754348535556,0.0004092704424510632,-0.031694985926151276,1258.0,-2.1229858333333333
31,15872,12,1242,0.286865234375,0.022230018,-43.54189217090607,0.02075660228729248,0.986137866973877,0.2,-0.0276308816683013,480,0.10852919286116958,0.0004092704424510632,-0.001292899250984192,1258.0,-2.1229858333333333
32,16384,13,1242,0.2532958984375,0.017638981,-43.51119661331177,-0.22732579708099365,0.9848496317863464,0.2,-0.024765643174760044,496,0.0036035004668519832,0.0004092704424510632,-0.02594911865890026,1258.0,-2.135522076923077
33,16896,13,1241,0.2110595703125,0.022702307,-43.48324131965637,0.31225162744522095,0.9849568009376526,0.2,-0.023199289833428338,512,0.09293914318550378,0.0004092704424510632,-0.0015227124094963074,1258.0,-2.135522076923077
34,17408,14,1240,0.2374267578125,0.019325923,-43.466949582099915,-0.46624279022216797,0.9833216071128845,0.2,-0.026033100410131738,528,0.007157126674428582,0.0004092704424510632,-0.033995721489191055,1258.0,-2.135522076923077
35,17920,14,1239,0.2545166015625,0.022028772,-43.422786831855774,0.1378495693206787,0.9826092720031738,0.2,-0.027968228212557733,544,0.002197410194639815,0.0004092704424510632,-0.03875359147787094,1258.0,-2.1291087142857146
36,18432,14,1239,0.25732421875,0.02837535,-43.41557574272156,0.08954650163650513,0.9824922680854797,0.2,-0.029341491070226766,560,0.12039763480424881,0.0004092704424510632,0.02198716625571251,1258.0,-2.1291087142857146
37,18944,15,1238,0.249755859375,0.017994931,-43.41715884208679,-0.5677918195724487,0.9830778241157532,0.2,-0.030122070864308625,576,0.011036099269404076,0.0004092704424510632,-0.038629256188869476,1258.0,-2.1381597333333335
38,19456,15,1238,0.2401123046875,0.021004368,-43.41234254837036,0.3610677719116211,0.9814987182617188,0.2,-0.02700496360193938,592,0.10158490506000817,0.0004092704424510632,0.016178090125322342,1258.0,-2.1381597333333335
39,19968,16,1238,0.229736328125,0.016596653,-43.346794962882996,-4.647149562835693,0.9796711206436157,0.2,-0.027380339946830645,608,0.004133076916332357,0.0004092704424510632,-0.03085763193666935,1258.0,-2.1381597333333335
40,20480,16,1237,0.24560546875,0.020347439,-43.304407358169556,0.23781049251556396,0.9783579707145691,0.2,-0.02344798919511959,624,0.0030785992930759676,0.0004092704424510632,-0.037951838225126266,1258.0,-2.1308060625
41,20992,16,1237,0.31884765625,0.02232404,-43.267141580581665,0.09741061925888062,0.9776639342308044,0.2,-0.029845601486158557,640,0.09961354359984398,0.0004092704424510632,0.0077354274690151215,1258.0,-2.1308060625
42,21504,17,1236,0.231689453125,0.01293204,-43.2540078163147,-2.458836793899536,0.9777405858039856,0.2,-0.025718330405652523,656,0.0024227714948210632,0.0004092704424510632,-0.030424168333411217,1258.0,-2.1325566470588235
43,22016,17,1236,0.2542724609375,0.02561045,-43.25657105445862,0.09660780429840088,0.9777604341506958,0.2,-0.025701578706502914,672,0.1245365918148309,0.0004092704424510632,-0.002253737300634384,1258.0,-2.1325566470588235
44,22528,18,1235,0.2398681640625,0.017867304,-43.24866449832916,-4.8809051513671875,0.976764976978302,0.2,-0.0237190184998326,688,0.0037937713859719224,0.0004092704424510632,-0.030995769426226616,1258.0,-2.1325566470588235
45,23040,18,1234,0.2891845703125,0.023724742,-43.205236196517944,0.22212791442871094,0.9754438996315002,0.2,-0.032168830366572365,704,0.003971463440393563,0.0004092704424510632,-0.04759634658694267,1258.0,-2.1414852222222223
46,23552,19,1234,0.1982421875,0.022160407,-43.18289911746979,0.1816888451576233,0.9751965999603271,0.2,-0.02191629767185077,720,0.1559987273067236,0.0004092704424510632,0.04714343696832657,1258.0,-2.1414852222222223
47,24064,19,1234,0.2652587890625,0.016745646,-43.147428035736084,-1.884261131286621,0.9728127121925354,0.2,-0.031024056253954768,736,0.012451687449356541,0.0004092704424510632,-0.022617990151047707,1258.0,-2.1343106842105266
48,24576,19,1233,0.3131103515625,0.024038756,-43.080543637275696,0.17184507846832275,0.9719494581222534,0.2,-0.03005508065689355,752,0.12220896175131202,0.0004092704424510632,0.012242894619703293,1258.0,-2.1343106842105266
49,25088,20,1233,0.288818359375,0.020836243,-43.078073620796204,-4.2615132331848145,0.9723166227340698,0.2,-0.03284078557044268,768,0.0036653346396633424,0.0004092704424510632,-0.0377812534570694,1258.0,-2.1343106842105266
