time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/clip_range,train/entropy_loss,train/std,train/value_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
15872,1336,11,31,0.0004092704424510632,0.2,-43.14060318470001,0.9734266996383667,0.17348699877038598,-0.0279934273858089,0.03037792444229126,0.02145151,0.2384033203125,480,0.0020056962966918945,-2.4964036666666662,1257.0
16384,1335,12,32,0.0004092704424510632,0.2,-43.10290706157684,0.9716074466705322,0.003251334659580607,-0.02149109684251016,-0.026399439200758934,0.019941006,0.20947265625,496,-0.05989539623260498,-2.4896434615384613,1257.0
16896,1334,12,33,0.0004092704424510632,0.2,-43.05760836601257,0.9706965684890747,0.15745741315186024,-0.022674785999697633,0.040721770375967026,0.016715461,0.2047119140625,512,0.009878814220428467,-2.4896434615384613,1257.0
17408,1334,13,34,0.0004092704424510632,0.2,-43.031365633010864,0.9705604910850525,0.006099897407693788,-0.026065215846756473,-0.027709420770406723,0.023040675,0.2362060546875,528,-0.09727609157562256,-2.4896434615384613,1257.0
17920,1333,13,35,0.0004092704424510632,0.2,-43.033610224723816,0.9702924489974976,0.004758596121973824,-0.023977782504516654,-0.03737080469727516,0.017792359,0.205322265625,544,-0.002270221710205078,-2.4932528571428567,1257.0
18432,1332,13,36,0.0004092704424510632,0.2,-43.0101193189621,0.9694215059280396,0.17640884965658188,-0.025232007130398415,0.0387350395321846,0.021693181,0.2470703125,560,0.013935387134552002,-2.4932528571428567,1257.0
18944,1331,14,37,0.0004092704424510632,0.2,-42.98976516723633,0.9693391919136047,0.004819286074052798,-0.021789353020722046,-0.027314413338899612,0.016973365,0.2003173828125,576,-2.219956874847412,-2.4989204666666662,1257.0
19456,1331,14,38,0.0004092704424510632,0.2,-43.00208592414856,0.9698060750961304,0.15821128617972136,-0.026389965205453336,0.035042110830545425,0.021513687,0.251708984375,592,0.02591419219970703,-2.4989204666666662,1257.0
19968,1330,15,39,0.0004092704424510632,0.2,-43.0000262260437,0.9691856503486633,0.0072752510459395126,-0.02455170870234724,-0.029476717114448547,0.016728655,0.20849609375,608,-1.1669318675994873,-2.4989204666666662,1257.0
20480,1329,15,40,0.0004092704424510632,0.2,-43.00323164463043,0.9707366228103638,0.004895089732599445,-0.023003131900622975,-0.03494315594434738,0.014345117,0.1876220703125,624,-0.005996346473693848,-2.4967591875,1257.0
20992,1329,15,41,0.0004092704424510632,0.2,-43.051448941230774,0.9714873433113098,0.1722830319777131,-0.027836309833219275,0.036069922149181366,0.024298918,0.2733154296875,640,0.027513086795806885,-2.4967591875,1257.0
21504,1329,16,42,0.0004092704424510632,0.2,-43.04087007045746,0.9705612659454346,0.0033017007881426252,-0.02552545096114045,-0.042001087218523026,0.021468319,0.2359619140625,656,-3.666253089904785,-2.4953332352941175,1257.0
22016,1328,16,43,0.0004092704424510632,0.2,-42.98906934261322,0.9686262011528015,0.19717291346751153,-0.017990225984249264,0.06677806377410889,0.017505242,0.1962890625,672,0.010197222232818604,-2.4953332352941175,1257.0
22528,1328,16,44,0.0004092704424510632,0.2,-42.939298033714294,0.9674534797668457,0.009554259886499494,-0.03224998206133023,-0.03285496309399605,0.018810412,0.2578125,688,-0.5255948305130005,-2.4953332352941175,1257.0
23040,1327,17,45,0.0004092704424510632,0.2,-42.910881996154785,0.9670144319534302,0.004207522339129355,-0.024985194235341623,-0.04118062183260918,0.014335593,0.203125,704,-0.03669142723083496,-2.498509388888889,1257.0
23552,1327,17,46,0.0004092704424510632,0.2,-42.907594323158264,0.9673094749450684,0.19890225119888783,-0.02304267048748443,0.04419233277440071,0.021074135,0.2110595703125,720,0.053237974643707275,-2.498509388888889,1257.0
24064,1326,18,47,0.0004092704424510632,0.2,-42.93022429943085,0.9688313007354736,0.009915840739267878,-0.02228207652206038,-0.029858307912945747,0.017017808,0.2066650390625,736,-5.9992451667785645,-2.498648894736842,1257.0
24576,1325,18,48,0.0004092704424510632,0.2,-42.97772967815399,0.9692573547363281,0.1940921617206186,-0.0210297635931056,0.04950595647096634,0.022924917,0.2109375,752,0.022908687591552734,-2.498648894736842,1257.0
25088,1325,18,49,0.0004092704424510632,0.2,-42.982377886772156,0.9693917632102966,0.014283265569247305,-0.022473942415672354,-0.020166456699371338,0.016980104,0.1962890625,768,-0.6555944681167603,-2.498648894736842,1257.0
25600,1324,19,50,0.0004092704424510632,0.2,-42.9973840713501,0.9702726602554321,0.004792504201759584,-0.028794943791581318,-0.050458066165447235,0.02456389,0.265625,784,-0.03408932685852051,-2.4971831,1257.0
26112,1324,19,51,0.0004092704424510632,0.2,-43.00570571422577,0.9697555899620056,0.17527117719873786,-0.023451847358956,0.02951044589281082,0.01634393,0.1849365234375,800,0.07088321447372437,-2.4971831,1257.0
26624,1323,20,52,0.0004092704424510632,0.2,-42.99566674232483,0.9703665971755981,0.00864161117351614,-0.022514991418574937,-0.02049151435494423,0.015771406,0.219970703125,816,-3.328640937805176,-2.4985905238095234,1257.0
27136,1323,20,53,0.0004092704424510632,0.2,-43.01914191246033,0.9705761075019836,0.1869922229088843,-0.02366079240164254,0.03486831858754158,0.023580913,0.2220458984375,832,0.029770374298095703,-2.4985905238095234,1257.0
27648,1322,20,54,0.0004092704424510632,0.2,-43.017054438591,0.9708510041236877,0.011780841392464936,-0.027528095728484914,-0.03558850288391113,0.01796998,0.2359619140625,848,-0.5463488101959229,-2.4985905238095234,1257.0
28160,1322,21,55,0.0004092704424510632,0.2,-43.019623041152954,0.970679759979248,0.005008261985494755,-0.024340459902305156,-0.039048198610544205,0.017546184,0.242431640625,864,0.14188575744628906,-2.499680909090909,1257.0
28672,1322,21,56,0.0004092704424510632,0.2,-43.0013290643692,0.9697043299674988,0.06762155034812167,-0.0195199687150307,-0.004274016246199608,0.045819804,0.3193359375,880,0.0385589599609375,-2.499680909090909,1257.0
29184,1322,22,57,0.0004092704424510632,0.2,-42.990132331848145,0.970102846622467,0.006725358500261791,-0.023909524417831562,-0.02825951762497425,0.014489003,0.2091064453125,896,-0.678275465965271,-2.48921,1257.0
29696,1321,22,58,0.0004092704424510632,0.2,-42.99487328529358,0.9697756767272949,0.22838932229205966,-0.02059707895386964,0.04266656935214996,0.01875811,0.174072265625,912,0.07027870416641235,-2.48921,1257.0
30208,1321,22,59,0.0004092704424510632,0.2,-42.97204339504242,0.9686805009841919,0.01571201457409188,-0.01875494373962283,-0.027198513969779015,0.014812503,0.1729736328125,928,-1.6251347064971924,-2.484107,1257.0
30720,1321,23,60,0.0004092704424510632,0.2,-42.9378045797348,0.9679988026618958,0.2130629546009004,-0.018604745186166838,0.05236625671386719,0.01311272,0.1766357421875,944,0.2212669849395752,-2.484107,1257.0
31232,1320,23,61,0.0004092704424510632,0.2,-42.92443001270294,0.967781126499176,0.011461111571406946,-0.033555050409631804,-0.04065815731883049,0.014228888,0.2633056640625,960,-1.4559690952301025,-2.484107,1257.0
31744,1320,24,62,0.0004092704424510632,0.2,-42.912806153297424,0.9672321081161499,0.004497569643717725,-0.030426495970459655,-0.040530238300561905,0.021432564,0.3004150390625,976,-0.05935931205749512,-2.4828517199999998,1257.0
32256,1320,24,63,0.0004092704424510632,0.2,-42.89342021942139,0.9668447375297546,0.23276907857507467,-0.021642220293870196,0.02445271611213684,0.020967912,0.260498046875,992,0.05623728036880493,-2.4828517199999998,1257.0
32768,1320,24,64,0.0004092704424510632,0.2,-42.86973202228546,0.9654510617256165,0.019399919954594225,-0.02409873838769272,-0.03889482468366623,0.018028857,0.2958984375,1008,-0.5158505439758301,-2.483447153846154,1257.0
33280,1319,25,65,0.0004092704424510632,0.2,-42.83846354484558,0.9655081629753113,0.24765039794147015,-0.015312916631955886,0.06234855577349663,0.019537918,0.15966796875,1024,0.20201140642166138,-2.483447153846154,1257.0
33792,1319,25,66,0.0004092704424510632,0.2,-42.844512939453125,0.9653512239456177,0.009602755788364448,-0.024190892479964532,-0.04057326167821884,0.021160986,0.2808837890625,1040,-0.8634883165359497,-2.483447153846154,1257.0
34304,1319,25,67,0.0004092704424510632,0.2,-42.82521438598633,0.9648131728172302,0.004642982050427236,-0.03236572610330768,-0.04789261147379875,0.020723507,0.3133544921875,1056,-0.02537548542022705,-2.486450851851852,1257.0
34816,1318,26,68,0.0004092704424510632,0.2,-42.81722617149353,0.9649116396903992,0.2760427547618747,-0.023205775694805197,0.0363452285528183,0.0144670475,0.208251953125,1072,0.08698439598083496,-2.486450851851852,1257.0
35328,1318,26,69,0.0004092704424510632,0.2,-42.83504056930542,0.9662149548530579,0.007543157502368558,-0.02309848862932995,-0.035118795931339264,0.012123516,0.2059326171875,1088,-7.704606056213379,-2.4864515714285713,1257.0
35840,1318,27,70,0.0004092704424510632,0.2,-42.86958873271942,0.967013955116272,0.2708562184125185,-0.021823852614033967,0.027784714475274086,0.018664328,0.1917724609375,1104,0.07345378398895264,-2.4864515714285713,1257.0
36352,1318,27,71,0.0004092704424510632,0.2,-42.89512360095978,0.9679864645004272,0.012011040555080399,-0.026753374928375706,-0.028231123462319374,0.020244325,0.2403564453125,1120,-1.1045613288879395,-2.4864515714285713,1257.0
36864,1318,27,72,0.0004092704424510632,0.2,-42.894737124443054,0.9665056467056274,0.00523346501722699,-0.02916256278695073,-0.043331313878297806,0.015539288,0.2401123046875,1136,-0.015983104705810547,-2.4813920344827585,1257.0
37376,1317,28,73,0.0004092704424510632,0.2,-42.84759545326233,0.9658319354057312,0.3216247512027621,-0.021059856997453608,0.07486122101545334,0.019247163,0.17822265625,1152,0.11865037679672241,-2.4813920344827585,1257.0
37888,1317,28,74,0.0004092704424510632,0.2,-42.85267758369446,0.9667947292327881,0.025335570302559063,-0.01967044541379437,-0.02063402161002159,0.01687286,0.195068359375,1168,-6.464802265167236,-2.477995266666667,1257.0
38400,1317,29,75,0.0004092704424510632,0.2,-42.867265939712524,0.9666820764541626,0.24460158427245915,-0.02153100405121222,0.01958194375038147,0.02168529,0.213623046875,1184,0.03809720277786255,-2.477995266666667,1257.0
38912,1317,29,76,0.0004092704424510632,0.2,-42.824761509895325,0.9637007713317871,0.008642594038974494,-0.02625109942164272,-0.028679614886641502,0.016896043,0.2235107421875,1200,-1.3527600765228271,-2.477995266666667,1257.0
39424,1317,29,77,0.0004092704424510632,0.2,-42.74607241153717,0.9627107977867126,0.004464193232706748,-0.028010559850372374,-0.030705804005265236,0.021755699,0.279052734375,1216,0.0008724331855773926,-2.471368387096774,1257.0
39936,1317,30,78,0.0004092704424510632,0.2,-42.71895658969879,0.9616468548774719,0.24163877894170582,-0.018785358959576115,0.022672567516565323,0.017995112,0.228271484375,1232,0.031019270420074463,-2.471368387096774,1257.0
40448,1317,30,79,0.0004092704424510632,0.2,-42.70908331871033,0.9628030061721802,0.012486201609135605,-0.024318072537425905,-0.0346156544983387,0.014459214,0.217529296875,1248,-3.2493276596069336,-2.4694016875,1257.0
40960,1317,31,80,0.0004092704424510632,0.2,-42.749937295913696,0.9636208415031433,0.2977710049599409,-0.02042099145182874,0.0657629668712616,0.024867417,0.26025390625,1264,0.02908378839492798,-2.4694016875,1257.0
41472,1316,31,81,0.0004092704424510632,0.2,-42.745895743370056,0.9627511501312256,0.035774828924331814,-0.02071049103687983,-0.017443343997001648,0.01963554,0.2196044921875,1280,-1.9644701480865479,-2.4694016875,1257.0
41984,1316,31,82,0.0004092704424510632,0.2,-42.720877289772034,0.9626578092575073,0.016796702257124707,-0.01890738216752652,-0.01018520724028349,0.019155003,0.209716796875,1296,0.3683120608329773,-2.4689942727272727,1257.0
42496,1316,32,83,0.0004092704424510632,0.2,-42.731136083602905,0.9631179571151733,0.08468972251284868,-0.02131756625021808,-0.002027660608291626,0.024907432,0.3336181640625,1312,0.15838778018951416,-2.4689942727272727,1257.0
43008,1316,32,84,0.0004092704424510632,0.2,-42.77992606163025,0.966149091720581,0.013222905428847298,-0.02454785718873609,-0.03128482773900032,0.015017219,0.2301025390625,1328,-1.6106088161468506,-2.4710416470588235,1257.0
43520,1317,33,85,0.0004092704424510632,0.2,-42.856542110443115,0.9671584367752075,0.2777586611919105,-0.018658975401194766,0.040629852563142776,0.015424509,0.18115234375,1344,0.159279465675354,-2.4710416470588235,1257.0
44032,1317,33,86,0.0004092704424510632,0.2,-42.87744402885437,0.9681611061096191,0.017181180010084063,-0.02290956435899716,-0.029228992760181427,0.017354157,0.2169189453125,1360,-0.6635311841964722,-2.4715114857142857,1257.0
44544,1317,33,87,0.0004092704424510632,0.2,-42.901249170303345,0.9684919118881226,0.30671607982367277,-0.01125167772261193,0.1013508066534996,0.011013816,0.079833984375,1376,0.461370050907135,-2.4715114857142857,1257.0
45056,1317,34,88,0.0004092704424510632,0.2,-42.918495655059814,0.9699132442474365,0.008265492404461838,-0.02777561043330934,-0.046075548976659775,0.023657225,0.2303466796875,1392,-2.1281204223632812,-2.4715114857142857,1257.0
45568,1317,34,89,0.0004092704424510632,0.2,-42.993398547172546,0.9731525182723999,0.004164646234130487,-0.0327406066498952,-0.04399342089891434,0.024222944,0.299072265625,1408,-0.06555867195129395,-2.473356888888889,1257.0
46080,1318,34,90,0.0004092704424510632,0.2,-43.06293845176697,0.9740238785743713,0.3063217136077583,-0.020286135491915047,0.052009645849466324,0.019148128,0.1700439453125,1424,0.11785739660263062,-2.473356888888889,1257.0
46592,1318,35,91,0.0004092704424510632,0.2,-43.05452835559845,0.9724282622337341,0.009155638763331808,-0.027289270947221667,-0.03170851990580559,0.019944668,0.2576904296875,1440,-5.006876468658447,-2.4680020270270275,1257.0
47104,1318,35,92,0.0004092704424510632,0.2,-43.01652669906616,0.972439169883728,0.38695532316341996,-0.02102794958773302,0.06596071273088455,0.015535923,0.1845703125,1456,0.1004285216331482,-2.4680020270270275,1257.0
47616,1318,36,93,0.0004092704424510632,0.2,-43.01696217060089,0.971886157989502,0.018946077645523474,-0.022492501622764394,-0.02535448782145977,0.014472867,0.2216796875,1472,-1.3803703784942627,-2.4680020270270275,1257.0
48128,1319,36,94,0.0004092704424510632,0.2,-42.98905122280121,0.9714135527610779,0.005238157988060266,-0.021265820123517187,-0.03382721170783043,0.01559614,0.2236328125,1488,-0.03300070762634277,-2.471291868421053,1257.0
48640,1319,36,95,0.0004092704424510632,0.2,-42.988319993019104,0.9712886810302734,0.34637993946671486,-0.0182630739727756,0.12090438604354858,0.01850643,0.126708984375,1504,0.1504276990890503,-2.471291868421053,1257.0
49152,1319,37,96,0.0004092704424510632,0.2,-42.981796860694885,0.9710677266120911,0.02803524979390204,-0.028580276542925276,-0.040088750422000885,0.0245962,0.2659912109375,1520,-3.5802230834960938,-2.469129384615385,1257.0
49664,1320,37,97,0.0004092704424510632,0.2,-42.97528851032257,0.9711031913757324,0.4210543376393616,-0.01402823299576994,0.07450145483016968,0.013869248,0.08740234375,1536,0.12825125455856323,-2.469129384615385,1257.0
50176,1320,38,98,0.0004092704424510632,0.2,-42.984997391700745,0.9721626043319702,0.01560863433405757,-0.025581416048225947,-0.02893603779375553,0.018060753,0.233154296875,1552,-2.915208339691162,-2.469129384615385,1257.0
50688,1320,38,99,0.0004092704424510632,0.2,-43.00377869606018,0.9720655679702759,0.004899879975710064,-0.028999260553973727,-0.03908506780862808,0.024138063,0.2967529296875,1568,-0.022076964378356934,-2.465702675,1257.0
51200,1320,38,100,0.0004092704424510632,0.2,-42.9910329580307,0.9718546867370605,0.38768977392464876,-0.013621156555018388,0.06703037768602371,0.013739206,0.11767578125,1584,0.1536175012588501,-2.465702675,1257.0
51712,1320,39,101,0.0004092704424510632,0.2,-43.00308907032013,0.9733032584190369,0.022213629417819902,-0.023414908413542435,-0.0419357605278492,0.018837305,0.242919921875,1600,-6.395952224731445,-2.464921268292683,1257.0
52224,1321,39,102,0.0004092704424510632,0.2,-43.04383981227875,0.9736428260803223,0.4097909051924944,-0.0224165641629952,0.07401947677135468,0.018510304,0.171142578125,1616,0.11110031604766846,-2.464921268292683,1257.0
52736,1321,39,103,0.0004092704424510632,0.2,-43.021828413009644,0.9721929430961609,0.017035819502780214,-0.013602258230093867,-0.014041760936379433,0.010220473,0.1107177734375,1632,-1.0089564323425293,-2.464921268292683,1257.0
53248,1321,40,104,0.0004092704424510632,0.2,-42.991536021232605,0.9722368717193604,0.004955780204909388,-0.03030637843767181,-0.03379371762275696,0.016982164,0.2608642578125,1648,-0.0226137638092041,-2.4658039523809525,1257.0
53760,1321,40,105,0.0004092704424510632,0.2,-42.99816632270813,0.9728434085845947,0.32990349130705,-0.01594511493749451,0.06228402256965637,0.015271997,0.138427734375,1664,0.20494282245635986,-2.4658039523809525,1257.0
54272,1321,41,106,0.0004092704424510632,0.2,-43.033692598342896,0.9745985269546509,0.026368846592959017,-0.025627267314121127,-0.027014141902327538,0.014728461,0.22705078125,1680,-9.008524894714355,-2.464721511627907,1257.0
54784,1321,41,107,0.0004092704424510632,0.2,-43.0821875333786,0.9751937389373779,0.41020931536331773,-0.02109092094906373,0.06079651415348053,0.015324864,0.187744140625,1696,0.07510089874267578,-2.464721511627907,1257.0
55296,1321,41,108,0.0004092704424510632,0.2,-43.04909038543701,0.9723594188690186,0.020243880047928542,-0.026662008167477325,-0.03595637530088425,0.020674428,0.246337890625,1712,-0.7434653043746948,-2.464721511627907,1257.0
55808,1321,42,109,0.0004092704424510632,0.2,-42.97131788730621,0.9710631370544434,0.08171959803439677,-0.02397001515055308,0.005442485213279724,0.02347651,0.27734375,1728,0.4007849097251892,-2.4653506136363634,1257.0
56320,1321,42,110,0.0004092704424510632,0.2,-42.945502281188965,0.9701977372169495,0.08683398296125233,-0.01952977765176911,0.005583547055721283,0.026477166,0.214111328125,1744,0.6216248869895935,-2.4653506136363634,1257.0
56832,1321,42,111,0.0004092704424510632,0.2,-42.939189434051514,0.9711878895759583,0.03582145628752187,-0.022940208364161663,-0.01494581624865532,0.02039643,0.27294921875,1760,-0.5397160053253174,-2.4694469555555556,1257.0
57344,1321,43,112,0.0004092704424510632,0.2,-42.955254673957825,0.970882773399353,0.3620065050199628,-0.015734881366370246,0.07697762548923492,0.013981619,0.08544921875,1776,0.2373632788658142,-2.4694469555555556,1257.0
57856,1321,43,113,0.0004092704424510632,0.2,-42.9523229598999,0.9715573787689209,0.013405443081865087,-0.024784884582913946,-0.041509054601192474,0.021088816,0.2530517578125,1792,-1.0965807437896729,-2.471208543478261,1257.0
58368,1322,44,114,0.0004092704424510632,0.2,-42.96791088581085,0.9716245532035828,0.3964386130683124,-0.020244011422619224,0.0829586386680603,0.015355494,0.1837158203125,1808,0.304374098777771,-2.471208543478261,1257.0
58880,1322,44,115,0.0004092704424510632,0.2,-42.978071212768555,0.9729569554328918,0.008322590816533193,-0.03640420292504132,-0.056420158594846725,0.019046849,0.3172607421875,1824,-2.6384265422821045,-2.471208543478261,1257.0
59392,1322,44,116,0.0004092704424510632,0.2,-43.03059232234955,0.9743763208389282,0.004347291076555848,-0.028500252723461017,-0.03940096125006676,0.017168395,0.271240234375,1840,-0.02414405345916748,-2.4683052340425533,1257.0
59904,1322,45,117,0.0004092704424510632,0.2,-43.052130341529846,0.9738746881484985,0.4952184516005218,-0.019201016941224225,0.05332324653863907,0.013237888,0.124267578125,1856,0.11251586675643921,-2.4683052340425533,1257.0
60416,1322,45,118,0.0004092704424510632,0.2,-43.039281368255615,0.9741389751434326,0.01897499233018607,-0.023273156926734373,-0.034390658140182495,0.018281404,0.2220458984375,1872,-4.69486665725708,-2.469229125,1257.0
60928,1322,46,119,0.0004092704424510632,0.2,-43.052661538124084,0.9744471907615662,0.46402053255587816,-0.018267510225996375,0.10947868227958679,0.015361978,0.1376953125,1888,0.2568874955177307,-2.469229125,1257.0
61440,1323,46,120,0.0004092704424510632,0.2,-43.05889916419983,0.9745473265647888,0.02328669812413864,-0.019341669947607443,-0.027147958055138588,0.016623901,0.1925048828125,1904,-2.7239091396331787,-2.469229125,1257.0
61952,1323,46,121,0.0004092704424510632,0.2,-43.05672466754913,0.9741684794425964,0.004406895532156341,-0.02661362400976941,-0.041738852858543396,0.028478049,0.270751953125,1920,-0.010234832763671875,-2.466440673469388,1257.0
62464,1323,47,122,0.0004092704424510632,0.2,-43.044742465019226,0.9737792611122131,0.48805378284305334,-0.010371436990681104,0.10111558437347412,0.014247991,0.15625,1936,0.15662413835525513,-2.466440673469388,1257.0
62976,1323,47,123,0.0004092704424510632,0.2,-43.030332803726196,0.9734971523284912,0.01432191880303435,-0.016953585931332782,-0.025125594809651375,0.013720941,0.1859130859375,1952,-4.385385990142822,-2.4638849400000002,1257.0
63488,1324,47,124,0.0004092704424510632,0.2,-43.02325391769409,0.9738134145736694,0.526462638285011,-0.013848876726115122,0.06176305562257767,0.011906141,0.0533447265625,1968,0.13433486223220825,-2.4638849400000002,1257.0
64000,1324,48,125,0.0004092704424510632,0.2,-43.00049412250519,0.9712479114532471,0.039554179238621145,-0.02283654517668765,-0.021574079990386963,0.020259421,0.1944580078125,1984,-1.1597051620483398,-2.4638849400000002,1257.0
