time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/learning_rate,train/clip_range,train/entropy_loss,train/std,train/value_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/n_updates,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
20992,1292,16,41,0.0004092704424510632,0.2,-43.26231586933136,0.9788675904273987,0.14061181573197246,-0.031174782663583755,0.02168317139148712,0.024295203,0.2894287109375,640,0.0046443939208984375,-2.462656,1257.0
21504,1292,16,42,0.0004092704424510632,0.2,-43.30637514591217,0.9800865054130554,0.002597140228317585,-0.02647142604109831,-0.03704576939344406,0.021577641,0.24755859375,656,-4.254126071929932,-2.463409,1257.0
22016,1291,17,43,0.0004092704424510632,0.2,-43.34690833091736,0.9811646938323975,0.13255796232260764,-0.023879331536591053,0.03914739191532135,0.02199139,0.245849609375,672,0.005667448043823242,-2.463409,1257.0
22528,1291,17,44,0.0004092704424510632,0.2,-43.33884680271149,0.9791941046714783,0.009051948494743556,-0.02844661145354621,-0.01607435755431652,0.021044292,0.2652587890625,688,-0.592521071434021,-2.463409,1257.0
23040,1290,17,45,0.0004092704424510632,0.2,-43.28810930252075,0.9790560603141785,0.005147325478901621,-0.023806322074960917,-0.02535938285291195,0.014981639,0.1995849609375,704,0.012666702270507812,-2.459677777777778,1257.0
23552,1290,18,46,0.0004092704424510632,0.2,-43.30633068084717,0.9793215394020081,0.12278271769173443,-0.027257589579676278,0.016848592087626457,0.027664315,0.26171875,720,0.031847238540649414,-2.459677777777778,1257.0
24064,1290,18,47,0.0004092704424510632,0.2,-43.30248951911926,0.9789319038391113,0.004650838367524557,-0.0232824004633585,-0.03537342697381973,0.015420171,0.225341796875,736,-5.5270466804504395,-2.452217947368421,1257.0
24576,1290,19,48,0.0004092704424510632,0.2,-43.26978361606598,0.9774957299232483,0.13263833313249052,-0.02755537825578358,0.01881013810634613,0.027920462,0.276123046875,752,0.008525669574737549,-2.452217947368421,1257.0
25088,1289,19,49,0.0004092704424510632,0.2,-43.22190999984741,0.9758536219596863,0.013568312191637233,-0.026384341617813334,-0.03400639072060585,0.021143572,0.224853515625,768,-0.18690717220306396,-2.452217947368421,1257.0
25600,1289,19,50,0.0004092704424510632,0.2,-43.14525020122528,0.9728662967681885,0.005877143863472156,-0.024802781277685426,-0.030219919979572296,0.017074883,0.23486328125,784,-0.4449002742767334,-2.4454550999999998,1257.0
26112,1289,20,51,0.0004092704424510632,0.2,-43.08335471153259,0.9725226163864136,0.09536498854868114,-0.02240237224032171,0.00842875987291336,0.01956359,0.205810546875,800,0.07598602771759033,-2.4454550999999998,1257.0
26624,1289,20,52,0.0004092704424510632,0.2,-43.09077572822571,0.9735024571418762,0.008476457820506766,-0.020423011330422014,-0.03411465138196945,0.016067673,0.177001953125,816,-3.3867874145507812,-2.451131476190476,1257.0
27136,1288,21,53,0.0004092704424510632,0.2,-43.11980211734772,0.974017858505249,0.1266870133113116,-0.015964207137585618,0.012853052467107773,0.016678296,0.1998291015625,832,0.012729287147521973,-2.451131476190476,1257.0
27648,1288,21,54,0.0004092704424510632,0.2,-43.141180872917175,0.9751778841018677,0.009781945394934155,-0.025819794420385733,-0.026418492197990417,0.016457748,0.2216796875,848,-0.2598532438278198,-2.451131476190476,1257.0
28160,1287,21,55,0.0004092704424510632,0.2,-43.15003788471222,0.9738003015518188,0.008896528961486183,-0.031846340192714706,-0.040352750569581985,0.021970466,0.257080078125,864,0.22573357820510864,-2.4551046818181814,1257.0
28672,1287,22,56,0.0004092704424510632,0.2,-43.089452505111694,0.9728348255157471,0.03938815661240369,-0.018050089536700398,-0.0055337511003017426,0.030908294,0.2420654296875,880,0.09505540132522583,-2.4551046818181814,1257.0
29184,1287,22,57,0.0004092704424510632,0.2,-43.100348234176636,0.9742488861083984,0.008867370430380106,-0.027986760367639363,-0.03623741865158081,0.031174377,0.28076171875,896,-0.18836510181427002,-2.4576403913043476,1257.0
29696,1287,23,58,0.0004092704424510632,0.2,-43.13395833969116,0.9745792150497437,0.1424769393634051,-0.02141151251271367,0.020218173041939735,0.020402618,0.17822265625,912,0.20917600393295288,-2.4576403913043476,1257.0
30208,1287,23,59,0.0004092704424510632,0.2,-43.11022996902466,0.9729207754135132,0.006837638225988485,-0.02532469265133841,-0.032047271728515625,0.015279945,0.2216796875,928,-0.41592204570770264,-2.4604744166666666,1257.0
30720,1286,23,60,0.0004092704424510632,0.2,-43.04933500289917,0.9707939028739929,0.15104822162538767,-0.02339973881316837,0.02997579425573349,0.019978322,0.1846923828125,944,0.09969353675842285,-2.4604744166666666,1257.0
31232,1286,24,61,0.0004092704424510632,0.2,-43.02630114555359,0.9723895192146301,0.00950775618548505,-0.02159847725124564,-0.022166796028614044,0.020372672,0.23828125,960,-0.34507477283477783,-2.4604744166666666,1257.0
31744,1286,24,62,0.0004092704424510632,0.2,-43.08508884906769,0.9735431671142578,0.004389606103359256,-0.027096383724710904,-0.03957567363977432,0.023343498,0.280029296875,976,-0.04318797588348389,-2.45832448,1257.0
32256,1286,25,63,0.0004092704424510632,0.2,-43.1065776348114,0.9736646413803101,0.18009138642810285,-0.028966967103770003,0.03960239142179489,0.029720876,0.2349853515625,992,0.07694613933563232,-2.45832448,1257.0
32768,1286,25,64,0.0004092704424510632,0.2,-43.114925146102905,0.9743590950965881,0.004906592446786817,-0.02573382161790505,-0.029998302459716797,0.023213685,0.2681884765625,1008,-1.103196382522583,-2.4566751153846154,1257.0
33280,1285,25,65,0.0004092704424510632,0.2,-43.12005138397217,0.9736573100090027,0.1836446183733642,-0.025718279706779867,0.04653222858905792,0.021995928,0.194580078125,1024,0.12441754341125488,-2.4566751153846154,1257.0
33792,1285,26,66,0.0004092704424510632,0.2,-43.105950117111206,0.9744439125061035,0.00906714706798084,-0.030579440513974987,-0.041911035776138306,0.020070303,0.2872314453125,1040,-1.1783344745635986,-2.4566751153846154,1257.0
34304,1285,26,67,0.0004092704424510632,0.2,-43.15706253051758,0.9768039584159851,0.003706786985276267,-0.02333970001200214,-0.022921262308955193,0.01858443,0.219482421875,1056,0.0010924935340881348,-2.4535855555555552,1257.0
34816,1285,27,68,0.0004092704424510632,0.2,-43.20437514781952,0.9769510626792908,0.19659598311409354,-0.017053768504410982,0.027920901775360107,0.016299529,0.163818359375,1072,0.05685532093048096,-2.4535855555555552,1257.0
35328,1284,27,69,0.0004092704424510632,0.2,-43.20038712024689,0.9771989583969116,0.004453913054021541,-0.029647702089278027,-0.044620268046855927,0.02251672,0.260498046875,1088,-5.164426803588867,-2.455497142857143,1257.0
35840,1285,27,70,0.0004092704424510632,0.2,-43.204964995384216,0.9766064882278442,0.21663523954339325,-0.019869671115884557,0.025546669960021973,0.015922219,0.194580078125,1104,0.03846710920333862,-2.455497142857143,1257.0
36352,1285,28,71,0.0004092704424510632,0.2,-43.17224729061127,0.9756882786750793,0.007561674327007495,-0.0252847432566341,-0.038309693336486816,0.020107552,0.246337890625,1120,-0.5086804628372192,-2.455497142857143,1257.0
36864,1284,28,72,0.0004092704424510632,0.2,-43.17322838306427,0.9768813252449036,0.00339272048586281,-0.025972588700824417,-0.026313940063118935,0.01875994,0.255615234375,1136,0.008377373218536377,-2.4476545517241375,1257.0
37376,1284,29,73,0.0004092704424510632,0.2,-43.207274317741394,0.9775883555412292,0.23997002001851797,-0.023817285007680766,0.04308465123176575,0.021438926,0.1683349609375,1152,0.12076002359390259,-2.4476545517241375,1257.0
37888,1283,29,74,0.0004092704424510632,0.2,-43.22052502632141,0.9779903888702393,0.01085183335817419,-0.030459097994025797,-0.04117192327976227,0.019667413,0.2872314453125,1168,-6.599833965301514,-2.4459677666666666,1257.0
38400,1284,29,75,0.0004092704424510632,0.2,-43.22475481033325,0.9775317311286926,0.20165792340412736,-0.02775481108983513,0.02480107545852661,0.023959182,0.2115478515625,1184,0.08690249919891357,-2.4459677666666666,1257.0
38912,1284,30,76,0.0004092704424510632,0.2,-43.19465756416321,0.9764136075973511,0.006230314538697712,-0.02270253976166714,-0.03205857425928116,0.014545925,0.2152099609375,1200,-0.5829277038574219,-2.4459677666666666,1257.0
39424,1284,30,77,0.0004092704424510632,0.2,-43.17209231853485,0.976086437702179,0.004311298092943616,-0.024803270178381354,-0.03192882239818573,0.016813524,0.248291015625,1216,-0.0012487173080444336,-2.4462137096774192,1257.0
39936,1283,31,78,0.0004092704424510632,0.2,-43.15829312801361,0.9756597280502319,0.19531871611252427,-0.01880515177617781,0.01489606499671936,0.021217458,0.1414794921875,1232,0.16030466556549072,-2.4462137096774192,1257.0
40448,1283,31,79,0.0004092704424510632,0.2,-43.15659737586975,0.976291298866272,0.010628579038893804,-0.029749566107057035,-0.04823939502239227,0.025166066,0.2984619140625,1248,-3.2595763206481934,-2.44747546875,1257.0
40960,1283,31,80,0.0004092704424510632,0.2,-43.17463743686676,0.9762576222419739,0.2522745162714273,-0.017081646481528878,0.05769582837820053,0.01657667,0.146484375,1264,0.09086185693740845,-2.44747546875,1257.0
41472,1283,32,81,0.0004092704424510632,0.2,-43.20017063617706,0.978395938873291,0.011728022916940972,-0.02736229087167885,-0.03880050778388977,0.021046903,0.2618408203125,1280,-0.9358096122741699,-2.44747546875,1257.0
41984,1283,32,82,0.0004092704424510632,0.2,-43.24811327457428,0.9785548448562622,0.006911031639901921,-0.03200526244472712,-0.0505104660987854,0.030794801,0.3165283203125,1296,0.21624040603637695,-2.4479084545454546,1257.0
42496,1283,33,83,0.0004092704424510632,0.2,-43.23552644252777,0.9780833125114441,0.11271207500249147,-0.018338014371693134,0.03308919444680214,0.03127421,0.289306640625,1312,0.06685566902160645,-2.4479084545454546,1257.0
43008,1283,33,84,0.0004092704424510632,0.2,-43.20752441883087,0.9763976335525513,0.009168142409180291,-0.015991270272934344,-0.02405293472111225,0.014492989,0.1661376953125,1328,-0.15788984298706055,-2.4508028823529413,1257.0
43520,1283,33,85,0.0004092704424510632,0.2,-43.16508638858795,0.9759718179702759,0.27270604483783245,-0.021812604303704575,0.0634130910038948,0.020750398,0.1478271484375,1344,0.2452690601348877,-2.4508028823529413,1257.0
44032,1283,34,86,0.0004092704424510632,0.2,-43.1473628282547,0.9748771786689758,0.01232906682707835,-0.026488559786230326,-0.03612804785370827,0.017072476,0.2318115234375,1360,-0.6259419918060303,-2.447785542857143,1257.0
44544,1282,34,87,0.0004092704424510632,0.2,-43.12193250656128,0.9752214550971985,0.3239937946200371,-0.0177215564326616,0.0802842453122139,0.018376755,0.149658203125,1376,0.45235466957092285,-2.447785542857143,1257.0
45056,1282,35,88,0.0004092704424510632,0.2,-43.14343237876892,0.975210964679718,0.007609803040395491,-0.021905987014179118,-0.03463736176490784,0.01699911,0.1942138671875,1392,-3.062474250793457,-2.447785542857143,1257.0
45568,1282,35,89,0.0004092704424510632,0.2,-43.11092400550842,0.9732697010040283,0.003831701018498279,-0.020197192701743916,-0.03068200871348381,0.01710356,0.2098388671875,1408,-0.0363541841506958,-2.4483169444444446,1257.0
46080,1282,35,90,0.0004092704424510632,0.2,-43.06538259983063,0.9726871252059937,0.29052887950092554,-0.020641390568926,0.04362805560231209,0.014484281,0.1278076171875,1424,0.13074183464050293,-2.4483169444444446,1257.0
46592,1282,36,91,0.0004092704424510632,0.2,-43.04880976676941,0.9721808433532715,0.008866084986948408,-0.02376150454801973,-0.0364554189145565,0.021613931,0.2386474609375,1440,-3.865612030029297,-2.442037027027027,1257.0
47104,1282,36,92,0.0004092704424510632,0.2,-43.03348433971405,0.9717890620231628,0.31970629654824734,-0.019862657849444076,0.08428020775318146,0.02011638,0.1470947265625,1456,0.1542677879333496,-2.442037027027027,1257.0
47616,1282,37,93,0.0004092704424510632,0.2,-43.05002427101135,0.9740422964096069,0.016864007571712136,-0.02797206662944518,-0.035635702311992645,0.018629301,0.2425537109375,1472,-1.9172184467315674,-2.442037027027027,1257.0
48128,1282,37,94,0.0004092704424510632,0.2,-43.10149002075195,0.973924458026886,0.0047332330723293126,-0.02325146886141738,-0.04100625216960907,0.021377357,0.218017578125,1488,-0.0038645267486572266,-2.446120342105263,1257.0
48640,1282,37,95,0.0004092704424510632,0.2,-43.084375977516174,0.9737237095832825,0.2862823030445725,-0.01602351867040852,0.03163805603981018,0.010866524,0.08837890625,1504,0.14854592084884644,-2.446120342105263,1257.0
49152,1282,38,96,0.0004092704424510632,0.2,-43.07850193977356,0.9730410575866699,0.006064165849238634,-0.02564472012454644,-0.03824084252119064,0.021912914,0.2763671875,1520,-4.462040424346924,-2.4478733076923076,1257.0
49664,1282,38,97,0.0004092704424510632,0.2,-43.04888105392456,0.9725004434585571,0.35309941275045276,-0.0160090990975732,0.057008564472198486,0.012617379,0.1728515625,1536,0.039466679096221924,-2.4478733076923076,1257.0
50176,1282,39,98,0.0004092704424510632,0.2,-43.05103528499603,0.9734469056129456,0.01829607941908762,-0.021240021000267006,-0.031941335648298264,0.019439887,0.220947265625,1552,-2.252068281173706,-2.4478733076923076,1257.0
50688,1282,39,99,0.0004092704424510632,0.2,-43.07599079608917,0.97350013256073,0.0038320951352943666,-0.02679506289132405,-0.026939459145069122,0.021212101,0.2496337890625,1568,0.009021997451782227,-2.4458667,1257.0
51200,1282,39,100,0.0004092704424510632,0.2,-43.05906629562378,0.9729225635528564,0.4020873289555311,-0.019423022320552263,0.07551436871290207,0.013431216,0.1864013671875,1584,0.05430859327316284,-2.4458667,1257.0
51712,1281,40,101,0.0004092704424510632,0.2,-43.05503463745117,0.9735791087150574,0.004651497096347157,-0.022504066757392138,-0.022732935845851898,0.019056277,0.219482421875,1600,-7.01971435546875,-2.446751609756097,1257.0
52224,1281,40,102,0.0004092704424510632,0.2,-43.081169962882996,0.973845362663269,0.40852750511839986,-0.0189678689930588,0.04620767757296562,0.015877482,0.1177978515625,1616,0.15057164430618286,-2.446751609756097,1257.0
52736,1281,41,103,0.0004092704424510632,0.2,-43.08826446533203,0.9745242595672607,0.00976860907394439,-0.024189710471546277,-0.03828931972384453,0.0154003175,0.219970703125,1632,-0.8883804082870483,-2.446751609756097,1257.0
53248,1281,41,104,0.0004092704424510632,0.2,-43.093441128730774,0.9734463691711426,0.004077002580743283,-0.021849130920600146,-0.03254510089755058,0.0143358,0.1951904296875,1648,0.0106583833694458,-2.4482389047619044,1257.0
53760,1281,41,105,0.0004092704424510632,0.2,-43.05691194534302,0.9726369380950928,0.35791135719045997,-0.018995961676409934,0.05117345228791237,0.013245325,0.094970703125,1664,0.09793132543563843,-2.4482389047619044,1257.0
54272,1281,42,106,0.0004092704424510632,0.2,-43.03671908378601,0.9722773432731628,0.018626073986524716,-0.018492084709578194,-0.02109750173985958,0.013393533,0.1895751953125,1680,-6.920945644378662,-2.4407547209302325,1257.0
54784,1281,42,107,0.0004092704424510632,0.2,-43.02576017379761,0.971640408039093,0.409867849200964,-0.017624163614527788,0.06860445439815521,0.01308541,0.1446533203125,1696,0.09003430604934692,-2.4407547209302325,1257.0
55296,1281,43,108,0.0004092704424510632,0.2,-43.02274703979492,0.9725877046585083,0.013574155600508675,-0.02623413284891285,-0.03617999330163002,0.020928007,0.2552490234375,1712,-1.3880791664123535,-2.4407547209302325,1257.0
55808,1281,43,109,0.0004092704424510632,0.2,-43.035725355148315,0.971378743648529,0.07455028500407934,-0.029906185998697765,-0.0017051324248313904,0.032179303,0.2998046875,1728,0.37058889865875244,-2.4426184318181816,1257.0
56320,1281,43,110,0.0004092704424510632,0.2,-42.99440598487854,0.9710933566093445,0.08696636848617345,-0.022126172050775494,0.0021718814969062805,0.04170183,0.2938232421875,1744,0.49100571870803833,-2.4426184318181816,1257.0
56832,1281,44,111,0.0004092704424510632,0.2,-42.99053931236267,0.9704907536506653,0.03631680551916361,-0.017339916463242844,-0.018903426826000214,0.011108316,0.1502685546875,1760,-0.24119102954864502,-2.4408746,1257.0
57344,1281,44,112,0.0004092704424510632,0.2,-42.97237014770508,0.9705647826194763,0.4398307763040066,-0.01353412251046393,0.15539538860321045,0.013386146,0.0948486328125,1776,0.4528745412826538,-2.4408746,1257.0
57856,1281,45,113,0.0004092704424510632,0.2,-42.94639873504639,0.9681545495986938,0.014473826304310933,-0.01725025530322455,-0.0020617726258933544,0.011597879,0.1693115234375,1792,-1.480358600616455,-2.441380065217391,1257.0
58368,1281,45,114,0.0004092704424510632,0.2,-42.87935411930084,0.967172384262085,0.38470018981024623,-0.01641836343333125,0.07941164076328278,0.013895292,0.084716796875,1808,0.15786302089691162,-2.441380065217391,1257.0
58880,1281,45,115,0.0004092704424510632,0.2,-42.843942046165466,0.9651557207107544,0.00783904291165527,-0.025138359400443733,-0.02987886220216751,0.017370233,0.250244140625,1824,-1.0596232414245605,-2.441380065217391,1257.0
59392,1281,46,116,0.0004092704424510632,0.2,-42.79927849769592,0.9654011130332947,0.0033893685540533625,-0.0254681697988417,-0.036675479263067245,0.018778656,0.2418212890625,1840,-0.05119454860687256,-2.439789744680851,1257.0
59904,1281,46,117,0.0004092704424510632,0.2,-42.82230091094971,0.9658312797546387,0.3791930805891752,-0.01508974852913525,0.06846057623624802,0.02113133,0.1502685546875,1856,0.1802402138710022,-2.439789744680851,1257.0
60416,1280,47,118,0.0004092704424510632,0.2,-42.8306143283844,0.9660903811454773,0.00562064626137726,-0.026398788788355887,-0.03306896612048149,0.016535254,0.283935546875,1872,-4.957528591156006,-2.4427951875000002,1257.0
60928,1281,47,119,0.0004092704424510632,0.2,-42.84666693210602,0.9666241407394409,0.4305434236302972,-0.02108169700659346,0.11759845912456512,0.020408848,0.17041015625,1888,0.18376290798187256,-2.4427951875000002,1257.0
61440,1281,47,120,0.0004092704424510632,0.2,-42.8659782409668,0.9672510623931885,0.01513685766258277,-0.021322364307707176,-0.01970210298895836,0.016436355,0.2474365234375,1904,-1.7206196784973145,-2.4427951875000002,1257.0
61952,1280,48,121,0.0004092704424510632,0.2,-42.8727251291275,0.9670464396476746,0.0043994436782668345,-0.02479562393273227,-0.029120801016688347,0.018137626,0.2718505859375,1920,0.000743567943572998,-2.4434865714285716,1257.0
62464,1280,48,122,0.0004092704424510632,0.2,-42.8599237203598,0.9668617248535156,0.5025574183091521,-0.019516997461323626,0.07526940852403641,0.015032791,0.1090087890625,1936,0.15974736213684082,-2.4434865714285716,1257.0
62976,1280,49,123,0.0004092704424510632,0.2,-42.866007685661316,0.967509925365448,0.021608624374493957,-0.027702681909431703,-0.03291023522615433,0.018547427,0.253662109375,1952,-4.631937503814697,-2.44462458,1257.0
63488,1280,49,124,0.0004092704424510632,0.2,-42.88921093940735,0.9673578143119812,0.5338552501052618,-0.016024905431549996,0.10921598970890045,0.017735854,0.1209716796875,1968,0.1461472511291504,-2.44462458,1257.0
64000,1280,49,125,0.0004092704424510632,0.2,-42.89058864116669,0.9683375954627991,0.014167515008011833,-0.02082048510783352,-0.03113904781639576,0.019135527,0.247802734375,1984,-2.0782477855682373,-2.44462458,1257.0
