time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/std,train/loss,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/n_updates,train/value_loss,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1307,13,5,6656,-43.9705570936203,1.0008680820465088,-0.04703197628259659,-0.028161145324702375,-0.03179728984832764,0.018320972,0.0004092704424510632,192,0.003308486608148087,0.2,0.2989501953125,1257.0,-3.0864738
1302,14,5,7168,-44.00032103061676,0.9998034238815308,-0.003418419510126114,-0.024077407084405422,0.005115032196044922,0.015039304,0.0004092704424510632,208,0.058718310901895165,0.2,0.2261962890625,1257.0,-3.0864738
1301,15,5,7680,-43.978044271469116,1.0010255575180054,-0.03141479939222336,-0.027128988585900515,-0.14790081977844238,0.022383545,0.0004092704424510632,224,0.00532073912472697,0.2,0.278076171875,1257.0,-3.0895836666666665
1296,16,6,8192,-44.030109167099,1.0021445751190186,-0.002271343022584915,-0.022656937217107043,0.059816062450408936,0.01865713,0.0004092704424510632,240,0.0622239678632468,0.2,0.2423095703125,1257.0,-3.0895836666666665
1294,17,6,8704,-44.02553200721741,1.000563383102417,-0.04562683403491974,-0.03232586910598911,-1.179396390914917,0.02146567,0.0004092704424510632,256,0.005597453528025653,0.2,0.267333984375,1257.0,-3.0895836666666665
1290,18,7,9216,-43.96422302722931,0.999369740486145,-0.032287970185279846,-0.024176280974643305,-0.01924729347229004,0.015024098,0.0004092704424510632,272,0.002940777183539467,0.2,0.2222900390625,1257.0,-3.082627857142857
1287,19,7,9728,-43.9410834312439,0.9985502362251282,0.005420513451099396,-0.027879858651431277,0.0072686076164245605,0.02773334,0.0004092704424510632,288,0.09012932749465108,0.2,0.3162841796875,1257.0,-3.082627857142857
1284,20,7,10240,-43.92029058933258,0.9981763362884521,-0.02574402280151844,-0.018516770971473306,-0.2221888303756714,0.014738871,0.0004092704424510632,304,0.006988453649682924,0.2,0.1962890625,1257.0,-3.0821463749999998
1282,21,8,10752,-43.91468048095703,0.9980865716934204,-0.007436938583850861,-0.029525616904720664,0.011077702045440674,0.02066369,0.0004092704424510632,320,0.10199244576506317,0.2,0.2677001953125,1257.0,-3.0821463749999998
1281,22,8,11264,-43.88744902610779,0.9964573383331299,-0.032554905861616135,-0.02131127218308393,-0.8019415140151978,0.016487537,0.0004092704424510632,336,0.005502458392584231,0.2,0.2025146484375,1257.0,-3.0821463749999998
1278,23,9,11776,-43.811689376831055,0.9932325482368469,-0.04052911326289177,-0.023557793494546786,0.02349865436553955,0.014105184,0.0004092704424510632,352,0.0029564788928837515,0.2,0.200439453125,1257.0,-3.073738
1276,24,9,12288,-43.73241579532623,0.9918407201766968,0.024901781231164932,-0.02257543450105004,0.005563676357269287,0.027121028,0.0004092704424510632,368,0.12099631410092115,0.2,0.25732421875,1257.0,-3.073738
1275,25,10,12800,-43.699365735054016,0.9912337064743042,-0.040876518934965134,-0.024867995365639217,-0.5037593841552734,0.0142242415,0.0004092704424510632,384,0.005203597647778224,0.2,0.2242431640625,1257.0,-3.0425272
1273,26,10,13312,-43.692209005355835,0.9916107654571533,0.02104475349187851,-0.03026829069131054,0.032828569412231445,0.02830853,0.0004092704424510632,400,0.12073208787478507,0.2,0.2933349609375,1257.0,-3.0425272
1271,27,10,13824,-43.718571066856384,0.9930115342140198,-0.03387155383825302,-0.029721767399678356,-1.498840570449829,0.01807915,0.0004092704424510632,416,0.007215825826278888,0.2,0.2470703125,1257.0,-3.0425272
1270,28,11,14336,-43.739259362220764,0.9921405911445618,-0.038809847086668015,-0.02414931841485668,0.021857857704162598,0.01360343,0.0004092704424510632,432,0.002133383710315684,0.2,0.192138671875,1257.0,-3.0303309090909094
1269,29,11,14848,-43.68890154361725,0.9906105995178223,-0.02059272676706314,-0.024075115390587598,0.003938257694244385,0.02847642,0.0004092704424510632,448,0.031148814829066396,0.2,0.2696533203125,1257.0,-3.0303309090909094
1268,30,12,15360,-43.659310936927795,0.9904974699020386,-0.024736104533076286,-0.022834070288809016,-0.002144455909729004,0.017526578,0.0004092704424510632,464,0.0050013577929348685,0.2,0.2178955078125,1257.0,-3.03299925
1267,31,12,15872,-43.65664076805115,0.9901660680770874,0.010613363236188889,-0.029560817260062322,0.01249474287033081,0.031116383,0.0004092704424510632,480,0.14927742700092494,0.2,0.2681884765625,1257.0,-3.03299925
1266,32,12,16384,-43.644102692604065,0.990204930305481,-0.024079589173197746,-0.0220407770757447,-1.265608310699463,0.01486558,0.0004092704424510632,496,0.011892060021637008,0.2,0.1856689453125,1257.0,-3.0345893076923076
1265,33,13,16896,-43.656384110450745,0.9908507466316223,0.025033704936504364,-0.02282419723633211,0.09863269329071045,0.022418357,0.0004092704424510632,512,0.15042827860452235,0.2,0.22412109375,1257.0,-3.0345893076923076
1264,34,13,17408,-43.692726850509644,0.9932307600975037,-0.03715156391263008,-0.029356009152252227,-3.6879820823669434,0.023835815,0.0004092704424510632,528,0.00650779769057408,0.2,0.2437744140625,1257.0,-3.0345893076923076
1263,35,14,17920,-43.75194549560547,0.9938760995864868,-0.02875058352947235,-0.023824409414373804,0.00045359134674072266,0.0186004,0.0004092704424510632,544,0.0053988560393918306,0.2,0.221435546875,1257.0,-3.040885
1263,36,14,18432,-43.74889576435089,0.993507444858551,0.02407194674015045,-0.029598344495752826,0.033330678939819336,0.024267118,0.0004092704424510632,560,0.14878286863677204,0.2,0.2584228515625,1257.0,-3.040885
1262,37,15,18944,-43.72654628753662,0.992423415184021,-0.036749258637428284,-0.022342458862112835,-2.8297622203826904,0.015765011,0.0004092704424510632,576,0.007384169126453344,0.2,0.1962890625,1257.0,-3.042738733333333
1262,38,15,19456,-43.692346930503845,0.9915034770965576,0.030980125069618225,-0.025563203598721884,0.015154719352722168,0.017928593,0.0004092704424510632,592,0.17597304354421794,0.2,0.24951171875,1257.0,-3.042738733333333
1261,39,15,19968,-43.67915391921997,0.9917556047439575,-0.042959064245224,-0.024784163615549915,-5.307302474975586,0.018448273,0.0004092704424510632,608,0.009450915931665804,0.2,0.22412109375,1257.0,-3.042738733333333
1261,40,16,20480,-43.68798220157623,0.9918445348739624,-0.019465187564492226,-0.01962962024845183,-0.003563523292541504,0.018329386,0.0004092704424510632,624,0.003352762163558509,0.2,0.20947265625,1257.0,-3.04385425
1259,41,16,20992,-43.69146978855133,0.991923987865448,0.029850762337446213,-0.02995016993372701,0.015666604042053223,0.029199665,0.0004092704424510632,640,0.18457291717641056,0.2,0.2745361328125,1257.0,-3.04385425
1258,42,17,21504,-43.659984946250916,0.9895154237747192,-0.033097051084041595,-0.023523020834545605,-4.357379913330078,0.014791836,0.0004092704424510632,656,0.012694957156782039,0.2,0.1807861328125,1257.0,-3.032123
1258,43,17,22016,-43.587111949920654,0.9880485534667969,0.03136235848069191,-0.03011199193133507,0.03455120325088501,0.034973923,0.0004092704424510632,672,0.2287695030681789,0.2,0.270263671875,1257.0,-3.032123
1258,44,17,22528,-43.57589566707611,0.9887496829032898,-0.03223946690559387,-0.02579433580467594,-1.9038619995117188,0.023886634,0.0004092704424510632,688,0.009452200145460665,0.2,0.2523193359375,1257.0,-3.032123
1258,45,18,23040,-43.5853385925293,0.9887328147888184,-0.03896453604102135,-0.02490002560080029,-0.03484654426574707,0.020146502,0.0004092704424510632,704,0.003364453310496174,0.2,0.2589111328125,1257.0,-3.0279973888888887
1258,46,18,23552,-43.58919358253479,0.9890901446342468,0.08583451807498932,-0.026135407330002636,0.018537819385528564,0.021247288,0.0004092704424510632,720,0.27511367527768016,0.2,0.2506103515625,1257.0,-3.0279973888888887
1257,47,19,24064,-43.59210777282715,0.9888664484024048,-0.030081847682595253,-0.0201726543600671,-1.6422317028045654,0.016584402,0.0004092704424510632,736,0.009598419288522564,0.2,0.197265625,1257.0,-3.027490368421052
1257,48,19,24576,-43.57479989528656,0.9879796504974365,0.05760561302304268,-0.024596537616162095,0.01842111349105835,0.021496605,0.0004092704424510632,752,0.2537331501953304,0.2,0.236083984375,1257.0,-3.027490368421052
1256,49,19,25088,-43.53805601596832,0.986941933631897,-0.03553549200296402,-0.025074689299799502,-3.2064638137817383,0.013914701,0.0004092704424510632,768,0.005169924166693818,0.2,0.212646484375,1257.0,-3.027490368421052
1256,50,20,25600,-43.52792763710022,0.9874622225761414,-0.04303137958049774,-0.028699361806502566,0.016543984413146973,0.013078103,0.0004092704424510632,784,0.0026040037664643023,0.2,0.2288818359375,1257.0,-3.0263074999999997
1256,51,20,26112,-43.55278706550598,0.9879366755485535,0.027068763971328735,-0.023144463630160317,0.006341874599456787,0.026374182,0.0004092704424510632,800,0.24977832101285458,0.2,0.2613525390625,1257.0,-3.0263074999999997
1255,52,21,26624,-43.5455961227417,0.987045168876648,-0.02912820316851139,-0.020827754531637765,-5.738302230834961,0.012646336,0.0004092704424510632,816,0.01601251686224714,0.2,0.15234375,1257.0,-3.0193717619047615
1255,53,21,27136,-43.51409471035004,0.9859428405761719,0.04500999674201012,-0.027751588175306097,0.015484452247619629,0.026301943,0.0004092704424510632,832,0.2603149991482496,0.2,0.298095703125,1257.0,-3.0193717619047615
1255,54,22,27648,-43.51687955856323,0.988278329372406,-0.030542932450771332,-0.028149103367468342,-7.669808387756348,0.022640977,0.0004092704424510632,848,0.009125562137342058,0.2,0.2576904296875,1257.0,-3.0193717619047615
1254,55,22,28160,-43.60289931297302,0.9897055625915527,-0.033474523574113846,-0.024117128632497042,0.10861051082611084,0.020964257,0.0004092704424510632,864,0.002373238829022739,0.2,0.227294921875,1257.0,-3.0168966818181815
1254,56,22,28672,-43.596001863479614,0.9887415170669556,-0.0034651998430490494,-0.019137605122523382,0.019494712352752686,0.03426294,0.0004092704424510632,880,0.08649513416457921,0.2,0.267333984375,1257.0,-3.0168966818181815
1254,57,23,29184,-43.604628682136536,0.9910438656806946,-0.03203115239739418,-0.019978879361588042,-0.9457992315292358,0.019433234,0.0004092704424510632,896,0.008349314375664108,0.2,0.2022705078125,1257.0,-3.021105739130434
1253,58,23,29696,-43.63839673995972,0.9898900389671326,0.09730363637208939,-0.0209732367657125,0.005458235740661621,0.02356681,0.0004092704424510632,912,0.3946431898511946,0.2,0.224609375,1257.0,-3.021105739130434
1253,59,24,30208,-43.587122440338135,0.988136351108551,-0.033568281680345535,-0.02144872152712196,-5.43238639831543,0.015798943,0.0004092704424510632,928,0.024955213142675348,0.2,0.18017578125,1257.0,-3.0223187916666667
1252,60,24,30720,-43.537739396095276,0.9870286583900452,0.04608131945133209,-0.021382645441917703,0.07084089517593384,0.019598577,0.0004092704424510632,944,0.23630167031660676,0.2,0.1915283203125,1257.0,-3.0223187916666667
1252,61,24,31232,-43.52906906604767,0.9879796504974365,-0.03672274574637413,-0.023417643606080674,-2.8558833599090576,0.014308042,0.0004092704424510632,960,0.006919320687302388,0.2,0.19287109375,1257.0,-3.0223187916666667
1252,62,25,31744,-43.549330949783325,0.9873450994491577,-0.041168905794620514,-0.025018950531375594,0.004979193210601807,0.01782801,0.0004092704424510632,976,0.005134635866852477,0.2,0.217041015625,1257.0,-3.01471996
1251,63,25,32256,-43.51363265514374,0.9860675930976868,0.02668238803744316,-0.020586817670846358,0.05604201555252075,0.021326434,0.0004092704424510632,992,0.20600257185287774,0.2,0.149658203125,1257.0,-3.01471996
1251,64,26,32768,-43.462518095970154,0.9835144281387329,-0.02653251774609089,-0.027708166657248512,-5.203083515167236,0.020827038,0.0004092704424510632,1008,0.019752687629079446,0.2,0.2587890625,1257.0,-3.0125998846153843
1250,65,26,33280,-43.38587689399719,0.9821193218231201,0.04484831914305687,-0.024462890229187906,0.039250850677490234,0.024782449,0.0004092704424510632,1024,0.2106228934135288,0.2,0.228759765625,1257.0,-3.0125998846153843
1248,66,27,33792,-43.38174760341644,0.9834784269332886,-0.03446530923247337,-0.021781135539640673,-4.946363925933838,0.015025908,0.0004092704424510632,1040,0.014867925448925234,0.2,0.20703125,1257.0,-3.0125998846153843
1248,67,27,34304,-43.429978370666504,0.9850051403045654,-0.031229320913553238,-0.03553549194475636,-0.008653402328491211,0.023178361,0.0004092704424510632,1056,0.002712892644922249,0.2,0.2965087890625,1257.0,-3.0074276296296296
1248,68,27,34816,-43.448240518569946,0.9844821691513062,0.011880539357662201,-0.02429662387294229,0.03199583292007446,0.025007382,0.0004092704424510632,1072,0.2674286598339677,0.2,0.2574462890625,1257.0,-3.0074276296296296
1248,69,28,35328,-43.41608250141144,0.9830663800239563,-0.034944798797369,-0.022213226329768077,-5.15433406829834,0.016997516,0.0004092704424510632,1088,0.012566689212690108,0.2,0.220458984375,1257.0,-3.0130977142857143
1248,70,28,35840,-43.391366481781006,0.9833570122718811,0.10927675664424896,-0.0220938510610722,0.037200927734375,0.0203911,0.0004092704424510632,1104,0.300189305562526,0.2,0.17041015625,1257.0,-3.0130977142857143
1247,71,29,36352,-43.389336347579956,0.9824950695037842,-0.023641277104616165,-0.02163775735607487,-3.3796005249023438,0.014492253,0.0004092704424510632,1120,0.004218200614559464,0.2,0.1966552734375,1257.0,-3.0130977142857143
1247,72,29,36864,-43.36085820198059,0.9821287393569946,-0.04292551428079605,-0.02797968906816095,-0.014888882637023926,0.023613825,0.0004092704424510632,1136,0.0029744402309006546,0.2,0.2664794921875,1257.0,-3.0186856896551726
1247,73,29,37376,-43.352985858917236,0.9816505908966064,0.10859356820583344,-0.01752131010289304,0.017614126205444336,0.016161732,0.0004092704424510632,1152,0.36549836676567793,0.2,0.2088623046875,1257.0,-3.0186856896551726
1247,74,30,37888,-43.356059193611145,0.9830455780029297,-0.030363580211997032,-0.01990057629882358,-5.724245548248291,0.01405968,0.0004092704424510632,1168,0.010844864838873036,0.2,0.176025390625,1257.0,-3.0186598000000004
1247,75,30,38400,-43.378782629966736,0.9820408821105957,0.15949325263500214,-0.019972168985987082,0.0067177414894104,0.021341933,0.0004092704424510632,1184,0.3978504966944456,0.2,0.2047119140625,1257.0,-3.0186598000000004
1247,76,31,38912,-43.36902117729187,0.983201801776886,-0.02069091796875,-0.021363107018260052,-2.6167521476745605,0.016273526,0.0004092704424510632,1200,0.03222726850071922,0.2,0.21240234375,1257.0,-3.0186598000000004
1247,77,31,39424,-43.40463995933533,0.9834428429603577,-0.046461619436740875,-0.02851419264334254,0.10887634754180908,0.019812357,0.0004092704424510632,1216,0.003176079953846056,0.2,0.266845703125,1257.0,-3.020223774193549
1248,78,31,39936,-43.38408863544464,0.9824129939079285,0.05855946242809296,-0.026305462743039243,0.01619821786880493,0.034331374,0.0004092704424510632,1232,0.2501593981869519,0.2,0.3651123046875,1257.0,-3.020223774193549
1248,79,32,40448,-43.347655177116394,0.9811655282974243,-0.029736526310443878,-0.026178375861491077,-4.37343168258667,0.017109033,0.0004092704424510632,1248,0.008117038494674489,0.2,0.2513427734375,1257.0,-3.0268855312499996
1248,80,32,40960,-43.3087956905365,0.98012775182724,0.07108539342880249,-0.02128158020786941,0.011505126953125,0.029061131,0.0004092704424510632,1264,0.2955238395370543,0.2,0.322021484375,1257.0,-3.0268855312499996
1248,81,33,41472,-43.271246910095215,0.9783796072006226,-0.038474880158901215,-0.02436755644157529,-1.4079086780548096,0.01609436,0.0004092704424510632,1280,0.009780963009689003,0.2,0.2503662109375,1257.0,-3.0268855312499996
1248,82,33,41984,-43.22368574142456,0.9776638746261597,-0.05123688653111458,-0.030128509082715027,0.282110333442688,0.01728442,0.0004092704424510632,1296,0.002689576544071315,0.2,0.2900390625,1257.0,-3.027012121212121
1248,83,34,42496,-43.19950842857361,0.9769259095191956,0.025374431163072586,-0.024192155135096982,0.06215107440948486,0.058014218,0.0004092704424510632,1312,0.10912682372145355,0.2,0.3824462890625,1257.0,-3.027012121212121
1248,84,34,43008,-43.165414214134216,0.9755193591117859,-0.03859023377299309,-0.024670240673003718,-2.2025372982025146,0.014373548,0.0004092704424510632,1328,0.015900743776001036,0.2,0.2442626953125,1257.0,-3.0271228235294116
1247,85,34,43520,-43.13563048839569,0.9756691455841064,0.045111797749996185,-0.02658098840038292,0.03523677587509155,0.025609467,0.0004092704424510632,1344,0.2705822102725506,0.2,0.3424072265625,1257.0,-3.0271228235294116
1247,86,35,44032,-43.14110577106476,0.9749009013175964,-0.03284534066915512,-0.02873059088597074,-1.1887567043304443,0.02009346,0.0004092704424510632,1360,0.016516548756044358,0.2,0.266357421875,1257.0,-3.0228962857142854
1247,87,35,44544,-43.11011779308319,0.9742328524589539,0.04103397950530052,-0.021828849145094864,0.0794839859008789,0.017504245,0.0004092704424510632,1376,0.2601149142719805,0.2,0.1689453125,1257.0,-3.0228962857142854
1247,88,36,45056,-43.09247660636902,0.9735794067382812,-0.04063166305422783,-0.029595147614600137,-3.04500150680542,0.019305076,0.0004092704424510632,1392,0.007544058476923965,0.2,0.2750244140625,1257.0,-3.0228962857142854
1247,89,36,45568,-43.08592438697815,0.9743117094039917,-0.034237898886203766,-0.0220164401398506,0.005516707897186279,0.014351793,0.0004092704424510632,1408,0.006057057311409153,0.2,0.23388671875,1257.0,-3.0267665277777778
1246,90,36,46080,-43.102643966674805,0.9741905927658081,0.0539158433675766,-0.016387527910410427,0.050726473331451416,0.01575427,0.0004092704424510632,1424,0.2707284861244261,0.2,0.17041015625,1257.0,-3.0267665277777778
1246,91,37,46592,-43.10231304168701,0.9745973348617554,-0.026072241365909576,-0.023407960921758786,-1.927588701248169,0.016488172,0.0004092704424510632,1440,0.011937844275962561,0.2,0.234619140625,1257.0,-3.031343162162162
1246,92,37,47104,-43.11512005329132,0.9750372171401978,0.07580530643463135,-0.021146354236407205,0.02711343765258789,0.01994455,0.0004092704424510632,1456,0.3103129374794662,0.2,0.2257080078125,1257.0,-3.031343162162162
1245,93,38,47616,-43.143837451934814,0.9769988656044006,-0.04035714641213417,-0.025833207822870463,-4.641371250152588,0.024117263,0.0004092704424510632,1472,0.0045200379463494755,0.2,0.2808837890625,1257.0,-3.031343162162162
1245,94,38,48128,-43.21031296253204,0.9784274697303772,-0.03508063405752182,-0.02154928854724858,0.00014412403106689453,0.016645433,0.0004092704424510632,1488,0.003482570289634168,0.2,0.2166748046875,1257.0,-3.0268202894736844
1245,95,39,48640,-43.21873080730438,0.9778357148170471,0.03034570813179016,-0.02050409890944138,0.01368016004562378,0.025225881,0.0004092704424510632,1504,0.36829919135197997,0.2,0.28515625,1257.0,-3.0268202894736844
1245,96,39,49152,-43.18750011920929,0.9765492081642151,-0.03572198003530502,-0.024852486458257772,-7.354800224304199,0.017665882,0.0004092704424510632,1520,0.018893435248173773,0.2,0.228759765625,1257.0,-3.0265075384615385
1245,97,39,49664,-43.15261673927307,0.9755562543869019,0.064726322889328,-0.025606358132790774,0.03500056266784668,0.022230119,0.0004092704424510632,1536,0.3280886858701706,0.2,0.247314453125,1257.0,-3.0265075384615385
1245,98,40,50176,-43.1098690032959,0.9736431837081909,-0.03651134669780731,-0.0290219195157988,-3.610462188720703,0.020045597,0.0004092704424510632,1552,0.01056968339253217,0.2,0.2642822265625,1257.0,-3.0265075384615385
1245,99,40,50688,-43.054330468177795,0.9726039171218872,-0.041798897087574005,-0.027800264026154764,-0.01856207847595215,0.017645948,0.0004092704424510632,1568,0.003011258362676017,0.2,0.2412109375,1257.0,-3.0270821499999996
1245,100,41,51200,-43.041704535484314,0.972726047039032,0.053857769817113876,-0.019178313530574087,0.025166690349578857,0.01871263,0.0004092704424510632,1584,0.3529927539639175,0.2,0.1849365234375,1257.0,-3.0270821499999996
1245,101,41,51712,-43.038413643836975,0.972112238407135,-0.02764943614602089,-0.02688233852677513,-6.841097831726074,0.017359633,0.0004092704424510632,1600,0.0373330318252556,0.2,0.241943359375,1257.0,-3.026869902439024
1245,102,41,52224,-43.00583505630493,0.9713407754898071,0.0714925229549408,-0.019644212210550904,0.02807098627090454,0.014924464,0.0004092704424510632,1616,0.33755067782476544,0.2,0.2576904296875,1257.0,-3.026869902439024
1245,103,42,52736,-42.98860549926758,0.9709683656692505,-0.037966251373291016,-0.033700115454848856,-4.064515590667725,0.033149604,0.0004092704424510632,1632,0.011007002132828347,0.2,0.3031005859375,1257.0,-3.026869902439024
1245,104,42,53248,-42.99919652938843,0.9722939729690552,-0.047581154853105545,-0.032395428454037756,0.0328410267829895,0.017328233,0.0004092704424510632,1648,0.0024596457296865992,0.2,0.268310546875,1257.0,-3.0337517142857138
1245,105,43,53760,-43.01896369457245,0.9717562794685364,0.06430722773075104,-0.023310684802709147,0.027155816555023193,0.0248079,0.0004092704424510632,1664,0.3515362562611699,0.2,0.21826171875,1257.0,-3.0337517142857138
1245,106,43,54272,-43.01105749607086,0.9727312922477722,-0.02933354489505291,-0.021934364733169787,-7.243317604064941,0.021926198,0.0004092704424510632,1680,0.01913483407406602,0.2,0.21875,1257.0,-3.027022860465116
1244,107,44,54784,-43.0363507270813,0.9728603363037109,0.05107564106583595,-0.020423809895874,0.04911988973617554,0.016264891,0.0004092704424510632,1696,0.37512902170419693,0.2,0.166259765625,1257.0,-3.027022860465116
1244,108,44,55296,-43.05788278579712,0.9751087427139282,-0.04003215953707695,-0.027595735911745578,-2.292369842529297,0.02001518,0.0004092704424510632,1712,0.017954941489733756,0.2,0.2491455078125,1257.0,-3.027022860465116
1245,109,44,55808,-43.12806820869446,0.9761641621589661,-0.028664840385317802,-0.024218117352575064,0.2739827036857605,0.020269206,0.0004092704424510632,1728,0.009627994018956088,0.2,0.236083984375,1257.0,-3.0237299545454546
1244,110,45,56320,-43.1463817358017,0.9766616821289062,-0.010992089286446571,-0.02261962507327553,0.21046364307403564,0.027135164,0.0004092704424510632,1744,0.10063599131535739,0.2,0.220947265625,1257.0,-3.0237299545454546
1244,111,45,56832,-43.15372836589813,0.9762706756591797,-0.03377947956323624,-0.024279271048726514,-7.0885114669799805,0.016669117,0.0004092704424510632,1760,0.016399811225710437,0.2,0.234619140625,1257.0,-3.0196362222222226
1244,112,46,57344,-43.12923967838287,0.9757071137428284,0.06305934488773346,-0.02084513429144863,0.084125816822052,0.015329284,0.0004092704424510632,1776,0.3870281483978033,0.2,0.1070556640625,1257.0,-3.0196362222222226
1244,113,46,57856,-43.1070032119751,0.9747377038002014,-0.029425382614135742,-0.02660068675322691,-2.343052387237549,0.020697504,0.0004092704424510632,1792,0.02614883193746209,0.2,0.267578125,1257.0,-3.012831891304348
1244,114,46,58368,-43.07429528236389,0.9741184115409851,0.05727045610547066,-0.017059301550034434,0.1404198408126831,0.015794773,0.0004092704424510632,1808,0.3550798390060663,0.2,0.1146240234375,1257.0,-3.012831891304348
1244,115,47,58880,-43.04263758659363,0.9722431302070618,-0.03502175211906433,-0.02304338688554708,-3.8942360877990723,0.018184371,0.0004092704424510632,1824,0.01541050270316191,0.2,0.2161865234375,1257.0,-3.012831891304348
1244,116,47,59392,-42.969091296195984,0.9698560833930969,-0.0490281917154789,-0.03562663949560374,0.0013861656188964844,0.03220103,0.0004092704424510632,1840,0.004048526032420341,0.2,0.317626953125,1257.0,-3.015346787234043
1244,117,48,59904,-42.91419279575348,0.9692344665527344,0.04159044101834297,-0.024152856844011694,0.11983531713485718,0.016102677,0.0004092704424510632,1856,0.33938220515847206,0.2,0.1519775390625,1257.0,-3.015346787234043
1244,118,48,60416,-42.89655923843384,0.9684423804283142,-0.03516858443617821,-0.025278675137087703,-7.0201520919799805,0.016607467,0.0004092704424510632,1872,0.014538215691572987,0.2,0.2100830078125,1257.0,-3.0171897708333333
1244,119,48,60928,-42.88331878185272,0.9684430360794067,0.07903558015823364,-0.015932463909848593,0.07414513826370239,0.014411151,0.0004092704424510632,1888,0.37276380881667137,0.2,0.1427001953125,1257.0,-3.0171897708333333
1244,120,49,61440,-42.90575993061066,0.970166802406311,-0.05201753228902817,-0.03441187724820338,-11.884795188903809,0.028937042,0.0004092704424510632,1904,0.008759316951909568,0.2,0.2979736328125,1257.0,-3.0171897708333333
1244,121,49,61952,-42.926790833473206,0.9689210057258606,-0.034126345068216324,-0.028195890670758672,-0.012885570526123047,0.020652656,0.0004092704424510632,1920,0.0037675379353458993,0.2,0.25341796875,1257.0,-3.0180016122448983
1244,122,50,62464,-42.86211121082306,0.9672979712486267,0.031770579516887665,-0.018512277441914193,0.08117783069610596,0.01363011,0.0004092704424510632,1936,0.34585941350087523,0.2,0.093994140625,1257.0,-3.0180016122448983
1244,123,50,62976,-42.81898379325867,0.9658690690994263,-0.024811487644910812,-0.02180563230649568,-9.138867378234863,0.020331325,0.0004092704424510632,1952,0.04064325333456509,0.2,0.1995849609375,1257.0,-3.0162712600000003
1244,124,51,63488,-42.788618326187134,0.9658442139625549,0.04633192718029022,-0.011380619514966384,0.09120047092437744,0.010493676,0.0004092704424510632,1968,0.3651750395074487,0.2,0.081787109375,1257.0,-3.0162712600000003
1244,125,51,64000,-42.793649554252625,0.965406596660614,-0.050287455320358276,-0.027267512399703264,-6.873648166656494,0.019666705,0.0004092704424510632,1984,0.010138086916413158,0.2,0.2430419921875,1257.0,-3.0162712600000003
