time/fps,time/iterations,time/time_elapsed,time/total_timesteps,train/entropy_loss,train/std,train/loss,train/policy_gradient_loss,train/explained_variance,train/approx_kl,train/learning_rate,train/n_updates,train/value_loss,train/clip_range,train/clip_fraction,rollout/ep_len_mean,rollout/ep_rew_mean
1292,31,12,15872,-43.40135216712952,0.9823201894760132,0.04291650652885437,-0.023114661293220706,0.00229722261428833,0.016742501,0.0004092704424510632,480,0.1530738880392164,0.2,0.223876953125,1257.0,-2.9902385833333334
1290,32,12,16384,-43.415459394454956,0.9825621843338013,-0.03665360063314438,-0.02291290798166301,-0.09275484085083008,0.012905451,0.0004092704424510632,496,0.005039302144723479,0.2,0.2037353515625,1257.0,-2.9918679230769234
1290,33,13,16896,-43.424089312553406,0.9828277230262756,0.045543670654296875,-0.030411116720642895,0.0007416009902954102,0.02970009,0.0004092704424510632,512,0.15684665134176612,0.2,0.2647705078125,1257.0,-2.9918679230769234
1289,34,13,17408,-43.41965663433075,0.9821634888648987,-0.02892424911260605,-0.022023570752935484,-0.2425704002380371,0.01644862,0.0004092704424510632,528,0.0029272921092342585,0.2,0.2099609375,1257.0,-2.9918679230769234
1288,35,13,17920,-43.39147341251373,0.9813201427459717,-0.04526989534497261,-0.02569003140888526,-0.017205119132995605,0.019361727,0.0004092704424510632,544,0.004335640580393374,0.2,0.2230224609375,1257.0,-2.9892700714285714
1288,36,14,18432,-43.357468605041504,0.9798243045806885,0.06192692369222641,-0.026826664863619953,0.0012590289115905762,0.019641615,0.0004092704424510632,560,0.1832821755670011,0.2,0.2442626953125,1257.0,-2.9892700714285714
1287,37,14,18944,-43.33644735813141,0.9807347655296326,-0.035970695316791534,-0.021824607618327718,-0.08030569553375244,0.015817925,0.0004092704424510632,576,0.0034767779070534743,0.2,0.19775390625,1257.0,-2.9823696666666666
1286,38,15,19456,-43.37936556339264,0.981934666633606,0.038594335317611694,-0.02460830332711339,0.017329096794128418,0.019786052,0.0004092704424510632,592,0.18239428009837866,0.2,0.2283935546875,1257.0,-2.9823696666666666
1286,39,15,19968,-43.40161883831024,0.9823176860809326,-0.03087719902396202,-0.023092320014256984,-2.436868190765381,0.013100891,0.0004092704424510632,608,0.0026454985527379904,0.2,0.198486328125,1257.0,-2.9823696666666666
1285,40,15,20480,-43.431437849998474,0.9840086102485657,-0.03409852832555771,-0.028831612376961857,0.001663804054260254,0.023499925,0.0004092704424510632,624,0.0027440624980954453,0.2,0.2491455078125,1257.0,-2.9850031875000003
1283,41,16,20992,-43.49294030666351,0.9857351183891296,0.04319220408797264,-0.03140082603204064,0.0035223960876464844,0.03045711,0.0004092704424510632,640,0.19241784699261189,0.2,0.310791015625,1257.0,-2.9850031875000003
1282,42,16,21504,-43.520944356918335,0.985803484916687,-0.03482677415013313,-0.025564251001924276,-4.224015712738037,0.019908387,0.0004092704424510632,656,0.006807748824940063,0.2,0.221923828125,1257.0,-2.987170764705883
1282,43,17,22016,-43.52560877799988,0.9861699342727661,0.04881031811237335,-0.02442811992659699,0.019962430000305176,0.02267363,0.0004092704424510632,672,0.1805166588164866,0.2,0.265380859375,1257.0,-2.987170764705883
1281,44,17,22528,-43.55530261993408,0.9883331656455994,-0.033420488238334656,-0.02236327841092134,-2.3330769538879395,0.019468356,0.0004092704424510632,688,0.006319426145637408,0.2,0.219482421875,1257.0,-2.987170764705883
1281,45,17,23040,-43.604791045188904,0.9882787466049194,-0.031075358390808105,-0.02494653502071742,-0.009664416313171387,0.022550441,0.0004092704424510632,704,0.0028886858199257404,0.2,0.2274169921875,1257.0,-2.987558777777778
1281,46,18,23552,-43.582348227500916,0.9876358509063721,0.05135124921798706,-0.025722238118760288,0.013081371784210205,0.023174051,0.0004092704424510632,720,0.18146040756255388,0.2,0.24755859375,1257.0,-2.987558777777778
1280,47,18,24064,-43.54818534851074,0.9862701296806335,-0.0264350026845932,-0.023976012511411682,-1.6792519092559814,0.01588301,0.0004092704424510632,736,0.010166968000703491,0.2,0.2132568359375,1257.0,-2.9879162631578953
1280,48,19,24576,-43.4916695356369,0.9838065505027771,0.0280769020318985,-0.028876183700049296,0.005586802959442139,0.023636062,0.0004092704424510632,752,0.16784069780260324,0.2,0.2867431640625,1257.0,-2.9879162631578953
1280,49,19,25088,-43.416600942611694,0.9821412563323975,-0.03670990839600563,-0.030445750075159594,-3.3822760581970215,0.023614738,0.0004092704424510632,768,0.0051988825798616745,0.2,0.2730712890625,1257.0,-2.9879162631578953
1279,50,20,25600,-43.36045861244202,0.9795982837677002,-0.03248156979680061,-0.02354670359636657,0.0654560923576355,0.014526339,0.0004092704424510632,784,0.002823798786266707,0.2,0.197265625,1257.0,-2.9790780000000003
1279,51,20,26112,-43.30428624153137,0.9794371128082275,0.0289141982793808,-0.022675643631373532,0.013730168342590332,0.025515137,0.0004092704424510632,800,0.16422716761007905,0.2,0.28125,1257.0,-2.9790780000000003
1279,52,20,26624,-43.3152871131897,0.9802819490432739,-0.026537463068962097,-0.025727140484377742,-2.6618964672088623,0.014447943,0.0004092704424510632,816,0.009646187718317378,0.2,0.1907958984375,1257.0,-2.991305952380953
1279,53,21,27136,-43.3392608165741,0.9810168147087097,0.03693586587905884,-0.01598107276367955,0.012807250022888184,0.016153513,0.0004092704424510632,832,0.1758301416411996,0.2,0.1837158203125,1257.0,-2.991305952380953
1279,54,21,27648,-43.338430404663086,0.9801095724105835,-0.0431024506688118,-0.02804425776412245,-4.112239360809326,0.020957375,0.0004092704424510632,848,0.007182088280387688,0.2,0.2476806640625,1257.0,-2.991305952380953
1279,55,22,28160,-43.279078125953674,0.9769101142883301,-0.039312977343797684,-0.031062895475770347,0.065113365650177,0.020905096,0.0004092704424510632,864,0.0018247698099003173,0.2,0.240966796875,1257.0,-2.9883586363636367
1278,56,22,28672,-43.18504202365875,0.9750373363494873,-0.0009788163006305695,-0.023665132583118975,0.007551729679107666,0.060415056,0.0004092704424510632,880,0.0648460419033654,0.2,0.3211669921875,1257.0,-2.9883586363636367
1278,57,22,29184,-43.15744924545288,0.9749069809913635,-0.025299176573753357,-0.026597265343298204,-1.4205114841461182,0.01760687,0.0004092704424510632,896,0.009838486352236941,0.2,0.2384033203125,1257.0,-2.980187434782609
1278,58,23,29696,-43.157033920288086,0.9746600985527039,0.029136084020137787,-0.025890307515510358,0.02654135227203369,0.022206139,0.0004092704424510632,912,0.1879530386067927,0.2,0.2554931640625,1257.0,-2.980187434782609
1276,59,23,30208,-43.14264452457428,0.9737085700035095,-0.02434660866856575,-0.016489526198711246,-4.301626682281494,0.01403238,0.0004092704424510632,928,0.008991430971946102,0.2,0.141357421875,1257.0,-2.97630775
1276,60,24,30720,-43.09667789936066,0.9713598489761353,0.0375044122338295,-0.02322711775195785,0.03923124074935913,0.017882464,0.0004092704424510632,944,0.19322635256685317,0.2,0.2137451171875,1257.0,-2.97630775
1276,61,24,31232,-43.05248975753784,0.9720456600189209,-0.025362465530633926,-0.021650462585967034,-2.3227875232696533,0.01268147,0.0004092704424510632,960,0.010569689875410404,0.2,0.205322265625,1257.0,-2.97630775
1276,62,24,31744,-43.07340490818024,0.9718050360679626,-0.025845462456345558,-0.026051708817249164,0.0018438100814819336,0.01775401,0.0004092704424510632,976,0.0037112983700353652,0.2,0.234375,1257.0,-2.98408252
1275,63,25,32256,-43.05891931056976,0.9718712568283081,0.04739769548177719,-0.03288304555462673,0.020547807216644287,0.036976613,0.0004092704424510632,992,0.23867655592039227,0.2,0.2816162109375,1257.0,-2.98408252
1275,64,25,32768,-43.0555135011673,0.9716169238090515,-0.03927338868379593,-0.022851762012578547,-3.210932731628418,0.015114655,0.0004092704424510632,1008,0.007304281665710732,0.2,0.201904296875,1257.0,-2.981684346153846
1275,65,26,33280,-43.02989459037781,0.9704016447067261,0.02931353822350502,-0.030424744574702345,0.03296774625778198,0.025182432,0.0004092704424510632,1024,0.21913027623668313,0.2,0.2532958984375,1257.0,-2.981684346153846
1274,66,26,33792,-42.99536395072937,0.9699145555496216,-0.03584226593375206,-0.02496351586887613,-4.3141093254089355,0.01745947,0.0004092704424510632,1040,0.012387872222461738,0.2,0.260009765625,1257.0,-2.981684346153846
1274,67,26,34304,-43.017181396484375,0.9720553755760193,-0.034226350486278534,-0.024616583235911094,-0.005231142044067383,0.017074298,0.0004092704424510632,1056,0.003064244203415001,0.2,0.228759765625,1257.0,-2.9822402962962964
1274,68,27,34816,-43.06322181224823,0.9721904397010803,0.038553386926651,-0.021090508467750624,0.008163809776306152,0.021179043,0.0004092704424510632,1072,0.2720211942214519,0.2,0.243896484375,1257.0,-2.9822402962962964
1274,69,27,35328,-43.05835175514221,0.972023606300354,-0.03425733000040054,-0.02517666478524916,-9.529502868652344,0.017939486,0.0004092704424510632,1088,0.022745859183487482,0.2,0.2283935546875,1257.0,-2.9816887857142857
1274,70,28,35840,-43.044092893600464,0.9712333083152771,0.04999580234289169,-0.023431602894561365,0.08547103404998779,0.01987775,0.0004092704424510632,1104,0.25293121207505465,0.2,0.2139892578125,1257.0,-2.9816887857142857
1274,71,28,36352,-43.00903844833374,0.9699193835258484,-0.03915057331323624,-0.02018649416277185,-2.3435566425323486,0.013023259,0.0004092704424510632,1120,0.004242741619236767,0.2,0.2066650390625,1257.0,-2.9816887857142857
1273,72,28,36864,-42.991774678230286,0.970801591873169,-0.03176657482981682,-0.02300836301583331,-0.005060553550720215,0.022778261,0.0004092704424510632,1136,0.0023202028296509525,0.2,0.25244140625,1257.0,-2.979078655172414
1273,73,29,37376,-43.03563380241394,0.9721320271492004,0.07139724493026733,-0.028523431188659742,0.005861222743988037,0.036794446,0.0004092704424510632,1152,0.3125104778446257,0.2,0.3209228515625,1257.0,-2.979078655172414
1273,74,29,37888,-43.04441583156586,0.9707953333854675,-0.04250582307577133,-0.02233001444255933,-6.687544345855713,0.013233988,0.0004092704424510632,1168,0.004415589581185486,0.2,0.2017822265625,1257.0,-2.9801828666666665
1273,75,30,38400,-42.9913135766983,0.9694138765335083,0.03670099750161171,-0.028704589334665798,0.07744795083999634,0.029227346,0.0004092704424510632,1184,0.2639583623968065,0.2,0.2294921875,1257.0,-2.9801828666666665
1273,76,30,38912,-42.93469953536987,0.966864287853241,-0.040131259709596634,-0.026558777637546882,-5.442856788635254,0.018802375,0.0004092704424510632,1200,0.011157681976328604,0.2,0.220458984375,1257.0,-2.9801828666666665
1273,77,30,39424,-42.865991711616516,0.96595299243927,-0.036240629851818085,-0.022429910546634346,0.05416595935821533,0.015461467,0.0004092704424510632,1216,0.002043326443526894,0.2,0.234375,1257.0,-2.9742794193548385
1273,78,31,39936,-42.848767042160034,0.9655789732933044,0.04024716094136238,-0.02138208382530138,0.028574585914611816,0.023245284,0.0004092704424510632,1232,0.3074935572221875,0.2,0.1961669921875,1257.0,-2.9742794193548385
1273,79,31,40448,-42.8521671295166,0.9667084813117981,-0.036188755184412,-0.02288103330647573,-1.1845345497131348,0.013663679,0.0004092704424510632,1248,0.007465186747140251,0.2,0.2138671875,1257.0,-2.9695403125000004
1272,80,32,40960,-42.88395082950592,0.9668312668800354,0.0805341899394989,-0.019563158610253595,0.0040056705474853516,0.023819106,0.0004092704424510632,1264,0.43128751683980227,0.2,0.239501953125,1257.0,-2.9695403125000004
1272,81,32,41472,-42.89360225200653,0.9677740931510925,-0.03706885874271393,-0.02771908530849032,-2.050889492034912,0.019992922,0.0004092704424510632,1280,0.008406366003328003,0.2,0.2471923828125,1257.0,-2.9695403125000004
1272,82,32,41984,-42.916203022003174,0.9681965112686157,-0.042824503034353256,-0.02680510478967335,0.14834630489349365,0.016336132,0.0004092704424510632,1296,0.0017384178136126138,0.2,0.2462158203125,1257.0,-2.9690274848484854
1272,83,33,42496,-42.92501187324524,0.9679085612297058,0.060583166778087616,-0.020383763388963416,0.026777565479278564,0.040823773,0.0004092704424510632,1312,0.1645762111293152,0.2,0.3062744140625,1257.0,-2.9690274848484854
1272,84,33,43008,-42.91525602340698,0.9678938388824463,-0.011648967862129211,-0.018159703526180238,-1.4375336170196533,0.01366927,0.0004092704424510632,1328,0.012024378011119552,0.2,0.183349609375,1257.0,-2.96718655882353
1272,85,34,43520,-42.9191278219223,0.9680869579315186,0.09983404725790024,-0.024360617593629286,0.021577954292297363,0.024868809,0.0004092704424510632,1344,0.4064517989754677,0.2,0.246826171875,1257.0,-2.96718655882353
1271,86,34,44032,-42.937230944633484,0.9688654541969299,-0.027287892997264862,-0.021602683249511756,-2.4123895168304443,0.015169066,0.0004092704424510632,1360,0.016125728347105905,0.2,0.2099609375,1257.0,-2.9654576857142865
1271,87,35,44544,-42.97276067733765,0.9700606465339661,0.0723421573638916,-0.02326542083756067,0.015556693077087402,0.024515819,0.0004092704424510632,1376,0.35076711885631084,0.2,0.286376953125,1257.0,-2.9654576857142865
1271,88,35,45056,-42.98671913146973,0.969694197177887,-0.0184494499117136,-0.01874793574825162,-3.193915367126465,0.016536284,0.0004092704424510632,1392,0.010906741677899845,0.2,0.2110595703125,1257.0,-2.9654576857142865
1271,89,35,45568,-42.97149181365967,0.9699071049690247,-0.03325335681438446,-0.024845846739481203,0.003101825714111328,0.014951816,0.0004092704424510632,1408,0.004180020616331603,0.2,0.2357177734375,1257.0,-2.9657540277777783
1271,90,36,46080,-42.98698353767395,0.96996009349823,0.10235800594091415,-0.02355216213618405,0.014510631561279297,0.02546801,0.0004092704424510632,1424,0.3818276603706181,0.2,0.2628173828125,1257.0,-2.9657540277777783
1270,91,36,46592,-42.963618516922,0.9683298468589783,-0.033791471272706985,-0.022356441855663434,-3.333399772644043,0.014369374,0.0004092704424510632,1440,0.01795752451289445,0.2,0.19580078125,1257.0,-2.9651984054054057
1270,92,37,47104,-42.911582827568054,0.967402994632721,0.09824870526790619,-0.025770825843210332,0.015243828296661377,0.034271322,0.0004092704424510632,1456,0.3774297465570271,0.2,0.3271484375,1257.0,-2.9651984054054057
1270,93,37,47616,-42.9032998085022,0.9677745699882507,-0.0263472031801939,-0.02609443217079388,-9.39883804321289,0.017499527,0.0004092704424510632,1472,0.005457842315081507,0.2,0.2447509765625,1257.0,-2.9651984054054057
1270,94,37,48128,-42.897510170936584,0.9664695858955383,-0.04607958346605301,-0.02390317220124416,0.0008888840675354004,0.017235603,0.0004092704424510632,1488,0.0027127659086545464,0.2,0.2431640625,1257.0,-2.9620390263157894
1270,95,38,48640,-42.866026520729065,0.9665574431419373,0.13424745202064514,-0.018435897181916516,0.006381034851074219,0.022610806,0.0004092704424510632,1504,0.4793767128139734,0.2,0.2332763671875,1257.0,-2.9620390263157894
1270,96,38,49152,-42.87650811672211,0.9669402241706848,-0.031374599784612656,-0.02317255293019116,-9.689611434936523,0.018886693,0.0004092704424510632,1520,0.04872216435614973,0.2,0.2061767578125,1257.0,-2.9623966923076925
1270,97,39,49664,-42.87978780269623,0.9666684865951538,0.0679711252450943,-0.02054704920738004,0.025088131427764893,0.019031027,0.0004092704424510632,1536,0.3114753090776503,0.2,0.2818603515625,1257.0,-2.9623966923076925
1270,98,39,50176,-42.88550090789795,0.9679849743843079,-0.040810033679008484,-0.030001925391843542,-4.626257419586182,0.022747248,0.0004092704424510632,1552,0.006874109560158104,0.2,0.26953125,1257.0,-2.9623966923076925
1270,99,39,50688,-42.922210812568665,0.9677853584289551,-0.02453024685382843,-0.024998816865263507,-0.0015984773635864258,0.019693531,0.0004092704424510632,1568,0.0025980008831538726,0.2,0.2423095703125,1257.0,-2.961058925
1270,100,40,51200,-42.8845089673996,0.9666138291358948,0.057346317917108536,-0.025840059694019146,0.00700908899307251,0.034394406,0.0004092704424510632,1584,0.3879399821162224,0.2,0.2947998046875,1257.0,-2.961058925
1270,101,40,51712,-42.878525495529175,0.9677476286888123,-0.0352284200489521,-0.023089189257007092,-7.322994232177734,0.018962445,0.0004092704424510632,1600,0.01725066670041997,0.2,0.209228515625,1257.0,-2.958274707317073
1270,102,41,52224,-42.91071164608002,0.9679762125015259,0.0579446516931057,-0.02456312658614479,0.06865376234054565,0.0198689,0.0004092704424510632,1616,0.3387976149097085,0.2,0.19921875,1257.0,-2.958274707317073
1270,103,41,52736,-42.91961348056793,0.9690108299255371,-0.04072859138250351,-0.02522627449070569,-6.19231653213501,0.025188528,0.0004092704424510632,1632,0.015958524207235314,0.2,0.2698974609375,1257.0,-2.958274707317073
1269,104,41,53248,-42.94952833652496,0.9691826701164246,-0.03830861672759056,-0.02736662092502229,0.049817681312561035,0.019424211,0.0004092704424510632,1648,0.0024433183716610074,0.2,0.2679443359375,1257.0,-2.958750380952381
1269,105,42,53760,-42.93962323665619,0.9685693383216858,0.025230348110198975,-0.022578108219022397,0.0320931077003479,0.020342179,0.0004092704424510632,1664,0.32306760596111417,0.2,0.2353515625,1257.0,-2.958750380952381
1269,106,42,54272,-42.891608238220215,0.965993344783783,-0.03250087425112724,-0.026606700936099514,-8.520588874816895,0.016078671,0.0004092704424510632,1680,0.01688047283096239,0.2,0.2164306640625,1257.0,-2.9612701395348835
1269,107,43,54784,-42.81917154788971,0.9644523859024048,0.07790125161409378,-0.023904461435449775,0.054538071155548096,0.021563636,0.0004092704424510632,1696,0.35573443630710244,0.2,0.1806640625,1257.0,-2.9612701395348835
1269,108,43,55296,-42.77406823635101,0.9630011320114136,-0.022841911762952805,-0.022147557043354027,-2.1466481685638428,0.021589303,0.0004092704424510632,1712,0.022549375396920368,0.2,0.24560546875,1257.0,-2.9612701395348835
1269,109,43,55808,-42.71578645706177,0.9605209231376648,-0.048423681408166885,-0.03162274190981407,0.29037076234817505,0.028756917,0.0004092704424510632,1728,0.008803950258879922,0.2,0.3028564453125,1257.0,-2.963658318181818
1269,110,44,56320,-42.65860378742218,0.9603143930435181,-0.017002874985337257,-0.024022921876166947,0.26133519411087036,0.03540813,0.0004092704424510632,1744,0.1188004439463839,0.2,0.293701171875,1257.0,-2.963658318181818
1269,111,44,56832,-42.648295521736145,0.958977460861206,-0.03370867297053337,-0.02158987638540566,-10.801103591918945,0.01606228,0.0004092704424510632,1760,0.015910353322396986,0.2,0.2171630859375,1257.0,-2.9657900888888884
1268,112,45,57344,-42.60770857334137,0.9588737487792969,0.06604892760515213,-0.020648915946367197,0.02652883529663086,0.022100892,0.0004092704424510632,1776,0.3350577596575022,0.2,0.2076416015625,1257.0,-2.9657900888888884
1268,113,45,57856,-42.62895226478577,0.9603480100631714,-0.036012500524520874,-0.027938147730310448,-1.6169359683990479,0.017137436,0.0004092704424510632,1792,0.019343962718266994,0.2,0.2484130859375,1257.0,-2.961957804347825
1269,114,45,58368,-42.66378855705261,0.9606564044952393,0.039909906685352325,-0.02068989434337709,0.0410536527633667,0.020921994,0.0004092704424510632,1808,0.35093896137550473,0.2,0.1998291015625,1257.0,-2.961957804347825
1269,115,46,58880,-42.65742206573486,0.9603455066680908,-0.03218795731663704,-0.03456942815682851,-2.571159839630127,0.022111986,0.0004092704424510632,1824,0.01077642735617701,0.2,0.325439453125,1257.0,-2.961957804347825
1269,116,46,59392,-42.6590850353241,0.9608410000801086,-0.022653574123978615,-0.02147407244774513,-0.021452784538269043,0.014474141,0.0004092704424510632,1840,0.004670341411838308,0.2,0.2413330078125,1257.0,-2.9615628085106374
1269,117,47,59904,-42.68210756778717,0.9613551497459412,0.045020680874586105,-0.017768379955668934,0.11890465021133423,0.019529492,0.0004092704424510632,1856,0.298538641538471,0.2,0.1363525390625,1257.0,-2.9615628085106374
1269,118,47,60416,-42.69985914230347,0.9620401859283447,-0.03108522854745388,-0.021694134833524004,-7.009763717651367,0.01907938,0.0004092704424510632,1872,0.01131803596217651,0.2,0.2298583984375,1257.0,-2.9577225000000005
1269,119,48,60928,-42.72291374206543,0.9627977609634399,0.046501196920871735,-0.02515158278401941,0.12447834014892578,0.02146953,0.0004092704424510632,1888,0.36917378287762403,0.2,0.17431640625,1257.0,-2.9577225000000005
1268,120,48,61440,-42.733200550079346,0.9625037312507629,-0.035986561328172684,-0.022170248979819007,-13.390458106994629,0.01751491,0.0004092704424510632,1904,0.004640592964278767,0.2,0.240966796875,1257.0,-2.9577225000000005
1268,121,48,61952,-42.71719026565552,0.9622312784194946,-0.03148767352104187,-0.024886733037419617,0.00231325626373291,0.013580952,0.0004092704424510632,1920,0.0032816519269545097,0.2,0.229248046875,1257.0,-2.9581942244897963
1268,122,49,62464,-42.71767997741699,0.9622577428817749,0.054378412663936615,-0.025762933772057295,0.01974278688430786,0.026745027,0.0004092704424510632,1936,0.4856621604412794,0.2,0.2701416015625,1257.0,-2.9581942244897963
1268,123,49,62976,-42.725332498550415,0.9627986550331116,-0.032829515635967255,-0.027980920363916084,-12.196327209472656,0.022618674,0.0004092704424510632,1952,0.04965486127184704,0.2,0.25927734375,1257.0,-2.9583233600000005
1268,124,50,63488,-42.726237535476685,0.9621697664260864,0.11402086913585663,-0.025374781544087455,0.062357187271118164,0.04073743,0.0004092704424510632,1968,0.499972871504724,0.2,0.2972412109375,1257.0,-2.9583233600000005
1268,125,50,64000,-42.73421263694763,0.9639508128166199,-0.030055299401283264,-0.020818358461838216,-4.791044235229492,0.015322577,0.0004092704424510632,1984,0.00588622617215151,0.2,0.1949462890625,1257.0,-2.9583233600000005
