train/critic_loss,train/ent_coef_loss,time/fps,time/time_elapsed,time/episodes,train/n_updates,train/ent_coef,rollout/ep_rew_mean,rollout/ep_len_mean,train/actor_loss,train/learning_rate,time/total_timesteps
1.7402856349945068,-175.58616638183594,31,154,4,4791,0.019481511786580086,-4.65854075,1223.0,-120.07948303222656,0.0008459126528049375,4892
3.210049629211426,4.45524263381958,31,314,8,9683,0.0013537148479372263,-3.58942225,1223.0,-126.80810546875,0.0008459126528049375,9784
4.048271179199219,24.88916778564453,30,477,12,14575,0.0007887929677963257,-2.9259850833333334,1223.0,-129.48399353027344,0.0008459126528049375,14676
10.98583984375,-8.802306175231934,31,631,16,19467,0.0014148005284368992,-2.5663824374999997,1223.0,-128.38746643066406,0.0008459126528049375,19568
1.8730199337005615,-13.932941436767578,30,790,20,24359,0.0008214086410589516,-2.4004038499999996,1223.0,-123.74783325195312,0.0008459126528049375,24460
34.19814682006836,63.992008209228516,30,142,24,29251,0.0025434335693717003,-2.24311075,1223.0,-100.29830169677734,0.0008459126528049375,29352
7.426535129547119,16.48301124572754,30,302,28,34143,0.0015087133506312966,-2.1488745357142855,1223.0,-89.00565338134766,0.0008459126528049375,34244
5.825769424438477,-68.91304016113281,30,462,32,39035,0.0005192967946641147,-2.094676,1223.0,-88.67475128173828,0.0008459126528049375,39136
1.8152611255645752,-45.51311492919922,30,624,36,43927,0.00038116882205940783,-2.026233833333334,1223.0,-89.44605255126953,0.0008459126528049375,44028
26.759490966796875,210.1412811279297,31,756,40,48819,0.0004982349346391857,-1.9704727249999998,1223.0,-82.79090118408203,0.0008459126528049375,48920
14.178767204284668,-37.03129577636719,33,115,44,53711,0.0006531240069307387,-1.9387265,1223.0,-74.50079345703125,0.0008459126528049375,53812
1.7212018966674805,26.342544555664062,31,274,48,58603,0.0011767555261030793,-1.9103148333333333,1223.0,-65.42937469482422,0.0008459126528049375,58704
11.261664390563965,-40.14417266845703,31,431,52,63495,0.0011137329274788499,-1.8780757884615382,1223.0,-55.97930145263672,0.0008459126528049375,63596
1.5909912586212158,27.492849349975586,31,589,56,68387,0.00036564524634741247,-1.8692098392857144,1223.0,-53.52643966674805,0.0008459126528049375,68488
0.4968976378440857,1.1551506519317627,31,750,60,73279,0.0006830028723925352,-1.8506546333333336,1223.0,-49.93827819824219,0.0008459126528049375,73380
1.393902063369751,-1.71512770652771,29,111,64,78171,0.00047115536290220916,-1.8275142031250002,1223.0,-40.174102783203125,0.0008459126528049375,78272
