time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/std,train/loss,train/n_updates,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
8,30,15360,1738,0.017655922,0.237060546875,0.0004092704424510632,0.2,-0.1384185552597046,-0.022648422309430316,-43.72489023208618,0.991295576095581,-0.032902512699365616,464,0.007153430604375899,1258.0,-2.138772
9,31,15872,1736,0.022631835,0.2415771484375,0.0004092704424510632,0.2,0.4222768545150757,-0.022007715102517977,-43.67947828769684,0.9911667704582214,0.0008966103196144104,480,0.059875026694498956,1258.0,-2.138772
9,32,16384,1732,0.014863924,0.1922607421875,0.0004092704424510632,0.2,-7.290338516235352,-0.018495717537007295,-43.695536613464355,0.9924360513687134,-0.02766970358788967,496,0.003280840444858768,1258.0,-2.132396923076923
9,33,16896,1730,0.025126908,0.300537109375,0.0004092704424510632,0.2,0.10501694679260254,-0.029504170350264758,-43.737507700920105,0.9931658506393433,-0.009804073721170425,512,0.057973741670139134,1258.0,-2.132396923076923
10,34,17408,1727,0.014103223,0.21533203125,0.0004092704424510632,0.2,-1.094578742980957,-0.020317118149250746,-43.77383816242218,0.99568772315979,-0.024657633155584335,528,0.0017749007638485637,1258.0,-2.132396923076923
10,35,17920,1725,0.01730644,0.240478515625,0.0004092704424510632,0.2,0.2010709047317505,-0.02528464247006923,-43.83994710445404,0.9966570734977722,-0.041154149919748306,544,0.004438993033545557,1258.0,-2.1485086428571427
10,36,18432,1723,0.024676982,0.26513671875,0.0004092704424510632,0.2,0.19139373302459717,-0.02637156588025391,-43.83869290351868,0.9957038164138794,-0.01508601289242506,560,0.05266389314783737,1258.0,-2.1485086428571427
11,37,18944,1721,0.018606782,0.2222900390625,0.0004092704424510632,0.2,-0.8880883455276489,-0.021479784016264603,-43.81612455844879,0.9962599277496338,-0.03869237005710602,576,0.006859296387119684,1258.0,-2.151395733333333
11,38,19456,1719,0.03050867,0.307861328125,0.0004092704424510632,0.2,0.40003442764282227,-0.03036656984477304,-43.83596956729889,0.9962056279182434,-0.023190347477793694,592,0.06317572819534689,1258.0,-2.151395733333333
11,39,19968,1719,0.01894642,0.2471923828125,0.0004092704424510632,0.2,-5.377264976501465,-0.02511104359291494,-43.81429624557495,0.994904100894928,-0.03747185319662094,608,0.003359697700943798,1258.0,-2.151395733333333
11,40,20480,1719,0.014633718,0.2330322265625,0.0004092704424510632,0.2,0.17275577783584595,-0.02155625823070295,-43.80990242958069,0.9963521361351013,-0.03201534226536751,624,0.00390785528725246,1258.0,-2.1435763125
12,41,20992,1719,0.023926405,0.3055419921875,0.0004092704424510632,0.2,0.2106553316116333,-0.03290840535191819,-43.870747089385986,0.9983139634132385,-0.029586970806121826,640,0.05465483490843326,1258.0,-2.1435763125
12,42,21504,1719,0.020654902,0.2869873046875,0.0004092704424510632,0.2,-0.5690845251083374,-0.027440908830612898,-43.9193377494812,0.9992851614952087,-0.03915015980601311,656,0.008207855877117254,1258.0,-2.147006117647059
12,43,22016,1718,0.017810311,0.2373046875,0.0004092704424510632,0.2,0.4369993805885315,-0.024573149567004293,-43.95112192630768,1.0003750324249268,-0.0012761950492858887,672,0.07190565671771765,1258.0,-2.147006117647059
13,44,22528,1717,0.018764134,0.2373046875,0.0004092704424510632,0.2,-8.530909538269043,-0.021469653496751562,-43.99142324924469,1.0022120475769043,-0.04175818711519241,688,0.002664590600033989,1258.0,-2.147006117647059
13,45,23040,1716,0.018757796,0.25537109375,0.0004092704424510632,0.2,0.1667289137840271,-0.029789178450300824,-44.011502742767334,1.000634789466858,-0.04010393097996712,704,0.0033121302112704143,1258.0,-2.1456622222222226
13,46,23552,1715,0.020002957,0.2210693359375,0.0004092704424510632,0.2,0.19605857133865356,-0.026247286892612465,-43.94831156730652,0.9995632171630859,-0.015403781086206436,720,0.06473785056732595,1258.0,-2.1456622222222226
14,47,24064,1715,0.016745647,0.2352294921875,0.0004092704424510632,0.2,-1.4517369270324707,-0.026336978859035298,-43.95710277557373,1.0011950731277466,-0.02941313199698925,736,0.00981658419186715,1258.0,-2.1531134210526317
14,48,24576,1715,0.01724169,0.19140625,0.0004092704424510632,0.2,0.4785161018371582,-0.019990800181403756,-43.98719012737274,1.0008080005645752,0.003241848200559616,752,0.08022049930877984,1258.0,-2.1531134210526317
14,49,25088,1715,0.017974209,0.2808837890625,0.0004092704424510632,0.2,-12.575692176818848,-0.031875503351329826,-43.96037423610687,1.0000351667404175,-0.04551001265645027,768,0.0035516477655619383,1258.0,-2.1531134210526317
14,50,25600,1715,0.015899306,0.26611328125,0.0004092704424510632,0.2,0.158519446849823,-0.025130477486527525,-43.94302701950073,1.0001088380813599,-0.02882094867527485,784,0.0026210055802948773,1258.0,-2.1508272500000003
15,51,26112,1715,0.017152587,0.2216796875,0.0004092704424510632,0.2,0.12223309278488159,-0.020194289259961806,-43.954663157463074,1.0005813837051392,-0.008364904671907425,800,0.09037511609494686,1258.0,-2.1508272500000003
15,52,26624,1714,0.017356636,0.233642578125,0.0004092704424510632,0.2,-0.5557981729507446,-0.024371411796892062,-43.95777785778046,0.9999793767929077,-0.02119668386876583,816,0.02016662445385009,1258.0,-2.1548323333333337
15,53,27136,1713,0.0184245,0.24072265625,0.0004092704424510632,0.2,0.41290348768234253,-0.020033812907058746,-43.92504799365997,0.9989703893661499,0.007795169949531555,832,0.11115470074582845,1258.0,-2.1548323333333337
16,54,27648,1713,0.016851371,0.2430419921875,0.0004092704424510632,0.2,-5.753476142883301,-0.024146809621015564,-43.90742611885071,0.9988707304000854,-0.03936087712645531,848,0.00294012451377057,1258.0,-2.1548323333333337
16,55,28160,1712,0.023290174,0.27978515625,0.0004092704424510632,0.2,0.1987707018852234,-0.02739246579585597,-43.9250363111496,1.0002833604812622,-0.04404645413160324,864,0.004157437397225294,1258.0,-2.152502454545455
16,56,28672,1712,0.032284856,0.2476806640625,0.0004092704424510632,0.2,0.21501421928405762,-0.025424569990718737,-43.96826684474945,1.00083589553833,-0.024159975349903107,880,0.0813456911710091,1258.0,-2.152502454545455
17,57,29184,1711,0.024633057,0.247314453125,0.0004092704424510632,0.2,-1.9304053783416748,-0.02648608188610524,-43.97726762294769,1.0017765760421753,-0.03737078234553337,896,0.021836128958966583,1258.0,-2.1489725652173917
17,58,29696,1711,0.022569232,0.2015380859375,0.0004092704424510632,0.2,0.4787158966064453,-0.024487705566571094,-44.01197338104248,1.0026843547821045,0.007498830556869507,912,0.1290669699665159,1258.0,-2.1489725652173917
17,59,30208,1711,0.018352244,0.23681640625,0.0004092704424510632,0.2,-8.153039932250977,-0.023349681170657277,-44.06120181083679,1.0053529739379883,-0.026085013523697853,928,0.004854039027122781,1258.0,-2.1518597083333333
17,60,30720,1710,0.020848278,0.2276611328125,0.0004092704424510632,0.2,0.04637181758880615,-0.025435701871174388,-44.11742162704468,1.005582332611084,0.015695881098508835,944,0.16020170459523797,1258.0,-2.1518597083333333
18,61,31232,1709,0.021503415,0.224853515625,0.0004092704424510632,0.2,-1.6745223999023438,-0.02153146095224656,-44.10308086872101,1.0051169395446777,-0.03233923390507698,960,0.0027286190452286974,1258.0,-2.1518597083333333
18,62,31744,1709,0.018636946,0.2532958984375,0.0004092704424510632,0.2,0.061464548110961914,-0.024426941527053714,-44.08409941196442,1.0038294792175293,-0.030742241069674492,976,0.003807269094977528,1258.0,-2.14890992
18,63,32256,1708,0.02007337,0.14453125,0.0004092704424510632,0.2,0.12356007099151611,-0.017378293385263532,-44.04374659061432,1.0030852556228638,0.018503332510590553,992,0.15219699079170823,1258.0,-2.14890992
19,64,32768,1707,0.015512427,0.189697265625,0.0004092704424510632,0.2,-0.5363126993179321,-0.0218046578229405,-43.99920415878296,1.0004537105560303,-0.03363577648997307,1008,0.012531453045085073,1258.0,-2.156019923076923
19,65,33280,1707,0.018544234,0.2081298828125,0.0004092704424510632,0.2,0.07993465662002563,-0.020011864515254274,-43.932525515556335,0.9995136857032776,0.03770571947097778,1024,0.19299932848662138,1258.0,-2.156019923076923
19,66,33792,1706,0.01613935,0.2723388671875,0.0004092704424510632,0.2,-2.8894710540771484,-0.02483030995063018,-43.90011417865753,0.9980742931365967,-0.028537718579173088,1040,0.003867207862640498,1258.0,-2.156019923076923
20,67,34304,1706,0.021202406,0.2618408203125,0.0004092704424510632,0.2,0.06172895431518555,-0.02401623594778357,-43.861512541770935,0.9977778196334839,-0.030331691727042198,1056,0.004180048250418622,1258.0,-2.1502232592592594
20,68,34816,1705,0.018969016,0.1427001953125,0.0004092704424510632,0.2,0.13968080282211304,-0.021635229990351945,-43.8606014251709,0.9975208044052124,0.051687031984329224,1072,0.1905353614129126,1258.0,-2.1502232592592594
20,69,35328,1705,0.018678036,0.2557373046875,0.0004092704424510632,0.2,-0.20467770099639893,-0.025100034661591053,-43.852108001708984,0.9974085688591003,-0.026437923312187195,1088,0.01403956298599951,1258.0,-2.146188
21,70,35840,1704,0.018458318,0.1041259765625,0.0004092704424510632,0.2,0.5790152549743652,-0.014437914709560573,-43.84151327610016,0.9969934821128845,0.0349370576441288,1104,0.2098567672073841,1258.0,-2.146188
21,71,36352,1704,0.016622663,0.246826171875,0.0004092704424510632,0.2,-2.955946922302246,-0.024089564889436588,-43.84668254852295,0.9983691573143005,-0.02880871295928955,1120,0.00784185876545962,1258.0,-2.146188
21,72,36864,1704,0.026615463,0.307373046875,0.0004092704424510632,0.2,0.057992517948150635,-0.0336678528401535,-43.90373754501343,1.000206470489502,-0.055643677711486816,1136,0.0031878045629127882,1258.0,-2.138347172413793
21,73,37376,1705,0.021485493,0.18212890625,0.0004092704424510632,0.2,0.0843157172203064,-0.025537685040035285,-43.93551325798035,1.0007315874099731,-0.008652623742818832,1152,0.18542090174742043,1258.0,-2.138347172413793
22,74,37888,1704,0.01787363,0.25830078125,0.0004092704424510632,0.2,-2.1834487915039062,-0.028995258966460824,-43.954631090164185,1.0015205144882202,-0.04029189422726631,1168,0.011388994316803291,1258.0,-2.1407539
22,75,38400,1703,0.024678705,0.1986083984375,0.0004092704424510632,0.2,0.5122169256210327,-0.024052462293184362,-43.97710883617401,1.002234697341919,0.027967501431703568,1184,0.147126185009256,1258.0,-2.1407539
22,76,38912,1703,0.018675987,0.2574462890625,0.0004092704424510632,0.2,-0.8435226678848267,-0.02328710857545957,-44.01000928878784,1.0042210817337036,-0.02298179268836975,1200,0.014402268687263131,1258.0,-2.1407539
23,77,39424,1702,0.017147131,0.2427978515625,0.0004092704424510632,0.2,0.0786171555519104,-0.025277560605900362,-44.058510065078735,1.0050455331802368,-0.039769116789102554,1216,0.00619372799701523,1258.0,-2.148552451612903
23,78,39936,1702,0.013207132,0.11572265625,0.0004092704424510632,0.2,0.20785707235336304,-0.01211326671182178,-44.0627977848053,1.004357099533081,0.027787061408162117,1232,0.1820392416557297,1258.0,-2.148552451612903
23,79,40448,1702,0.017369378,0.2120361328125,0.0004092704424510632,0.2,-1.419363021850586,-0.022159533662488684,-44.01984703540802,1.002315878868103,-0.024726366624236107,1248,0.007563381004729308,1258.0,-2.1490121875
24,80,40960,1702,0.025240703,0.1851806640625,0.0004092704424510632,0.2,0.4689217805862427,-0.023033013829262927,-43.97363781929016,1.0014137029647827,0.026547230780124664,1264,0.17974402382969856,1258.0,-2.1490121875
24,81,41472,1702,0.014615847,0.203125,0.0004092704424510632,0.2,-7.271727561950684,-0.01960697658068966,-43.96047627925873,1.0015244483947754,-0.029907353222370148,1280,0.0030505964532494545,1258.0,-2.1490121875
24,82,41984,1701,0.02706498,0.310302734375,0.0004092704424510632,0.2,0.15214937925338745,-0.026842786610359326,-43.967726945877075,1.0021867752075195,-0.020276039838790894,1296,0.005176244070753455,1258.0,-2.149502
24,83,42496,1700,0.017418921,0.144287109375,0.0004092704424510632,0.2,0.1979348063468933,-0.017952886497369036,-43.995198011398315,1.002563238143921,0.006249044090509415,1312,0.1529073086567223,1258.0,-2.149502
25,84,43008,1700,0.019550022,0.228271484375,0.0004092704424510632,0.2,-2.472430467605591,-0.022783239488489926,-43.98910367488861,1.0018609762191772,-0.02567293308675289,1328,0.008697543613379821,1258.0,-2.1481676176470588
25,85,43520,1699,0.019716322,0.145263671875,0.0004092704424510632,0.2,0.1438462734222412,-0.02171620263834484,-43.96128213405609,1.0011593103408813,0.010203070938587189,1344,0.24474794743582606,1258.0,-2.1481676176470588
25,86,44032,1699,0.02363767,0.2979736328125,0.0004092704424510632,0.2,-8.790246963500977,-0.027802629105281085,-43.95856738090515,1.0022190809249878,-0.04244423285126686,1360,0.0031768969129188918,1258.0,-2.1531533142857144
26,87,44544,1698,0.013869047,0.107666015625,0.0004092704424510632,0.2,0.08885949850082397,-0.01276565708394628,-44.00202262401581,1.003547191619873,0.0837988629937172,1376,0.3879372386727482,1258.0,-2.1531533142857144
26,88,45056,1698,0.027165662,0.3043212890625,0.0004092704424510632,0.2,-4.011767387390137,-0.02621678524883464,-44.02566885948181,1.003970742225647,-0.03585983067750931,1392,0.005454368409118615,1258.0,-2.1531533142857144
26,89,45568,1697,0.011997781,0.1890869140625,0.0004092704424510632,0.2,0.0842437744140625,-0.024228629627032205,-44.00774538516998,1.0018821954727173,-0.03387844190001488,1408,0.004438019808731042,1258.0,-2.1556229722222224
27,90,46080,1697,0.015506942,0.095458984375,0.0004092704424510632,0.2,0.15459823608398438,-0.015185840311460197,-43.950551867485046,1.0012677907943726,0.10789445042610168,1424,0.31435684533789754,1258.0,-2.1556229722222224
27,91,46592,1696,0.017549468,0.2320556640625,0.0004092704424510632,0.2,-20.24752426147461,-0.02417985584179405,-43.94659090042114,1.0013377666473389,-0.03398028016090393,1440,0.01219857893011067,1258.0,-2.159573108108108
27,92,47104,1696,0.026193306,0.203857421875,0.0004092704424510632,0.2,0.13940441608428955,-0.024575631163315848,-43.93414270877838,1.0004339218139648,0.026777006685733795,1456,0.2512098168954253,1258.0,-2.159573108108108
28,93,47616,1697,0.019673806,0.278076171875,0.0004092704424510632,0.2,-5.294395446777344,-0.025450907422055025,-43.89833164215088,0.9987391233444214,-0.030383456498384476,1472,0.003084703788772458,1258.0,-2.159573108108108
28,94,48128,1698,0.01859356,0.2666015625,0.0004092704424510632,0.2,0.04324173927307129,-0.02689083112636581,-43.86056399345398,0.9982333779335022,-0.04799312725663185,1488,0.0038907539565116167,1258.0,-2.1580109736842106
28,95,48640,1699,0.02078634,0.1343994140625,0.0004092704424510632,0.2,0.10687702894210815,-0.019058737671002746,-43.84805500507355,0.9980904459953308,0.026922311633825302,1504,0.3002449031919241,1258.0,-2.1580109736842106
28,96,49152,1700,0.015347608,0.2205810546875,0.0004092704424510632,0.2,-4.5465087890625,-0.022180082887643948,-43.844237208366394,0.997805655002594,-0.01964334025979042,1520,0.008485405844112393,1258.0,-2.16249558974359
29,97,49664,1701,0.016997796,0.10546875,0.0004092704424510632,0.2,0.2579376697540283,-0.017609587295737583,-43.839816093444824,0.997704029083252,0.05425279960036278,1536,0.2896532586310059,1258.0,-2.16249558974359
29,98,50176,1702,0.021466592,0.2646484375,0.0004092704424510632,0.2,-9.612756729125977,-0.027262149524176493,-43.855059027671814,0.9990973472595215,-0.04706881567835808,1552,0.002499315880413633,1258.0,-2.16249558974359
29,99,50688,1704,0.020079661,0.263427734375,0.0004092704424510632,0.2,0.07305663824081421,-0.032568528709816746,-43.901591539382935,1.0003750324249268,-0.029624978080391884,1568,0.004578840540489182,1258.0,-2.1653814500000004
30,100,51200,1705,0.018527918,0.1219482421875,0.0004092704424510632,0.2,0.12844717502593994,-0.019650724629173055,-43.914748191833496,1.0001146793365479,0.02777855657041073,1584,0.3812195542268455,1258.0,-2.1653814500000004
30,101,51712,1706,0.017313022,0.2108154296875,0.0004092704424510632,0.2,-3.008970260620117,-0.02165231478284113,-43.89703714847565,0.9992607235908508,-0.02280528098344803,1600,0.016404436668381095,1258.0,-2.1652180975609756
30,102,52224,1706,0.018634997,0.1375732421875,0.0004092704424510632,0.2,0.34430015087127686,-0.01958081088378094,-43.87661921977997,0.9991440176963806,0.05262352526187897,1616,0.3088025841861963,1258.0,-2.1652180975609756
30,103,52736,1707,0.018335307,0.248291015625,0.0004092704424510632,0.2,-3.3104805946350098,-0.02632124107913114,-43.909265995025635,1.0017353296279907,-0.03965792804956436,1632,0.00545651246648049,1258.0,-2.1652180975609756
31,104,53248,1708,0.018519808,0.2789306640625,0.0004092704424510632,0.2,0.10232239961624146,-0.02997020084876567,-43.95771646499634,1.0005555152893066,-0.044217631220817566,1648,0.004290845005016308,1258.0,-2.168798142857143
31,105,53760,1709,0.017755218,0.1153564453125,0.0004092704424510632,0.2,0.1746845841407776,-0.020046798657858744,-43.90911114215851,0.9997208714485168,0.08896353840827942,1664,0.32503680675290525,1258.0,-2.168798142857143
31,106,54272,1709,0.01596401,0.2178955078125,0.0004092704424510632,0.2,-7.542508125305176,-0.024725375187699683,-43.918816924095154,1.0013635158538818,-0.029188212007284164,1680,0.016761773091275245,1258.0,-2.170367023255814
32,107,54784,1710,0.019391859,0.1260986328125,0.0004092704424510632,0.2,0.20955681800842285,-0.01798992151452694,-43.9629772901535,1.0018761157989502,0.054917652159929276,1696,0.3126212703064084,1258.0,-2.170367023255814
32,108,55296,1711,0.020018335,0.294677734375,0.0004092704424510632,0.2,-7.273307800292969,-0.03576144273392856,-43.95349478721619,1.000777244567871,-0.044397592544555664,1712,0.002325835517694941,1258.0,-2.170367023255814
32,109,55808,1711,0.027559519,0.3026123046875,0.0004092704424510632,0.2,0.13134032487869263,-0.026401739771245047,-43.90124571323395,0.9989884495735168,-0.036417603492736816,1728,0.00288477504363982,1258.0,-2.1717509772727275
32,110,56320,1712,0.016371515,0.097900390625,0.0004092704424510632,0.2,0.11640816926956177,-0.014638554988778196,-43.85355889797211,0.9980663061141968,0.0568428672850132,1744,0.3343952379655093,1258.0,-2.1717509772727275
33,111,56832,1713,0.023774654,0.2607421875,0.0004092704424510632,0.2,-0.1434241533279419,-0.028739880974171683,-43.82969427108765,0.9973787069320679,0.030137669295072556,1760,0.17319890577346087,1258.0,-2.168298466666667
33,112,57344,1714,0.017222157,0.1160888671875,0.0004092704424510632,0.2,0.7262439727783203,-0.014145907305646688,-43.817362904548645,0.9974586963653564,0.08994515240192413,1776,0.2745079384185374,1258.0,-2.168298466666667
33,113,57856,1715,0.01751576,0.24462890625,0.0004092704424510632,0.2,-18.895130157470703,-0.025935295572708128,-43.832191944122314,0.998544454574585,-0.044166866689920425,1792,0.008701372797077056,1258.0,-2.168298466666667
34,114,58368,1715,0.024895892,0.30517578125,0.0004092704424510632,0.2,0.3902025818824768,-0.026607151492498815,-43.86794078350067,0.9995182752609253,-0.02243485115468502,1808,0.007039655014523305,1258.0,-2.1707553043478263
34,115,58880,1714,0.018005598,0.154052734375,0.0004092704424510632,0.2,0.12979120016098022,-0.01744215465441812,-43.88205933570862,0.9990444183349609,0.012670477852225304,1824,0.14580753666814417,1258.0,-2.1707553043478263
34,116,59392,1714,0.017283805,0.2161865234375,0.0004092704424510632,0.2,-3.7517638206481934,-0.0206277112592943,-43.86835062503815,0.9992777705192566,-0.025419291108846664,1840,0.03317586990306154,1258.0,-2.173093787234043
34,117,59904,1713,0.022183318,0.1170654296875,0.0004092704424510632,0.2,0.2554752230644226,-0.01825521329010371,-43.8678013086319,0.9990688562393188,0.03381871432065964,1856,0.27988123008981347,1258.0,-2.173093787234043
35,118,60416,1713,0.021100711,0.3067626953125,0.0004092704424510632,0.2,-10.538776397705078,-0.030539533763658255,-43.88654851913452,1.0012201070785522,-0.048874106258153915,1872,0.0031420676241395995,1258.0,-2.1758380833333333
35,119,60928,1713,0.013969216,0.1234130859375,0.0004092704424510632,0.2,0.13905823230743408,-0.01642275191261433,-43.95472860336304,1.0024412870407104,0.059158049523830414,1888,0.3910811194218695,1258.0,-2.1758380833333333
35,120,61440,1714,0.018110272,0.2415771484375,0.0004092704424510632,0.2,-3.9977469444274902,-0.025301475412561558,-43.96231520175934,1.0017726421356201,-0.045310281217098236,1904,0.003520988862874219,1258.0,-2.1758380833333333
36,121,61952,1715,0.019735603,0.2833251953125,0.0004092704424510632,0.2,0.06825792789459229,-0.029177843913203105,-43.92411124706268,1.000245213508606,-0.038408465683460236,1920,0.0043825982211274095,1258.0,-2.1784396530612247
36,122,62464,1716,0.019962296,0.10595703125,0.0004092704424510632,0.2,0.1712040901184082,-0.019349952824995853,-43.88569712638855,0.9995817542076111,0.03653386980295181,1936,0.3621991619002074,1258.0,-2.1784396530612247
36,123,62976,1717,0.016459338,0.1978759765625,0.0004092704424510632,0.2,-2.4646599292755127,-0.020985937444493175,-43.8720577955246,0.9992920756340027,-0.00962100736796856,1952,0.017008863273076713,1258.0,-2.1758456
36,124,63488,1717,0.010193925,0.0399169921875,0.0004092704424510632,0.2,0.2936590313911438,-0.006758318588254042,-43.8685485124588,0.9991138577461243,0.0967826396226883,1968,0.3799171824939549,1258.0,-2.1758456
37,125,64000,1717,0.02199398,0.292236328125,0.0004092704424510632,0.2,-15.978841781616211,-0.02840591498534195,-43.87516415119171,1.0001097917556763,-0.036604419350624084,1984,0.006159390679385979,1258.0,-2.1758456
37,126,64512,1718,0.018199101,0.2723388671875,0.0004092704424510632,0.2,0.07009273767471313,-0.028434154082788154,-43.87996172904968,0.9992987513542175,-0.039291709661483765,2000,0.003533761751896236,1258.0,-2.173891411764706
