time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/approx_kl,train/clip_fraction,train/learning_rate,train/clip_range,train/explained_variance,train/policy_gradient_loss,train/entropy_loss,train/std,train/loss,train/n_updates,train/value_loss,rollout/ep_len_mean,rollout/ep_rew_mean
4,16,8192,1894,0.019412745,0.26904296875,0.0004092704424510632,0.2,0.2770148515701294,-0.02467177584185265,-43.69018793106079,0.9909587502479553,-0.022622836753726006,240,0.021840882807737216,1258.0,-2.0935818333333334
4,17,8704,1899,0.020432565,0.2779541015625,0.0004092704424510632,0.2,-1.4055249691009521,-0.029521025382564403,-43.69801139831543,0.9908106327056885,-0.043264664709568024,256,0.0016331324477505405,1258.0,-2.0935818333333334
4,18,9216,1902,0.016511446,0.2462158203125,0.0004092704424510632,0.2,0.4657561182975769,-0.024833997333189473,-43.679014921188354,0.9899170398712158,-0.03824882209300995,272,0.0017657495336607099,1258.0,-2.0608407142857144
5,19,9728,1907,0.02589328,0.267578125,0.0004092704424510632,0.2,0.20740872621536255,-0.027989517577225342,-43.643927574157715,0.9886947870254517,-0.029032574966549873,288,0.024358613009098917,1258.0,-2.0608407142857144
5,20,10240,1899,0.030506797,0.265869140625,0.0004092704424510632,0.2,-0.17946362495422363,-0.026261279796017334,-43.61255943775177,0.9876961708068848,-0.03147159516811371,304,0.004776452820806298,1258.0,-2.04661625
5,21,10752,1895,0.020899445,0.260498046875,0.0004092704424510632,0.2,0.36511456966400146,-0.02472554775158642,-43.55655324459076,0.9852101802825928,-0.029690630733966827,320,0.029250175692141056,1258.0,-2.04661625
5,22,11264,1897,0.021582127,0.2791748046875,0.0004092704424510632,0.2,-1.648932933807373,-0.031088871153770015,-43.494316816329956,0.9842445850372314,-0.04074591398239136,336,0.0026735829924291465,1258.0,-2.04661625
6,23,11776,1897,0.023447283,0.2589111328125,0.0004092704424510632,0.2,0.24309074878692627,-0.02649892750196159,-43.48325216770172,0.9845445156097412,-0.025178829208016396,352,0.0041072612584684975,1258.0,-2.069731444444445
6,24,12288,1898,0.02834855,0.2745361328125,0.0004092704424510632,0.2,0.16754329204559326,-0.027784058736870065,-43.495293855667114,0.9847699999809265,-0.031124956905841827,368,0.02887593040941283,1258.0,-2.069731444444445
6,25,12800,1902,0.019009048,0.209716796875,0.0004092704424510632,0.2,0.20586878061294556,-0.024070170358754694,-43.54302477836609,0.9884658455848694,-0.026685282588005066,384,0.01612615180783905,1258.0,-2.0773261
6,26,13312,1904,0.01586613,0.1644287109375,0.0004092704424510632,0.2,0.43022608757019043,-0.020673761740908958,-43.65472853183746,0.9909011721611023,-0.020236361771821976,400,0.03468901524320245,1258.0,-2.0773261
7,27,13824,1906,0.015623404,0.169189453125,0.0004092704424510632,0.2,-6.2808990478515625,-0.01865963493764866,-43.70446956157684,0.9919022917747498,-0.024854645133018494,416,0.0037386386102298275,1258.0,-2.0773261
7,28,14336,1909,0.017890569,0.242919921875,0.0004092704424510632,0.2,0.4263896346092224,-0.02753761288477108,-43.74294888973236,0.9942345023155212,-0.04298708215355873,432,0.002335188204597216,1258.0,-2.0737886363636364
7,29,14848,1911,0.06615919,0.3636474609375,0.0004092704424510632,0.2,0.11658096313476562,-0.027218159288167953,-43.78305685520172,0.9938353896141052,-0.028245359659194946,448,0.026712007413152605,1258.0,-2.0737886363636364
8,30,15360,1913,0.016776973,0.2412109375,0.0004092704424510632,0.2,-0.7795112133026123,-0.022633878339547664,-43.79872381687164,0.9965730309486389,-0.021886344999074936,464,0.009554134201607667,1258.0,-2.085062166666667
8,31,15872,1915,0.020632766,0.271728515625,0.0004092704424510632,0.2,0.4339137077331543,-0.028225495130755007,-43.86784362792969,0.9967463612556458,-0.016240613535046577,480,0.049650780158117414,1258.0,-2.085062166666667
8,32,16384,1916,0.022137966,0.2608642578125,0.0004092704424510632,0.2,-8.621075630187988,-0.024669217818882316,-43.85374331474304,0.9963548183441162,-0.028774140402674675,496,0.00579688075958984,1258.0,-2.0883476923076922
8,33,16896,1911,0.019913966,0.2498779296875,0.0004092704424510632,0.2,0.08823949098587036,-0.028848615678725764,-43.835546016693115,0.9955893754959106,-0.009194908663630486,512,0.07115996268112212,1258.0,-2.0883476923076922
9,34,17408,1904,0.0151581885,0.2093505859375,0.0004092704424510632,0.2,-1.268493413925171,-0.02121031517162919,-43.80920946598053,0.9945145845413208,-0.026737341657280922,528,0.0026351898814027663,1258.0,-2.0883476923076922
9,35,17920,1907,0.017953567,0.215087890625,0.0004092704424510632,0.2,0.10333561897277832,-0.022650748258456588,-43.787166118621826,0.9947955012321472,-0.03305915743112564,544,0.0031856743516982533,1258.0,-2.0761797142857144
9,36,18432,1908,0.024344709,0.2261962890625,0.0004092704424510632,0.2,0.08519166707992554,-0.025188126368448138,-43.78911864757538,0.9943233132362366,0.0037519950419664383,560,0.0792955260258168,1258.0,-2.0761797142857144
9,37,18944,1910,0.016763236,0.2093505859375,0.0004092704424510632,0.2,-1.113232135772705,-0.021325417619664222,-43.76549959182739,0.9933857917785645,-0.03718240559101105,576,0.008556862128898501,1258.0,-2.0879469333333334
10,38,19456,1911,0.018767046,0.2052001953125,0.0004092704424510632,0.2,0.37408286333084106,-0.02334089163923636,-43.71732521057129,0.9912154078483582,0.005311448127031326,592,0.07866148592438549,1258.0,-2.0879469333333334
10,39,19968,1912,0.013221277,0.2005615234375,0.0004092704424510632,0.2,-3.850432872772217,-0.020314402092481032,-43.67258155345917,0.9912300705909729,-0.02497473917901516,608,0.003113520266197156,1258.0,-2.0879469333333334
10,40,20480,1913,0.022904076,0.253173828125,0.0004092704424510632,0.2,0.22334372997283936,-0.027903825015528128,-43.656787514686584,0.9893013834953308,-0.033274441957473755,624,0.0043979937545373105,1258.0,-2.0964673124999997
10,41,20992,1910,0.023533382,0.223388671875,0.0004092704424510632,0.2,0.152099609375,-0.025210222709574737,-43.59557402133942,0.9883491396903992,-0.01919875480234623,640,0.08697455516085029,1258.0,-2.0964673124999997
11,42,21504,1911,0.019773602,0.229248046875,0.0004092704424510632,0.2,-0.2793835401535034,-0.022583044847124256,-43.58104348182678,0.9879918694496155,-0.031858742237091064,656,0.01462508481927216,1258.0,-2.1012754705882353
11,43,22016,1913,0.016221771,0.1689453125,0.0004092704424510632,0.2,0.2953525185585022,-0.02084084044327028,-43.56464731693268,0.9869407415390015,-0.004570389166474342,672,0.07804828765802085,1258.0,-2.1012754705882353
11,44,22528,1908,0.023637531,0.22412109375,0.0004092704424510632,0.2,-5.451034069061279,-0.023694428760791197,-43.52447998523712,0.9860929846763611,-0.03186501935124397,688,0.0029136234952602535,1258.0,-2.1012754705882353
12,45,23040,1909,0.015154314,0.178466796875,0.0004092704424510632,0.2,0.15303319692611694,-0.021515522254048847,-43.51899170875549,0.9867652654647827,-0.018765654414892197,704,0.003938203248253558,1258.0,-2.103838
12,46,23552,1912,0.016313212,0.1651611328125,0.0004092704424510632,0.2,0.17557132244110107,-0.018877027207054198,-43.53905117511749,0.9869383573532104,-0.009117130190134048,720,0.10438686504494399,1258.0,-2.103838
12,47,24064,1913,0.018365566,0.2203369140625,0.0004092704424510632,0.2,-1.2400972843170166,-0.022606286031077616,-43.550747752189636,0.9878320097923279,-0.03634324669837952,736,0.008688865214935504,1258.0,-2.1013348947368424
12,48,24576,1914,0.016521784,0.156982421875,0.0004092704424510632,0.2,0.3677322268486023,-0.020570671185851097,-43.585424304008484,0.9890010952949524,0.023299265652894974,752,0.10977481212466955,1258.0,-2.1013348947368424
13,49,25088,1916,0.018964892,0.23095703125,0.0004092704424510632,0.2,-22.047155380249023,-0.02808123856812017,-43.592308044433594,0.9878629446029663,-0.04483506456017494,768,0.004793396252352977,1258.0,-2.1013348947368424
13,50,25600,1917,0.02236063,0.233642578125,0.0004092704424510632,0.2,0.07215702533721924,-0.022833775292383507,-43.55863285064697,0.9875838160514832,-0.03382359817624092,784,0.003565499406249728,1258.0,-2.0941963
13,51,26112,1917,0.02207832,0.242919921875,0.0004092704424510632,0.2,0.04697597026824951,-0.025298383319750428,-43.566192865371704,0.9879058003425598,-0.006378795951604843,800,0.12204403115902096,1258.0,-2.0941963
13,52,26624,1918,0.025428703,0.2489013671875,0.0004092704424510632,0.2,-1.3775835037231445,-0.027031514997361228,-43.59088981151581,0.9894575476646423,-0.023747824132442474,816,0.029006841534283012,1258.0,-2.0944670952380955
14,53,27136,1919,0.018306842,0.130126953125,0.0004092704424510632,0.2,0.5321516990661621,-0.01974206362501718,-43.639106035232544,0.9906589984893799,0.008476365357637405,832,0.09577045065816492,1258.0,-2.0944670952380955
14,54,27648,1917,0.014601776,0.2333984375,0.0004092704424510632,0.2,-6.835309028625488,-0.025130617090326268,-43.6876140832901,0.9926422834396362,-0.029415978118777275,848,0.0026658806837076554,1258.0,-2.0944670952380955
14,55,28160,1911,0.017746735,0.1966552734375,0.0004092704424510632,0.2,0.2854151129722595,-0.02457400012644939,-43.740023493766785,0.9939089417457581,-0.02760089375078678,864,0.0022522863182530273,1258.0,-2.0854723181818184
15,56,28672,1907,0.035315063,0.25927734375,0.0004092704424510632,0.2,0.21267986297607422,-0.024484123452566564,-43.76062786579132,0.9938578605651855,-0.025267161428928375,880,0.0775817105313763,1258.0,-2.0854723181818184
15,57,29184,1901,0.015952602,0.27685546875,0.0004092704424510632,0.2,-2.3330078125,-0.02740493614692241,-43.731069445610046,0.9919129014015198,-0.040886279195547104,896,0.013109778039506637,1258.0,-2.0883456086956524
15,58,29696,1898,0.017705578,0.16552734375,0.0004092704424510632,0.2,0.34350353479385376,-0.019489347614580765,-43.68175220489502,0.9913511872291565,0.0068405866622924805,912,0.10322514735162258,1258.0,-2.0883456086956524
15,59,30208,1899,0.021042418,0.2628173828125,0.0004092704424510632,0.2,-9.193671226501465,-0.029758166638202965,-43.65317666530609,0.9893758296966553,-0.04309077560901642,928,0.009116862740484066,1258.0,-2.0909442916666667
16,60,30720,1896,0.01901579,0.1939697265625,0.0004092704424510632,0.2,0.09123539924621582,-0.017903661500895396,-43.60301387310028,0.9893283247947693,0.023596320301294327,944,0.155867317924276,1258.0,-2.0909442916666667
16,61,31232,1894,0.018434485,0.2489013671875,0.0004092704424510632,0.2,-4.601129531860352,-0.02639074926264584,-43.59533143043518,0.9880035519599915,-0.03327891603112221,960,0.0028218951556482352,1258.0,-2.0909442916666667
16,62,31744,1891,0.016226044,0.2227783203125,0.0004092704424510632,0.2,0.0873212218284607,-0.022826660133432597,-43.54146599769592,0.9866399168968201,-0.03347568213939667,976,0.0038027837217669003,1258.0,-2.0936222
17,63,32256,1889,0.02473044,0.1966552734375,0.0004092704424510632,0.2,0.12115949392318726,-0.02562548525747843,-43.51048028469086,0.9857828617095947,0.01217680424451828,992,0.15915834507904947,1258.0,-2.0936222
17,64,32768,1887,0.016216654,0.1947021484375,0.0004092704424510632,0.2,-0.18782734870910645,-0.020889109509880655,-43.488706827163696,0.9852299094200134,0.0014400091022253036,1008,0.060063531040214,1258.0,-2.0874196923076926
17,65,33280,1888,0.015174311,0.123046875,0.0004092704424510632,0.2,0.5082662105560303,-0.013644933329487685,-43.46406686306,0.9843657612800598,0.05264529958367348,1024,0.21295426925644279,1258.0,-2.0874196923076926
17,66,33792,1889,0.018746186,0.223876953125,0.0004092704424510632,0.2,-7.130138397216797,-0.02342136125662364,-43.426949858665466,0.9826476573944092,-0.036886006593704224,1040,0.003353415810124716,1258.0,-2.0874196923076926
18,67,34304,1891,0.017395377,0.236083984375,0.0004092704424510632,0.2,0.06455016136169434,-0.024556144315283746,-43.3781635761261,0.9814468026161194,-0.02480093203485012,1056,0.0037753399155917577,1258.0,-2.0870484074074076
18,68,34816,1893,0.01542491,0.1162109375,0.0004092704424510632,0.2,0.1314259171485901,-0.01865380296658259,-43.350337862968445,0.9811714887619019,-5.793757736682892e-05,1072,0.18409452866762877,1258.0,-2.0870484074074076
18,69,35328,1894,0.01952843,0.19580078125,0.0004092704424510632,0.2,-1.4908807277679443,-0.021771128027467057,-43.34014081954956,0.9806529879570007,-0.027635613456368446,1088,0.022510452894493937,1258.0,-2.0875245714285717
18,70,35840,1896,0.012689804,0.1151123046875,0.0004092704424510632,0.2,0.5239821076393127,-0.016080526780569926,-43.33013844490051,0.9803521037101746,0.09103080630302429,1104,0.1630085902288556,1258.0,-2.0875245714285717
19,71,36352,1896,0.027436389,0.26220703125,0.0004092704424510632,0.2,-2.8621346950531006,-0.026283502025762573,-43.333497285842896,0.9811640977859497,-0.027702445164322853,1120,0.026390932500362396,1258.0,-2.0875245714285717
19,72,36864,1897,0.021025755,0.271728515625,0.0004092704424510632,0.2,0.02979367971420288,-0.025974803385906853,-43.336254358291626,0.9802135825157166,-0.035741787403821945,1136,0.003976587002398446,1258.0,-2.088272620689655
19,73,37376,1899,0.02163911,0.24755859375,0.0004092704424510632,0.2,0.028503000736236572,-0.02314539422513917,-43.31922233104706,0.9806039929389954,-0.005506651476025581,1152,0.16772250039502978,1258.0,-2.088272620689655
19,74,37888,1900,0.019491542,0.2525634765625,0.0004092704424510632,0.2,-1.965149164199829,-0.02584852301515639,-43.31657886505127,0.9799203276634216,-0.02964935451745987,1168,0.01268008555052802,1258.0,-2.084125166666667
20,75,38400,1901,0.014294478,0.1397705078125,0.0004092704424510632,0.2,0.34404855966567993,-0.01615075021982193,-43.295923829078674,0.9796714186668396,0.0007285065948963165,1184,0.21968435123562813,1258.0,-2.084125166666667
20,76,38912,1902,0.022256482,0.285400390625,0.0004092704424510632,0.2,-0.5523614883422852,-0.02777271013474092,-43.29884481430054,0.9805662035942078,-0.014254670590162277,1200,0.021078374586068094,1258.0,-2.084125166666667
20,77,39424,1902,0.024397826,0.2757568359375,0.0004092704424510632,0.2,0.09069854021072388,-0.025246084871469066,-43.34097707271576,0.9815338850021362,-0.043547581881284714,1216,0.0032444219541503116,1258.0,-2.0905653225806455
21,78,39936,1901,0.01529497,0.23974609375,0.0004092704424510632,0.2,0.06347072124481201,-0.02280812439857982,-43.34838926792145,0.9813845157623291,0.006344296038150787,1232,0.20400300179608166,1258.0,-2.0905653225806455
21,79,40448,1902,0.017819053,0.2325439453125,0.0004092704424510632,0.2,-2.093433141708374,-0.023610270873177797,-43.342642188072205,0.9813193678855896,-0.026116976514458656,1248,0.012530785301350988,1258.0,-2.08952790625
21,80,40960,1903,0.021612003,0.1614990234375,0.0004092704424510632,0.2,0.4988209009170532,-0.01920486662129406,-43.33584713935852,0.980885922908783,0.024724937975406647,1264,0.15337988291867077,1258.0,-2.08952790625
21,81,41472,1904,0.019949298,0.2467041015625,0.0004092704424510632,0.2,-13.874641418457031,-0.026384591934402124,-43.29956638813019,0.9789064526557922,-0.03504607453942299,1280,0.004182758253591601,1258.0,-2.08952790625
22,82,41984,1905,0.023693005,0.300537109375,0.0004092704424510632,0.2,0.1904381513595581,-0.03166197003884008,-43.22044491767883,0.9763776063919067,-0.0528143085539341,1296,0.003350683953613043,1258.0,-2.0864287575757574
22,83,42496,1906,0.02451298,0.216552734375,0.0004092704424510632,0.2,0.18127655982971191,-0.023051245196256787,-43.165040612220764,0.9755192399024963,-0.005995608866214752,1312,0.11025878926739097,1258.0,-2.0864287575757574
22,84,43008,1904,0.020846196,0.2945556640625,0.0004092704424510632,0.2,-3.0789880752563477,-0.030005195701960474,-43.17571318149567,0.9779077172279358,-0.04195920750498772,1328,0.00815154128940776,1258.0,-2.0882095882352942
22,85,43520,1905,0.021685291,0.1929931640625,0.0004092704424510632,0.2,0.18611544370651245,-0.02163974309223704,-43.25491511821747,0.97948157787323,0.00744490884244442,1344,0.1529497029259801,1258.0,-2.0882095882352942
23,86,44032,1905,0.018140262,0.2254638671875,0.0004092704424510632,0.2,-13.965240478515625,-0.021515777785680257,-43.26945090293884,0.9788704514503479,-0.041726212948560715,1360,0.00611378365647397,1258.0,-2.0861714
23,87,44544,1902,0.018270344,0.129150390625,0.0004092704424510632,0.2,0.1618727445602417,-0.018194386866525747,-43.251601696014404,0.9788241982460022,0.010668881237506866,1376,0.1956018798518926,1258.0,-2.0861714
23,88,45056,1901,0.015014523,0.2052001953125,0.0004092704424510632,0.2,-4.674593925476074,-0.02204722978058271,-43.27540457248688,0.9803958535194397,-0.028332846239209175,1392,0.005136334664712194,1258.0,-2.0861714
23,89,45568,1902,0.019100495,0.2442626953125,0.0004092704424510632,0.2,0.14492350816726685,-0.027383666980313137,-43.31870353221893,0.9810157418251038,-0.030933203175663948,1408,0.004041341213451233,1258.0,-2.081717777777778
24,90,46080,1903,0.01563,0.1337890625,0.0004092704424510632,0.2,0.27909159660339355,-0.015264660192769952,-43.324263215065,0.9809020161628723,0.009813113138079643,1424,0.1915454352274537,1258.0,-2.081717777777778
24,91,46592,1904,0.018366091,0.2218017578125,0.0004092704424510632,0.2,-13.183815002441406,-0.023620986212335993,-43.31137931346893,0.9801722764968872,-0.03943127393722534,1440,0.006272164915571921,1258.0,-2.0831209729729734
24,92,47104,1905,0.013542436,0.0765380859375,0.0004092704424510632,0.2,0.1550278663635254,-0.014816068127402104,-43.28043496608734,0.9787424802780151,0.03238103538751602,1456,0.2623924489598721,1258.0,-2.0831209729729734
24,93,47616,1905,0.01366001,0.1622314453125,0.0004092704424510632,0.2,-7.533511161804199,-0.015248699797666632,-43.24385583400726,0.9784995317459106,-0.017736144363880157,1472,0.0033184991334564984,1258.0,-2.0831209729729734
25,94,48128,1906,0.017558437,0.259521484375,0.0004092704424510632,0.2,0.05499666929244995,-0.02760714793112129,-43.23744785785675,0.9774932265281677,-0.029496466740965843,1488,0.0035206540196668357,1258.0,-2.0839308947368425
25,95,48640,1907,0.014273811,0.0709228515625,0.0004092704424510632,0.2,0.13377410173416138,-0.013973794979392551,-43.21289014816284,0.9775250554084778,0.00757472962141037,1504,0.25171678978949785,1258.0,-2.0839308947368425
25,96,49152,1907,0.02629669,0.2552490234375,0.0004092704424510632,0.2,-4.134830474853516,-0.030058131844270974,-43.20503330230713,0.9764414429664612,-0.04488721862435341,1520,0.013001724859350361,1258.0,-2.0806452051282056
26,97,49664,1908,0.023848936,0.1357421875,0.0004092704424510632,0.2,0.23533904552459717,-0.02233119754237123,-43.17590260505676,0.9762967824935913,0.0836450457572937,1536,0.2822232795879245,1258.0,-2.0806452051282056
26,98,50176,1908,0.023018721,0.2393798828125,0.0004092704424510632,0.2,-19.211254119873047,-0.025595517101464793,-43.20277464389801,0.978572428226471,-0.042230792343616486,1552,0.009862946048087906,1258.0,-2.0806452051282056
26,99,50688,1909,0.013816407,0.21142578125,0.0004092704424510632,0.2,0.04558461904525757,-0.02113464058493264,-43.24885046482086,0.9782779216766357,-0.03161328285932541,1568,0.003758230341190938,1258.0,-2.0820297
26,100,51200,1910,0.021076482,0.1522216796875,0.0004092704424510632,0.2,0.07477551698684692,-0.02465180348372087,-43.223609924316406,0.9776691198348999,0.027773985639214516,1584,0.29355554608628154,1258.0,-2.0820297
27,101,51712,1911,0.023272559,0.26318359375,0.0004092704424510632,0.2,-5.148617267608643,-0.029922287038061768,-43.219009041786194,0.9778863191604614,-0.03703393042087555,1600,0.017509738507214934,1258.0,-2.085767707317073
27,102,52224,1912,0.013416973,0.1041259765625,0.0004092704424510632,0.2,0.12441998720169067,-0.016227349602559116,-43.222225308418274,0.9777246117591858,0.007036842405796051,1616,0.29155503306537867,1258.0,-2.085767707317073
27,103,52736,1912,0.012998543,0.2012939453125,0.0004092704424510632,0.2,-3.515350341796875,-0.022974538107519038,-43.227330684661865,0.9784334897994995,-0.02138702943921089,1632,0.0036261603236198425,1258.0,-2.085767707317073
27,104,53248,1911,0.018163277,0.2669677734375,0.0004092704424510632,0.2,0.019235432147979736,-0.02786299103172496,-43.22682857513428,0.9773753881454468,-0.04016341641545296,1648,0.003719522814208176,1258.0,-2.086515952380952
28,105,53760,1910,0.01589812,0.179931640625,0.0004092704424510632,0.2,0.03508293628692627,-0.01839799137087539,-43.196484208106995,0.9763559103012085,0.019948583096265793,1664,0.3742908021667972,1258.0,-2.086515952380952
28,106,54272,1908,0.029351868,0.2816162109375,0.0004092704424510632,0.2,-4.7978596687316895,-0.031648491145460866,-43.18523919582367,0.9773263335227966,-0.045185189694166183,1680,0.012361032277112827,1258.0,-2.089276279069767
28,107,54784,1907,0.01779867,0.1463623046875,0.0004092704424510632,0.2,0.1417645812034607,-0.019920397229725495,-43.21431493759155,0.9775117635726929,0.039158038794994354,1696,0.3080024237278849,1258.0,-2.089276279069767
28,108,55296,1908,0.024293713,0.293212890625,0.0004092704424510632,0.2,-16.911579132080078,-0.0290049112518318,-43.19424593448639,0.9764610528945923,-0.029013603925704956,1712,0.006520244714920409,1258.0,-2.089276279069767
29,109,55808,1909,0.016496576,0.201171875,0.0004092704424510632,0.2,0.15543758869171143,-0.01913610997144133,-43.16731607913971,0.9761165380477905,-0.03660105541348457,1728,0.0035082374160992913,1258.0,-2.0876865909090907
29,110,56320,1909,0.016086847,0.099365234375,0.0004092704424510632,0.2,0.1841142177581787,-0.016585174278588966,-43.16443932056427,0.9764040112495422,0.0057712458074092865,1744,0.20931125595234334,1258.0,-2.0876865909090907
29,111,56832,1910,0.02161283,0.246826171875,0.0004092704424510632,0.2,-0.13834404945373535,-0.02551103665609844,-43.17395758628845,0.97617107629776,0.014274194836616516,1760,0.10806276393122971,1258.0,-2.085296755555555
30,112,57344,1908,0.022277325,0.159423828125,0.0004092704424510632,0.2,0.5675555467605591,-0.02195849921554327,-43.1541451215744,0.9752120971679688,0.01810780167579651,1776,0.21415808447636664,1258.0,-2.085296755555555
30,113,57856,1905,0.01610919,0.2379150390625,0.0004092704424510632,0.2,-16.463817596435547,-0.02455048423144035,-43.114758372306824,0.9741916060447693,-0.03970770165324211,1792,0.009946018326445483,1258.0,-2.085296755555555
30,114,58368,1902,0.018923718,0.25048828125,0.0004092704424510632,0.2,0.40259671211242676,-0.023204788652947173,-43.081193804740906,0.9727985262870789,-0.026489265263080597,1808,0.008022520269150846,1258.0,-2.0887341086956517
30,115,58880,1900,0.031929582,0.2637939453125,0.0004092704424510632,0.2,0.1688411831855774,-0.023946893779793754,-43.03714716434479,0.9721109867095947,-0.014825975522398949,1824,0.09428340662270784,1258.0,-2.0887341086956517
31,116,59392,1898,0.023047317,0.2926025390625,0.0004092704424510632,0.2,-4.484519004821777,-0.025211435742676258,-43.037034034729004,0.9725701212882996,-0.035014018416404724,1840,0.014575586566934362,1258.0,-2.0912360851063827
31,117,59904,1898,0.016540393,0.10888671875,0.0004092704424510632,0.2,0.21130067110061646,-0.01525888942705933,-43.04868292808533,0.9726306200027466,0.04094435274600983,1856,0.2959998717997223,1258.0,-2.0912360851063827
31,118,60416,1898,0.022791594,0.2587890625,0.0004092704424510632,0.2,-7.944955825805664,-0.02170532692980487,-43.05578112602234,0.9733114838600159,-0.014939244836568832,1872,0.0023340016396105057,1258.0,-2.0913855
32,119,60928,1899,0.023623616,0.193603515625,0.0004092704424510632,0.2,0.20509028434753418,-0.02475971743115224,-43.07329022884369,0.9731722474098206,0.10487590730190277,1888,0.3350473092868924,1258.0,-2.0913855
32,120,61440,1900,0.017924346,0.2547607421875,0.0004092704424510632,0.2,-4.692734241485596,-0.026224018591165077,-43.08385217189789,0.9748665690422058,-0.03368682041764259,1904,0.0037407852832984645,1258.0,-2.0913855
32,121,61952,1900,0.021966433,0.31103515625,0.0004092704424510632,0.2,0.05927455425262451,-0.033882267263834365,-43.12517488002777,0.9747480750083923,-0.03194712847471237,1920,0.0051684257632587105,1258.0,-2.0922501836734693
32,122,62464,1901,0.008728085,0.0382080078125,0.0004092704424510632,0.2,0.23374289274215698,-0.0073141312605002895,-43.098055958747864,0.9740678071975708,0.037939105182886124,1936,0.41681357682682574,1258.0,-2.0922501836734693
33,123,62976,1902,0.022910606,0.219970703125,0.0004092704424510632,0.2,-1.8285102844238281,-0.01964610659342725,-43.085878133773804,0.9739813804626465,-0.024420611560344696,1952,0.021511308470508084,1258.0,-2.0950812
33,124,63488,1903,0.016987104,0.1246337890625,0.0004092704424510632,0.2,0.37913668155670166,-0.014957979728933424,-43.0844247341156,0.9738781452178955,0.06255795061588287,1968,0.28656763350591063,1258.0,-2.0950812
33,125,64000,1903,0.013882183,0.2227783203125,0.0004092704424510632,0.2,-18.136810302734375,-0.02471902538673021,-43.07093584537506,0.9729857444763184,-0.037667326629161835,1984,0.004890729909675429,1258.0,-2.0950812
