time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/n_updates,train/entropy_loss,train/clip_range,train/learning_rate,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
0,3612,1,512,,,,,,,,,,,,,
0,1850,2,1024,16,-43.95465445518494,0.2,0.0004092704424510632,-0.03361010551452637,0.1978759765625,0.11817413609969663,0.012081778,0.0061686038970947266,-0.025646735884947702,0.9975759983062744,,
0,1569,3,1536,32,-43.89926731586456,0.2,0.0004092704424510632,-0.04234444722533226,0.271484375,0.005163910020201001,0.017906304,0.0035182833671569824,-0.028005503030726686,0.9971983432769775,-2.493034,1257.0
1,1467,4,2048,48,-43.85602915287018,0.2,0.0004092704424510632,-0.024977000430226326,0.2509765625,0.008535819637472741,0.01643138,-0.010678291320800781,-0.026077617483679205,0.9939311146736145,-2.493034,1257.0
1,1416,5,2560,64,-43.77688908576965,0.2,0.0004092704424510632,-0.03191463649272919,0.2479248046875,0.002567707240814343,0.017735938,0.08999788761138916,-0.024731398400035687,0.9933892488479614,-2.3507235,1257.0
2,1386,6,3072,80,-43.77324724197388,0.2,0.0004092704424510632,-0.022425595670938492,0.2548828125,0.015318374993512407,0.01889295,-0.01606285572052002,-0.021923721709754318,0.992837131023407,-2.3507235,1257.0
2,1363,7,3584,96,-43.74868643283844,0.2,0.0004092704424510632,-0.03218308836221695,0.2802734375,0.004582709865644574,0.018878693,0.030720829963684082,-0.02521681782673113,0.992154061794281,-2.3507235,1257.0
3,1347,8,4096,112,-43.73256063461304,0.2,0.0004092704424510632,-0.03718690574169159,0.261962890625,0.0029653431120095775,0.01618661,0.03552502393722534,-0.02510023210197687,0.9918287992477417,-2.3066413333333333,1257.0
3,1333,9,4608,128,-43.731181144714355,0.2,0.0004092704424510632,-0.035151317715644836,0.3026123046875,0.029091367265209556,0.018693551,0.0006222128868103027,-0.028835336212068796,0.9920198917388916,-2.3066413333333333,1257.0
3,1320,10,5120,144,-43.75454592704773,0.2,0.0004092704424510632,-0.03887607157230377,0.2498779296875,0.002246176271000877,0.016022537,-0.019452929496765137,-0.027734479488572106,0.9937092065811157,-2.3269625,1257.0
4,1314,11,5632,160,-43.77539801597595,0.2,0.0004092704424510632,-0.01745712384581566,0.2650146484375,0.035179011116269976,0.015438887,-0.0005496740341186523,-0.02292589251010213,0.9924821257591248,-2.3269625,1257.0
4,1307,12,6144,176,-43.74428129196167,0.2,0.0004092704424510632,-0.04607553780078888,0.2305908203125,0.0036433154164114967,0.012285473,0.0048108696937561035,-0.026210854557575658,0.9928491711616516,-2.3269625,1257.0
5,1303,13,6656,192,-43.76915109157562,0.2,0.0004092704424510632,-0.04037056863307953,0.26416015625,0.0034733671236608643,0.019578066,0.006247162818908691,-0.02697528526186943,0.9932003021240234,-2.3009682000000002,1257.0
5,1298,14,7168,208,-43.74531376361847,0.2,0.0004092704424510632,-0.007308788597583771,0.2872314453125,0.049811540986411273,0.019141274,0.0014793872833251953,-0.027480405697133392,0.991593062877655,-2.3009682000000002,1257.0
5,1293,15,7680,224,-43.71919894218445,0.2,0.0004092704424510632,-0.035662196576595306,0.2352294921875,0.002841109668224817,0.016733063,-0.008182644844055176,-0.01846556965756463,0.9923769235610962,-2.3180538333333334,1257.0
6,1289,16,8192,240,-43.72938823699951,0.2,0.0004092704424510632,-0.0009668096899986267,0.228271484375,0.051738613401539624,0.017618097,0.0013049840927124023,-0.02409798245935235,0.9912028312683105,-2.3180538333333334,1257.0
6,1285,17,8704,256,-43.694223523139954,0.2,0.0004092704424510632,-0.044330645352602005,0.2838134765625,0.00444484333274886,0.017664462,-0.1106642484664917,-0.03411772705294425,0.9907541871070862,-2.3180538333333334,1257.0
7,1283,18,9216,272,-43.70193815231323,0.2,0.0004092704424510632,-0.030939742922782898,0.2208251953125,0.0033779832010623068,0.013689181,-0.005967378616333008,-0.027202556579140946,0.9920046329498291,-2.298209,1257.0
7,1279,19,9728,288,-43.70023214817047,0.2,0.0004092704424510632,-0.0077196694910526276,0.2872314453125,0.07038654608186334,0.018605597,0.004916369915008545,-0.027760018507251516,0.9895234704017639,-2.298209,1257.0
8,1278,20,10240,304,-43.63505530357361,0.2,0.0004092704424510632,-0.028223780915141106,0.2158203125,0.0030200103574316017,0.016412485,-0.033385634422302246,-0.020753097342094406,0.9894869923591614,-2.2815139999999996,1257.0
8,1276,21,10752,320,-43.63463318347931,0.2,0.0004092704424510632,-0.0037932023406028748,0.295166015625,0.07008302141912282,0.020095907,0.005440831184387207,-0.028882090336992405,0.9882290363311768,-2.2815139999999996,1257.0
8,1275,22,11264,336,-43.558820486068726,0.2,0.0004092704424510632,-0.041681766510009766,0.2857666015625,0.0037967359166941606,0.021718685,0.09197807312011719,-0.029428210109472275,0.9853603839874268,-2.2815139999999996,1257.0
9,1274,23,11776,352,-43.48479509353638,0.2,0.0004092704424510632,-0.031630754470825195,0.2764892578125,0.00319328289697296,0.020358747,-0.02610337734222412,-0.02964718632574659,0.9834527373313904,-2.257995444444444,1257.0
9,1273,24,12288,368,-43.41719603538513,0.2,0.0004092704424510632,-0.0033126361668109894,0.2979736328125,0.07938834419474006,0.027124722,0.006940722465515137,-0.02900832300656475,0.981089174747467,-2.257995444444444,1257.0
10,1271,25,12800,384,-43.35150110721588,0.2,0.0004092704424510632,-0.03069513849914074,0.23095703125,0.00467326555371983,0.019673359,-0.1706923246383667,-0.024029315973166376,0.9797097444534302,-2.2542579,1257.0
10,1270,26,13312,400,-43.33981215953827,0.2,0.0004092704424510632,0.007989801466464996,0.2880859375,0.1018594903871417,0.027874049,0.0024366378784179688,-0.03416297983494587,0.9800182580947876,-2.2542579,1257.0
10,1269,27,13824,416,-43.338406562805176,0.2,0.0004092704424510632,-0.04417073726654053,0.313720703125,0.005890684165933635,0.02790751,0.04420584440231323,-0.031200146695482545,0.9797704219818115,-2.2542579,1257.0
