time/time_elapsed,time/fps,time/iterations,time/total_timesteps,train/n_updates,train/entropy_loss,train/clip_range,train/learning_rate,train/loss,train/clip_fraction,train/value_loss,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
6,1250,16,8192,240,-43.586098194122314,0.2,0.0004092704424510632,-0.011778851971030235,0.25439453125,0.050507345236837864,0.019767554,0.006884515285491943,-0.024352908600121737,0.9864495396614075,-2.294419,1257.0
6,1246,17,8704,256,-43.53540754318237,0.2,0.0004092704424510632,-0.03456417843699455,0.221923828125,0.004090123547939584,0.018217292,0.11673569679260254,-0.023958386154845357,0.9862269163131714,-2.294419,1257.0
7,1244,18,9216,272,-43.55641520023346,0.2,0.0004092704424510632,-0.02556227147579193,0.202392578125,0.00423282047995599,0.014993564,-0.019257307052612305,-0.019564482572604902,0.9874657392501831,-2.2934212857142855,1257.0
7,1240,19,9728,288,-43.61089551448822,0.2,0.0004092704424510632,-0.00809696689248085,0.2896728515625,0.06903768703341484,0.02496002,0.009305059909820557,-0.0305711383552989,0.9895336031913757,-2.2934212857142855,1257.0
8,1238,20,10240,304,-43.63356041908264,0.2,0.0004092704424510632,-0.04147041589021683,0.2403564453125,0.003525333340803627,0.01962408,-0.4422498941421509,-0.02521895583413425,0.9885063171386719,-2.30948125,1257.0
8,1236,21,10752,320,-43.56067740917206,0.2,0.0004092704424510632,0.005869736894965172,0.280029296875,0.06823664216790348,0.018244058,0.007710874080657959,-0.025163851569232065,0.9852396845817566,-2.30948125,1257.0
9,1234,22,11264,336,-43.49386191368103,0.2,0.0004092704424510632,-0.043614670634269714,0.27685546875,0.0054304567238432355,0.018460682,-0.04542040824890137,-0.030582972962292843,0.9853879809379578,-2.30948125,1257.0
9,1233,23,11776,352,-43.52345633506775,0.2,0.0004092704424510632,-0.039397358894348145,0.2294921875,0.0034590741124702618,0.016566718,-0.015712618827819824,-0.025286805001087487,0.9863566160202026,-2.299173,1257.0
9,1231,24,12288,368,-43.54951465129852,0.2,0.0004092704424510632,-0.015345126390457153,0.2755126953125,0.07234814146067947,0.026078302,0.012921452522277832,-0.029136992117855698,0.9870561361312866,-2.299173,1257.0
10,1230,25,12800,384,-43.543440103530884,0.2,0.0004092704424510632,-0.03953239321708679,0.2393798828125,0.007278705736098345,0.020432785,-0.6559090614318848,-0.027459850927698426,0.9858781099319458,-2.3113934,1257.0
10,1228,26,13312,400,-43.51237642765045,0.2,0.0004092704424510632,-0.00636051781475544,0.2586669921875,0.07076426118146628,0.017168887,0.05293905735015869,-0.0237491715233773,0.9859529733657837,-2.3113934,1257.0
11,1226,27,13824,416,-43.511043310165405,0.2,0.0004092704424510632,-0.038639552891254425,0.27587890625,0.006606812894460745,0.023001488,-0.12280881404876709,-0.027903506212169304,0.985423743724823,-2.3113934,1257.0
11,1225,28,14336,432,-43.48905873298645,0.2,0.0004092704424510632,-0.04235030710697174,0.214111328125,0.0038238957786234096,0.017475283,0.027740776538848877,-0.024026366911130026,0.9850212931632996,-2.3017667272727276,1257.0
12,1225,29,14848,448,-43.51190161705017,0.2,0.0004092704424510632,-0.012358677573502064,0.210693359375,0.020724328358483035,0.01843591,0.011028289794921875,-0.01820391903311247,0.9868658185005188,-2.3017667272727276,1257.0
12,1223,30,15360,464,-43.5710746049881,0.2,0.0004092704424510632,-0.04061250761151314,0.274658203125,0.0063301438494818285,0.02356886,0.0139579176902771,-0.028183774382341653,0.9887667894363403,-2.309433416666667,1257.0
12,1223,31,15872,480,-43.60972476005554,0.2,0.0004092704424510632,0.03353932499885559,0.2205810546875,0.11686302325688303,0.022559045,0.04466646909713745,-0.025465710437856615,0.9890098571777344,-2.309433416666667,1257.0
13,1222,32,16384,496,-43.607731342315674,0.2,0.0004092704424510632,-0.0419083833694458,0.2381591796875,0.009460660883632954,0.023211867,-2.9479000568389893,-0.029573554027592763,0.9894260764122009,-2.3112685384615386,1257.0
13,1221,33,16896,512,-43.60706067085266,0.2,0.0004092704424510632,0.017490889877080917,0.2491455078125,0.1213349150493741,0.023968369,0.01707988977432251,-0.024324135258211754,0.9882293939590454,-2.3112685384615386,1257.0
14,1220,34,17408,528,-43.57109785079956,0.2,0.0004092704424510632,-0.025178370997309685,0.2359619140625,0.005616212023596745,0.018237501,-0.8435214757919312,-0.027103912638267502,0.9881787896156311,-2.3112685384615386,1257.0
14,1218,35,17920,544,-43.56963407993317,0.2,0.0004092704424510632,-0.029935013502836227,0.1707763671875,0.003966353164287284,0.014529642,-0.0058411359786987305,-0.01996025777043542,0.9874852299690247,-2.309780071428572,1257.0
15,1218,36,18432,560,-43.540751218795776,0.2,0.0004092704424510632,0.018860168755054474,0.219482421875,0.13726360234431922,0.024282277,0.015478551387786865,-0.022078549591242336,0.9870317578315735,-2.309780071428572,1257.0
15,1217,37,18944,576,-43.546416997909546,0.2,0.0004092704424510632,-0.03374936431646347,0.2265625,0.007196895807282999,0.015626334,-3.261451244354248,-0.027380677784094587,0.9881698489189148,-2.312771,1257.0
15,1217,38,19456,592,-43.56753349304199,0.2,0.0004092704424510632,0.021119501441717148,0.2520751953125,0.11440029833465815,0.02765759,0.03306317329406738,-0.025404641040950082,0.9876480102539062,-2.312771,1257.0
16,1216,39,19968,608,-43.546146750450134,0.2,0.0004092704424510632,-0.047706373035907745,0.2431640625,0.00715643803414423,0.016379632,-1.5186877250671387,-0.027302329806843773,0.9874967932701111,-2.312771,1257.0
16,1215,40,20480,624,-43.55069899559021,0.2,0.0004092704424510632,-0.040154196321964264,0.2998046875,0.0037287014129105955,0.018887412,-0.0005799531936645508,-0.03320121951401234,0.9875443577766418,-2.3079543749999996,1257.0
17,1215,41,20992,640,-43.55362331867218,0.2,0.0004092704424510632,0.00565917044878006,0.2188720703125,0.11732192570343614,0.019846488,0.0274655818939209,-0.02004189306171611,0.9878663420677185,-2.3079543749999996,1257.0
17,1214,42,21504,656,-43.58058977127075,0.2,0.0004092704424510632,-0.045001544058322906,0.224853515625,0.004002216697699623,0.01954483,-5.663676738739014,-0.025007396790897474,0.9892868995666504,-2.3078975294117643,1257.0
18,1213,43,22016,672,-43.611374378204346,0.2,0.0004092704424510632,0.04591108858585358,0.2822265625,0.14680906292051077,0.031042257,0.022758781909942627,-0.025598695312510245,0.9895315766334534,-2.3078975294117643,1257.0
18,1213,44,22528,688,-43.600625872612,0.2,0.0004092704424510632,-0.04794987663626671,0.2694091796875,0.009933497305610217,0.02043979,-2.5208139419555664,-0.036079801808227785,0.9888865947723389,-2.3078975294117643,1257.0
18,1213,45,23040,704,-43.607502937316895,0.2,0.0004092704424510632,-0.032934077084064484,0.2093505859375,0.004572870806441642,0.015221387,0.003896772861480713,-0.025106780063651968,0.9905455112457275,-2.3072432777777774,1257.0
19,1212,46,23552,720,-43.648330211639404,0.2,0.0004092704424510632,0.053604770451784134,0.27734375,0.15875417226925492,0.035227142,0.018713772296905518,-0.026955257344525307,0.9906989932060242,-2.3072432777777774,1257.0
19,1212,47,24064,736,-43.65369260311127,0.2,0.0004092704424510632,-0.025450916960835457,0.1968994140625,0.016059990048233885,0.016399903,-9.055502891540527,-0.02186380492639728,0.9912360906600952,-2.3148429473684202,1257.0
20,1212,48,24576,752,-43.66975796222687,0.2,0.0004092704424510632,0.0049547553062438965,0.2318115234375,0.10023844731040299,0.017545113,0.08589601516723633,-0.020597380433173385,0.9914016127586365,-2.3148429473684202,1257.0
20,1212,49,25088,768,-43.66580593585968,0.2,0.0004092704424510632,-0.04177991300821304,0.245361328125,0.012892280356027186,0.016498938,-0.649321436882019,-0.029420012499031145,0.9912943243980408,-2.3148429473684202,1257.0
21,1212,50,25600,784,-43.65644013881683,0.2,0.0004092704424510632,-0.03325708210468292,0.2857666015625,0.006034967824234627,0.019300126,0.018402397632598877,-0.03238060149305966,0.9908739924430847,-2.3253227999999995,1257.0
21,1211,51,26112,800,-43.65495550632477,0.2,0.0004092704424510632,0.005580369383096695,0.24560546875,0.10294943570625037,0.026032474,0.11191439628601074,-0.025109411973971874,0.9918133616447449,-2.3253227999999995,1257.0
21,1211,52,26624,816,-43.68083333969116,0.2,0.0004092704424510632,-0.03877934440970421,0.2357177734375,0.007083875265379902,0.0148493415,-6.753087997436523,-0.026040825876407325,0.992394745349884,-2.3155642380952375,1257.0
22,1211,53,27136,832,-43.70887625217438,0.2,0.0004092704424510632,0.000888776034116745,0.222900390625,0.12656846502795815,0.021696478,0.022071421146392822,-0.019419139131059637,0.9935637712478638,-2.3155642380952375,1257.0
22,1211,54,27648,848,-43.739471077919006,0.2,0.0004092704424510632,-0.045419368892908096,0.2149658203125,0.009832369483774528,0.017890854,-1.5643162727355957,-0.021803863608511165,0.994554340839386,-2.3155642380952375,1257.0
23,1210,55,28160,864,-43.749083399772644,0.2,0.0004092704424510632,-0.04344090819358826,0.2569580078125,0.006201064417837188,0.025748793,0.25979161262512207,-0.02974572344101034,0.9939388632774353,-2.308930272727272,1257.0
23,1210,56,28672,880,-43.7351576089859,0.2,0.0004092704424510632,-0.016491375863552094,0.29345703125,0.03601736342534423,0.034551904,0.10888898372650146,-0.02165190753294155,0.993989884853363,-2.308930272727272,1257.0
24,1210,57,29184,896,-43.719921946525574,0.2,0.0004092704424510632,-0.03453115373849869,0.185546875,0.008431148045929149,0.013499191,-0.6732287406921387,-0.024450262295431457,0.9923864603042603,-2.3161376521739125,1257.0
24,1209,58,29696,912,-43.67911124229431,0.2,0.0004092704424510632,0.03031165897846222,0.1697998046875,0.12872813548892736,0.020693634,0.14176738262176514,-0.019335208664415404,0.9919135570526123,-2.3161376521739125,1257.0
24,1210,59,30208,928,-43.69899547100067,0.2,0.0004092704424510632,-0.02623915486037731,0.1517333984375,0.008768081592279486,0.012051821,-2.264373540878296,-0.017547099574585445,0.9934659004211426,-2.314492916666667,1257.0
25,1211,60,30720,944,-43.723268866539,0.2,0.0004092704424510632,0.0036295168101787567,0.205810546875,0.12683556089177728,0.022279749,0.12165004014968872,-0.025647439397289418,0.9927903413772583,-2.314492916666667,1257.0
25,1211,61,31232,960,-43.69995367527008,0.2,0.0004092704424510632,-0.03921682760119438,0.203125,0.00800223951227963,0.013971295,-1.6837258338928223,-0.024223581742262468,0.992733359336853,-2.314492916666667,1257.0
26,1210,62,31744,976,-43.69970178604126,0.2,0.0004092704424510632,-0.041958753019571304,0.2564697265625,0.0035549674357753247,0.022057477,-0.03967714309692383,-0.028100384995923378,0.99265456199646,-2.3105028,1257.0
26,1210,63,32256,992,-43.703005194664,0.2,0.0004092704424510632,0.01645258627831936,0.2138671875,0.1437342306599021,0.023094062,0.07086181640625,-0.02692075094091706,0.9936513304710388,-2.3105028,1257.0
27,1210,64,32768,1008,-43.72307991981506,0.2,0.0004092704424510632,-0.021718934178352356,0.224609375,0.01101696585828904,0.01665266,-1.2496848106384277,-0.022565025079529732,0.9933736324310303,-2.307121846153846,1257.0
27,1210,65,33280,1024,-43.68949341773987,0.2,0.0004092704424510632,0.007887642830610275,0.1690673828125,0.15648674475960433,0.018277269,0.09554535150527954,-0.02290512452600524,0.9920092225074768,-2.307121846153846,1257.0
27,1210,66,33792,1040,-43.694769620895386,0.2,0.0004092704424510632,-0.030600741505622864,0.2237548828125,0.007097718887962401,0.018394139,-1.7794866561889648,-0.024971777020255104,0.9944137930870056,-2.307121846153846,1257.0
28,1209,67,34304,1056,-43.740434765815735,0.2,0.0004092704424510632,-0.033475253731012344,0.237060546875,0.0043179620552109554,0.016887577,-0.012874960899353027,-0.027769013890065253,0.9933216571807861,-2.300280111111111,1257.0
28,1209,68,34816,1072,-43.69496023654938,0.2,0.0004092704424510632,0.010012798011302948,0.221435546875,0.15811023418791592,0.021163233,0.09104162454605103,-0.023912391465273686,0.992690920829773,-2.300280111111111,1257.0
29,1209,69,35328,1088,-43.70346450805664,0.2,0.0004092704424510632,-0.032230135053396225,0.1986083984375,0.0067341804460738786,0.017008223,-7.301862716674805,-0.019457852547930088,0.9939990043640137,-2.297025892857143,1257.0
29,1209,70,35840,1104,-43.732789397239685,0.2,0.0004092704424510632,0.012117676436901093,0.1939697265625,0.16456529567949474,0.020940725,0.04119628667831421,-0.023670932976529002,0.9939810037612915,-2.297025892857143,1257.0
30,1209,71,36352,1120,-43.703924775123596,0.2,0.0004092704424510632,-0.02953147701919079,0.211181640625,0.014651975478045642,0.020560995,-1.3821845054626465,-0.023648806381970644,0.9924588799476624,-2.297025892857143,1257.0
30,1209,72,36864,1136,-43.66384279727936,0.2,0.0004092704424510632,-0.04112580418586731,0.315673828125,0.005182938351936173,0.027076155,0.001416325569152832,-0.03203507432772312,0.9922036528587341,-2.2965361724137936,1257.0
30,1209,73,37376,1152,-43.65563976764679,0.2,0.0004092704424510632,0.0663035437464714,0.13671875,0.2186880810186267,0.018142076,0.09489333629608154,-0.018652797312824987,0.9916571378707886,-2.2965361724137936,1257.0
31,1209,74,37888,1168,-43.652902245521545,0.2,0.0004092704424510632,-0.02365679107606411,0.2364501953125,0.014505840474157594,0.01718321,-6.710687160491943,-0.02619362881523557,0.9928014874458313,-2.2970875666666672,1257.0
31,1209,75,38400,1184,-43.685670256614685,0.2,0.0004092704424510632,0.009091023355722427,0.259033203125,0.18866753950715065,0.025145883,0.0571521520614624,-0.028365586476866156,0.9929346442222595,-2.2970875666666672,1257.0
32,1209,76,38912,1200,-43.6649694442749,0.2,0.0004092704424510632,-0.03384993597865105,0.244873046875,0.008944842425989918,0.017021444,-1.6632587909698486,-0.024900189600884914,0.992145299911499,-2.2970875666666672,1257.0
32,1209,77,39424,1216,-43.65067231655121,0.2,0.0004092704424510632,-0.04552673548460007,0.2686767578125,0.0034224750343128107,0.023585718,-0.015457630157470703,-0.029458050965331495,0.9919117093086243,-2.2962993225806456,1257.0
33,1209,78,39936,1232,-43.64726209640503,0.2,0.0004092704424510632,0.02559921331703663,0.140380859375,0.15208595362491906,0.016439218,0.08792179822921753,-0.017665505758486688,0.991936206817627,-2.2962993225806456,1257.0
33,1209,79,40448,1248,-43.62873041629791,0.2,0.0004092704424510632,-0.029451068490743637,0.2236328125,0.009975147026125342,0.017252617,-3.5809326171875,-0.023107544577214867,0.9906689524650574,-2.2979541875,1257.0
33,1209,80,40960,1264,-43.60558807849884,0.2,0.0004092704424510632,0.035329848527908325,0.16796875,0.1986485889647156,0.016479641,0.04094076156616211,-0.018059548223391175,0.9909087419509888,-2.2979541875,1257.0
34,1209,81,41472,1280,-43.61793828010559,0.2,0.0004092704424510632,-0.023526746779680252,0.1849365234375,0.012297451874474064,0.013391894,-1.8778281211853027,-0.02185014476708602,0.9913190603256226,-2.2979541875,1257.0
34,1209,82,41984,1296,-43.633564710617065,0.2,0.0004092704424510632,-0.04145810753107071,0.2642822265625,0.004540228204859886,0.023644414,0.2862706780433655,-0.02571667410666123,0.9917274117469788,-2.2968731818181816,1257.0
35,1209,83,42496,1312,-43.63178050518036,0.2,0.0004092704424510632,-0.008399046957492828,0.2098388671875,0.07001875806599855,0.02092084,0.09275782108306885,-0.019906614121282473,0.9918312430381775,-2.2968731818181816,1257.0
35,1209,84,43008,1328,-43.61172330379486,0.2,0.0004092704424510632,-0.026440028101205826,0.2044677734375,0.010780752869322896,0.012939843,-1.3261139392852783,-0.022779139399062842,0.989467978477478,-2.2962134117647057,1257.0
36,1208,85,43520,1344,-43.537948966026306,0.2,0.0004092704424510632,0.006090287119150162,0.1934814453125,0.22291649878025055,0.017944029,0.16032546758651733,-0.026102041825652122,0.9883711338043213,-2.2962134117647057,1257.0
36,1208,86,44032,1360,-43.52982985973358,0.2,0.0004092704424510632,-0.027895493432879448,0.242431640625,0.008615036218543537,0.020810911,-1.9810264110565186,-0.024648997859912924,0.98914635181427,-2.2965989428571425,1257.0
36,1208,87,44544,1376,-43.54201650619507,0.2,0.0004092704424510632,0.03549818694591522,0.117431640625,0.24724482977762818,0.015450808,0.1474008560180664,-0.015625887870555744,0.9889267086982727,-2.2965989428571425,1257.0
37,1208,88,45056,1392,-43.491384625434875,0.2,0.0004092704424510632,-0.03278222680091858,0.2900390625,0.005148088377609383,0.019491006,-2.747821569442749,-0.027819920447655022,0.9859535694122314,-2.2965989428571425,1257.0
37,1208,89,45568,1408,-43.43969976902008,0.2,0.0004092704424510632,-0.04302726686000824,0.249267578125,0.004034664867504034,0.02222716,-0.02171909809112549,-0.02757891660439782,0.9863693118095398,-2.2958536666666665,1257.0
38,1208,90,46080,1424,-43.461018800735474,0.2,0.0004092704424510632,0.038906246423721313,0.2445068359375,0.26933836890384555,0.021055931,0.06803882122039795,-0.02681634502368979,0.9863628149032593,-2.2958536666666665,1257.0
38,1208,91,46592,1440,-43.47896230220795,0.2,0.0004092704424510632,-0.03474755957722664,0.258056640625,0.00762648401723709,0.019243594,-4.945010662078857,-0.024876913157640956,0.9882662296295166,-2.2945898108108107,1257.0
38,1208,92,47104,1456,-43.52956509590149,0.2,0.0004092704424510632,0.02982185035943985,0.1231689453125,0.2561513492837548,0.0154570285,0.15003937482833862,-0.021467951977683697,0.9885005354881287,-2.2945898108108107,1257.0
39,1208,93,47616,1472,-43.51301062107086,0.2,0.0004092704424510632,-0.038681019097566605,0.2598876953125,0.008580092544434592,0.022267647,-1.6794803142547607,-0.030439303460298106,0.9872153997421265,-2.2945898108108107,1257.0
39,1208,94,48128,1488,-43.487921476364136,0.2,0.0004092704424510632,-0.04220093786716461,0.2596435546875,0.004189030689303763,0.0231268,-0.02656376361846924,-0.027790695807198063,0.9876925945281982,-2.297160263157895,1257.0
40,1208,95,48640,1504,-43.49631345272064,0.2,0.0004092704424510632,0.013327471911907196,0.105712890625,0.25762118701823056,0.012717232,0.14607441425323486,-0.015875443816184998,0.987066388130188,-2.297160263157895,1257.0
40,1207,96,49152,1520,-43.44297981262207,0.2,0.0004092704424510632,-0.0410914272069931,0.2379150390625,0.011412696258048527,0.020774564,-4.291001796722412,-0.024370134924538434,0.9847594499588013,-2.297251230769231,1257.0
41,1208,97,49664,1536,-43.38571608066559,0.2,0.0004092704424510632,0.10690593719482422,0.120361328125,0.2816924345679581,0.014628385,0.11246740818023682,-0.020635177628719248,0.9839717149734497,-2.297251230769231,1257.0
41,1207,98,50176,1552,-43.39847731590271,0.2,0.0004092704424510632,-0.02346775308251381,0.2132568359375,0.018589422514196485,0.019050268,-2.9068286418914795,-0.026338604307966307,0.9856137633323669,-2.297251230769231,1257.0
41,1207,99,50688,1568,-43.43811643123627,0.2,0.0004092704424510632,-0.02773715928196907,0.2593994140625,0.00527540770417545,0.01727427,0.0020272135734558105,-0.02843935134296771,0.9855276346206665,-2.2993325249999996,1257.0
42,1207,100,51200,1584,-43.41647148132324,0.2,0.0004092704424510632,0.056801315397024155,0.114013671875,0.2567758474033326,0.015034488,0.2019214630126953,-0.01680072583258152,0.9851474165916443,-2.2993325249999996,1257.0
42,1207,101,51712,1600,-43.4018189907074,0.2,0.0004092704424510632,-0.034672804176807404,0.2154541015625,0.016731026174966246,0.018035458,-6.782449722290039,-0.023391016031382605,0.9840945601463318,-2.2984327804878046,1257.0
43,1207,102,52224,1616,-43.35856366157532,0.2,0.0004092704424510632,0.03876391798257828,0.1146240234375,0.2707523489370942,0.009761684,0.11143636703491211,-0.012053679471137002,0.9826340079307556,-2.2984327804878046,1257.0
43,1207,103,52736,1632,-43.312310099601746,0.2,0.0004092704424510632,-0.028922904282808304,0.2264404296875,0.009179520086036064,0.01962365,-1.4693207740783691,-0.024242158819106407,0.981384813785553,-2.2984327804878046,1257.0
44,1207,104,53248,1648,-43.266860127449036,0.2,0.0004092704424510632,-0.022018320858478546,0.232421875,0.0038555608880415093,0.021213064,-0.0010988712310791016,-0.021734515525167808,0.9793530106544495,-2.304293738095238,1257.0
44,1207,105,53760,1664,-43.20814096927643,0.2,0.0004092704424510632,0.017094984650611877,0.0880126953125,0.25505868112668395,0.013524028,0.0839076042175293,-0.01753973276936449,0.9782787561416626,-2.304293738095238,1257.0
44,1207,106,54272,1680,-43.18188440799713,0.2,0.0004092704424510632,-0.02495407685637474,0.1943359375,0.019285399350337684,0.018605992,-5.837652206420898,-0.02327257566503249,0.9773629903793335,-2.3019747906976744,1257.0
45,1207,107,54784,1696,-43.16503143310547,0.2,0.0004092704424510632,0.03887290880084038,0.1334228515625,0.30595017597079277,0.014650916,0.08612871170043945,-0.016568695325986482,0.9772089123725891,-2.3019747906976744,1257.0
45,1207,108,55296,1712,-43.15792405605316,0.2,0.0004092704424510632,-0.018532495945692062,0.21240234375,0.01690391468582675,0.014313149,-1.3842005729675293,-0.01827514430624433,0.976493239402771,-2.3019747906976744,1257.0
46,1207,109,55808,1728,-43.1439563035965,0.2,0.0004092704424510632,0.009301085025072098,0.2320556640625,0.08595485473051667,0.019680407,0.433716356754303,-0.02071953151607886,0.9763043522834778,-2.299228909090909,1257.0
46,1207,110,56320,1744,-43.155678510665894,0.2,0.0004092704424510632,-0.00767458975315094,0.2274169921875,0.05672311328817159,0.02110273,0.772581160068512,-0.018998803439899348,0.9770207405090332,-2.299228909090909,1257.0
47,1207,111,56832,1760,-43.13538980484009,0.2,0.0004092704424510632,-0.018456019461154938,0.1993408203125,0.018721857806667686,0.016012432,-0.5017052888870239,-0.019201651368348394,0.974587619304657,-2.295675511111111,1257.0
47,1207,112,57344,1776,-43.05897414684296,0.2,0.0004092704424510632,0.06833294034004211,0.154541015625,0.2693571955896914,0.013082499,0.25397777557373047,-0.018143978391890414,0.9734603762626648,-2.295675511111111,1257.0
47,1207,113,57856,1792,-43.06447458267212,0.2,0.0004092704424510632,-0.044147320091724396,0.204833984375,0.011111916886875406,0.01867541,-2.3937480449676514,-0.02195916111668339,0.9753050208091736,-2.292762347826087,1257.0
48,1207,114,58368,1808,-43.117920994758606,0.2,0.0004092704424510632,0.09193266928195953,0.119384765625,0.2769355452619493,0.011977376,0.18175417184829712,-0.021427538682473823,0.976249635219574,-2.292762347826087,1257.0
48,1207,115,58880,1824,-43.13479506969452,0.2,0.0004092704424510632,-0.042886342853307724,0.2493896484375,0.007469752978067845,0.024018664,-4.444227695465088,-0.028092582535464317,0.9771021604537964,-2.292762347826087,1257.0
49,1207,116,59392,1840,-43.12026858329773,0.2,0.0004092704424510632,-0.031585730612277985,0.228515625,0.0034558680272311904,0.013963247,-0.022237420082092285,-0.022209294111235067,0.9750210046768188,-2.2951422978723404,1257.0
49,1207,117,59904,1856,-43.05658423900604,0.2,0.0004092704424510632,0.03343312442302704,0.2171630859375,0.3150376919656992,0.018905729,0.09233522415161133,-0.02214643222396262,0.9739835858345032,-2.2951422978723404,1257.0
50,1207,118,60416,1872,-43.02852380275726,0.2,0.0004092704424510632,-0.04637297987937927,0.2734375,0.01701448523090221,0.021639563,-3.2389001846313477,-0.028781881017494015,0.972784161567688,-2.2930787916666664,1257.0
50,1207,119,60928,1888,-42.987850069999695,0.2,0.0004092704424510632,0.04267125204205513,0.1177978515625,0.3144736741669476,0.015007654,0.2517651915550232,-0.01621252001496032,0.9718170166015625,-2.2930787916666664,1257.0
50,1207,120,61440,1904,-42.97219240665436,0.2,0.0004092704424510632,-0.028693463653326035,0.23095703125,0.010869990917854011,0.013643356,-1.213127851486206,-0.024327227467438206,0.9719772338867188,-2.2930787916666664,1257.0
51,1207,121,61952,1920,-42.97003996372223,0.2,0.0004092704424510632,-0.040298741310834885,0.2320556640625,0.004016683808004018,0.015474222,-0.007648944854736328,-0.026345217105699703,0.9711755514144897,-2.2921832653061225,1257.0
51,1207,122,62464,1936,-42.94273853302002,0.2,0.0004092704424510632,0.042146459221839905,0.0767822265625,0.3230144279077649,0.0140159475,0.09407532215118408,-0.015292606622097082,0.9705115556716919,-2.2921832653061225,1257.0
52,1207,123,62976,1952,-42.904109954833984,0.2,0.0004092704424510632,-0.03315429389476776,0.2030029296875,0.019471887091640383,0.016112506,-4.124309062957764,-0.0212231608456932,0.9681696891784668,-2.2883396,1257.0
52,1207,124,63488,1968,-42.838595390319824,0.2,0.0004092704424510632,0.06955567002296448,0.1072998046875,0.30830364068970084,0.0190414,0.22444987297058105,-0.01665068240254186,0.9670485854148865,-2.2883396,1257.0
52,1207,125,64000,1984,-42.84111738204956,0.2,0.0004092704424510632,-0.02764580398797989,0.2276611328125,0.011534260411281139,0.02269483,-1.7866625785827637,-0.02430882040061988,0.9683949947357178,-2.2883396,1257.0
