train/critic_loss,time/time_elapsed,time/episodes,train/learning_rate,train/ent_coef_loss,time/total_timesteps,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/actor_loss,train/n_updates,train/ent_coef
1.3486151695251465,439,4,0.0008459126528049375,-189.26856994628906,5028,1257.0,11,-4.676171999999999,-121.21607971191406,4927,0.016973882913589478
1.8409466743469238,902,8,0.0008459126528049375,4.502409934997559,10056,1257.0,11,-3.4943393749999996,-125.90286254882812,9955,0.0008896456565707922
3.1934545040130615,1365,12,0.0008459126528049375,111.81058502197266,15084,1257.0,11,-2.780030333333333,-118.04317474365234,14983,0.0006499243900179863
3.927555799484253,1822,16,0.0008459126528049375,34.763179779052734,20112,1257.0,11,-2.46245375,-97.64249420166016,20011,0.0005579442949965596
2.46848201751709,12,20,0.0008459126528049375,10.486055374145508,25140,1257.0,11,-2.30509255,-94.76630401611328,25039,0.0007707800250500441
6.565575122833252,462,24,0.0008459126528049375,62.76838302612305,30168,1257.0,11,-2.2078424583333334,-73.30147552490234,30067,0.001295450609177351
1.1523503065109253,928,28,0.0008459126528049375,-37.34990692138672,35196,1257.0,10,-2.1280041785714285,-67.91989135742188,35095,0.00040051410906016827
149.3737335205078,1372,32,0.0008459126528049375,49.919246673583984,40224,1257.0,11,-2.0812803124999997,-60.80040740966797,40123,0.0003348799073137343
4.246779441833496,1835,36,0.0008459126528049375,-22.74176597595215,45252,1257.0,11,-2.0319121944444443,-49.34752655029297,45151,0.0003971934493165463
11.78604507446289,23,40,0.0008459126528049375,46.29802703857422,50280,1257.0,11,-1.9741865750000003,-42.98377227783203,50179,0.00040390435606241226
5.26989221572876,471,44,0.0008459126528049375,17.518049240112305,55308,1257.0,11,-1.9211335454545455,-36.032127380371094,55207,0.0004998633521609008
0.8606711626052856,915,48,0.0008459126528049375,-11.465428352355957,60336,1257.0,11,-1.9008730208333333,-37.97812271118164,60235,0.0004672483482863754
2.6528444290161133,1360,52,0.0008459126528049375,-46.41704559326172,65364,1257.0,11,-1.8797995000000003,-30.19613265991211,65263,0.0005304121295921504
1.076977014541626,1823,56,0.0008459126528049375,5.212716579437256,70392,1257.0,11,-1.8641084285714287,-26.489696502685547,70291,0.0005621846066787839
11.504631042480469,40,60,0.0008459126528049375,-14.441948890686035,75420,1257.0,10,-1.8492295000000003,-22.27819061279297,75319,0.0009165346273221076
0.7382484674453735,522,64,0.0008459126528049375,-58.906272888183594,80448,1257.0,10,-1.8263682968750001,-20.3441219329834,80347,0.00059840502217412
2.19212007522583,1017,68,0.0008459126528049375,-26.04840660095215,85476,1257.0,10,-1.8085799852941178,-2.5876853466033936,85375,0.0005007625441066921
8.836750030517578,1508,72,0.0008459126528049375,71.91783142089844,90504,1257.0,10,-1.7898654861111112,1.82627534866333,90403,0.0007030317792668939
2.4256949424743652,1995,76,0.0008459126528049375,24.716115951538086,95532,1257.0,10,-1.7817392631578948,4.198189735412598,95431,0.000858551706187427
