time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/learning_rate,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
52,15,26624,1744,0.1412134557031095,0.9806293249130249,0.193359375,816,0.0004092704424510632,0.06896024942398071,0.2,-0.02251785952830687,0.016752902,-43.35013508796692,0.01266995258629322,-2.2610026190476193,1223.0
53,15,27136,1744,0.03505468065850437,0.9788230061531067,0.0986328125,832,0.0004092704424510632,-4.545445919036865,0.2,-0.012360060442006215,0.010967664,-43.33169758319855,-0.01111440546810627,-2.2580800454545455,1223.0
54,15,27648,1743,0.19680884992703795,0.9773317575454712,0.2574462890625,848,0.0004092704424510632,0.08234679698944092,0.2,-0.02611864692880772,0.022315282,-43.26826369762421,0.12716081738471985,-2.2580800454545455,1223.0
55,16,28160,1742,0.0028733245271723717,0.9791027307510376,0.2530517578125,864,0.0004092704424510632,-0.4955521821975708,0.2,-0.02372955698228907,0.014107691,-43.267162680625916,-0.03617307171225548,-2.2542466956521743,1223.0
56,16,28672,1741,0.2625170429237187,0.9791224598884583,0.168212890625,880,0.0004092704424510632,0.08134573698043823,0.2,-0.019898567348718643,0.014549824,-43.30651664733887,0.09033849835395813,-2.2542466956521743,1223.0
57,16,29184,1741,0.004940435239404906,0.9771538376808167,0.246826171875,896,0.0004092704424510632,-0.5868353843688965,0.2,-0.026776375212648418,0.018222956,-43.27367389202118,-0.03664263337850571,-2.2542466956521743,1223.0
58,17,29696,1741,0.0022851302346680313,0.9742915630340576,0.236328125,912,0.0004092704424510632,-0.23675251007080078,0.2,-0.025414187388378195,0.018931452,-43.201496839523315,-0.03992287442088127,-2.2522480833333334,1223.0
59,17,30208,1741,0.22605735366232693,0.9727602601051331,0.186279296875,928,0.0004092704424510632,0.06278723478317261,0.2,-0.019972246009274386,0.018426979,-43.119582414627075,0.037138432264328,-2.2522480833333334,1223.0
60,17,30720,1740,0.03912153060082346,0.9726546406745911,0.2545166015625,944,0.0004092704424510632,-3.1428604125976562,0.2,-0.025075502053368837,0.020642877,-43.09764516353607,-0.029435528442263603,-2.25784036,1223.0
61,17,31232,1740,0.24754619970917702,0.9730099439620972,0.205322265625,960,0.0004092704424510632,0.4693176746368408,0.2,-0.02616260646027513,0.023942336,-43.10365426540375,0.08155899494886398,-2.25784036,1223.0
62,18,31744,1741,0.01789627128164284,0.9736000299453735,0.220703125,976,0.0004092704424510632,0.015116453170776367,0.2,-0.024371030274778605,0.020355184,-43.113333225250244,-0.01729581132531166,-2.25784036,1223.0
63,18,32256,1741,0.01909182040253654,0.9731930494308472,0.2994384765625,992,0.0004092704424510632,-0.2357243299484253,0.2,-0.0346761239488842,0.021870876,-43.117907881736755,-0.05058004707098007,-2.2579301923076924,1223.0
64,18,32768,1741,0.16162859764881432,0.9732322692871094,0.143798828125,1008,0.0004092704424510632,0.25443607568740845,0.2,-0.018815732109942473,0.022207528,-43.108806133270264,0.012787733227014542,-2.2579301923076924,1223.0
65,19,33280,1740,0.011473292761365883,0.9710599780082703,0.207763671875,1024,0.0004092704424510632,-4.17103385925293,0.2,-0.02272390591679141,0.018054793,-43.086007595062256,-0.035563621670007706,-2.253496,1223.0
66,19,33792,1740,0.266507861437276,0.9696471691131592,0.2340087890625,1040,0.0004092704424510632,0.011003851890563965,0.2,-0.02347083479980938,0.015564912,-43.0119514465332,0.018480030819773674,-2.253496,1223.0
67,19,34304,1740,0.04078621190274134,0.9701811075210571,0.2628173828125,1056,0.0004092704424510632,-1.5194435119628906,0.2,-0.030832366755930707,0.028281348,-42.996832489967346,-0.03617120534181595,-2.253168607142857,1223.0
68,20,34816,1740,0.20092594157904387,0.9706212878227234,0.2430419921875,1072,0.0004092704424510632,0.3004230856895447,0.2,-0.03225321837817319,0.024482414,-43.01777946949005,0.02676510438323021,-2.253168607142857,1223.0
69,20,35328,1740,0.00934680258797016,0.9705213308334351,0.1533203125,1088,0.0004092704424510632,-1.0981242656707764,0.2,-0.01584810127678793,0.010063254,-43.02158796787262,-0.023875683546066284,-2.253168607142857,1223.0
70,20,35840,1740,0.0031660494532843586,0.9684289693832397,0.2125244140625,1104,0.0004092704424510632,-0.18344485759735107,0.2,-0.023989556881133467,0.015354019,-42.990116000175476,-0.033514510840177536,-2.251179034482759,1223.0
71,20,36352,1739,0.14353214227594435,0.9675148129463196,0.2259521484375,1120,0.0004092704424510632,0.08215421438217163,0.2,-0.026906950559350662,0.020554202,-42.92995822429657,-0.006190873682498932,-2.251179034482759,1223.0
72,21,36864,1739,0.023341449996223673,0.9678892493247986,0.215576171875,1136,0.0004092704424510632,-4.085993766784668,0.2,-0.022130191675387323,0.018226758,-42.9221910238266,-0.033260297030210495,-2.2535167666666664,1223.0
73,21,37376,1739,0.14908253028988838,0.9680324792861938,0.209228515625,1152,0.0004092704424510632,0.06395405530929565,0.2,-0.01904732218827121,0.021737978,-42.93948769569397,0.014553915709257126,-2.2535167666666664,1223.0
74,21,37888,1740,0.009496367201791145,0.9666218757629395,0.1871337890625,1168,0.0004092704424510632,-0.34464049339294434,0.2,-0.021343019616324455,0.013077512,-42.92177951335907,-0.030501214787364006,-2.2535167666666664,1223.0
75,22,38400,1740,0.01825684870709665,0.9666810631752014,0.2994384765625,1184,0.0004092704424510632,0.4640246033668518,0.2,-0.029814239605912007,0.027668606,-42.88723385334015,-0.02473609521985054,-2.2500406451612904,1223.0
76,22,38912,1740,0.08115545811597258,0.9674371480941772,0.337646484375,1200,0.0004092704424510632,0.3326328992843628,0.2,-0.029474585026036948,0.045218408,-42.906977891922,-0.009188206866383553,-2.2500406451612904,1223.0
77,22,39424,1739,0.02323941301438026,0.9682573676109314,0.204345703125,1216,0.0004092704424510632,-2.893014907836914,0.2,-0.020251720095984638,0.019784473,-42.93275427818298,-0.027196276932954788,-2.25030215625,1223.0
78,22,39936,1739,0.18848683591932058,0.9675200581550598,0.2020263671875,1232,0.0004092704424510632,0.021311163902282715,0.2,-0.015912398899672553,0.015739262,-42.93647825717926,0.032399121671915054,-2.25030215625,1223.0
79,23,40448,1739,0.01960224428330548,0.9670373201370239,0.2120361328125,1248,0.0004092704424510632,-1.7404839992523193,0.2,-0.026542913692537695,0.01526964,-42.91378176212311,-0.040487874299287796,-2.2492694242424243,1223.0
80,23,40960,1739,0.13979980326257646,0.9660387635231018,0.153076171875,1264,0.0004092704424510632,0.2386881709098816,0.2,-0.01964052669063676,0.015815966,-42.89485168457031,0.009227365255355835,-2.2492694242424243,1223.0
81,23,41472,1738,0.006881636960315518,0.9655515551567078,0.2001953125,1280,0.0004092704424510632,-2.873382329940796,0.2,-0.020370465848827735,0.014237738,-42.865540862083435,-0.012376128695905209,-2.2492694242424243,1223.0
82,24,41984,1738,0.002264773826027522,0.964109480381012,0.2734375,1296,0.0004092704424510632,-0.073264479637146,0.2,-0.031822372096939944,0.01878157,-42.84247291088104,-0.0410439632833004,-2.2441032647058825,1223.0
83,24,42496,1739,0.11847784835845232,0.9642282724380493,0.26025390625,1312,0.0004092704424510632,0.09682708978652954,0.2,-0.030363749923708383,0.021222446,-42.81334710121155,-0.023884307593107224,-2.2441032647058825,1223.0
84,24,43008,1740,0.018089057208271697,0.9645832777023315,0.1776123046875,1328,0.0004092704424510632,-5.386684417724609,0.2,-0.01880272368725855,0.014763387,-42.8249831199646,-0.015755288302898407,-2.2422004,1223.0
85,25,43520,1739,0.18408694304525852,0.9638955593109131,0.28173828125,1344,0.0004092704424510632,0.027153313159942627,0.2,-0.024646874342579395,0.02684341,-42.81656610965729,0.02066284418106079,-2.2422004,1223.0
86,25,44032,1738,0.01413127055275254,0.9641756415367126,0.29638671875,1360,0.0004092704424510632,-0.22875475883483887,0.2,-0.028759149645338766,0.027342554,-42.80058395862579,-0.034341972321271896,-2.2428290277777783,1223.0
87,25,44544,1738,0.14067942672409117,0.9644694328308105,0.17822265625,1376,0.0004092704424510632,0.5099462270736694,0.2,-0.0201124023005832,0.01780866,-42.81972849369049,0.024920906871557236,-2.2428290277777783,1223.0
88,25,45056,1738,0.006170548658701591,0.9655598998069763,0.234375,1392,0.0004092704424510632,-0.8601182699203491,0.2,-0.025726342566485982,0.016942948,-42.8300324678421,-0.034897495061159134,-2.2428290277777783,1223.0
89,26,45568,1737,0.0030953453715483192,0.9659023880958557,0.3258056640625,1408,0.0004092704424510632,0.008913695812225342,0.2,-0.03373134005232714,0.026628394,-42.86359369754791,-0.04543765261769295,-2.2467440540540546,1223.0
90,26,46080,1737,0.1704276732634753,0.966237485408783,0.240234375,1424,0.0004092704424510632,0.06865084171295166,0.2,-0.024143585018464364,0.022600919,-42.86938691139221,0.00924108549952507,-2.2467440540540546,1223.0
91,26,46592,1736,0.023106953245587647,0.9693250060081482,0.2291259765625,1440,0.0004092704424510632,-2.870572566986084,0.2,-0.026031014785985462,0.016498938,-42.915438771247864,-0.026720553636550903,-2.245686631578948,1223.0
92,27,47104,1736,0.16529921954497695,0.9694920182228088,0.2169189453125,1456,0.0004092704424510632,0.09931278228759766,0.2,-0.02445484694908373,0.016510617,-42.991076588630676,0.01794654130935669,-2.245686631578948,1223.0
93,27,47616,1736,0.020367128803627566,0.9714707136154175,0.28759765625,1472,0.0004092704424510632,-0.05897080898284912,0.2,-0.02951148059219122,0.021496683,-43.00509583950043,-0.0317995660007,-2.245686631578948,1223.0
94,27,48128,1735,0.009334163463790901,0.9688531160354614,0.183349609375,1488,0.0004092704424510632,-1.8327980041503906,0.2,-0.01800235648988746,0.014891129,-43.02270698547363,-0.028272483497858047,-2.250842025641026,1223.0
95,28,48640,1735,0.17902552185114473,0.9677723050117493,0.2281494140625,1504,0.0004092704424510632,0.09269207715988159,0.2,-0.021368860034272075,0.019270316,-42.93681585788727,-0.0007734112441539764,-2.250842025641026,1223.0
96,28,49152,1735,0.037252373178489506,0.9674685597419739,0.2420654296875,1520,0.0004092704424510632,-4.225577354431152,0.2,-0.028851757640950382,0.021713588,-42.92243432998657,-0.02958628535270691,-2.2525427999999996,1223.0
97,28,49664,1735,0.21672039991244674,0.9681777954101562,0.1971435546875,1536,0.0004092704424510632,0.07137203216552734,0.2,-0.01856561456224881,0.017377885,-42.92626118659973,0.03539932519197464,-2.2525427999999996,1223.0
98,28,50176,1734,0.012201818099129014,0.9673708081245422,0.2548828125,1552,0.0004092704424510632,-1.690152645111084,0.2,-0.02691669963678578,0.016128637,-42.93275332450867,-0.030270837247371674,-2.2542005365853655,1223.0
99,29,50688,1734,0.20138815697282553,0.9664424657821655,0.193359375,1568,0.0004092704424510632,0.14812397956848145,0.2,-0.024716175787034445,0.021208413,-42.896416544914246,0.012541316449642181,-2.2542005365853655,1223.0
100,29,51200,1734,0.011392551663448103,0.9672322273254395,0.2596435546875,1584,0.0004092704424510632,-2.274428129196167,0.2,-0.02760238671908155,0.020551467,-42.88941526412964,-0.034443147480487823,-2.2542005365853655,1223.0
101,29,51712,1733,0.003149872602079995,0.9682144522666931,0.317626953125,1600,0.0004092704424510632,-0.01274120807647705,0.2,-0.03309768168401206,0.021322291,-42.92452383041382,-0.03931184485554695,-2.2552119285714283,1223.0
102,30,52224,1733,0.19203998590819538,0.9674186110496521,0.1522216796875,1616,0.0004092704424510632,0.104397714138031,0.2,-0.017008414055453613,0.020665333,-42.92601490020752,0.01934061571955681,-2.2552119285714283,1223.0
103,30,52736,1733,0.036196677130647004,0.9672035574913025,0.2158203125,1632,0.0004092704424510632,-2.9603970050811768,0.2,-0.023303383495658636,0.014920877,-42.90692365169525,-0.04238599166274071,-2.255847302325581,1223.0
104,30,53248,1733,0.25449456134811044,0.9671403765678406,0.26025390625,1648,0.0004092704424510632,0.11022734642028809,0.2,-0.02329831331735477,0.016458701,-42.90430808067322,0.056960977613925934,-2.255847302325581,1223.0
105,31,53760,1733,0.024615079921204597,0.9685471653938293,0.241943359375,1664,0.0004092704424510632,0.22536468505859375,0.2,-0.02418837665754836,0.02091899,-42.91936504840851,-0.034919727593660355,-2.255847302325581,1223.0
106,31,54272,1732,0.011450645397417247,0.9701333045959473,0.24365234375,1680,0.0004092704424510632,-0.9149788618087769,0.2,-0.026509103714488447,0.017333856,-42.97198045253754,-0.031647782772779465,-2.2542922954545452,1223.0
107,31,54784,1731,0.15290983475279063,0.9706245064735413,0.1363525390625,1696,0.0004092704424510632,0.1447162628173828,0.2,-0.015370162756880745,0.013229545,-43.00889313220978,-0.004498731344938278,-2.2542922954545452,1223.0
108,31,55296,1731,0.020984211238101125,0.9701472520828247,0.2264404296875,1712,0.0004092704424510632,-3.669027805328369,0.2,-0.026076291629578918,0.017401733,-43.004351019859314,-0.03251049295067787,-2.254287244444444,1223.0
109,32,55808,1731,0.20312336878851056,0.9705396294593811,0.2120361328125,1728,0.0004092704424510632,0.05078846216201782,0.2,-0.01969711109995842,0.017271481,-43.004069447517395,0.005249731242656708,-2.254287244444444,1223.0
110,32,56320,1730,0.028276586381252855,0.971024751663208,0.2293701171875,1744,0.0004092704424510632,-1.1772875785827637,0.2,-0.023094102856703103,0.019407192,-43.01535880565643,-0.027794020250439644,-2.254121826086956,1223.0
111,32,56832,1730,0.19945292454212904,0.9715849757194519,0.193359375,1760,0.0004092704424510632,0.404587984085083,0.2,-0.02364590039360337,0.020413825,-43.032971143722534,0.04312993213534355,-2.254121826086956,1223.0
112,33,57344,1729,0.007030897555523552,0.9694351553916931,0.2957763671875,1776,0.0004092704424510632,-0.7665238380432129,0.2,-0.03427233040565625,0.022687854,-43.01698935031891,-0.03591778874397278,-2.254121826086956,1223.0
113,33,57856,1729,0.0030631936861027498,0.9691999554634094,0.2669677734375,1792,0.0004092704424510632,-0.22299516201019287,0.2,-0.032189822086365893,0.019733205,-42.95698165893555,-0.04271956533193588,-2.2546945957446805,1223.0
114,33,58368,1729,0.2431134432554245,0.9692522883415222,0.19677734375,1808,0.0004092704424510632,0.11243259906768799,0.2,-0.023890628071967512,0.02303819,-42.96607494354248,0.05281800404191017,-2.2546945957446805,1223.0
115,34,58880,1728,0.07381732307840139,0.9704228639602661,0.160400390625,1824,0.0004092704424510632,-3.612485408782959,0.2,-0.01879938557976857,0.0186196,-42.976179003715515,-0.018554562702775,-2.2539491666666667,1223.0
116,34,59392,1728,0.2103071310557425,0.9699721932411194,0.2008056640625,1840,0.0004092704424510632,0.40769004821777344,0.2,-0.020884043478872627,0.021697514,-43.00189936161041,0.05083579197525978,-2.2539491666666667,1223.0
117,34,59904,1728,0.01567382671055384,0.9703057408332825,0.27978515625,1856,0.0004092704424510632,-0.4130655527114868,0.2,-0.02909320169419516,0.022271559,-42.98579132556915,-0.02705768309533596,-2.2539491666666667,1223.0
118,34,60416,1727,0.02881549223093316,0.9709879755973816,0.3289794921875,1872,0.0004092704424510632,0.5275856256484985,0.2,-0.0325905002100626,0.026016679,-43.00450325012207,-0.03404688835144043,-2.257030204081633,1223.0
119,35,60928,1727,0.10351962724234909,0.9702337980270386,0.2918701171875,1888,0.0004092704424510632,0.4842206835746765,0.2,-0.02853031863924116,0.03902514,-43.00999653339386,0.0008157156407833099,-2.257030204081633,1223.0
120,35,61440,1727,0.023728739499347284,0.9697415232658386,0.288818359375,1904,0.0004092704424510632,-3.2102017402648926,0.2,-0.030622984893852845,0.021326693,-42.98390567302704,-0.038319289684295654,-2.25965412,1223.0
121,35,61952,1727,0.17839400738012046,0.9705588221549988,0.2362060546875,1920,0.0004092704424510632,0.1282607913017273,0.2,-0.025563875708030537,0.023093462,-42.983047008514404,0.004635799676179886,-2.25965412,1223.0
122,36,62464,1726,0.016686410061083734,0.9706588983535767,0.2322998046875,1936,0.0004092704424510632,-1.415926218032837,0.2,-0.023077399528119713,0.015789177,-43.00258946418762,-0.03700137138366699,-2.256101960784314,1223.0
123,36,62976,1726,0.16399438283406198,0.9700698852539062,0.20068359375,1952,0.0004092704424510632,0.22501522302627563,0.2,-0.02335913197021,0.022719204,-42.99250400066376,0.032686520367860794,-2.256101960784314,1223.0
124,36,63488,1726,0.009138944544247352,0.9685875773429871,0.2841796875,1968,0.0004092704424510632,-2.2704837322235107,0.2,-0.03058882465120405,0.018920872,-42.96196269989014,-0.04500861465930939,-2.256101960784314,1223.0
125,37,64000,1726,0.0029811378008162137,0.9670456051826477,0.2147216796875,1984,0.0004092704424510632,-0.21336472034454346,0.2,-0.022156944236485288,0.013511056,-42.907323360443115,-0.03157154098153114,-2.2521248846153847,1223.0
