time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/learning_rate,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
45,14,23040,1634,0.006553633909788914,0.9895347356796265,0.2562255859375,704,0.0004092704424510632,-0.3766850233078003,0.2,-0.03064924036152661,0.020370588,-43.645657896995544,-0.04362068325281143,-2.3096681111111113,1223.0
46,14,23552,1634,0.003645525241154246,0.9889629483222961,0.2662353515625,720,0.0004092704424510632,-0.1475158929824829,0.2,-0.030577930359868333,0.022753086,-43.6241295337677,-0.0355704165995121,-2.3089155789473685,1223.0
47,14,24064,1634,0.14234801032580435,0.9887889623641968,0.254638671875,736,0.0004092704424510632,0.060455322265625,0.2,-0.02799671252432745,0.023053404,-43.61458694934845,0.024291113018989563,-2.3089155789473685,1223.0
48,15,24576,1633,0.019112107838736847,0.9892615675926208,0.1331787109375,752,0.0004092704424510632,-1.7166988849639893,0.2,-0.017126186270616017,0.011533105,-43.61890995502472,-0.013969480991363525,-2.3171487500000003,1223.0
49,15,25088,1633,0.11747274594381452,0.9889826774597168,0.17333984375,768,0.0004092704424510632,0.12481689453125,0.2,-0.023790440885932185,0.020110702,-43.62307524681091,0.007119465619325638,-2.3171487500000003,1223.0
50,15,25600,1632,0.011919743032194674,0.9882559180259705,0.216552734375,784,0.0004092704424510632,-0.7507815361022949,0.2,-0.025245091965189204,0.016507477,-43.60641801357269,-0.02971832826733589,-2.3171487500000003,1223.0
51,15,26112,1632,0.0036855048238066956,0.9872792363166809,0.25732421875,800,0.0004092704424510632,-0.36048924922943115,0.2,-0.030301746737677604,0.01808915,-43.57546007633209,-0.045455772429704666,-2.310359952380953,1223.0
52,16,26624,1632,0.10123160958755761,0.9877226948738098,0.239013671875,816,0.0004092704424510632,0.08678531646728516,0.2,-0.026508126698900014,0.024250468,-43.5596079826355,-0.00334935262799263,-2.310359952380953,1223.0
53,16,27136,1633,0.018355735868681222,0.9878470301628113,0.196533203125,832,0.0004092704424510632,-4.6530938148498535,0.2,-0.023649708833545446,0.017386759,-43.573042035102844,-0.03720467910170555,-2.3121649090909093,1223.0
54,16,27648,1633,0.12217289442196488,0.9868785738945007,0.2279052734375,848,0.0004092704424510632,0.02115732431411743,0.2,-0.027293285806081258,0.023265805,-43.55928897857666,-0.007222926244139671,-2.3121649090909093,1223.0
55,17,28160,1633,0.011917706768144853,0.9864217042922974,0.1513671875,864,0.0004092704424510632,-1.9463841915130615,0.2,-0.018529519846197218,0.015744064,-43.529621958732605,-0.027837740257382393,-2.304121826086957,1223.0
56,17,28672,1633,0.09491457708645612,0.9851773977279663,0.1634521484375,880,0.0004092704424510632,0.14381253719329834,0.2,-0.02311832644045353,0.019040849,-43.50888741016388,-0.0005499906837940216,-2.304121826086957,1223.0
57,17,29184,1634,0.0059283666050760075,0.9835648536682129,0.291748046875,896,0.0004092704424510632,-0.8383781909942627,0.2,-0.03278791913180612,0.022226075,-43.46260106563568,-0.040325675159692764,-2.304121826086957,1223.0
58,18,29696,1634,0.003088970624958165,0.982558012008667,0.22021484375,912,0.0004092704424510632,-0.13886475563049316,0.2,-0.022993436228716746,0.02310633,-43.417569518089294,-0.04598493501543999,-2.297205208333333,1223.0
59,18,30208,1634,0.10080404859036207,0.9832896590232849,0.1876220703125,928,0.0004092704424510632,0.09934788942337036,0.2,-0.023366136476397514,0.019188562,-43.4115434885025,-0.006513271480798721,-2.297205208333333,1223.0
60,18,30720,1634,0.0207393967139069,0.9832257628440857,0.156494140625,944,0.0004092704424510632,-3.4385600090026855,0.2,-0.016914944993914105,0.012628047,-43.42921590805054,-0.025738682597875595,-2.29288492,1223.0
61,19,31232,1633,0.08404742262791842,0.9839273691177368,0.2906494140625,960,0.0004092704424510632,0.062286376953125,0.2,-0.02590521403180901,0.016809046,-43.43272268772125,0.005206048488616943,-2.29288492,1223.0
62,19,31744,1632,0.012514295609435067,0.9808254837989807,0.2054443359375,976,0.0004092704424510632,-0.009353280067443848,0.2,-0.021150879183551297,0.014690448,-43.40705966949463,-0.03040580078959465,-2.29288492,1223.0
63,19,32256,1632,0.014569257677067071,0.9810071587562561,0.2470703125,992,0.0004092704424510632,-0.26421499252319336,0.2,-0.027047580733778886,0.015725607,-43.34142887592316,-0.025800688192248344,-2.2911011923076923,1223.0
64,20,32768,1632,0.0622043734183535,0.9799798727035522,0.283447265625,1008,0.0004092704424510632,0.23620247840881348,0.2,-0.02791595489543397,0.029415863,-43.34677004814148,-0.027341220527887344,-2.2911011923076923,1223.0
65,20,33280,1632,0.009071584761841223,0.9827620387077332,0.246337890625,1024,0.0004092704424510632,-3.7305445671081543,0.2,-0.02875977408257313,0.020190243,-43.34771549701691,-0.03790479153394699,-2.2812375185185183,1223.0
66,20,33792,1632,0.09283231559675187,0.9831895232200623,0.296142578125,1040,0.0004092704424510632,0.04513275623321533,0.2,-0.025243535288609564,0.025961522,-43.42752420902252,-0.01910671964287758,-2.2812375185185183,1223.0
67,21,34304,1632,0.01818269563955255,0.9824966788291931,0.259033203125,1056,0.0004092704424510632,-1.803943395614624,0.2,-0.029354609505389817,0.02084502,-43.41382884979248,-0.03902053087949753,-2.274200607142857,1223.0
68,21,34816,1632,0.08546923450194299,0.9836403727531433,0.21337890625,1072,0.0004092704424510632,0.1813322901725769,0.2,-0.02292502640921157,0.021445362,-43.40851676464081,-0.011016495525836945,-2.274200607142857,1223.0
69,21,35328,1632,0.004537175220320933,0.9829723238945007,0.2559814453125,1088,0.0004092704424510632,-0.6364187002182007,0.2,-0.027560593793168664,0.02066264,-43.428561091423035,-0.033986516296863556,-2.274200607142857,1223.0
70,21,35840,1632,0.0028233288721821737,0.9810041785240173,0.2530517578125,1104,0.0004092704424510632,0.004648089408874512,0.2,-0.02459149537025951,0.02091351,-43.38638484477997,-0.023876935243606567,-2.2740823793103444,1223.0
71,22,36352,1632,0.1512308835517615,0.9794805645942688,0.2581787109375,1120,0.0004092704424510632,0.017742276191711426,0.2,-0.020697653890238144,0.02355766,-43.326035022735596,0.0026510991156101227,-2.2740823793103444,1223.0
72,22,36864,1631,0.01596500279265456,0.980286717414856,0.2655029296875,1136,0.0004092704424510632,-3.490769863128662,0.2,-0.030910684290574864,0.027933758,-43.3070033788681,-0.05536951497197151,-2.274382366666666,1223.0
73,22,37376,1631,0.17152257193811238,0.9812580943107605,0.281982421875,1152,0.0004092704424510632,0.016521990299224854,0.2,-0.02777856971079018,0.027967602,-43.34940505027771,0.00541502982378006,-2.274382366666666,1223.0
74,23,37888,1631,0.011548083202796988,0.9804744124412537,0.223876953125,1168,0.0004092704424510632,-0.3191105127334595,0.2,-0.02630115499778185,0.02208658,-43.35707628726959,-0.04960031807422638,-2.274382366666666,1223.0
75,23,38400,1631,0.014335570915136486,0.978838324546814,0.263427734375,1184,0.0004092704424510632,0.47792160511016846,0.2,-0.028626848623389378,0.017181728,-43.31411004066467,-0.0250104907900095,-2.2693237419354833,1223.0
76,23,38912,1631,0.08844055503141135,0.977891743183136,0.269287109375,1200,0.0004092704424510632,0.3757779002189636,0.2,-0.0263526990020182,0.03973139,-43.26928675174713,-0.0018229931592941284,-2.2693237419354833,1223.0
77,24,39424,1631,0.011162587834405713,0.9787538051605225,0.2841796875,1216,0.0004092704424510632,-2.1643383502960205,0.2,-0.03166795207653195,0.020774396,-43.265650510787964,-0.04368041828274727,-2.274626125,1223.0
78,24,39936,1631,0.14464780851267278,0.9785275459289551,0.1605224609375,1232,0.0004092704424510632,0.10329723358154297,0.2,-0.016599097434664145,0.015520277,-43.28479254245758,0.022103341296315193,-2.274626125,1223.0
79,24,40448,1631,0.013662456796737388,0.9773871898651123,0.2208251953125,1248,0.0004092704424510632,-1.6372029781341553,0.2,-0.023323093337239698,0.021716494,-43.26142454147339,-0.02882750704884529,-2.272560484848485,1223.0
80,25,40960,1631,0.13517867401242256,0.9767428040504456,0.178955078125,1264,0.0004092704424510632,0.20073729753494263,0.2,-0.019920679078495596,0.018619435,-43.226287841796875,0.018488753587007523,-2.272560484848485,1223.0
81,25,41472,1631,0.006180328404298052,0.978067934513092,0.239990234375,1280,0.0004092704424510632,-1.811173677444458,0.2,-0.02411286486312747,0.019154757,-43.23467040061951,-0.022141989320516586,-2.272560484848485,1223.0
82,25,41984,1631,0.0029840981114830356,0.979110598564148,0.278564453125,1296,0.0004092704424510632,-0.10814237594604492,0.2,-0.03393905475968495,0.022555143,-43.28333830833435,-0.042494721710681915,-2.272995558823529,1223.0
83,26,42496,1631,0.1303926359396428,0.9799743294715881,0.1790771484375,1312,0.0004092704424510632,0.09913122653961182,0.2,-0.020469254202907905,0.015868766,-43.30468821525574,0.0069838836789131165,-2.272995558823529,1223.0
84,26,43008,1631,0.01905040760175325,0.9825824499130249,0.260986328125,1328,0.0004092704424510632,-4.754566669464111,0.2,-0.02897098704124801,0.019456081,-43.35445845127106,-0.029675189405679703,-2.2736889714285713,1223.0
85,26,43520,1631,0.1558957954403013,0.9828609824180603,0.2469482421875,1344,0.0004092704424510632,0.034538865089416504,0.2,-0.02195031163864769,0.023949724,-43.41299295425415,0.008099660277366638,-2.2736889714285713,1223.0
86,26,44032,1631,0.02119763079099357,0.983259379863739,0.2469482421875,1360,0.0004092704424510632,-0.580472469329834,0.2,-0.022104692383436486,0.02022687,-43.41046476364136,-0.020868899300694466,-2.2763058611111107,1223.0
87,27,44544,1631,0.1368311329279095,0.9831490516662598,0.1937255859375,1376,0.0004092704424510632,0.554389476776123,0.2,-0.02245149174996186,0.021102846,-43.425015568733215,0.026268456131219864,-2.2763058611111107,1223.0
88,27,45056,1630,0.00705121029750444,0.9832850694656372,0.2249755859375,1392,0.0004092704424510632,-0.7498570680618286,0.2,-0.02265573976910673,0.018164864,-43.4170777797699,-0.033733174204826355,-2.2763058611111107,1223.0
89,27,45568,1629,0.0039040033807395957,0.9824736714363098,0.2515869140625,1408,0.0004092704424510632,-0.21028673648834229,0.2,-0.027821373820188455,0.02038648,-43.40798544883728,-0.03743961453437805,-2.277645918918919,1223.0
90,28,46080,1629,0.12751198594924062,0.9819653630256653,0.1722412109375,1424,0.0004092704424510632,0.11947047710418701,0.2,-0.018039352726191282,0.015354888,-43.38558757305145,0.0184505395591259,-2.277645918918919,1223.0
91,28,46592,1629,0.010131895760423504,0.9816817045211792,0.27294921875,1440,0.0004092704424510632,-2.2220194339752197,0.2,-0.029317051681573503,0.026779268,-43.36929142475128,-0.03960856795310974,-2.2768844736842104,1223.0
92,28,47104,1629,0.14142053085379303,0.9814355969429016,0.167236328125,1456,0.0004092704424510632,0.16219556331634521,0.2,-0.023901600172393955,0.021476377,-43.363804936409,0.011373527348041534,-2.2768844736842104,1223.0
93,29,47616,1629,0.023019824642688036,0.98164302110672,0.2457275390625,1472,0.0004092704424510632,-0.27054905891418457,0.2,-0.027120872517116368,0.016451022,-43.35819327831268,-0.03166573867201805,-2.2768844736842104,1223.0
94,29,48128,1628,0.008893769059795886,0.980848491191864,0.192138671875,1488,0.0004092704424510632,-2.408827304840088,0.2,-0.02041242949781008,0.012847172,-43.3629412651062,-0.024774223566055298,-2.2779008717948717,1223.0
95,29,48640,1628,0.10883399040903896,0.9791653752326965,0.1304931640625,1504,0.0004092704424510632,0.11194676160812378,0.2,-0.018826484636520036,0.014603881,-43.316832184791565,-7.633864879608154e-05,-2.2779008717948717,1223.0
96,30,49152,1627,0.018151551543269306,0.979984700679779,0.23046875,1520,0.0004092704424510632,-4.153658390045166,0.2,-0.021154098518309183,0.015902951,-43.2900812625885,-0.022937461733818054,-2.27863915,1223.0
97,30,49664,1627,0.13757970719598234,0.9796990752220154,0.3199462890625,1536,0.0004092704424510632,0.03002256155014038,0.2,-0.02722815831657499,0.037267752,-43.3138929605484,-0.012051809579133987,-2.27863915,1223.0
98,30,50176,1626,0.012256043963134289,0.9794567823410034,0.2110595703125,1552,0.0004092704424510632,-1.6005263328552246,0.2,-0.02233622394851409,0.014802576,-43.30287849903107,-0.0357055589556694,-2.27943643902439,1223.0
99,31,50688,1626,0.14405896328389645,0.9792520403862,0.159912109375,1568,0.0004092704424510632,0.15897595882415771,0.2,-0.017372677961247973,0.019814499,-43.29724729061127,0.03509899973869324,-2.27943643902439,1223.0
100,31,51200,1625,0.0071788610075600445,0.9781309962272644,0.1917724609375,1584,0.0004092704424510632,-0.9322954416275024,0.2,-0.02077744170674123,0.0146488305,-43.27993166446686,-0.02714441530406475,-2.27943643902439,1223.0
101,31,51712,1625,0.0032268571376334876,0.9764056205749512,0.1993408203125,1600,0.0004092704424510632,-0.01341235637664795,0.2,-0.022212416137335822,0.015346559,-43.22699558734894,-0.029621988534927368,-2.280048523809524,1223.0
102,32,52224,1626,0.1648218787740916,0.9765238761901855,0.143798828125,1616,0.0004092704424510632,0.13012748956680298,0.2,-0.022164663459989242,0.017887076,-43.19878327846527,0.00030891597270965576,-2.280048523809524,1223.0
103,32,52736,1625,0.021196624089498073,0.9760135412216187,0.2620849609375,1632,0.0004092704424510632,-2.729775905609131,0.2,-0.024718770873732865,0.019139979,-43.19696760177612,-0.0246578361839056,-2.2773366744186045,1223.0
104,32,53248,1625,0.18628486222587526,0.976770281791687,0.3055419921875,1648,0.0004092704424510632,0.04550987482070923,0.2,-0.02598362765274942,0.027329396,-43.196356773376465,0.023714113980531693,-2.2773366744186045,1223.0
105,33,53760,1625,0.035559496318455786,0.9786179661750793,0.2628173828125,1664,0.0004092704424510632,0.2798525094985962,0.2,-0.03060922615986783,0.017240785,-43.23299217224121,-0.027781914919614792,-2.2773366744186045,1223.0
106,33,54272,1625,0.03939330723369494,0.9801264405250549,0.227783203125,1680,0.0004092704424510632,-0.8598750829696655,0.2,-0.026012326154159382,0.023782838,-43.28638517856598,-0.03176747262477875,-2.2747795909090907,1223.0
107,33,54784,1625,0.09139213210437447,0.9807493686676025,0.1666259765625,1696,0.0004092704424510632,0.3482562303543091,0.2,-0.02068047631473746,0.025227726,-43.32490384578705,-0.006041180342435837,-2.2747795909090907,1223.0
108,34,55296,1624,0.025040261360118166,0.9811094403266907,0.20361328125,1712,0.0004092704424510632,-3.661104202270508,0.2,-0.022333134882501327,0.017322434,-43.335304975509644,-0.02436615526676178,-2.2744782,1223.0
109,34,55808,1624,0.14155993692111224,0.9808655381202698,0.25244140625,1728,0.0004092704424510632,0.03591775894165039,0.2,-0.022757314931368455,0.0206246,-43.3402761220932,-0.0015864744782447815,-2.2744782,1223.0
110,34,56320,1624,0.016072783386334777,0.9815064072608948,0.2554931640625,1744,0.0004092704424510632,-0.8643882274627686,0.2,-0.02822630523587577,0.02371598,-43.33999419212341,-0.028558701276779175,-2.272793065217391,1223.0
111,35,56832,1623,0.14913557446561754,0.9818333983421326,0.1243896484375,1760,0.0004092704424510632,0.48150551319122314,0.2,-0.017484273950685747,0.013928778,-43.362703800201416,0.04124036803841591,-2.272793065217391,1223.0
112,35,57344,1623,0.00471473419747781,0.9821652770042419,0.171875,1776,0.0004092704424510632,-1.2531757354736328,0.2,-0.018254644819535315,0.012467805,-43.36922812461853,-0.03018009662628174,-2.272793065217391,1223.0
113,35,57856,1623,0.0030869782094669063,0.9807019829750061,0.238525390625,1792,0.0004092704424510632,-0.04481160640716553,0.2,-0.023972374940058216,0.017846104,-43.35732388496399,-0.031770359724760056,-2.2721281702127656,1223.0
114,35,58368,1623,0.16959006583783776,0.9801182150840759,0.1737060546875,1808,0.0004092704424510632,0.10336023569107056,0.2,-0.016866819249116816,0.013503194,-43.313063621520996,0.007222764194011688,-2.2721281702127656,1223.0
115,36,58880,1623,0.03818098147166893,0.9794104695320129,0.208984375,1824,0.0004092704424510632,-3.3627281188964844,0.2,-0.022376189241185784,0.015823508,-43.29745602607727,-0.019917290657758713,-2.273052520833333,1223.0
116,36,59392,1623,0.13690587889868766,0.9790534973144531,0.1630859375,1840,0.0004092704424510632,0.05515027046203613,0.2,-0.016677043327945285,0.017767878,-43.277639508247375,0.010625505819916725,-2.273052520833333,1223.0
117,36,59904,1623,0.013423885044176131,0.978534996509552,0.23193359375,1856,0.0004092704424510632,-0.5199429988861084,0.2,-0.023266818810952827,0.014436969,-43.26415181159973,-0.024409139528870583,-2.273052520833333,1223.0
118,37,60416,1623,0.04619098617695272,0.9785505533218384,0.2755126953125,1872,0.0004092704424510632,0.5378900766372681,0.2,-0.031719845021143556,0.029453024,-43.249271273612976,-0.004985423758625984,-2.2702401632653064,1223.0
119,37,60928,1623,0.06464701821096241,0.977543294429779,0.2357177734375,1888,0.0004092704424510632,0.5805944204330444,0.2,-0.022957583976676688,0.021527886,-43.23743140697479,-0.007359134033322334,-2.2702401632653064,1223.0
120,37,61440,1623,0.02886624907841906,0.978744626045227,0.17041015625,1904,0.0004092704424510632,-2.815720558166504,0.2,-0.0189676319132559,0.014598614,-43.23333394527435,-0.023677032440900803,-2.27072336,1223.0
121,38,61952,1624,0.14539215131662786,0.9785072803497314,0.2501220703125,1920,0.0004092704424510632,0.04787379503250122,0.2,-0.02704019655357115,0.02744879,-43.258466482162476,-0.016616057604551315,-2.27072336,1223.0
122,38,62464,1624,0.011357633688021451,0.9794395565986633,0.2762451171875,1936,0.0004092704424510632,-1.4246091842651367,0.2,-0.0267068541579647,0.023352653,-43.261022329330444,-0.038534168154001236,-2.273182411764706,1223.0
123,38,62976,1624,0.16839419212192297,0.9792475700378418,0.1475830078125,1952,0.0004092704424510632,0.06705176830291748,0.2,-0.01658008787489962,0.01719815,-43.28272235393524,0.025073673576116562,-2.273182411764706,1223.0
124,39,63488,1623,0.007149922093958594,0.9782074689865112,0.2470703125,1968,0.0004092704424510632,-1.832047939300537,0.2,-0.024079922848613933,0.025674324,-43.258195996284485,-0.015197057276964188,-2.273182411764706,1223.0
125,39,64000,1624,0.0025529313170409296,0.9762895703315735,0.25244140625,1984,0.0004092704424510632,-0.21581029891967773,0.2,-0.028028515909682028,0.018230602,-43.215174317359924,-0.04674172401428223,-2.271406403846154,1223.0
