time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/value_loss,train/std,train/clip_fraction,train/n_updates,train/learning_rate,train/explained_variance,train/clip_range,train/policy_gradient_loss,train/approx_kl,train/entropy_loss,train/loss,rollout/ep_rew_mean,rollout/ep_len_mean
16,4,8192,1663,0.04703453660476953,0.9950668215751648,0.237548828125,240,0.0004092704424510632,0.012449502944946289,0.2,-0.02381489862455055,0.015936848,-43.830426931381226,-0.01469433680176735,-2.3316518333333334,1223.0
17,5,8704,1661,0.0013195584961067652,0.9942787289619446,0.2823486328125,256,0.0004092704424510632,-0.17061388492584229,0.2,-0.027766019615228288,0.020601086,-43.810394525527954,-0.033183395862579346,-2.3257771428571425,1223.0
18,5,9216,1657,0.050447033951058984,0.9947447180747986,0.2635498046875,272,0.0004092704424510632,0.03957492113113403,0.2,-0.028023604216286913,0.020424435,-43.79856014251709,-0.01851290836930275,-2.3257771428571425,1223.0
19,5,9728,1654,0.00303373349015601,0.9946578145027161,0.249267578125,288,0.0004092704424510632,0.22077089548110962,0.2,-0.023775090841809288,0.01823438,-43.809847950935364,-0.02814989909529686,-2.3257771428571425,1223.0
20,6,10240,1652,0.002533480837882962,0.9963232278823853,0.2581787109375,304,0.0004092704424510632,0.058648884296417236,0.2,-0.024937595444498584,0.024380378,-43.82594120502472,-0.04205764830112457,-2.325843125,1223.0
21,6,10752,1649,0.055984951788559556,0.9940317273139954,0.29345703125,320,0.0004092704424510632,0.020413696765899658,0.2,-0.02598785562440753,0.027582694,-43.83340406417847,-0.007081996649503708,-2.325843125,1223.0
22,6,11264,1646,0.002379141700657783,0.9927328824996948,0.25244140625,336,0.0004092704424510632,-0.26126766204833984,0.2,-0.02695178220164962,0.022834402,-43.75838088989258,-0.04102374613285065,-2.320666888888889,1223.0
23,7,11776,1643,0.06293487129732966,0.9920444488525391,0.2623291015625,352,0.0004092704424510632,0.06523817777633667,0.2,-0.029682524531381205,0.022546152,-43.73260962963104,-0.00298328697681427,-2.320666888888889,1223.0
24,7,12288,1641,0.00299509921023855,0.9915482997894287,0.2664794921875,368,0.0004092704424510632,-0.8891032934188843,0.2,-0.028811966127250344,0.024874529,-43.713963747024536,-0.033329520374536514,-2.3239196,1223.0
25,7,12800,1638,0.07233512529637665,0.9922076463699341,0.2310791015625,384,0.0004092704424510632,0.026883304119110107,0.2,-0.027176266186870635,0.019009426,-43.71046853065491,-0.013761023059487343,-2.3239196,1223.0
26,8,13312,1635,0.008488621737342328,0.9929803609848022,0.2119140625,400,0.0004092704424510632,0.16794347763061523,0.2,-0.022502680571051314,0.016660234,-43.73793852329254,-0.013963754288852215,-2.3239196,1223.0
27,8,13824,1631,0.0028538380647660233,0.994175374507904,0.2421875,416,0.0004092704424510632,0.0063176751136779785,0.2,-0.02740150666795671,0.016471349,-43.76405227184296,-0.035015132278203964,-2.3165978181818185,1223.0
28,8,14336,1627,0.12704457179643214,0.9948328137397766,0.2640380859375,432,0.0004092704424510632,0.004647016525268555,0.2,-0.030475540304905735,0.024786703,-43.796868443489075,0.015388429164886475,-2.3165978181818185,1223.0
29,9,14848,1623,0.0018059347639791667,0.9939895868301392,0.2401123046875,448,0.0004092704424510632,-0.5570518970489502,0.2,-0.02282486124022398,0.021699518,-43.79031467437744,-0.03287386894226074,-2.31683975,1223.0
30,9,15360,1621,0.1037230861838907,0.9930886626243591,0.189208984375,464,0.0004092704424510632,0.027237117290496826,0.2,-0.01757140812696889,0.0183715,-43.75843930244446,0.002344798296689987,-2.31683975,1223.0
31,9,15872,1619,0.004018106708826963,0.9915223717689514,0.251220703125,480,0.0004092704424510632,0.11775988340377808,0.2,-0.027696610304701608,0.017789377,-43.72184646129608,-0.03290407732129097,-2.31683975,1223.0
32,10,16384,1618,0.004436017756233923,0.9916003942489624,0.2001953125,496,0.0004092704424510632,0.30955278873443604,0.2,-0.024016375828068703,0.014713217,-43.686540722846985,-0.031738899648189545,-2.3159636923076925,1223.0
33,10,16896,1616,0.07913189241662621,0.9907361268997192,0.27783203125,512,0.0004092704424510632,0.17693215608596802,0.2,-0.026240578503347933,0.03216041,-43.68108808994293,0.007654715329408646,-2.3159636923076925,1223.0
34,10,17408,1614,0.008549590966140386,0.9898337125778198,0.168212890625,528,0.0004092704424510632,-2.5218522548675537,0.2,-0.020605332247214392,0.013971791,-43.65338408946991,-0.025223929435014725,-2.3124226428571433,1223.0
35,11,17920,1612,0.11218119645491242,0.9898162484169006,0.2373046875,544,0.0004092704424510632,0.01914578676223755,0.2,-0.021473816959769465,0.022733506,-43.63349199295044,0.0013871416449546814,-2.3124226428571433,1223.0
36,11,18432,1610,0.00763415610708762,0.9896185994148254,0.15869140625,560,0.0004092704424510632,-1.359529733657837,0.2,-0.019610028801253065,0.011442844,-43.63430845737457,-0.020144490525126457,-2.317755666666667,1223.0
37,11,18944,1609,0.11220403132028878,0.9891999363899231,0.2327880859375,576,0.0004092704424510632,0.05245023965835571,0.2,-0.024905938014853746,0.015773151,-43.62822103500366,0.01044541597366333,-2.317755666666667,1223.0
38,12,19456,1607,0.009334939735708758,0.9881272315979004,0.234375,592,0.0004092704424510632,-1.1115443706512451,0.2,-0.02529139191028662,0.020449601,-43.60523295402527,-0.037223707884550095,-2.317755666666667,1223.0
39,12,19968,1606,0.002803397390380269,0.9874246120452881,0.2796630859375,608,0.0004092704424510632,-0.014597773551940918,0.2,-0.02878338043228723,0.017982993,-43.56958365440369,-0.034377336502075195,-2.3074558750000005,1223.0
40,12,20480,1605,0.11662312841508538,0.9868606925010681,0.2529296875,624,0.0004092704424510632,0.03233683109283447,0.2,-0.02244348514068406,0.017952926,-43.55307948589325,0.0012787319719791412,-2.3074558750000005,1223.0
41,13,20992,1604,0.013759951485553756,0.9885541796684265,0.25390625,640,0.0004092704424510632,-4.567757606506348,0.2,-0.030048808752326295,0.02307879,-43.56659197807312,-0.048090025782585144,-2.30847405882353,1223.0
42,13,21504,1604,0.12157262279652059,0.9879917502403259,0.21533203125,656,0.0004092704424510632,0.05907851457595825,0.2,-0.022901332748006098,0.020769857,-43.59606170654297,0.013431072235107422,-2.30847405882353,1223.0
43,13,22016,1603,0.005735551458201371,0.987164318561554,0.2261962890625,672,0.0004092704424510632,-0.35593605041503906,0.2,-0.02138686009857338,0.02178727,-43.56709623336792,-0.01838059164583683,-2.308508277777778,1223.0
44,14,22528,1603,0.13576380792073905,0.9868460297584534,0.2806396484375,688,0.0004092704424510632,0.05015897750854492,0.2,-0.030127694088150747,0.03252434,-43.54919242858887,0.013688340783119202,-2.308508277777778,1223.0
45,14,23040,1603,0.014298668975243345,0.9872205853462219,0.216064453125,704,0.0004092704424510632,-0.34471237659454346,0.2,-0.02479822450550273,0.014552059,-43.54926884174347,-0.024484237655997276,-2.308508277777778,1223.0
46,14,23552,1602,0.005542111131944694,0.9875600934028625,0.2515869140625,720,0.0004092704424510632,-0.5598654747009277,0.2,-0.024877054485841654,0.021010999,-43.55627632141113,-0.028955496847629547,-2.3083218947368422,1223.0
47,15,24064,1603,0.09969879186246544,0.9864186644554138,0.2618408203125,736,0.0004092704424510632,0.0654599666595459,0.2,-0.028386799909640104,0.020536296,-43.54860842227936,-0.002073172479867935,-2.3083218947368422,1223.0
48,15,24576,1603,0.01452580933982972,0.9866830706596375,0.212158203125,752,0.0004092704424510632,-2.653505802154541,0.2,-0.027146575710503384,0.01411414,-43.525347113609314,-0.03965439274907112,-2.30637385,1223.0
49,15,25088,1603,0.09696391457691789,0.9864493608474731,0.2535400390625,768,0.0004092704424510632,0.09284031391143799,0.2,-0.026336340990383178,0.019201022,-43.53300762176514,0.005172565579414368,-2.30637385,1223.0
50,15,25600,1603,0.007163743255659938,0.9865728616714478,0.217529296875,784,0.0004092704424510632,-0.6455929279327393,0.2,-0.024534833661164157,0.019112648,-43.52517235279083,-0.034777332097291946,-2.30637385,1223.0
51,16,26112,1604,0.0033062188922485802,0.9864144325256348,0.2720947265625,800,0.0004092704424510632,-0.032880187034606934,0.2,-0.03210179069719743,0.01759969,-43.52905821800232,-0.032455988228321075,-2.303479380952381,1223.0
52,16,26624,1605,0.11375210946425796,0.986118733882904,0.2427978515625,816,0.0004092704424510632,0.0716785192489624,0.2,-0.022308026818791404,0.027505275,-43.51629078388214,0.0018812157213687897,-2.303479380952381,1223.0
53,16,27136,1606,0.012821278985938989,0.9848819971084595,0.2489013671875,832,0.0004092704424510632,-4.909492015838623,0.2,-0.028196316721732728,0.023492351,-43.495940923690796,-0.03673506900668144,-2.2998669545454544,1223.0
54,17,27648,1608,0.12052888853941113,0.9849586486816406,0.270751953125,848,0.0004092704424510632,0.033312320709228516,0.2,-0.02274985850090161,0.026310433,-43.469056606292725,-0.0011718831956386566,-2.2998669545454544,1223.0
55,17,28160,1610,0.009495749894995242,0.9847266674041748,0.24951171875,864,0.0004092704424510632,-1.7447786331176758,0.2,-0.028997070257901214,0.019395288,-43.47172665596008,-0.040977735072374344,-2.291669739130435,1223.0
56,17,28672,1609,0.12019054451957345,0.9854705929756165,0.228515625,880,0.0004092704424510632,0.151384174823761,0.2,-0.02539073878142517,0.019835087,-43.46992349624634,0.011056099086999893,-2.291669739130435,1223.0
57,18,29184,1610,0.006936290767043829,0.9878770112991333,0.2550048828125,896,0.0004092704424510632,-0.6639993190765381,0.2,-0.02889119609608315,0.016970601,-43.52027440071106,-0.03240209072828293,-2.291669739130435,1223.0
58,18,29696,1610,0.0034221988535136916,0.9895666241645813,0.2274169921875,912,0.0004092704424510632,-0.35287201404571533,0.2,-0.02519226940057706,0.01612286,-43.588231921195984,-0.03113650530576706,-2.291012541666667,1223.0
59,18,30208,1610,0.11059221543837339,0.9902627468109131,0.2874755859375,928,0.0004092704424510632,0.08577287197113037,0.2,-0.02917120634810999,0.025845816,-43.62719714641571,-0.0013549700379371643,-2.291012541666667,1223.0
60,19,30720,1610,0.01155031201778911,0.9916823506355286,0.176513671875,944,0.0004092704424510632,-3.5281381607055664,0.2,-0.018930016274680384,0.011415357,-43.65179419517517,-0.013801086694002151,-2.28838176,1223.0
61,19,31232,1611,0.13299117074348032,0.9928476214408875,0.280029296875,960,0.0004092704424510632,0.031226813793182373,0.2,-0.028255869867280126,0.024562892,-43.69646143913269,0.0048761554062366486,-2.28838176,1223.0
62,19,31744,1610,0.01850060248398222,0.9927552342414856,0.2203369140625,976,0.0004092704424510632,-0.10830605030059814,0.2,-0.02757599668984767,0.020428814,-43.71484160423279,-0.04264769330620766,-2.28838176,1223.0
63,20,32256,1610,0.015272281190846115,0.994550347328186,0.2283935546875,992,0.0004092704424510632,-0.4417644739151001,0.2,-0.02466998650925234,0.016073415,-43.72655725479126,-0.02050020545721054,-2.286418769230769,1223.0
64,20,32768,1610,0.10095964861102402,0.9953928589820862,0.3031005859375,1008,0.0004092704424510632,0.11389344930648804,0.2,-0.030602302256738767,0.033812366,-43.78125739097595,-0.004442840814590454,-2.286418769230769,1223.0
65,20,33280,1610,0.023050827672705054,0.995404839515686,0.205078125,1024,0.0004092704424510632,-3.9473671913146973,0.2,-0.021721161334426142,0.016674822,-43.78872275352478,-0.02974035032093525,-2.288660185185185,1223.0
66,20,33792,1610,0.1218194616958499,0.9954104423522949,0.2547607421875,1040,0.0004092704424510632,0.02363896369934082,0.2,-0.023556017957162112,0.024174359,-43.789944529533386,0.011548677459359169,-2.288660185185185,1223.0
67,21,34304,1610,0.0065892203856492415,0.9950648546218872,0.284912109375,1056,0.0004092704424510632,-1.4283792972564697,0.2,-0.02758252374769654,0.025457896,-43.784661650657654,-0.027376607060432434,-2.291281214285714,1223.0
68,21,34816,1610,0.12368685356341302,0.9959802031517029,0.2103271484375,1072,0.0004092704424510632,0.13960081338882446,0.2,-0.023252631217474118,0.020994924,-43.78951954841614,0.008956681936979294,-2.291281214285714,1223.0
69,21,35328,1610,0.008485879458021373,0.9981510043144226,0.2591552734375,1088,0.0004092704424510632,-1.0971503257751465,0.2,-0.025878390384605154,0.019998763,-43.83224296569824,-0.02306387946009636,-2.291281214285714,1223.0
70,22,35840,1609,0.003463194690993987,0.9988827705383301,0.22119140625,1104,0.0004092704424510632,-0.15511631965637207,0.2,-0.02508727027452551,0.01782452,-43.887616753578186,-0.031974658370018005,-2.296136275862069,1223.0
71,22,36352,1610,0.11950294906273484,0.9995110630989075,0.2449951171875,1120,0.0004092704424510632,0.09491479396820068,0.2,-0.030205598304746673,0.023087267,-43.8998304605484,-0.018061760812997818,-2.296136275862069,1223.0
72,22,36864,1611,0.014388569325092249,0.9998180270195007,0.2252197265625,1136,0.0004092704424510632,-3.5733675956726074,0.2,-0.024660563882207498,0.019642577,-43.91625893115997,-0.0316031388938427,-2.2972474333333333,1223.0
73,23,37376,1613,0.1541622430086136,0.9998237490653992,0.2291259765625,1152,0.0004092704424510632,0.031339824199676514,0.2,-0.02254806854762137,0.027483715,-43.925376534461975,0.02605767361819744,-2.2972474333333333,1223.0
74,23,37888,1615,0.020528166030999273,1.0005384683609009,0.1951904296875,1168,0.0004092704424510632,-0.8703343868255615,0.2,-0.022949256010178942,0.021516336,-43.92975962162018,-0.0281042642891407,-2.2972474333333333,1223.0
75,23,38400,1617,0.011352680914569646,0.9999857544898987,0.2401123046875,1184,0.0004092704424510632,0.48800456523895264,0.2,-0.02376774448202923,0.0151354605,-43.93907833099365,-0.028903845697641373,-2.2922450322580645,1223.0
76,24,38912,1620,0.09247814118862152,0.9988101124763489,0.301025390625,1200,0.0004092704424510632,0.3433248996734619,0.2,-0.02419347336399369,0.031281665,-43.90912163257599,-0.0066513121128082275,-2.2922450322580645,1223.0
77,24,39424,1622,0.012981618448975496,0.9991456866264343,0.2901611328125,1216,0.0004092704424510632,-2.508352518081665,0.2,-0.030139430535200518,0.023846693,-43.89064180850983,-0.04338090494275093,-2.2935617187500004,1223.0
78,24,39936,1624,0.1566277809906751,0.9988771080970764,0.3013916015625,1232,0.0004092704424510632,0.041028380393981934,0.2,-0.028402725234627724,0.02987491,-43.903016805648804,-0.007175084203481674,-2.2935617187500004,1223.0
79,24,40448,1625,0.019560039945645258,1.0004276037216187,0.2584228515625,1248,0.0004092704424510632,-1.9500072002410889,0.2,-0.02786843932699412,0.020354437,-43.91130709648132,-0.03225762024521828,-2.2966142121212125,1223.0
80,25,40960,1627,0.14936260762624443,1.0013993978500366,0.1424560546875,1264,0.0004092704424510632,0.19516319036483765,0.2,-0.018502391598303802,0.017952612,-43.957566022872925,0.027855101972818375,-2.2966142121212125,1223.0
81,25,41472,1629,0.007487778857466765,1.0038541555404663,0.22119140625,1280,0.0004092704424510632,-1.8132264614105225,0.2,-0.020725724432850257,0.017495524,-43.99659049510956,-0.034049130976200104,-2.2966142121212125,1223.0
82,25,41984,1630,0.0028782819827029016,1.006242275238037,0.224365234375,1296,0.0004092704424510632,-0.06867480278015137,0.2,-0.02762209516367875,0.018024921,-44.07276952266693,-0.02850894257426262,-2.2941316764705886,1223.0
83,26,42496,1633,0.15472413913812488,1.007535457611084,0.2110595703125,1312,0.0004092704424510632,0.09100514650344849,0.2,-0.02534408170322422,0.022231627,-44.12840521335602,0.005653601139783859,-2.2941316764705886,1223.0
84,26,43008,1635,0.016130529926158488,1.0055043697357178,0.1873779296875,1328,0.0004092704424510632,-4.88642692565918,0.2,-0.020130904580582865,0.016286016,-44.12243962287903,-0.025460047647356987,-2.2972172285714287,1223.0
85,26,43520,1637,0.16954228840768337,1.0048377513885498,0.218017578125,1344,0.0004092704424510632,0.03904515504837036,0.2,-0.022625895086093806,0.023103882,-44.06133210659027,0.022586187347769737,-2.2972172285714287,1223.0
86,26,44032,1639,0.018380972498562187,1.0048176050186157,0.22412109375,1360,0.0004092704424510632,-0.4522789716720581,0.2,-0.02586362071451731,0.014956687,-44.058358550071716,-0.02155163511633873,-2.296130055555556,1223.0
87,27,44544,1642,0.1619929689913988,1.0050928592681885,0.199951171875,1376,0.0004092704424510632,0.5167430639266968,0.2,-0.022613703200477175,0.020995028,-44.06023824214935,0.037867575883865356,-2.296130055555556,1223.0
88,27,45056,1644,0.006780283918487839,1.0064902305603027,0.20263671875,1392,0.0004092704424510632,-0.5318795442581177,0.2,-0.023290338256629184,0.017987857,-44.09038174152374,-0.04403223469853401,-2.296130055555556,1223.0
89,27,45568,1646,0.003200410195859149,1.008328914642334,0.258056640625,1408,0.0004092704424510632,-0.7999953031539917,0.2,-0.025636976264650002,0.022649765,-44.13168168067932,-0.032896410673856735,-2.2958141891891892,1223.0
90,27,46080,1648,0.16859625652432442,1.0082961320877075,0.15576171875,1424,0.0004092704424510632,0.09547442197799683,0.2,-0.01787897113536019,0.018084235,-44.168978333473206,0.040131084620952606,-2.2958141891891892,1223.0
91,28,46592,1649,0.017757526802597567,1.007258653640747,0.207275390625,1440,0.0004092704424510632,-2.869786500930786,0.2,-0.026212142562144436,0.018173546,-44.147904753685,-0.03004397824406624,-2.296459368421053,1223.0
92,28,47104,1650,0.19818780478090048,1.0059634447097778,0.1441650390625,1456,0.0004092704424510632,0.056379497051239014,0.2,-0.01902649192197714,0.017322313,-44.10569953918457,0.028093036264181137,-2.296459368421053,1223.0
93,28,47616,1651,0.01432112223119475,1.0053858757019043,0.2159423828125,1472,0.0004092704424510632,-0.1893324851989746,0.2,-0.02144547156058252,0.01640781,-44.07689106464386,-0.02179553546011448,-2.296459368421053,1223.0
94,29,48128,1650,0.007432361366227269,1.005898356437683,0.265625,1488,0.0004092704424510632,-1.3962383270263672,0.2,-0.02627024642424658,0.024660684,-44.07141625881195,-0.03315948322415352,-2.29570258974359,1223.0
95,29,48640,1652,0.21608116920106113,1.0053166151046753,0.118896484375,1504,0.0004092704424510632,0.09214842319488525,0.2,-0.016409609801485203,0.015817003,-44.07450771331787,0.020777679979801178,-2.29570258974359,1223.0
96,29,49152,1653,0.016940100584179163,1.0052539110183716,0.2330322265625,1520,0.0004092704424510632,-4.4648919105529785,0.2,-0.023428035667166114,0.017762244,-44.0554141998291,-0.03759201616048813,-2.29425215,1223.0
97,30,49664,1654,0.22449680767022073,1.0056545734405518,0.2857666015625,1536,0.0004092704424510632,0.0278739333152771,0.2,-0.02678596346231643,0.025867298,-44.06958079338074,0.031164756044745445,-2.29425215,1223.0
98,30,50176,1655,0.018620515940710902,1.0052917003631592,0.223388671875,1552,0.0004092704424510632,-1.964261531829834,0.2,-0.028096603098674677,0.016595703,-44.0680855512619,-0.033676713705062866,-2.292723,1223.0
99,30,50688,1656,0.2517611994408071,1.005264163017273,0.0953369140625,1568,0.0004092704424510632,0.13342994451522827,0.2,-0.015709291270468384,0.014725143,-44.065178632736206,0.05896029621362686,-2.292723,1223.0
100,30,51200,1657,0.007194927253294736,1.0039550065994263,0.231689453125,1584,0.0004092704424510632,-0.9781827926635742,0.2,-0.026505824251216836,0.019291941,-44.04932987689972,-0.03314874321222305,-2.292723,1223.0
101,31,51712,1658,0.002977256153826602,1.000849723815918,0.2618408203125,1600,0.0004092704424510632,0.048292577266693115,0.2,-0.029814223235007375,0.01776088,-43.97703754901886,-0.034677550196647644,-2.293540476190476,1223.0
102,31,52224,1659,0.2882207438815385,1.0003955364227295,0.130859375,1616,0.0004092704424510632,0.06206434965133667,0.2,-0.01901794644072652,0.014607139,-43.90903317928314,0.03749058395624161,-2.293540476190476,1223.0
103,31,52736,1660,0.09862499765586108,1.0000158548355103,0.1148681640625,1632,0.0004092704424510632,-2.471449613571167,0.2,-0.0160701726708794,0.013825364,-43.90487539768219,-0.00574900396168232,-2.2917068837209302,1223.0
104,32,53248,1662,0.1975558171980083,1.000160813331604,0.16162109375,1648,0.0004092704424510632,0.1475045084953308,0.2,-0.022685647883918136,0.01673298,-43.8922336101532,0.015308119356632233,-2.2917068837209302,1223.0
105,32,53760,1663,0.0346617788891308,0.999494194984436,0.1929931640625,1664,0.0004092704424510632,0.3140486478805542,0.2,-0.020774315416929312,0.013073609,-43.88584077358246,-0.0056181494146585464,-2.2917068837209302,1223.0
106,32,54272,1664,0.02822975133312866,0.999797523021698,0.29638671875,1680,0.0004092704424510632,-1.0478076934814453,0.2,-0.027634953235974535,0.018065065,-43.87541353702545,-0.02077716961503029,-2.288116590909091,1223.0
107,32,54784,1664,0.11364920518826693,0.999993085861206,0.17041015625,1696,0.0004092704424510632,0.15577781200408936,0.2,-0.021016539219999686,0.02213783,-43.891347885131836,-0.00025889649987220764,-2.288116590909091,1223.0
108,33,55296,1665,0.020978660410037264,1.0012332201004028,0.2139892578125,1712,0.0004092704424510632,-3.7708592414855957,0.2,-0.025396578319487162,0.013966625,-43.898152351379395,-0.02546175755560398,-2.2876908444444446,1223.0
109,33,55808,1666,0.1703781713731587,1.0025511980056763,0.18212890625,1728,0.0004092704424510632,0.04529184103012085,0.2,-0.017072343034669757,0.015529579,-43.9473192691803,0.020254813134670258,-2.2876908444444446,1223.0
110,33,56320,1667,0.019260461936937645,1.0027559995651245,0.1959228515625,1744,0.0004092704424510632,-1.0089950561523438,0.2,-0.020344213357020635,0.015633946,-43.96644186973572,-0.024913964793086052,-2.2900517391304347,1223.0
111,34,56832,1668,0.16449163341894746,1.0021491050720215,0.1341552734375,1760,0.0004092704424510632,0.40753304958343506,0.2,-0.015639046032447368,0.01731034,-43.96151340007782,0.04618113860487938,-2.2900517391304347,1223.0
112,34,57344,1669,0.0075276060233591124,1.0008633136749268,0.1715087890625,1776,0.0004092704424510632,-1.0394656658172607,0.2,-0.01717818045290187,0.014187975,-43.92864286899567,-0.02736753039062023,-2.2900517391304347,1223.0
113,34,57856,1670,0.0035089511875412427,0.999823272228241,0.2481689453125,1792,0.0004092704424510632,-0.09779119491577148,0.2,-0.026261847611749545,0.019601649,-43.88843524456024,-0.028033757582306862,-2.2916949574468086,1223.0
114,34,58368,1671,0.18186130304820836,0.9994605183601379,0.175048828125,1808,0.0004092704424510632,0.1094086766242981,0.2,-0.023740965203614905,0.017858498,-43.86948895454407,0.007169209420681,-2.2916949574468086,1223.0
115,35,58880,1671,0.021490033279405907,0.9979079961776733,0.201416015625,1824,0.0004092704424510632,-3.797767162322998,0.2,-0.020090274716494605,0.016449958,-43.83883798122406,-0.01695742830634117,-2.2910933958333337,1223.0
116,35,59392,1672,0.22011693916283548,0.9979398846626282,0.2310791015625,1840,0.0004092704424510632,0.03792804479598999,0.2,-0.01866031571989879,0.016852528,-43.79575777053833,0.010454140603542328,-2.2910933958333337,1223.0
117,35,59904,1672,0.025122256309259683,0.9966602325439453,0.2672119140625,1856,0.0004092704424510632,-1.0821669101715088,0.2,-0.02870852376508992,0.026672188,-43.78469133377075,-0.03244417905807495,-2.2910933958333337,1223.0
118,36,60416,1673,0.052409340743906796,0.9940482974052429,0.1884765625,1872,0.0004092704424510632,0.528326153755188,0.2,-0.025493475171970204,0.013022892,-43.71354901790619,-0.013632416725158691,-2.2905811020408167,1223.0
119,36,60928,1674,0.0787489126669243,0.9948638677597046,0.2841796875,1888,0.0004092704424510632,0.6057484745979309,0.2,-0.029421847313642502,0.041344758,-43.67926561832428,-0.00472896546125412,-2.2905811020408167,1223.0
120,36,61440,1675,0.02477625064784661,0.9952985644340515,0.241455078125,1904,0.0004092704424510632,-3.0629425048828125,0.2,-0.026154084160225466,0.024646025,-43.7059850692749,-0.014434034936130047,-2.28966686,1223.0
121,36,61952,1676,0.19656044826842844,0.9952484369277954,0.2532958984375,1920,0.0004092704424510632,0.043614745140075684,0.2,-0.025509343526209705,0.01933841,-43.70478308200836,0.0013993307948112488,-2.28966686,1223.0
122,37,62464,1677,0.01776848320150748,0.9956067204475403,0.2462158203125,1936,0.0004092704424510632,-1.7534351348876953,0.2,-0.024027729334193282,0.017984051,-43.707629919052124,-0.027666456997394562,-2.2932666274509805,1223.0
123,37,62976,1677,0.19272622279822826,0.9961084127426147,0.115966796875,1952,0.0004092704424510632,0.32954204082489014,0.2,-0.01637903340451885,0.019346293,-43.724658608436584,0.037202510982751846,-2.2932666274509805,1223.0
124,37,63488,1678,0.00695330643793568,0.9957265257835388,0.287109375,1968,0.0004092704424510632,-2.254669189453125,0.2,-0.03012597290216945,0.01925744,-43.726163148880005,-0.044095732271671295,-2.2932666274509805,1223.0
125,38,64000,1678,0.002803127696097363,0.9967302083969116,0.31103515625,1984,0.0004092704424510632,-0.1369699239730835,0.2,-0.03112334926845506,0.024402624,-43.73405170440674,-0.028054678812623024,-2.2917629807692306,1223.0
