time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
7168,5,1269,14,-0.0239055547863245,0.9927518367767334,-43.73214375972748,0.003327298880321905,0.0004092704424510632,-0.026288878289051354,208,0.014850042,0.13495057821273804,0.2017822265625,0.2,1223.0,-2.5283792
7680,6,1266,15,-0.031720299273729324,0.9933171272277832,-43.76266634464264,0.0030696475732838735,0.0004092704424510632,-0.026084443292347714,224,0.017050816,0.08331626653671265,0.207763671875,0.2,1223.0,-2.498898833333333
8192,6,1262,16,-0.0037550851702690125,0.9921857118606567,-43.752443075180054,0.07302057067863643,0.0004092704424510632,-0.024257658908027224,240,0.014011563,0.023284435272216797,0.197021484375,0.2,1223.0,-2.498898833333333
8704,6,1259,17,-0.011425027623772621,0.9923248887062073,-43.7258585691452,0.011928768071811646,0.0004092704424510632,-0.017896990742883645,256,0.014812896,-0.8013088703155518,0.1630859375,0.2,1223.0,-2.4856209999999996
9216,7,1257,18,0.00967395305633545,0.991049587726593,-43.71650993824005,0.09862350090406835,0.0004092704424510632,-0.020780488586751744,272,0.015173788,0.0019513368606567383,0.1846923828125,0.2,1223.0,-2.4856209999999996
9728,7,1255,19,-0.035229768604040146,0.9906781315803528,-43.67675995826721,0.002430777261906769,0.0004092704424510632,-0.026914745976682752,288,0.022775205,0.013114333152770996,0.237060546875,0.2,1223.0,-2.4856209999999996
10240,8,1252,20,-0.026143161579966545,0.9912876486778259,-43.68340253829956,0.0031894475214357954,0.0004092704424510632,-0.024550237460061908,304,0.017541938,0.04193836450576782,0.2275390625,0.2,1223.0,-2.4999322499999996
10752,8,1251,21,0.01409817859530449,0.9914780855178833,-43.698771476745605,0.08341999724507332,0.0004092704424510632,-0.020979740103939548,320,0.016788295,0.026412904262542725,0.2059326171875,0.2,1223.0,-2.4999322499999996
11264,9,1250,22,-0.035391826182603836,0.9918301105499268,-43.704739809036255,0.004273616887076059,0.0004092704424510632,-0.026021843252237886,336,0.017113656,-1.7221343517303467,0.1982421875,0.2,1223.0,-2.50235
11776,9,1248,23,-0.00019993260502815247,0.989629328250885,-43.678375482559204,0.08760787011124194,0.0004092704424510632,-0.024154300714144483,352,0.019462183,0.08108144998550415,0.20361328125,0.2,1223.0,-2.50235
12288,9,1246,24,-0.03772566094994545,0.9901761412620544,-43.635727643966675,0.003778578364290297,0.0004092704424510632,-0.026821411258424632,368,0.01905435,-1.0519170761108398,0.23046875,0.2,1223.0,-2.4944585
12800,10,1245,25,-0.008576702326536179,0.9901501536369324,-43.659526228904724,0.09812308545224369,0.0004092704424510632,-0.028641251919907518,384,0.02457114,0.051217734813690186,0.2611083984375,0.2,1223.0,-2.4944585
13312,10,1245,26,-0.025031236931681633,0.9894797205924988,-43.6447776556015,0.009302831647801213,0.0004092704424510632,-0.02384258712118026,400,0.021099688,-0.3170109987258911,0.233642578125,0.2,1223.0,-2.4944585
13824,11,1243,27,-0.025046372786164284,0.9868943095207214,-43.59698748588562,0.0033507465122966096,0.0004092704424510632,-0.020044358003360685,416,0.013774557,0.013159215450286865,0.1929931640625,0.2,1223.0,-2.484128545454545
14336,11,1242,28,0.03329436853528023,0.9871881008148193,-43.55147910118103,0.15408802218735218,0.0004092704424510632,-0.023712383641395718,432,0.029971825,0.034247517585754395,0.24658203125,0.2,1223.0,-2.484128545454545
14848,11,1241,29,-0.03364342078566551,0.9880854487419128,-43.57139551639557,0.007436801475705579,0.0004092704424510632,-0.028591865473572398,448,0.017929949,-2.1858019828796387,0.2308349609375,0.2,1223.0,-2.4827235
15360,12,1240,30,0.019064780324697495,0.9880960583686829,-43.592135310173035,0.16273070289753377,0.0004092704424510632,-0.022293569112662226,464,0.025647629,0.08351320028305054,0.2156982421875,0.2,1223.0,-2.4827235
15872,12,1240,31,-0.03549102693796158,0.9885812997817993,-43.590768575668335,0.004214248365315143,0.0004092704424510632,-0.028854018222773448,480,0.023327965,-0.28611958026885986,0.2691650390625,0.2,1223.0,-2.4827235
16384,13,1240,32,-0.017862314358353615,0.9897761344909668,-43.62111496925354,0.004807083212654106,0.0004092704424510632,-0.018849581480026245,496,0.013533466,0.41505497694015503,0.171875,0.2,1223.0,-2.469086153846154
16896,13,1240,33,0.029807621613144875,0.9892838001251221,-43.63256812095642,0.1228028351906687,0.0004092704424510632,-0.018136216982384212,512,0.024077335,0.17055797576904297,0.1890869140625,0.2,1223.0,-2.469086153846154
17408,14,1239,34,-0.04977467283606529,0.9923579096794128,-43.65732479095459,0.005849422101164237,0.0004092704424510632,-0.02352040975529235,528,0.014245592,-3.806466579437256,0.1976318359375,0.2,1223.0,-2.459012857142857
17920,14,1239,35,0.08144629746675491,0.9935289025306702,-43.74640882015228,0.20735423220321536,0.0004092704424510632,-0.02017119328957051,544,0.017149892,0.018849968910217285,0.1885986328125,0.2,1223.0,-2.459012857142857
18432,14,1239,36,-0.025911666452884674,0.9934186339378357,-43.75263178348541,0.047923219157382846,0.0004092704424510632,-0.02669285607407801,560,0.019589711,-2.594420909881592,0.24755859375,0.2,1223.0,-2.4656834000000005
18944,15,1238,37,0.04601609706878662,0.9941955208778381,-43.758397936820984,0.18070103088393807,0.0004092704424510632,-0.02288238616893068,576,0.017267788,0.44277262687683105,0.2271728515625,0.2,1223.0,-2.4656834000000005
19456,15,1238,38,-0.015207227319478989,0.9940096139907837,-43.77732574939728,0.006503071257611737,0.0004092704424510632,-0.018178820100729354,592,0.0138303805,-1.5535507202148438,0.1990966796875,0.2,1223.0,-2.4656834000000005
19968,16,1237,39,-0.04527028277516365,0.9941031336784363,-43.770172238349915,0.004227734010783024,0.0004092704424510632,-0.02681179083447205,608,0.016899612,-0.10528206825256348,0.251708984375,0.2,1223.0,-2.4685656875
20480,16,1237,40,0.016249705106019974,0.9939833879470825,-43.774412989616394,0.17262768233194947,0.0004092704424510632,-0.01754776311281603,624,0.0179719,0.08182275295257568,0.179443359375,0.2,1223.0,-2.4685656875
20992,16,1237,41,-0.033962201327085495,0.994204044342041,-43.77294862270355,0.019897304940968752,0.0004092704424510632,-0.028931514912983403,640,0.022121545,-5.107933521270752,0.26220703125,0.2,1223.0,-2.4688661176470585
21504,17,1236,42,0.012553591281175613,0.9942038655281067,-43.77852261066437,0.14020346640609205,0.0004092704424510632,-0.025012252226588316,656,0.016805682,0.04996079206466675,0.240966796875,0.2,1223.0,-2.4688661176470585
22016,17,1236,43,-0.027980206534266472,0.9942060708999634,-43.77929496765137,0.011781893204897642,0.0004092704424510632,-0.02012255517183803,672,0.014131177,-0.9140541553497314,0.194580078125,0.2,1223.0,-2.464230277777778
22528,18,1236,44,0.022677622735500336,0.9942706823348999,-43.776041746139526,0.1500812629237771,0.0004092704424510632,-0.022060026865801774,688,0.02077663,0.3441407084465027,0.186767578125,0.2,1223.0,-2.464230277777778
23040,18,1236,45,-0.031276654452085495,0.9953598976135254,-43.78759837150574,0.007055390276946127,0.0004092704424510632,-0.02033365577517543,704,0.013765794,-0.9328395128250122,0.2030029296875,0.2,1223.0,-2.464230277777778
23552,19,1235,46,-0.045096397399902344,0.9954760670661926,-43.806599140167236,0.004290675919037312,0.0004092704424510632,-0.029643837217008695,720,0.024048451,-0.041208624839782715,0.2738037109375,0.2,1223.0,-2.45917847368421
24064,19,1235,47,0.01397952064871788,0.9948269128799438,-43.804115295410156,0.1637901363428682,0.0004092704424510632,-0.019735841153305955,736,0.014366078,0.10749948024749756,0.1373291015625,0.2,1223.0,-2.45917847368421
24576,19,1235,48,-0.021828651428222656,0.9942833781242371,-43.76953136920929,0.01584758239914663,0.0004092704424510632,-0.018910293103544973,752,0.013012804,-1.618004560470581,0.1640625,0.2,1223.0,-2.4593996999999996
25088,20,1235,49,0.04532240331172943,0.9944599866867065,-43.769423484802246,0.17255293880589306,0.0004092704424510632,-0.017644471910898574,768,0.01792907,0.1999686360359192,0.1356201171875,0.2,1223.0,-2.4593996999999996
25600,20,1235,50,-0.027730122208595276,0.9944178462028503,-43.76860177516937,0.016504652565345168,0.0004092704424510632,-0.02477494048071094,784,0.01524617,-1.175886869430542,0.221923828125,0.2,1223.0,-2.4593996999999996
26112,21,1234,51,-0.04013201594352722,0.9945430159568787,-43.77164363861084,0.004037891914776992,0.0004092704424510632,-0.03016688031493686,800,0.020487064,-0.5353113412857056,0.2310791015625,0.2,1223.0,-2.4623005238095237
26624,21,1234,52,0.005834624171257019,0.9945714473724365,-43.769792437553406,0.15355648624245077,0.0004092704424510632,-0.023442176752723753,816,0.021806844,0.10604989528656006,0.1690673828125,0.2,1223.0,-2.4623005238095237
27136,21,1234,53,-0.03593933582305908,0.9944521188735962,-43.76884567737579,0.025109699374297634,0.0004092704424510632,-0.024146377167198807,832,0.018675532,-4.687635898590088,0.21435546875,0.2,1223.0,-2.4641630909090906
27648,22,1234,54,0.018154721707105637,0.9951779842376709,-43.776381731033325,0.1682411851361394,0.0004092704424510632,-0.022154038757435046,848,0.029115133,0.0369376540184021,0.2752685546875,0.2,1223.0,-2.4641630909090906
28160,22,1233,55,-0.03091861493885517,0.9935428500175476,-43.77354836463928,0.018153059703763574,0.0004092704424510632,-0.025994577546953224,864,0.019619606,-1.8011176586151123,0.2039794921875,0.2,1223.0,-2.4648570869565214
28672,23,1233,56,0.010688457638025284,0.9926670789718628,-43.717076539993286,0.18393707368522882,0.0004092704424510632,-0.019294492347398773,880,0.017342744,0.09397315979003906,0.150390625,0.2,1223.0,-2.4648570869565214
29184,23,1232,57,-0.015682287514209747,0.9927136898040771,-43.714762926101685,0.015765803575050086,0.0004092704424510632,-0.019675128431117628,896,0.016384933,-1.1170504093170166,0.2158203125,0.2,1223.0,-2.4648570869565214
29696,24,1232,58,-0.0454610250890255,0.9922885894775391,-43.7076895236969,0.0031480414836551063,0.0004092704424510632,-0.022805162181612104,912,0.013758121,-0.13118517398834229,0.231201171875,0.2,1223.0,-2.460013875
30208,24,1232,59,0.03081556223332882,0.9921284317970276,-43.69631004333496,0.19044613698497415,0.0004092704424510632,-0.021434119815239683,928,0.020293768,0.11842739582061768,0.21337890625,0.2,1223.0,-2.460013875
30720,24,1230,60,-0.020571846514940262,0.9913533926010132,-43.684239745140076,0.016271068947389722,0.0004092704424510632,-0.016794853247120045,944,0.0138073405,-3.488557815551758,0.18212890625,0.2,1223.0,-2.46244464
31232,25,1230,61,0.05474098026752472,0.9903285503387451,-43.65087068080902,0.24234843417070806,0.0004092704424510632,-0.018819962002453394,960,0.023930505,0.02403247356414795,0.305908203125,0.2,1223.0,-2.46244464
31744,25,1230,62,-0.026758143678307533,0.9908294677734375,-43.63755118846893,0.02565885055810213,0.0004092704424510632,-0.028991101979045197,976,0.02390344,-0.39573991298675537,0.2781982421875,0.2,1223.0,-2.46244464
32256,26,1230,63,-0.019520385190844536,0.9902600646018982,-43.64659810066223,0.019170605344697833,0.0004092704424510632,-0.027252000829321332,992,0.01665038,-0.004990339279174805,0.264892578125,0.2,1223.0,-2.4573022307692307
32768,26,1229,64,0.024139627814292908,0.9902728796005249,-43.62952697277069,0.1177303974982351,0.0004092704424510632,-0.019897527396096848,1008,0.024097955,0.38603633642196655,0.1529541015625,0.2,1223.0,-2.4573022307692307
33280,27,1228,65,-0.014581872150301933,0.9926989078521729,-43.66452884674072,0.020315761415986344,0.0004092704424510632,-0.02261233259923756,1024,0.018674694,-4.4836015701293945,0.2034912109375,0.2,1223.0,-2.4562626296296295
33792,27,1228,66,0.07770800590515137,0.9923747777938843,-43.71217107772827,0.2795668221078813,0.0004092704424510632,-0.021793986416014377,1040,0.02746515,0.017782866954803467,0.262939453125,0.2,1223.0,-2.4562626296296295
34304,27,1228,67,-0.03284606337547302,0.9927958846092224,-43.701053977012634,0.02564086753409356,0.0004092704424510632,-0.02634919510455802,1056,0.019104436,-2.098963975906372,0.222412109375,0.2,1223.0,-2.456097892857143
34816,28,1228,68,0.022397931665182114,0.9934889078140259,-43.725154757499695,0.15512167499400675,0.0004092704424510632,-0.019051908428082243,1072,0.015071612,0.16832208633422852,0.165283203125,0.2,1223.0,-2.456097892857143
35328,28,1228,69,-0.023379551246762276,0.9929397106170654,-43.726842164993286,0.006480835247202776,0.0004092704424510632,-0.022475348625448532,1088,0.01441978,-1.6863007545471191,0.212890625,0.2,1223.0,-2.456097892857143
35840,29,1228,70,-0.03766122832894325,0.9913302659988403,-43.690895080566406,0.0036635583237512037,0.0004092704424510632,-0.029890272533521056,1104,0.015570508,-0.08085548877716064,0.234619140625,0.2,1223.0,-2.4574440689655175
36352,29,1227,71,0.0056253522634506226,0.9911849498748779,-43.656686305999756,0.18052279599942267,0.0004092704424510632,-0.020001825294457376,1120,0.020157186,0.11625409126281738,0.1611328125,0.2,1223.0,-2.4574440689655175
36864,30,1227,72,-0.02119123935699463,0.9895324110984802,-43.63708508014679,0.016251812892733142,0.0004092704424510632,-0.023080764018232003,1136,0.014479219,-3.2646255493164062,0.226806640625,0.2,1223.0,-2.457385733333333
37376,30,1226,73,0.028873955830931664,0.9890388250350952,-43.59482216835022,0.1869175296742469,0.0004092704424510632,-0.016250962886260822,1152,0.01251808,0.043460309505462646,0.1904296875,0.2,1223.0,-2.457385733333333
37888,30,1226,74,-0.030779294669628143,0.9903119206428528,-43.60724449157715,0.013562024978455156,0.0004092704424510632,-0.023423068305419292,1168,0.014010776,-1.3358159065246582,0.2027587890625,0.2,1223.0,-2.457385733333333
38400,31,1226,75,-0.03071695752441883,0.9899209141731262,-43.627318382263184,0.016365204588510096,0.0004092704424510632,-0.02453846819116734,1184,0.01754574,0.5331530570983887,0.249267578125,0.2,1223.0,-2.4590410322580647
38912,31,1226,76,-0.010886896401643753,0.9891276359558105,-43.59565603733063,0.0945472635794431,0.0004092704424510632,-0.021599333791527897,1200,0.025106056,0.4423728585243225,0.2044677734375,0.2,1223.0,-2.4590410322580647
39424,32,1226,77,-0.03684624657034874,0.98949134349823,-43.586904525756836,0.020542620826745406,0.0004092704424510632,-0.02266417522332631,1216,0.016985953,-4.976795196533203,0.203369140625,0.2,1223.0,-2.461633625
39936,32,1226,78,0.021964015439152718,0.9890614151954651,-43.58813440799713,0.2240859882440418,0.0004092704424510632,-0.01988536911085248,1232,0.0218128,0.027793467044830322,0.24169921875,0.2,1223.0,-2.461633625
40448,32,1227,79,-0.023021649569272995,0.9895201325416565,-43.58528232574463,0.02278523560380563,0.0004092704424510632,-0.02054229157511145,1248,0.019235868,-2.1161820888519287,0.214111328125,0.2,1223.0,-2.4648774545454546
40960,33,1227,80,0.02284920960664749,0.9898136258125305,-43.596646666526794,0.17301116394810379,0.0004092704424510632,-0.022124056951724924,1264,0.019189663,0.2743831276893616,0.1434326171875,0.2,1223.0,-2.4648774545454546
41472,33,1227,81,-0.044425129890441895,0.9907869696617126,-43.61313617229462,0.0053289630232029594,0.0004092704424510632,-0.029454460833221674,1280,0.018214867,-1.9645445346832275,0.267333984375,0.2,1223.0,-2.4648774545454546
41984,34,1227,82,-0.024287136271595955,0.9921455979347229,-43.64794898033142,0.0032815680242492817,0.0004092704424510632,-0.023339522653259337,1296,0.017186344,-0.04305422306060791,0.229736328125,0.2,1223.0,-2.46490455882353
42496,34,1226,83,0.014018502086400986,0.9918985962867737,-43.665594696998596,0.2090838854201138,0.0004092704424510632,-0.019352346775121987,1312,0.012171634,0.12438619136810303,0.1993408203125,0.2,1223.0,-2.46490455882353
43008,35,1226,84,-0.03030482307076454,0.9912501573562622,-43.65040957927704,0.021298694424331188,0.0004092704424510632,-0.020789655827684328,1328,0.01863097,-5.985326290130615,0.178955078125,0.2,1223.0,-2.4672096000000003
43520,35,1226,85,0.02885158732533455,0.9910998344421387,-43.63792526721954,0.23685351759195328,0.0004092704424510632,-0.018793115334119648,1344,0.023443833,0.02687126398086548,0.2738037109375,0.2,1223.0,-2.4672096000000003
44032,35,1226,86,-0.03308279439806938,0.9890134334564209,-43.611491680145264,0.015517454536166042,0.0004092704424510632,-0.026205685455352068,1360,0.01514922,-0.6688867807388306,0.234130859375,0.2,1223.0,-2.4690139722222226
44544,36,1226,87,0.07788769900798798,0.9886074662208557,-43.56744360923767,0.2349858325906098,0.0004092704424510632,-0.016947718926530797,1376,0.016449215,0.551807165145874,0.1468505859375,0.2,1223.0,-2.4690139722222226
45056,36,1226,88,-0.03178330138325691,0.9879091382026672,-43.555325865745544,0.013056708499789238,0.0004092704424510632,-0.02064013938070275,1392,0.016564488,-1.0666484832763672,0.2177734375,0.2,1223.0,-2.4690139722222226
45568,37,1226,89,-0.04220442473888397,0.9879417419433594,-43.54542315006256,0.0036052481227670796,0.0004092704424510632,-0.030551461852155626,1408,0.021133777,-0.18425583839416504,0.2666015625,0.2,1223.0,-2.4681930540540544
46080,37,1225,90,0.033925995230674744,0.9876819849014282,-43.547181606292725,0.19101825985126197,0.0004092704424510632,-0.013705352204851806,1424,0.013176925,0.15429610013961792,0.0955810546875,0.2,1223.0,-2.4681930540540544
46592,38,1225,91,-0.020799783989787102,0.9887771606445312,-43.5510276556015,0.024429044598946348,0.0004092704424510632,-0.024644193472340703,1440,0.028597293,-2.877626657485962,0.2545166015625,0.2,1223.0,-2.472388105263158
47104,38,1225,92,0.017346106469631195,0.9890647530555725,-43.58549702167511,0.22677813796326518,0.0004092704424510632,-0.021961842227028683,1456,0.018035743,0.10053664445877075,0.1519775390625,0.2,1223.0,-2.472388105263158
47616,38,1225,93,-0.01834307610988617,0.9883435368537903,-43.57845437526703,0.009621553050237708,0.0004092704424510632,-0.021761621814221144,1472,0.016163066,-0.5502616167068481,0.207763671875,0.2,1223.0,-2.472388105263158
48128,39,1225,94,-0.029116759076714516,0.9880321025848389,-43.55459952354431,0.004797936147951987,0.0004092704424510632,-0.02475860112463124,1488,0.018706135,-0.3722323179244995,0.2496337890625,0.2,1223.0,-2.4712178717948725
48640,39,1225,95,-0.0058000460267066956,0.9875585436820984,-43.54821467399597,0.2226869105361402,0.0004092704424510632,-0.020778400357812643,1504,0.018896883,0.15494292974472046,0.118896484375,0.2,1223.0,-2.4712178717948725
49152,40,1224,96,-0.012528768740594387,0.9865450859069824,-43.52144491672516,0.02015423498232849,0.0004092704424510632,-0.020785265034646727,1520,0.01999352,-5.910661220550537,0.181396484375,0.2,1223.0,-2.4692043
49664,40,1225,97,0.03152650594711304,0.9862147569656372,-43.49748611450195,0.33503473782911897,0.0004092704424510632,-0.02317637889063917,1536,0.026542507,0.01882457733154297,0.2596435546875,0.2,1223.0,-2.4692043
50176,40,1224,98,-0.043876759707927704,0.9871122241020203,-43.50346028804779,0.015463983378140256,0.0004092704424510632,-0.027655870930175297,1552,0.018366806,-1.9999258518218994,0.24462890625,0.2,1223.0,-2.467614024390244
50688,41,1224,99,0.09875869750976562,0.987718939781189,-43.52883577346802,0.3024778300896287,0.0004092704424510632,-0.017139985880930908,1568,0.018131953,0.2845919132232666,0.138916015625,0.2,1223.0,-2.467614024390244
51200,41,1224,100,-0.04582899063825607,0.9883618950843811,-43.54470181465149,0.009594033253961243,0.0004092704424510632,-0.030827051494270563,1584,0.020359522,-1.423017978668213,0.3055419921875,0.2,1223.0,-2.467614024390244
51712,42,1224,101,-0.039751458913087845,0.9872334003448486,-43.54282295703888,0.0036563457251759246,0.0004092704424510632,-0.025758772739209235,1600,0.014194437,0.03048253059387207,0.21337890625,0.2,1223.0,-2.4677660952380953
52224,42,1223,102,0.025659285485744476,0.9863029718399048,-43.500537157058716,0.27977020177058876,0.0004092704424510632,-0.015971790024195798,1616,0.013801655,0.1436241865158081,0.0975341796875,0.2,1223.0,-2.4677660952380953
52736,43,1223,103,-0.03895009309053421,0.9865245819091797,-43.4895555973053,0.024564715015003458,0.0004092704424510632,-0.020823489816393703,1632,0.0166885,-4.54683780670166,0.1981201171875,0.2,1223.0,-2.4675793720930232
53248,43,1223,104,0.051900289952754974,0.986591637134552,-43.5023854970932,0.3443443935830146,0.0004092704424510632,-0.01737626670364989,1648,0.018962916,0.027148962020874023,0.1966552734375,0.2,1223.0,-2.4675793720930232
53760,43,1223,105,-0.026073813438415527,0.9867554306983948,-43.50503993034363,0.035595661436673254,0.0004092704424510632,-0.028405460208887234,1664,0.022250641,0.16824960708618164,0.2628173828125,0.2,1223.0,-2.4675793720930232
54272,44,1223,106,-0.008103368803858757,0.9875159859657288,-43.51724028587341,0.05503588879946619,0.0004092704424510632,-0.026440656863996992,1680,0.017987814,-0.20956265926361084,0.2435302734375,0.2,1223.0,-2.467753068181818
54784,44,1223,107,0.012488659471273422,0.9871852993965149,-43.530202746391296,0.15052078221924603,0.0004092704424510632,-0.01896201926865615,1696,0.0224863,0.6401946544647217,0.1446533203125,0.2,1223.0,-2.467753068181818
55296,45,1223,108,-0.026691220700740814,0.9868818521499634,-43.50992476940155,0.0324191510444507,0.0004092704424510632,-0.025749937543878332,1712,0.026645297,-5.85341739654541,0.24267578125,0.2,1223.0,-2.467913377777778
55808,45,1223,109,0.001905292272567749,0.9877707362174988,-43.52171552181244,0.38302449486218393,0.0004092704424510632,-0.027701137267285958,1728,0.037875626,0.014835894107818604,0.2791748046875,0.2,1223.0,-2.467913377777778
56320,46,1223,110,-0.037610381841659546,0.9869906306266785,-43.52618062496185,0.012461140693631023,0.0004092704424510632,-0.03191968174360227,1744,0.017832514,-1.5310988426208496,0.265625,0.2,1223.0,-2.4654204130434785
56832,46,1223,111,0.04357875883579254,0.9862974286079407,-43.503153681755066,0.3399544330313802,0.0004092704424510632,-0.01670982997165993,1760,0.017977027,0.14036011695861816,0.0860595703125,0.2,1223.0,-2.4654204130434785
57344,46,1223,112,-0.030026277527213097,0.9863089919090271,-43.489543318748474,0.0085205646319082,0.0004092704424510632,-0.02843972307164222,1776,0.017421242,-0.9498745203018188,0.2362060546875,0.2,1223.0,-2.4654204130434785
57856,47,1223,113,-0.03525077551603317,0.9853736758232117,-43.48091518878937,0.0035051668237429112,0.0004092704424510632,-0.025942084816051647,1792,0.017355576,-0.3845036029815674,0.2440185546875,0.2,1223.0,-2.4649144255319153
58368,47,1223,114,0.020129062235355377,0.9845028519630432,-43.451733112335205,0.30347061390057206,0.0004092704424510632,-0.022416158579289913,1808,0.014001034,0.1297452449798584,0.098388671875,0.2,1223.0,-2.4649144255319153
58880,48,1223,115,-0.03030017763376236,0.9835028052330017,-43.42090177536011,0.029981790314195678,0.0004092704424510632,-0.028383377008140087,1824,0.026769027,-4.8526105880737305,0.2459716796875,0.2,1223.0,-2.4647410625
59392,48,1223,116,0.06358443200588226,0.9838042855262756,-43.405640602111816,0.40379030886106193,0.0004092704424510632,-0.01680915057659149,1840,0.019277938,0.027787387371063232,0.1951904296875,0.2,1223.0,-2.4647410625
59904,48,1223,117,-0.030350210145115852,0.9814071655273438,-43.386844992637634,0.02002167867613025,0.0004092704424510632,-0.022428767624660395,1856,0.018482398,-1.483870029449463,0.19873046875,0.2,1223.0,-2.4647410625
60416,49,1223,118,-0.03902105987071991,0.9818766117095947,-43.33097755908966,0.017775341315427795,0.0004092704424510632,-0.03289789898553863,1872,0.029935014,0.5770233869552612,0.3094482421875,0.2,1223.0,-2.4632891428571426
60928,49,1223,119,0.012775922194123268,0.9818392992019653,-43.35699510574341,0.16397315682843328,0.0004092704424510632,-0.019452851498499513,1888,0.019682325,0.42979127168655396,0.148681640625,0.2,1223.0,-2.4632891428571426
61440,50,1223,120,-0.03597746789455414,0.9829303026199341,-43.364460587501526,0.015485809068195522,0.0004092704424510632,-0.029223472156445496,1904,0.02649565,-6.0786004066467285,0.287841796875,0.2,1223.0,-2.46498828
61952,50,1223,121,0.06650765985250473,0.9833672642707825,-43.394659876823425,0.4752475863788277,0.0004092704424510632,-0.01913135696668178,1920,0.01960088,0.0289841890335083,0.20361328125,0.2,1223.0,-2.46498828
62464,51,1223,122,-0.03963019698858261,0.9847290515899658,-43.40856194496155,0.00790883632726036,0.0004092704424510632,-0.026493118959479034,1936,0.01808279,-1.7824673652648926,0.2625732421875,0.2,1223.0,-2.462926568627451
62976,51,1223,123,0.09026452898979187,0.9852333664894104,-43.44662296772003,0.3927550478838384,0.0004092704424510632,-0.01327275209769141,1952,0.011424543,0.25982367992401123,0.0533447265625,0.2,1223.0,-2.462926568627451
63488,51,1223,124,-0.05231151357293129,0.986243724822998,-43.45792317390442,0.005333112887456082,0.0004092704424510632,-0.036914829339366406,1968,0.023070643,-1.4582500457763672,0.29931640625,0.2,1223.0,-2.462926568627451
64000,52,1223,125,-0.03119826689362526,0.9863202571868896,-43.47839653491974,0.003733970457687974,0.0004092704424510632,-0.025179928168654442,1984,0.01571764,-0.17288482189178467,0.21875,0.2,1223.0,-2.462866057692308
