time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
8704,7,1241,17,-0.03708513453602791,0.9926939606666565,-43.739760398864746,0.00531082021916518,0.0004092704424510632,-0.0276505550427828,256,0.019557036,-2.2968196868896484,0.248779296875,0.2,1223.0,-2.4922552857142857
9216,7,1237,18,-0.009812887758016586,0.992391049861908,-43.74916052818298,0.07662365795113146,0.0004092704424510632,-0.030074399881414138,272,0.02357935,0.028654634952545166,0.2674560546875,0.2,1223.0,-2.4922552857142857
9728,7,1234,19,-0.041844721883535385,0.9924538135528564,-43.732178926467896,0.005828578039654531,0.0004092704424510632,-0.02726810029707849,288,0.021959864,0.09021741151809692,0.2354736328125,0.2,1223.0,-2.4922552857142857
10240,8,1233,20,-0.042146388441324234,0.9947099089622498,-43.76913809776306,0.004116758063901216,0.0004092704424510632,-0.031624265597201884,304,0.017624427,0.04364049434661865,0.269287109375,0.2,1223.0,-2.4991273749999996
10752,8,1231,21,-0.0012724138796329498,0.9949468374252319,-43.81836235523224,0.05419656075537205,0.0004092704424510632,-0.02176789747318253,320,0.024318716,0.08034771680831909,0.2373046875,0.2,1223.0,-2.4991273749999996
11264,9,1230,22,-0.032068002969026566,0.9968129992485046,-43.832517862319946,0.005166970171558205,0.0004092704424510632,-0.019089994093519635,336,0.015978549,-2.52146053314209,0.1875,0.2,1223.0,-2.509897444444444
11776,9,1229,23,0.0004524793475866318,0.9982883930206299,-43.89721179008484,0.06911598972510546,0.0004092704424510632,-0.022348434809828177,352,0.014880909,0.08799642324447632,0.225830078125,0.2,1223.0,-2.509897444444444
12288,9,1228,24,-0.043942470103502274,0.9981148838996887,-43.91497242450714,0.010365709051257,0.0004092704424510632,-0.028169397890451364,368,0.022422064,-1.1992900371551514,0.2264404296875,0.2,1223.0,-2.5229710999999995
12800,10,1227,25,0.008393291383981705,0.9976695775985718,-43.902809143066406,0.0799410070758313,0.0004092704424510632,-0.022616681904764846,384,0.016732646,0.2458818554878235,0.214599609375,0.2,1223.0,-2.5229710999999995
13312,10,1227,26,-0.03532930836081505,0.9973965287208557,-43.888951897621155,0.010458827033289708,0.0004092704424510632,-0.02627576276427135,400,0.019075546,-0.3329678773880005,0.19482421875,0.2,1223.0,-2.5229710999999995
13824,11,1226,27,-0.04178590327501297,0.9967637658119202,-43.87799668312073,0.003985348776041064,0.0004092704424510632,-0.025312609184766188,416,0.01747085,-0.16512560844421387,0.2476806640625,0.2,1223.0,-2.5339321818181815
14336,11,1225,28,-0.0060037001967430115,0.9967138171195984,-43.857826232910156,0.09347698593046516,0.0004092704424510632,-0.022243906772928312,432,0.020494139,0.06959003210067749,0.233642578125,0.2,1223.0,-2.5339321818181815
14848,12,1222,29,-0.03560920059680939,0.9968337416648865,-43.86234223842621,0.00846621411619708,0.0004092704424510632,-0.027922131572267972,448,0.017114567,-2.9445643424987793,0.24658203125,0.2,1223.0,-2.5206261666666663
15360,12,1222,30,0.028452403843402863,0.9956325888633728,-43.8494918346405,0.12514738994650543,0.0004092704424510632,-0.015931854330119677,464,0.01635759,0.08006978034973145,0.176025390625,0.2,1223.0,-2.5206261666666663
15872,12,1223,31,-0.031966958194971085,0.9938486814498901,-43.79861915111542,0.004772551350470167,0.0004092704424510632,-0.025165480619762093,480,0.016699027,-0.3894592523574829,0.21826171875,0.2,1223.0,-2.5206261666666663
16384,13,1222,32,-0.05123435705900192,0.9929779767990112,-43.75200045108795,0.006055074380128644,0.0004092704424510632,-0.029399758837826084,496,0.022018112,0.34396475553512573,0.2545166015625,0.2,1223.0,-2.529798461538461
16896,13,1219,33,-0.006978679448366165,0.9931214451789856,-43.743736267089844,0.07109804404899478,0.0004092704424510632,-0.022991625795839354,512,0.019942276,0.22832584381103516,0.2257080078125,0.2,1223.0,-2.529798461538461
17408,14,1218,34,-0.03152483329176903,0.9934454560279846,-43.74739170074463,0.011169773395522498,0.0004092704424510632,-0.02172476751729846,528,0.0132813435,-4.8826422691345215,0.1787109375,0.2,1223.0,-2.5215387857142852
17920,14,1216,35,-0.015856795012950897,0.9923319816589355,-43.73558437824249,0.11361247708555311,0.0004092704424510632,-0.030629302200395614,544,0.031570297,0.043917059898376465,0.3026123046875,0.2,1223.0,-2.5215387857142852
18432,15,1215,36,-0.02849474363029003,0.9919785261154175,-43.70444941520691,0.013496641593519598,0.0004092704424510632,-0.03074105581617914,560,0.021145575,-2.258164644241333,0.263916015625,0.2,1223.0,-2.5071720666666666
18944,15,1214,37,0.015732210129499435,0.9907340407371521,-43.689175724983215,0.12808014918118715,0.0004092704424510632,-0.02171749441185966,576,0.018340744,0.30451440811157227,0.2100830078125,0.2,1223.0,-2.5071720666666666
19456,16,1214,38,-0.033248819410800934,0.9918480515480042,-43.667667627334595,0.008448172942735255,0.0004092704424510632,-0.024328029801836237,592,0.018947681,-2.0941572189331055,0.243408203125,0.2,1223.0,-2.5071720666666666
19968,16,1213,39,-0.02006150223314762,0.9905110001564026,-43.68562889099121,0.003830896152066998,0.0004092704424510632,-0.020023429089633282,608,0.015524048,-0.6609386205673218,0.1959228515625,0.2,1223.0,-2.5058303125
20480,16,1213,40,-0.0167466402053833,0.9893180727958679,-43.63566434383392,0.11292986839544028,0.0004092704424510632,-0.024403530875133583,624,0.021418251,0.03596752882003784,0.228271484375,0.2,1223.0,-2.5058303125
20992,17,1213,41,-0.036760393530130386,0.9876651763916016,-43.592928767204285,0.01859509701898787,0.0004092704424510632,-0.0228868130070623,640,0.015488394,-4.783665657043457,0.1910400390625,0.2,1223.0,-2.4952925882352943
21504,17,1212,42,0.0015974640846252441,0.9863511323928833,-43.54567527770996,0.12762844050303102,0.0004092704424510632,-0.022759880826924928,656,0.026885469,0.05602961778640747,0.2474365234375,0.2,1223.0,-2.4952925882352943
22016,18,1212,43,-0.03394351527094841,0.9870168566703796,-43.52992904186249,0.005613194414763711,0.0004092704424510632,-0.02646780977374874,672,0.022138119,-0.3379174470901489,0.235107421875,0.2,1223.0,-2.493186166666667
22528,18,1212,44,0.002726033329963684,0.9873627424240112,-43.55395066738129,0.08747856365516782,0.0004092704424510632,-0.0201791212457465,688,0.016798489,0.2512727379798889,0.1676025390625,0.2,1223.0,-2.493186166666667
23040,19,1211,45,-0.037789881229400635,0.9859067797660828,-43.539114117622375,0.009414164276677184,0.0004092704424510632,-0.0303514085826464,704,0.018640254,-0.5371769666671753,0.2471923828125,0.2,1223.0,-2.493186166666667
23552,19,1211,46,-0.04271272197365761,0.9854452013969421,-43.499603033065796,0.0027146882712258957,0.0004092704424510632,-0.02598279740777798,720,0.01985356,0.04898858070373535,0.234619140625,0.2,1223.0,-2.486613210526316
24064,19,1211,47,-0.013785967603325844,0.985588014125824,-43.49745297431946,0.09988424903713167,0.0004092704424510632,-0.023208946164231747,736,0.019945487,0.0944029688835144,0.212890625,0.2,1223.0,-2.486613210526316
24576,20,1210,48,-0.031002597883343697,0.9850847125053406,-43.49190807342529,0.00819937846972607,0.0004092704424510632,-0.01927123378845863,752,0.012377503,-1.4699203968048096,0.1763916015625,0.2,1223.0,-2.4916028500000005
25088,20,1209,49,0.013280054554343224,0.9848736524581909,-43.4756897687912,0.10453501529991627,0.0004092704424510632,-0.02089665798121132,768,0.020330634,0.18249744176864624,0.16796875,0.2,1223.0,-2.4916028500000005
25600,21,1209,50,-0.03814320266246796,0.9838292598724365,-43.46186089515686,0.014075393497478217,0.0004092704424510632,-0.018537879048381,784,0.011755466,-0.5699573755264282,0.115234375,0.2,1223.0,-2.4916028500000005
26112,21,1209,51,-0.03643272444605827,0.9835600256919861,-43.4345645904541,0.003299694726592861,0.0004092704424510632,-0.028433822677470744,800,0.017666403,0.05785411596298218,0.2100830078125,0.2,1223.0,-2.4920944761904766
26624,22,1208,52,-0.012379679828882217,0.9839118123054504,-43.4383225440979,0.12085781921632588,0.0004092704424510632,-0.0226457823155215,816,0.01718704,0.09657377004623413,0.15478515625,0.2,1223.0,-2.4920944761904766
27136,22,1208,53,-0.030351005494594574,0.9825749397277832,-43.43068504333496,0.021042837761342525,0.0004092704424510632,-0.022362958028679714,832,0.021484412,-4.020838260650635,0.184814453125,0.2,1223.0,-2.4989167272727277
27648,22,1208,54,0.0013939402997493744,0.9819718599319458,-43.38591027259827,0.14383229822851717,0.0004092704424510632,-0.026988087367499247,848,0.034285657,0.04078662395477295,0.2890625,0.2,1223.0,-2.4989167272727277
28160,23,1208,55,-0.015684248879551888,0.982169508934021,-43.37953507900238,0.037233954906696454,0.0004092704424510632,-0.014327707016491331,864,0.017947145,-2.402796983718872,0.11767578125,0.2,1223.0,-2.4948519565217397
28672,23,1208,56,0.03264769911766052,0.9829618334770203,-43.39468848705292,0.1419708775356412,0.0004092704424510632,-0.024159049266017973,880,0.02263173,0.2605201005935669,0.181396484375,0.2,1223.0,-2.4948519565217397
29184,24,1208,57,-0.02833217941224575,0.9850002527236938,-43.43332898616791,0.009228397655533627,0.0004092704424510632,-0.023298026848351583,896,0.013629457,-0.39329636096954346,0.187255859375,0.2,1223.0,-2.4948519565217397
29696,24,1207,58,-0.02885446883738041,0.9839617609977722,-43.45766079425812,0.004104391700820997,0.0004092704424510632,-0.018902670737588778,912,0.01307087,-0.23826706409454346,0.1724853515625,0.2,1223.0,-2.4950174166666668
30208,25,1207,59,-0.004055151715874672,0.9829129576683044,-43.41470682621002,0.1485626717330888,0.0004092704424510632,-0.02072589386079926,928,0.017453682,0.1267392635345459,0.119873046875,0.2,1223.0,-2.4950174166666668
30720,25,1207,60,-0.03132784366607666,0.9806462526321411,-43.37685286998749,0.01623098927666433,0.0004092704424510632,-0.021978518227115273,944,0.018509975,-3.4173994064331055,0.1868896484375,0.2,1223.0,-2.4994642799999998
31232,25,1207,61,0.020191792398691177,0.9804293513298035,-43.323047280311584,0.17394020943902433,0.0004092704424510632,-0.019312971860927064,960,0.015684921,0.07561558485031128,0.1407470703125,0.2,1223.0,-2.4994642799999998
31744,26,1207,62,-0.03493987396359444,0.9772974848747253,-43.28578794002533,0.01453816657885909,0.0004092704424510632,-0.02568614811025327,976,0.015082572,-0.1952652931213379,0.217041015625,0.2,1223.0,-2.4994642799999998
32256,26,1207,63,-0.017393440008163452,0.9756689667701721,-43.192081570625305,0.020629611797630787,0.0004092704424510632,-0.02065563329961151,992,0.014340353,0.07904088497161865,0.18359375,0.2,1223.0,-2.4936670384615383
32768,27,1207,64,-0.014635348692536354,0.9748944640159607,-43.156842827796936,0.10401113308034837,0.0004092704424510632,-0.02247157899546437,1008,0.02234881,0.44645535945892334,0.174072265625,0.2,1223.0,-2.4936670384615383
33280,27,1207,65,-0.025050971657037735,0.9765384197235107,-43.158971667289734,0.025051600561710075,0.0004092704424510632,-0.019815639345324598,1024,0.01799758,-4.9521307945251465,0.18359375,0.2,1223.0,-2.489077185185185
33792,28,1206,66,0.021303223446011543,0.9770848155021667,-43.21004104614258,0.19487482542172074,0.0004092704424510632,-0.016828612046083435,1040,0.018235946,0.028682291507720947,0.19287109375,0.2,1223.0,-2.489077185185185
34304,28,1206,67,-0.03373277932405472,0.9776738882064819,-43.219117641448975,0.016377937397919595,0.0004092704424510632,-0.02402870319201611,1056,0.017042238,-1.6732027530670166,0.1982421875,0.2,1223.0,-2.486290357142857
34816,28,1206,68,0.04865120351314545,0.9781485795974731,-43.239102602005005,0.2071286290884018,0.0004092704424510632,-0.013983160111820325,1072,0.014191909,0.19868671894073486,0.084716796875,0.2,1223.0,-2.486290357142857
35328,29,1206,69,-0.0335250087082386,0.9809119701385498,-43.27692711353302,0.009646485967095941,0.0004092704424510632,-0.018926899661892094,1088,0.011492908,-1.812746286392212,0.1124267578125,0.2,1223.0,-2.486290357142857
35840,29,1206,70,-0.02992141805589199,0.9811963438987732,-43.342358469963074,0.00361978209548397,0.0004092704424510632,-0.01975061823031865,1104,0.015114961,-0.06969988346099854,0.2041015625,0.2,1223.0,-2.480856413793103
36352,30,1206,71,0.00012747570872306824,0.9813091158866882,-43.32911574840546,0.17995906609576195,0.0004092704424510632,-0.02015795887564309,1120,0.016904276,0.12593108415603638,0.108154296875,0.2,1223.0,-2.480856413793103
36864,30,1205,72,-0.002271037083119154,0.9799812436103821,-43.31903433799744,0.0255950351129286,0.0004092704424510632,-0.017202642498887144,1136,0.015749872,-4.476498126983643,0.1519775390625,0.2,1223.0,-2.477498833333333
37376,30,1205,73,0.03549661487340927,0.9790710806846619,-43.273250579833984,0.27730879839509726,0.0004092704424510632,-0.02058488420152571,1152,0.021154989,0.07306712865829468,0.155029296875,0.2,1223.0,-2.477498833333333
37888,31,1206,74,-0.02757670357823372,0.9811484217643738,-43.28258693218231,0.009863782790489495,0.0004092704424510632,-0.021409363922430202,1168,0.012948953,-1.079803466796875,0.17626953125,0.2,1223.0,-2.477498833333333
38400,31,1206,75,-0.04476945102214813,0.9797112345695496,-43.31077241897583,0.0076372714538592845,0.0004092704424510632,-0.026585788422380574,1184,0.023300301,0.4807795286178589,0.2681884765625,0.2,1223.0,-2.4781173548387097
38912,32,1205,76,-0.013546666130423546,0.9791770577430725,-43.265108585357666,0.09928684507030994,0.0004092704424510632,-0.02874331790371798,1200,0.025430221,0.30159127712249756,0.2762451171875,0.2,1223.0,-2.4781173548387097
39424,32,1205,77,-0.041403867304325104,0.9784191846847534,-43.25089395046234,0.016036438930314034,0.0004092704424510632,-0.026557218414382078,1216,0.018136859,-4.543480396270752,0.2320556640625,0.2,1223.0,-2.4802349062499998
39936,33,1205,78,0.011075042188167572,0.9774355888366699,-43.21661376953125,0.1899054755922407,0.0004092704424510632,-0.025010331111843698,1232,0.029282093,0.0345192551612854,0.2625732421875,0.2,1223.0,-2.4802349062499998
40448,33,1205,79,-0.04041820392012596,0.9764376282691956,-43.188042521476746,0.014129417744698003,0.0004092704424510632,-0.030402991935261525,1248,0.024966856,-2.545330047607422,0.24365234375,0.2,1223.0,-2.475063636363636
40960,33,1205,80,0.013569355010986328,0.9761387705802917,-43.16579580307007,0.1948410402983427,0.0004092704424510632,-0.016956578925601207,1264,0.014589276,0.16299206018447876,0.0941162109375,0.2,1223.0,-2.475063636363636
41472,34,1204,81,-0.028839942067861557,0.9761515855789185,-43.16330528259277,0.005404805597208906,0.0004092704424510632,-0.019266753217380028,1280,0.014287423,-1.7060344219207764,0.1767578125,0.2,1223.0,-2.475063636363636
41984,34,1204,82,-0.04657822474837303,0.9780373573303223,-43.19185268878937,0.0037116524908924475,0.0004092704424510632,-0.0296123299485771,1296,0.022256417,-0.009804964065551758,0.2408447265625,0.2,1223.0,-2.4738075294117645
42496,35,1204,83,0.020165346562862396,0.9771727919578552,-43.22570741176605,0.1930085050407797,0.0004092704424510632,-0.019609583727287827,1312,0.017743558,0.0957750678062439,0.1715087890625,0.2,1223.0,-2.4738075294117645
43008,35,1204,84,-0.03511384129524231,0.9794461727142334,-43.225812911987305,0.012918249922222458,0.0004092704424510632,-0.024492352618835866,1328,0.015300265,-5.739583969116211,0.2398681640625,0.2,1223.0,-2.4722380857142854
43520,36,1204,85,0.05280863121151924,0.9808716177940369,-43.30769383907318,0.28112100227735937,0.0004092704424510632,-0.018002221520873718,1344,0.020333737,0.02390974760055542,0.203125,0.2,1223.0,-2.4722380857142854
44032,36,1204,86,-0.03277188166975975,0.980697751045227,-43.32328808307648,0.014236296439776197,0.0004092704424510632,-0.01838928232973558,1360,0.01242673,-0.6919316053390503,0.1666259765625,0.2,1223.0,-2.470503333333333
44544,36,1204,87,0.07176808267831802,0.980660617351532,-43.31796646118164,0.23851697565987706,0.0004092704424510632,-0.01703699619974941,1376,0.017240725,0.5263931751251221,0.107421875,0.2,1223.0,-2.470503333333333
45056,37,1204,88,-0.02125757373869419,0.9808927774429321,-43.32103407382965,0.010825052639120258,0.0004092704424510632,-0.025261983872042038,1392,0.020536032,-1.440687894821167,0.2352294921875,0.2,1223.0,-2.470503333333333
45568,37,1204,89,-0.03358067572116852,0.979972779750824,-43.3130578994751,0.0035516620919224806,0.0004092704424510632,-0.02355769762652926,1408,0.013594326,-0.054657936096191406,0.2230224609375,0.2,1223.0,-2.470441432432432
46080,38,1204,90,0.10108011215925217,0.9796087145805359,-43.28781306743622,0.31098868208937347,0.0004092704424510632,-0.013900189005653374,1424,0.011898553,0.10974478721618652,0.10009765625,0.2,1223.0,-2.470441432432432
46592,38,1204,91,-0.026975620537996292,0.9788396954536438,-43.27138316631317,0.0445634291972965,0.0004092704424510632,-0.020687781492597423,1440,0.017184708,-3.978194236755371,0.1636962890625,0.2,1223.0,-2.4710823157894732
47104,39,1204,92,0.08309169858694077,0.9790542125701904,-43.2596515417099,0.27981961076147854,0.0004092704424510632,-0.023551776132080704,1456,0.019923303,0.07372856140136719,0.182373046875,0.2,1223.0,-2.4710823157894732
47616,39,1204,93,-0.021539267152547836,0.9795360565185547,-43.271477937698364,0.037931558093987405,0.0004092704424510632,-0.025295566185377538,1472,0.01772213,-0.6941460371017456,0.1912841796875,0.2,1223.0,-2.4710823157894732
48128,39,1204,94,-0.027860697358846664,0.9793017506599426,-43.28424263000488,0.013929333596024662,0.0004092704424510632,-0.026120071852346882,1488,0.018531427,-0.7318410873413086,0.2203369140625,0.2,1223.0,-2.468055974358974
48640,40,1204,95,0.00949149765074253,0.9794316291809082,-43.276830554008484,0.18926731264218688,0.0004092704424510632,-0.013831241449224763,1504,0.01043125,0.1330462098121643,0.0816650390625,0.2,1223.0,-2.468055974358974
49152,40,1204,96,-0.0427325963973999,0.9773988127708435,-43.26305592060089,0.026506803842494264,0.0004092704424510632,-0.026443095441209152,1520,0.018008435,-6.252309799194336,0.2357177734375,0.2,1223.0,-2.4699491
49664,41,1204,97,0.05715605616569519,0.9763286113739014,-43.193681478500366,0.21157390414737165,0.0004092704424510632,-0.017618406243855134,1536,0.01446734,0.04637026786804199,0.1761474609375,0.2,1223.0,-2.4699491
50176,41,1203,98,-0.023559346795082092,0.9756351709365845,-43.17528998851776,0.026165875606238842,0.0004092704424510632,-0.026101886527612805,1552,0.019502167,-2.4422225952148438,0.2105712890625,0.2,1223.0,-2.471143195121951
50688,42,1203,99,0.016901781782507896,0.9749698042869568,-43.15007555484772,0.18683016020804644,0.0004092704424510632,-0.01911813352489844,1568,0.0124375485,0.18471384048461914,0.14111328125,0.2,1223.0,-2.471143195121951
51200,42,1203,100,-0.03558532893657684,0.9763073921203613,-43.1523300409317,0.006712909642374143,0.0004092704424510632,-0.027647905168123543,1584,0.021515911,-0.9369131326675415,0.246826171875,0.2,1223.0,-2.471143195121951
51712,42,1203,101,-0.03840852901339531,0.9769221544265747,-43.19717836380005,0.004254874605976511,0.0004092704424510632,-0.026917395254713483,1600,0.021514855,0.05930072069168091,0.244140625,0.2,1223.0,-2.4676505
52224,43,1203,102,-0.007473526522517204,0.9767642021179199,-43.1958749294281,0.21082018211018294,0.0004092704424510632,-0.02056211102171801,1616,0.012610397,0.18098610639572144,0.1466064453125,0.2,1223.0,-2.4676505
52736,43,1203,103,-0.031682051718235016,0.9763692021369934,-43.18432581424713,0.014082913607126102,0.0004092704424510632,-0.021401621110271662,1632,0.021712668,-4.816213130950928,0.2020263671875,0.2,1223.0,-2.4678571627906973
53248,44,1203,104,0.03324612230062485,0.9765353202819824,-43.17971873283386,0.30949726328253746,0.0004092704424510632,-0.01493745599873364,1648,0.013781061,0.07490909099578857,0.141845703125,0.2,1223.0,-2.4678571627906973
53760,44,1203,105,-0.03618147224187851,0.9768691658973694,-43.19309711456299,0.02616919291904196,0.0004092704424510632,-0.028607068146811798,1664,0.015964199,0.13345426321029663,0.2283935546875,0.2,1223.0,-2.4678571627906973
54272,45,1197,106,-0.020796384662389755,0.9784235954284668,-43.210912108421326,0.029250342689920217,0.0004092704424510632,-0.024748122596065514,1680,0.017532945,0.006025791168212891,0.223388671875,0.2,1223.0,-2.4672147499999997
54784,45,1196,107,0.013997381553053856,0.9785734415054321,-43.24969661235809,0.1141619710251689,0.0004092704424510632,-0.020431016222573817,1696,0.019041022,0.5885880589485168,0.1419677734375,0.2,1223.0,-2.4672147499999997
55296,46,1196,108,-0.02188665047287941,0.9780974984169006,-43.233497738838196,0.040212077321484685,0.0004092704424510632,-0.018292965440195985,1712,0.018059537,-5.972842693328857,0.156494140625,0.2,1223.0,-2.46262
55808,46,1196,109,0.00960710272192955,0.9781190156936646,-43.22702598571777,0.2911194018088281,0.0004092704424510632,-0.020169121999060735,1728,0.019328296,0.046256959438323975,0.1949462890625,0.2,1223.0,-2.46262
56320,47,1196,110,-0.016275595873594284,0.9789447784423828,-43.23533034324646,0.02391698199789971,0.0004092704424510632,-0.0211120386775292,1744,0.014444938,-1.4802634716033936,0.1744384765625,0.2,1223.0,-2.459983413043478
56832,47,1196,111,0.02521907165646553,0.9787294268608093,-43.24720919132233,0.22565076709724963,0.0004092704424510632,-0.01821630701306276,1760,0.018484332,0.30301183462142944,0.1324462890625,0.2,1223.0,-2.459983413043478
57344,47,1196,112,-0.03769191354513168,0.9761185050010681,-43.20538008213043,0.007925657628220506,0.0004092704424510632,-0.027127830835524946,1776,0.02556562,-1.1081879138946533,0.2615966796875,0.2,1223.0,-2.459983413043478
57856,48,1196,113,-0.0227451603859663,0.9749202728271484,-43.13977897167206,0.003714460755873006,0.0004092704424510632,-0.02156968481722288,1792,0.0121874595,-0.09696519374847412,0.1845703125,0.2,1223.0,-2.459902063829787
58368,48,1196,114,0.004105079919099808,0.9750996232032776,-43.122676372528076,0.2798550052102655,0.0004092704424510632,-0.018350925092818215,1808,0.012188029,0.1466689109802246,0.1195068359375,0.2,1223.0,-2.459902063829787
58880,49,1196,115,-0.007171645760536194,0.9732826352119446,-43.109384059906006,0.018699314270634204,0.0004092704424510632,-0.020780741368071176,1824,0.021648,-6.179808616638184,0.22509765625,0.2,1223.0,-2.4574779791666668
59392,49,1197,116,0.03319878131151199,0.972973108291626,-43.059075355529785,0.38340387819334865,0.0004092704424510632,-0.024212706674006768,1840,0.020525595,0.04475349187850952,0.152099609375,0.2,1223.0,-2.4574779791666668
59904,50,1197,117,-0.03329283371567726,0.9731262922286987,-43.060062408447266,0.023391831666231155,0.0004092704424510632,-0.022046109617804177,1856,0.02161011,-1.3927035331726074,0.2210693359375,0.2,1223.0,-2.4574779791666668
60416,50,1197,118,-0.038819435983896255,0.9736156463623047,-43.068461298942566,0.015927564614685252,0.0004092704424510632,-0.0318653728463687,1872,0.02459146,0.5911717414855957,0.3173828125,0.2,1223.0,-2.4549681836734694
60928,50,1197,119,0.00042674317955970764,0.9734241366386414,-43.07344841957092,0.10411758942063898,0.0004092704424510632,-0.020571320928866044,1888,0.030302897,0.48878663778305054,0.2232666015625,0.2,1223.0,-2.4549681836734694
61440,51,1197,120,-0.033240340650081635,0.974834680557251,-43.081846952438354,0.03333855778328143,0.0004092704424510632,-0.0249007340753451,1904,0.018024534,-5.767892837524414,0.1937255859375,0.2,1223.0,-2.45518808
61952,51,1197,121,0.0015680156648159027,0.9755119681358337,-43.125635743141174,0.3372623546747491,0.0004092704424510632,-0.022014464397216216,1920,0.017029373,0.0502697229385376,0.2178955078125,0.2,1223.0,-2.45518808
62464,52,1197,122,-0.03495807200670242,0.971767246723175,-43.08695614337921,0.020432416786206886,0.0004092704424510632,-0.023521302959125023,1936,0.01980091,-2.215108633041382,0.21435546875,0.2,1223.0,-2.4553246862745097
62976,52,1197,123,0.028933275490999222,0.9704615473747253,-42.98204839229584,0.2745070809032768,0.0004092704424510632,-0.013463171810144559,1952,0.009537883,0.26609790325164795,0.082275390625,0.2,1223.0,-2.4553246862745097
63488,53,1197,124,-0.035616274923086166,0.9705414175987244,-42.97297930717468,0.007406579199596308,0.0004092704424510632,-0.02523509642924182,1968,0.018872965,-1.1121256351470947,0.254150390625,0.2,1223.0,-2.4553246862745097
64000,53,1197,125,-0.04029437527060509,0.9687119126319885,-42.95685076713562,0.003403748938580975,0.0004092704424510632,-0.03113266042782925,1984,0.019497387,-0.1660618782043457,0.29296875,0.2,1223.0,-2.454861365384615
