time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
15872,12,1229,31,-0.03399112448096275,0.9886150360107422,-43.591981291770935,0.00438296753418399,0.0004092704424510632,-0.020901318290270865,480,0.013463421,-0.32887184619903564,0.1605224609375,0.2,1223.0,-2.4814825000000007
16384,13,1229,32,-0.029595088213682175,0.989078164100647,-43.59279644489288,0.004470486121135764,0.0004092704424510632,-0.024944349584984593,496,0.01800885,0.3616933226585388,0.2247314453125,0.2,1223.0,-2.478663615384616
16896,13,1226,33,-0.024422457441687584,0.986655592918396,-43.57670545578003,0.04848707601195201,0.0004092704424510632,-0.024626348807942122,512,0.031458355,0.20508646965026855,0.246826171875,0.2,1223.0,-2.478663615384616
17408,14,1225,34,-0.02981599047780037,0.9849246144294739,-43.49629342556,0.0071332500883727334,0.0004092704424510632,-0.024823442952765618,528,0.018242419,-3.6039161682128906,0.249755859375,0.2,1223.0,-2.4766612857142865
17920,14,1225,35,0.0012793093919754028,0.984510064125061,-43.45842933654785,0.07802994677331299,0.0004092704424510632,-0.028853235227870755,544,0.032091547,0.02840125560760498,0.333984375,0.2,1223.0,-2.4766612857142865
18432,15,1225,36,-0.030841296538710594,0.9847548604011536,-43.45855736732483,0.013198645945522003,0.0004092704424510632,-0.02021467105805641,560,0.01619861,-2.661860466003418,0.1458740234375,0.2,1223.0,-2.476632933333334
18944,15,1224,37,-0.020078185945749283,0.984642505645752,-43.46393132209778,0.06422730849590153,0.0004092704424510632,-0.028097800794057548,576,0.025394335,0.0820692777633667,0.2894287109375,0.2,1223.0,-2.476632933333334
19456,15,1224,38,-0.042700741440057755,0.9822109937667847,-43.42553746700287,0.0056834407732822,0.0004092704424510632,-0.024574466224294156,592,0.015370237,-0.604474663734436,0.219482421875,0.2,1223.0,-2.476632933333334
19968,16,1223,39,-0.0338701531291008,0.980305552482605,-43.350008606910706,0.0042390560047351755,0.0004092704424510632,-0.02912135022052098,608,0.017230265,-0.017090678215026855,0.2490234375,0.2,1223.0,-2.477666
20480,16,1223,40,0.002289358526468277,0.9781304597854614,-43.29231154918671,0.07367557741235942,0.0004092704424510632,-0.021605379155516857,624,0.022379933,0.09015011787414551,0.2325439453125,0.2,1223.0,-2.477666
20992,17,1223,41,-0.020262278616428375,0.9769826531410217,-43.23098587989807,0.004354282547865296,0.0004092704424510632,-0.022513263334985822,640,0.014758946,-4.376747131347656,0.19091796875,0.2,1223.0,-2.480068117647059
21504,17,1222,42,0.017736949026584625,0.9751265048980713,-43.185372948646545,0.10593697451986372,0.0004092704424510632,-0.022607888997299597,656,0.023010924,0.039882779121398926,0.249755859375,0.2,1223.0,-2.480068117647059
22016,18,1221,43,-0.03640464320778847,0.974202036857605,-43.13522469997406,0.00778015454125125,0.0004092704424510632,-0.030500528766424395,672,0.02090165,-1.1264712810516357,0.2481689453125,0.2,1223.0,-2.485974722222222
22528,18,1222,44,0.011708423495292664,0.9746822714805603,-43.12423050403595,0.0911838561296463,0.0004092704424510632,-0.02774632184446091,688,0.029894058,0.24939650297164917,0.2606201171875,0.2,1223.0,-2.485974722222222
23040,18,1221,45,-0.03881966322660446,0.9762676358222961,-43.15629518032074,0.011276787670794874,0.0004092704424510632,-0.02772004806320183,704,0.017940674,-0.06588006019592285,0.242431640625,0.2,1223.0,-2.485974722222222
23552,19,1221,46,-0.032459866255521774,0.9776304960250854,-43.20679783821106,0.005369877006160095,0.0004092704424510632,-0.029456291638780385,720,0.019536437,-0.3036235570907593,0.2396240234375,0.2,1223.0,-2.4903515789473687
24064,19,1221,47,0.007510475814342499,0.9782776236534119,-43.23903405666351,0.08449390262831002,0.0004092704424510632,-0.026134610598091967,736,0.025853917,0.11157399415969849,0.2164306640625,0.2,1223.0,-2.4903515789473687
24576,20,1222,48,-0.023930465802550316,0.9788163900375366,-43.25729286670685,0.005697255044651683,0.0004092704424510632,-0.019795020984020084,752,0.012260407,-1.9346954822540283,0.1724853515625,0.2,1223.0,-2.4894534000000004
25088,20,1222,49,-0.0013909786939620972,0.9787653088569641,-43.26411521434784,0.10752621036954224,0.0004092704424510632,-0.022980356094194576,768,0.021962482,0.0869792103767395,0.20556640625,0.2,1223.0,-2.4894534000000004
25600,20,1221,50,-0.039463117718696594,0.9791444540023804,-43.26673460006714,0.006319664782495238,0.0004092704424510632,-0.03085801820270717,784,0.021736328,-0.4339839220046997,0.253662109375,0.2,1223.0,-2.4894534000000004
26112,21,1221,51,-0.04676148667931557,0.97711181640625,-43.24677085876465,0.005058635913883336,0.0004092704424510632,-0.0263769857265288,800,0.01904833,-0.22376644611358643,0.2489013671875,0.2,1223.0,-2.488352571428572
26624,21,1221,52,-0.0036520324647426605,0.9758678078651428,-43.18437397480011,0.11318114050664008,0.0004092704424510632,-0.020756402664119378,816,0.016418405,0.10280132293701172,0.1678466796875,0.2,1223.0,-2.488352571428572
27136,22,1220,53,-0.03193414956331253,0.9759825468063354,-43.16686177253723,0.014348070209962316,0.0004092704424510632,-0.020297608542023227,832,0.014647111,-6.066397190093994,0.173095703125,0.2,1223.0,-2.4830531818181822
27648,22,1220,54,0.02446090057492256,0.9755671620368958,-43.15987467765808,0.14302923460491002,0.0004092704424510632,-0.019908174486772623,848,0.023074482,0.031391143798828125,0.2259521484375,0.2,1223.0,-2.4830531818181822
28160,23,1219,55,-0.03659021481871605,0.974007248878479,-43.13620567321777,0.016467179462779313,0.0004092704424510632,-0.0242476585553959,864,0.020653194,-2.8986198902130127,0.2252197265625,0.2,1223.0,-2.4842328260869566
28672,23,1219,56,-0.004250656813383102,0.9739130735397339,-43.09931528568268,0.09920350951142609,0.0004092704424510632,-0.029773560003377497,880,0.022714129,0.14212828874588013,0.2685546875,0.2,1223.0,-2.4842328260869566
29184,23,1218,57,-0.02939525805413723,0.9758887887001038,-43.13048243522644,0.009856813005171716,0.0004092704424510632,-0.020292213608627208,896,0.016198311,-0.3375885486602783,0.21435546875,0.2,1223.0,-2.4842328260869566
29696,24,1218,58,-0.029528334736824036,0.9767962098121643,-43.184921979904175,0.0043209339419263415,0.0004092704424510632,-0.021377369950641878,912,0.015462102,-0.46667373180389404,0.1912841796875,0.2,1223.0,-2.4847130416666667
30208,24,1217,59,0.014349659904837608,0.9766125679016113,-43.18866741657257,0.11198876763228327,0.0004092704424510632,-0.018428290044539608,928,0.018687505,0.12005072832107544,0.18310546875,0.2,1223.0,-2.4847130416666667
30720,25,1217,60,-0.037360504269599915,0.9771308302879333,-43.1933159828186,0.02283089980483055,0.0004092704424510632,-0.022510597249493003,944,0.020855503,-4.647942543029785,0.210205078125,0.2,1223.0,-2.48497644
31232,25,1216,61,-0.003646131604909897,0.9782472252845764,-43.217026591300964,0.08857241773512214,0.0004092704424510632,-0.023327956994762644,960,0.018613152,0.06980699300765991,0.233642578125,0.2,1223.0,-2.48497644
31744,26,1216,62,-0.0462464839220047,0.9773755669593811,-43.228238224983215,0.014808195002842695,0.0004092704424510632,-0.027995386146358214,976,0.019852545,-0.3825644254684448,0.2509765625,0.2,1223.0,-2.48497644
32256,26,1217,63,-0.04125276952981949,0.9761396050453186,-43.18359625339508,0.014567681617336348,0.0004092704424510632,-0.024528785012080334,992,0.020518962,0.09449446201324463,0.2353515625,0.2,1223.0,-2.483776307692308
32768,26,1217,64,-0.015895742923021317,0.9753633141517639,-43.15467047691345,0.06019638595171273,0.0004092704424510632,-0.02349757899355609,1008,0.022880334,0.4496196508407593,0.1827392578125,0.2,1223.0,-2.483776307692308
33280,27,1216,65,-0.039908312261104584,0.9760737419128418,-43.14092779159546,0.009985502212657593,0.0004092704424510632,-0.023726214771158993,1024,0.016256215,-3.229234218597412,0.2322998046875,0.2,1223.0,-2.4811062222222224
33792,27,1217,66,0.017725329846143723,0.9763139486312866,-43.15965485572815,0.1445999750867486,0.0004092704424510632,-0.025575875566573814,1040,0.028900675,0.03485918045043945,0.276611328125,0.2,1223.0,-2.4811062222222224
34304,28,1216,67,-0.019766302779316902,0.9759458303451538,-43.15549898147583,0.022415121318772435,0.0004092704424510632,-0.02086421614512801,1056,0.020258952,-1.508833408355713,0.1727294921875,0.2,1223.0,-2.484531678571429
34816,28,1217,68,0.02233051136136055,0.9750186204910278,-43.1329687833786,0.11942686419934034,0.0004092704424510632,-0.018268366271513514,1072,0.012598585,0.20559155941009521,0.1212158203125,0.2,1223.0,-2.484531678571429
35328,29,1217,69,-0.0420677475631237,0.9727796316146851,-43.085166454315186,0.007624660065630451,0.0004092704424510632,-0.03145628383208532,1088,0.027706955,-0.7075854539871216,0.283447265625,0.2,1223.0,-2.484531678571429
35840,29,1216,70,-0.037450358271598816,0.9710807800292969,-43.02043950557709,0.004534342078841291,0.0004092704424510632,-0.024696057749679312,1104,0.016638638,-0.19887197017669678,0.224365234375,0.2,1223.0,-2.487356931034483
36352,29,1216,71,0.015354398638010025,0.9707186818122864,-42.99065387248993,0.14170395163819194,0.0004092704424510632,-0.021177951304707676,1120,0.019579208,0.12192213535308838,0.1795654296875,0.2,1223.0,-2.487356931034483
36864,30,1216,72,-0.04599522426724434,0.9714046120643616,-42.9925811290741,0.0079363019176526,0.0004092704424510632,-0.027761981866206042,1136,0.025366126,-4.592741966247559,0.26025390625,0.2,1223.0,-2.4846565333333337
37376,30,1216,73,0.03974378854036331,0.9718113541603088,-43.01190960407257,0.1809597876854241,0.0004092704424510632,-0.023922292311908677,1152,0.0215055,0.04923802614212036,0.1998291015625,0.2,1223.0,-2.4846565333333337
37888,31,1216,74,-0.033660706132650375,0.9723500609397888,-43.02312910556793,0.007111176644684747,0.0004092704424510632,-0.026248346781358123,1168,0.01826537,-1.4490020275115967,0.2467041015625,0.2,1223.0,-2.4846565333333337
38400,31,1216,75,-0.04052797704935074,0.9719615578651428,-43.03691565990448,0.0076246513781370595,0.0004092704424510632,-0.028068247687770054,1184,0.01768247,0.41654378175735474,0.2569580078125,0.2,1223.0,-2.4830132258064515
38912,31,1216,76,0.023412037640810013,0.9707053899765015,-43.01072597503662,0.1284048603847623,0.0004092704424510632,-0.01589897449593991,1200,0.021423224,0.2452968955039978,0.1356201171875,0.2,1223.0,-2.4830132258064515
39424,32,1216,77,-0.02571273036301136,0.9700199365615845,-42.97425627708435,0.012023805335047655,0.0004092704424510632,-0.024211964017013088,1216,0.016396252,-3.881380558013916,0.206787109375,0.2,1223.0,-2.4826123750000004
39936,32,1216,78,0.041549574583768845,0.9695891737937927,-42.96060514450073,0.2126111383549869,0.0004092704424510632,-0.02252806385513395,1232,0.020379731,0.038809001445770264,0.221923828125,0.2,1223.0,-2.4826123750000004
40448,33,1216,79,-0.03948692977428436,0.9683996438980103,-42.93780255317688,0.010127477813512087,0.0004092704424510632,-0.024354552835575305,1248,0.01948234,-2.1251585483551025,0.2244873046875,0.2,1223.0,-2.484426636363637
40960,33,1216,80,0.03652358800172806,0.9682306051254272,-42.91328263282776,0.3118284740485251,0.0004092704424510632,-0.01600380010495428,1264,0.009978332,0.11037832498550415,0.1038818359375,0.2,1223.0,-2.484426636363637
41472,34,1216,81,-0.03484640643000603,0.9690977931022644,-42.92142355442047,0.0069237333664204925,0.0004092704424510632,-0.024942892865510657,1280,0.018379118,-1.2361071109771729,0.209716796875,0.2,1223.0,-2.484426636363637
41984,34,1216,82,-0.043835412710905075,0.9676967859268188,-42.928632736206055,0.003872344343108125,0.0004092704424510632,-0.023288376920390874,1296,0.015017597,0.021012425422668457,0.2060546875,0.2,1223.0,-2.4813393823529415
42496,34,1216,83,0.09482922405004501,0.9676001667976379,-42.88956272602081,0.30687452061101794,0.0004092704424510632,-0.019656413234770298,1312,0.012659539,0.08907574415206909,0.09130859375,0.2,1223.0,-2.4813393823529415
43008,35,1216,84,-0.033826686441898346,0.9671569466590881,-42.892852425575256,0.04986480320803821,0.0004092704424510632,-0.021805043623317033,1328,0.015740277,-6.9324049949646,0.1590576171875,0.2,1223.0,-2.4779538285714287
43520,35,1215,85,0.03766005486249924,0.9669483304023743,-42.876545548439026,0.2739324695430696,0.0004092704424510632,-0.02200454636476934,1344,0.019890465,0.029816925525665283,0.2359619140625,0.2,1223.0,-2.4779538285714287
44032,36,1215,86,-0.03611886873841286,0.9670383334159851,-42.87593591213226,0.02370016250642948,0.0004092704424510632,-0.027076457685325295,1360,0.022412043,-1.608513593673706,0.23193359375,0.2,1223.0,-2.476813166666667
44544,36,1215,87,0.043312348425388336,0.9664202332496643,-42.867584347724915,0.23325556935742497,0.0004092704424510632,-0.02048475439369213,1376,0.0186917,0.3811398148536682,0.1280517578125,0.2,1223.0,-2.476813166666667
45056,37,1215,88,-0.026202227920293808,0.9646371006965637,-42.83423101902008,0.011672596127027646,0.0004092704424510632,-0.018314493863726966,1392,0.01570722,-0.39276063442230225,0.17822265625,0.2,1223.0,-2.476813166666667
45568,37,1215,89,-0.031840573996305466,0.9626681208610535,-42.76351869106293,0.004989165776351001,0.0004092704424510632,-0.026965277225826867,1408,0.017668553,-0.3469047546386719,0.244140625,0.2,1223.0,-2.4771682702702704
46080,37,1215,90,0.022617414593696594,0.9619506001472473,-42.71833562850952,0.25981811014935374,0.0004092704424510632,-0.01928295569086913,1424,0.013771134,0.12782645225524902,0.15771484375,0.2,1223.0,-2.4771682702702704
46592,38,1215,91,-0.038424380123615265,0.9615585803985596,-42.697526693344116,0.019497787434374914,0.0004092704424510632,-0.02383818903763313,1440,0.01990202,-3.862043857574463,0.215087890625,0.2,1223.0,-2.4765669473684215
47104,38,1215,92,0.04857965186238289,0.9615433812141418,-42.6893208026886,0.2836916670203209,0.0004092704424510632,-0.015980269410647452,1456,0.01724954,0.027469992637634277,0.1512451171875,0.2,1223.0,-2.4765669473684215
47616,39,1215,93,-0.030428007245063782,0.9622827172279358,-42.693087458610535,0.030326119158416986,0.0004092704424510632,-0.02954110354767181,1472,0.019425832,-0.4315812587738037,0.2578125,0.2,1223.0,-2.4765669473684215
48128,39,1215,94,-0.019392821937799454,0.9633014798164368,-42.71863853931427,0.013604656443931162,0.0004092704424510632,-0.020084352654521354,1488,0.014284136,-1.1190767288208008,0.1954345703125,0.2,1223.0,-2.4755603333333336
48640,40,1215,95,0.0012985169887542725,0.9637417793273926,-42.74065923690796,0.17888429120648652,0.0004092704424510632,-0.01882318341813516,1504,0.016100103,0.10800236463546753,0.1614990234375,0.2,1223.0,-2.4755603333333336
49152,40,1215,96,-0.030686283484101295,0.9648404121398926,-42.75828790664673,0.017036201679729857,0.0004092704424510632,-0.018719756728387438,1520,0.014617477,-6.654404640197754,0.167236328125,0.2,1223.0,-2.475273525
49664,40,1215,97,0.04398553445935249,0.9648390412330627,-42.78333497047424,0.29615411651320755,0.0004092704424510632,-0.022126178082544357,1536,0.024616467,0.018285512924194336,0.2486572265625,0.2,1223.0,-2.475273525
50176,41,1215,98,-0.02961491420865059,0.964276134967804,-42.774847745895386,0.02742311844485812,0.0004092704424510632,-0.021643059924826957,1552,0.017125944,-2.0160467624664307,0.1839599609375,0.2,1223.0,-2.474168341463415
50688,41,1215,99,0.034545719623565674,0.9640387892723083,-42.75669598579407,0.24466802016831934,0.0004092704424510632,-0.01916373654967174,1568,0.013781872,0.15334969758987427,0.109130859375,0.2,1223.0,-2.474168341463415
51200,42,1215,100,-0.04318610951304436,0.9624237418174744,-42.73840844631195,0.006771769578335807,0.0004092704424510632,-0.028400526811310556,1584,0.018829312,-0.7477446794509888,0.2476806640625,0.2,1223.0,-2.474168341463415
51712,42,1215,101,-0.03752964735031128,0.9632187485694885,-42.70318782329559,0.003569464686734136,0.0004092704424510632,-0.02965247113024816,1600,0.02212986,-0.1635880470275879,0.2689208984375,0.2,1223.0,-2.473807738095238
52224,42,1215,102,0.047151874750852585,0.963297426700592,-42.72979938983917,0.25455848779529333,0.0004092704424510632,-0.01835806036251597,1616,0.016024949,0.14046984910964966,0.1617431640625,0.2,1223.0,-2.473807738095238
52736,43,1215,103,-0.003151841461658478,0.9635052680969238,-42.728479862213135,0.045024658378679305,0.0004092704424510632,-0.01574380240344908,1632,0.014805073,-4.089080333709717,0.1470947265625,0.2,1223.0,-2.4733769767441864
53248,43,1215,104,0.02742636948823929,0.9625908136367798,-42.72439897060394,0.26125437254086137,0.0004092704424510632,-0.020346525503555313,1648,0.021450624,0.038749873638153076,0.1461181640625,0.2,1223.0,-2.4733769767441864
53760,44,1215,105,0.0010050032287836075,0.9625088572502136,-42.70379829406738,0.047005590284243226,0.0004092704424510632,-0.016771256952779368,1664,0.013517523,0.09437328577041626,0.15087890625,0.2,1223.0,-2.4733769767441864
54272,44,1215,106,-0.023718297481536865,0.9631830453872681,-42.71296966075897,0.04166339465882629,0.0004092704424510632,-0.021782348048873246,1680,0.017825317,-0.11103355884552002,0.189697265625,0.2,1223.0,-2.473101840909091
54784,45,1215,107,0.003998201340436935,0.9633325934410095,-42.724557638168335,0.11492211138829589,0.0004092704424510632,-0.017176566849229857,1696,0.02038478,0.6785199642181396,0.1322021484375,0.2,1223.0,-2.473101840909091
55296,45,1214,108,-0.028615344315767288,0.9629310369491577,-42.71942377090454,0.02633668651105836,0.0004092704424510632,-0.021579425781965256,1712,0.020859614,-4.774972438812256,0.196533203125,0.2,1223.0,-2.4705082000000003
55808,45,1215,109,0.014370199292898178,0.9626617431640625,-42.7119414806366,0.21136299218051136,0.0004092704424510632,-0.019844884460326284,1728,0.01864314,0.036665499210357666,0.274169921875,0.2,1223.0,-2.4705082000000003
56320,46,1215,110,-0.015668287873268127,0.9624251127243042,-42.704169392585754,0.025488791754469275,0.0004092704424510632,-0.0295671029452933,1744,0.027666498,-1.5521037578582764,0.284912109375,0.2,1223.0,-2.4683467608695655
56832,46,1215,111,0.02518169954419136,0.9621637463569641,-42.696428298950195,0.15459355665370822,0.0004092704424510632,-0.014400401021703146,1760,0.012975628,0.33984994888305664,0.1070556640625,0.2,1223.0,-2.4683467608695655
57344,47,1215,112,-0.01140821073204279,0.9619086980819702,-42.68699789047241,0.007542236358858645,0.0004092704424510632,-0.022214329714188352,1776,0.020326769,-0.6650508642196655,0.23291015625,0.2,1223.0,-2.4683467608695655
57856,47,1215,113,-0.02495897188782692,0.9605240821838379,-42.66442656517029,0.004047992333653383,0.0004092704424510632,-0.02174362598452717,1792,0.018486854,-0.20631873607635498,0.207275390625,0.2,1223.0,-2.4662451489361703
58368,48,1215,114,0.045857205986976624,0.9606721997261047,-42.63615608215332,0.20890614169184119,0.0004092704424510632,-0.016505123621755047,1808,0.013052691,0.16645020246505737,0.1134033203125,0.2,1223.0,-2.4662451489361703
58880,48,1215,115,-0.011845262721180916,0.9596909880638123,-42.63216495513916,0.041994993458501995,0.0004092704424510632,-0.02078350621741265,1824,0.018263862,-5.648415565490723,0.20751953125,0.2,1223.0,-2.4634729583333335
59392,48,1215,116,-0.0004391781985759735,0.9592174887657166,-42.60250771045685,0.23015726124867797,0.0004092704424510632,-0.02350434858817607,1840,0.025111217,0.028832614421844482,0.2493896484375,0.2,1223.0,-2.4634729583333335
59904,49,1215,117,-0.040373627096414566,0.9611814022064209,-42.62099206447601,0.008522784133674577,0.0004092704424510632,-0.028352378023555502,1856,0.021599792,-1.3331646919250488,0.2767333984375,0.2,1223.0,-2.4634729583333335
60416,49,1215,118,-0.022228777408599854,0.9618682265281677,-42.67384076118469,0.01714241853915155,0.0004092704424510632,-0.021852770441910252,1872,0.016577648,0.578722357749939,0.2293701171875,0.2,1223.0,-2.461088326530612
60928,50,1214,119,-0.003588331863284111,0.9619854092597961,-42.68427097797394,0.0870413176016882,0.0004092704424510632,-0.02336285132332705,1888,0.025953338,0.5061980485916138,0.1798095703125,0.2,1223.0,-2.461088326530612
61440,50,1215,120,-0.02241681143641472,0.961798906326294,-42.682647824287415,0.019751670595724136,0.0004092704424510632,-0.020219930913299322,1904,0.020892557,-4.638207912445068,0.2078857421875,0.2,1223.0,-2.45993326
61952,50,1215,121,0.024722909554839134,0.961689293384552,-42.67999970912933,0.23960787756368518,0.0004092704424510632,-0.020579405812895857,1920,0.017785557,0.04549968242645264,0.1904296875,0.2,1223.0,-2.45993326
62464,51,1215,122,-0.03668219596147537,0.9610522985458374,-42.666006088256836,0.01045729783072602,0.0004092704424510632,-0.025333890254842117,1936,0.021342553,-2.033273935317993,0.2547607421875,0.2,1223.0,-2.4599803529411766
62976,51,1215,123,0.03156319260597229,0.9606396555900574,-42.644047021865845,0.22844440466724336,0.0004092704424510632,-0.01281649425800424,1952,0.0109110195,0.2260013222694397,0.061767578125,0.2,1223.0,-2.4599803529411766
63488,52,1215,124,-0.03479756414890289,0.9592416286468506,-42.620113015174866,0.005987538213958032,0.0004092704424510632,-0.024202736414736137,1968,0.019350111,-0.7756367921829224,0.22705078125,0.2,1223.0,-2.4599803529411766
64000,52,1215,125,-0.04807937517762184,0.9572774767875671,-42.569193959236145,0.003674312843941152,0.0004092704424510632,-0.02882711852726061,1984,0.019205518,0.02215522527694702,0.2401123046875,0.2,1223.0,-2.4553747884615382
