time/total_timesteps,time/time_elapsed,time/fps,time/iterations,train/loss,train/std,train/entropy_loss,train/value_loss,train/learning_rate,train/policy_gradient_loss,train/n_updates,train/approx_kl,train/explained_variance,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
27136,21,1243,53,-0.03763599321246147,0.9943678379058838,-43.767802000045776,0.010643253903253935,0.0004092704424510632,-0.028801258871681057,832,0.021848451,-5.444007873535156,0.2685546875,0.2,1223.0,-2.4618311363636365
27648,22,1243,54,0.01922161877155304,0.9949982762336731,-43.77460765838623,0.17789543303661048,0.0004092704424510632,-0.027732044240110554,848,0.036785003,0.02128756046295166,0.3082275390625,0.2,1223.0,-2.4618311363636365
28160,22,1243,55,-0.023381998762488365,0.9965544939041138,-43.80311727523804,0.009893366994219832,0.0004092704424510632,-0.020917023153742775,864,0.013379764,-1.1196200847625732,0.1822509765625,0.2,1223.0,-2.4603654782608695
28672,23,1243,56,0.052114337682724,0.9968212842941284,-43.8392174243927,0.16249951673671603,0.0004092704424510632,-0.019606480134825688,880,0.016367534,0.2687007188796997,0.19140625,0.2,1223.0,-2.4603654782608695
29184,23,1243,57,-0.03383073955774307,0.9971222877502441,-43.8395619392395,0.012237852846737951,0.0004092704424510632,-0.029757978103589267,896,0.01704653,-0.49613189697265625,0.2462158203125,0.2,1223.0,-2.4603654782608695
29696,23,1243,58,-0.03729595988988876,0.9957201480865479,-43.82895278930664,0.003948642704926897,0.0004092704424510632,-0.028616454801522195,912,0.019839128,-0.22080659866333008,0.26611328125,0.2,1223.0,-2.460917041666667
30208,24,1243,59,0.0065625011920928955,0.9951351284980774,-43.79156458377838,0.1494757414329797,0.0004092704424510632,-0.024817974219331518,928,0.019716006,0.10199576616287231,0.1939697265625,0.2,1223.0,-2.460917041666667
30720,24,1242,60,-0.028262579813599586,0.995820939540863,-43.78993880748749,0.02020908539998345,0.0004092704424510632,-0.026198414983809926,944,0.016860636,-3.6228585243225098,0.21142578125,0.2,1223.0,-2.4627408
31232,25,1242,61,0.05148523300886154,0.996029257774353,-43.81365180015564,0.1909472292754799,0.0004092704424510632,-0.019447148384642787,960,0.020520411,0.04490852355957031,0.218994140625,0.2,1223.0,-2.4627408
31744,25,1241,62,-0.03440003842115402,0.9970211982727051,-43.82319688796997,0.027903398091439158,0.0004092704424510632,-0.02396181525909924,976,0.018227138,-0.14163804054260254,0.2015380859375,0.2,1223.0,-2.4627408
32256,25,1241,63,-0.011338576674461365,0.9992743134498596,-43.87676656246185,0.026646350510418415,0.0004092704424510632,-0.02337809553137049,992,0.015868653,-0.07032346725463867,0.2100830078125,0.2,1223.0,-2.4700785
32768,26,1241,64,0.015544231981039047,0.9999526739120483,-43.92743098735809,0.11499617004301399,0.0004092704424510632,-0.02425526629667729,1008,0.021653544,0.34255266189575195,0.193603515625,0.2,1223.0,-2.4700785
33280,26,1240,65,-0.02529767155647278,1.0007352828979492,-43.94319438934326,0.026193992380285636,0.0004092704424510632,-0.019610585863119923,1024,0.015938077,-4.362727642059326,0.1962890625,0.2,1223.0,-2.475914666666667
33792,27,1240,66,0.014753280207514763,1.0002310276031494,-43.95426428318024,0.18433231045491993,0.0004092704424510632,-0.021836013795109466,1040,0.02536228,0.018437087535858154,0.2677001953125,0.2,1223.0,-2.475914666666667
34304,27,1240,67,-0.03148401528596878,1.000563383102417,-43.94427502155304,0.012837431058869697,0.0004092704424510632,-0.024357706657610834,1056,0.019712403,-1.4876422882080078,0.20458984375,0.2,1223.0,-2.4827708928571433
34816,28,1239,68,0.021190468221902847,1.0015044212341309,-43.966869592666626,0.16228262917138636,0.0004092704424510632,-0.02583013114053756,1072,0.022718485,0.11767721176147461,0.214111328125,0.2,1223.0,-2.4827708928571433
35328,28,1239,69,-0.026983944699168205,1.0014755725860596,-43.98452579975128,0.008534832479199395,0.0004092704424510632,-0.019853619451168925,1088,0.011737087,-1.189629077911377,0.1761474609375,0.2,1223.0,-2.4827708928571433
35840,28,1239,70,-0.03642269968986511,1.0006526708602905,-43.97118318080902,0.004183531338640023,0.0004092704424510632,-0.023339169783866964,1104,0.013355795,-0.1895761489868164,0.2000732421875,0.2,1223.0,-2.4887951379310347
36352,29,1239,71,0.025159919634461403,1.0000011920928955,-43.94691824913025,0.1695082929218188,0.0004092704424510632,-0.016983299050480127,1120,0.012117263,0.1103176474571228,0.1453857421875,0.2,1223.0,-2.4887951379310347
36864,29,1239,72,-0.03278331086039543,1.0013692378997803,-43.95096981525421,0.026039778254926205,0.0004092704424510632,-0.016864792065462098,1136,0.015458031,-4.591186046600342,0.1318359375,0.2,1223.0,-2.4934571333333335
37376,30,1239,73,0.020867008715867996,1.0018434524536133,-43.99328136444092,0.1684784337412566,0.0004092704424510632,-0.027152816153829917,1152,0.020894393,0.06903129816055298,0.190185546875,0.2,1223.0,-2.4934571333333335
37888,30,1239,74,-0.0274196770042181,1.00249445438385,-43.999420046806335,0.007720954716205597,0.0004092704424510632,-0.02184557063446846,1168,0.016534796,-0.5624880790710449,0.1962890625,0.2,1223.0,-2.4934571333333335
38400,30,1239,75,-0.018582578748464584,1.0028234720230103,-44.023367285728455,0.016124830319313332,0.0004092704424510632,-0.021896844933507964,1184,0.013616923,0.5437310934066772,0.1845703125,0.2,1223.0,-2.493824064516129
38912,31,1239,76,-0.0015815496444702148,1.0024365186691284,-44.01984250545502,0.10139045678079128,0.0004092704424510632,-0.01897765474859625,1200,0.022990322,0.4197613596916199,0.15869140625,0.2,1223.0,-2.493824064516129
39424,31,1239,77,-0.0291193425655365,1.0026977062225342,-44.01296317577362,0.010814909415785223,0.0004092704424510632,-0.017797123902710155,1216,0.016224975,-4.338497161865234,0.170654296875,0.2,1223.0,-2.496459625
39936,32,1239,78,0.02439812570810318,1.003510594367981,-44.03849387168884,0.20749953528866172,0.0004092704424510632,-0.023166510407463647,1232,0.021786287,0.04063326120376587,0.228759765625,0.2,1223.0,-2.496459625
40448,32,1238,79,-0.024903826415538788,1.0031154155731201,-44.04507923126221,0.009403985517565161,0.0004092704424510632,-0.02037212265713606,1248,0.014040809,-1.911745309829712,0.1939697265625,0.2,1223.0,-2.4982153636363638
40960,33,1238,80,0.05052264779806137,1.0029351711273193,-44.033777475357056,0.28937056800350547,0.0004092704424510632,-0.017288851813646033,1264,0.012046175,0.21468013525009155,0.09228515625,0.2,1223.0,-2.4982153636363638
41472,33,1238,81,-0.03974231332540512,1.0033910274505615,-44.039271235466,0.006404088082490489,0.0004092704424510632,-0.027207515566260554,1280,0.020187989,-1.2398641109466553,0.2509765625,0.2,1223.0,-2.4982153636363638
41984,33,1238,82,-0.03242441639304161,1.0040677785873413,-44.05195891857147,0.003421790403081104,0.0004092704424510632,-0.023605788810527883,1296,0.016317243,-0.2555485963821411,0.212890625,0.2,1223.0,-2.4964092647058824
42496,34,1238,83,0.026289746165275574,1.004142165184021,-44.069722175598145,0.2759273818228394,0.0004092704424510632,-0.020905725163174793,1312,0.012233425,0.0954236388206482,0.15283203125,0.2,1223.0,-2.4964092647058824
43008,34,1238,84,-0.028621383011341095,1.0023753643035889,-44.04474222660065,0.018524881190387532,0.0004092704424510632,-0.025005754636367783,1328,0.01801676,-6.622095584869385,0.2071533203125,0.2,1223.0,-2.496575828571429
43520,35,1238,85,0.03134218603372574,1.0019181966781616,-43.99688935279846,0.2833523564040661,0.0004092704424510632,-0.019945991938584484,1344,0.015957031,0.023744523525238037,0.210693359375,0.2,1223.0,-2.496575828571429
44032,35,1238,86,-0.037785615772008896,1.0030661821365356,-44.00864100456238,0.014146909321425483,0.0004092704424510632,-0.025441295554628596,1360,0.016051628,-0.8939615488052368,0.2078857421875,0.2,1223.0,-2.5010949444444446
44544,35,1238,87,0.07538646459579468,1.0033541917800903,-44.035427927970886,0.24568885611370206,0.0004092704424510632,-0.01509320770855993,1376,0.013705246,0.4905247092247009,0.085693359375,0.2,1223.0,-2.5010949444444446
45056,36,1238,88,-0.024152252823114395,1.0024694204330444,-44.02533710002899,0.015661744982935488,0.0004092704424510632,-0.021965624386211857,1392,0.018615976,-0.8086236715316772,0.2279052734375,0.2,1223.0,-2.5010949444444446
45568,36,1238,89,-0.04212060198187828,1.001819372177124,-43.99928295612335,0.004039163715788163,0.0004092704424510632,-0.027708482375601307,1408,0.022838477,-0.29098081588745117,0.2626953125,0.2,1223.0,-2.4980108918918917
46080,37,1238,90,0.024911560118198395,1.0019088983535767,-43.995550990104675,0.2502154449466616,0.0004092704424510632,-0.014667216819361784,1424,0.01230612,0.13251888751983643,0.0831298828125,0.2,1223.0,-2.4980108918918917
46592,37,1238,91,-0.02669871598482132,1.0024462938308716,-44.00453269481659,0.019828730582958087,0.0004092704424510632,-0.024139666958944872,1440,0.020437017,-2.9853127002716064,0.255615234375,0.2,1223.0,-2.4993109736842105
47104,38,1238,92,0.04774937033653259,1.0022122859954834,-44.015023946762085,0.37520872289314866,0.0004092704424510632,-0.02102152731094975,1456,0.015237797,0.07607996463775635,0.1331787109375,0.2,1223.0,-2.4993109736842105
47616,38,1238,93,-0.03829377144575119,1.0020418167114258,-44.00953447818756,0.011931886023376137,0.0004092704424510632,-0.030238020233809948,1472,0.027014256,-0.10380172729492188,0.2734375,0.2,1223.0,-2.4993109736842105
48128,38,1238,94,-0.03308004140853882,1.0027072429656982,-44.01208961009979,0.0073537315329303965,0.0004092704424510632,-0.026550387425231747,1488,0.021208558,-1.0587646961212158,0.2572021484375,0.2,1223.0,-2.499856076923077
48640,39,1238,95,0.02440192736685276,1.0028530359268188,-44.03070116043091,0.2531527257524431,0.0004092704424510632,-0.017259371117688715,1504,0.012998024,0.10792768001556396,0.11328125,0.2,1223.0,-2.499856076923077
49152,39,1238,96,-0.025024669244885445,1.002705454826355,-44.024073004722595,0.02074154172441922,0.0004092704424510632,-0.02540883983601816,1520,0.019027673,-6.502697467803955,0.21484375,0.2,1223.0,-2.497358925
49664,40,1238,97,0.0412304624915123,1.002563714981079,-44.02370488643646,0.38178457506000996,0.0004092704424510632,-0.01950041626696475,1536,0.02946767,0.018230676651000977,0.254150390625,0.2,1223.0,-2.497358925
50176,40,1238,98,-0.03587796539068222,1.0025440454483032,-44.025816321372986,0.01407850143732503,0.0004092704424510632,-0.026261316597810946,1552,0.026209068,-2.0204105377197266,0.255615234375,0.2,1223.0,-2.5009969512195123
50688,40,1238,99,0.12461431324481964,1.002238154411316,-44.01421570777893,0.4673818522132933,0.0004092704424510632,-0.016911571176024154,1568,0.015960962,0.14714980125427246,0.103759765625,0.2,1223.0,-2.5009969512195123
51200,41,1238,100,-0.034473150968551636,1.0047109127044678,-44.03754782676697,0.012631561621674336,0.0004092704424510632,-0.023741850076476112,1584,0.017602213,-0.684599757194519,0.2218017578125,0.2,1223.0,-2.5009969512195123
51712,41,1238,101,-0.035055503249168396,1.001587986946106,-44.056684732437134,0.004256343425367959,0.0004092704424510632,-0.027223671102547087,1600,0.021867897,-0.06428873538970947,0.25732421875,0.2,1223.0,-2.5062039523809525
52224,42,1238,102,0.04646341875195503,1.000292181968689,-43.95819818973541,0.3500949186272919,0.0004092704424510632,-0.014348562835948542,1616,0.014046844,0.1214485764503479,0.070068359375,0.2,1223.0,-2.5062039523809525
52736,42,1238,103,-0.023454463109374046,0.9991182088851929,-43.93111574649811,0.03814654058078304,0.0004092704424510632,-0.020558083342621103,1632,0.01582651,-4.209780216217041,0.18310546875,0.2,1223.0,-2.5045606279069768
53248,43,1238,104,0.11697332561016083,0.9986039400100708,-43.89650595188141,0.5155750587582588,0.0004092704424510632,-0.012066753493854776,1648,0.010514958,0.03780084848403931,0.096435546875,0.2,1223.0,-2.5045606279069768
53760,43,1238,105,-0.03187676891684532,0.9969999194145203,-43.8712055683136,0.011731017846614122,0.0004092704424510632,-0.027792022345238365,1664,0.022810906,0.19834047555923462,0.2696533203125,0.2,1223.0,-2.5045606279069768
54272,43,1237,106,-0.034302812069654465,0.9969128966331482,-43.82598876953125,0.014847791782813147,0.0004092704424510632,-0.024465726310154423,1680,0.014534969,-0.09367215633392334,0.2314453125,0.2,1223.0,-2.5075293863636365
54784,44,1237,107,0.024670086801052094,0.9971064329147339,-43.83742046356201,0.23636858561076224,0.0004092704424510632,-0.026631131797330454,1696,0.022226298,0.3730899691581726,0.1671142578125,0.2,1223.0,-2.5075293863636365
55296,44,1237,108,-0.029539575800299644,0.9962755441665649,-43.820650935173035,0.02915957901859656,0.0004092704424510632,-0.021737379654950928,1712,0.018172462,-6.8734450340271,0.206298828125,0.2,1223.0,-2.5096621555555556
55808,45,1237,109,0.036171261221170425,0.9954180121421814,-43.79249715805054,0.37977254018187523,0.0004092704424510632,-0.02092455158708617,1728,0.021924525,0.02702099084854126,0.19091796875,0.2,1223.0,-2.5096621555555556
56320,45,1237,110,-0.021710265427827835,0.9950167536735535,-43.77472138404846,0.01710527899558656,0.0004092704424510632,-0.022746568065485917,1744,0.015514002,-1.6544644832611084,0.2154541015625,0.2,1223.0,-2.509597391304348
56832,45,1237,111,0.09749270230531693,0.9945774674415588,-43.76475489139557,0.4323825752362609,0.0004092704424510632,-0.015336100172135048,1760,0.01173928,0.09572398662567139,0.0806884765625,0.2,1223.0,-2.509597391304348
57344,46,1237,112,-0.027410663664340973,0.9948915243148804,-43.7571941614151,0.015466365672182292,0.0004092704424510632,-0.025299059532699175,1776,0.022044536,-1.4863669872283936,0.2481689453125,0.2,1223.0,-2.509597391304348
57856,46,1237,113,-0.03272305801510811,0.9932942390441895,-43.75410032272339,0.003560582197678741,0.0004092704424510632,-0.02559043833753094,1792,0.018752128,-0.21425080299377441,0.2347412109375,0.2,1223.0,-2.5069850638297875
58368,47,1237,114,0.028955020010471344,0.9923965930938721,-43.70244598388672,0.3354200283065438,0.0004092704424510632,-0.014192035174346529,1808,0.012922414,0.12290924787521362,0.0689697265625,0.2,1223.0,-2.5069850638297875
58880,47,1237,115,-0.023085208609700203,0.9909806847572327,-43.67527389526367,0.03494710713857785,0.0004092704424510632,-0.023702276943367906,1824,0.020020988,-5.992379665374756,0.1949462890625,0.2,1223.0,-2.5066180625
59392,48,1237,116,0.025768138468265533,0.9901196956634521,-43.629846692085266,0.4961442577186972,0.0004092704424510632,-0.021622454616590403,1840,0.023098765,0.012950658798217773,0.27490234375,0.2,1223.0,-2.5066180625
59904,48,1237,117,-0.039054762572050095,0.990549623966217,-43.62366271018982,0.014785404433496296,0.0004092704424510632,-0.032118385104695335,1856,0.021188762,-1.1835713386535645,0.273193359375,0.2,1223.0,-2.5066180625
60416,48,1237,118,-0.004600510001182556,0.991585910320282,-43.65245699882507,0.06218122795689851,0.0004092704424510632,-0.028613081129151396,1872,0.018852944,0.5593017935752869,0.252685546875,0.2,1223.0,-2.508883857142857
60928,49,1236,119,0.006745990365743637,0.9913777709007263,-43.66385853290558,0.13175826775841415,0.0004092704424510632,-0.02569868537830189,1888,0.034712806,0.6221667528152466,0.2197265625,0.2,1223.0,-2.508883857142857
61440,49,1236,120,-0.0442652702331543,0.9911134243011475,-43.65978252887726,0.02337377061485313,0.0004092704424510632,-0.0299488298187498,1904,0.026466437,-7.125298500061035,0.28662109375,0.2,1223.0,-2.50798354
61952,50,1236,121,0.07594102621078491,0.9914249181747437,-43.65593612194061,0.48514392459765077,0.0004092704424510632,-0.016967078918241896,1920,0.01301642,0.06979846954345703,0.146728515625,0.2,1223.0,-2.50798354
62464,50,1236,122,-0.017707478255033493,0.9912480711936951,-43.658287048339844,0.014226544793928042,0.0004092704424510632,-0.02117792604258284,1936,0.016156603,-2.6656014919281006,0.20751953125,0.2,1223.0,-2.508059980392157
62976,50,1236,123,0.09737761318683624,0.991242527961731,-43.65303826332092,0.39559970842674375,0.0004092704424510632,-0.016834166148328222,1952,0.011351709,0.25192946195602417,0.1151123046875,0.2,1223.0,-2.508059980392157
63488,51,1236,124,-0.030131841078400612,0.9884308576583862,-43.6219128370285,0.007347994702286087,0.0004092704424510632,-0.02202021749690175,1968,0.019512795,-1.3925707340240479,0.241455078125,0.2,1223.0,-2.508059980392157
64000,51,1236,125,-0.028971955180168152,0.9880585074424744,-43.54570925235748,0.005337382972356863,0.0004092704424510632,-0.02140813256846741,1984,0.017063465,-0.1733863353729248,0.2310791015625,0.2,1223.0,-2.512748
