time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/clip_fraction,train/loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
84,43008,34,1258,-0.021306085312971845,0.015832035,-0.48026883602142334,-43.001460909843445,0.2,0.015150802762946114,1328,0.0004092704424510632,0.1727294921875,-0.02938934415578842,0.9694477915763855,-2.4697698235294117,1258.0
85,43520,34,1258,-0.02860007027629763,0.022567213,0.06876605749130249,-42.95528972148895,0.2,0.145295754307881,1344,0.0004092704424510632,0.2545166015625,0.025987733155488968,0.9683580994606018,-2.4697698235294117,1258.0
86,44032,35,1257,-0.024666487734066322,0.013303696,0.35271352529525757,-42.94873261451721,0.2,0.01632481286651455,1360,0.0004092704424510632,0.1953125,-0.03606794402003288,0.9694752097129822,-2.4684621714285715,1258.0
87,44544,35,1257,-0.02305666844767984,0.014358279,0.21067214012145996,-42.97330975532532,0.2,0.13517673313617706,1376,0.0004092704424510632,0.210205078125,0.017604805529117584,0.9690312147140503,-2.4684621714285715,1258.0
88,45056,35,1257,-0.022617760158027522,0.01407411,-2.382706880569458,-42.971405386924744,0.2,0.004159775147854816,1392,0.0004092704424510632,0.209228515625,-0.03892383724451065,0.9705930352210999,-2.4684621714285715,1258.0
89,45568,36,1257,-0.020435596918105148,0.015488263,0.19785088300704956,-43.002700448036194,0.2,0.0036715130700031295,1408,0.0004092704424510632,0.2247314453125,-0.021643273532390594,0.9700051546096802,-2.467996416666667,1258.0
90,46080,36,1257,-0.024396294582402334,0.017370287,0.03050333261489868,-42.97704517841339,0.2,0.15793004422448575,1424,0.0004092704424510632,0.2108154296875,0.05127723887562752,0.9697563648223877,-2.467996416666667,1258.0
91,46592,37,1257,-0.01926166319026379,0.015050812,0.349090576171875,-42.966975688934326,0.2,0.016926692915149033,1440,0.0004092704424510632,0.1536865234375,-0.02537938952445984,0.9684745073318481,-2.4721337297297294,1258.0
92,47104,37,1257,-0.028973368360311724,0.019151356,0.1709737777709961,-42.924891114234924,0.2,0.1456028651446104,1456,0.0004092704424510632,0.2684326171875,0.02901335060596466,0.9675171375274658,-2.4721337297297294,1258.0
93,47616,37,1255,-0.02517599491693545,0.019031603,-3.4508090019226074,-42.91483783721924,0.2,0.006528768717544153,1472,0.0004092704424510632,0.2310791015625,-0.04340813681483269,0.9677474498748779,-2.4721337297297294,1258.0
94,48128,38,1255,-0.0244237277074717,0.024038944,-0.41698789596557617,-42.93016874790192,0.2,0.0030513909514411353,1488,0.0004092704424510632,0.2279052734375,-0.03805643692612648,0.9687950611114502,-2.4761415,1258.0
95,48640,38,1255,-0.02180180008872412,0.020827584,0.018437445163726807,-42.95938169956207,0.2,0.17074596998281777,1504,0.0004092704424510632,0.2205810546875,0.03933456912636757,0.9686325192451477,-2.4761415,1258.0
96,49152,39,1255,-0.0201660218735924,0.015905198,-0.05225813388824463,-42.92708873748779,0.2,0.024809804745018482,1520,0.0004092704424510632,0.1754150390625,-0.019429031759500504,0.9668614268302917,-2.4802879487179488,1258.0
97,49664,39,1255,-0.021117113617947325,0.022833794,0.31521904468536377,-42.88401985168457,0.2,0.16945880185812712,1536,0.0004092704424510632,0.2174072265625,0.04174216836690903,0.9663273096084595,-2.4802879487179488,1258.0
98,50176,39,1255,-0.025718350560055114,0.021649327,0.37095189094543457,-42.87496852874756,0.2,0.01614664899534546,1552,0.0004092704424510632,0.244140625,-0.029612615704536438,0.965685248374939,-2.4802879487179488,1258.0
99,50688,40,1255,-0.024495092395227402,0.017882854,0.11619305610656738,-42.87139272689819,0.2,0.0029902236055932008,1568,0.0004092704424510632,0.2171630859375,-0.03590812161564827,0.9667339324951172,-2.4824767000000003,1258.0
100,51200,40,1255,-0.02454252654570155,0.019690506,0.12080085277557373,-42.91523742675781,0.2,0.1614167019724846,1584,0.0004092704424510632,0.19140625,0.0328085795044899,0.9676795601844788,-2.4824767000000003,1258.0
101,51712,41,1255,-0.020081086113350466,0.0139747895,-0.2703770399093628,-42.92014241218567,0.2,0.021707949199480936,1600,0.0004092704424510632,0.1673583984375,-0.02865487150847912,0.9672194123268127,-2.4793652926829273,1258.0
102,52224,41,1255,-0.02828985896485392,0.02533564,0.15477913618087769,-42.89835238456726,0.2,0.16610554233193398,1616,0.0004092704424510632,0.2291259765625,0.048059456050395966,0.9666531682014465,-2.4793652926829273,1258.0
103,52736,41,1255,-0.023225956752867205,0.021126892,0.3965587019920349,-42.923033475875854,0.2,0.016791740636108443,1632,0.0004092704424510632,0.2344970703125,-0.027869027107954025,0.9694986939430237,-2.4793652926829273,1258.0
104,53248,42,1255,-0.02485667823930271,0.01892808,-0.7276849746704102,-42.99629545211792,0.2,0.0031080288281373214,1648,0.0004092704424510632,0.24462890625,-0.030565448105335236,0.9697098135948181,-2.4830533571428575,1258.0
105,53760,42,1255,-0.01922764431219548,0.016247418,0.0573728084564209,-42.968812465667725,0.2,0.18757671862840652,1664,0.0004092704424510632,0.1524658203125,0.03806285932660103,0.9686228036880493,-2.4830533571428575,1258.0
106,54272,43,1255,-0.017363907245453447,0.013524535,-0.15948188304901123,-42.949419379234314,0.2,0.02147799255908467,1680,0.0004092704424510632,0.156005859375,-0.014341478236019611,0.9685645699501038,-2.486499697674419,1258.0
107,54784,43,1255,-0.025084703520406038,0.018242128,0.3200620412826538,-42.94846868515015,0.2,0.188309445977211,1696,0.0004092704424510632,0.2327880859375,0.048782989382743835,0.9685723185539246,-2.486499697674419,1258.0
108,55296,44,1255,-0.025939893996110186,0.021533445,0.1463356614112854,-42.93358767032623,0.2,0.021610676572890952,1712,0.0004092704424510632,0.2454833984375,-0.029992002993822098,0.9673076272010803,-2.486499697674419,1258.0
109,55808,44,1255,-0.02042993123177439,0.015157146,0.05136221647262573,-42.898685693740845,0.2,0.003615994435676839,1728,0.0004092704424510632,0.1856689453125,-0.028867414221167564,0.9673187732696533,-2.4861826590909093,1258.0
110,56320,44,1255,-0.02719710869132541,0.026754804,0.05773437023162842,-42.907668471336365,0.2,0.17082755686715245,1744,0.0004092704424510632,0.263671875,0.035784605890512466,0.9675487279891968,-2.4861826590909093,1258.0
111,56832,45,1255,-0.028805929323425516,0.016713984,-0.644710898399353,-42.89376175403595,0.2,0.025294838182162493,1760,0.0004092704424510632,0.24462890625,-0.03074994683265686,0.966171145439148,-2.4860882888888893,1258.0
112,57344,45,1256,-0.029754116680123843,0.025807433,0.3210796117782593,-42.824981689453125,0.2,0.18995384452864528,1776,0.0004092704424510632,0.275146484375,0.0525662824511528,0.9635670781135559,-2.4860882888888893,1258.0
113,57856,46,1255,-0.025439270597416908,0.015659988,0.08320796489715576,-42.76942992210388,0.2,0.019979137025075033,1792,0.0004092704424510632,0.2152099609375,-0.02869192138314247,0.9629008769989014,-2.4860882888888893,1258.0
114,58368,46,1256,-0.026221830514259636,0.024729846,0.29028546810150146,-42.75087547302246,0.2,0.008925664355047047,1808,0.0004092704424510632,0.271728515625,-0.020417606458067894,0.9618912935256958,-2.4857182608695654,1258.0
115,58880,46,1255,-0.023987829918041825,0.049308848,0.07245385646820068,-42.71158981323242,0.2,0.09120202017948031,1824,0.0004092704424510632,0.334228515625,0.005301132798194885,0.9607999324798584,-2.4857182608695654,1258.0
116,59392,47,1255,-0.029531431559007615,0.020304859,-0.3316178321838379,-42.70718836784363,0.2,0.015283633256331086,1840,0.0004092704424510632,0.2364501953125,-0.038259878754615784,0.9619683623313904,-2.4859067446808516,1258.0
117,59904,47,1255,-0.020815923810005188,0.016380612,0.10969477891921997,-42.74958693981171,0.2,0.1935001416131854,1856,0.0004092704424510632,0.1971435546875,0.06983494013547897,0.9626377820968628,-2.4859067446808516,1258.0
118,60416,48,1255,-0.023880418011685833,0.014819591,0.20115017890930176,-42.768325448036194,0.2,0.01829170383280143,1872,0.0004092704424510632,0.2008056640625,-0.029753435403108597,0.9638057351112366,-2.484020375,1258.0
119,60928,48,1255,-0.027422638195275795,0.02102954,0.3037298917770386,-42.79857349395752,0.2,0.18816403951495886,1888,0.0004092704424510632,0.2889404296875,0.05033605545759201,0.9638712406158447,-2.484020375,1258.0
120,61440,48,1255,-0.025113216004683636,0.013062267,-0.39309513568878174,-42.77810204029083,0.2,0.014789807028137147,1904,0.0004092704424510632,0.2550048828125,-0.03448352590203285,0.9623580574989319,-2.484020375,1258.0
121,61952,49,1255,-0.032333575043594465,0.028062176,-0.19108223915100098,-42.75846207141876,0.2,0.004461286167497747,1920,0.0004092704424510632,0.324951171875,-0.035310421139001846,0.9634957313537598,-2.4804994081632654,1258.0
122,62464,49,1254,-0.0256604853348108,0.022507655,0.05137878656387329,-42.804280281066895,0.2,0.17425284907221794,1936,0.0004092704424510632,0.267578125,0.03764159977436066,0.9641060829162598,-2.4804994081632654,1258.0
123,62976,50,1254,-0.02859280802658759,0.021553038,0.160688579082489,-42.81466269493103,0.2,0.02080641401698813,1952,0.0004092704424510632,0.259765625,-0.028759626671671867,0.9645266532897949,-2.48008412,1258.0
124,63488,50,1254,-0.01674872072180733,0.013209782,0.29951441287994385,-42.84153711795807,0.2,0.19542984385043383,1968,0.0004092704424510632,0.1734619140625,0.06323479115962982,0.9658721685409546,-2.48008412,1258.0
125,64000,51,1254,-0.02562891058914829,0.022120528,-0.12300097942352295,-42.86452567577362,0.2,0.016930747107835487,1984,0.0004092704424510632,0.258056640625,-0.036151207983493805,0.9654761552810669,-2.48008412,1258.0
126,64512,51,1255,-0.03380201544496231,0.024449956,0.3050215244293213,-42.84288775920868,0.2,0.002795025950035779,2000,0.0004092704424510632,0.3077392578125,-0.04690999165177345,0.9647737741470337,-2.4828394901960786,1258.0
