time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_range,train/value_loss,train/n_updates,train/learning_rate,train/clip_fraction,train/loss,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
31,15872,12,1280,-0.020519191151834093,0.017711366,0.10879302024841309,-44.10637176036835,0.2,0.10832347278483212,480,0.0004092704424510632,0.2039794921875,0.012718725949525833,1.0035549402236938,-2.512572,1258.0
32,16384,12,1279,-0.023363571832305752,0.018892072,0.6776211261749268,-44.05536484718323,0.2,0.004580094609991647,496,0.0004092704424510632,0.205078125,-0.03733673691749573,1.0026627779006958,-2.501043307692308,1258.0
33,16896,13,1278,-0.025446946630836464,0.02069057,0.15539580583572388,-44.03662419319153,0.2,0.10326810390688479,512,0.0004092704424510632,0.2340087890625,0.009118061512708664,1.0018235445022583,-2.501043307692308,1258.0
34,17408,13,1277,-0.026131373961106874,0.018348815,-0.26272034645080566,-43.98439884185791,0.2,0.010477473959326744,528,0.0004092704424510632,0.2447509765625,-0.03538890182971954,0.9991256594657898,-2.501043307692308,1258.0
35,17920,14,1277,-0.02091321666375734,0.020141289,0.5020842552185059,-43.907246112823486,0.2,0.0021246813448669855,544,0.0004092704424510632,0.2103271484375,-0.03543834760785103,0.9975581169128418,-2.4973295,1258.0
36,18432,14,1276,-0.018346013297559693,0.013381338,0.0657605528831482,-43.87292516231537,0.2,0.12024113535881042,560,0.0004092704424510632,0.1685791015625,0.022524356842041016,0.9962669014930725,-2.4973295,1258.0
37,18944,14,1276,-0.02390561169886496,0.021326255,0.29545897245407104,-43.838961362838745,0.2,0.009878447584924288,576,0.0004092704424510632,0.2135009765625,-0.02606869675219059,0.9955012202262878,-2.4979752000000004,1258.0
38,19456,15,1275,-0.02482063419301994,0.022045206,0.14736193418502808,-43.81221032142639,0.2,0.1327518264297396,592,0.0004092704424510632,0.2584228515625,0.042915865778923035,0.9947547316551208,-2.4979752000000004,1258.0
39,19968,15,1275,-0.025152760790660977,0.024699446,0.5842310786247253,-43.76126420497894,0.2,0.009249767972505651,608,0.0004092704424510632,0.2509765625,-0.024629266932606697,0.9918363094329834,-2.4979752000000004,1258.0
40,20480,16,1274,-0.021633497381117195,0.014151155,0.3551238775253296,-43.70468246936798,0.2,0.0034408936407999136,624,0.0004092704424510632,0.1954345703125,-0.02499297633767128,0.9921267032623291,-2.5119219375000004,1258.0
41,20992,16,1273,-0.023916450911201537,0.020692896,0.14973366260528564,-43.727169156074524,0.2,0.12709564459510148,640,0.0004092704424510632,0.23388671875,0.031063266098499298,0.9925830960273743,-2.5119219375000004,1258.0
42,21504,16,1273,-0.02540456221322529,0.0206234,0.04397547245025635,-43.740935921669006,0.2,0.01471580463112332,656,0.0004092704424510632,0.2576904296875,-0.02809135988354683,0.9934216737747192,-2.507748941176471,1258.0
43,22016,17,1273,-0.02559217339148745,0.023839433,0.1170998215675354,-43.762855887413025,0.2,0.13221617578528821,672,0.0004092704424510632,0.2579345703125,0.01945311948657036,0.9939691424369812,-2.507748941176471,1258.0
44,22528,17,1273,-0.02654308086493984,0.021365918,0.3991186022758484,-43.75788116455078,0.2,0.02053994487505406,688,0.0004092704424510632,0.2362060546875,-0.032471828162670135,0.9925740361213684,-2.507748941176471,1258.0
45,23040,18,1272,-0.028641505748964846,0.018631078,0.3819679021835327,-43.73600971698761,0.2,0.002920149312558351,704,0.0004092704424510632,0.2672119140625,-0.05000085383653641,0.9937670230865479,-2.496099833333334,1258.0
46,23552,18,1271,-0.022362873511156067,0.01789759,0.10428571701049805,-43.77530539035797,0.2,0.1397447905037552,720,0.0004092704424510632,0.200927734375,0.035585541278123856,0.9939975738525391,-2.496099833333334,1258.0
47,24064,18,1270,-0.02171630729571916,0.017081302,-0.04409372806549072,-43.75767529010773,0.2,0.01915289563476108,736,0.0004092704424510632,0.1971435546875,-0.029065515846014023,0.993095338344574,-2.491057263157895,1258.0
48,24576,19,1270,-0.023295661914744414,0.02117826,0.19551026821136475,-43.72308921813965,0.2,0.14263929426670074,752,0.0004092704424510632,0.2060546875,0.02919526770710945,0.9918764233589172,-2.491057263157895,1258.0
49,25088,19,1270,-0.02430083647777792,0.015399536,0.5633790493011475,-43.70593285560608,0.2,0.01305000254069455,768,0.0004092704424510632,0.21826171875,-0.028680982068181038,0.9927712082862854,-2.491057263157895,1258.0
50,25600,20,1270,-0.030760444758925587,0.02459338,-0.2821899652481079,-43.712533593177795,0.2,0.002926420384028461,784,0.0004092704424510632,0.2601318359375,-0.04984923079609871,0.991328775882721,-2.4883720000000005,1258.0
51,26112,20,1270,-0.022208733280422166,0.021672733,0.07282114028930664,-43.669087290763855,0.2,0.13722126372158527,800,0.0004092704424510632,0.2130126953125,0.027327775955200195,0.9912703037261963,-2.4883720000000005,1258.0
52,26624,20,1269,-0.021758736365882214,0.017420627,0.26171040534973145,-43.68476641178131,0.2,0.011894958501216024,816,0.0004092704424510632,0.185302734375,-0.029982853680849075,0.9919909834861755,-2.4851062380952387,1258.0
53,27136,21,1269,-0.022391035250620916,0.019482274,0.10400760173797607,-43.68096995353699,0.2,0.14244265528395772,832,0.0004092704424510632,0.204345703125,0.04609547555446625,0.9907000064849854,-2.4851062380952387,1258.0
54,27648,21,1268,-0.025313047488452867,0.017410018,0.45821720361709595,-43.66355049610138,0.2,0.012995729484828189,848,0.0004092704424510632,0.212158203125,-0.027625445276498795,0.9917835593223572,-2.4851062380952387,1258.0
55,28160,22,1268,-0.02395467237511184,0.019323435,0.34431660175323486,-43.684130907058716,0.2,0.005953427942586131,864,0.0004092704424510632,0.2237548828125,-0.02457970567047596,0.991253137588501,-2.4836491818181825,1258.0
56,28672,22,1268,-0.028715616776025854,0.04675141,0.10847437381744385,-43.65420174598694,0.2,0.10640043043531477,880,0.0004092704424510632,0.302001953125,0.007288288325071335,0.9906231760978699,-2.4836491818181825,1258.0
57,29184,23,1268,-0.026062978547997773,0.017142104,0.11116546392440796,-43.633272886276245,0.2,0.012167255801614374,896,0.0004092704424510632,0.215576171875,-0.02726111374795437,0.9897535443305969,-2.4857493478260877,1258.0
58,29696,23,1267,-0.032188485711230896,0.023311304,0.17836850881576538,-43.59332323074341,0.2,0.1403137685265392,912,0.0004092704424510632,0.2532958984375,0.017538022249937057,0.9882662296295166,-2.4857493478260877,1258.0
59,30208,23,1267,-0.03144221083493903,0.022869524,0.47265321016311646,-43.572957038879395,0.2,0.011931071581784636,928,0.0004092704424510632,0.2620849609375,-0.039327725768089294,0.9892733097076416,-2.4851329166666667,1258.0
60,30720,24,1267,-0.025392007955815643,0.018526316,0.18029743432998657,-43.62295174598694,0.2,0.12292696721851826,944,0.0004092704424510632,0.2147216796875,0.01972118765115738,0.9906551241874695,-2.4851329166666667,1258.0
61,31232,24,1267,-0.021950192603981122,0.0153825255,-3.3863778114318848,-43.654524087905884,0.2,0.0029300475980562624,960,0.0004092704424510632,0.193115234375,-0.035187140107154846,0.9917781949043274,-2.4851329166666667,1258.0
62,31744,25,1267,-0.02883515611756593,0.026500763,0.05546492338180542,-43.69064152240753,0.2,0.0029823986151313875,976,0.0004092704424510632,0.2991943359375,-0.03768721595406532,0.9931412935256958,-2.48188552,1258.0
63,32256,25,1267,-0.028283680527238175,0.030384865,0.020181655883789062,-43.710715532302856,0.2,0.13931445474736392,992,0.0004092704424510632,0.2864990234375,0.003782831132411957,0.9923683404922485,-2.48188552,1258.0
64,32768,25,1267,-0.03079507291840855,0.021652106,0.44189631938934326,-43.68301868438721,0.2,0.01176525947812479,1008,0.0004092704424510632,0.2554931640625,-0.03624877333641052,0.992048442363739,-2.4851637307692305,1258.0
65,33280,26,1265,-0.022846550840768032,0.02352003,0.181582510471344,-43.672850251197815,0.2,0.13118576491251588,1024,0.0004092704424510632,0.25830078125,0.04116570204496384,0.991274356842041,-2.4851637307692305,1258.0
66,33792,26,1261,-0.026642922734026797,0.017337583,0.5757268667221069,-43.63884687423706,0.2,0.013187178847147152,1040,0.0004092704424510632,0.251708984375,-0.038418810814619064,0.9897783398628235,-2.4851637307692305,1258.0
67,34304,27,1260,-0.023636204954527784,0.016525984,0.07052820920944214,-43.58659279346466,0.2,0.004694900148024317,1056,0.0004092704424510632,0.21240234375,-0.033531296998262405,0.9885716438293457,-2.484637407407407,1258.0
68,34816,27,1261,-0.02180363319348544,0.017343955,0.1499084234237671,-43.5730299949646,0.2,0.11548966146074235,1072,0.0004092704424510632,0.1927490234375,0.022815927863121033,0.9888969659805298,-2.484637407407407,1258.0
69,35328,28,1260,-0.027994355317787267,0.018126223,0.06327766180038452,-43.57346308231354,0.2,0.019249336590291932,1088,0.0004092704424510632,0.21044921875,-0.03353080153465271,0.9883255362510681,-2.486271571428571,1258.0
70,35840,28,1261,-0.02408403118897695,0.016038109,0.1901606321334839,-43.58499610424042,0.2,0.12726164888590574,1104,0.0004092704424510632,0.2071533203125,0.01459282636642456,0.9899622201919556,-2.486271571428571,1258.0
71,36352,28,1260,-0.026865946128964424,0.022859894,0.5824381113052368,-43.6236515045166,0.2,0.013726304867304862,1120,0.0004092704424510632,0.24267578125,-0.032351408153772354,0.9906811118125916,-2.486271571428571,1258.0
72,36864,29,1260,-0.024199211155064404,0.018617298,0.11699670553207397,-43.64371573925018,0.2,0.003870990956784226,1136,0.0004092704424510632,0.2052001953125,-0.029776668176054955,0.9913386702537537,-2.486309724137931,1258.0
73,37376,29,1260,-0.020802772356546484,0.01803824,0.1644144058227539,-43.65307283401489,0.2,0.12474996107630432,1152,0.0004092704424510632,0.1810302734375,0.025386804714798927,0.9913489818572998,-2.486309724137931,1258.0
74,37888,30,1260,-0.02864152437541634,0.024035288,0.15673667192459106,-43.64798438549042,0.2,0.016928073950111866,1168,0.0004092704424510632,0.20849609375,-0.0454007089138031,0.9910626411437988,-2.4858027333333337,1258.0
75,38400,30,1260,-0.02210687605838757,0.021298612,0.1942967176437378,-43.61987340450287,0.2,0.12750107585452497,1184,0.0004092704424510632,0.2103271484375,0.019050579518079758,0.9893195629119873,-2.4858027333333337,1258.0
76,38912,30,1260,-0.025433657661778852,0.017758764,0.3258666396141052,-43.55203092098236,0.2,0.015392819390399382,1200,0.0004092704424510632,0.2025146484375,-0.027883172035217285,0.9869073629379272,-2.4858027333333337,1258.0
77,39424,31,1261,-0.022589659260120243,0.018727038,-0.1346644163131714,-43.49022150039673,0.2,0.0037248653316055425,1216,0.0004092704424510632,0.2291259765625,-0.023239359259605408,0.9859409332275391,-2.4875880645161295,1258.0
78,39936,31,1260,-0.02451548879616894,0.027443148,0.06810426712036133,-43.46755123138428,0.2,0.12881755153648555,1232,0.0004092704424510632,0.27197265625,0.03752553462982178,0.9849956631660461,-2.4875880645161295,1258.0
79,40448,32,1260,-0.02925740581122227,0.019438751,0.06758338212966919,-43.44060516357422,0.2,0.014059370718314312,1248,0.0004092704424510632,0.2418212890625,-0.032869789749383926,0.9844956398010254,-2.48728628125,1258.0
80,40960,32,1260,-0.02078336026170291,0.022448277,0.19811517000198364,-43.41797471046448,0.2,0.1131558467168361,1264,0.0004092704424510632,0.23583984375,0.023829128593206406,0.983042299747467,-2.48728628125,1258.0
81,41472,32,1260,-0.026871358510106802,0.023236122,0.35385608673095703,-43.38380217552185,0.2,0.01649806124623865,1280,0.0004092704424510632,0.30126953125,-0.03315715864300728,0.9825347065925598,-2.48728628125,1258.0
82,41984,33,1260,-0.030508396215736866,0.022420917,0.2054385542869568,-43.35769176483154,0.2,0.007612872330355458,1296,0.0004092704424510632,0.3238525390625,-0.035920023918151855,0.9816253185272217,-2.4884126363636363,1258.0
83,42496,33,1260,-0.02990271305316128,0.029546205,0.18328964710235596,-43.34251010417938,0.2,0.09517962532117963,1312,0.0004092704424510632,0.3427734375,-0.007824953645467758,0.9818653464317322,-2.4884126363636363,1258.0
84,43008,34,1260,-0.032205795228946954,0.023306636,-0.4689382314682007,-43.33241415023804,0.2,0.017096489580580965,1328,0.0004092704424510632,0.2806396484375,-0.034103382378816605,0.9801756143569946,-2.483680470588235,1258.0
85,43520,34,1259,-0.022657934401649982,0.019730749,0.08706879615783691,-43.2861328125,0.2,0.11635626712813973,1344,0.0004092704424510632,0.2559814453125,0.021791860461235046,0.9799036979675293,-2.483680470588235,1258.0
86,44032,34,1259,-0.02449330798117444,0.016995413,0.2976512908935547,-43.29134213924408,0.2,0.017363254592055455,1360,0.0004092704424510632,0.23779296875,-0.028408270329236984,0.9803355932235718,-2.485861,1258.0
87,44544,35,1259,-0.02503087039804086,0.019385168,0.27614253759384155,-43.304275155067444,0.2,0.1329737633932382,1376,0.0004092704424510632,0.23486328125,0.028376836329698563,0.9804894328117371,-2.485861,1258.0
88,45056,35,1259,-0.020683790178736672,0.013911185,-2.9976601600646973,-43.29568672180176,0.2,0.0034702805860433728,1392,0.0004092704424510632,0.20556640625,-0.04487638175487518,0.9793445467948914,-2.485861,1258.0
89,45568,36,1259,-0.03196001370088197,0.029855572,-0.06009805202484131,-43.25531184673309,0.2,0.004269019715138711,1408,0.0004092704424510632,0.3326416015625,-0.032221872359514236,0.9784390330314636,-2.492748722222222,1258.0
90,46080,36,1259,-0.019460859417449683,0.012128124,0.038145244121551514,-43.21591579914093,0.2,0.14504246436990798,1424,0.0004092704424510632,0.1893310546875,0.034172262996435165,0.9763871431350708,-2.492748722222222,1258.0
91,46592,36,1259,-0.0285990190168377,0.017258443,0.33398813009262085,-43.15842151641846,0.2,0.014315004780655727,1440,0.0004092704424510632,0.246337890625,-0.02749450132250786,0.9753096699714661,-2.4910489459459457,1258.0
92,47104,37,1259,-0.024646834688610397,0.023653273,0.19325649738311768,-43.12805962562561,0.2,0.14371551503427327,1456,0.0004092704424510632,0.2540283203125,0.027548115700483322,0.974289059638977,-2.4910489459459457,1258.0
93,47616,37,1259,-0.022432595505961217,0.019655481,-1.6859493255615234,-43.09363353252411,0.2,0.005462590244860621,1472,0.0004092704424510632,0.228271484375,-0.033612754195928574,0.9732201099395752,-2.4910489459459457,1258.0
94,48128,38,1259,-0.02816929479013197,0.022550585,0.02471548318862915,-43.05933594703674,0.2,0.0031853122272877954,1488,0.0004092704424510632,0.2730712890625,-0.02966768480837345,0.9723018407821655,-2.492166184210526,1258.0
95,48640,38,1259,-0.027066684757301118,0.021385185,0.02666252851486206,-43.0569212436676,0.2,0.16039981879293919,1504,0.0004092704424510632,0.2650146484375,0.0168750062584877,0.9730238318443298,-2.492166184210526,1258.0
96,49152,39,1258,-0.021261852016323246,0.015325408,0.0566556453704834,-43.056047677993774,0.2,0.02214844335685484,1520,0.0004092704424510632,0.218017578125,-0.013245344161987305,0.9715576171875,-2.4945147948717943,1258.0
97,49664,39,1258,-0.02204096301284153,0.018161315,0.28842705488204956,-43.004238963127136,0.2,0.18980176374316216,1536,0.0004092704424510632,0.2215576171875,0.05752639099955559,0.970502495765686,-2.4945147948717943,1258.0
98,50176,39,1258,-0.022188819057191722,0.0165964,0.3595234751701355,-42.98251259326935,0.2,0.015212398808216676,1552,0.0004092704424510632,0.2198486328125,-0.02208566665649414,0.9701352119445801,-2.4945147948717943,1258.0
99,50688,40,1258,-0.028446665848605335,0.02209195,0.1385352611541748,-42.96373200416565,0.2,0.003064656237256713,1568,0.0004092704424510632,0.28759765625,-0.03422948345541954,0.9690765142440796,-2.49877645,1258.0
100,51200,40,1258,-0.01617387826263439,0.015892781,0.09725779294967651,-42.9241578578949,0.2,0.20101598370820284,1584,0.0004092704424510632,0.15771484375,0.0550711527466774,0.9678494930267334,-2.49877645,1258.0
101,51712,41,1258,-0.020391973754158244,0.019415498,-0.3273611068725586,-42.88774132728577,0.2,0.01738249571644701,1600,0.0004092704424510632,0.2008056640625,-0.025180833414196968,0.9666317105293274,-2.5020675365853657,1258.0
102,52224,41,1258,-0.023389985144603997,0.019837487,0.20467519760131836,-42.85019874572754,0.2,0.1896784813143313,1616,0.0004092704424510632,0.2161865234375,0.06322255730628967,0.9655992984771729,-2.5020675365853657,1258.0
103,52736,41,1258,-0.019386338724871166,0.013583535,0.4501991271972656,-42.80743098258972,0.2,0.016650007251882926,1632,0.0004092704424510632,0.18603515625,-0.017999831587076187,0.9640558362007141,-2.5020675365853657,1258.0
104,53248,42,1258,-0.022549227462150156,0.014807933,-1.2719347476959229,-42.758260011672974,0.2,0.007144746086851228,1648,0.0004092704424510632,0.1790771484375,-0.025073016062378883,0.9626283049583435,-2.502881761904762,1258.0
105,53760,42,1258,-0.025956955782021396,0.02126166,0.17729246616363525,-42.72300601005554,0.2,0.169572779443115,1664,0.0004092704424510632,0.231689453125,0.020881760865449905,0.9619745016098022,-2.502881761904762,1258.0
106,54272,43,1258,-0.026631923145032488,0.014816527,0.03205364942550659,-42.697343707084656,0.2,0.019308638235088438,1680,0.0004092704424510632,0.2203369140625,-0.0350814014673233,0.9609990119934082,-2.503727976744186,1258.0
107,54784,43,1258,-0.02746848026436055,0.02297827,0.2614123225212097,-42.658215045928955,0.2,0.16603899281471968,1696,0.0004092704424510632,0.247314453125,0.04192263260483742,0.9595759510993958,-2.503727976744186,1258.0
108,55296,43,1258,-0.0302260684693465,0.027449343,0.3459782004356384,-42.60806131362915,0.2,0.021536255138926208,1712,0.0004092704424510632,0.263671875,-0.038863375782966614,0.9577195644378662,-2.503727976744186,1258.0
109,55808,44,1258,-0.021550474462856073,0.013735767,-0.5000391006469727,-42.568442821502686,0.2,0.004743953031720594,1728,0.0004092704424510632,0.222900390625,-0.030748911201953888,0.957574188709259,-2.5032063636363637,1258.0
110,56320,44,1258,-0.0212627817527391,0.0217687,0.08731067180633545,-42.55466437339783,0.2,0.15538360550999641,1744,0.0004092704424510632,0.231201171875,0.03191789984703064,0.9559628963470459,-2.5032063636363637,1258.0
111,56832,45,1258,-0.02965725980902789,0.016512746,-0.583175778388977,-42.49297475814819,0.2,0.020287668041419238,1760,0.0004092704424510632,0.255615234375,-0.03426407650113106,0.9539609551429749,-2.5047121555555556,1258.0
112,57344,45,1257,-0.020066414785105735,0.022622393,0.22081202268600464,-42.44725751876831,0.2,0.1664181132800877,1776,0.0004092704424510632,0.1939697265625,0.053365759551525116,0.9532880187034607,-2.5047121555555556,1258.0
113,57856,45,1257,-0.022391833226720337,0.020212427,0.23903769254684448,-42.437769055366516,0.2,0.01660249929409474,1792,0.0004092704424510632,0.2332763671875,-0.03261423110961914,0.9532206058502197,-2.5047121555555556,1258.0
114,58368,46,1257,-0.025641426298534498,0.01727508,0.3547282814979553,-42.44204533100128,0.2,0.010357394523452967,1808,0.0004092704424510632,0.2547607421875,-0.026510730385780334,0.953747034072876,-2.4992803913043478,1258.0
115,58880,46,1257,-0.02179572341265157,0.047522493,0.12288224697113037,-42.44888377189636,0.2,0.08281138970050961,1824,0.0004092704424510632,0.341064453125,0.004442518576979637,0.9533642530441284,-2.4992803913043478,1258.0
116,59392,47,1257,-0.025667379348305985,0.016538644,-0.33696305751800537,-42.436851143836975,0.2,0.01733679694007151,1840,0.0004092704424510632,0.2216796875,-0.04480455070734024,0.9532526135444641,-2.498212744680851,1258.0
117,59904,47,1257,-0.02313634945312515,0.022879295,0.33361589908599854,-42.42845845222473,0.2,0.16849701409228146,1856,0.0004092704424510632,0.218505859375,0.042600877583026886,0.9529329538345337,-2.498212744680851,1258.0
118,60416,48,1255,-0.024844172527082264,0.022570023,0.1615470051765442,-42.41883397102356,0.2,0.014351445046486333,1872,0.0004092704424510632,0.2269287109375,-0.03512617200613022,0.9527770280838013,-2.499023708333333,1258.0
119,60928,48,1251,-0.02332667916198261,0.020278903,0.20563417673110962,-42.433725476264954,0.2,0.15912438021041453,1888,0.0004092704424510632,0.209716796875,0.03609300032258034,0.9546621441841125,-2.499023708333333,1258.0
120,61440,49,1250,-0.020156631973804906,0.01276562,-0.3717149496078491,-42.484705090522766,0.2,0.015271619777195156,1904,0.0004092704424510632,0.1934814453125,-0.023548178374767303,0.9546365141868591,-2.499023708333333,1258.0
121,61952,49,1250,-0.024562681617680937,0.024199352,-0.19624090194702148,-42.4787654876709,0.2,0.005261213445919566,1920,0.0004092704424510632,0.2581787109375,-0.024950357154011726,0.9555060267448425,-2.5015485102040813,1258.0
122,62464,49,1250,-0.024032126806559972,0.020474155,0.044946491718292236,-42.51811408996582,0.2,0.1612846099305898,1936,0.0004092704424510632,0.2230224609375,0.02829541265964508,0.956062376499176,-2.5015485102040813,1258.0
123,62976,50,1250,-0.026714649487985298,0.019155275,-0.21432077884674072,-42.529189705848694,0.2,0.01897810774971731,1952,0.0004092704424510632,0.24560546875,-0.03381150960922241,0.9569113254547119,-2.4998503199999997,1258.0
124,63488,50,1250,-0.028529575414722785,0.026147375,0.2541849613189697,-42.54187321662903,0.2,0.16755437711253762,1968,0.0004092704424510632,0.257568359375,0.05058382824063301,0.9561786651611328,-2.4998503199999997,1258.0
125,64000,51,1249,-0.01773105634492822,0.014587749,0.09349960088729858,-42.50830841064453,0.2,0.015319000696763396,1984,0.0004092704424510632,0.16943359375,-0.016860276460647583,0.9553466439247131,-2.4998503199999997,1258.0
