time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/std,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
126,1607,64512,40,-0.03298491612076759,0.2,0.01782373,0.004489728460612241,0.9921913146972656,0.0004092704424510632,2000,-43.664414286613464,0.271484375,-0.028200101747643203,0.023420095443725586,-2.349917568627451,1258.0
127,1607,65024,40,0.08092893660068512,0.2,0.014175144,0.43231907673180103,0.9919506311416626,0.0004092704424510632,2016,-43.656099796295166,0.0714111328125,-0.012217906609294005,0.22363132238388062,-2.349917568627451,1258.0
128,1607,65536,40,-0.02881922759115696,0.2,0.039552256,0.0400210966472514,0.9911412596702576,0.0004092704424510632,2032,-43.63871455192566,0.3502197265625,-0.030387550170416944,-0.5846617221832275,-2.3486866153846155,1258.0
129,1607,66048,41,0.07767981290817261,0.2,0.018404301,0.38290172070264816,0.9911255240440369,0.0004092704424510632,2048,-43.62313175201416,0.0782470703125,-0.014953470927139279,0.24166113138198853,-2.3486866153846155,1258.0
130,1607,66560,41,-0.036620527505874634,0.2,0.019341253,0.006269730496569537,0.991985023021698,0.0004092704424510632,2064,-43.64035940170288,0.246337890625,-0.022690151454298757,-4.538126468658447,-2.3486866153846155,1258.0
131,1608,67072,41,-0.0461556650698185,0.2,0.02193069,0.006099392885516863,0.9930654764175415,0.0004092704424510632,2080,-43.673667907714844,0.2728271484375,-0.02936308173229918,0.01286405324935913,-2.3504249433962263,1258.0
132,1608,67584,42,0.0612265020608902,0.2,0.017178994,0.41094641387462616,0.9935424327850342,0.0004092704424510632,2096,-43.70199465751648,0.09619140625,-0.01584392908262089,0.11459296941757202,-2.3504249433962263,1258.0
133,1608,68096,42,-0.03054727055132389,0.2,0.021724401,0.015499769782763906,0.9950989484786987,0.0004092704424510632,2112,-43.72750926017761,0.231689453125,-0.02190637227613479,-9.185589790344238,-2.3511387037037035,1258.0
134,1608,68608,42,0.06842529028654099,0.2,0.017703578,0.5904390914365649,0.9955406785011292,0.0004092704424510632,2128,-43.76335620880127,0.1793212890625,-0.026063801546115428,0.05533266067504883,-2.3511387037037035,1258.0
135,1608,69120,42,-0.039218150079250336,0.2,0.023117468,0.004492623076657765,0.9960774779319763,0.0004092704424510632,2144,-43.7719110250473,0.2733154296875,-0.026247426227200776,-6.561847686767578,-2.3511387037037035,1258.0
136,1609,69632,43,-0.026609187945723534,0.2,0.020831656,0.004781327843375038,0.9983527064323425,0.0004092704424510632,2160,-43.81083619594574,0.26220703125,-0.023849433331633918,0.01417994499206543,-2.348620672727273,1258.0
137,1609,70144,43,0.09616407752037048,0.2,0.01576266,0.4742704692762345,0.9987505674362183,0.0004092704424510632,2176,-43.86312174797058,0.0999755859375,-0.017071288282750174,0.08481770753860474,-2.348620672727273,1258.0
138,1608,70656,43,-0.027137544006109238,0.2,0.020168511,0.0168602304183878,0.998337984085083,0.0004092704424510632,2192,-43.8585010766983,0.24853515625,-0.02824717762268847,-0.8501368761062622,-2.3469568214285714,1258.0
139,1608,71168,44,0.10490462929010391,0.2,0.0129706375,0.580964429769665,0.9982169270515442,0.0004092704424510632,2208,-43.84849739074707,0.1087646484375,-0.022631347688729875,0.23985624313354492,-2.3469568214285714,1258.0
140,1608,71680,44,-0.043306589126586914,0.2,0.026223423,0.0033157205580209848,0.9963611364364624,0.0004092704424510632,2224,-43.82558584213257,0.3013916015625,-0.0341755024928716,-6.016273021697998,-2.3469568214285714,1258.0
141,1607,72192,44,-0.04013451561331749,0.2,0.023389364,0.009116133413044736,0.9937397837638855,0.0004092704424510632,2240,-43.74647045135498,0.251708984375,-0.024969621445052326,0.26890063285827637,-2.3428301754385967,1258.0
142,1606,72704,45,0.0013300422579050064,0.2,0.020214338,0.2089431188069284,0.9923816323280334,0.0004092704424510632,2256,-43.68184173107147,0.0997314453125,-0.015651798021281138,0.3722332715988159,-2.3428301754385967,1258.0
143,1606,73216,45,-0.027652738615870476,0.2,0.020116791,0.022635356057435274,0.9919604063034058,0.0004092704424510632,2272,-43.65303814411163,0.219482421875,-0.022151564990053885,-6.506876468658447,-2.342342206896552,1258.0
144,1606,73728,45,0.08168605715036392,0.2,0.012365771,0.5729885646142066,0.9920050501823425,0.0004092704424510632,2288,-43.65374255180359,0.0516357421875,-0.014828382205450907,0.10821598768234253,-2.342342206896552,1258.0
145,1606,74240,46,-0.03450586274266243,0.2,0.02068394,0.003889843304932583,0.9908003807067871,0.0004092704424510632,2304,-43.633126854896545,0.2581787109375,-0.024892334069591016,-5.118524074554443,-2.3416976271186445,1258.0
146,1606,74752,46,0.07763870805501938,0.2,0.010295111,0.6461844244040549,0.9907882809638977,0.0004092704424510632,2320,-43.61332964897156,0.073486328125,-0.011383754317648709,0.19471698999404907,-2.3416976271186445,1258.0
147,1607,75264,46,-0.0325491800904274,0.2,0.02682817,0.01172509042226011,0.989624559879303,0.0004092704424510632,2336,-43.59555494785309,0.2752685546875,-0.024434781495074276,-11.323870658874512,-2.3416976271186445,1258.0
1,3828,75776,0,-0.027636650949716568,0.2,0.016082745,0.006572286365553737,0.9899337291717529,0.0004092704424510632,2352,-43.57776057720184,0.1954345703125,-0.019826820614980534,0.012350499629974365,-2.339334533333334,1258.0
2,2391,76288,0,0.07354314625263214,0.2,0.008311421,0.6104548117145896,0.9903215169906616,0.0004092704424510632,2368,-43.59394013881683,0.0264892578125,-0.011661967990221456,0.11137044429779053,-2.339334533333334,1258.0
3,2087,76800,0,-0.027944449335336685,0.2,0.017561637,0.013481200265232474,0.9918959736824036,0.0004092704424510632,2384,-43.61695981025696,0.198486328125,-0.022027747159881983,-7.2517194747924805,-2.3374824098360665,1258.0
4,1960,77312,1,0.11744596064090729,0.2,0.0087910285,0.6878160177730024,0.992216169834137,0.0004092704424510632,2400,-43.65905833244324,0.0926513671875,-0.010658956438419409,0.10403960943222046,-2.3374824098360665,1258.0
5,1887,77824,1,-0.0356302373111248,0.2,0.024938464,0.006505759462015703,0.9922290444374084,0.0004092704424510632,2416,-43.650203347206116,0.2822265625,-0.02828364928427618,-7.687081336975098,-2.3374824098360665,1258.0
6,1842,78336,1,-0.02972828783094883,0.2,0.019967768,0.006355256220558658,0.9931656718254089,0.0004092704424510632,2432,-43.67088067531586,0.2554931640625,-0.02442984454683028,0.02282869815826416,-2.337029419354839,1258.0
7,1807,78848,1,0.07401232421398163,0.2,0.014471656,0.5338254608213902,0.993340015411377,0.0004092704424510632,2448,-43.68608093261719,0.0711669921875,-0.01382062814082019,0.21523922681808472,-2.337029419354839,1258.0
8,1780,79360,2,-0.031050967052578926,0.2,0.026711889,0.016347085795132443,0.9922866821289062,0.0004092704424510632,2464,-43.67122232913971,0.235595703125,-0.020660918336943723,-11.535694122314453,-2.3330965238095245,1258.0
9,1757,79872,2,0.07878515124320984,0.2,0.01637897,0.6967967133969069,0.9917502999305725,0.0004092704424510632,2480,-43.63862061500549,0.0838623046875,-0.01668041832454037,0.11127549409866333,-2.3330965238095245,1258.0
10,1734,80384,2,-0.03355853259563446,0.2,0.019470748,0.005360215742257424,0.9914860129356384,0.0004092704424510632,2496,-43.62167286872864,0.2264404296875,-0.02338238358788658,-4.903665065765381,-2.3330965238095245,1258.0
11,1721,80896,3,-0.047763288021087646,0.2,0.022934064,0.005545290892769117,0.992053210735321,0.0004092704424510632,2512,-43.62944710254669,0.2713623046875,-0.026581411832012236,0.01985102891921997,-2.334174359375,1258.0
12,1713,81408,3,0.10255707800388336,0.2,0.013483731,0.5306759746745229,0.9924982190132141,0.0004092704424510632,2528,-43.64313232898712,0.088623046875,-0.013933204842032865,0.22561591863632202,-2.334174359375,1258.0
13,1707,81920,3,-0.02518046647310257,0.2,0.027173474,0.01954217560705729,0.9918848276138306,0.0004092704424510632,2544,-43.648725152015686,0.25390625,-0.026644130615750328,-9.638823509216309,-2.3349197076923076,1258.0
14,1702,82432,4,0.0658247172832489,0.2,0.018839505,0.6141051352024078,0.9912989139556885,0.0004092704424510632,2560,-43.61841797828674,0.08447265625,-0.017573509307112545,0.11666524410247803,-2.3349197076923076,1258.0
15,1698,82944,4,-0.026559382677078247,0.2,0.024927719,0.012376370214042254,0.9928802251815796,0.0004092704424510632,2576,-43.630319356918335,0.2764892578125,-0.025247310652048327,-11.725735664367676,-2.3349197076923076,1258.0
16,1694,83456,4,-0.05030848830938339,0.2,0.020590197,0.006238124071387574,0.9970923662185669,0.0004092704424510632,2592,-43.723634123802185,0.2918701171875,-0.03151507748407312,0.011297762393951416,-2.3354710757575754,1258.0
17,1691,83968,5,0.10214787721633911,0.2,0.012425128,0.6672242293134332,0.9978216290473938,0.0004092704424510632,2608,-43.81376898288727,0.1134033203125,-0.015123414370464161,0.07238209247589111,-2.3354710757575754,1258.0
18,1686,84480,5,-0.029083453118801117,0.2,0.022295017,0.00821156392339617,0.9962419867515564,0.0004092704424510632,2624,-43.78968667984009,0.2579345703125,-0.02331383067939896,-6.997329235076904,-2.3372777462686565,1258.0
19,1682,84992,5,0.13268190622329712,0.2,0.013662588,0.6871672635897994,0.9956956505775452,0.0004092704424510632,2640,-43.75022339820862,0.0992431640625,-0.013701636635232717,0.09904468059539795,-2.3372777462686565,1258.0
20,1677,85504,6,-0.035229507833719254,0.2,0.03134218,0.004405734842293896,0.9948748350143433,0.0004092704424510632,2656,-43.72964894771576,0.3258056640625,-0.025710733578307554,-3.806412696838379,-2.3372777462686565,1258.0
21,1672,86016,6,-0.03133445978164673,0.2,0.026221626,0.00870952477271203,0.9943519830703735,0.0004092704424510632,2672,-43.707687854766846,0.300537109375,-0.02846342188422568,0.12483620643615723,-2.3387510294117644,1258.0
22,1666,86528,6,0.03527421876788139,0.2,0.017742638,0.371642813552171,0.9940562844276428,0.0004092704424510632,2688,-43.69268715381622,0.1082763671875,-0.014235147857107222,0.2722041606903076,-2.3387510294117644,1258.0
23,1662,87040,7,-0.033741071820259094,0.2,0.019747086,0.018386464565992355,0.9957574009895325,0.0004092704424510632,2704,-43.70656180381775,0.2347412109375,-0.02711997288861312,-10.127276420593262,-2.3405489999999998,1258.0
24,1659,87552,7,0.11309242993593216,0.2,0.009388609,0.7121885381639004,0.9967882633209229,0.0004092704424510632,2720,-43.75969314575195,0.0531005859375,-0.01250663076643832,0.14602243900299072,-2.3405489999999998,1258.0
25,1656,88064,7,-0.03604000806808472,0.2,0.0207427,0.007536199234891683,0.9966679215431213,0.0004092704424510632,2736,-43.77271747589111,0.2742919921875,-0.02830385442939587,-10.003764152526855,-2.3410807285714283,1258.0
26,1654,88576,8,0.14396736025810242,0.2,0.011975718,0.6431506397202611,0.9961225986480713,0.0004092704424510632,2752,-43.760125398635864,0.0433349609375,-0.0103285466611851,0.19575625658035278,-2.3410807285714283,1258.0
27,1653,89088,8,-0.02196350134909153,0.2,0.026312739,0.023198052600491792,0.993374228477478,0.0004092704424510632,2768,-43.718944907188416,0.25341796875,-0.021734338864916936,-4.154391288757324,-2.3410807285714283,1258.0
28,1650,89600,8,-0.0453176274895668,0.2,0.03227532,0.005336677313607652,0.9921587109565735,0.0004092704424510632,2784,-43.641348123550415,0.312744140625,-0.030983051285147667,0.015226960182189941,-2.340411591549296,1258.0
29,1648,90112,9,0.0602751225233078,0.2,0.009540113,0.6967702242545784,0.9923755526542664,0.0004092704424510632,2800,-43.629552721977234,0.0592041015625,-0.010629441181663424,0.16343653202056885,-2.340411591549296,1258.0
30,1645,90624,9,-0.04411087930202484,0.2,0.024479818,0.007749672731733881,0.9917627573013306,0.0004092704424510632,2816,-43.63100600242615,0.265380859375,-0.02800113122793846,-15.857791900634766,-2.338192513888889,1258.0
31,1642,91136,9,0.09136733412742615,0.2,0.009470823,0.8102359203621745,0.9914535880088806,0.0004092704424510632,2832,-43.610066056251526,0.101806640625,-0.008019148859602865,0.1221545934677124,-2.338192513888889,1258.0
32,1639,91648,9,-0.03807859495282173,0.2,0.023038846,0.0036716947215609252,0.9910996556282043,0.0004092704424510632,2848,-43.60080575942993,0.269775390625,-0.026370823936304078,-5.806668281555176,-2.338192513888889,1258.0
33,1637,92160,10,-0.021731261163949966,0.2,0.021881346,0.005556029558647424,0.9907393455505371,0.0004092704424510632,2864,-43.58981812000275,0.2781982421875,-0.02565635708742775,0.0023040771484375,-2.339445273972603,1258.0
34,1635,92672,10,0.14275097846984863,0.2,0.014233519,0.9834052510559559,0.990719735622406,0.0004092704424510632,2880,-43.58097326755524,0.093505859375,-0.020399227825691923,0.0259973406791687,-2.339445273972603,1258.0
35,1633,93184,10,-0.028162062168121338,0.2,0.02339701,0.057808175741229206,0.9919580817222595,0.0004092704424510632,2896,-43.592894196510315,0.2091064453125,-0.021675026218872517,-9.416280746459961,-2.3400136756756758,1258.0
36,1632,93696,11,0.10150694847106934,0.2,0.011597382,0.7807234944775701,0.99238121509552,0.0004092704424510632,2912,-43.63104832172394,0.0616455078125,-0.013253625264042057,0.2580980658531189,-2.3400136756756758,1258.0
37,1632,94208,11,-0.03553226590156555,0.2,0.024157822,0.005263870378257707,0.9933586716651917,0.0004092704424510632,2928,-43.64406883716583,0.263427734375,-0.021762839911389165,-10.06606674194336,-2.3400136756756758,1258.0
38,1631,94720,11,-0.024128735065460205,0.2,0.02288539,0.006317667764960788,0.9901144504547119,0.0004092704424510632,2944,-43.62800407409668,0.2791748046875,-0.02933925369870849,0.01463925838470459,-2.3408353066666665,1258.0
39,1631,95232,12,0.17289075255393982,0.2,0.0128659215,0.6868326617404819,0.9891705513000488,0.0004092704424510632,2960,-43.54066777229309,0.0701904296875,-0.013845660650986247,0.21031975746154785,-2.3408353066666665,1258.0
40,1631,95744,12,-0.030662160366773605,0.2,0.022598283,0.012872343824710697,0.9911669492721558,0.0004092704424510632,2976,-43.56491959095001,0.2769775390625,-0.02720163090270944,-1.203047752380371,-2.341743657894737,1258.0
41,1629,96256,12,0.09463108330965042,0.2,0.016125068,0.5870213024318218,0.9916515946388245,0.0004092704424510632,2992,-43.61573898792267,0.0745849609375,-0.01444093925965717,0.2528688907623291,-2.341743657894737,1258.0
42,1627,96768,13,-0.02979241870343685,0.2,0.0191733,0.013883796491427347,0.9946009516716003,0.0004092704424510632,3008,-43.65352201461792,0.269287109375,-0.025076355959754437,-5.076220989227295,-2.341743657894737,1258.0
43,1625,97280,13,-0.03881143406033516,0.2,0.018446134,0.005960695183603093,0.9958073496818542,0.0004092704424510632,3024,-43.732250928878784,0.2618408203125,-0.025392020688741468,0.009190738201141357,-2.341606272727273,1258.0
44,1624,97792,13,0.09967783838510513,0.2,0.009866871,0.6492027342319489,0.9954363107681274,0.0004092704424510632,3040,-43.73401236534119,0.0670166015625,-0.012390954158036038,0.0995665192604065,-2.341606272727273,1258.0
45,1623,98304,14,-0.0365070141851902,0.2,0.01897937,0.009405362827237695,0.9945724010467529,0.0004092704424510632,3056,-43.71374821662903,0.2545166015625,-0.022122690977994353,-5.936278820037842,-2.3422242692307695,1258.0
46,1622,98816,14,0.1106027364730835,0.2,0.012268046,0.7765972884371877,0.9941475987434387,0.0004092704424510632,3072,-43.69614028930664,0.0875244140625,-0.013854611694114283,0.1783013939857483,-2.3422242692307695,1258.0
47,1621,99328,14,-0.02157130092382431,0.2,0.022562437,0.014537949085934088,0.9944478869438171,0.0004092704424510632,3088,-43.69324815273285,0.2547607421875,-0.022948305122554302,-3.557215690612793,-2.3422242692307695,1258.0
48,1620,99840,15,-0.018315279856324196,0.2,0.02026359,0.013001501152757555,0.9936849474906921,0.0004092704424510632,3104,-43.694358706474304,0.275146484375,-0.02159421140095219,0.08654284477233887,-2.343321481012658,1258.0
49,1620,100352,15,0.042287155985832214,0.2,0.011581045,0.41975394263863564,0.9937308430671692,0.0004092704424510632,3120,-43.67595028877258,0.0765380859375,-0.008884891052730381,0.48561614751815796,-2.343321481012658,1258.0
50,1620,100864,15,-0.013058502227067947,0.2,0.03626758,0.07000192487612367,0.9937222599983215,0.0004092704424510632,3136,-43.680538058280945,0.279296875,-0.027917364612221718,-1.1853065490722656,-2.3437023000000003,1258.0
51,1620,101376,16,0.128728985786438,0.2,0.014826099,0.5527151986025274,0.9933512210845947,0.0004092704424510632,3152,-43.66384732723236,0.0887451171875,-0.009253340569557622,0.2525792121887207,-2.3437023000000003,1258.0
52,1620,101888,16,-0.03805546835064888,0.2,0.023172434,0.009490691278188024,0.99278724193573,0.0004092704424510632,3168,-43.65083706378937,0.2576904296875,-0.026060869626235217,-13.9779634475708,-2.3437023000000003,1258.0
53,1621,102400,16,-0.007731582969427109,0.2,0.02901527,0.06055437249597162,0.9948840737342834,0.0004092704424510632,3184,-43.662715911865234,0.3201904296875,-0.032339816563762724,0.23188531398773193,-2.3429402345679016,1258.0
54,1622,102912,17,0.018727287650108337,0.2,0.026373222,0.1756808824138716,0.9955633282661438,0.0004092704424510632,3200,-43.72076666355133,0.1739501953125,-0.013296302742674015,0.17349809408187866,-2.3429402345679016,1258.0
55,1623,103424,17,-0.02059224247932434,0.2,0.01441845,0.02058641260373406,0.9916077852249146,0.0004092704424510632,3216,-43.67076027393341,0.1810302734375,-0.01913248658820521,-0.8913367986679077,-2.34587356097561,1258.0
56,1623,103936,17,0.11543314903974533,0.2,0.011333203,0.649037235416472,0.9903787970542908,0.0004092704424510632,3232,-43.57151436805725,0.09375,-0.017621962513658218,0.3097077012062073,-2.34587356097561,1258.0
57,1623,104448,17,-0.026989270001649857,0.2,0.028707378,0.004078307760210009,0.9932292103767395,0.0004092704424510632,3248,-43.59951615333557,0.2808837890625,-0.023268994787940755,-10.084973335266113,-2.348339265060241,1258.0
58,1622,104960,18,0.15933313965797424,0.2,0.012405768,0.6936343824490905,0.9941774606704712,0.0004092704424510632,3264,-43.677074551582336,0.0489501953125,-0.007390823011519387,0.18639850616455078,-2.348339265060241,1258.0
59,1621,105472,18,-0.03702741488814354,0.2,0.01884802,0.003657392651803093,0.9939322471618652,0.0004092704424510632,3280,-43.68132972717285,0.218994140625,-0.022588767285924405,-3.8665051460266113,-2.348339265060241,1258.0
60,1620,105984,18,-0.04482050612568855,0.2,0.02360404,0.0065684304281603545,0.9924883842468262,0.0004092704424510632,3296,-43.65397799015045,0.3115234375,-0.032298846694175154,0.02629786729812622,-2.3485180833333335,1258.0
61,1619,106496,19,0.10722726583480835,0.2,0.012544808,0.6198123078793287,0.9921233057975769,0.0004092704424510632,3312,-43.615269780159,0.089599609375,-0.01576144497084897,0.32622700929641724,-2.3485180833333335,1258.0
62,1618,107008,19,-0.03692192956805229,0.2,0.019582374,0.018728175331489183,0.992060124874115,0.0004092704424510632,3328,-43.613561391830444,0.22509765625,-0.017779880348825827,-12.596297264099121,-2.347746517647059,1258.0
63,1617,107520,19,0.17053650319576263,0.2,0.013706163,0.7918903976678848,0.991784393787384,0.0004092704424510632,3344,-43.609370946884155,0.125244140625,-0.015990528860129416,0.0896729826927185,-2.347746517647059,1258.0
64,1616,108032,20,-0.04003700613975525,0.2,0.021647159,0.003109260793280555,0.9922486543655396,0.0004092704424510632,3360,-43.60980308055878,0.31884765625,-0.024016912648221478,-5.392745494842529,-2.347746517647059,1258.0
65,1616,108544,20,-0.021425539627671242,0.2,0.014222469,0.005607967061223462,0.9904634356498718,0.0004092704424510632,3376,-43.597132325172424,0.236328125,-0.02406141214305535,0.011652946472167969,-2.348883593023256,1258.0
66,1615,109056,20,0.137934610247612,0.2,0.009887487,0.8135352837853134,0.9899857044219971,0.0004092704424510632,3392,-43.550328850746155,0.042724609375,-0.007946384517708793,0.24918144941329956,-2.348883593023256,1258.0
67,1615,109568,21,-0.020932354032993317,0.2,0.02200836,0.010571971331955865,0.9921553730964661,0.0004092704424510632,3408,-43.57964825630188,0.2548828125,-0.0248653899616329,-2.9445152282714844,-2.3491065977011494,1258.0
68,1615,110080,21,0.1393316388130188,0.2,0.013262017,1.006360175088048,0.9926142692565918,0.0004092704424510632,3424,-43.63232135772705,0.0943603515625,-0.013907038082834333,0.07875937223434448,-2.3491065977011494,1258.0
69,1616,110592,21,-0.03466806933283806,0.2,0.032481126,0.011622498626820743,0.9926642775535583,0.0004092704424510632,3440,-43.62985825538635,0.2772216796875,-0.020404303228133358,-2.0738155841827393,-2.3491065977011494,1258.0
70,1616,111104,22,-0.02402222715318203,0.2,0.021848258,0.006129162444267422,0.9927651882171631,0.0004092704424510632,3456,-43.6359258890152,0.2781982421875,-0.023553376347990707,0.002656102180480957,-2.349983556818182,1258.0
71,1617,111616,22,0.22262756526470184,0.2,0.007625345,1.0738044446334243,0.9926853775978088,0.0004092704424510632,3472,-43.63424241542816,0.0247802734375,-0.008526592297130264,0.038834214210510254,-2.349983556818182,1258.0
72,1617,112128,22,-0.021070413291454315,0.2,0.018037068,0.039261662343051285,0.9930928945541382,0.0004092704424510632,3488,-43.636380553245544,0.2039794921875,-0.017103175312513486,-18.00524139404297,-2.3505488426966297,1258.0
73,1617,112640,23,0.13530434668064117,0.2,0.011051418,0.764442483894527,0.9932010173797607,0.0004092704424510632,3504,-43.650951743125916,0.033935546875,-0.00998708164843265,0.21041899919509888,-2.3505488426966297,1258.0
74,1617,113152,23,-0.041311003267765045,0.2,0.018015001,0.006138836077298038,0.9934310913085938,0.0004092704424510632,3520,-43.65455639362335,0.3021240234375,-0.030776128493016586,-3.2734217643737793,-2.3505488426966297,1258.0
75,1616,113664,23,-0.036173559725284576,0.2,0.024925556,0.004690166795626283,0.9953896403312683,0.0004092704424510632,3536,-43.685611963272095,0.301513671875,-0.030352268382557668,0.030346810817718506,-2.3509990777777783,1258.0
76,1616,114176,24,0.11192251741886139,0.2,0.014616853,0.6046223556622863,0.9959554076194763,0.0004092704424510632,3552,-43.72886681556702,0.0787353515625,-0.01826381462160498,0.2646074891090393,-2.3509990777777783,1258.0
77,1616,114688,24,-0.03350494056940079,0.2,0.019221336,0.00938288783072494,0.9974724650382996,0.0004092704424510632,3568,-43.74948012828827,0.2625732421875,-0.024754132798989303,-4.1242899894714355,-2.350890406593407,1258.0
78,1616,115200,24,0.10451778769493103,0.2,0.008186146,0.8339568884111941,0.997928261756897,0.0004092704424510632,3584,-43.78594744205475,0.057373046875,-0.01047221188491676,0.20344126224517822,-2.350890406593407,1258.0
79,1615,115712,25,-0.03820622339844704,0.2,0.028248064,0.006949574511963874,0.9983692169189453,0.0004092704424510632,3600,-43.796101093292236,0.264404296875,-0.025651738716987893,-13.211573600769043,-2.350890406593407,1258.0
80,1615,116224,25,-0.021476134657859802,0.2,0.018913774,0.006020670116413385,0.9999451041221619,0.0004092704424510632,3616,-43.82002019882202,0.226806640625,-0.020956654625479132,0.12939214706420898,-2.35123372826087,1258.0
81,1615,116736,25,0.022078048437833786,0.2,0.02259423,0.33112102921586484,0.9991733431816101,0.0004092704424510632,3632,-43.83930158615112,0.1177978515625,-0.01598194807593245,0.22517359256744385,-2.35123372826087,1258.0
82,1614,117248,26,-0.032671213150024414,0.2,0.018875752,0.006060667772544548,0.9980302453041077,0.0004092704424510632,3648,-43.79736924171448,0.26611328125,-0.022493112250231206,-1.269298791885376,-2.351977440860215,1258.0
83,1614,117760,26,0.17425131797790527,0.2,0.009719584,0.6943821352906525,0.9979177117347717,0.0004092704424510632,3664,-43.78424525260925,0.0504150390625,-0.011378175666322932,0.3140661120414734,-2.351977440860215,1258.0
84,1613,118272,26,-0.03728361800312996,0.2,0.023835424,0.014605225587729365,0.9976624846458435,0.0004092704424510632,3680,-43.77248752117157,0.275390625,-0.026569179419311695,-21.326086044311523,-2.3535305744680857,1258.0
85,1613,118784,26,0.16506341099739075,0.2,0.015434507,0.8550512604415417,0.9974908232688904,0.0004092704424510632,3696,-43.760464549064636,0.1175537109375,-0.013752309419942321,0.11323124170303345,-2.3535305744680857,1258.0
86,1613,119296,27,-0.029447702690958977,0.2,0.029398384,0.006533373234560713,0.9964392185211182,0.0004092704424510632,3712,-43.7430454492569,0.2913818359375,-0.024552282455260865,-9.140091896057129,-2.3535305744680857,1258.0
87,1613,119808,27,-0.042321640998125076,0.2,0.022120224,0.009633495545131154,0.9962677359580994,0.0004092704424510632,3728,-43.713802337646484,0.3172607421875,-0.03190343613096047,0.011106491088867188,-2.357895221052632,1258.0
88,1613,120320,27,0.1750464290380478,0.2,0.008274834,0.854287632741034,0.9966774582862854,0.0004092704424510632,3744,-43.72467744350433,0.03515625,-0.006298045031144284,0.24731165170669556,-2.357895221052632,1258.0
89,1613,120832,28,-0.033497028052806854,0.2,0.019553188,0.008668050548294559,0.9968292713165283,0.0004092704424510632,3760,-43.730913400650024,0.271484375,-0.023472533037420362,-4.299554347991943,-2.3572976041666664,1258.0
90,1614,121344,28,0.2033076286315918,0.2,0.008071724,0.9461935749277472,0.9966952800750732,0.0004092704424510632,3776,-43.724234104156494,0.040771484375,-0.006641505649895407,0.1827305555343628,-2.3572976041666664,1258.0
91,1614,121856,28,-0.02966313436627388,0.2,0.021076066,0.0028324316590442322,0.9971802234649658,0.0004092704424510632,3792,-43.72459077835083,0.2960205078125,-0.0261071941931732,-6.308969974517822,-2.3572976041666664,1258.0
92,1614,122368,29,-0.03645207732915878,0.2,0.031637564,0.004927239308017306,0.9973288774490356,0.0004092704424510632,3808,-43.73996913433075,0.289306640625,-0.025975543714594096,0.01883840560913086,-2.3576559896907217,1258.0
93,1614,122880,29,0.21064335107803345,0.2,0.0075034606,0.9692207458429039,0.9972149133682251,0.0004092704424510632,3824,-43.73733401298523,0.022705078125,-0.006754507943696808,0.30743610858917236,-2.3576559896907217,1258.0
94,1614,123392,29,-0.024551039561629295,0.2,0.022943389,0.02359785497537814,0.9970281720161438,0.0004092704424510632,3840,-43.736878871917725,0.204833984375,-0.016941640380537137,-15.083492279052734,-2.357729806122449,1258.0
95,1614,123904,30,0.16048294305801392,0.2,0.012204264,0.9731013868004084,0.9968486428260803,0.0004092704424510632,3856,-43.72607457637787,0.047607421875,-0.01026504703622777,0.06492447853088379,-2.357729806122449,1258.0
96,1613,124416,30,-0.0191065464168787,0.2,0.017910365,0.0035579635405156296,0.9955552220344543,0.0004092704424510632,3872,-43.7106032371521,0.2496337890625,-0.022438599349698052,-6.895299434661865,-2.357729806122449,1258.0
97,1613,124928,30,-0.03383876383304596,0.2,0.016508114,0.007242902502184734,0.9979926347732544,0.0004092704424510632,3888,-43.712597250938416,0.256103515625,-0.02930604774155654,0.009808540344238281,-2.3588802626262626,1258.0
98,1612,125440,31,0.14054791629314423,0.2,0.009719884,0.8633701102808118,0.9992163777351379,0.0004092704424510632,3904,-43.77831435203552,0.08349609375,-0.01536582296830602,0.1998138427734375,-2.3588802626262626,1258.0
99,1613,125952,31,-0.03341583162546158,0.2,0.02180858,0.007326344595639966,0.9994322061538696,0.0004092704424510632,3920,-43.79280936717987,0.2607421875,-0.02307686972199008,-3.1916065216064453,-2.3584380400000002,1258.0
100,1612,126464,31,0.15585029125213623,0.2,0.007902498,0.9858924206346273,0.9994868636131287,0.0004092704424510632,3936,-43.794920206069946,0.0435791015625,-0.004350829796749167,0.24837404489517212,-2.3584380400000002,1258.0
101,1612,126976,32,-0.03744526207447052,0.2,0.025160443,0.00562746541982051,1.0003983974456787,0.0004092704424510632,3952,-43.80293691158295,0.32177734375,-0.027304136296152137,-9.594086647033691,-2.3584380400000002,1258.0
102,1612,127488,32,-0.04535314440727234,0.2,0.023050627,0.005106256707222201,1.0011963844299316,0.0004092704424510632,3968,-43.83238208293915,0.3218994140625,-0.03280473448103294,0.014301836490631104,-2.35874805,1258.0
103,1612,128000,32,0.14873947203159332,0.2,0.010782979,0.8774702148512006,1.0011931657791138,0.0004092704424510632,3984,-43.84239709377289,0.1014404296875,-0.015306944362237118,0.16106051206588745,-2.35874805,1258.0
