time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/std,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
22,1611,11264,6,-0.024402597919106483,0.2,0.015230916,0.003799820289714262,0.9861221313476562,0.0004092704424510632,336,-43.598971009254456,0.1961669921875,-0.021263954273308627,-0.6463459730148315,-2.3084670000000003,1258.0
23,1609,11776,7,-0.033460669219493866,0.2,0.02574548,0.005017630690417718,0.9840874671936035,0.0004092704424510632,352,-43.497719168663025,0.2598876953125,-0.025257866916945204,0.3080419898033142,-2.3189922222222226,1258.0
24,1609,12288,7,-0.021287577226758003,0.2,0.024905,0.038329091388732195,0.9823975563049316,0.0004092704424510632,368,-43.44518578052521,0.2462158203125,-0.021280278437188827,0.25870364904403687,-2.3189922222222226,1258.0
25,1609,12800,7,-0.04150153696537018,0.2,0.024666332,0.009518312421278097,0.9810855984687805,0.0004092704424510632,384,-43.392327666282654,0.27294921875,-0.03228374006721424,-0.6903367042541504,-2.2973903,1258.0
26,1609,13312,8,-0.023689892143011093,0.2,0.02511412,0.03695491119287908,0.9809973239898682,0.0004092704424510632,400,-43.36593317985535,0.2376708984375,-0.02527464451850392,0.4402804374694824,-2.2973903,1258.0
27,1608,13824,8,-0.044740211218595505,0.2,0.019119382,0.002633229498314904,0.9797348380088806,0.0004092704424510632,416,-43.35064375400543,0.2890625,-0.029983397325850092,-5.3484978675842285,-2.2973903,1258.0
28,1608,14336,8,-0.03293612226843834,0.2,0.024622029,0.003785811881243717,0.9788260459899902,0.0004092704424510632,432,-43.31133162975311,0.3154296875,-0.029403828375507146,0.3275728225708008,-2.2914777272727274,1258.0
29,1609,14848,9,-0.01834513433277607,0.2,0.032523163,0.02497893714462407,0.9789454340934753,0.0004092704424510632,448,-43.29979634284973,0.3363037109375,-0.02493858602247201,0.1933700442314148,-2.2914777272727274,1258.0
30,1609,15360,9,-0.042057983577251434,0.2,0.029263038,0.008104980253847316,0.9791545867919922,0.0004092704424510632,464,-43.30656349658966,0.3243408203125,-0.029716900040511973,-1.079341173171997,-2.2984858333333333,1258.0
31,1610,15872,9,-0.025247540324926376,0.2,0.02338352,0.046702691237442195,0.9785662293434143,0.0004092704424510632,480,-43.301448941230774,0.260009765625,-0.02630807604873553,0.40032726526260376,-2.2984858333333333,1258.0
32,1611,16384,10,-0.04342631623148918,0.2,0.01883543,0.003495136210403871,0.9785916805267334,0.0004092704424510632,496,-43.28415262699127,0.249755859375,-0.028578498284332454,-4.609008312225342,-2.3021386153846155,1258.0
33,1611,16896,10,-0.018844816833734512,0.2,0.021528058,0.06476010824553668,0.979315996170044,0.0004092704424510632,512,-43.300718903541565,0.256591796875,-0.026456724444869906,0.09281599521636963,-2.3021386153846155,1258.0
34,1612,17408,10,-0.023731067776679993,0.2,0.021526922,0.0026446805204614066,0.9799383878707886,0.0004092704424510632,528,-43.3152152299881,0.2349853515625,-0.023949917042045854,-3.0184249877929688,-2.3021386153846155,1258.0
35,1612,17920,11,-0.04958788678050041,0.2,0.02062272,0.004966850807250012,0.9817772507667542,0.0004092704424510632,544,-43.352853775024414,0.287353515625,-0.03159962163772434,0.15417039394378662,-2.296248,1258.0
36,1611,18432,11,-0.024358950555324554,0.2,0.028828751,0.07877913856646046,0.9818593859672546,0.0004092704424510632,560,-43.38894259929657,0.2408447265625,-0.02919834287604317,0.2651127576828003,-2.296248,1258.0
37,1610,18944,11,-0.030611373484134674,0.2,0.017207794,0.004431274413946085,0.9820270538330078,0.0004092704424510632,576,-43.38394570350647,0.2293701171875,-0.029419080179650337,-2.3721413612365723,-2.3042458,1258.0
38,1609,19456,12,-0.007606755942106247,0.2,0.02584844,0.09973457909654826,0.9805930852890015,0.0004092704424510632,592,-43.36802005767822,0.250732421875,-0.02848037803778425,0.08500403165817261,-2.3042458,1258.0
39,1608,19968,12,-0.028801267966628075,0.2,0.020193562,0.00899020201904932,0.9803890585899353,0.0004092704424510632,608,-43.33827328681946,0.21142578125,-0.022375607819412835,-7.542220115661621,-2.3042458,1258.0
40,1607,20480,12,-0.034220024943351746,0.2,0.017372368,0.007869926062994637,0.9813854098320007,0.0004092704424510632,624,-43.34188425540924,0.2454833984375,-0.02362018519488629,0.04260563850402832,-2.294824625,1258.0
41,1606,20992,13,-0.01853562518954277,0.2,0.027747126,0.08419416309334338,0.9815369844436646,0.0004092704424510632,640,-43.36962342262268,0.281005859375,-0.026115183340152726,0.08410429954528809,-2.294824625,1258.0
42,1605,21504,13,-0.03051481395959854,0.2,0.02201042,0.015123546705581248,0.9819672703742981,0.0004092704424510632,656,-43.374372601509094,0.2532958984375,-0.027547872334253043,-0.49311745166778564,-2.297415294117647,1258.0
43,1604,22016,13,0.002630513161420822,0.2,0.020319987,0.12593149370513856,0.981685221195221,0.0004092704424510632,672,-43.377047657966614,0.2359619140625,-0.023803134725312702,0.45644259452819824,-2.297415294117647,1258.0
44,1603,22528,14,-0.027413751929998398,0.2,0.023931466,0.008688770009030122,0.9813722372055054,0.0004092704424510632,688,-43.36679565906525,0.25634765625,-0.026264901214744896,-3.296591281890869,-2.297415294117647,1258.0
45,1603,23040,14,-0.0398818738758564,0.2,0.017055407,0.0056017999013420194,0.980391800403595,0.0004092704424510632,704,-43.34985029697418,0.2196044921875,-0.02276622389035765,0.2398177981376648,-2.3038290555555556,1258.0
46,1603,23552,14,-0.015497835353016853,0.2,0.02498752,0.09903232206124812,0.9798980355262756,0.0004092704424510632,720,-43.31658732891083,0.2694091796875,-0.02637673403660301,0.1467401385307312,-2.3038290555555556,1258.0
47,1603,24064,15,-0.027055803686380386,0.2,0.014329305,0.010989095710101537,0.9782710075378418,0.0004092704424510632,736,-43.29045259952545,0.18896484375,-0.02095111380913295,-0.8364664316177368,-2.306350052631579,1258.0
48,1602,24576,15,-0.010335296392440796,0.2,0.025432441,0.1283763605169952,0.9778698086738586,0.0004092704424510632,752,-43.249796867370605,0.2833251953125,-0.02927905051910784,0.22883659601211548,-2.306350052631579,1258.0
49,1601,25088,15,-0.026607295498251915,0.2,0.017272808,0.004815263535419945,0.9766119122505188,0.0004092704424510632,768,-43.23079264163971,0.2174072265625,-0.01906175936892396,-4.303168296813965,-2.306350052631579,1258.0
50,1600,25600,15,-0.03714873641729355,0.2,0.021305868,0.0050907282857224345,0.9783675074577332,0.0004092704424510632,784,-43.2242317199707,0.2548828125,-0.02514261583564803,0.17893147468566895,-2.29652665,1258.0
51,1600,26112,16,-0.004778500646352768,0.2,0.017781679,0.1272880886681378,0.9786535501480103,0.0004092704424510632,800,-43.27020537853241,0.1865234375,-0.019711558634298854,0.17851942777633667,-2.29652665,1258.0
52,1599,26624,16,-0.028897665441036224,0.2,0.016320005,0.019561155088013038,0.9803417921066284,0.0004092704424510632,816,-43.283682227134705,0.2294921875,-0.025024055314133875,-0.8964720964431763,-2.2983094285714287,1258.0
53,1599,27136,16,-0.005620934069156647,0.2,0.021736443,0.11605252767913043,0.9800721406936646,0.0004092704424510632,832,-43.32218027114868,0.21875,-0.029633187528816052,0.4972337484359741,-2.2983094285714287,1258.0
54,1599,27648,17,-0.023749908432364464,0.2,0.015158503,0.005825500040373299,0.9793491363525391,0.0004092704424510632,848,-43.29695677757263,0.20068359375,-0.02273104921914637,-7.513582229614258,-2.2983094285714287,1258.0
55,1599,28160,17,-0.02669549733400345,0.2,0.018879296,0.006278287342865951,0.9790690541267395,0.0004092704424510632,864,-43.2751624584198,0.2554931640625,-0.02109791387920268,0.18133461475372314,-2.304136,1258.0
56,1600,28672,17,-0.014785293489694595,0.2,0.033836354,0.07844380958704278,0.9786919951438904,0.0004092704424510632,880,-43.26537764072418,0.271728515625,-0.02584538032533601,0.25942742824554443,-2.304136,1258.0
57,1599,29184,18,-0.04573977738618851,0.2,0.023953598,0.008605181268649176,0.9800605773925781,0.0004092704424510632,896,-43.27181851863861,0.3450927734375,-0.029910927405580878,-1.1622092723846436,-2.298499565217391,1258.0
58,1599,29696,18,0.020141448825597763,0.2,0.016888529,0.1281648128060624,0.9791203141212463,0.0004092704424510632,912,-43.29211175441742,0.1778564453125,-0.017473968167905696,0.24536222219467163,-2.298499565217391,1258.0
59,1600,30208,18,-0.043979462236166,0.2,0.017828114,0.006283398193772882,0.9781640768051147,0.0004092704424510632,928,-43.24883019924164,0.2786865234375,-0.02906227289349772,-6.980515003204346,-2.294540375,1258.0
60,1600,30720,19,0.017690759152173996,0.2,0.023841321,0.16739025758579373,0.9770893454551697,0.0004092704424510632,944,-43.217618465423584,0.2764892578125,-0.029655702644959092,0.08770531415939331,-2.294540375,1258.0
61,1600,31232,19,-0.03161859139800072,0.2,0.029042237,0.0054695663129678,0.9755507707595825,0.0004092704424510632,960,-43.17547810077667,0.2979736328125,-0.030396448069950566,-5.034972190856934,-2.294540375,1258.0
62,1600,31744,19,-0.03128625452518463,0.2,0.022485625,0.003673805942526087,0.9773339033126831,0.0004092704424510632,976,-43.16970098018646,0.30029296875,-0.0217469423514558,0.08233773708343506,-2.2826189999999995,1258.0
63,1601,32256,20,0.022041328251361847,0.2,0.020146057,0.20659864007029682,0.977270245552063,0.0004092704424510632,992,-43.21062660217285,0.15283203125,-0.021173463683226146,0.1427043080329895,-2.2826189999999995,1258.0
64,1601,32768,20,-0.0376623161137104,0.2,0.023833692,0.022788348695030436,0.9768003821372986,0.0004092704424510632,1008,-43.19352853298187,0.26025390625,-0.028924625978106633,-2.778346061706543,-2.2899959230769227,1258.0
65,1601,33280,20,0.019819017499685287,0.2,0.018262807,0.21566617232747376,0.9755489230155945,0.0004092704424510632,1024,-43.172083735466,0.159423828125,-0.017408201485523023,0.06831914186477661,-2.2899959230769227,1258.0
66,1601,33792,21,-0.026725679636001587,0.2,0.018209454,0.008471209315757733,0.9758537411689758,0.0004092704424510632,1040,-43.150662541389465,0.259033203125,-0.023507608973886818,-6.763871669769287,-2.2899959230769227,1258.0
67,1601,34304,21,-0.044920362532138824,0.2,0.020506734,0.005247275752481073,0.9758734703063965,0.0004092704424510632,1056,-43.1629673242569,0.2816162109375,-0.03191869903821498,0.1139289140701294,-2.294815148148148,1258.0
68,1602,34816,21,0.00468439981341362,0.2,0.018670991,0.19404014176689088,0.9755851030349731,0.0004092704424510632,1072,-43.152138233184814,0.164794921875,-0.02313713257899508,0.15472769737243652,-2.294815148148148,1258.0
69,1602,35328,22,-0.041462402790784836,0.2,0.026747525,0.011602538463193923,0.9767444729804993,0.0004092704424510632,1088,-43.16015410423279,0.29638671875,-0.02695591122028418,-1.4375433921813965,-2.294843821428571,1258.0
70,1602,35840,22,0.022584643214941025,0.2,0.018015724,0.24352427618578076,0.977323591709137,0.0004092704424510632,1104,-43.19238638877869,0.140380859375,-0.019331212533870712,0.2642277479171753,-2.294843821428571,1258.0
71,1602,36352,22,-0.01480116881430149,0.2,0.015978634,0.02841216273372993,0.9781526923179626,0.0004092704424510632,1120,-43.210938930511475,0.2049560546875,-0.019582818109483924,-1.4300031661987305,-2.294843821428571,1258.0
72,1602,36864,23,-0.04154824838042259,0.2,0.024786262,0.004124342398426961,0.9787939190864563,0.0004092704424510632,1136,-43.23318684101105,0.280517578125,-0.02679649913625326,0.08101546764373779,-2.293715793103448,1258.0
73,1603,37376,23,0.009630933403968811,0.2,0.0144519955,0.2194013916887343,0.9787704944610596,0.0004092704424510632,1152,-43.244871377944946,0.1258544921875,-0.020480281236814335,0.13863253593444824,-2.293715793103448,1258.0
74,1603,37888,23,-0.019070753827691078,0.2,0.014536738,0.012798250434570946,0.9793952107429504,0.0004092704424510632,1168,-43.24212968349457,0.193115234375,-0.020340344606665894,-1.775214433670044,-2.2939741999999996,1258.0
75,1603,38400,23,0.03710625320672989,0.2,0.021447804,0.2144192266277969,0.9797225594520569,0.0004092704424510632,1184,-43.264987111091614,0.1588134765625,-0.016490679932758212,0.31268566846847534,-2.2939741999999996,1258.0
76,1602,38912,24,-0.032587166875600815,0.2,0.017184943,0.011393487686291337,0.9791921973228455,0.0004092704424510632,1200,-43.256113052368164,0.234130859375,-0.022414864361053333,-1.7933838367462158,-2.2939741999999996,1258.0
77,1601,39424,24,-0.04081546142697334,0.2,0.025326956,0.008548407320631668,0.9782130122184753,0.0004092704424510632,1216,-43.24124598503113,0.319580078125,-0.033745287102647126,0.08167558908462524,-2.3020761935483867,1258.0
78,1601,39936,24,0.016188522800803185,0.2,0.0124175465,0.24552147928625345,0.9778888821601868,0.0004092704424510632,1232,-43.2158180475235,0.08349609375,-0.012653196856263094,0.2312796711921692,-2.3020761935483867,1258.0
79,1601,40448,25,-0.01260001864284277,0.2,0.017551063,0.03455654109711759,0.9788401126861572,0.0004092704424510632,1248,-43.221111536026,0.174560546875,-0.018448624818120152,-2.844327449798584,-2.30205571875,1258.0
80,1600,40960,25,0.02175953984260559,0.2,0.024252828,0.19068334717303514,0.9773810505867004,0.0004092704424510632,1264,-43.22917711734772,0.1834716796875,-0.02002869618445402,0.32217246294021606,-2.30205571875,1258.0
81,1600,41472,25,-0.042086437344551086,0.2,0.025049277,0.00681362552131759,0.9782127737998962,0.0004092704424510632,1280,-43.19718563556671,0.29248046875,-0.029977714468259364,-5.799098968505859,-2.30205571875,1258.0
82,1600,41984,26,-0.029454480856657028,0.2,0.019355569,0.0031098548679437954,0.9785609245300293,0.0004092704424510632,1296,-43.230021715164185,0.2261962890625,-0.021042874446720816,0.23221242427825928,-2.2993708484848483,1258.0
83,1600,42496,26,0.009777996689081192,0.2,0.02269961,0.21368106838781387,0.9789626598358154,0.0004092704424510632,1312,-43.226943016052246,0.199462890625,-0.02115004118240904,0.1482197642326355,-2.2993708484848483,1258.0
84,1600,43008,26,-0.035830140113830566,0.2,0.027623933,0.007631050364580005,0.978985071182251,0.0004092704424510632,1328,-43.236722111701965,0.29736328125,-0.026940921845380217,-4.448302268981934,-2.3020495882352945,1258.0
85,1600,43520,27,0.028740301728248596,0.2,0.023311414,0.22806162294000387,0.9793118238449097,0.0004092704424510632,1344,-43.23927617073059,0.165771484375,-0.018737949401838705,0.1971045732498169,-2.3020495882352945,1258.0
86,1600,44032,27,-0.03459591045975685,0.2,0.01834916,0.011002408675267361,0.9796916246414185,0.0004092704424510632,1360,-43.243571758270264,0.2254638671875,-0.02518066845368594,-9.275876998901367,-2.3044271142857142,1258.0
87,1600,44544,27,0.030358977615833282,0.2,0.018168695,0.3309489255771041,0.9793769121170044,0.0004092704424510632,1376,-43.24831449985504,0.154296875,-0.023773117733071558,0.08618611097335815,-2.3044271142857142,1258.0
88,1600,45056,28,-0.03306284546852112,0.2,0.020238753,0.020612851658370346,0.9783189296722412,0.0004092704424510632,1392,-43.21650743484497,0.2513427734375,-0.027827005491417367,-1.285248041152954,-2.3044271142857142,1258.0
89,1599,45568,28,-0.026042340323328972,0.2,0.021399587,0.0051570752475527115,0.9804509282112122,0.0004092704424510632,1408,-43.21898877620697,0.2376708984375,-0.023288171432795934,0.08853012323379517,-2.3053422777777777,1258.0
90,1598,46080,28,0.01827189326286316,0.2,0.014952172,0.36279426282271743,0.981041431427002,0.0004092704424510632,1424,-43.27389347553253,0.130859375,-0.020323484030086547,0.2285299301147461,-2.3053422777777777,1258.0
91,1596,46592,29,-0.04666120186448097,0.2,0.021904405,0.007477101433323696,0.9808524250984192,0.0004092704424510632,1440,-43.27679800987244,0.2752685546875,-0.028586342319613323,-9.24645709991455,-2.307328432432432,1258.0
92,1595,47104,29,0.0463545136153698,0.2,0.015660245,0.404509250074625,0.981347382068634,0.0004092704424510632,1456,-43.28446674346924,0.1312255859375,-0.01848484153742902,0.083770751953125,-2.307328432432432,1258.0
93,1594,47616,29,-0.03241303935647011,0.2,0.016881384,0.015293343647499569,0.9818457961082458,0.0004092704424510632,1472,-43.302770137786865,0.179443359375,-0.020494513781159185,-6.37864875793457,-2.307328432432432,1258.0
94,1595,48128,30,-0.03659239411354065,0.2,0.017690592,0.007243396627018228,0.9804623126983643,0.0004092704424510632,1488,-43.29397988319397,0.2442626953125,-0.02640806124691153,0.04547208547592163,-2.3068792105263154,1258.0
95,1595,48640,30,0.03718046098947525,0.2,0.011887787,0.3852696716785431,0.9795061945915222,0.0004092704424510632,1504,-43.24864840507507,0.1253662109375,-0.016778812314441893,0.0921667218208313,-2.3068792105263154,1258.0
96,1595,49152,30,-0.03820628672838211,0.2,0.030619394,0.007326853527047206,0.9783481955528259,0.0004092704424510632,1520,-43.21970295906067,0.32568359375,-0.032135076908161864,-3.334689140319824,-2.3039063846153844,1258.0
97,1595,49664,31,0.06418227404356003,0.2,0.01706883,0.364840445574373,0.9772706627845764,0.0004092704424510632,1536,-43.18168616294861,0.12060546875,-0.01749578949966235,0.2288535237312317,-2.3039063846153844,1258.0
98,1595,50176,31,-0.030306469649076462,0.2,0.01835593,0.03597643208922818,0.978196382522583,0.0004092704424510632,1552,-43.17174685001373,0.2445068359375,-0.02574320674466435,-1.8687446117401123,-2.3039063846153844,1258.0
99,1595,50688,31,-0.02792922779917717,0.2,0.018439874,0.0065604552801232785,0.9787335991859436,0.0004092704424510632,1568,-43.20950782299042,0.2384033203125,-0.0228253072273219,0.0629236102104187,-2.305185825,1258.0
100,1595,51200,32,0.0378042533993721,0.2,0.011575754,0.40999698685482144,0.978300929069519,0.0004092704424510632,1584,-43.200072288513184,0.091064453125,-0.014261459378758445,0.15330326557159424,-2.305185825,1258.0
101,1595,51712,32,-0.02621186152100563,0.2,0.019382663,0.03530870546819642,0.9794750809669495,0.0004092704424510632,1600,-43.20318424701691,0.2666015625,-0.025944682449335232,-0.4225807189941406,-2.3039375365853663,1258.0
102,1595,52224,32,0.050021909177303314,0.2,0.020942695,0.33091949112713337,0.9795752167701721,0.0004092704424510632,1616,-43.23130762577057,0.1990966796875,-0.023403217230224982,0.2828570008277893,-2.3039375365853663,1258.0
103,1596,52736,33,-0.02583741582930088,0.2,0.0176918,0.01570811335113831,0.9800795316696167,0.0004092704424510632,1632,-43.23035657405853,0.2220458984375,-0.021933421230642125,-3.8051910400390625,-2.3039375365853663,1258.0
104,1596,53248,33,-0.03462937846779823,0.2,0.018700678,0.007146964824642055,0.9819645285606384,0.0004092704424510632,1648,-43.26574170589447,0.2686767578125,-0.02396269194287015,0.02882707118988037,-2.306614785714286,1258.0
105,1596,53760,33,0.02924147993326187,0.2,0.018946424,0.39568394771777093,0.9825006723403931,0.0004092704424510632,1664,-43.3111572265625,0.11572265625,-0.019813479302683845,0.15127462148666382,-2.306614785714286,1258.0
106,1596,54272,33,-0.03613436967134476,0.2,0.022922322,0.019819939421722665,0.9847208857536316,0.0004092704424510632,1680,-43.333463072776794,0.218505859375,-0.02588422984990757,-6.208446979522705,-2.307288093023256,1258.0
107,1596,54784,34,0.07121966034173965,0.2,0.016924195,0.4706430518999696,0.9852912425994873,0.0004092704424510632,1696,-43.392964005470276,0.1221923828125,-0.019466354671749286,0.06814020872116089,-2.307288093023256,1258.0
108,1596,55296,34,-0.03643367812037468,0.2,0.015252049,0.012700602441327646,0.9859429597854614,0.0004092704424510632,1712,-43.39703416824341,0.2413330078125,-0.02537093430873938,-7.160149574279785,-2.307288093023256,1258.0
109,1597,55808,34,-0.034591831266880035,0.2,0.01788174,0.006223345510079525,0.9867581129074097,0.0004092704424510632,1728,-43.430095076560974,0.26171875,-0.02472235690220259,0.0808635950088501,-2.3066541590909093,1258.0
110,1597,56320,35,0.041400521993637085,0.2,0.013312807,0.4070499031804502,0.9868229627609253,0.0004092704424510632,1744,-43.441107392311096,0.1190185546875,-0.01504455684334971,0.14881139993667603,-2.3066541590909093,1258.0
111,1597,56832,35,-1.0240823030471802e-05,0.2,0.021593394,0.045829242444597185,0.9871045351028442,0.0004092704424510632,1760,-43.44333076477051,0.26513671875,-0.023504050448536873,-1.7414729595184326,-2.304683288888889,1258.0
112,1597,57344,35,0.059140294790267944,0.2,0.013566496,0.5065518827177584,0.9870463013648987,0.0004092704424510632,1776,-43.45440709590912,0.108154296875,-0.020744158784509636,0.10379016399383545,-2.304683288888889,1258.0
113,1597,57856,36,-0.020894791930913925,0.2,0.019748986,0.02086593460990116,0.9870277643203735,0.0004092704424510632,1792,-43.447949171066284,0.2421875,-0.0235123124148231,-7.783102035522461,-2.304683288888889,1258.0
114,1597,58368,36,-0.02836458757519722,0.2,0.020626985,0.006085739907575771,0.9860270619392395,0.0004092704424510632,1808,-43.43642508983612,0.2520751953125,-0.02259418519679457,0.17058902978897095,-2.304574652173913,1258.0
115,1598,58880,36,0.018537230789661407,0.2,0.035070546,0.18017324735410511,0.9854581356048584,0.0004092704424510632,1824,-43.40559530258179,0.275390625,-0.021197143621975556,0.053631484508514404,-2.304574652173913,1258.0
116,1597,59392,37,-0.026819471269845963,0.2,0.021277944,0.032347623200621456,0.9855354428291321,0.0004092704424510632,1840,-43.40212941169739,0.2806396484375,-0.030141329116304405,-3.007107734680176,-2.3062879574468083,1258.0
117,1597,59904,37,0.03059445321559906,0.2,0.018369474,0.4543871961068362,0.9854364991188049,0.0004092704424510632,1856,-43.40345060825348,0.11474609375,-0.020729002368170768,0.20605671405792236,-2.3062879574468083,1258.0
118,1597,60416,37,-0.04007677361369133,0.2,0.0162347,0.023213070024212357,0.9862804412841797,0.0004092704424510632,1872,-43.40582358837128,0.220703125,-0.02519587649294408,-15.846538543701172,-2.3096157708333336,1258.0
119,1597,60928,38,0.04004475101828575,0.2,0.01236188,0.43229676876217127,0.9869744181632996,0.0004092704424510632,1888,-43.43508529663086,0.12158203125,-0.017672757589025423,0.1592118740081787,-2.3096157708333336,1258.0
120,1596,61440,38,-0.02613580971956253,0.2,0.019109963,0.008817905007163063,0.9871364831924438,0.0004092704424510632,1904,-43.44576013088226,0.21630859375,-0.021338917445973493,-6.270634651184082,-2.3096157708333336,1258.0
121,1596,61952,38,-0.03687485679984093,0.2,0.024109304,0.007435272593284026,0.9873185157775879,0.0004092704424510632,1920,-43.45028221607208,0.295166015625,-0.03058078238973394,0.027664005756378174,-2.309352,1258.0
122,1597,62464,39,0.03727253898978233,0.2,0.019007828,0.37574820476584136,0.9864760637283325,0.0004092704424510632,1936,-43.4368542432785,0.10693359375,-0.020233939168974757,0.23225969076156616,-2.309352,1258.0
123,1597,62976,39,-0.03423439711332321,0.2,0.0177034,0.014805894243181683,0.9865957498550415,0.0004092704424510632,1952,-43.42071831226349,0.2369384765625,-0.024323897618160117,-9.4605073928833,-2.30932784,1258.0
124,1597,63488,39,0.06385183334350586,0.2,0.01643798,0.41713180067017674,0.9870722889900208,0.0004092704424510632,1968,-43.43787109851837,0.13037109375,-0.022104449846665375,0.15534770488739014,-2.30932784,1258.0
125,1597,64000,40,-0.029901238158345222,0.2,0.028599363,0.011759611836168915,0.9860272407531738,0.0004092704424510632,1984,-43.43872404098511,0.294189453125,-0.022537653625477105,-8.670145988464355,-2.30932784,1258.0
126,1598,64512,40,-0.02594682015478611,0.2,0.02240375,0.0088431233598385,0.9830840826034546,0.0004092704424510632,2000,-43.37109410762787,0.26708984375,-0.026066953883855604,0.018675029277801514,-2.3139191176470586,1258.0
