time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/std,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
15,1702,7680,4,-0.03995061293244362,0.2,0.0204969,0.004447805513336789,0.9901531338691711,0.0004092704424510632,224,-43.68366479873657,0.2869873046875,-0.029596293868962675,0.17306065559387207,-2.299905,1258.0
16,1694,8192,4,-0.03403599187731743,0.2,0.016150283,0.03724782448261976,0.9874186515808105,0.0004092704424510632,240,-43.62675070762634,0.236572265625,-0.02354127520811744,0.1169160008430481,-2.299905,1258.0
17,1689,8704,5,-0.04235734045505524,0.2,0.016533948,0.003228740690246923,0.986618161201477,0.0004092704424510632,256,-43.55520474910736,0.270263671875,-0.029215120142907836,-0.8605585098266602,-2.299905,1258.0
18,1686,9216,5,-0.026716139167547226,0.2,0.018056769,0.0069372238795040175,0.9869084358215332,0.0004092704424510632,272,-43.55565655231476,0.2030029296875,-0.021377167548052967,0.1426633596420288,-2.305271571428571,1258.0
19,1683,9728,5,-0.028816670179367065,0.2,0.018385218,0.04070423461962491,0.9887290596961975,0.0004092704424510632,288,-43.592530369758606,0.2572021484375,-0.024858228920493275,0.1468369960784912,-2.305271571428571,1258.0
20,1681,10240,6,-0.0158121008425951,0.2,0.010982463,0.005701147769286763,0.9894033074378967,0.0004092704424510632,304,-43.63165020942688,0.16259765625,-0.020197471079882234,-0.749015212059021,-2.3127591250000004,1258.0
21,1680,10752,6,-0.01437780074775219,0.2,0.023141328,0.03908947546733543,0.987254798412323,0.0004092704424510632,320,-43.61306273937225,0.3076171875,-0.027332724879670423,0.31781578063964844,-2.3127591250000004,1258.0
22,1679,11264,6,-0.04271221533417702,0.2,0.022848744,0.004616485151927918,0.9868711829185486,0.0004092704424510632,336,-43.565033078193665,0.26318359375,-0.027930596086662263,-1.508868932723999,-2.3127591250000004,1258.0
23,1679,11776,7,-0.03383057191967964,0.2,0.018103935,0.004386076325317845,0.9866819977760315,0.0004092704424510632,352,-43.555713534355164,0.2264404296875,-0.022497062716865912,0.2219979166984558,-2.309817666666667,1258.0
24,1679,12288,7,-0.0269676111638546,0.2,0.027278503,0.0370224779471755,0.9874571561813354,0.0004092704424510632,368,-43.56299388408661,0.294189453125,-0.029233304027002305,0.18578898906707764,-2.309817666666667,1258.0
25,1678,12800,7,-0.025574341416358948,0.2,0.015720543,0.012060841865604743,0.9879599809646606,0.0004092704424510632,384,-43.58309733867645,0.224609375,-0.025106527988100424,-0.528650164604187,-2.3140159000000002,1258.0
26,1677,13312,7,-0.01386270485818386,0.2,0.02754011,0.03745981602696702,0.9878179430961609,0.0004092704424510632,400,-43.58858621120453,0.2943115234375,-0.024805096472846344,0.359710693359375,-2.3140159000000002,1258.0
27,1676,13824,8,-0.03320635110139847,0.2,0.0153663745,0.0045541864274127875,0.9870569109916687,0.0004092704424510632,416,-43.57161009311676,0.2027587890625,-0.02373766532400623,-4.930744171142578,-2.3140159000000002,1258.0
28,1675,14336,8,-0.03498407453298569,0.2,0.022766855,0.0034651482201297767,0.9872177243232727,0.0004092704424510632,432,-43.556193232536316,0.264892578125,-0.02842708124080673,0.33582139015197754,-2.3110598181818185,1258.0
29,1673,14848,8,-0.024024976417422295,0.2,0.03398633,0.032415909809060395,0.9871971607208252,0.0004092704424510632,448,-43.56508111953735,0.29052734375,-0.02326173521578312,0.18156307935714722,-2.3110598181818185,1258.0
30,1671,15360,9,-0.018673516809940338,0.2,0.020515306,0.010629230149788782,0.986772358417511,0.0004092704424510632,464,-43.55392289161682,0.2366943359375,-0.02317077280895319,-1.0325043201446533,-2.3080176666666667,1258.0
31,1669,15872,9,-0.017907746136188507,0.2,0.026632654,0.03513643681071699,0.9862784147262573,0.0004092704424510632,480,-43.53878366947174,0.279052734375,-0.029964233573991805,0.31690818071365356,-2.3080176666666667,1258.0
32,1667,16384,9,-0.039620500057935715,0.2,0.01792448,0.003341678271681303,0.9857228398323059,0.0004092704424510632,496,-43.514190435409546,0.2430419921875,-0.02507126986165531,-5.0740885734558105,-2.303884538461539,1258.0
33,1665,16896,10,-0.007363133132457733,0.2,0.02284166,0.05199821852147579,0.9842569231987,0.0004092704424510632,512,-43.49283218383789,0.266357421875,-0.02787753299344331,0.14613312482833862,-2.303884538461539,1258.0
34,1663,17408,10,-0.02718246914446354,0.2,0.018210514,0.002706153034523595,0.9838745594024658,0.0004092704424510632,528,-43.45553362369537,0.228759765625,-0.02352336881449446,-4.43455171585083,-2.303884538461539,1258.0
35,1662,17920,10,-0.029924090951681137,0.2,0.016103817,0.0042024136273539625,0.9869676232337952,0.0004092704424510632,544,-43.48927366733551,0.2452392578125,-0.02619589517416898,0.09426164627075195,-2.2986048571428577,1258.0
36,1661,18432,11,-0.028472624719142914,0.2,0.02001598,0.04743386176414788,0.9878880977630615,0.0004092704424510632,560,-43.56506407260895,0.23486328125,-0.02390012015530374,0.1490246057510376,-2.2986048571428577,1258.0
37,1659,18944,11,-0.03455329313874245,0.2,0.017159328,0.004615438250766601,0.9892011284828186,0.0004092704424510632,576,-43.588605523109436,0.2159423828125,-0.022542671838891692,-3.3720521926879883,-2.2944371333333335,1258.0
38,1659,19456,11,-0.004436081275343895,0.2,0.02360377,0.06033198512159288,0.9884909391403198,0.0004092704424510632,592,-43.610740065574646,0.2344970703125,-0.02477043293765746,0.19140887260437012,-2.2944371333333335,1258.0
39,1659,19968,12,-0.02963157743215561,0.2,0.021055046,0.00538563995360164,0.9895716309547424,0.0004092704424510632,608,-43.60116422176361,0.2540283203125,-0.027109028567792848,-5.384493827819824,-2.2944371333333335,1258.0
40,1659,20480,12,-0.04486057534813881,0.2,0.02481272,0.00731607478519436,0.9900336861610413,0.0004092704424510632,624,-43.63377392292023,0.245361328125,-0.02490457845851779,0.027628600597381592,-2.304218875,1258.0
41,1659,20992,12,-0.00637676939368248,0.2,0.020622259,0.09067949198652059,0.9890150427818298,0.0004092704424510632,640,-43.61999320983887,0.2164306640625,-0.018662522605154663,0.06899744272232056,-2.304218875,1258.0
42,1659,21504,12,-0.007364919409155846,0.2,0.01727901,0.01766473858151585,0.9890139698982239,0.0004092704424510632,656,-43.60220992565155,0.1778564453125,-0.019059939149883576,-1.5184786319732666,-2.3069241764705883,1258.0
43,1660,22016,13,-0.009742522612214088,0.2,0.020280406,0.08778004348278046,0.9893914461135864,0.0004092704424510632,672,-43.609434962272644,0.22216796875,-0.021354202486691065,0.33886265754699707,-2.3069241764705883,1258.0
44,1661,22528,13,-0.05262037739157677,0.2,0.022391591,0.007176877101301216,0.989267885684967,0.0004092704424510632,688,-43.612327098846436,0.283935546875,-0.033073687729483936,-4.405378341674805,-2.3069241764705883,1258.0
45,1661,23040,13,-0.04552755877375603,0.2,0.020853352,0.004485832592763472,0.9896883964538574,0.0004092704424510632,704,-43.616517424583435,0.2967529296875,-0.028532761600217782,0.12463843822479248,-2.3169779444444445,1258.0
46,1662,23552,14,-0.008760146796703339,0.2,0.026385706,0.11039130063727498,0.9898898601531982,0.0004092704424510632,720,-43.629759430885315,0.27783203125,-0.029734596661000978,0.06448382139205933,-2.3169779444444445,1258.0
47,1662,24064,14,-0.032404717057943344,0.2,0.015161196,0.009145008909399621,0.9915045499801636,0.0004092704424510632,736,-43.6491938829422,0.19287109375,-0.021970386180328205,-1.6904017925262451,-2.3184508947368423,1258.0
48,1663,24576,14,0.010153593495488167,0.2,0.02118276,0.12101931276265532,0.9925552010536194,0.0004092704424510632,752,-43.704933166503906,0.23876953125,-0.024633605673443526,0.3251776695251465,-2.3184508947368423,1258.0
49,1663,25088,15,-0.04055941849946976,0.2,0.019510247,0.010989692440489307,0.9925420880317688,0.0004092704424510632,768,-43.71940541267395,0.2655029296875,-0.02763935027178377,-4.856963157653809,-2.3184508947368423,1258.0
50,1663,25600,15,-0.041256990283727646,0.2,0.016818224,0.004649420276109595,0.9919968843460083,0.0004092704424510632,784,-43.70481979846954,0.2430419921875,-0.023832999722799286,0.08804112672805786,-2.3163268,1258.0
51,1662,26112,15,0.0007946733385324478,0.2,0.019983705,0.09370978851802647,0.9925640225410461,0.0004092704424510632,800,-43.69818413257599,0.224853515625,-0.023687659937422723,0.09483569860458374,-2.3163268,1258.0
52,1661,26624,16,-0.028608916327357292,0.2,0.019098923,0.014739856240339577,0.9929001927375793,0.0004092704424510632,816,-43.71853184700012,0.2095947265625,-0.022747271752450615,-1.7060890197753906,-2.320727380952381,1258.0
53,1660,27136,16,-0.00963088870048523,0.2,0.024145886,0.0963227404281497,0.9935926795005798,0.0004092704424510632,832,-43.72907853126526,0.2337646484375,-0.027914373902603984,0.28098684549331665,-2.320727380952381,1258.0
54,1659,27648,16,-0.03823551908135414,0.2,0.018619679,0.005363345379009843,0.9948368668556213,0.0004092704424510632,848,-43.75675964355469,0.26123046875,-0.028381582640577108,-5.799138069152832,-2.320727380952381,1258.0
55,1658,28160,16,-0.04355427995324135,0.2,0.024689171,0.004654268755984958,0.9963600635528564,0.0004092704424510632,864,-43.8009991645813,0.3040771484375,-0.02807121042860672,0.16640663146972656,-2.3145995,1258.0
56,1657,28672,17,-0.010677520185709,0.2,0.026805216,0.06547851138748229,0.9963734745979309,0.0004092704424510632,880,-43.825265765190125,0.31787109375,-0.023960871301824227,0.1849270462989807,-2.3145995,1258.0
57,1655,29184,17,-0.03692590817809105,0.2,0.017086282,0.009920254968164954,0.996387243270874,0.0004092704424510632,896,-43.82059061527252,0.2528076171875,-0.02697365960921161,-1.5491528511047363,-2.3132637826086957,1258.0
58,1653,29696,17,-0.01922767236828804,0.2,0.018254275,0.09908231988083571,0.9962119460105896,0.0004092704424510632,912,-43.82390022277832,0.2835693359375,-0.024098923022393137,0.23565077781677246,-2.3132637826086957,1258.0
59,1652,30208,18,-0.02947203256189823,0.2,0.018474016,0.004491662013606401,0.9973675608634949,0.0004092704424510632,928,-43.83534502983093,0.2685546875,-0.02641197355114855,-4.9282331466674805,-2.3097195833333335,1258.0
60,1650,30720,18,0.025049634277820587,0.2,0.018847317,0.1539964957628399,0.9960900545120239,0.0004092704424510632,944,-43.8430871963501,0.1966552734375,-0.02076537284301594,0.10375338792800903,-2.3097195833333335,1258.0
61,1649,31232,18,-0.03719564527273178,0.2,0.018940331,0.013638337171869352,0.9975259900093079,0.0004092704424510632,960,-43.82926940917969,0.266845703125,-0.02571047528181225,-2.3088138103485107,-2.3097195833333335,1258.0
62,1647,31744,19,-0.0275315772742033,0.2,0.01949576,0.005795708340883721,0.9974958896636963,0.0004092704424510632,976,-43.867215037345886,0.2398681640625,-0.02189325520885177,-0.037016987800598145,-2.3130102400000006,1258.0
63,1645,32256,19,0.0003922581672668457,0.2,0.02309744,0.1754265836207196,0.9979650974273682,0.0004092704424510632,992,-43.86284780502319,0.228515625,-0.021926529851043597,0.1246182918548584,-2.3130102400000006,1258.0
64,1644,32768,19,-0.015619823709130287,0.2,0.017119132,0.018895484739914536,0.9976942539215088,0.0004092704424510632,1008,-43.87596893310547,0.2049560546875,-0.02179964754031971,-2.4210963249206543,-2.321434884615385,1258.0
65,1643,33280,20,-0.0008822716772556305,0.2,0.023651168,0.1477932680863887,0.9971616864204407,0.0004092704424510632,1024,-43.859081983566284,0.2120361328125,-0.02281752431008499,0.17379134893417358,-2.321434884615385,1258.0
66,1642,33792,20,-0.018989544361829758,0.2,0.020702314,0.005064447213953827,0.9977988004684448,0.0004092704424510632,1040,-43.8548287153244,0.25,-0.022268102489761077,-5.705862522125244,-2.321434884615385,1258.0
67,1641,34304,20,-0.03733294829726219,0.2,0.01714325,0.006418283242965117,0.9975422024726868,0.0004092704424510632,1056,-43.86733853816986,0.2254638671875,-0.02375608158763498,0.043501853942871094,-2.3172321481481486,1258.0
68,1641,34816,21,0.03348219394683838,0.2,0.020660926,0.2066721108276397,0.9970017075538635,0.0004092704424510632,1072,-43.851733565330505,0.160888671875,-0.021961116974125616,0.1303287148475647,-2.3172321481481486,1258.0
69,1641,35328,21,-0.03321414440870285,0.2,0.015602335,0.008437453070655465,0.9969786405563354,0.0004092704424510632,1088,-43.838714480400085,0.2325439453125,-0.026602231948345434,-1.5728628635406494,-2.3146408214285716,1258.0
70,1640,35840,21,0.040596358478069305,0.2,0.014912624,0.2242023660801351,0.9968218207359314,0.0004092704424510632,1104,-43.83038651943207,0.1129150390625,-0.017257173865800723,0.22928106784820557,-2.3146408214285716,1258.0
71,1640,36352,22,-0.0334017351269722,0.2,0.018842587,0.02366355760022998,0.9962564706802368,0.0004092704424510632,1120,-43.81588816642761,0.2222900390625,-0.023029475181829184,-0.9414037466049194,-2.3146408214285716,1258.0
72,1639,36864,22,-0.028071394190192223,0.2,0.01814185,0.005551829468458891,0.9952313899993896,0.0004092704424510632,1136,-43.793280601501465,0.2498779296875,-0.024564470753830392,0.06602483987808228,-2.3142624482758625,1258.0
73,1638,37376,22,0.005908075720071793,0.2,0.02156303,0.18602765910327435,0.9948365092277527,0.0004092704424510632,1152,-43.76794922351837,0.1710205078125,-0.02029226410377305,0.1990337371826172,-2.3142624482758625,1258.0
74,1639,37888,23,-0.029574349522590637,0.2,0.022205278,0.013758835397311486,0.9969780445098877,0.0004092704424510632,1168,-43.784809708595276,0.2547607421875,-0.024280682046082802,-5.0030951499938965,-2.3232589333333338,1258.0
75,1640,38400,23,0.014577396214008331,0.2,0.021552589,0.266854859655723,0.9977251291275024,0.0004092704424510632,1184,-43.83949899673462,0.1805419921875,-0.0234594069479499,0.11832571029663086,-2.3232589333333338,1258.0
76,1642,38912,23,-0.0241708867251873,0.2,0.022179302,0.022767079615732655,0.9971592426300049,0.0004092704424510632,1200,-43.84049391746521,0.248046875,-0.023793081374606118,-1.61543869972229,-2.3232589333333338,1258.0
77,1643,39424,23,-0.02626139484345913,0.2,0.022746585,0.008935317571740597,0.9974859952926636,0.0004092704424510632,1216,-43.830323815345764,0.261962890625,-0.025033042271388695,0.163493812084198,-2.316624419354839,1258.0
78,1645,39936,24,0.03676856681704521,0.2,0.019400496,0.27494064532220364,0.9978841543197632,0.0004092704424510632,1232,-43.84785008430481,0.195068359375,-0.022130695404484868,0.2899400591850281,-2.316624419354839,1258.0
79,1647,40448,24,-0.02768956683576107,0.2,0.018211197,0.026232177115161903,0.9974104166030884,0.0004092704424510632,1248,-43.84825813770294,0.163330078125,-0.018298260401934385,-7.074105262756348,-2.31670321875,1258.0
80,1648,40960,24,0.02888527512550354,0.2,0.021245936,0.24698740639723837,0.9971320033073425,0.0004092704424510632,1264,-43.83333957195282,0.1536865234375,-0.018171223251556512,0.3159579634666443,-2.31670321875,1258.0
81,1650,41472,25,-0.04561721906065941,0.2,0.020199675,0.00976492464542389,0.9988102912902832,0.0004092704424510632,1280,-43.8486932516098,0.22021484375,-0.02362723369151354,-5.044166088104248,-2.31670321875,1258.0
82,1651,41984,25,-0.05084747076034546,0.2,0.023631064,0.005187938761082478,0.9996013641357422,0.0004092704424510632,1296,-43.897067189216614,0.3040771484375,-0.03144721801800188,0.1263754963874817,-2.313906727272727,1258.0
83,1652,42496,25,0.0005055107176303864,0.2,0.02701194,0.18441218230873346,1.000416874885559,0.0004092704424510632,1312,-43.91109490394592,0.231689453125,-0.025712562608532608,0.15359807014465332,-2.313906727272727,1258.0
84,1654,43008,25,-0.017615213990211487,0.2,0.020979837,0.01490763395850081,1.0011245012283325,0.0004092704424510632,1328,-43.93883943557739,0.2335205078125,-0.02228514276794158,-6.3805084228515625,-2.3179851470588235,1258.0
85,1655,43520,26,0.005215555429458618,0.2,0.019560378,0.2567414529621601,1.0008584260940552,0.0004092704424510632,1344,-43.95342969894409,0.22119140625,-0.02170622954145074,0.0723346471786499,-2.3179851470588235,1258.0
86,1656,44032,26,-0.02947431243956089,0.2,0.017299702,0.010095083751366474,1.0014113187789917,0.0004092704424510632,1360,-43.94249606132507,0.2076416015625,-0.021059090708149597,-8.325014114379883,-2.324667714285714,1258.0
87,1658,44544,26,0.07198432832956314,0.2,0.016210932,0.35208579804748297,1.0009287595748901,0.0004092704424510632,1376,-43.95412302017212,0.13134765625,-0.01823592369328253,0.10501432418823242,-2.324667714285714,1258.0
88,1659,45056,27,-0.03398358076810837,0.2,0.014790067,0.0141482810722664,1.0015696287155151,0.0004092704424510632,1392,-43.946890115737915,0.2430419921875,-0.02241950776806334,-0.9848891496658325,-2.324667714285714,1258.0
89,1660,45568,27,-0.040372952818870544,0.2,0.024253206,0.004951557188178413,1.0005565881729126,0.0004092704424510632,1408,-43.95026183128357,0.3179931640625,-0.031552747706882656,0.06533634662628174,-2.322456,1258.0
90,1661,46080,27,0.017229396849870682,0.2,0.01883784,0.2493690806441009,0.9997014403343201,0.0004092704424510632,1424,-43.912022829055786,0.1248779296875,-0.02016596340399701,0.2551082372665405,-2.322456,1258.0
91,1662,46592,28,-0.044669438153505325,0.2,0.025624817,0.01591487176483497,0.9978360533714294,0.0004092704424510632,1440,-43.87827658653259,0.276123046875,-0.028960292838746682,-15.907331466674805,-2.324614486486486,1258.0
92,1663,47104,28,0.04528728500008583,0.2,0.01543011,0.3817569240927696,0.9971297979354858,0.0004092704424510632,1456,-43.83102738857269,0.1114501953125,-0.01730916193628218,0.09249478578567505,-2.324614486486486,1258.0
93,1663,47616,28,-0.029346169903874397,0.2,0.015735392,0.009553024763590656,0.9988784193992615,0.0004092704424510632,1472,-43.849180579185486,0.2315673828125,-0.020259361888747662,-5.974609851837158,-2.324614486486486,1258.0
94,1664,48128,28,-0.03467059135437012,0.2,0.01884058,0.005055856134276837,0.9984794855117798,0.0004092704424510632,1488,-43.87836694717407,0.2509765625,-0.027108700072858483,0.04689323902130127,-2.321877184210526,1258.0
95,1665,48640,29,0.012770377099514008,0.2,0.018010013,0.2968735552858561,0.9973280429840088,0.0004092704424510632,1504,-43.85235571861267,0.1129150390625,-0.018769823131151497,0.17825525999069214,-2.321877184210526,1258.0
96,1665,49152,29,-0.02523372694849968,0.2,0.018176664,0.009992189094191417,0.9955897331237793,0.0004092704424510632,1520,-43.807498812675476,0.2415771484375,-0.02071835967944935,-5.472052097320557,-2.318756102564102,1258.0
97,1666,49664,29,0.03270835056900978,0.2,0.015128778,0.43581738928332925,0.9951161742210388,0.0004092704424510632,1536,-43.76555776596069,0.1336669921875,-0.020366097378428094,0.20528405904769897,-2.318756102564102,1258.0
98,1666,50176,30,-0.031042326241731644,0.2,0.016349925,0.014955518941860646,0.9938434958457947,0.0004092704424510632,1552,-43.74827766418457,0.231201171875,-0.023542718292446807,-1.9804868698120117,-2.318756102564102,1258.0
99,1666,50688,30,-0.03773066774010658,0.2,0.016682124,0.005530882655875757,0.9929600358009338,0.0004092704424510632,1568,-43.71278262138367,0.255126953125,-0.028946239821380004,0.03884387016296387,-2.3187062750000003,1258.0
100,1667,51200,30,0.00562913715839386,0.2,0.017400768,0.3425288125872612,0.9928821325302124,0.0004092704424510632,1584,-43.69193458557129,0.1163330078125,-0.018003610908635892,0.1713894009590149,-2.3187062750000003,1258.0
101,1667,51712,31,-0.009044427424669266,0.2,0.023240669,0.04923139570746571,0.9947094321250916,0.0004092704424510632,1600,-43.71456778049469,0.272216796875,-0.026808883165358566,-0.49554622173309326,-2.3169462926829274,1258.0
102,1667,52224,31,0.04850456491112709,0.2,0.015817352,0.27456550020724535,0.9946914315223694,0.0004092704424510632,1616,-43.750349044799805,0.146240234375,-0.017184020500280894,0.4217206835746765,-2.3169462926829274,1258.0
103,1666,52736,31,-0.023378919810056686,0.2,0.017807262,0.011594796000281349,0.9944725036621094,0.0004092704424510632,1632,-43.73624360561371,0.2205810546875,-0.020481960025790613,-2.678347110748291,-2.3169462926829274,1258.0
104,1666,53248,31,-0.02547193318605423,0.2,0.027664527,0.005161202949238941,0.9960768222808838,0.0004092704424510632,1648,-43.752949476242065,0.3013916015625,-0.030912711896235123,0.08000153303146362,-2.318701285714286,1258.0
105,1666,53760,32,0.059803564101457596,0.2,0.010859307,0.2996578221209347,0.9966615438461304,0.0004092704424510632,1664,-43.795236110687256,0.06396484375,-0.012013340092380531,0.27161461114883423,-2.318701285714286,1258.0
106,1666,54272,32,-0.021345384418964386,0.2,0.016629543,0.020748992479639128,0.9964081645011902,0.0004092704424510632,1680,-43.79675543308258,0.2003173828125,-0.01993073709309101,-7.499223709106445,-2.3204443720930232,1258.0
107,1667,54784,32,0.05480732396245003,0.2,0.012625169,0.3666653896216303,0.9967182874679565,0.0004092704424510632,1696,-43.79001307487488,0.0885009765625,-0.011425959834014066,0.2070111632347107,-2.3204443720930232,1258.0
108,1667,55296,33,-0.030157314613461494,0.2,0.02140544,0.007924416080641095,0.9970950484275818,0.0004092704424510632,1712,-43.80456626415253,0.2633056640625,-0.028257489699171856,-5.805657386779785,-2.3204443720930232,1258.0
109,1667,55808,33,-0.032035619020462036,0.2,0.015084035,0.007039283751510084,0.9955618381500244,0.0004092704424510632,1728,-43.794636726379395,0.2269287109375,-0.021928002781351097,0.1643720269203186,-2.319320204545455,1258.0
110,1667,56320,33,0.011555515229701996,0.2,0.019738978,0.23242139420472085,0.9945078492164612,0.0004092704424510632,1744,-43.740678906440735,0.1259765625,-0.01856911095092073,0.3266110420227051,-2.319320204545455,1258.0
111,1667,56832,34,-0.011791205033659935,0.2,0.024069,0.0553830536082387,0.9918839931488037,0.0004092704424510632,1760,-43.69185531139374,0.2388916015625,-0.022476369791547768,-1.3455967903137207,-2.3265422222222227,1258.0
112,1667,57344,34,0.06298737227916718,0.2,0.019694004,0.324382635531947,0.991324245929718,0.0004092704424510632,1776,-43.62494158744812,0.119140625,-0.016521782672498375,0.2752923369407654,-2.3265422222222227,1258.0
113,1668,57856,34,-0.03855091333389282,0.2,0.01892528,0.0185943057294935,0.991799533367157,0.0004092704424510632,1792,-43.62610673904419,0.295654296875,-0.029872456536395475,-6.941089153289795,-2.3265422222222227,1258.0
114,1668,58368,34,-0.036355599761009216,0.2,0.027672153,0.021909636590862647,0.9916815161705017,0.0004092704424510632,1808,-43.63671398162842,0.3134765625,-0.03178368057706393,0.26100701093673706,-2.323797586956522,1258.0
115,1668,58880,35,-0.005463419482111931,0.2,0.04595058,0.1531579401344061,0.99128258228302,0.0004092704424510632,1824,-43.62527310848236,0.3333740234375,-0.022803116939030588,0.3144017457962036,-2.323797586956522,1258.0
116,1669,59392,35,-0.03660014271736145,0.2,0.022513336,0.018330068967770785,0.988121747970581,0.0004092704424510632,1840,-43.587708592414856,0.2677001953125,-0.029911793913925067,-1.8907148838043213,-2.3285433191489364,1258.0
117,1669,59904,35,0.044591303914785385,0.2,0.015235194,0.38427826249971986,0.9867540597915649,0.0004092704424510632,1856,-43.498757123947144,0.1280517578125,-0.018396929401205853,0.2628510594367981,-2.3285433191489364,1258.0
118,1669,60416,36,-0.023943115025758743,0.2,0.025101895,0.008661908403155394,0.9862858653068542,0.0004092704424510632,1872,-43.47541677951813,0.253662109375,-0.028570715541718528,-10.292045593261719,-2.331780875,1258.0
119,1670,60928,36,0.0565415695309639,0.2,0.014636526,0.3756084684282541,0.9857010841369629,0.0004092704424510632,1888,-43.46326732635498,0.1136474609375,-0.013677231574547477,0.24696260690689087,-2.331780875,1258.0
120,1670,61440,36,-0.03948977589607239,0.2,0.02057223,0.00752614935481688,0.9839716553688049,0.0004092704424510632,1904,-43.41954147815704,0.251953125,-0.027924841386266053,-6.428225517272949,-2.331780875,1258.0
121,1670,61952,37,-0.03862002491950989,0.2,0.02071856,0.00513704793411307,0.983683168888092,0.0004092704424510632,1920,-43.38397407531738,0.282958984375,-0.0284513010919909,0.05300360918045044,-2.3317493469387753,1258.0
122,1671,62464,37,0.012164629995822906,0.2,0.018034356,0.28247943380847573,0.982904314994812,0.0004092704424510632,1936,-43.372034311294556,0.11962890625,-0.018362194823566824,0.25729531049728394,-2.3317493469387753,1258.0
123,1671,62976,37,-0.03569141775369644,0.2,0.022566218,0.02184052421944216,0.9844771027565002,0.0004092704424510632,1952,-43.36488604545593,0.231689453125,-0.0242050337838009,-9.789762496948242,-2.3319889000000003,1258.0
124,1672,63488,37,0.047177691012620926,0.2,0.020207984,0.39302107552066445,0.9852076172828674,0.0004092704424510632,1968,-43.412379026412964,0.17041015625,-0.024285908963065594,0.21192896366119385,-2.3319889000000003,1258.0
125,1672,64000,38,-0.01910221017897129,0.2,0.025160518,0.004795479268068448,0.984900176525116,0.0004092704424510632,1984,-43.41279327869415,0.3154296875,-0.02522722160210833,-7.37126350402832,-2.3319889000000003,1258.0
