time/iterations,time/fps,time/total_timesteps,time/time_elapsed,train/loss,train/clip_range,train/approx_kl,train/value_loss,train/std,train/learning_rate,train/n_updates,train/entropy_loss,train/clip_fraction,train/policy_gradient_loss,train/explained_variance,rollout/ep_rew_mean,rollout/ep_len_mean
22,1812,11264,6,-0.02163245528936386,0.2,0.021670116,0.0057110321868094616,0.9856566786766052,0.0004092704424510632,336,-43.525715827941895,0.2220458984375,-0.022193167300429195,-0.6867624521255493,-2.359916,1258.0
23,1802,11776,6,-0.036464907228946686,0.2,0.02180219,0.003511133123538457,0.9848425984382629,0.0004092704424510632,352,-43.50152850151062,0.297119140625,-0.029258085211040452,0.29250168800354004,-2.3498005555555554,1258.0
24,1794,12288,6,-0.02585786208510399,0.2,0.031665187,0.04747050697915256,0.9832108020782471,0.0004092704424510632,368,-43.460596442222595,0.279296875,-0.028140074195107445,0.13673943281173706,-2.3498005555555554,1258.0
25,1786,12800,7,-0.0428055040538311,0.2,0.016569596,0.016159900493221357,0.9833632111549377,0.0004092704424510632,384,-43.43229961395264,0.19384765625,-0.02268621309485752,-0.3513401746749878,-2.3434616000000004,1258.0
26,1780,13312,7,-0.023923566564917564,0.2,0.027505595,0.035919144575018436,0.9838845133781433,0.0004092704424510632,400,-43.448246717453,0.2542724609375,-0.028000184436677955,0.5189323425292969,-2.3434616000000004,1258.0
27,1772,13824,7,-0.032098159193992615,0.2,0.016416047,0.003779600709094666,0.9827653169631958,0.0004092704424510632,416,-43.4366180896759,0.203125,-0.02439849944494199,-4.271740436553955,-2.3434616000000004,1258.0
28,1767,14336,8,-0.03836206719279289,0.2,0.021512318,0.0038878976774867624,0.9832503199577332,0.0004092704424510632,432,-43.42332172393799,0.259033203125,-0.025840582937235013,0.3285946846008301,-2.325270181818182,1258.0
29,1755,14848,8,-0.02123093791306019,0.2,0.04592193,0.031214717746479437,0.9816704988479614,0.0004092704424510632,448,-43.41021203994751,0.3411865234375,-0.025757553885341622,0.2029746174812317,-2.325270181818182,1258.0
30,1748,15360,8,-0.03632831573486328,0.2,0.02231752,0.010898383436142467,0.983492374420166,0.0004092704424510632,464,-43.4016592502594,0.2091064453125,-0.022664200863800943,-0.2398393154144287,-2.324886916666667,1258.0
31,1743,15872,9,-0.019883833825588226,0.2,0.023509908,0.049574138480238616,0.983778178691864,0.0004092704424510632,480,-43.44900417327881,0.2196044921875,-0.02493944179150276,0.35956472158432007,-2.324886916666667,1258.0
32,1738,16384,9,-0.05067216604948044,0.2,0.020797413,0.004064425666001625,0.9828571081161499,0.0004092704424510632,496,-43.4311820268631,0.2510986328125,-0.030455732689006254,-2.487905502319336,-2.335262461538462,1258.0
33,1734,16896,9,-0.01583043858408928,0.2,0.021049999,0.06451858405489475,0.9819247722625732,0.0004092704424510632,512,-43.40052092075348,0.2667236328125,-0.023978475044714287,0.11830073595046997,-2.335262461538462,1258.0
34,1731,17408,10,-0.016818150877952576,0.2,0.015681494,0.00280057546478929,0.981426477432251,0.0004092704424510632,528,-43.37491059303284,0.2462158203125,-0.022427697491366416,-1.3570523262023926,-2.335262461538462,1258.0
35,1722,17920,10,-0.03793632611632347,0.2,0.024682198,0.0054410336597356945,0.9804165959358215,0.0004092704424510632,544,-43.350754380226135,0.3104248046875,-0.03413785592420027,0.12891048192977905,-2.328706928571429,1258.0
36,1720,18432,10,-0.0006020274013280869,0.2,0.020442605,0.07014491886366159,0.9799147248268127,0.0004092704424510632,560,-43.32339906692505,0.2098388671875,-0.021243688999675214,0.29509204626083374,-2.328706928571429,1258.0
37,1716,18944,11,-0.03335899859666824,0.2,0.017267596,0.006302317757217679,0.9818796515464783,0.0004092704424510632,576,-43.34032654762268,0.2537841796875,-0.030856626864988357,-5.318012714385986,-2.3183686000000003,1258.0
38,1713,19456,11,-0.0017359443008899689,0.2,0.030778654,0.09271686628926545,0.9822652339935303,0.0004092704424510632,592,-43.39304864406586,0.2794189453125,-0.02818640851182863,0.05495566129684448,-2.3183686000000003,1258.0
39,1709,19968,11,-0.030195582658052444,0.2,0.016319873,0.004340855040936731,0.9828235507011414,0.0004092704424510632,608,-43.39751327037811,0.247802734375,-0.024352534746867605,-5.411438941955566,-2.3183686000000003,1258.0
40,1706,20480,12,-0.046979743987321854,0.2,0.028807241,0.005489278104505502,0.9842491149902344,0.0004092704424510632,624,-43.427658677101135,0.304931640625,-0.02882501928252168,0.0617908239364624,-2.317587,1258.0
41,1703,20992,12,-0.009019752964377403,0.2,0.017793331,0.08753194322343916,0.9849422574043274,0.0004092704424510632,640,-43.464682936668396,0.2315673828125,-0.0241604408074636,0.10770940780639648,-2.317587,1258.0
42,1701,21504,12,-0.03726046904921532,0.2,0.02735137,0.02101935460814275,0.9841357469558716,0.0004092704424510632,656,-43.46481680870056,0.2821044921875,-0.030737998575204983,-0.41199398040771484,-2.303581705882353,1258.0
43,1698,22016,12,-0.003835374489426613,0.2,0.01481498,0.07847567927092314,0.9814059734344482,0.0004092704424510632,672,-43.40807378292084,0.17822265625,-0.018668706266907975,0.43344277143478394,-2.303581705882353,1258.0
44,1695,22528,13,-0.021967383101582527,0.2,0.018481322,0.004698983371781651,0.9808365702629089,0.0004092704424510632,688,-43.34479248523712,0.26806640625,-0.024821095605148003,-3.1407876014709473,-2.303581705882353,1258.0
45,1693,23040,13,-0.031549662351608276,0.2,0.014873385,0.004601581684255507,0.9812939167022705,0.0004092704424510632,704,-43.3435537815094,0.23974609375,-0.02374386868905276,0.11707741022109985,-2.2939126111111108,1258.0
46,1690,23552,13,-0.01934688724577427,0.2,0.026031122,0.06635702279163525,0.9814413785934448,0.0004092704424510632,720,-43.352861642837524,0.2987060546875,-0.029889974422985688,0.19790446758270264,-2.2939126111111108,1258.0
47,1687,24064,14,-0.03663209453225136,0.2,0.017801557,0.008461051664198749,0.9798880815505981,0.0004092704424510632,736,-43.330384492874146,0.243408203125,-0.023165583581430838,-0.35472261905670166,-2.2939474736842103,1258.0
48,1685,24576,14,-0.025514677166938782,0.2,0.021703374,0.08189573872368783,0.9792034029960632,0.0004092704424510632,752,-43.28506588935852,0.219482421875,-0.025124346517259255,0.37614905834198,-2.2939474736842103,1258.0
49,1683,25088,14,-0.03827323019504547,0.2,0.022453865,0.006252881452383008,0.9798144102096558,0.0004092704424510632,768,-43.281198501586914,0.2781982421875,-0.02797752786136698,-3.034336566925049,-2.2939474736842103,1258.0
50,1681,25600,15,-0.03104189597070217,0.2,0.02204138,0.004117527962080203,0.9789436459541321,0.0004092704424510632,784,-43.28477871417999,0.296630859375,-0.02783256326802075,0.2204175591468811,-2.3013592,1258.0
51,1679,26112,15,-0.01777351088821888,0.2,0.016029492,0.07853267202153802,0.977362871170044,0.0004092704424510632,800,-43.235512375831604,0.200927734375,-0.020385334981256165,0.16130948066711426,-2.3013592,1258.0
52,1678,26624,15,-0.026035400107502937,0.2,0.019623162,0.0126378457644023,0.9773016571998596,0.0004092704424510632,816,-43.19925618171692,0.241943359375,-0.023717752876109444,-1.3350417613983154,-2.295204761904762,1258.0
53,1676,27136,16,0.0019519384950399399,0.2,0.015779927,0.0832760218763724,0.9772164225578308,0.0004092704424510632,832,-43.205585956573486,0.1693115234375,-0.019278182182461023,0.39284366369247437,-2.295204761904762,1258.0
54,1673,27648,16,-0.040231674909591675,0.2,0.020889357,0.005226888315519318,0.9771482348442078,0.0004092704424510632,848,-43.19781017303467,0.258544921875,-0.028572347364388406,-4.096250057220459,-2.295204761904762,1258.0
55,1670,28160,16,-0.04540983587503433,0.2,0.025653208,0.005885921738808975,0.97857266664505,0.0004092704424510632,864,-43.21783173084259,0.2816162109375,-0.02555153907451313,0.1933080554008484,-2.3019739545454545,1258.0
56,1669,28672,17,-0.018639501184225082,0.2,0.037562307,0.05823267390951514,0.9789429903030396,0.0004092704424510632,880,-43.25472319126129,0.2630615234375,-0.023465888647479005,0.28735268115997314,-2.3019739545454545,1258.0
57,1667,29184,17,-0.032658472657203674,0.2,0.013654409,0.009476080216700211,0.9775350093841553,0.0004092704424510632,896,-43.23026478290558,0.2041015625,-0.020498614147072658,-0.3678470849990845,-2.3062764782608696,1258.0
58,1665,29696,17,0.0019503235816955566,0.2,0.016290745,0.09248688665684313,0.9760422110557556,0.0004092704424510632,912,-43.186710357666016,0.1739501953125,-0.017752570274751633,0.4525790810585022,-2.3062764782608696,1258.0
59,1663,30208,18,-0.03845358267426491,0.2,0.021126887,0.005122746828419622,0.9759964346885681,0.0004092704424510632,928,-43.14922857284546,0.2412109375,-0.024751049815677106,-7.262662887573242,-2.3074447916666667,1258.0
60,1662,30720,18,0.013610489666461945,0.2,0.0211167,0.15419516037218273,0.9759530425071716,0.0004092704424510632,944,-43.160799860954285,0.228759765625,-0.021751334468717687,0.11681431531906128,-2.3074447916666667,1258.0
61,1660,31232,18,-0.03407904878258705,0.2,0.022134088,0.004904431785689667,0.9750485420227051,0.0004092704424510632,960,-43.14613497257233,0.26611328125,-0.025953656775527634,-2.2422873973846436,-2.3074447916666667,1258.0
62,1659,31744,19,-0.04161942005157471,0.2,0.028596904,0.0053296618280000985,0.9750891327857971,0.0004092704424510632,976,-43.11962878704071,0.3076171875,-0.02857591994688846,0.046611011028289795,-2.31024664,1258.0
63,1658,32256,19,0.013840951025485992,0.2,0.019228812,0.1867939494550228,0.9743211269378662,0.0004092704424510632,992,-43.11522114276886,0.17333984375,-0.02003264481027145,0.08565151691436768,-2.31024664,1258.0
64,1657,32768,19,-0.016904257237911224,0.2,0.015211884,0.04222947097150609,0.9730095267295837,0.0004092704424510632,1008,-43.075740814208984,0.1939697265625,-0.02107831952162087,-0.6960057020187378,-2.3055651153846153,1258.0
65,1657,33280,20,0.017706243321299553,0.2,0.020286772,0.17699118214659393,0.9733403921127319,0.0004092704424510632,1024,-43.04844355583191,0.226806640625,-0.019190373830497265,0.3766680955886841,-2.3055651153846153,1258.0
66,1657,33792,20,-0.027640748769044876,0.2,0.017224781,0.006778100236260798,0.9724109172821045,0.0004092704424510632,1040,-43.047934770584106,0.25244140625,-0.02396599928033538,-5.617620944976807,-2.3055651153846153,1258.0
67,1657,34304,20,-0.027417948469519615,0.2,0.015431068,0.004976238582457881,0.9728602170944214,0.0004092704424510632,1056,-43.02863895893097,0.2261962890625,-0.019773909298237413,0.10100817680358887,-2.3060425185185185,1258.0
68,1657,34816,21,0.001641731709241867,0.2,0.03601095,0.1893750645685941,0.9733805656433105,0.0004092704424510632,1072,-43.05300152301788,0.24755859375,-0.028249121955013834,0.1665128469467163,-2.3060425185185185,1258.0
69,1657,35328,21,-0.03575965017080307,0.2,0.020240134,0.012887248623883352,0.9732080101966858,0.0004092704424510632,1088,-43.05537021160126,0.272705078125,-0.02613461268992978,-1.0495657920837402,-2.3053929642857143,1258.0
70,1657,35840,21,0.01802469789981842,0.2,0.026061367,0.1742873820476234,0.9734857678413391,0.0004092704424510632,1104,-43.055606842041016,0.256591796875,-0.027418294979725033,0.21175366640090942,-2.3053929642857143,1258.0
71,1656,36352,21,-0.031028643250465393,0.2,0.022412006,0.017834450874943286,0.9738242626190186,0.0004092704424510632,1120,-43.066731572151184,0.28662109375,-0.027170414716238156,-0.6824138164520264,-2.3053929642857143,1258.0
72,1655,36864,22,-0.03236234560608864,0.2,0.020217154,0.004449854270205833,0.9735369682312012,0.0004092704424510632,1136,-43.07317864894867,0.2486572265625,-0.02573490751092322,0.07634204626083374,-2.30143724137931,1258.0
73,1655,37376,22,0.010438421741127968,0.2,0.015682377,0.14213149168062955,0.9728031754493713,0.0004092704424510632,1152,-43.05611181259155,0.1273193359375,-0.01747927062388044,0.27392512559890747,-2.30143724137931,1258.0
74,1654,37888,22,-0.02854710817337036,0.2,0.014843379,0.017853109195129946,0.9717968702316284,0.0004092704424510632,1168,-43.02669310569763,0.2022705078125,-0.025612948171328753,-3.0696563720703125,-2.3032040333333326,1258.0
75,1653,38400,23,0.014537371695041656,0.2,0.017659403,0.1688043080503121,0.9713767170906067,0.0004092704424510632,1184,-43.00093078613281,0.154541015625,-0.019227637589210644,0.1633906364440918,-2.3032040333333326,1258.0
76,1652,38912,23,-0.03713029623031616,0.2,0.017388158,0.010950306139420718,0.9708055257797241,0.0004092704424510632,1200,-42.9833128452301,0.248291015625,-0.025537457084283233,-1.4037795066833496,-2.3032040333333326,1258.0
77,1651,39424,23,-0.029723837971687317,0.2,0.024860185,0.006615154386963695,0.9704751372337341,0.0004092704424510632,1216,-42.97185504436493,0.2694091796875,-0.02871395459806081,0.1899024248123169,-2.3044595161290315,1258.0
78,1649,39936,24,-0.002733806148171425,0.2,0.019399157,0.14229839656036347,0.969936192035675,0.0004092704424510632,1232,-42.958263516426086,0.13134765625,-0.016735343015170656,0.36141592264175415,-2.3044595161290315,1258.0
79,1648,40448,24,-0.026958391070365906,0.2,0.01671635,0.014127824964816682,0.968282163143158,0.0004092704424510632,1248,-42.9281724691391,0.2313232421875,-0.02266034315834986,-4.863212585449219,-2.3082723124999998,1258.0
80,1647,40960,24,0.021542169153690338,0.2,0.022253074,0.13917274517007172,0.9675387740135193,0.0004092704424510632,1264,-42.878318786621094,0.2066650390625,-0.024386543256696314,0.20095986127853394,-2.3082723124999998,1258.0
81,1646,41472,25,-0.04060673341155052,0.2,0.022954907,0.004020964239316527,0.9676964282989502,0.0004092704424510632,1280,-42.86487364768982,0.28173828125,-0.028324086364591494,-2.4454097747802734,-2.3082723124999998,1258.0
82,1646,41984,25,-0.03723854944109917,0.2,0.021303779,0.0076135345589136705,0.967569887638092,0.0004092704424510632,1296,-42.86741650104523,0.24658203125,-0.025544109608745202,0.1662890911102295,-2.306569333333333,1258.0
83,1645,42496,25,-0.002861257642507553,0.2,0.025594119,0.10022172599565238,0.9671667218208313,0.0004092704424510632,1312,-42.85993409156799,0.2047119140625,-0.02356716454960406,0.24591326713562012,-2.306569333333333,1258.0
84,1645,43008,26,-0.04450029879808426,0.2,0.015276187,0.010638012623530813,0.9658944606781006,0.0004092704424510632,1328,-42.82845175266266,0.24462890625,-0.027159676101291552,-2.6177098751068115,-2.3064367058823523,1258.0
85,1644,43520,26,0.013560589402914047,0.2,0.018943727,0.15726655442267656,0.9652854800224304,0.0004092704424510632,1344,-42.79016351699829,0.2506103515625,-0.022207274043466896,0.2018166184425354,-2.3064367058823523,1258.0
86,1644,44032,26,-0.02339334785938263,0.2,0.021018866,0.0053569839874398895,0.9633256196975708,0.0004092704424510632,1360,-42.75490152835846,0.2803955078125,-0.027140490215970203,-3.713843822479248,-2.3008394571428568,1258.0
87,1643,44544,27,0.04978334531188011,0.2,0.01765138,0.23938253917731345,0.9628714323043823,0.0004092704424510632,1376,-42.71033012866974,0.1893310546875,-0.019624754902906716,0.14951109886169434,-2.3008394571428568,1258.0
88,1641,45056,27,-0.02778235636651516,0.2,0.020661075,0.012011078128125519,0.9624117612838745,0.0004092704424510632,1392,-42.696677923202515,0.247802734375,-0.026518151949858293,-1.1346533298492432,-2.3008394571428568,1258.0
89,1639,45568,27,-0.03568612411618233,0.2,0.020924252,0.004504247932345606,0.9629837870597839,0.0004092704424510632,1408,-42.69471991062164,0.268310546875,-0.029664901230717078,0.07126080989837646,-2.301565194444444,1258.0
90,1637,46080,28,-0.005828555673360825,0.2,0.017978618,0.18793138326145709,0.9635803699493408,0.0004092704424510632,1424,-42.71534705162048,0.14453125,-0.01995137230551336,0.18655776977539062,-2.301565194444444,1258.0
91,1636,46592,28,-0.04322395846247673,0.2,0.027294904,0.005387861012422945,0.9652973413467407,0.0004092704424510632,1440,-42.74773025512695,0.2720947265625,-0.027134683186886832,-17.53032875061035,-2.3030087297297293,1258.0
92,1634,47104,28,0.03818843141198158,0.2,0.017031295,0.26996911433525383,0.9664607644081116,0.0004092704424510632,1456,-42.80461621284485,0.160400390625,-0.02256783697521314,0.13804036378860474,-2.3030087297297293,1258.0
93,1633,47616,29,-0.021327320486307144,0.2,0.012650814,0.0069754727956024,0.9679871201515198,0.0004092704424510632,1472,-42.83542728424072,0.158203125,-0.017405088830855675,-3.395090103149414,-2.3030087297297293,1258.0
94,1631,48128,29,-0.01905541680753231,0.2,0.017697692,0.00622659528744407,0.9699782729148865,0.0004092704424510632,1488,-42.895809292793274,0.2271728515625,-0.023609203271917067,0.07296282052993774,-2.305239868421052,1258.0
95,1630,48640,29,0.02477344498038292,0.2,0.018522315,0.241202172357589,0.970908522605896,0.0004092704424510632,1504,-42.943753600120544,0.14111328125,-0.01841404746301123,0.24892520904541016,-2.305239868421052,1258.0
96,1629,49152,30,-0.04111160710453987,0.2,0.018094914,0.008857393258949742,0.9721428751945496,0.0004092704424510632,1520,-42.97515404224396,0.2445068359375,-0.027054761303588748,-4.969750881195068,-2.3034661794871787,1258.0
97,1628,49664,30,0.03311300277709961,0.2,0.017052574,0.3215273313689977,0.9717332720756531,0.0004092704424510632,1536,-42.99533295631409,0.181396484375,-0.016191266899113543,0.15146923065185547,-2.3034661794871787,1258.0
98,1626,50176,30,-0.03453104943037033,0.2,0.02321183,0.008917242477764376,0.970609188079834,0.0004092704424510632,1552,-42.966511487960815,0.2974853515625,-0.027089904993772507,-1.5875661373138428,-2.3034661794871787,1258.0
99,1625,50688,31,-0.03161923959851265,0.2,0.015289085,0.005362759533454664,0.9689921736717224,0.0004092704424510632,1568,-42.916457295417786,0.23681640625,-0.02346784874680452,0.07136708498001099,-2.2990865499999997,1258.0
100,1624,51200,31,0.019694125279784203,0.2,0.018104888,0.25636833044700325,0.9690369963645935,0.0004092704424510632,1584,-42.88013982772827,0.1158447265625,-0.015765705320518464,0.2435539960861206,-2.2990865499999997,1258.0
101,1622,51712,31,-0.015213750302791595,0.2,0.021003582,0.05336347047705203,0.9716686010360718,0.0004092704424510632,1600,-42.92038285732269,0.2530517578125,-0.025310293363872916,-0.24470293521881104,-2.295981731707317,1258.0
102,1621,52224,32,0.05259423702955246,0.2,0.020285832,0.3182811108417809,0.9725605249404907,0.0004092704424510632,1616,-42.989537358284,0.15576171875,-0.020629647944588214,0.5742506384849548,-2.295981731707317,1258.0
103,1620,52736,32,-0.019853878766298294,0.2,0.017098252,0.0399506728281267,0.9738009572029114,0.0004092704424510632,1632,-43.01157224178314,0.20458984375,-0.02295675848290557,-2.7517218589782715,-2.295981731707317,1258.0
104,1620,53248,32,-0.03726700693368912,0.2,0.015362805,0.005517069497727789,0.9767963290214539,0.0004092704424510632,1648,-43.085774540901184,0.2471923828125,-0.02802190829970641,0.05845826864242554,-2.293829357142857,1258.0
105,1618,53760,33,0.02221694588661194,0.2,0.01844351,0.2603383141104132,0.9781480431556702,0.0004092704424510632,1664,-43.161539793014526,0.14697265625,-0.021483918419107795,0.17225414514541626,-2.293829357142857,1258.0
106,1617,54272,33,-0.03595257177948952,0.2,0.020472355,0.008387962210690603,0.9811253547668457,0.0004092704424510632,1680,-43.22061216831207,0.2633056640625,-0.02444682286295574,-3.405449867248535,-2.294371674418605,1258.0
107,1616,54784,33,0.02568185329437256,0.2,0.022165071,0.2911784623283893,0.9822825789451599,0.0004092704424510632,1696,-43.29578745365143,0.173095703125,-0.026349660358391702,0.34856200218200684,-2.294371674418605,1258.0
108,1615,55296,34,-0.030148999765515327,0.2,0.015042957,0.012462028040317819,0.9815171957015991,0.0004092704424510632,1712,-43.302310943603516,0.198486328125,-0.023483332901378162,-4.745071887969971,-2.294371674418605,1258.0
109,1614,55808,34,-0.029666977003216743,0.2,0.027363732,0.0065645681315800175,0.9829012155532837,0.0004092704424510632,1728,-43.30538558959961,0.2801513671875,-0.024418626111582853,0.10544580221176147,-2.2980792954545457,1258.0
110,1613,56320,34,0.01060861349105835,0.2,0.018130068,0.25123533862642944,0.9836099743843079,0.0004092704424510632,1744,-43.34953808784485,0.128662109375,-0.01690810483705718,0.2269039750099182,-2.2980792954545457,1258.0
111,1612,56832,35,-0.013450240716338158,0.2,0.02095696,0.03647585475118831,0.9852097630500793,0.0004092704424510632,1760,-43.37568533420563,0.267822265625,-0.028577282340847887,-1.237257480621338,-2.2988084000000004,1258.0
112,1611,57344,35,0.04631707817316055,0.2,0.014766139,0.26000678399577737,0.9857084155082703,0.0004092704424510632,1776,-43.41174614429474,0.12060546875,-0.015653277921956033,0.5553781986236572,-2.2988084000000004,1258.0
113,1610,57856,35,-0.022482329979538918,0.2,0.01691933,0.022908364364411682,0.984312891960144,0.0004092704424510632,1792,-43.40379297733307,0.24951171875,-0.02790889209427405,-7.401462554931641,-2.2988084000000004,1258.0
114,1609,58368,36,-0.03866304084658623,0.2,0.024055082,0.013235756807262078,0.9826218485832214,0.0004092704424510632,1808,-43.35197103023529,0.3062744140625,-0.03255920927040279,0.24704813957214355,-2.2991351086956526,1258.0
115,1608,58880,36,-0.013467811048030853,0.2,0.028107494,0.11172236502170563,0.9824965596199036,0.0004092704424510632,1824,-43.32345473766327,0.22314453125,-0.023090810020221397,0.1565360426902771,-2.2991351086956526,1258.0
116,1607,59392,36,-0.021703321486711502,0.2,0.019710228,0.01753686385927722,0.9839341044425964,0.0004092704424510632,1840,-43.33832550048828,0.283447265625,-0.023317518454859965,-2.049586772918701,-2.2996312978723408,1258.0
117,1607,59904,37,0.026969537138938904,0.2,0.01387894,0.2665024967864156,0.9840268492698669,0.0004092704424510632,1856,-43.367067694664,0.111083984375,-0.015577205020235851,0.10748618841171265,-2.2996312978723408,1258.0
118,1606,60416,37,-0.05086200311779976,0.2,0.027825976,0.0033747362103895284,0.9832613468170166,0.0004092704424510632,1872,-43.352601051330566,0.3148193359375,-0.032331593552953564,-4.403482913970947,-2.2989428333333333,1258.0
119,1606,60928,37,0.11833181977272034,0.2,0.021867769,0.358245053794235,0.9831403493881226,0.0004092704424510632,1888,-43.33596920967102,0.191162109375,-0.024683504045242444,0.08759331703186035,-2.2989428333333333,1258.0
120,1606,61440,38,-0.028011076152324677,0.2,0.023446258,0.020723489433294162,0.9838115572929382,0.0004092704424510632,1904,-43.34542632102966,0.262451171875,-0.02564037210686365,-4.241993427276611,-2.2989428333333333,1258.0
121,1606,61952,38,-0.03152548521757126,0.2,0.022645993,0.004686315420258325,0.9820418953895569,0.0004092704424510632,1920,-43.33515214920044,0.2701416015625,-0.029676671576453373,0.05693131685256958,-2.297383285714286,1258.0
122,1605,62464,38,0.032207366079092026,0.2,0.016076349,0.2879957577679306,0.9809643626213074,0.0004092704424510632,1936,-43.275118708610535,0.0963134765625,-0.015477286040550098,0.20578217506408691,-2.297383285714286,1258.0
123,1604,62976,39,-0.03527500107884407,0.2,0.020982256,0.008876888343365863,0.9807350039482117,0.0004092704424510632,1952,-43.25850021839142,0.2821044921875,-0.02836402753018774,-7.195675849914551,-2.29587064,1258.0
124,1604,63488,39,0.015395622700452805,0.2,0.021373365,0.2991566543933004,0.9808546304702759,0.0004092704424510632,1968,-43.25546431541443,0.171875,-0.022271862384513952,0.19658654928207397,-2.29587064,1258.0
125,1604,64000,39,-0.03068472072482109,0.2,0.018908039,0.00498890183007461,0.9834710359573364,0.0004092704424510632,1984,-43.29041624069214,0.2244873046875,-0.020467075693886727,-7.262006759643555,-2.29587064,1258.0
