train/ent_coef_loss,rollout/ep_len_mean,time/total_timesteps,time/fps,train/learning_rate,train/critic_loss,time/time_elapsed,train/n_updates,time/episodes,train/ent_coef,train/actor_loss,rollout/ep_rew_mean
-167.45155334472656,1223.0,4892,12,0.0008459126528049375,2.077716588973999,381,4791,4,0.01943984068930149,-121.5213394165039,-4.683644
7.280395030975342,1223.0,9784,13,0.0008459126528049375,0.5798543691635132,749,9683,8,0.0011680072639137506,-127.81623077392578,-3.630157875
10.876434326171875,1223.0,14676,12,0.0008459126528049375,0.3890136778354645,1136,14575,12,0.0011447765864431858,-133.2835235595703,-2.9043263333333336
-19.54226303100586,1223.0,19568,12,0.0008459126528049375,67.14911651611328,1540,19467,16,0.0011029248125851154,-136.17578125,-2.6028315625
5.210536479949951,1223.0,24460,12,0.0008459126528049375,1.3894734382629395,1930,24359,20,0.0009901364101096988,-139.005859375,-2.44519485
