time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/value_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/loss,train/entropy_loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
21,33280,65,1572,0.08205627463757992,0.019859105,0.2,0.9716798067092896,1024,0.07105565071105957,-0.029331989979255013,0.0008126012980937958,-43.0774929523468,0.0004092704424510632,0.23583984375,-2.1098736923076924,1258.0
21,33792,66,1574,0.0036188381591273355,0.01656335,0.2,0.9725692868232727,1040,-2.435809850692749,-0.027537847810890526,-0.043881651014089584,-43.06856954097748,0.0004092704424510632,0.2274169921875,-2.1098736923076924,1258.0
21,34304,67,1578,0.00367813442426268,0.018283382,0.2,0.9739356637001038,1056,0.1813700795173645,-0.023365712782833725,-0.03152253106236458,-43.107367515563965,0.0004092704424510632,0.211181640625,-2.1016417037037036,1258.0
22,34816,68,1580,0.0893337131710723,0.018497404,0.2,0.9738416075706482,1072,0.09621959924697876,-0.025218353228410706,0.0036981143057346344,-43.13203406333923,0.0004092704424510632,0.260986328125,-2.1016417037037036,1258.0
22,35328,69,1581,0.00788922919309698,0.016264966,0.2,0.975375771522522,1088,0.5986723899841309,-0.02279951194941532,-0.03243829682469368,-43.142537355422974,0.0004092704424510632,0.1865234375,-2.0894348571428574,1258.0
22,35840,70,1582,0.08379044570028782,0.022093557,0.2,0.9762805104255676,1104,0.1690053939819336,-0.024655281886225566,0.007721148431301117,-43.18822753429413,0.0004092704424510632,0.2354736328125,-2.0894348571428574,1258.0
22,36352,71,1584,0.0036451427076826803,0.030612215,0.2,0.976199746131897,1120,-0.7267775535583496,-0.03294656491198111,-0.043076664209365845,-43.19974756240845,0.0004092704424510632,0.2642822265625,-2.0894348571428574,1258.0
23,36864,72,1585,0.003960166111937724,0.024466943,0.2,0.9768666625022888,1136,0.11590594053268433,-0.029274629814608488,-0.03876442834734917,-43.19522154331207,0.0004092704424510632,0.261474609375,-2.0805239310344827,1258.0
23,37376,73,1587,0.08039825048763305,0.017468417,0.2,0.9784243106842041,1152,0.063235342502594,-0.019357305151061155,0.005747726187109947,-43.2395578622818,0.0004092704424510632,0.187744140625,-2.0805239310344827,1258.0
23,37888,74,1588,0.007664312943234108,0.022169594,0.2,0.9783698320388794,1168,0.6453639268875122,-0.023562064830912277,-0.02669074945151806,-43.26568579673767,0.0004092704424510632,0.2471923828125,-2.0775079,1258.0
24,38400,75,1589,0.08452768181450665,0.02352092,0.2,0.9768904447555542,1184,0.21800833940505981,-0.024165852461010218,0.004431739449501038,-43.2388516664505,0.0004092704424510632,0.233642578125,-2.0775079,1258.0
24,38912,76,1591,0.002897849422879517,0.018484399,0.2,0.9761313199996948,1200,-0.2689502239227295,-0.024545761494664475,-0.028645319864153862,-43.19821000099182,0.0004092704424510632,0.21630859375,-2.0775079,1258.0
24,39424,77,1591,0.003640965005615726,0.019144349,0.2,0.9755393266677856,1216,-1.2260782718658447,-0.02034337239456363,-0.03103315830230713,-43.17938983440399,0.0004092704424510632,0.2216796875,-2.077108387096774,1258.0
25,39936,78,1588,0.08454944903496653,0.014666114,0.2,0.9738690257072449,1232,0.0286138653755188,-0.023059156053932384,0.016185928136110306,-43.145267844200134,0.0004092704424510632,0.2021484375,-2.077108387096774,1258.0
25,40448,79,1586,0.009546999324811623,0.017498419,0.2,0.9749467968940735,1248,0.414470374584198,-0.022518415746162646,-0.04250014200806618,-43.12122368812561,0.0004092704424510632,0.2139892578125,-2.07416146875,1258.0
25,40960,80,1583,0.0837307395413518,0.019666102,0.2,0.9729704260826111,1264,0.19454944133758545,-0.02593097539647715,0.0061672404408454895,-43.12739622592926,0.0004092704424510632,0.2518310546875,-2.07416146875,1258.0
26,41472,81,1581,0.003228064266295405,0.023737093,0.2,0.9712874889373779,1280,-1.1678240299224854,-0.03381325170630589,-0.03776517137885094,-43.0525381565094,0.0004092704424510632,0.289306640625,-2.07416146875,1258.0
26,41984,82,1579,0.003873952660796931,0.018961651,0.2,0.9714397192001343,1296,-0.5448769330978394,-0.03293324075639248,-0.0428086519241333,-43.02415204048157,0.0004092704424510632,0.36083984375,-2.0795881515151513,1258.0
26,42496,83,1577,0.071508698631078,0.037634842,0.2,0.9724565744400024,1312,0.05264616012573242,-0.02698277574381791,0.002923097461462021,-43.047292709350586,0.0004092704424510632,0.3634033203125,-2.0795881515151513,1258.0
27,43008,84,1575,0.00952058908296749,0.016420722,0.2,0.9736427664756775,1328,0.1485142707824707,-0.02361891622422263,-0.020278142765164375,-43.07799696922302,0.0004092704424510632,0.2406005859375,-2.081907382352941,1258.0
27,43520,85,1573,0.07220159284770489,0.01638937,0.2,0.9752224087715149,1344,0.18282318115234375,-0.01867919520009309,0.0018561705946922302,-43.12567961215973,0.0004092704424510632,0.21533203125,-2.081907382352941,1258.0
28,44032,86,1570,0.003256484829762485,0.021015542,0.2,0.9762181639671326,1360,-2.15746808052063,-0.027597300184424967,-0.036036621779203415,-43.168923020362854,0.0004092704424510632,0.2479248046875,-2.0813975428571427,1258.0
28,44544,87,1569,0.09751187381334603,0.0221688,0.2,0.9755584001541138,1376,-0.08198380470275879,-0.024943547978182323,0.009075816720724106,-43.17589616775513,0.0004092704424510632,0.2474365234375,-2.0813975428571427,1258.0
28,45056,88,1567,0.0020300784053688403,0.014349804,0.2,0.9749739170074463,1392,0.0009120702743530273,-0.02272107798489742,-0.036519043147563934,-43.14574754238129,0.0004092704424510632,0.193115234375,-2.0813975428571427,1258.0
29,45568,89,1564,0.0034713521527010016,0.019383248,0.2,0.9740257263183594,1408,0.06923073530197144,-0.0259007181157358,-0.03813612088561058,-43.128748416900635,0.0004092704424510632,0.2442626953125,-2.078858055555555,1258.0
29,46080,90,1562,0.10238430951721966,0.031985775,0.2,0.9721273183822632,1424,0.0046051740646362305,-0.02917856033309363,-0.008036307990550995,-43.08681929111481,0.0004092704424510632,0.2823486328125,-2.078858055555555,1258.0
29,46592,91,1560,0.003347015990584623,0.022438489,0.2,0.9718690514564514,1440,-0.0522465705871582,-0.03195476265682373,-0.04157610610127449,-43.04366612434387,0.0004092704424510632,0.2857666015625,-2.078983027027027,1258.0
30,47104,92,1558,0.10431868094019592,0.021867236,0.2,0.9715164303779602,1456,-0.026982784271240234,-0.026483514084247872,0.004508249461650848,-43.03861975669861,0.0004092704424510632,0.279052734375,-2.078983027027027,1258.0
30,47616,93,1557,0.0025070558076549787,0.016503297,0.2,0.9711350798606873,1472,0.0013636350631713867,-0.027843980133184232,-0.04276473820209503,-43.02475380897522,0.0004092704424510632,0.252197265625,-2.078983027027027,1258.0
30,48128,94,1555,0.002944222440419253,0.018105522,0.2,0.9694597721099854,1488,0.05599069595336914,-0.023730187909677625,-0.03571432828903198,-42.99962544441223,0.0004092704424510632,0.2420654296875,-2.0763945789473683,1258.0
31,48640,95,1553,0.10968651808798313,0.019640205,0.2,0.9696992635726929,1504,0.0038778185844421387,-0.025956403056625277,0.026361431926488876,-42.961000084877014,0.0004092704424510632,0.2664794921875,-2.0763945789473683,1258.0
31,49152,96,1552,0.0032086326282296795,0.024214469,0.2,0.9691886901855469,1520,0.6168453097343445,-0.025160265256999992,-0.038728151470422745,-42.970866441726685,0.0004092704424510632,0.2537841796875,-2.0774061282051277,1258.0
32,49664,97,1550,0.10689643421210349,0.01566028,0.2,0.969312310218811,1536,0.02050495147705078,-0.01987169001949951,0.01660700887441635,-42.95229518413544,0.0004092704424510632,0.180419921875,-2.0774061282051277,1258.0
32,50176,98,1548,0.0023963219700817717,0.017466288,0.2,0.9682949185371399,1552,-0.46681034564971924,-0.024240352358901873,-0.031039251014590263,-42.94492948055267,0.0004092704424510632,0.228515625,-2.0774061282051277,1258.0
32,50688,99,1547,0.00196588821199839,0.01676218,0.2,0.9692555069923401,1568,0.5115890502929688,-0.023081302031641826,-0.03200840204954147,-42.935489535331726,0.0004092704424510632,0.246337890625,-2.07659195,1258.0
33,51200,100,1545,0.11336875730194151,0.022564277,0.2,0.9696707129478455,1584,0.02977609634399414,-0.025309790129540488,0.00930636003613472,-42.96956026554108,0.0004092704424510632,0.2684326171875,-2.07659195,1258.0
33,51712,101,1543,0.014424707944272086,0.014356537,0.2,0.970208466053009,1600,0.5474238991737366,-0.019586646667448804,-0.02613409049808979,-42.97468721866608,0.0004092704424510632,0.1744384765625,-2.073972048780488,1258.0
33,52224,102,1542,0.12019427958875895,0.014757926,0.2,0.9708558917045593,1616,0.20685350894927979,-0.01873891966533847,0.0334482304751873,-42.99699568748474,0.0004092704424510632,0.15625,-2.073972048780488,1258.0
34,52736,103,1541,0.00439791647659149,0.020720918,0.2,0.9717846512794495,1632,-0.7876149415969849,-0.03168584790546447,-0.04766903445124626,-43.01781952381134,0.0004092704424510632,0.255126953125,-2.073972048780488,1258.0
34,53248,104,1539,0.0017340519098070217,0.020815004,0.2,0.9712991118431091,1648,0.3546683192253113,-0.021981951656925958,-0.032917607575654984,-43.03139317035675,0.0004092704424510632,0.2489013671875,-2.071106452380952,1258.0
34,53760,105,1538,0.11922686733305454,0.02209705,0.2,0.9704851508140564,1664,0.04126393795013428,-0.021430094420793466,0.01887369155883789,-43.007023096084595,0.0004092704424510632,0.2220458984375,-2.071106452380952,1258.0
35,54272,106,1537,0.012165512001956813,0.012866197,0.2,0.9704157710075378,1680,0.2389446496963501,-0.01721907368482789,-0.017978809773921967,-42.991844177246094,0.0004092704424510632,0.1461181640625,-2.068492372093023,1258.0
35,54784,107,1536,0.12485701823607087,0.029553303,0.2,0.9700256586074829,1696,0.17450356483459473,-0.022883867583004758,0.031215382739901543,-42.99194300174713,0.0004092704424510632,0.248046875,-2.068492372093023,1258.0
36,55296,108,1534,0.005066854599135695,0.022852287,0.2,0.9700125455856323,1712,-1.6451942920684814,-0.030169549194397405,-0.03950308635830879,-42.976653814315796,0.0004092704424510632,0.256103515625,-2.068492372093023,1258.0
36,55808,109,1533,0.0029350978547881823,0.025782255,0.2,0.9683048129081726,1728,-0.13143908977508545,-0.030241004278650507,-0.050710421055555344,-42.95928144454956,0.0004092704424510632,0.3179931640625,-2.0704877954545453,1258.0
36,56320,110,1532,0.09867911483161151,0.02574566,0.2,0.9672529101371765,1744,0.05916762351989746,-0.024331557855475694,0.00791645422577858,-42.89929521083832,0.0004092704424510632,0.2877197265625,-2.0704877954545453,1258.0
37,56832,111,1531,0.014505731262033805,0.021904789,0.2,0.967888355255127,1760,0.24313491582870483,-0.02837977500166744,-0.0284888856112957,-42.892977237701416,0.0004092704424510632,0.255615234375,-2.070720911111111,1258.0
37,57344,112,1530,0.10284379194490612,0.015311757,0.2,0.9678323864936829,1776,0.24233609437942505,-0.022932369203772396,0.019682392477989197,-42.90623450279236,0.0004092704424510632,0.2315673828125,-2.070720911111111,1258.0
37,57856,113,1529,0.003346746576426085,0.020216973,0.2,0.9667162895202637,1792,-3.466770648956299,-0.03186640760395676,-0.045709721744060516,-42.88792645931244,0.0004092704424510632,0.2513427734375,-2.070720911111111,1258.0
38,58368,114,1528,0.003995939543528948,0.02835901,0.2,0.9689756631851196,1808,-0.5992621183395386,-0.023666663037147373,-0.03376708924770355,-42.889758586883545,0.0004092704424510632,0.260986328125,-2.068631543478261,1258.0
38,58880,115,1527,0.056303404620848596,0.033466183,0.2,0.9678372144699097,1824,0.03107011318206787,-0.020130577744566835,-0.004300741478800774,-42.93282628059387,0.0004092704424510632,0.2581787109375,-2.068631543478261,1258.0
38,59392,116,1525,0.017294894496444613,0.017379556,0.2,0.9684273600578308,1840,0.10507923364639282,-0.03050223147147335,-0.04048808291554451,-42.90770661830902,0.0004092704424510632,0.2628173828125,-2.0684888085106383,1258.0
39,59904,117,1524,0.10559959593228996,0.021545187,0.2,0.9689654111862183,1856,0.253096342086792,-0.029500601609470323,0.013322528451681137,-42.929365396499634,0.0004092704424510632,0.2919921875,-2.0684888085106383,1258.0
39,60416,118,1523,0.005303910176735371,0.015033692,0.2,0.9673086404800415,1872,-2.0846030712127686,-0.019154449924826622,-0.035210561007261276,-42.91713845729828,0.0004092704424510632,0.1934814453125,-2.0715395,1258.0
40,60928,119,1522,0.12951913615688682,0.025432363,0.2,0.9665133357048035,1888,-0.047115206718444824,-0.02450456516817212,0.01883057877421379,-42.86413931846619,0.0004092704424510632,0.287109375,-2.0715395,1258.0
40,61440,120,1521,0.0021398684475570917,0.017117988,0.2,0.9667476415634155,1904,0.00837552547454834,-0.023120310928788967,-0.02672860212624073,-42.86443328857422,0.0004092704424510632,0.232177734375,-2.0715395,1258.0
40,61952,121,1520,0.003243209419451887,0.014345401,0.2,0.9684592485427856,1920,0.1857582926750183,-0.01903762338042725,-0.03320959582924843,-42.89227569103241,0.0004092704424510632,0.1953125,-2.0736492244897957,1258.0
41,62464,122,1519,0.1097118144389242,0.023405854,0.2,0.9683743119239807,1936,0.024080395698547363,-0.02547609272005502,0.015730153769254684,-42.92743456363678,0.0004092704424510632,0.2593994140625,-2.0736492244897957,1258.0
41,62976,123,1519,0.017539076681714505,0.017492749,0.2,0.9684364795684814,1952,0.5278478860855103,-0.023627428396139294,-0.021932458505034447,-42.91607713699341,0.0004092704424510632,0.2037353515625,-2.07283954,1258.0
41,63488,124,1518,0.1360319098457694,0.023163605,0.2,0.9690671563148499,1968,0.17261546850204468,-0.022193208569660783,0.03690212219953537,-42.928858160972595,0.0004092704424510632,0.22607421875,-2.07283954,1258.0
42,64000,125,1518,0.010925858572591096,0.021565296,0.2,0.9694695472717285,1984,-1.3407530784606934,-0.023812722298316658,-0.04613516852259636,-42.94683337211609,0.0004092704424510632,0.2332763671875,-2.07283954,1258.0
