time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/value_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/loss,train/entropy_loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
5,10752,21,1851,0.036280049942433834,0.017379131,0.2,0.9904016256332397,320,0.15990746021270752,-0.026774816054967232,-0.019714705646038055,-43.63967680931091,0.0004092704424510632,0.2523193359375,-2.12910875,1258.0
6,11264,22,1850,0.0027574312771321274,0.015472461,0.2,0.9896518588066101,336,0.06849795579910278,-0.02614948234986514,-0.032853592187166214,-43.664804339408875,0.0004092704424510632,0.2049560546875,-2.12910875,1258.0
6,11776,23,1850,0.002098064163874369,0.02029531,0.2,0.9903357625007629,352,0.4124823212623596,-0.026784657951793633,-0.026856647804379463,-43.65167546272278,0.0004092704424510632,0.2337646484375,-2.1343047777777775,1258.0
6,12288,24,1848,0.05355966789647937,0.016809188,0.2,0.9898471236228943,368,0.03233170509338379,-0.023539237212389708,-0.004280120134353638,-43.6680463552475,0.0004092704424510632,0.1981201171875,-2.1343047777777775,1258.0
6,12800,25,1850,0.004368774927570485,0.019696748,0.2,0.9900285601615906,384,0.5320265889167786,-0.027165294130099937,-0.03710820898413658,-43.64604949951172,0.0004092704424510632,0.235107421875,-2.1331073,1258.0
7,13312,26,1851,0.05437645234633237,0.017863907,0.2,0.9909360408782959,400,0.1287134885787964,-0.022741685112123378,-0.0057283248752355576,-43.66851496696472,0.0004092704424510632,0.216552734375,-2.1331073,1258.0
7,13824,27,1850,0.0023184506189863896,0.017146312,0.2,0.9905085563659668,416,-4.885510444641113,-0.026039227392175235,-0.0302016232162714,-43.677655816078186,0.0004092704424510632,0.206787109375,-2.1331073,1258.0
7,14336,28,1851,0.002968050626805052,0.021984149,0.2,0.990166425704956,432,-0.09422731399536133,-0.024255264812381938,-0.04358629882335663,-43.65901184082031,0.0004092704424510632,0.2327880859375,-2.1442149999999995,1258.0
8,14848,29,1851,0.034286535694263875,0.042192098,0.2,0.9884282946586609,448,0.024319827556610107,-0.026038754178443924,-0.015447575598955154,-43.63412272930145,0.0004092704424510632,0.3336181640625,-2.1442149999999995,1258.0
8,15360,30,1851,0.0029254440960357897,0.017617429,0.2,0.9869450330734253,464,0.7598664164543152,-0.021035161676991265,-0.027669912204146385,-43.58534860610962,0.0004092704424510632,0.2138671875,-2.1410984166666664,1258.0
8,15872,31,1850,0.0669047828996554,0.016485134,0.2,0.9846199154853821,480,0.06638383865356445,-0.02104512564255856,-0.007134508341550827,-43.52034020423889,0.0004092704424510632,0.1961669921875,-2.1410984166666664,1258.0
8,16384,32,1849,0.002680381941900123,0.018494286,0.2,0.9854241609573364,496,-1.0942840576171875,-0.023758361669024453,-0.03236067667603493,-43.48873722553253,0.0004092704424510632,0.22021484375,-2.1387888461538456,1258.0
9,16896,33,1849,0.07114270282909274,0.021053761,0.2,0.9844878315925598,512,-0.03474867343902588,-0.025621670472901314,-0.006370622664690018,-43.498414397239685,0.0004092704424510632,0.2344970703125,-2.1387888461538456,1258.0
9,17408,34,1849,0.002037932525126962,0.01814067,0.2,0.9833655953407288,528,0.0823357105255127,-0.0254090797243407,-0.023945437744259834,-43.45678663253784,0.0004092704424510632,0.2176513671875,-2.1387888461538456,1258.0
9,17920,35,1845,0.002651860806508921,0.017206497,0.2,0.9826458096504211,544,0.19495093822479248,-0.021921726933214813,-0.03310023248195648,-43.42902374267578,0.0004092704424510632,0.2264404296875,-2.1194954999999998,1258.0
9,18432,36,1843,0.0717854960821569,0.013354601,0.2,0.9814440608024597,560,0.051002323627471924,-0.017201609691255726,0.006619628518819809,-43.40218257904053,0.0004092704424510632,0.157470703125,-2.1194954999999998,1258.0
10,18944,37,1841,0.0057557438558433205,0.024846774,0.2,0.9807134866714478,576,0.6854116916656494,-0.032536436076043174,-0.04511687159538269,-43.36499226093292,0.0004092704424510632,0.27978515625,-2.114923533333333,1258.0
10,19456,38,1838,0.08025214832741767,0.018686343,0.2,0.9801082015037537,592,0.0226668119430542,-0.024738387117395177,0.012036284431815147,-43.34185755252838,0.0004092704424510632,0.263427734375,-2.114923533333333,1258.0
10,19968,39,1834,0.002435156642604852,0.023107113,0.2,0.9788849949836731,608,-0.1706920862197876,-0.031104351044632494,-0.04061517119407654,-43.31283676624298,0.0004092704424510632,0.26171875,-2.114923533333333,1258.0
11,20480,40,1832,0.0013971840344311204,0.01772138,0.2,0.979204535484314,624,0.6774488091468811,-0.02464116711053066,-0.03076506406068802,-43.292232155799866,0.0004092704424510632,0.2225341796875,-2.1094938125000002,1258.0
11,20992,41,1831,0.08780693565495312,0.020759773,0.2,0.9791328310966492,640,0.05240190029144287,-0.023762795724906027,0.01973620057106018,-43.30624186992645,0.0004092704424510632,0.2237548828125,-2.1094938125000002,1258.0
11,21504,42,1832,0.003617334208684042,0.012983428,0.2,0.9789074659347534,656,0.4899839758872986,-0.01896620137267746,-0.03773052990436554,-43.292766094207764,0.0004092704424510632,0.16259765625,-2.110593823529412,1258.0
12,22016,43,1831,0.08337217941880226,0.02114512,0.2,0.9789301753044128,672,0.07580012083053589,-0.02617725674645044,0.003128204494714737,-43.294010519981384,0.0004092704424510632,0.2646484375,-2.110593823529412,1258.0
12,22528,44,1831,0.002246732912681182,0.016559718,0.2,0.9777547121047974,688,-0.48168087005615234,-0.02146052009629784,-0.040627650916576385,-43.27829968929291,0.0004092704424510632,0.2103271484375,-2.110593823529412,1258.0
12,23040,45,1830,0.002912553787609795,0.018805152,0.2,0.9778528809547424,704,0.09974920749664307,-0.02486259375291411,-0.030405474826693535,-43.250457406044006,0.0004092704424510632,0.248046875,-2.120181111111111,1258.0
12,23552,46,1830,0.08942506241146475,0.01640934,0.2,0.9776763916015625,720,0.03610438108444214,-0.024237528268713504,0.00898221880197525,-43.25522220134735,0.0004092704424510632,0.2269287109375,-2.120181111111111,1258.0
13,24064,47,1831,0.01183705464063678,0.017413836,0.2,0.976758599281311,736,0.4519542455673218,-0.02182254685612861,-0.024318167939782143,-43.23362839221954,0.0004092704424510632,0.1888427734375,-2.1238316315789474,1258.0
13,24576,48,1832,0.0925076229032129,0.020882022,0.2,0.9751068353652954,752,0.1308344602584839,-0.022569424385437742,0.006754234433174133,-43.19168031215668,0.0004092704424510632,0.2052001953125,-2.1238316315789474,1258.0
13,25088,49,1823,0.0023662700496061007,0.0152198225,0.2,0.9728955626487732,768,-1.1688730716705322,-0.021794022373796906,-0.03372946381568909,-43.13272321224213,0.0004092704424510632,0.180419921875,-2.1238316315789474,1258.0
14,25600,50,1817,0.0023154369737312663,0.024221875,0.2,0.9707241058349609,784,0.11271476745605469,-0.03284488001372665,-0.044957295060157776,-43.062522172927856,0.0004092704424510632,0.2919921875,-2.12054605,1258.0
14,26112,51,1813,0.08850802876986563,0.019545287,0.2,0.9710463285446167,800,0.05160611867904663,-0.022614364730543457,0.003977522253990173,-43.02416658401489,0.0004092704424510632,0.2352294921875,-2.12054605,1258.0
14,26624,52,1807,0.004251840888173319,0.022668881,0.2,0.9716969728469849,816,0.5617519021034241,-0.028206237591803074,-0.033339470624923706,-43.043923139572144,0.0004092704424510632,0.2249755859375,-2.119137619047619,1258.0
15,27136,53,1803,0.08974096737802029,0.018960448,0.2,0.9703178405761719,832,0.09801501035690308,-0.022917896072613075,0.01751699298620224,-43.03842484951019,0.0004092704424510632,0.2099609375,-2.119137619047619,1258.0
15,27648,54,1800,0.002403623151622014,0.018884316,0.2,0.9696587324142456,848,-2.2672834396362305,-0.02283709470066242,-0.032436735928058624,-42.98996317386627,0.0004092704424510632,0.2177734375,-2.119137619047619,1258.0
15,28160,55,1795,0.0023507362056989223,0.02035011,0.2,0.9688263535499573,864,0.11949723958969116,-0.02523714496055618,-0.04459994658827782,-42.974963545799255,0.0004092704424510632,0.2552490234375,-2.113190409090909,1258.0
15,28672,56,1792,0.0682680030586198,0.0415039,0.2,0.9683011770248413,880,0.043491482734680176,-0.028320093857473694,-0.01062782108783722,-42.94477593898773,0.0004092704424510632,0.328125,-2.113190409090909,1258.0
16,29184,57,1789,0.006209820028743707,0.023468234,0.2,0.967399001121521,896,0.4187834858894348,-0.02955251700768713,-0.03372712433338165,-42.923346281051636,0.0004092704424510632,0.2581787109375,-2.1118507826086956,1258.0
16,29696,58,1786,0.08891866588965058,0.026470447,0.2,0.9662536382675171,912,0.04890173673629761,-0.032645657876855694,-0.004704002290964127,-42.885921359062195,0.0004092704424510632,0.2772216796875,-2.1118507826086956,1258.0
16,30208,59,1783,0.0039170932377601275,0.010472938,0.2,0.9656821489334106,928,-2.3689870834350586,-0.015495872459723614,-0.030819011852145195,-42.85009169578552,0.0004092704424510632,0.127197265625,-2.1025599583333334,1258.0
17,30720,60,1781,0.11065044067800045,0.014745252,0.2,0.9663770198822021,944,-0.027102112770080566,-0.027030047815060243,0.010141156613826752,-42.853092432022095,0.0004092704424510632,0.2255859375,-2.1025599583333334,1258.0
17,31232,61,1777,0.0014336667554744054,0.01683344,0.2,0.9661462306976318,960,0.010927796363830566,-0.022468112845672294,-0.026230504736304283,-42.86289119720459,0.0004092704424510632,0.221435546875,-2.1025599583333334,1258.0
17,31744,62,1774,0.004021644876047503,0.014989092,0.2,0.9668195843696594,976,0.05006265640258789,-0.023326883470872417,-0.034474633634090424,-42.866305470466614,0.0004092704424510632,0.225830078125,-2.09621772,1258.0
18,32256,63,1770,0.11554418457672,0.028293008,0.2,0.9659437537193298,992,0.006374716758728027,-0.02725406906392891,0.0036299899220466614,-42.8741660118103,0.0004092704424510632,0.2679443359375,-2.09621772,1258.0
18,32768,64,1767,0.001893871074571507,0.023080546,0.2,0.965865433216095,1008,0.4010087847709656,-0.026010577654233202,-0.04072105512022972,-42.851134181022644,0.0004092704424510632,0.2550048828125,-2.096838423076923,1258.0
18,33280,65,1765,0.11677373433485627,0.023175864,0.2,0.9649475812911987,1024,-0.00653231143951416,-0.023294084341614507,0.028514917939901352,-42.841137647628784,0.0004092704424510632,0.25146484375,-2.096838423076923,1258.0
19,33792,66,1763,0.0024694937237654813,0.01657148,0.2,0.965156614780426,1040,0.011378347873687744,-0.019959470664616674,-0.024890556931495667,-42.81969976425171,0.0004092704424510632,0.164306640625,-2.096838423076923,1258.0
19,34304,67,1760,0.0030397351074498147,0.021507347,0.2,0.9665715098381042,1056,0.12669801712036133,-0.025833798048552126,-0.024406112730503082,-42.84266722202301,0.0004092704424510632,0.26123046875,-2.0900098888888885,1258.0
19,34816,68,1758,0.12282193778082728,0.015701873,0.2,0.9673717617988586,1072,0.031382620334625244,-0.02276503766188398,0.028096847236156464,-42.8826402425766,0.0004092704424510632,0.2266845703125,-2.0900098888888885,1258.0
20,35328,69,1756,0.002962225622468395,0.018792078,0.2,0.9685471653938293,1088,0.6720994710922241,-0.02468556637177244,-0.03160129860043526,-42.90491259098053,0.0004092704424510632,0.2379150390625,-2.0922685,1258.0
20,35840,70,1754,0.11007746681571007,0.017861187,0.2,0.970841646194458,1104,0.026015877723693848,-0.02524174295103876,0.008979447185993195,-42.96437692642212,0.0004092704424510632,0.2196044921875,-2.0922685,1258.0
20,36352,71,1751,0.002063292738966993,0.021636002,0.2,0.9707590937614441,1120,0.06533569097518921,-0.028729318466503173,-0.028471922501921654,-43.006486773490906,0.0004092704424510632,0.2689208984375,-2.0922685,1258.0
21,36864,72,1749,0.003368812693224754,0.015172841,0.2,0.971863865852356,1136,0.31584012508392334,-0.01845546139520593,-0.025157878175377846,-43.00966119766235,0.0004092704424510632,0.182373046875,-2.086081896551724,1258.0
21,37376,73,1747,0.11650344985537231,0.022196883,0.2,0.9721068143844604,1152,0.01559901237487793,-0.023885875576524995,0.015551585704088211,-43.037803649902344,0.0004092704424510632,0.25634765625,-2.086081896551724,1258.0
21,37888,74,1745,0.00976141272985842,0.019682072,0.2,0.9728893637657166,1168,0.5042588710784912,-0.025459856959059834,-0.03863592445850372,-43.04748070240021,0.0004092704424510632,0.2271728515625,-2.0865890666666664,1258.0
22,38400,75,1744,0.10189618240110576,0.018537864,0.2,0.9711059927940369,1184,0.1730746030807495,-0.02264603369985707,0.013392522931098938,-43.049609899520874,0.0004092704424510632,0.2239990234375,-2.0865890666666664,1258.0
22,38912,76,1741,0.004709922657639254,0.019222222,0.2,0.969846785068512,1200,-0.8420532941818237,-0.021952735725790262,-0.023467503488063812,-42.98287534713745,0.0004092704424510632,0.19677734375,-2.0865890666666664,1258.0
22,39424,77,1739,0.002457770664477721,0.022504475,0.2,0.969260573387146,1216,0.4691680073738098,-0.02493377955397591,-0.040181081742048264,-42.955859780311584,0.0004092704424510632,0.2366943359375,-2.085432322580645,1258.0
22,39936,78,1737,0.08684318419545889,0.023151092,0.2,0.9682279229164124,1232,0.13387489318847656,-0.025485202422714792,0.020387597382068634,-42.92824649810791,0.0004092704424510632,0.266845703125,-2.085432322580645,1258.0
23,40448,79,1736,0.015430516650667414,0.01534702,0.2,0.967595636844635,1248,0.4097355604171753,-0.02113634989655111,-0.016471177339553833,-42.89617037773132,0.0004092704424510632,0.196533203125,-2.0807022500000003,1258.0
23,40960,80,1733,0.08167878759559244,0.017615244,0.2,0.9663261771202087,1264,0.2989541292190552,-0.017727378202835098,0.01580159366130829,-42.8705370426178,0.0004092704424510632,0.1861572265625,-2.0807022500000003,1258.0
23,41472,81,1732,0.007162632187828422,0.014711894,0.2,0.965770423412323,1280,-2.349264621734619,-0.022904329147422686,-0.05014566704630852,-42.83099925518036,0.0004092704424510632,0.1927490234375,-2.0807022500000003,1258.0
24,41984,82,1731,0.0041621436321293,0.021344803,0.2,0.964810311794281,1296,0.17892104387283325,-0.029030723177129403,-0.03262336179614067,-42.81379961967468,0.0004092704424510632,0.263427734375,-2.0763965151515156,1258.0
24,42496,83,1729,0.06042500154580921,0.032269195,0.2,0.965325117111206,1312,0.19428086280822754,-0.030527926690410823,-0.015755632892251015,-42.791189074516296,0.0004092704424510632,0.3035888671875,-2.0763965151515156,1258.0
24,43008,84,1728,0.017145380727015436,0.02360605,0.2,0.9658454656600952,1328,0.051464974880218506,-0.02672549377894029,-0.02916615456342697,-42.815934896469116,0.0004092704424510632,0.256103515625,-2.0711446764705888,1258.0
25,43520,85,1727,0.07075755717232823,0.0159913,0.2,0.9662312865257263,1344,0.31718212366104126,-0.021549036682699807,-0.0022212043404579163,-42.83125829696655,0.0004092704424510632,0.2174072265625,-2.0711446764705888,1258.0
25,44032,86,1726,0.003031277778063668,0.019418035,0.2,0.9663329124450684,1360,-1.986980676651001,-0.026533201424172148,-0.02612115442752838,-42.83565127849579,0.0004092704424510632,0.229736328125,-2.0734542857142864,1258.0
25,44544,87,1724,0.088708380702883,0.014216347,0.2,0.9661237001419067,1376,-0.09353387355804443,-0.023176313217845745,0.013219207525253296,-42.83232128620148,0.0004092704424510632,0.211669921875,-2.0734542857142864,1258.0
26,45056,88,1723,0.0019967726493632654,0.018337045,0.2,0.9646589159965515,1392,0.00243377685546875,-0.020706368930405006,-0.01914321631193161,-42.8071026802063,0.0004092704424510632,0.2098388671875,-2.0734542857142864,1258.0
26,45568,89,1721,0.003744752873899415,0.014880385,0.2,0.9643514752388,1408,0.23154079914093018,-0.021777600384666584,-0.018954133614897728,-42.7674446105957,0.0004092704424510632,0.1883544921875,-2.0761192500000005,1258.0
26,46080,90,1720,0.07581901561934501,0.015206881,0.2,0.9623181819915771,1424,0.025125324726104736,-0.020806016167625785,0.005658220499753952,-42.74562704563141,0.0004092704424510632,0.2000732421875,-2.0761192500000005,1258.0
27,46592,91,1718,0.007805688015650958,0.014441146,0.2,0.9649781584739685,1440,-0.4307061433792114,-0.017951667119632475,-0.02107241377234459,-42.74010872840881,0.0004092704424510632,0.156005859375,-2.075913297297298,1258.0
27,47104,92,1713,0.09753043088130653,0.024156421,0.2,0.9640088677406311,1456,-0.005467414855957031,-0.028760526416590437,0.0023827962577342987,-42.794546246528625,0.0004092704424510632,0.29052734375,-2.075913297297298,1258.0
27,47616,93,1707,0.0028095299348933622,0.017926952,0.2,0.963329017162323,1472,0.1857127547264099,-0.026595986681059003,-0.0447777695953846,-42.748621344566345,0.0004092704424510632,0.238037109375,-2.075913297297298,1258.0
28,48128,94,1706,0.00302149375420413,0.0219743,0.2,0.9635105729103088,1488,0.043879806995391846,-0.02161002175125759,-0.031135868281126022,-42.750133633613586,0.0004092704424510632,0.23828125,-2.0776052105263165,1258.0
28,48640,95,1704,0.08125910174567252,0.019221831,0.2,0.9646121859550476,1504,0.07336205244064331,-0.028461076377425343,-0.016185011714696884,-42.7720046043396,0.0004092704424510632,0.237060546875,-2.0776052105263165,1258.0
28,49152,96,1702,0.006694667332340032,0.014398301,0.2,0.9634673595428467,1520,0.6754737496376038,-0.021377031051088125,-0.041653964668512344,-42.77656054496765,0.0004092704424510632,0.175537109375,-2.0789561538461547,1258.0
29,49664,97,1701,0.08919950667768717,0.016679773,0.2,0.9622549414634705,1536,0.17169493436813354,-0.022261490354139823,0.019718438386917114,-42.72626054286957,0.0004092704424510632,0.210693359375,-2.0789561538461547,1258.0
29,50176,98,1699,0.003435832559262053,0.015443237,0.2,0.9616032838821411,1552,-2.827603578567505,-0.02122525664162822,-0.03854025900363922,-42.693939566612244,0.0004092704424510632,0.19677734375,-2.0789561538461547,1258.0
29,50688,99,1698,0.0031237854673236143,0.017542752,0.2,0.9616603255271912,1568,0.12528371810913086,-0.023809106103726663,-0.022143179550766945,-42.68491005897522,0.0004092704424510632,0.2186279296875,-2.074111525,1258.0
30,51200,100,1697,0.07615376298781484,0.017237691,0.2,0.96023029088974,1584,0.1031004786491394,-0.017581912426976487,0.0031349528580904007,-42.67100155353546,0.0004092704424510632,0.169921875,-2.074111525,1258.0
30,51712,101,1695,0.007483341818442568,0.020346794,0.2,0.9621472954750061,1600,0.5252759456634521,-0.027847756748087704,-0.038643576204776764,-42.65829002857208,0.0004092704424510632,0.24267578125,-2.072092048780488,1258.0
30,52224,102,1693,0.08368449728004634,0.019747727,0.2,0.9623332023620605,1616,0.20793205499649048,-0.026163576199905947,-0.002119019627571106,-42.71277976036072,0.0004092704424510632,0.23291015625,-2.072092048780488,1258.0
31,52736,103,1692,0.0034285819456272293,0.016245719,0.2,0.9607163071632385,1632,-0.8406438827514648,-0.023226468823850155,-0.036599766463041306,-42.68145024776459,0.0004092704424510632,0.20751953125,-2.072092048780488,1258.0
31,53248,104,1691,0.0025013493141159415,0.021363687,0.2,0.9610652327537537,1648,0.07961118221282959,-0.027562872099224478,-0.03724552318453789,-42.64661657810211,0.0004092704424510632,0.257080078125,-2.0740952380952384,1258.0
31,53760,105,1689,0.07872246170882136,0.020054331,0.2,0.9612831473350525,1664,0.09569764137268066,-0.026589548942865804,-0.009038997814059258,-42.66895282268524,0.0004092704424510632,0.263671875,-2.0740952380952384,1258.0
32,54272,106,1687,0.00911685601749923,0.018179001,0.2,0.9626109004020691,1680,0.3474283814430237,-0.02569139031402301,-0.03853718191385269,-42.680845856666565,0.0004092704424510632,0.2384033203125,-2.0750575348837215,1258.0
32,54784,107,1686,0.07549317530356348,0.022391217,0.2,0.9611737728118896,1696,0.2155788540840149,-0.027358397768693976,0.0011807344853878021,-42.69414663314819,0.0004092704424510632,0.2752685546875,-2.0750575348837215,1258.0
32,55296,108,1686,0.00424212734651519,0.022404606,0.2,0.9586836695671082,1712,-0.40856635570526123,-0.032810265620355494,-0.04777342453598976,-42.628902196884155,0.0004092704424510632,0.2615966796875,-2.0750575348837215,1258.0
33,55808,109,1686,0.004340453982877079,0.026804164,0.2,0.9589294791221619,1728,0.07136529684066772,-0.024906598759116605,-0.023924564942717552,-42.582183837890625,0.0004092704424510632,0.282470703125,-2.0740694318181823,1258.0
33,56320,110,1685,0.06584569334518164,0.018348683,0.2,0.9570202231407166,1744,0.12201333045959473,-0.021746869548223913,-0.009328771382570267,-42.57623612880707,0.0004092704424510632,0.21923828125,-2.0740694318181823,1258.0
33,56832,111,1684,0.013218139327364042,0.019807134,0.2,0.9576489329338074,1760,0.3585372567176819,-0.02782155352178961,-0.04159926250576973,-42.53916049003601,0.0004092704424510632,0.2467041015625,-2.0733718000000003,1258.0
34,57344,112,1684,0.0724520644871518,0.016180722,0.2,0.9582462906837463,1776,0.3027770519256592,-0.020915011875331402,0.010304372757673264,-42.57307457923889,0.0004092704424510632,0.21728515625,-2.0733718000000003,1258.0
34,57856,113,1683,0.0033323604620818514,0.018312816,0.2,0.9596471190452576,1792,-1.6710882186889648,-0.024313061265274882,-0.036503419280052185,-42.59480559825897,0.0004092704424510632,0.207763671875,-2.0733718000000003,1258.0
34,58368,114,1682,0.002669041063199984,0.020063244,0.2,0.9589870572090149,1808,-0.040428876876831055,-0.029543682525400072,-0.04366953670978546,-42.61540341377258,0.0004092704424510632,0.2845458984375,-2.071968782608696,1258.0
35,58880,115,1681,0.04556633846368641,0.041595384,0.2,0.9578214883804321,1824,0.03574424982070923,-0.02186387762776576,-0.010034182108938694,-42.574655175209045,0.0004092704424510632,0.2930908203125,-2.071968782608696,1258.0
35,59392,116,1681,0.013965710022603162,0.023392746,0.2,0.958289623260498,1840,0.061817467212677,-0.026372662920039147,-0.037705693393945694,-42.55991446971893,0.0004092704424510632,0.2630615234375,-2.0726149787234047,1258.0
35,59904,117,1680,0.09583208267576993,0.022145651,0.2,0.9578955769538879,1856,0.2882359027862549,-0.02484926604665816,0.0097125843167305,-42.57064485549927,0.0004092704424510632,0.2032470703125,-2.0726149787234047,1258.0
35,60416,118,1680,0.005393538798671216,0.019151112,0.2,0.9591944217681885,1872,-1.5130951404571533,-0.028333060603472404,-0.044729363173246384,-42.57033622264862,0.0004092704424510632,0.2371826171875,-2.0754177916666667,1258.0
36,60928,119,1679,0.10143918497487903,0.02307835,0.2,0.9626192450523376,1888,-0.010798215866088867,-0.02860945143038407,0.00013941526412963867,-42.64881932735443,0.0004092704424510632,0.2720947265625,-2.0754177916666667,1258.0
36,61440,120,1679,0.002057271656667581,0.020761974,0.2,0.9634645581245422,1904,0.0703083872795105,-0.027058416744694114,-0.03976878151297569,-42.72928869724274,0.0004092704424510632,0.2568359375,-2.0754177916666667,1258.0
36,61952,121,1679,0.002475467470503645,0.022579774,0.2,0.9637846350669861,1920,0.2884438633918762,-0.027526909716470982,-0.050343383103609085,-42.73281419277191,0.0004092704424510632,0.29296875,-2.0764803061224493,1258.0
37,62464,122,1678,0.08018231054302305,0.02051707,0.2,0.9641798734664917,1936,0.07732051610946655,-0.021673581271898,0.006041187793016434,-42.74858105182648,0.0004092704424510632,0.321044921875,-2.0764803061224493,1258.0
37,62976,123,1678,0.01002666019485332,0.014998505,0.2,0.9637617468833923,1952,0.5560280084609985,-0.024228114139987156,-0.02359953708946705,-42.74965155124664,0.0004092704424510632,0.24755859375,-2.0731709200000004,1258.0
37,63488,124,1678,0.07721204170957208,0.019663185,0.2,0.962614893913269,1968,0.20950353145599365,-0.029238813294796273,0.002395056188106537,-42.72817289829254,0.0004092704424510632,0.2884521484375,-2.0731709200000004,1258.0
38,64000,125,1677,0.007278365097590722,0.01703959,0.2,0.9615404605865479,1984,-1.6687343120574951,-0.024895570619264618,-0.027409540489315987,-42.69486427307129,0.0004092704424510632,0.2498779296875,-2.0731709200000004,1258.0
