time/time_elapsed,time/total_timesteps,time/iterations,time/fps,train/value_loss,train/approx_kl,train/clip_range,train/std,train/n_updates,train/explained_variance,train/policy_gradient_loss,train/loss,train/entropy_loss,train/learning_rate,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
4,8704,17,1823,0.0020129029981035274,0.015726514,0.2,0.9983178973197937,256,0.04555070400238037,-0.02746660227421671,-0.03967844694852829,-43.935667872428894,0.0004092704424510632,0.24267578125,-2.0890385,1258.0
5,9216,18,1822,0.0032501878158655018,0.018278435,0.2,0.9975486397743225,272,0.05577373504638672,-0.02437006009859033,-0.02825073152780533,-43.90068817138672,0.0004092704424510632,0.263671875,-2.069733428571429,1258.0
5,9728,19,1820,0.010774516413221136,0.025586076,0.2,0.9978991746902466,288,0.027430593967437744,-0.025802019226830453,-0.03930453211069107,-43.895097613334656,0.0004092704424510632,0.267333984375,-2.069733428571429,1258.0
5,10240,20,1819,0.005084330041427165,0.018746737,0.2,0.9986186027526855,304,0.2624471187591553,-0.024107488512527198,-0.03716803342103958,-43.909377098083496,0.0004092704424510632,0.239501953125,-2.06363825,1258.0
5,10752,21,1822,0.014006061013787985,0.034338586,0.2,0.999214231967926,320,0.0653807520866394,-0.03166208376933355,-0.0419427715241909,-43.927372455596924,0.0004092704424510632,0.2889404296875,-2.06363825,1258.0
6,11264,22,1819,0.0018460724404576467,0.018059459,0.2,1.0011264085769653,336,0.18418961763381958,-0.02421102422522381,-0.03344037011265755,-43.9652453660965,0.0004092704424510632,0.2562255859375,-2.06363825,1258.0
6,11776,23,1819,0.0030676650276291184,0.021811616,0.2,1.0005311965942383,352,0.3627334237098694,-0.02528415052802302,-0.030950449407100677,-43.995808839797974,0.0004092704424510632,0.2607421875,-2.0701235555555555,1258.0
6,12288,24,1820,0.020736174221383408,0.019161643,0.2,1.0002467632293701,368,0.06569945812225342,-0.020798187513719313,-0.01603764295578003,-43.97440016269684,0.0004092704424510632,0.2138671875,-2.0701235555555555,1258.0
7,12800,25,1816,0.002584318059234647,0.011777539,0.2,0.9991797208786011,384,0.7853689193725586,-0.02486424511880614,-0.061138004064559937,-43.94975924491882,0.0004092704424510632,0.1981201171875,-2.0470444,1258.0
7,13312,26,1816,0.024507440743036568,0.02483974,0.2,0.9980646371841431,400,0.1396605372428894,-0.03154908848227933,-0.03452569618821144,-43.91363048553467,0.0004092704424510632,0.27880859375,-2.0470444,1258.0
7,13824,27,1811,0.002284146652527852,0.022654582,0.2,0.998759925365448,416,-0.40999722480773926,-0.02619235743622994,-0.032523609697818756,-43.898770809173584,0.0004092704424510632,0.2396240234375,-2.0470444,1258.0
7,14336,28,1811,0.002157111681299284,0.013017118,0.2,0.9982468485832214,432,0.38582760095596313,-0.020097182947210968,-0.03373577818274498,-43.91156327724457,0.0004092704424510632,0.18798828125,-2.051356727272727,1258.0
8,14848,29,1809,0.018959121487569064,0.034965448,0.2,0.9978153109550476,448,0.02807784080505371,-0.024504524844815023,-0.021632645279169083,-43.88833689689636,0.0004092704424510632,0.2689208984375,-2.051356727272727,1258.0
8,15360,30,1806,0.0028797206505259965,0.012952646,0.2,0.9974666237831116,464,0.6015320420265198,-0.01801446476019919,-0.027109885588288307,-43.875661969184875,0.0004092704424510632,0.171875,-2.0539384166666665,1258.0
8,15872,31,1805,0.03767877508653328,0.01624076,0.2,0.996828019618988,480,0.07307040691375732,-0.03214532384299673,-0.030121682211756706,-43.868733406066895,0.0004092704424510632,0.251708984375,-2.0539384166666665,1258.0
9,16384,32,1801,0.0021319870775187155,0.01485186,0.2,0.9933146834373474,496,-0.3819851875305176,-0.022750516407541,-0.030431363731622696,-43.805044054985046,0.0004092704424510632,0.2071533203125,-2.0591702307692303,1258.0
9,16896,33,1800,0.04693602735642344,0.02037961,0.2,0.9928097128868103,512,-0.03560841083526611,-0.026446836913237348,-0.018982259556651115,-43.725659012794495,0.0004092704424510632,0.2440185546875,-2.0591702307692303,1258.0
9,17408,34,1798,0.00265573611977743,0.01633995,0.2,0.9929220080375671,528,0.012540280818939209,-0.024481089669279754,-0.04384860023856163,-43.726874113082886,0.0004092704424510632,0.213623046875,-2.0591702307692303,1258.0
9,17920,35,1797,0.003375506137672346,0.018354952,0.2,0.9912505149841309,544,0.0943150520324707,-0.023842085531214252,-0.04462428390979767,-43.70435833930969,0.0004092704424510632,0.2216796875,-2.0511241428571427,1258.0
10,18432,36,1797,0.05260060029104352,0.029077176,0.2,0.9911105036735535,560,0.06438857316970825,-0.03481025295332074,-0.015153652057051659,-43.66455352306366,0.0004092704424510632,0.301513671875,-2.0511241428571427,1258.0
10,18944,37,1798,0.0024288396125484724,0.02578672,0.2,0.9915185570716858,576,0.7490458488464355,-0.026560401645838283,-0.033659446984529495,-43.67175078392029,0.0004092704424510632,0.2447509765625,-2.043100133333333,1258.0
10,19456,38,1796,0.053504627547226846,0.017632257,0.2,0.9906548261642456,592,0.005441546440124512,-0.021652480150805786,0.000619892030954361,-43.66285693645477,0.0004092704424510632,0.206787109375,-2.043100133333333,1258.0
11,19968,39,1796,0.0017035838245647028,0.014812851,0.2,0.9905272722244263,608,0.012036740779876709,-0.026679031187086366,-0.03692164644598961,-43.63416075706482,0.0004092704424510632,0.2003173828125,-2.043100133333333,1258.0
11,20480,40,1796,0.002618543065182166,0.019845665,0.2,0.9911332130432129,624,0.40153342485427856,-0.024061476375209168,-0.030580654740333557,-43.64102554321289,0.0004092704424510632,0.218505859375,-2.0455465625,1258.0
11,20992,41,1797,0.06067754083778709,0.020044979,0.2,0.9919832348823547,640,0.03614616394042969,-0.024340508767636493,-0.009450014680624008,-43.666948676109314,0.0004092704424510632,0.213623046875,-2.0455465625,1258.0
11,21504,42,1797,0.005092435785627458,0.016266454,0.2,0.9929668307304382,656,0.798340380191803,-0.022336937370710075,-0.020473940297961235,-43.70089256763458,0.0004092704424510632,0.2081298828125,-2.0495669411764705,1258.0
12,22016,43,1797,0.0678889931878075,0.022653446,0.2,0.9930875301361084,672,0.031950294971466064,-0.0302693503908813,-0.01300099864602089,-43.71139895915985,0.0004092704424510632,0.281982421875,-2.0495669411764705,1258.0
12,22528,44,1797,0.0018142200951842824,0.01625922,0.2,0.9937465786933899,688,-0.2415088415145874,-0.02156435629876796,-0.01545412465929985,-43.72546935081482,0.0004092704424510632,0.230224609375,-2.0495669411764705,1258.0
12,23040,45,1798,0.001510074527686811,0.022417028,0.2,0.9927099943161011,704,0.7802865505218506,-0.02793852993636392,-0.039683159440755844,-43.72726321220398,0.0004092704424510632,0.2667236328125,-2.0504161666666665,1258.0
13,23552,46,1798,0.0764785127248615,0.02433071,0.2,0.9922991394996643,720,0.06081932783126831,-0.027815194815048017,0.0023570023477077484,-43.6916583776474,0.0004092704424510632,0.2537841796875,-2.0504161666666665,1258.0
13,24064,47,1798,0.004634672899555881,0.023977175,0.2,0.9924181699752808,736,0.6964879035949707,-0.031487199652474374,-0.04567340388894081,-43.687697649002075,0.0004092704424510632,0.2716064453125,-2.0512248421052632,1258.0
13,24576,48,1799,0.06403583486098796,0.021494552,0.2,0.9923577308654785,752,0.12976229190826416,-0.024672795581864193,0.0010193176567554474,-43.689003467559814,0.0004092704424510632,0.228515625,-2.0512248421052632,1258.0
13,25088,49,1799,0.002366704480664339,0.013855871,0.2,0.990811824798584,768,-0.44545185565948486,-0.020033249020343646,-0.029277043417096138,-43.66473746299744,0.0004092704424510632,0.176513671875,-2.0512248421052632,1258.0
14,25600,50,1798,0.0018717049642873462,0.028295908,0.2,0.9905918836593628,784,0.23308712244033813,-0.025774111651116982,-0.03380131721496582,-43.6272999048233,0.0004092704424510632,0.2508544921875,-2.05572695,1258.0
14,26112,51,1798,0.07309550256468356,0.020377174,0.2,0.9914880990982056,800,0.022777915000915527,-0.023748682986479253,-0.002698231488466263,-43.6385794878006,0.0004092704424510632,0.236328125,-2.05572695,1258.0
14,26624,52,1798,0.0029195230526966043,0.022868384,0.2,0.9907257556915283,816,0.7176008820533752,-0.02721023792400956,-0.03262636438012123,-43.64404320716858,0.0004092704424510632,0.2635498046875,-2.0458920476190476,1258.0
15,27136,53,1797,0.06789489393122494,0.014201799,0.2,0.9881207346916199,832,0.15524911880493164,-0.023703459388343617,-0.001805666834115982,-43.594680190086365,0.0004092704424510632,0.2640380859375,-2.0458920476190476,1258.0
15,27648,54,1798,0.0018525400791986613,0.016130578,0.2,0.9870640635490417,848,-2.063631296157837,-0.02418676542583853,-0.028389524668455124,-43.522995829582214,0.0004092704424510632,0.197021484375,-2.0458920476190476,1258.0
15,28160,55,1798,0.002167648071917938,0.026824158,0.2,0.9870191216468811,864,0.18981987237930298,-0.026575602401862852,-0.040119245648384094,-43.5127774477005,0.0004092704424510632,0.3048095703125,-2.0513711363636364,1258.0
15,28672,56,1797,0.06816162553150207,0.045626707,0.2,0.9856754541397095,880,0.009026765823364258,-0.03202374794636853,-0.009705726057291031,-43.48192536830902,0.0004092704424510632,0.3565673828125,-2.0513711363636364,1258.0
16,29184,57,1797,0.00311737918673316,0.014943998,0.2,0.9866104125976562,896,0.6905617117881775,-0.024805135966744274,-0.03170066699385643,-43.47419059276581,0.0004092704424510632,0.222900390625,-2.052539,1258.0
16,29696,58,1797,0.07428248797077686,0.01918142,0.2,0.9862997531890869,912,0.2228795886039734,-0.022280779026914388,0.012098953127861023,-43.49114978313446,0.0004092704424510632,0.232177734375,-2.052539,1258.0
16,30208,59,1797,0.006146960740807117,0.016525837,0.2,0.984691321849823,928,-4.5923542976379395,-0.027364721085177734,-0.03815663978457451,-43.46134030818939,0.0004092704424510632,0.242431640625,-2.0538839166666665,1258.0
17,30720,60,1796,0.094599565025419,0.024877286,0.2,0.9836637377738953,944,-0.08922171592712402,-0.02874591368890833,-0.0033027976751327515,-43.41006112098694,0.0004092704424510632,0.315185546875,-2.0538839166666665,1258.0
17,31232,61,1796,0.0018853785113606136,0.016341811,0.2,0.9847498536109924,960,0.0059629082679748535,-0.026845143147511408,-0.030398322269320488,-43.41265523433685,0.0004092704424510632,0.2615966796875,-2.0538839166666665,1258.0
17,31744,62,1795,0.004104608720808756,0.014965719,0.2,0.9848021864891052,976,0.07009267807006836,-0.026599516029818915,-0.03774325177073479,-43.43632113933563,0.0004092704424510632,0.249267578125,-2.05306568,1258.0
17,32256,63,1792,0.10545062506571412,0.017172193,0.2,0.983737051486969,992,0.015281736850738525,-0.021386540815001354,0.021011795848608017,-43.41617727279663,0.0004092704424510632,0.22265625,-2.05306568,1258.0
18,32768,64,1789,0.001764371862009284,0.015623587,0.2,0.9818726181983948,1008,0.6586620807647705,-0.02404567413032055,-0.030809126794338226,-43.36884129047394,0.0004092704424510632,0.220703125,-2.048131192307692,1258.0
18,33280,65,1786,0.08986455108970404,0.012961134,0.2,0.9802653789520264,1024,-0.005823969841003418,-0.01917984902684111,0.013990160077810287,-43.318230867385864,0.0004092704424510632,0.1748046875,-2.048131192307692,1258.0
18,33792,66,1784,0.0025530756793159526,0.015725685,0.2,0.9797126650810242,1040,-0.02067887783050537,-0.027820674935355783,-0.039180364459753036,-43.27773594856262,0.0004092704424510632,0.2225341796875,-2.048131192307692,1258.0
19,34304,67,1782,0.004004639369668439,0.018565666,0.2,0.9782480001449585,1056,0.10252457857131958,-0.025341035056044348,-0.029532605782151222,-43.2497900724411,0.0004092704424510632,0.2537841796875,-2.0449173333333333,1258.0
19,34816,68,1780,0.09528668690472841,0.014723193,0.2,0.9775246977806091,1072,0.03499823808670044,-0.022375558721250854,0.0015782378613948822,-43.20584177970886,0.0004092704424510632,0.2158203125,-2.0449173333333333,1258.0
19,35328,69,1778,0.003241574697312899,0.028349966,0.2,0.978182852268219,1088,0.641980767250061,-0.026766362017951906,-0.026792682707309723,-43.20586431026459,0.0004092704424510632,0.240478515625,-2.0463585714285712,1258.0
20,35840,70,1776,0.08683071890845895,0.021954684,0.2,0.9783052206039429,1104,0.06062251329421997,-0.023759117611916736,0.00424102321267128,-43.229148745536804,0.0004092704424510632,0.22412109375,-2.0463585714285712,1258.0
20,36352,71,1775,0.0023878335177869303,0.019335428,0.2,0.9808455109596252,1120,-0.12749838829040527,-0.029748003755230457,-0.04376797005534172,-43.249703764915466,0.0004092704424510632,0.2830810546875,-2.0463585714285712,1258.0
20,36864,72,1773,0.0020650226178986486,0.02712101,0.2,0.982035756111145,1136,0.5185375213623047,-0.023612437740666792,-0.03213660791516304,-43.32837665081024,0.0004092704424510632,0.2525634765625,-2.0470115172413794,1258.0
21,37376,73,1772,0.09609169466421008,0.021817595,0.2,0.9795444011688232,1152,0.04444396495819092,-0.02449034839810338,-0.0023991502821445465,-43.30680954456329,0.0004092704424510632,0.2283935546875,-2.0470115172413794,1258.0
21,37888,74,1771,0.0028948325161763933,0.025501993,0.2,0.9779236316680908,1168,0.7456493973731995,-0.02913180153700523,-0.03605467453598976,-43.23186707496643,0.0004092704424510632,0.26513671875,-2.0459466666666666,1258.0
21,38400,75,1769,0.08801012020558119,0.0219301,0.2,0.9769012331962585,1184,0.12094771862030029,-0.02607811614871025,0.005441360175609589,-43.19306790828705,0.0004092704424510632,0.25390625,-2.0459466666666666,1258.0
22,38912,76,1767,0.0024823255407682154,0.02290899,0.2,0.9762279987335205,1200,-0.0770730972290039,-0.024836967888404615,-0.025005929172039032,-43.163575172424316,0.0004092704424510632,0.232666015625,-2.0459466666666666,1258.0
22,39424,77,1766,0.0018268688527314225,0.02126858,0.2,0.9782043099403381,1216,0.09060162305831909,-0.023237373992742505,-0.03469988703727722,-43.17583250999451,0.0004092704424510632,0.2412109375,-2.0453891612903226,1258.0
22,39936,78,1764,0.09040787175763398,0.015784487,0.2,0.9785135984420776,1232,0.026302874088287354,-0.021274177765008062,0.004128798842430115,-43.23351240158081,0.0004092704424510632,0.238037109375,-2.0453891612903226,1258.0
22,40448,79,1764,0.0066876221826532856,0.016446974,0.2,0.9792929887771606,1248,0.6989518404006958,-0.024498722865246236,-0.03448484465479851,-43.23897433280945,0.0004092704424510632,0.2054443359375,-2.0483877812499998,1258.0
23,40960,80,1764,0.09918175730854273,0.025864422,0.2,0.9786105155944824,1264,0.17473620176315308,-0.02690933803387452,0.009926468133926392,-43.24609875679016,0.0004092704424510632,0.244140625,-2.0483877812499998,1258.0
23,41472,81,1764,0.004521586437476799,0.016907949,0.2,0.9777759313583374,1280,-0.8373110294342041,-0.02787867869483307,-0.033914078027009964,-43.21047782897949,0.0004092704424510632,0.2275390625,-2.0483877812499998,1258.0
23,41984,82,1764,0.003975300300226081,0.021311864,0.2,0.9790045619010925,1296,0.41645514965057373,-0.025377221434609964,-0.03393786773085594,-43.21504616737366,0.0004092704424510632,0.251953125,-2.0530397878787876,1258.0
24,42496,83,1763,0.07983351196162403,0.031129459,0.2,0.9796303510665894,1312,0.05709797143936157,-0.02583090474945493,0.007029596716165543,-43.24447023868561,0.0004092704424510632,0.3079833984375,-2.0530397878787876,1258.0
24,43008,84,1762,0.005701247151591815,0.017259754,0.2,0.9805855751037598,1328,0.6310007572174072,-0.026423650269862264,-0.04401099309325218,-43.26122808456421,0.0004092704424510632,0.267822265625,-2.0523780882352938,1258.0
24,43520,85,1761,0.09721040353178978,0.026902616,0.2,0.9791898131370544,1344,0.09816932678222656,-0.03210950628272258,-0.009097535163164139,-43.26464927196503,0.0004092704424510632,0.2767333984375,-2.0523780882352938,1258.0
25,44032,86,1760,0.003188995164236985,0.02318925,0.2,0.9803597331047058,1360,-1.6965279579162598,-0.027995487675070763,-0.04896105080842972,-43.2452746629715,0.0004092704424510632,0.2340087890625,-2.0543225999999994,1258.0
25,44544,87,1759,0.10471283947117627,0.016897362,0.2,0.9822637438774109,1376,-0.09140884876251221,-0.023194320470793173,0.010849423706531525,-43.30990946292877,0.0004092704424510632,0.204833984375,-2.0543225999999994,1258.0
25,45056,88,1759,0.0025179917429341003,0.011075081,0.2,0.9798394441604614,1392,0.00042939186096191406,-0.017984392965445295,-0.025823675096035004,-43.31046974658966,0.0004092704424510632,0.1734619140625,-2.0543225999999994,1258.0
25,45568,89,1758,0.004009576368844137,0.016860668,0.2,0.9790299534797668,1408,0.02661997079849243,-0.02293357311282307,-0.028257451951503754,-43.23789703845978,0.0004092704424510632,0.208984375,-2.052757944444444,1258.0
26,46080,90,1757,0.11058981320820749,0.02151008,0.2,0.9796439409255981,1424,0.0006374120712280273,-0.023723581100057345,0.025786887854337692,-43.24288320541382,0.0004092704424510632,0.2637939453125,-2.052757944444444,1258.0
26,46592,91,1757,0.0023341658888966776,0.019024938,0.2,0.978151261806488,1440,0.07485032081604004,-0.025135582633083686,-0.03224155306816101,-43.234288692474365,0.0004092704424510632,0.2320556640625,-2.052571243243243,1258.0
26,47104,92,1756,0.11858150805346668,0.018724453,0.2,0.978090763092041,1456,-0.0004502534866333008,-0.02480424266832415,0.023385953158140182,-43.19635593891144,0.0004092704424510632,0.245849609375,-2.052571243243243,1258.0
27,47616,93,1756,0.002674097464478109,0.019281032,0.2,0.9785692095756531,1472,0.0001965165138244629,-0.02043419254187029,-0.027171794325113297,-43.206782579422,0.0004092704424510632,0.2017822265625,-2.052571243243243,1258.0
27,48128,94,1755,0.004779235678142868,0.021143869,0.2,0.977965772151947,1488,0.017076551914215088,-0.029407108086161315,-0.037847939878702164,-43.21076762676239,0.0004092704424510632,0.271484375,-2.054587184210526,1258.0
27,48640,95,1755,0.12332148524001241,0.01742432,0.2,0.9777745008468628,1504,0.0012026429176330566,-0.023319056577747688,0.01966382935643196,-43.19307720661163,0.0004092704424510632,0.212646484375,-2.054587184210526,1258.0
27,49152,96,1755,0.004164510828559287,0.023128431,0.2,0.9748753905296326,1520,0.5309047102928162,-0.025239227754354943,-0.05184853449463844,-43.15666449069977,0.0004092704424510632,0.2232666015625,-2.055760487179487,1258.0
28,49664,97,1756,0.13409256376326084,0.0238413,0.2,0.9748985171318054,1536,0.00037920475006103516,-0.03161176838329993,0.037177808582782745,-43.09077858924866,0.0004092704424510632,0.276123046875,-2.055760487179487,1258.0
28,50176,98,1755,0.0023444753569492605,0.023328405,0.2,0.9756337404251099,1552,0.010072946548461914,-0.02927187053137459,-0.045406680554151535,-43.10941553115845,0.0004092704424510632,0.2822265625,-2.055760487179487,1258.0
28,50688,99,1755,0.00318032041832339,0.017702322,0.2,0.9753443002700806,1568,0.15636497735977173,-0.02529597263492178,-0.03768273815512657,-43.12165570259094,0.0004092704424510632,0.259765625,-2.055957,1258.0
29,51200,100,1755,0.13698299485258758,0.019310072,0.2,0.9760176539421082,1584,0.0069923996925354,-0.025131761183729395,0.036726728081703186,-43.122939705848694,0.0004092704424510632,0.2117919921875,-2.055957,1258.0
29,51712,101,1755,0.0046464538827422075,0.020179793,0.2,0.9763377904891968,1600,0.7057994604110718,-0.029013681109063327,-0.028873436152935028,-43.14657747745514,0.0004092704424510632,0.26416015625,-2.058787926829268,1258.0
29,52224,102,1755,0.12132754898630083,0.016057115,0.2,0.9765435457229614,1616,0.06281596422195435,-0.026895459945080802,0.02234756574034691,-43.14648771286011,0.0004092704424510632,0.2523193359375,-2.058787926829268,1258.0
30,52736,103,1754,0.002033400349318981,0.019785848,0.2,0.9769160747528076,1632,-0.7090184688568115,-0.027720404585124925,-0.0348273366689682,-43.16110289096832,0.0004092704424510632,0.251953125,-2.058787926829268,1258.0
30,53248,104,1753,0.0021275609542499296,0.01938869,0.2,0.9765020608901978,1648,0.30011045932769775,-0.019514171450282447,-0.026015738025307655,-43.164467096328735,0.0004092704424510632,0.2120361328125,-2.0552705,1258.0
30,53760,105,1753,0.1334063506219536,0.020462003,0.2,0.9754005074501038,1664,0.014779746532440186,-0.0273599679057952,0.023414108902215958,-43.14064621925354,0.0004092704424510632,0.26220703125,-2.0552705,1258.0
30,54272,106,1752,0.004919270068057813,0.020371217,0.2,0.9762060642242432,1680,0.7212480902671814,-0.02388244666508399,-0.026776891201734543,-43.12065827846527,0.0004092704424510632,0.244873046875,-2.0549009534883718,1258.0
31,54784,107,1752,0.11905111186206341,0.015521824,0.2,0.9758159518241882,1696,0.10548871755599976,-0.016629613281111233,0.03376283124089241,-43.14072549343109,0.0004092704424510632,0.1864013671875,-2.0549009534883718,1258.0
31,55296,108,1751,0.002718245770665817,0.020262942,0.2,0.9749135375022888,1712,-0.5353308916091919,-0.027990501141175628,-0.03623087704181671,-43.115477085113525,0.0004092704424510632,0.246337890625,-2.0549009534883718,1258.0
31,55808,109,1750,0.002121661222190596,0.02292486,0.2,0.9755859375,1728,0.5874269604682922,-0.02394167915917933,-0.023929717019200325,-43.10428738594055,0.0004092704424510632,0.2403564453125,-2.0562994318181818,1258.0
32,56320,110,1749,0.11380821838974953,0.025304385,0.2,0.9774193167686462,1744,0.032462477684020996,-0.02779193889000453,0.022802799940109253,-43.1365602016449,0.0004092704424510632,0.267578125,-2.0562994318181818,1258.0
32,56832,111,1748,0.006545648138853721,0.021723852,0.2,0.9774518609046936,1760,0.6637845039367676,-0.029516061069443822,-0.03722933679819107,-43.1765878200531,0.0004092704424510632,0.260009765625,-2.053837733333333,1258.0
32,57344,112,1747,0.09946411638520658,0.02088175,0.2,0.9769272804260254,1776,0.24688410758972168,-0.027422709230449982,-0.0015005618333816528,-43.156609296798706,0.0004092704424510632,0.244140625,-2.053837733333333,1258.0
33,57856,113,1746,0.0050705295925581595,0.023015589,0.2,0.9745383858680725,1792,-4.784159183502197,-0.03368255775421858,-0.03488656505942345,-43.122140288352966,0.0004092704424510632,0.26416015625,-2.053837733333333,1258.0
33,58368,114,1745,0.0031038847628224175,0.024571443,0.2,0.9743160605430603,1808,-0.2642773389816284,-0.022598203737288713,-0.024152737110853195,-43.0604864358902,0.0004092704424510632,0.2464599609375,-2.0563627608695647,1258.0
33,58880,115,1745,0.05778935010312125,0.031676173,0.2,0.9748824238777161,1824,0.0029439330101013184,-0.02101134936674498,0.004856491461396217,-43.069405913352966,0.0004092704424510632,0.258056640625,-2.0563627608695647,1258.0
34,59392,116,1744,0.0037756317760795355,0.023392009,0.2,0.9757857322692871,1840,0.01939290761947632,-0.022606526385061443,-0.028917819261550903,-43.0935161113739,0.0004092704424510632,0.2496337890625,-2.0593788723404254,1258.0
34,59904,117,1743,0.1097098751924932,0.021963283,0.2,0.9757208824157715,1856,0.010626137256622314,-0.024754828336881474,0.018611665815114975,-43.11346411705017,0.0004092704424510632,0.2371826171875,-2.0593788723404254,1258.0
34,60416,118,1744,0.0033534265367052285,0.018566303,0.2,0.9753907918930054,1872,-3.5371575355529785,-0.021736193011747673,-0.026526372879743576,-43.09989643096924,0.0004092704424510632,0.1942138671875,-2.0589728333333333,1258.0
34,60928,119,1743,0.11317704827524722,0.015141105,0.2,0.9762570858001709,1888,-0.07179927825927734,-0.019411509856581688,0.021624747663736343,-43.10844898223877,0.0004092704424510632,0.19580078125,-2.0589728333333333,1258.0
35,61440,120,1741,0.00211914971441729,0.019868981,0.2,0.9763794541358948,1904,0.0005109310150146484,-0.028977593596209772,-0.055523812770843506,-43.12090981006622,0.0004092704424510632,0.2633056640625,-2.0589728333333333,1258.0
35,61952,121,1741,0.005703459741198458,0.02491292,0.2,0.9779938459396362,1920,0.008943319320678711,-0.027903283713385463,-0.039964158087968826,-43.14433753490448,0.0004092704424510632,0.2557373046875,-2.057397795918367,1258.0
35,62464,122,1741,0.127280930057168,0.01734751,0.2,0.9778188467025757,1936,0.00034368038177490234,-0.026593886403134093,0.03151924908161163,-43.17715382575989,0.0004092704424510632,0.2298583984375,-2.057397795918367,1258.0
36,62976,123,1740,0.0038391961134038866,0.029547337,0.2,0.9763903617858887,1952,0.17380893230438232,-0.024015685019548982,-0.02890809439122677,-43.150527119636536,0.0004092704424510632,0.271728515625,-2.0592638799999996,1258.0
36,63488,124,1740,0.12584930681623518,0.021063004,0.2,0.9751466512680054,1968,5.334615707397461e-05,-0.0199309625022579,0.030782561749219894,-43.103649497032166,0.0004092704424510632,0.2296142578125,-2.0592638799999996,1258.0
36,64000,125,1740,0.002200074537540786,0.022468429,0.2,0.975541889667511,1984,0.00025463104248046875,-0.030576510966056958,-0.0422622412443161,-43.086639165878296,0.0004092704424510632,0.2891845703125,-2.0592638799999996,1258.0
