train/actor_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/ent_coef,time/fps,rollout/ep_rew_mean,train/n_updates,train/ent_coef_loss
-121.72261810302734,4,1257.0,147,5028,0.0008459126528049375,48.52553176879883,0.017567090690135956,33,-5.5717497499999995,4927,-173.28404235839844
-128.9416961669922,8,1257.0,313,10056,0.0008459126528049375,6.894697189331055,0.0011589127825573087,32,-4.3779653750000005,9955,112.22773742675781
-124.9291000366211,12,1257.0,499,15084,0.0008459126528049375,28.424179077148438,0.0012224832316860557,30,-3.68670425,14983,-26.910961151123047
-126.20348358154297,16,1257.0,693,20112,0.0008459126528049375,15.122293472290039,0.0006774266366846859,28,-3.4160949375,20011,94.19261169433594
-119.21749877929688,20,1257.0,5,25140,0.0008459126528049375,13.499476432800293,0.0008791463915258646,26,-3.16580735,25039,-6.9184651374816895
-120.43925476074219,24,1257.0,200,30168,0.0008459126528049375,1.4892668724060059,0.0006588553660549223,25,-3.0078903333333336,30067,-15.42602825164795
-88.9505615234375,28,1257.0,392,35196,0.0008459126528049375,5.114965438842773,0.001443331129848957,25,-2.8683916071428577,35095,-81.83908081054688
-77.27580261230469,32,1257.0,565,40224,0.0008459126528049375,6.054922580718994,0.0014544051373377442,26,-2.74856421875,40123,2.5414223670959473
-75.41188049316406,36,1257.0,759,45252,0.0008459126528049375,1.2182486057281494,0.00048709430848248303,26,-2.6627800555555554,45151,50.51832580566406
-69.17030334472656,40,1257.0,10,50280,0.0008459126528049375,4.934734344482422,0.0010399434249848127,25,-2.5825640499999998,50179,-33.38282775878906
-57.240421295166016,44,1257.0,190,55308,0.0008459126528049375,10.79511833190918,0.001158771337941289,27,-2.5184010681818183,55207,-61.90108108520508
-54.283180236816406,48,1257.0,386,60336,0.0008459126528049375,6.016287326812744,0.0006859726854600012,26,-2.4869594791666665,60235,74.24655151367188
-32.703575134277344,52,1257.0,550,65364,0.0008459126528049375,6.370001792907715,0.001101429108530283,27,-2.432213846153846,65263,-49.91432189941406
-28.43496322631836,56,1257.0,724,70392,0.0008459126528049375,65.24787902832031,0.0012103109620511532,28,-2.383354107142857,70291,240.6154022216797
-13.542208671569824,60,1257.0,13,75420,0.0008459126528049375,28.744367599487305,0.002652154304087162,30,-2.3335933499999997,75319,-50.34495162963867
-10.616765975952148,64,1257.0,203,80448,0.0008459126528049375,9.94200325012207,0.0008508770260959864,26,-2.299738984375,80347,13.798958778381348
-7.394212245941162,68,1257.0,372,85476,0.0008459126528049375,2.1864256858825684,0.0015526782954111695,28,-2.2556093676470583,85375,-15.453886032104492
-0.9759836196899414,72,1257.0,541,90504,0.0008459126528049375,2.3488094806671143,0.000717911752872169,28,-2.213225236111111,90403,21.018346786499023
1.7043064832687378,76,1257.0,734,95532,0.0008459126528049375,3.6269869804382324,0.0005951666389591992,27,-2.187343105263158,95431,-22.834857940673828
