train/actor_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/ent_coef,time/fps,rollout/ep_rew_mean,train/n_updates,train/ent_coef_loss
-120.77749633789062,4,1257.0,176,5028,0.0008459126528049375,2.94757080078125,0.017233096063137054,28,-5.2231905,4927,-160.44847106933594
-125.56660461425781,8,1257.0,384,10056,0.0008459126528049375,39.14596176147461,0.0013455840526148677,26,-4.183552625,9955,-9.951763153076172
-130.02650451660156,12,1257.0,600,15084,0.0008459126528049375,2.6223065853118896,0.0010919389314949512,25,-3.6065402499999997,14983,-34.22317123413086
-120.53101348876953,16,1257.0,780,20112,0.0008459126528049375,2.4851386547088623,0.0005786741385236382,25,-3.216834,20011,72.24626922607422
-102.02649688720703,20,1257.0,5,25140,0.0008459126528049375,7.6482415199279785,0.0012717362260445952,24,-2.9927999,25039,-98.83331298828125
-81.20802307128906,24,1257.0,193,30168,0.0008459126528049375,31.277597427368164,0.0010029181139543653,26,-2.801751166666667,30067,289.05181884765625
-76.79685974121094,28,1257.0,369,35196,0.0008459126528049375,1.3457555770874023,0.0010184082202613354,27,-2.69191,35095,-36.06752014160156
-74.75587463378906,32,1257.0,545,40224,0.0008459126528049375,8.193239212036133,0.0003891605301760137,27,-2.61244453125,40123,76.29754638671875
-69.8717041015625,36,1257.0,741,45252,0.0008459126528049375,1.2535641193389893,0.00027704096282832325,27,-2.561011388888889,45151,13.226040840148926
-43.692195892333984,40,1257.0,8,50280,0.0008459126528049375,28.19654083251953,0.0010426098015159369,31,-2.482241725,50179,-64.03921508789062
-25.732213973999023,44,1257.0,168,55308,0.0008459126528049375,5.12812614440918,0.000810317462310195,31,-2.441890522727273,55207,39.89410400390625
-12.200667381286621,48,1257.0,326,60336,0.0008459126528049375,1.9222251176834106,0.0004509599239099771,31,-2.3843785625,60235,-21.299074172973633
-5.287175178527832,52,1257.0,486,65364,0.0008459126528049375,0.42483556270599365,0.00015017045370768756,31,-2.3359183269230765,65263,27.14828109741211
-0.4621659219264984,56,1257.0,648,70392,0.0008459126528049375,0.19743786752223969,7.56261870265007e-05,31,-2.296597678571428,70291,44.27587890625
2.218679189682007,60,1257.0,14,75420,0.0008459126528049375,0.07611000537872314,3.4344491723459214e-05,29,-2.2725812333333333,75319,-37.01248550415039
3.680176258087158,64,1257.0,211,80448,0.0008459126528049375,0.018573053181171417,1.9827764845103957e-05,25,-2.2592202500000003,80347,134.42469787597656
3.8654356002807617,68,1257.0,379,85476,0.0008459126528049375,0.014749550260603428,2.9143066058168188e-05,27,-2.2517762500000007,85375,80.8401870727539
4.054300785064697,72,1257.0,545,90504,0.0008459126528049375,0.013610023073852062,2.979581586259883e-05,28,-2.2429825555555554,90403,-11.681761741638184
4.3405303955078125,76,1257.0,711,95532,0.0008459126528049375,0.006319853011518717,2.1196512534515932e-05,28,-2.222947921052632,95431,-26.14900016784668
