train/actor_loss,time/episodes,rollout/ep_len_mean,time/time_elapsed,time/total_timesteps,train/learning_rate,train/critic_loss,train/ent_coef,time/fps,rollout/ep_rew_mean,train/n_updates,train/ent_coef_loss
-122.79582214355469,4,1257.0,185,5028,0.0008459126528049375,2.880213737487793,0.017232298851013184,27,-5.2390620000000006,4927,-170.6451416015625
-129.40728759765625,8,1257.0,380,10056,0.0008459126528049375,4.194040775299072,0.001203435123898089,26,-4.147060375,9955,-8.722865104675293
-134.46484375,12,1257.0,577,15084,0.0008459126528049375,6.714202404022217,0.0009617840405553579,26,-3.493242416666666,14983,-13.619386672973633
-126.39564514160156,16,1257.0,749,20112,0.0008459126528049375,5.021251678466797,0.001609981874935329,26,-3.1124648125,20011,-20.74878692626953
-118.3082275390625,20,1257.0,4,25140,0.0008459126528049375,3.8665847778320312,0.0014759638579562306,32,-2.95554165,25039,-9.62260627746582
-119.48858642578125,24,1257.0,180,30168,0.0008459126528049375,3.443754196166992,0.0009576886659488082,28,-2.7888780000000004,30067,-86.00587463378906
-109.49776458740234,28,1257.0,352,35196,0.0008459126528049375,5.9192633628845215,0.0008059430401772261,28,-2.6937022500000003,35095,6.300039291381836
-104.60395050048828,32,1257.0,514,40224,0.0008459126528049375,0.5392248034477234,0.0003671843442134559,29,-2.63509203125,40123,33.429405212402344
-99.82275390625,36,1257.0,675,45252,0.0008459126528049375,9.511018753051758,0.0008653716649860144,29,-2.56381,45151,-22.424047470092773
-94.5037841796875,40,1257.0,8,50280,0.0008459126528049375,18.502256393432617,0.000999851617962122,31,-2.4931889,50179,13.442227363586426
-92.12738800048828,44,1257.0,185,55308,0.0008459126528049375,53.67476272583008,0.001594532048329711,28,-2.443140818181818,55207,39.521995544433594
-74.14796447753906,48,1257.0,344,60336,0.0008459126528049375,54.411231994628906,0.0033439260441809893,30,-2.3866595416666665,60235,-42.06116485595703
-63.09386444091797,52,1257.0,502,65364,0.0008459126528049375,9.418778419494629,0.0009061966557055712,30,-2.356165288461538,65263,37.21710968017578
-57.35615539550781,56,1257.0,663,70392,0.0008459126528049375,26.24445343017578,0.0022383828181773424,30,-2.3091494999999997,70291,14.694732666015625
-43.845252990722656,60,1257.0,14,75420,0.0008459126528049375,22.89264488220215,0.0028555658645927906,29,-2.268391983333333,75319,11.851226806640625
-31.5876522064209,64,1257.0,188,80448,0.0008459126528049375,100.18792724609375,0.00235773460008204,28,-2.2534775000000002,80347,2.737894296646118
-13.810126304626465,68,1257.0,363,85476,0.0008459126528049375,20.03350830078125,0.002691432600840926,28,-2.2251750000000006,85375,44.1724853515625
9.876873016357422,72,1257.0,548,90504,0.0008459126528049375,297.5272521972656,0.001698465901426971,28,-2.19584475,90403,14.883344650268555
24.46152114868164,76,1257.0,755,95532,0.0008459126528049375,19.906604766845703,0.0035982285626232624,27,-2.174044802631579,95431,-15.30791187286377
