train/ent_coef,rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,train/actor_loss,time/time_elapsed,train/critic_loss,train/ent_coef_loss,train/learning_rate,time/total_timesteps,train/n_updates,time/episodes
0.017038164660334587,-4.66212025,34,1258.0,-123.15039825439453,144,3.2495501041412354,-179.80540466308594,0.0008459126528049375,5032,4931,4
0.001340191112831235,-3.7418609999999997,34,1258.0,-132.64718627929688,295,4.994950294494629,-20.774738311767578,0.0008459126528049375,10064,9963,8
0.001674439525231719,-3.1081114999999997,34,1258.0,-131.66757202148438,442,6.909587860107422,14.921205520629883,0.0008459126528049375,15096,14995,12
0.0007063206867314875,-2.7816745625,33,1258.0,-132.99020385742188,600,5.1532087326049805,-56.47163391113281,0.0008459126528049375,20128,20027,16
0.0008625521440990269,-2.5501675,33,1258.0,-115.54690551757812,4,6.65983772277832,-15.86777114868164,0.0008459126528049375,25160,25059,20
0.0008535879314877093,-2.3844897916666663,32,1258.0,-111.2145004272461,160,3.6933131217956543,71.28224182128906,0.0008459126528049375,30192,30091,24
0.0004862329224124551,-2.283408464285714,33,1258.0,-109.92182922363281,307,1.825299620628357,124.33846282958984,0.0008459126528049375,35224,35123,28
0.0014005590928718448,-2.1978821875000003,33,1258.0,-86.00147247314453,456,3.577462673187256,15.523359298706055,0.0008459126528049375,40256,40155,32
0.0004947783891111612,-2.1470997777777776,33,1258.0,-81.07289123535156,606,5.237460613250732,-5.806057453155518,0.0008459126528049375,45288,45187,36
0.00046632150770165026,-2.0825010999999995,34,1258.0,-78.09706115722656,9,9.744894027709961,55.63114547729492,0.0008459126528049375,50320,50219,40
0.0007139606168493629,-2.0390975681818175,33,1258.0,-43.08873748779297,158,2.291107177734375,38.12638854980469,0.0008459126528049375,55352,55251,44
0.001507502282038331,-1.9942366458333332,33,1258.0,-20.920446395874023,310,16.680574417114258,-2.083125591278076,0.0008459126528049375,60384,60283,48
0.0004719027492683381,-1.9740986153846154,33,1258.0,-14.771675109863281,459,15.627723693847656,-30.440101623535156,0.0008459126528049375,65416,65315,52
0.0013171472819522023,-1.9368014107142855,33,1258.0,-2.1401147842407227,609,4.370674133300781,3.914759635925293,0.0008459126528049375,70448,70347,56
0.0007399869500659406,-1.9148349666666669,32,1258.0,3.3990955352783203,14,2.2053465843200684,18.61594009399414,0.0008459126528049375,75480,75379,60
0.0005807348643429577,-1.89978690625,31,1258.0,6.584220886230469,174,4.387276649475098,115.7550277709961,0.0008459126528049375,80512,80411,64
0.000492861436214298,-1.878826720588235,31,1258.0,9.799928665161133,334,1.4811514616012573,-12.871150016784668,0.0008459126528049375,85544,85443,68
0.000445098034106195,-1.8665034861111112,31,1258.0,12.701750755310059,493,1.0640499591827393,71.12609100341797,0.0008459126528049375,90576,90475,72
0.0004505648685153574,-1.8439641710526316,31,1258.0,16.653133392333984,653,2.920170307159424,-36.70759201049805,0.0008459126528049375,95608,95507,76
