train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef,time/episodes
-166.8345947265625,4931,2.3542418479919434,-122.59765625,67,0.0008459126528049375,1258.0,74,-4.15112725,5032,0.01756763458251953,4
38.48097610473633,9963,4.891085624694824,-122.86035919189453,67,0.0008459126528049375,1258.0,150,-3.112122375,10064,0.0012377011589705944,8
5.493823528289795,14995,3.9957189559936523,-119.9634780883789,66,0.0008459126528049375,1258.0,225,-2.45072425,15096,0.0009277979843318462,12
-89.9262924194336,20027,2.526820182800293,-104.30047607421875,67,0.0008459126528049375,1258.0,299,-2.1315809375,20128,0.0011678324081003666,16
-19.217159271240234,25059,4.299259662628174,-96.86378479003906,67,0.0008459126528049375,1258.0,2,-1.9339564,25160,0.0005553269293159246,20
0.17652571201324463,30091,5.213434219360352,-100.01114654541016,66,0.0008459126528049375,1258.0,77,-1.8115814583333336,30192,0.0007015516166575253,24
-58.185916900634766,35123,1.4065260887145996,-98.03426361083984,66,0.0008459126528049375,1258.0,152,-1.7181214285714286,35224,0.00029300450114533305,28
6.6252264976501465,40155,1.995378017425537,-95.14228820800781,66,0.0008459126528049375,1258.0,227,-1.61868296875,40256,0.0004247934848535806,32
14.922918319702148,45187,0.6926490068435669,-91.64825439453125,66,0.0008459126528049375,1258.0,302,-1.5586381111111107,45288,0.0005464041023515165,36
79.37509155273438,50219,8.717309951782227,-90.58714294433594,63,0.0008459126528049375,1258.0,5,-1.516098175,50320,0.0003846706822514534,40
19.864673614501953,55251,6.280514717102051,-86.2287368774414,67,0.0008459126528049375,1258.0,79,-1.476689409090909,55352,0.0004962132661603391,44
27.847801208496094,60283,3.2250351905822754,-83.69662475585938,67,0.0008459126528049375,1258.0,154,-1.4388624375,60384,0.00043865296174772084,48
-8.466093063354492,65315,1.3608646392822266,-82.71434020996094,67,0.0008459126528049375,1258.0,230,-1.410637884615385,65416,0.00047294708201661706,52
-15.774070739746094,70347,2.177607774734497,-77.3284912109375,66,0.0008459126528049375,1258.0,305,-1.3749114285714283,70448,0.0005277117597870529,56
-74.97782135009766,75379,1.6591622829437256,-70.49581146240234,64,0.0008459126528049375,1258.0,7,-1.3473721833333332,75480,0.0003707875148393214,60
-24.000181198120117,80411,11.90931510925293,-63.47348403930664,63,0.0008459126528049375,1258.0,86,-1.317502265625,80512,0.0006128847599029541,64
-55.816162109375,85443,5.404169082641602,-65.33613586425781,63,0.0008459126528049375,1258.0,165,-1.288465632352941,85544,0.0005940614501014352,68
-19.617176055908203,90475,7.948127269744873,-54.022743225097656,63,0.0008459126528049375,1258.0,244,-1.2780049444444446,90576,0.0006924313493072987,72
-20.687602996826172,95507,7.710162162780762,-45.87078857421875,63,0.0008459126528049375,1258.0,323,-1.2603489342105263,95608,0.00040158964111469686,76
