train/ent_coef_loss,train/n_updates,train/critic_loss,train/actor_loss,time/fps,train/learning_rate,rollout/ep_len_mean,time/time_elapsed,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef,time/episodes
-171.060546875,4931,4.374996662139893,-120.66716766357422,70,0.0008459126528049375,1258.0,71,-4.191291,5032,0.01699354685842991,4
-4.101230144500732,9963,17.774032592773438,-123.83710479736328,69,0.0008459126528049375,1258.0,144,-3.2210599999999996,10064,0.001150883617810905,8
0.2656569480895996,14995,1.873092770576477,-123.86536407470703,69,0.0008459126528049375,1258.0,217,-2.546259833333333,15096,0.000790853810030967,12
-32.623634338378906,20027,3.948819637298584,-118.88603973388672,69,0.0008459126528049375,1258.0,290,-2.16647225,20128,0.0009117215522564948,16
3.2306389808654785,25059,1.4195215702056885,-118.91910552978516,69,0.0008459126528049375,1258.0,2,-1.9489932500000002,25160,0.0005806072149425745,20
-15.391643524169922,30091,1.8331959247589111,-116.4002456665039,68,0.0008459126528049375,1258.0,75,-1.7936123333333331,30192,0.00047753367107361555,24
-48.208351135253906,35123,3.8214054107666016,-114.68773651123047,68,0.0008459126528049375,1258.0,148,-1.7131896785714282,35224,0.00021251841099001467,28
-6.696705341339111,40155,2.4825596809387207,-108.05972290039062,68,0.0008459126528049375,1258.0,221,-1.62579303125,40256,0.0003452287055552006,32
-36.76818084716797,45187,1.2276678085327148,-111.33033752441406,68,0.0008459126528049375,1258.0,294,-1.5735028611111113,45288,0.0003276150964666158,36
-5.389562129974365,50219,3.108238458633423,-104.37841796875,69,0.0008459126528049375,1258.0,4,-1.521120325,50320,0.0003310620959382504,40
46.925682067871094,55251,2.324061870574951,-97.8701171875,68,0.0008459126528049375,1258.0,77,-1.4856197954545456,55352,0.0004160160606261343,44
88.5783462524414,60283,7.927097320556641,-96.71455383300781,69,0.0008459126528049375,1258.0,150,-1.4532377083333337,60384,0.0008117727702483535,48
1.800508975982666,65315,13.408791542053223,-88.03948211669922,68,0.0008459126528049375,1258.0,223,-1.4136139615384617,65416,0.00047913347952999175,52
-22.759010314941406,70347,2.182023048400879,-90.84843444824219,68,0.0008459126528049375,1258.0,297,-1.3920680892857145,70448,0.0006048032664693892,56
8.97213077545166,75379,1.7129690647125244,-85.19027709960938,66,0.0008459126528049375,1258.0,7,-1.366256733333333,75480,0.0007783418404869735,60
-15.508170127868652,80411,3.305767059326172,-79.83399963378906,65,0.0008459126528049375,1258.0,84,-1.3385561406250002,80512,0.0014369310811161995,64
-19.276874542236328,85443,7.596874237060547,-78.67562866210938,65,0.0008459126528049375,1258.0,161,-1.3124874705882354,85544,0.0008742306963540614,68
-15.111150741577148,90475,7.0234479904174805,-69.7401123046875,65,0.0008459126528049375,1258.0,239,-1.2937502499999998,90576,0.00045758517808280885,72
25.367000579833984,95507,4.10760498046875,-67.08479309082031,65,0.0008459126528049375,1258.0,316,-1.2834851578947368,95608,0.0006444215541705489,76
