train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/actor_loss,time/total_timesteps
-165.11380004882812,4791,0.019018974155187607,0.0008459126528049375,1223.0,36,-4.469434250000001,135,4,1.1306360960006714,-122.55672454833984,4892
-52.651771545410156,9683,0.0008983868756331503,0.0008459126528049375,1223.0,33,-3.5158130000000005,288,8,4.009124755859375,-128.78268432617188,9784
168.2083282470703,14575,0.00038191801286302507,0.0008459126528049375,1223.0,33,-2.95285125,433,12,73.09165954589844,-126.92822265625,14676
78.44063568115234,19467,0.0008658178267069161,0.0008459126528049375,1223.0,33,-2.5652718125,589,16,9.55426025390625,-110.2579574584961,19568
-3.7884292602539062,24359,0.0005202534957788885,0.0008459126528049375,1223.0,32,-2.3290203,756,20,4.23469352722168,-108.0561294555664,24460
78.81584930419922,29251,0.0002391859597992152,0.0008459126528049375,1223.0,29,-2.2129991666666666,148,24,1.2171449661254883,-107.57640838623047,29352
24.369625091552734,34143,0.0003155863960273564,0.0008459126528049375,1223.0,29,-2.1058087857142858,314,28,1.4687843322753906,-95.34710693359375,34244
-9.923420906066895,39035,0.0007270368514582515,0.0008459126528049375,1223.0,29,-2.035958,479,32,4.106237888336182,-79.79234313964844,39136
-48.22459030151367,43927,0.0004370424139779061,0.0008459126528049375,1223.0,30,-1.983286583333333,627,36,3.7851600646972656,-71.14583587646484,44028
-39.557884216308594,48819,0.0005510573391802609,0.0008459126528049375,1223.0,31,-1.92418315,763,40,0.9278523921966553,-70.62444305419922,48920
15.867999076843262,53711,0.00037646014243364334,0.0008459126528049375,1223.0,36,-1.9042498181818182,105,44,0.8791877627372742,-66.38520812988281,53812
-12.914411544799805,58603,0.00034495521686039865,0.0008459126528049375,1223.0,36,-1.903711333333333,241,48,0.765844464302063,-63.75270080566406,58704
30.77726936340332,63495,0.00033510610228404403,0.0008459126528049375,1223.0,37,-1.8703836153846152,363,52,1.1775007247924805,-63.11617660522461,63596
-55.065921783447266,68387,0.0007365542114712298,0.0008459126528049375,1223.0,38,-1.8390613214285716,486,56,1.7797166109085083,-59.327117919921875,68488
-20.336042404174805,73279,0.0001478092890465632,0.0008459126528049375,1223.0,38,-1.8335316000000004,610,60,1.1529004573822021,-55.41901397705078,73380
89.03751373291016,78171,0.0003350083134137094,0.0008459126528049375,1223.0,37,-1.8018532812499999,87,64,1.2074780464172363,-54.383480072021484,78272
42.167293548583984,83063,0.000293540651910007,0.0008459126528049375,1223.0,35,-1.79431675,230,68,0.789203405380249,-53.12863540649414,83164
-54.336124420166016,87955,0.0005758430925197899,0.0008459126528049375,1223.0,35,-1.7599612222222223,367,72,2.2246170043945312,-47.57160568237305,88056
69.9176025390625,92847,0.001011379063129425,0.0008459126528049375,1223.0,35,-1.7384746447368422,511,76,1.8631153106689453,-45.25534439086914,92948
17.236541748046875,97739,0.0009805221343412995,0.0008459126528049375,1223.0,35,-1.7190253999999996,650,80,3.185048818588257,-35.98147201538086,97840
