train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/actor_loss,time/total_timesteps
-179.8640899658203,4791,0.019069677218794823,0.0008459126528049375,1223.0,31,-4.3373755,155,4,45.828121185302734,-120.00970458984375,4892
36.26432418823242,9683,0.0014285449869930744,0.0008459126528049375,1223.0,33,-3.403134875,292,8,7.212346076965332,-121.546875,9784
69.41740417480469,14575,0.0008812458254396915,0.0008459126528049375,1223.0,34,-2.7493474166666663,429,12,6.971501350402832,-117.40037536621094,14676
-33.51133346557617,19467,0.0006434457609429955,0.0008459126528049375,1223.0,33,-2.4572114375,577,16,4.239319324493408,-108.1641845703125,19568
-22.446229934692383,24359,0.0013484159717336297,0.0008459126528049375,1223.0,32,-2.25808395,742,20,27.911991119384766,-99.71452331542969,24460
22.99650764465332,29251,0.0008362163207493722,0.0008459126528049375,1223.0,29,-2.1174768333333334,147,24,4.072599411010742,-94.70416259765625,29352
-2.268820285797119,34143,0.0006653753225691617,0.0008459126528049375,1223.0,29,-2.018397821428571,312,28,2.5785763263702393,-79.74668884277344,34244
12.571027755737305,39035,0.0004298139247111976,0.0008459126528049375,1223.0,29,-1.941883,477,32,1.003427505493164,-77.21177673339844,39136
-77.987060546875,43927,0.0008455926435999572,0.0008459126528049375,1223.0,30,-1.870496861111111,623,36,2.7369229793548584,-66.48307037353516,44028
-53.066917419433594,48819,0.0008567665936425328,0.0008459126528049375,1223.0,31,-1.8181905,756,40,6.718253135681152,-53.30332946777344,48920
-40.00273895263672,53711,0.0005674886051565409,0.0008459126528049375,1223.0,29,-1.7769329999999999,127,44,8.343448638916016,-40.38561248779297,53812
-17.994810104370117,58603,0.000767487334087491,0.0008459126528049375,1223.0,29,-1.7381150833333336,290,48,5.727875232696533,-25.47757911682129,58704
-55.302398681640625,63495,0.000775218999478966,0.0008459126528049375,1223.0,30,-1.7234372884615388,453,52,3.4881067276000977,-22.71758270263672,63596
41.15211868286133,68387,0.0002854897466022521,0.0008459126528049375,1223.0,29,-1.70334325,616,56,2.6112499237060547,-19.56903076171875,68488
83.14324951171875,73279,0.0005534154479391873,0.0008459126528049375,1223.0,29,-1.6661706500000002,783,60,1.5731661319732666,-15.299936294555664,73380
31.716064453125,78171,0.00022231100592762232,0.0008459126528049375,1223.0,28,-1.6386005625,116,64,0.7118425965309143,-11.541494369506836,78272
-31.83041000366211,83063,0.0009609130793251097,0.0008459126528049375,1223.0,27,-1.6055501029411765,292,68,4.204780578613281,-6.070487022399902,83164
35.42432403564453,87955,0.0005958282854408026,0.0008459126528049375,1223.0,27,-1.5787156388888888,468,72,2.6703391075134277,0.21392470598220825,88056
-90.38514709472656,92847,0.00041378027526661754,0.0008459126528049375,1223.0,27,-1.5646838815789474,646,76,2.836108684539795,5.87946891784668,92948
-63.8137321472168,97739,0.0013569836737588048,0.0008459126528049375,1223.0,27,-1.5479600125000001,824,80,8.063555717468262,37.27886199951172,97840
