train/ent_coef_loss,train/n_updates,train/ent_coef,train/learning_rate,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,time/time_elapsed,time/episodes,train/critic_loss,train/actor_loss,time/total_timesteps
-171.21316528320312,4791,0.019567595794796944,0.0008459126528049375,1223.0,30,-4.5082845,162,4,1.1278128623962402,-121.2154769897461,4892
72.60357666015625,9683,0.0013527231058105826,0.0008459126528049375,1223.0,29,-3.4940735000000003,330,8,8.020523071289062,-126.52618408203125,9784
-2.5165138244628906,14575,0.001214643125422299,0.0008459126528049375,1223.0,29,-2.803145916666667,498,12,3.633634567260742,-114.2099609375,14676
21.888015747070312,19467,0.0006288029253482819,0.0008459126528049375,1223.0,30,-2.481653625,637,16,10.505634307861328,-106.63707733154297,19568
41.81791687011719,24359,0.0004223427386023104,0.0008459126528049375,1223.0,31,-2.28053645,777,20,6.014228820800781,-100.85311126708984,24460
-3.057771682739258,29251,0.0003843659651465714,0.0008459126528049375,1223.0,35,-2.0942589166666665,124,24,1.2651176452636719,-96.7737808227539,29352
24.731367111206055,34143,0.0006576933665201068,0.0008459126528049375,1223.0,35,-1.990638357142857,263,28,7.47933292388916,-87.45294189453125,34244
164.24127197265625,39035,0.001181547180749476,0.0008459126528049375,1223.0,33,-1.90921153125,420,32,10.031572341918945,-77.0994873046875,39136
5.926332473754883,43927,0.0005862367688678205,0.0008459126528049375,1223.0,32,-1.8477010555555557,589,36,8.376194953918457,-70.72248077392578,44028
20.400310516357422,48819,0.0006774524808861315,0.0008459126528049375,1223.0,31,-1.810239375,754,40,5.947507381439209,-55.6743278503418,48920
159.7240753173828,53711,0.0018575630383566022,0.0008459126528049375,1223.0,36,-1.7669913181818182,104,44,41.095062255859375,-19.032978057861328,53812
13.999860763549805,58603,0.0012512713437899947,0.0008459126528049375,1223.0,32,-1.7415040833333333,267,48,10.06882095336914,-11.63155460357666,58704
7.613412857055664,63495,0.0005169196520000696,0.0008459126528049375,1223.0,31,-1.7110554423076925,430,52,5.991255283355713,-3.8587517738342285,63596
35.827423095703125,68387,0.0009109749225899577,0.0008459126528049375,1223.0,31,-1.6866350178571428,586,56,4.587878227233887,3.9282913208007812,68488
-5.259371757507324,73279,0.0013428983511403203,0.0008459126528049375,1223.0,31,-1.6559907333333332,733,60,5.930901527404785,2.3016457557678223,73380
-26.171091079711914,78171,0.0012011133367195725,0.0008459126528049375,1223.0,28,-1.628470703125,115,64,22.501331329345703,19.095401763916016,78272
-29.163084030151367,83063,0.002694051945582032,0.0008459126528049375,1223.0,27,-1.6159820000000003,292,68,29.540847778320312,31.379241943359375,83164
-77.85472106933594,87955,0.0017314780270680785,0.0008459126528049375,1223.0,29,-1.6011667222222223,446,72,22.951576232910156,58.53076171875,88056
15.858282089233398,92847,0.0011099803959950805,0.0008459126528049375,1223.0,29,-1.5885830657894737,611,76,20.442489624023438,73.1839370727539,92948
-88.51919555664062,97739,0.001582341268658638,0.0008459126528049375,1223.0,29,-1.575436875,766,80,33.839561462402344,89.96861267089844,97840
