time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/clip_fraction,train/entropy_loss,train/value_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
0,512,3966,1,,,,,,,,,,,,,
0,1024,2436,2,-0.030508819967508316,-0.030127777194138616,16,0.2,0.018647844,-1.2243468761444092,0.248779296875,-44.02115201950073,0.11527543183183298,1.002184510231018,0.0004092704424510632,,
0,1536,2170,3,-0.040754225105047226,-0.03185394054162316,32,0.2,0.02227751,-0.010222434997558594,0.289794921875,-44.072882533073425,0.003830389949143864,1.003273844718933,0.0004092704424510632,-2.721683,1257.0
1,2048,2042,4,-0.020065095275640488,-0.02970847231335938,48,0.2,0.019156672,0.0005341172218322754,0.301513671875,-44.07503855228424,0.023104483203496784,1.0022175312042236,0.0004092704424510632,-2.721683,1257.0
1,2560,1964,5,-0.036147426813840866,-0.026038544077891856,64,0.2,0.015225726,0.013980329036712646,0.247802734375,-44.03612959384918,0.0038900113140698522,1.0009794235229492,0.0004092704424510632,-2.692669,1257.0
1,3072,1926,6,-0.01753680408000946,-0.025683203275548294,80,0.2,0.016938671,-0.007831215858459473,0.2554931640625,-43.99891984462738,0.03765758412191644,0.9999582767486572,0.0004092704424510632,-2.692669,1257.0
1,3584,1859,7,-0.030817927792668343,-0.027084779809229076,96,0.2,0.01627618,-0.0037055015563964844,0.22412109375,-43.954068660736084,0.007465816495823674,0.9982072114944458,0.0004092704424510632,-2.692669,1257.0
2,4096,1824,8,-0.03995672985911369,-0.029145023232558742,112,0.2,0.018558055,-0.0027827024459838867,0.2940673828125,-43.91531002521515,0.004650304639653768,0.997602641582489,0.0004092704424510632,-2.666446,1257.0
2,4608,1811,9,-0.008728137239813805,-0.03072257901658304,128,0.2,0.026222978,0.0011091828346252441,0.326416015625,-43.90165138244629,0.05689356487710029,0.9970545172691345,0.0004092704424510632,-2.666446,1257.0
2,5120,1801,10,-0.03456103056669235,-0.027974959390121512,144,0.2,0.014660105,0.026949644088745117,0.2374267578125,-43.873900294303894,0.002096543394145556,0.9960744976997375,0.0004092704424510632,-2.6789259999999997,1257.0
3,5632,1793,11,-0.006881494075059891,-0.028814481105655432,160,0.2,0.01994231,0.0015736222267150879,0.3162841796875,-43.83703899383545,0.06059722730424255,0.994778037071228,0.0004092704424510632,-2.6789259999999997,1257.0
3,6144,1787,12,-0.03670988976955414,-0.023660299833863974,176,0.2,0.01588668,-0.07258439064025879,0.2388916015625,-43.8025016784668,0.005216526071308181,0.994254469871521,0.0004092704424510632,-2.6789259999999997,1257.0
3,6656,1781,13,-0.02204914204776287,-0.024315813672728837,192,0.2,0.01501951,0.006234407424926758,0.220458984375,-43.79571759700775,0.005221041035838425,0.9939600825309753,0.0004092704424510632,-2.6801226,1257.0
4,7168,1777,14,0.0017925277352333069,-0.024581811274401844,208,0.2,0.015916314,0.0029869675636291504,0.256591796875,-43.80335831642151,0.08087162207812071,0.9948121905326843,0.0004092704424510632,-2.6801226,1257.0
4,7680,1773,15,-0.04736287146806717,-0.030543084096279927,224,0.2,0.016466703,-0.17037439346313477,0.2314453125,-43.820401191711426,0.003973037193645723,0.9949967861175537,0.0004092704424510632,-2.6581946666666667,1257.0
4,8192,1774,16,0.0064847394824028015,-0.022121114772744477,240,0.2,0.01632702,0.03708237409591675,0.1983642578125,-43.810633301734924,0.0812576834578067,0.993894100189209,0.0004092704424510632,-2.6581946666666667,1257.0
