time/time_elapsed,time/total_timesteps,time/fps,time/iterations,train/loss,train/policy_gradient_loss,train/n_updates,train/clip_range,train/approx_kl,train/explained_variance,train/clip_fraction,train/entropy_loss,train/value_loss,train/std,train/learning_rate,rollout/ep_rew_mean,rollout/ep_len_mean
0,512,4089,1,,,,,,,,,,,,,
0,1024,2523,2,-0.03275863081216812,-0.026330461783800274,16,0.2,0.018145477,-0.48261725902557373,0.21630859375,-44.02487289905548,0.15153242961969227,1.0026296377182007,0.0004092704424510632,,
0,1536,2224,3,-0.05362327769398689,-0.038164951460203156,32,0.2,0.021301668,0.02652078866958618,0.2962646484375,-44.078282594680786,0.004182316435617395,1.0031383037567139,0.0004092704424510632,-2.470014,1257.0
0,2048,2105,4,-0.015651710331439972,-0.027951915544690564,48,0.2,0.018859338,-0.005536317825317383,0.289794921875,-44.069196701049805,0.02671699586790055,1.0022028684616089,0.0004092704424510632,-2.470014,1257.0
1,2560,2034,5,-0.03540869429707527,-0.030111476022284478,64,0.2,0.02112685,0.007723510265350342,0.32958984375,-44.05236554145813,0.003862245815980714,1.00253164768219,0.0004092704424510632,-2.5354514999999997,1257.0
1,3072,1997,6,-0.01638287492096424,-0.026953140361001715,80,0.2,0.018678285,0.006041347980499268,0.2833251953125,-44.066174387931824,0.035235645016655326,1.0026501417160034,0.0004092704424510632,-2.5354514999999997,1257.0
1,3584,1970,7,-0.02598690614104271,-0.026480590575374663,96,0.2,0.019428402,0.007139265537261963,0.275146484375,-44.095465540885925,0.007705889889621176,1.005346417427063,0.0004092704424510632,-2.5354514999999997,1257.0
2,4096,1946,8,-0.03705953061580658,-0.023927420363179408,112,0.2,0.016011,0.0018310546875,0.2332763671875,-44.17330539226532,0.0043094956636196,1.0066264867782593,0.0004092704424510632,-2.5485486666666666,1257.0
2,4608,1935,9,-0.0008749775588512421,-0.022563557839021087,128,0.2,0.020438835,0.0036302804946899414,0.2537841796875,-44.182905197143555,0.053626800421625376,1.0063027143478394,0.0004092704424510632,-2.5485486666666666,1257.0
2,5120,1921,10,-0.03870227932929993,-0.02632712895865552,144,0.2,0.020334607,-0.02980196475982666,0.2579345703125,-44.167314887046814,0.00150060475061764,1.0060235261917114,0.0004092704424510632,-2.52246575,1257.0
2,5632,1913,11,-0.01160385087132454,-0.02750000274681952,160,0.2,0.021671362,0.012382924556732178,0.2833251953125,-44.17610144615173,0.05883888923563063,1.0066088438034058,0.0004092704424510632,-2.52246575,1257.0
3,6144,1907,12,-0.03290810436010361,-0.028045453029335476,176,0.2,0.02318915,-0.018056869506835938,0.2686767578125,-44.20774495601654,0.007075959438225254,1.0086379051208496,0.0004092704424510632,-2.52246575,1257.0
3,6656,1899,13,-0.03292560949921608,-0.02347366044705268,192,0.2,0.01455706,-0.005527853965759277,0.2452392578125,-44.25981605052948,0.004952353148837574,1.0093802213668823,0.0004092704424510632,-2.5402755999999997,1257.0
3,7168,1886,14,-0.0012204870581626892,-0.02792579439119436,208,0.2,0.018828202,0.005246937274932861,0.29931640625,-44.26012706756592,0.08630526368506253,1.0088411569595337,0.0004092704424510632,-2.5402755999999997,1257.0
4,7680,1885,15,-0.04035099968314171,-0.025893834041198716,224,0.2,0.014389273,-0.24921071529388428,0.228515625,-44.244808077812195,0.0024880870332708582,1.0088417530059814,0.0004092704424510632,-2.5468401666666662,1257.0
4,8192,1882,16,-0.012424565851688385,-0.034661388548556715,240,0.2,0.02816092,0.014928221702575684,0.320068359375,-44.25068378448486,0.07935549516696483,1.0090144872665405,0.0004092704424510632,-2.5468401666666662,1257.0
4,8704,1877,17,-0.03255128487944603,-0.022680872061755508,256,0.2,0.016437948,-0.09180665016174316,0.2451171875,-44.26670515537262,0.007516184530686587,1.0104789733886719,0.0004092704424510632,-2.5468401666666662,1257.0
4,9216,1864,18,-0.022269941866397858,-0.019579886313294992,272,0.2,0.012097366,0.004871368408203125,0.1732177734375,-44.319424629211426,0.004654509146348573,1.0120600461959839,0.0004092704424510632,-2.538019714285714,1257.0
5,9728,1863,19,0.007878761738538742,-0.027910922101000324,288,0.2,0.024119496,0.007430016994476318,0.295654296875,-44.32838237285614,0.10859638336114585,1.0106905698776245,0.0004092704424510632,-2.538019714285714,1257.0
5,10240,1862,20,-0.037320684641599655,-0.027509672654559836,304,0.2,0.016549043,-0.5453932285308838,0.254150390625,-44.30104672908783,0.006232871935935691,1.0112851858139038,0.0004092704424510632,-2.5550606250000003,1257.0
5,10752,1861,21,-0.006765872240066528,-0.02526096820656676,320,0.2,0.021820754,0.08827269077301025,0.2596435546875,-44.312695384025574,0.07649785536341369,1.0103487968444824,0.0004092704424510632,-2.5550606250000003,1257.0
6,11264,1861,22,-0.04040844738483429,-0.023802962998161092,336,0.2,0.02035619,-0.444779634475708,0.2259521484375,-44.28922927379608,0.009820141887757927,1.010919213294983,0.0004092704424510632,-2.5550606250000003,1257.0
6,11776,1860,23,-0.04354548081755638,-0.02732686604576884,352,0.2,0.016183503,-0.15640473365783691,0.2421875,-44.293006896972656,0.003367996512679383,1.0098137855529785,0.0004092704424510632,-2.5378993333333337,1257.0
6,12288,1859,24,-0.0005585178732872009,-0.025100958038819954,368,0.2,0.019769726,0.054733872413635254,0.27978515625,-44.27987778186798,0.07337373762857169,1.01104736328125,0.0004092704424510632,-2.5378993333333337,1257.0
6,12800,1857,25,-0.03557630255818367,-0.022700997040374205,384,0.2,0.012676343,-1.6356890201568604,0.193603515625,-44.31585454940796,0.009279643469199073,1.0115278959274292,0.0004092704424510632,-2.5487935,1257.0
7,13312,1856,26,-0.019253524020314217,-0.028818269725888968,400,0.2,0.02834148,0.010227859020233154,0.268310546875,-44.28469622135162,0.10881440027151257,1.0091958045959473,0.0004092704424510632,-2.5487935,1257.0
7,13824,1856,27,-0.026973441243171692,-0.027396167475671973,416,0.2,0.019444175,-0.11514317989349365,0.2623291015625,-44.23063242435455,0.00845683399529662,1.0086063146591187,0.0004092704424510632,-2.5487935,1257.0
