time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/loss,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
82,41984,1844,22,-0.04882027581334114,0.00045943260192871094,0.971208930015564,0.0004092704424510632,0.006595118000404909,-42.999263286590576,-0.03331056778552011,0.023031844,1296,0.28271484375,0.2,1257.0,-2.976035939393939
83,42496,1844,23,0.05432591214776039,4.863739013671875e-05,0.9723955392837524,0.0004092704424510632,0.15165632823482156,-43.03543150424957,-0.025932016636943445,0.04091794,1312,0.297607421875,0.2,1257.0,-2.976035939393939
84,43008,1843,23,-0.025101438164711,0.0005466938018798828,0.9743183851242065,0.0004092704424510632,0.007382825264357962,-43.086185455322266,-0.02247764845378697,0.015795702,1328,0.203369140625,0.2,1257.0,-2.977016764705882
85,43520,1844,23,0.21039403975009918,7.539987564086914e-05,0.9751406311988831,0.0004092704424510632,0.4345720103010535,-43.135910630226135,-0.024853532609995455,0.022673521,1344,0.2445068359375,0.2,1257.0,-2.977016764705882
86,44032,1844,23,-0.03461230546236038,-5.4717063903808594e-05,0.9773105978965759,0.0004092704424510632,0.008770284344791435,-43.16881203651428,-0.028130891761975363,0.02955952,1360,0.28515625,0.2,1257.0,-2.973902857142857
87,44544,1845,24,0.16055503487586975,0.00011438131332397461,0.9785446524620056,0.0004092704424510632,0.4214572748169303,-43.23283040523529,-0.026950243482133374,0.022758143,1376,0.239501953125,0.2,1257.0,-2.973902857142857
88,45056,1846,24,-0.028646165505051613,-0.00014722347259521484,0.9794979691505432,0.0004092704424510632,0.012305493903113529,-43.261980414390564,-0.022366163597325794,0.019946529,1392,0.205810546875,0.2,1257.0,-2.973902857142857
89,45568,1848,24,-0.02832578681409359,0.00019091367721557617,0.9811688661575317,0.0004092704424510632,0.005448892537970096,-43.29547965526581,-0.024668539423146285,0.0140810795,1408,0.2091064453125,0.2,1257.0,-2.9738595833333332
90,46080,1848,24,0.17617133259773254,4.1544437408447266e-05,0.9806939363479614,0.0004092704424510632,0.4559177551418543,-43.33174479007721,-0.02744068394531496,0.031063305,1424,0.25830078125,0.2,1257.0,-2.9738595833333332
91,46592,1849,25,-0.0480031743645668,-0.0007927417755126953,0.9810065627098083,0.0004092704424510632,0.002553341422753874,-43.31775748729706,-0.030860246275551617,0.01817002,1440,0.24365234375,0.2,1257.0,-2.972193324324324
92,47104,1849,25,0.1805129051208496,6.401538848876953e-05,0.9815574288368225,0.0004092704424510632,0.40226585790514946,-43.3375700712204,-0.02362482791795628,0.019556217,1456,0.2080078125,0.2,1257.0,-2.972193324324324
93,47616,1846,25,-0.036015816032886505,-0.015874862670898438,0.9807245135307312,0.0004092704424510632,0.009532409851090051,-43.339688420295715,-0.030309352616313845,0.022412982,1472,0.30029296875,0.2,1257.0,-2.972193324324324
94,48128,1846,26,-0.03685203567147255,0.00012373924255371094,0.9799850583076477,0.0004092704424510632,0.00625601495266892,-43.309133648872375,-0.027052813878981397,0.019398611,1488,0.255615234375,0.2,1257.0,-2.9703327368421055
95,48640,1845,26,0.19262218475341797,4.559755325317383e-05,0.9779682159423828,0.0004092704424510632,0.43543339893221855,-43.2730633020401,-0.02283765366883017,0.018398812,1504,0.2108154296875,0.2,1257.0,-2.9703327368421055
96,49152,1844,26,-0.03975581005215645,0.0002722740173339844,0.9768328070640564,0.0004092704424510632,0.005270692825433798,-43.211517214775085,-0.030756765954720322,0.014944444,1520,0.2332763671875,0.2,1257.0,-2.96928817948718
97,49664,1842,26,0.18320514261722565,6.580352783203125e-05,0.9766618609428406,0.0004092704424510632,0.3974456340074539,-43.1916286945343,-0.020827487969654612,0.017299911,1536,0.1982421875,0.2,1257.0,-2.96928817948718
98,50176,1841,27,-0.03595216944813728,-0.0001633167266845703,0.9768320322036743,0.0004092704424510632,0.015525114518823102,-43.19001662731171,-0.027237843809416518,0.015997404,1552,0.2266845703125,0.2,1257.0,-2.96928817948718
99,50688,1840,27,-0.03787938132882118,0.00029790401458740234,0.9782455563545227,0.0004092704424510632,0.0061155453222454526,-43.20607626438141,-0.025714236486237496,0.015721984,1568,0.25732421875,0.2,1257.0,-2.9709417250000003
100,51200,1841,27,0.19119495153427124,6.16312026977539e-05,0.9771203398704529,0.0004092704424510632,0.4402449894696474,-43.22162044048309,-0.021236021057120524,0.016350783,1584,0.218017578125,0.2,1257.0,-2.9709417250000003
101,51712,1843,28,-0.031163414940238,0.00037103891372680664,0.9767875671386719,0.0004092704424510632,0.005288294538331684,-43.186742067337036,-0.023360864448477514,0.019188637,1600,0.250244140625,0.2,1257.0,-2.975520585365854
102,52224,1844,28,0.13561968505382538,7.30752944946289e-05,0.9761250019073486,0.0004092704424510632,0.3913519447669387,-43.17748248577118,-0.027106664594612084,0.021599539,1616,0.2491455078125,0.2,1257.0,-2.975520585365854
103,52736,1846,28,-0.028976649045944214,-0.0003057718276977539,0.9767784476280212,0.0004092704424510632,0.011866199085488915,-43.171074748039246,-0.023492966996855102,0.019849665,1632,0.23291015625,0.2,1257.0,-2.975520585365854
104,53248,1849,28,-0.02309304103255272,0.00027239322662353516,0.9769561290740967,0.0004092704424510632,0.006380165621521883,-43.187350273132324,-0.02003214677097276,0.01492521,1648,0.1981201171875,0.2,1257.0,-2.9694303809523808
105,53760,1850,29,0.1799069344997406,6.389617919921875e-05,0.9763503670692444,0.0004092704424510632,0.4030652968212962,-43.17488408088684,-0.02349788573337719,0.024435436,1664,0.2470703125,0.2,1257.0,-2.9694303809523808
106,54272,1852,29,-0.04242424666881561,0.0002117753028869629,0.9779431819915771,0.0004092704424510632,0.0059286490140948445,-43.17489492893219,-0.025081276617129333,0.019697536,1680,0.2384033203125,0.2,1257.0,-2.9623177906976745
107,54784,1855,29,0.19621917605400085,7.480382919311523e-05,0.9797728657722473,0.0004092704424510632,0.39204917196184397,-43.241809010505676,-0.022252942333579995,0.018507402,1696,0.206298828125,0.2,1257.0,-2.9623177906976745
108,55296,1857,29,-0.03681330382823944,-0.00016880035400390625,0.9802979230880737,0.0004092704424510632,0.014458514255238697,-43.27567744255066,-0.027400777689763345,0.021616913,1712,0.2598876953125,0.2,1257.0,-2.9623177906976745
109,55808,1858,30,-0.02529912441968918,0.0004271268844604492,0.9794918298721313,0.0004092704424510632,0.008671104209497571,-43.273205161094666,-0.02063979982631281,0.014217136,1728,0.1881103515625,0.2,1257.0,-2.9646325
110,56320,1859,30,0.04833417385816574,5.8650970458984375e-05,0.9794628620147705,0.0004092704424510632,0.19357777433469892,-43.250295519828796,-0.024574054405093193,0.048487134,1744,0.313232421875,0.2,1257.0,-2.9646325
111,56832,1860,30,-0.028403138741850853,0.0006740689277648926,0.9800993800163269,0.0004092704424510632,0.006886820927320514,-43.26161706447601,-0.029324476927286014,0.019728156,1760,0.2642822265625,0.2,1257.0,-2.9675813777777775
112,57344,1861,30,0.2091762125492096,7.241964340209961e-05,0.9792943596839905,0.0004092704424510632,0.4393224213272333,-43.267059087753296,-0.018725976115092635,0.017143816,1776,0.18505859375,0.2,1257.0,-2.9675813777777775
113,57856,1862,31,-0.030861563980579376,0.0002683401107788086,0.9780983924865723,0.0004092704424510632,0.013852806529030204,-43.22961509227753,-0.024971939346869476,0.03210979,1792,0.301513671875,0.2,1257.0,-2.973142847826087
114,58368,1861,31,0.20427697896957397,4.398822784423828e-05,0.978164553642273,0.0004092704424510632,0.43223521299660206,-43.21085810661316,-0.024701647518668324,0.022796903,1808,0.2274169921875,0.2,1257.0,-2.973142847826087
115,58880,1862,31,-0.023997027426958084,-5.841255187988281e-06,0.9779618382453918,0.0004092704424510632,0.010470271648955531,-43.211997985839844,-0.018259163494803943,0.020835264,1824,0.231689453125,0.2,1257.0,-2.973142847826087
116,59392,1863,31,-0.03130510821938515,0.00011456012725830078,0.9796047806739807,0.0004092704424510632,0.006431421228626277,-43.22715938091278,-0.02386598740122281,0.016002687,1840,0.217529296875,0.2,1257.0,-2.9715242553191485
117,59904,1864,32,0.1936701536178589,3.5703182220458984e-05,0.9801812767982483,0.0004092704424510632,0.4704773025587201,-43.27191627025604,-0.01994362955156248,0.01500359,1856,0.2041015625,0.2,1257.0,-2.9715242553191485
118,60416,1865,32,-0.04007823392748833,-0.0011794567108154297,0.980014443397522,0.0004092704424510632,0.002978128337417729,-43.26886975765228,-0.02394426436512731,0.01574209,1872,0.2164306640625,0.2,1257.0,-2.9721468541666667
119,60928,1865,32,0.17942868173122406,6.157159805297852e-05,0.9803354740142822,0.0004092704424510632,0.4138984838500619,-43.2751407623291,-0.0219499618106056,0.015815403,1888,0.1873779296875,0.2,1257.0,-2.9721468541666667
120,61440,1865,32,-0.02685834839940071,-0.0007401704788208008,0.9795804023742676,0.0004092704424510632,0.013868769921828061,-43.26346826553345,-0.02062973874853924,0.015135491,1904,0.207275390625,0.2,1257.0,-2.9721468541666667
121,61952,1865,33,-0.022709710523486137,1.710653305053711e-05,0.9797710180282593,0.0004092704424510632,0.0064665628160582855,-43.245362281799316,-0.024532354524126276,0.0158979,1920,0.2171630859375,0.2,1257.0,-2.971291979591837
122,62464,1865,33,0.20714914798736572,2.9325485229492188e-05,0.9788365364074707,0.0004092704424510632,0.45316526386886835,-43.24349856376648,-0.016766621454735287,0.013305457,1936,0.1708984375,0.2,1257.0,-2.971291979591837
123,62976,1865,33,-0.0353805236518383,-6.282329559326172e-05,0.9768979549407959,0.0004092704424510632,0.00522163778077811,-43.199402809143066,-0.023347989525063895,0.017943952,1952,0.2125244140625,0.2,1257.0,-2.97157954
124,63488,1867,34,0.1782713085412979,4.774332046508789e-05,0.9749796390533447,0.0004092704424510632,0.4053688319399953,-43.13701117038727,-0.020924032578477636,0.01825146,1968,0.1993408203125,0.2,1257.0,-2.97157954
