time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/loss,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
125,64000,1802,35,-0.033599596470594406,-0.0003864765167236328,0.9822476506233215,0.0004092704424510632,0.009313996823038906,-43.29823970794678,-0.024167292343918234,0.019945838,1984,0.233154296875,0.2,1257.0,-2.9209171999999994
126,64512,1800,35,-0.01847020350396633,5.9485435485839844e-05,0.9832162261009216,0.0004092704424510632,0.005868613137863576,-43.298261523246765,-0.021383047176641412,0.014252971,2000,0.2005615234375,0.2,1257.0,-2.916215352941176
127,65024,1795,36,0.17942233383655548,7.331371307373047e-06,0.9848131537437439,0.0004092704424510632,0.40543568041175604,-43.347400188446045,-0.02346547805063892,0.019126233,2016,0.223388671875,0.2,1257.0,-2.916215352941176
128,65536,1792,36,-0.023454803973436356,-0.00011241436004638672,0.9842807650566101,0.0004092704424510632,0.004083437728695571,-43.36484158039093,-0.023623973596841097,0.019248236,2032,0.226806640625,0.2,1257.0,-2.908788788461538
129,66048,1790,36,0.1585008203983307,9.298324584960938e-06,0.9830263257026672,0.0004092704424510632,0.36401445511728525,-43.330499053001404,-0.026023107195214834,0.022314262,2048,0.2215576171875,0.2,1257.0,-2.908788788461538
130,66560,1788,37,-0.019683774560689926,-3.147125244140625e-05,0.9822344779968262,0.0004092704424510632,0.011690208222717047,-43.29545545578003,-0.02460443659219891,0.019746918,2064,0.24853515625,0.2,1257.0,-2.908788788461538
131,67072,1787,37,-0.02545875869691372,-1.1086463928222656e-05,0.9817306995391846,0.0004092704424510632,0.00473323786718538,-43.27948760986328,-0.02471415014588274,0.016479762,2080,0.2174072265625,0.2,1257.0,-2.9060281320754715
132,67584,1784,37,0.15633675456047058,9.5367431640625e-06,0.9810408353805542,0.0004092704424510632,0.3897218219935894,-43.254517793655396,-0.02144871930067893,0.021060066,2096,0.2459716796875,0.2,1257.0,-2.9060281320754715
133,68096,1782,38,-0.035294223576784134,-4.410743713378906e-05,0.9801960587501526,0.0004092704424510632,0.006012413301505148,-43.23367500305176,-0.02648818372108508,0.016377673,2112,0.222900390625,0.2,1257.0,-2.903150759259259
134,68608,1780,38,0.1040712222456932,8.463859558105469e-06,0.9800209403038025,0.0004092704424510632,0.3755855206400156,-43.21587908267975,-0.021372617193264887,0.016154733,2128,0.2088623046875,0.2,1257.0,-2.903150759259259
135,69120,1778,38,-0.028738580644130707,-1.895427703857422e-05,0.9799399971961975,0.0004092704424510632,0.013903159968322143,-43.21400308609009,-0.026514019700698555,0.02474387,2144,0.30126953125,0.2,1257.0,-2.903150759259259
136,69632,1777,39,-0.03856586292386055,4.553794860839844e-05,0.9789923429489136,0.0004092704424510632,0.004615127814759035,-43.19278359413147,-0.023363691041595303,0.01703057,2160,0.195556640625,0.2,1257.0,-2.9009607818181817
137,70144,1775,39,0.06753107160329819,9.5367431640625e-06,0.9796110987663269,0.0004092704424510632,0.20633027399890125,-43.18140983581543,-0.02307979148463346,0.039750196,2176,0.289794921875,0.2,1257.0,-2.9009607818181817
138,70656,1773,39,-0.030908994376659393,-3.790855407714844e-05,0.9807112812995911,0.0004092704424510632,0.006071660958696157,-43.20684266090393,-0.024360559997148812,0.017221369,2192,0.2337646484375,0.2,1257.0,-2.8981076250000006
139,71168,1771,40,0.0999603196978569,5.662441253662109e-06,0.9793330430984497,0.0004092704424510632,0.416159694083035,-43.21308767795563,-0.024977550958283246,0.020188097,2208,0.227294921875,0.2,1257.0,-2.8981076250000006
140,71680,1770,40,-0.03188345208764076,-3.147125244140625e-05,0.9793851375579834,0.0004092704424510632,0.007971899351105094,-43.17561113834381,-0.025255194734199904,0.033627905,2224,0.28759765625,0.2,1257.0,-2.8937091403508775
141,72192,1770,40,0.11892728507518768,2.1398067474365234e-05,0.9790107607841492,0.0004092704424510632,0.38921315129846334,-43.187334299087524,-0.02932331373449415,0.020777876,2240,0.279052734375,0.2,1257.0,-2.8937091403508775
142,72704,1769,41,-0.024292215704917908,-0.002235889434814453,0.9792351126670837,0.0004092704424510632,0.010209446263615973,-43.166866302490234,-0.025505756231723353,0.02194148,2256,0.263427734375,0.2,1257.0,-2.8937091403508775
143,73216,1768,41,-0.03618244826793671,-4.792213439941406e-05,0.9793007969856262,0.0004092704424510632,0.005258879100438207,-43.1747168302536,-0.01998107583494857,0.016344786,2272,0.1981201171875,0.2,1257.0,-2.892618310344828
144,73728,1767,41,0.17222647368907928,9.357929229736328e-06,0.977744996547699,0.0004092704424510632,0.42762973345816135,-43.15964090824127,-0.027001131402357714,0.025180422,2288,0.255126953125,0.2,1257.0,-2.892618310344828
145,74240,1766,42,-0.035854533314704895,-0.0010707378387451172,0.9786322116851807,0.0004092704424510632,0.002890362527978141,-43.12980830669403,-0.018924100091680884,0.012784796,2304,0.1890869140625,0.2,1257.0,-2.8932764915254245
146,74752,1766,42,0.15457729995250702,4.267692565917969e-05,0.9787248969078064,0.0004092704424510632,0.3783088382333517,-43.16198205947876,-0.025673359996289946,0.023310725,2320,0.25732421875,0.2,1257.0,-2.8932764915254245
147,75264,1766,42,-0.03609355539083481,-2.3603439331054688e-05,0.9783719778060913,0.0004092704424510632,0.014355224528117105,-43.142669558525085,-0.028288634057389572,0.024963455,2336,0.269287109375,0.2,1257.0,-2.8932764915254245
1,75776,4282,0,-0.03174903243780136,-1.6450881958007812e-05,0.977651059627533,0.0004092704424510632,0.004208208098134492,-43.12828814983368,-0.023754638219543267,0.018228937,2352,0.26513671875,0.2,1257.0,-2.889230766666667
2,76288,2459,0,0.19988864660263062,1.0311603546142578e-05,0.9765514135360718,0.0004092704424510632,0.399795507080853,-43.100900769233704,-0.022663252471829765,0.0194044,2368,0.218505859375,0.2,1257.0,-2.889230766666667
3,76800,2118,0,-0.022901028394699097,-0.0001220703125,0.9758936762809753,0.0004092704424510632,0.0032819075422594324,-43.07607173919678,-0.022604615951422602,0.014609556,2384,0.2279052734375,0.2,1257.0,-2.8830730000000004
4,77312,1992,1,0.13652777671813965,6.735324859619141e-06,0.975957453250885,0.0004092704424510632,0.3619164954870939,-43.06143367290497,-0.028415535198291764,0.026518714,2400,0.2705078125,0.2,1257.0,-2.8830730000000004
5,77824,1872,1,-0.02660653367638588,-7.62939453125e-06,0.9769151210784912,0.0004092704424510632,0.01283350054291077,-43.07724869251251,-0.024921960342908278,0.018585993,2416,0.2547607421875,0.2,1257.0,-2.8830730000000004
6,78336,1863,1,-0.045082997530698776,-1.3113021850585938e-06,0.9784971475601196,0.0004092704424510632,0.005083062314952258,-43.118016481399536,-0.03189793023921084,0.016262796,2432,0.2503662109375,0.2,1257.0,-2.8817610000000005
7,78848,1859,1,0.12990020215511322,9.894371032714844e-06,0.9797137975692749,0.0004092704424510632,0.3954946016892791,-43.16270303726196,-0.025757928946404718,0.020046547,2448,0.2314453125,0.2,1257.0,-2.8817610000000005
8,79360,1857,2,-0.03661159425973892,-4.76837158203125e-07,0.9796776175498962,0.0004092704424510632,0.0048108098926604725,-43.176210165023804,-0.021277453037328087,0.016532388,2464,0.218017578125,0.2,1257.0,-2.8800263809523816
9,79872,1852,2,0.11086292564868927,1.245737075805664e-05,0.9800829887390137,0.0004092704424510632,0.3523532133549452,-43.171273708343506,-0.024756169339525513,0.020191554,2480,0.2347412109375,0.2,1257.0,-2.8800263809523816
10,80384,1853,2,-0.0306403748691082,-2.1338462829589844e-05,0.9804688096046448,0.0004092704424510632,0.011705921002430841,-43.18171942234039,-0.024885582854039967,0.021661181,2496,0.251953125,0.2,1257.0,-2.8800263809523816
11,80896,1854,3,-0.035144004970788956,3.159046173095703e-06,0.9782590270042419,0.0004092704424510632,0.004287211457267404,-43.156538128852844,-0.020854577072896063,0.012665111,2512,0.172119140625,0.2,1257.0,-2.8775433125000003
12,81408,1855,3,0.16458792984485626,9.298324584960938e-06,0.9781482815742493,0.0004092704424510632,0.37211884185671806,-43.09963810443878,-0.02465321474301163,0.02469778,2528,0.2470703125,0.2,1257.0,-2.8775433125000003
13,81920,1855,3,-0.018942274153232574,-5.0187110900878906e-05,0.9795549511909485,0.0004092704424510632,0.005680300899257418,-43.12166678905487,-0.019486349949147552,0.014875618,2544,0.1966552734375,0.2,1257.0,-2.872589876923077
14,82432,1856,3,0.13193023204803467,9.894371032714844e-06,0.979607343673706,0.0004092704424510632,0.35355745255947113,-43.149094343185425,-0.02262559214432258,0.020414844,2560,0.23681640625,0.2,1257.0,-2.872589876923077
15,82944,1854,4,-0.031216377392411232,-3.0279159545898438e-05,0.9798830151557922,0.0004092704424510632,0.013141750561771914,-43.14269268512726,-0.026075022295117378,0.027026493,2576,0.2705078125,0.2,1257.0,-2.872589876923077
16,83456,1850,4,-0.03452722728252411,4.881620407104492e-05,0.9781147837638855,0.0004092704424510632,0.004505911660089623,-43.12125813961029,-0.0211155547585804,0.014717178,2592,0.20068359375,0.2,1257.0,-2.8708999090909093
17,83968,1851,4,0.05872379243373871,1.043081283569336e-05,0.9771071672439575,0.0004092704424510632,0.22558858687989414,-43.070743799209595,-0.024876257564756088,0.036080502,2608,0.3031005859375,0.2,1257.0,-2.8708999090909093
18,84480,1853,4,-0.03006545826792717,-5.936622619628906e-05,0.976116418838501,0.0004092704424510632,0.004226650882628746,-43.03903245925903,-0.023270958146895282,0.016404431,2624,0.2269287109375,0.2,1257.0,-2.8700214776119406
19,84992,1852,5,0.1776830404996872,8.404254913330078e-06,0.9761871099472046,0.0004092704424510632,0.3845382025465369,-43.02518928050995,-0.01925562520045787,0.017256282,2640,0.193359375,0.2,1257.0,-2.8700214776119406
20,85504,1852,5,-0.03471478819847107,-3.0279159545898438e-05,0.9757667183876038,0.0004092704424510632,0.009287980778026395,-43.0303760766983,-0.02586889026861172,0.028653104,2656,0.277587890625,0.2,1257.0,-2.8703085588235298
21,86016,1852,5,0.15925493836402893,1.7344951629638672e-05,0.9751665592193604,0.0004092704424510632,0.3747238153591752,-43.00659990310669,-0.02187205827794969,0.018764885,2672,0.2227783203125,0.2,1257.0,-2.8703085588235298
22,86528,1852,6,-0.02897336147725582,-0.0008689165115356445,0.9757905602455139,0.0004092704424510632,0.00990970217389986,-42.9999897480011,-0.02904720642254688,0.021848477,2688,0.2698974609375,0.2,1257.0,-2.8703085588235298
23,87040,1852,6,-0.02734881453216076,-3.5762786865234375e-06,0.9756631255149841,0.0004092704424510632,0.004939474645652808,-43.00419628620148,-0.018756241552182473,0.014632549,2704,0.1650390625,0.2,1257.0,-2.8691641594202903
24,87552,1851,6,0.1409567892551422,5.424022674560547e-06,0.9748271703720093,0.0004092704424510632,0.4211425567045808,-42.987902998924255,-0.024317696661455557,0.021202598,2720,0.20849609375,0.2,1257.0,-2.8691641594202903
25,88064,1851,6,-0.033044181764125824,-0.00017178058624267578,0.9742366671562195,0.0004092704424510632,0.0026750565048132557,-42.968716621398926,-0.026766180708364118,0.020633096,2736,0.241943359375,0.2,1257.0,-2.8683103000000005
26,88576,1849,7,0.1673663705587387,8.463859558105469e-06,0.97369384765625,0.0004092704424510632,0.36660285852849483,-42.94897425174713,-0.024529599264496937,0.019586205,2752,0.231689453125,0.2,1257.0,-2.8683103000000005
27,89088,1849,7,-0.03134450688958168,-0.000286102294921875,0.9744213223457336,0.0004092704424510632,0.00956431616214104,-42.94949221611023,-0.02537531641428359,0.02702824,2768,0.27197265625,0.2,1257.0,-2.8683103000000005
28,89600,1848,7,-0.03717435896396637,-3.516674041748047e-05,0.9757623076438904,0.0004092704424510632,0.003719414016813971,-42.96978175640106,-0.025760934047866613,0.023419674,2784,0.2269287109375,0.2,1257.0,-2.864421084507043
29,90112,1848,8,0.1503332555294037,7.3909759521484375e-06,0.9764312505722046,0.0004092704424510632,0.39307928178459406,-43.00484359264374,-0.03184043236251455,0.029418103,2800,0.262939453125,0.2,1257.0,-2.864421084507043
30,90624,1847,8,-0.03664364665746689,-3.731250762939453e-05,0.9758400321006775,0.0004092704424510632,0.0034141841788368765,-43.002217173576355,-0.02692288470279891,0.021646973,2816,0.2381591796875,0.2,1257.0,-2.864195847222222
31,91136,1846,8,0.15954193472862244,3.874301910400391e-06,0.9762575626373291,0.0004092704424510632,0.35648271441459656,-42.993247747421265,-0.019286757364170626,0.013561389,2832,0.1700439453125,0.2,1257.0,-2.864195847222222
32,91648,1845,8,-0.038898102939128876,-0.00013518333435058594,0.9768659472465515,0.0004092704424510632,0.00925932098471094,-43.018860936164856,-0.022898905241163447,0.020318318,2848,0.2601318359375,0.2,1257.0,-2.864195847222222
33,92160,1842,9,-0.04144199937582016,6.002187728881836e-05,0.9791139364242554,0.0004092704424510632,0.004895840938843321,-43.05818271636963,-0.031224662117892876,0.029338466,2864,0.2933349609375,0.2,1257.0,-2.860658287671233
34,92672,1829,9,0.170400470495224,9.417533874511719e-06,0.98011314868927,0.0004092704424510632,0.3981080884113908,-43.11105990409851,-0.02568137751222821,0.017298514,2880,0.2305908203125,0.2,1257.0,-2.860658287671233
35,93184,1825,9,-0.02943791262805462,-9.72747802734375e-05,0.9804608821868896,0.0004092704424510632,0.0036197046138113365,-43.12156271934509,-0.026778909232234582,0.014302252,2896,0.2158203125,0.2,1257.0,-2.859624540540541
36,93696,1822,10,0.11966916918754578,1.6510486602783203e-05,0.9799286127090454,0.0004092704424510632,0.3490016683936119,-43.117992877960205,-0.02489324874477461,0.024047216,2912,0.2457275390625,0.2,1257.0,-2.859624540540541
37,94208,1821,10,-0.04144742712378502,-2.562999725341797e-05,0.9792857766151428,0.0004092704424510632,0.009722924209199846,-43.09928822517395,-0.025810319333686493,0.02424259,2928,0.24755859375,0.2,1257.0,-2.859624540540541
38,94720,1819,10,-0.02811253070831299,-6.318092346191406e-06,0.9799900650978088,0.0004092704424510632,0.004081534741999349,-43.09528028964996,-0.021443768564495258,0.016258849,2944,0.2071533203125,0.2,1257.0,-2.85651832
39,95232,1818,10,0.1525513082742691,4.351139068603516e-06,0.9796870350837708,0.0004092704424510632,0.37976722978055477,-43.107887744903564,-0.024974664687761106,0.019782363,2960,0.2401123046875,0.2,1257.0,-2.85651832
40,95744,1817,11,-0.0476575531065464,-1.5020370483398438e-05,0.9794104695320129,0.0004092704424510632,0.005623945879051462,-43.08041977882385,-0.027450168767245486,0.016248474,2976,0.224365234375,0.2,1257.0,-2.854566578947369
41,96256,1818,11,0.1386556327342987,4.649162292480469e-06,0.979104220867157,0.0004092704424510632,0.35337346652522683,-43.07327449321747,-0.02107502837316133,0.02111008,2992,0.194580078125,0.2,1257.0,-2.854566578947369
42,96768,1820,11,-0.035673677921295166,-1.1801719665527344e-05,0.976382851600647,0.0004092704424510632,0.010582028742646798,-43.03839468955994,-0.031163081257545855,0.030420568,3008,0.281005859375,0.2,1257.0,-2.854566578947369
43,97280,1822,12,-0.04696099832653999,1.2934207916259766e-05,0.9749430418014526,0.0004092704424510632,0.0043120716291014105,-42.95254385471344,-0.027149758592713624,0.018696513,3024,0.2486572265625,0.2,1257.0,-2.8524610519480524
44,97792,1826,12,0.08763065934181213,6.556510925292969e-06,0.9755508899688721,0.0004092704424510632,0.2491701659746468,-42.94369149208069,-0.031255840716767125,0.04410231,3040,0.3248291015625,0.2,1257.0,-2.8524610519480524
45,98304,1829,12,-0.04265088960528374,-1.3113021850585938e-06,0.9754863977432251,0.0004092704424510632,0.005196587051614188,-42.95237851142883,-0.026983923453371972,0.015837977,3056,0.2203369140625,0.2,1257.0,-2.8520298205128207
46,98816,1831,12,0.1588350534439087,3.337860107421875e-06,0.9745052456855774,0.0004092704424510632,0.3791581206023693,-42.941558837890625,-0.025681292863737326,0.020925678,3072,0.2425537109375,0.2,1257.0,-2.8520298205128207
47,99328,1832,13,-0.04586433619260788,-4.410743713378906e-06,0.9725915193557739,0.0004092704424510632,0.01056100640562363,-42.891173362731934,-0.029906188894528896,0.0321577,3088,0.336669921875,0.2,1257.0,-2.849813949367089
48,99840,1830,13,0.163831427693367,8.225440979003906e-06,0.9720289707183838,0.0004092704424510632,0.36876169592142105,-42.85403370857239,-0.02142287019523792,0.016324122,3104,0.206787109375,0.2,1257.0,-2.849813949367089
49,100352,1832,13,-0.027101920917630196,-0.00017070770263671875,0.9714434146881104,0.0004092704424510632,0.010904369526542723,-42.83869469165802,-0.02637548733036965,0.023736257,3120,0.2747802734375,0.2,1257.0,-2.849813949367089
50,100864,1834,13,-0.04155111312866211,-1.633167266845703e-05,0.9714771509170532,0.0004092704424510632,0.004738732874102425,-42.82377362251282,-0.027554996340768412,0.02167501,3136,0.2708740234375,0.2,1257.0,-2.8474726875000003
51,101376,1836,14,0.19692537188529968,2.384185791015625e-06,0.9710373878479004,0.0004092704424510632,0.40578257758170366,-42.81605088710785,-0.030311509675811976,0.023960017,3152,0.269287109375,0.2,1257.0,-2.8474726875000003
52,101888,1837,14,-0.04069116339087486,-0.00012552738189697266,0.9705803990364075,0.0004092704424510632,0.002305954276380362,-42.79356610774994,-0.024086428798909765,0.018036399,3168,0.2645263671875,0.2,1257.0,-2.8467054938271605
53,102400,1838,14,0.14351505041122437,6.794929504394531e-06,0.968422532081604,0.0004092704424510632,0.35342723224312067,-42.75841546058655,-0.022086653640144505,0.017855603,3184,0.2049560546875,0.2,1257.0,-2.8467054938271605
54,102912,1835,15,-0.024972276762127876,-9.179115295410156e-06,0.9670753479003906,0.0004092704424510632,0.0127217315020971,-42.69126331806183,-0.02487031018245034,0.020856783,3200,0.26171875,0.2,1257.0,-2.8467054938271605
55,103424,1836,15,-0.03397909551858902,-6.079673767089844e-06,0.9676369428634644,0.0004092704424510632,0.0043396909823059104,-42.68061137199402,-0.02394493340398185,0.021243045,3216,0.2364501953125,0.2,1257.0,-2.8463759390243903
56,103936,1838,15,0.1300809383392334,2.384185791015625e-06,0.9684950709342957,0.0004092704424510632,0.3714489322155714,-42.71372056007385,-0.02987203683005646,0.022652721,3232,0.2679443359375,0.2,1257.0,-2.8463759390243903
57,104448,1837,15,-0.020384525880217552,-8.690357208251953e-05,0.9687765836715698,0.0004092704424510632,0.0023474864465242717,-42.73597776889801,-0.02088061283575371,0.013039356,3248,0.2110595703125,0.2,1257.0,-2.841809481927711
58,104960,1836,16,0.16792899370193481,5.185604095458984e-06,0.9679314494132996,0.0004092704424510632,0.3348402567207813,-42.72746920585632,-0.022604578742175363,0.022281026,3264,0.22265625,0.2,1257.0,-2.841809481927711
59,105472,1837,16,-0.03400120884180069,-6.306171417236328e-05,0.9672799110412598,0.0004092704424510632,0.005578134107054211,-42.701080203056335,-0.025987515531596728,0.021582348,3280,0.2823486328125,0.2,1257.0,-2.841809481927711
60,105984,1836,16,-0.03651720657944679,1.913309097290039e-05,0.9671800136566162,0.0004092704424510632,0.005980961017485242,-42.701072216033936,-0.027559418114833534,0.015885223,3296,0.22705078125,0.2,1257.0,-2.8389364523809526
61,106496,1831,17,0.1278427541255951,6.079673767089844e-06,0.9671297669410706,0.0004092704424510632,0.3679390847682953,-42.70883822441101,-0.028833649615989998,0.02035473,3312,0.2684326171875,0.2,1257.0,-2.8389364523809526
62,107008,1826,17,-0.02772264927625656,-0.0003097057342529297,0.9662992358207703,0.0004092704424510632,0.0033077540174417663,-42.699593901634216,-0.019727971230167896,0.01789717,3328,0.2135009765625,0.2,1257.0,-2.8361074705882356
63,107520,1825,17,0.12007563561201096,4.172325134277344e-06,0.9665215015411377,0.0004092704424510632,0.3286581402644515,-42.691033482551575,-0.028111427498515695,0.025308987,3344,0.25537109375,0.2,1257.0,-2.8361074705882356
64,108032,1825,17,-0.028170516714453697,-2.956390380859375e-05,0.9644636511802673,0.0004092704424510632,0.011078716081101447,-42.666980266571045,-0.025147151289274916,0.019425156,3360,0.25537109375,0.2,1257.0,-2.8361074705882356
65,108544,1825,18,-0.0391676165163517,2.3245811462402344e-05,0.964184045791626,0.0004092704424510632,0.005552557646296918,-42.61750531196594,-0.026302336031221785,0.019273996,3376,0.252685546875,0.2,1257.0,-2.833897790697675
66,109056,1825,18,0.11281049251556396,3.635883331298828e-06,0.9647051095962524,0.0004092704424510632,0.3485252372920513,-42.62924516201019,-0.02148818812565878,0.017151702,3392,0.222412109375,0.2,1257.0,-2.833897790697675
67,109568,1821,18,-0.029242245480418205,-3.993511199951172e-05,0.9631512761116028,0.0004092704424510632,0.0038527581345988438,-42.6218900680542,-0.020172482370981015,0.011694593,3408,0.184814453125,0.2,1257.0,-2.8301046206896556
68,110080,1818,19,0.10234110057353973,6.377696990966797e-06,0.9617440700531006,0.0004092704424510632,0.3287273086607456,-42.568265438079834,-0.028684553952189162,0.028915709,3424,0.26513671875,0.2,1257.0,-2.8301046206896556
69,110592,1817,19,-0.026710137724876404,-2.300739288330078e-05,0.9618115425109863,0.0004092704424510632,0.005928939150180668,-42.54924941062927,-0.025618037267122418,0.026080564,3440,0.2640380859375,0.2,1257.0,-2.8301046206896556
70,111104,1817,19,-0.03331844508647919,1.7881393432617188e-07,0.9630125761032104,0.0004092704424510632,0.004262940019543748,-42.58203446865082,-0.025341904285596684,0.019322712,3456,0.2357177734375,0.2,1257.0,-2.825871363636364
71,111616,1817,19,0.09662960469722748,1.8477439880371094e-06,0.9638893604278564,0.0004092704424510632,0.24452025769278407,-42.623151540756226,-0.026108602323802188,0.04033141,3472,0.30517578125,0.2,1257.0,-2.825871363636364
72,112128,1818,20,-0.04307145997881889,5.364418029785156e-07,0.9631991982460022,0.0004092704424510632,0.003899152099620551,-42.62026107311249,-0.031930439348798245,0.020983221,3488,0.2679443359375,0.2,1257.0,-2.8236098764044946
73,112640,1819,20,0.15256521105766296,1.430511474609375e-06,0.9615358114242554,0.0004092704424510632,0.3489023791626096,-42.58214044570923,-0.025209049388649873,0.01978318,3504,0.2347412109375,0.2,1257.0,-2.8236098764044946
74,113152,1819,20,-0.045768510550260544,-3.3855438232421875e-05,0.9618352055549622,0.0004092704424510632,0.008012390011572279,-42.53747737407684,-0.030726038618013263,0.029877892,3520,0.296875,0.2,1257.0,-2.8220092444444447
75,113664,1819,21,0.1304621398448944,3.516674041748047e-06,0.961569607257843,0.0004092704424510632,0.33510525431483984,-42.551960587501526,-0.02511715577566065,0.01968225,3536,0.248046875,0.2,1257.0,-2.8220092444444447
76,114176,1818,21,-0.033511772751808167,-4.00543212890625e-05,0.9621226787567139,0.0004092704424510632,0.006674599397229031,-42.53976762294769,-0.02649739421030972,0.018164568,3552,0.22900390625,0.2,1257.0,-2.8220092444444447
77,114688,1817,21,-0.02761211059987545,-1.7881393432617188e-06,0.9610427021980286,0.0004092704424510632,0.004108685494429665,-42.55405580997467,-0.02172573091229424,0.013780482,3568,0.2005615234375,0.2,1257.0,-2.8180364835164835
78,115200,1817,21,0.19036215543746948,1.3709068298339844e-06,0.9601215124130249,0.0004092704424510632,0.3484305012971163,-42.50356161594391,-0.02056135211023502,0.019394115,3584,0.2115478515625,0.2,1257.0,-2.8180364835164835
79,115712,1817,22,-0.022023703902959824,-0.00012290477752685547,0.9614362120628357,0.0004092704424510632,0.002807322594890138,-42.51308012008667,-0.0231735170527827,0.019584795,3600,0.2244873046875,0.2,1257.0,-2.8165377065217396
80,116224,1816,22,0.1332177221775055,3.5762786865234375e-06,0.9608410596847534,0.0004092704424510632,0.3228212520480156,-42.538461208343506,-0.02997090514691081,0.023413835,3616,0.294677734375,0.2,1257.0,-2.8165377065217396
81,116736,1817,22,-0.026411740109324455,-2.2649765014648438e-05,0.9608651399612427,0.0004092704424510632,0.011419771020882763,-42.52168142795563,-0.02491923057823442,0.018069878,3632,0.25830078125,0.2,1257.0,-2.8165377065217396
82,117248,1817,23,-0.020996276289224625,-2.384185791015625e-07,0.9589135050773621,0.0004092704424510632,0.00432745191938011,-42.49707913398743,-0.01852051318564918,0.013751466,3648,0.15625,0.2,1257.0,-2.8146181827956993
83,117760,1818,23,0.1323733627796173,2.7418136596679688e-06,0.9594574570655823,0.0004092704424510632,0.3523355070501566,-42.455646991729736,-0.025272113387472928,0.020429334,3664,0.2528076171875,0.2,1257.0,-2.8146181827956993
84,118272,1818,23,-0.03223077207803726,-3.421306610107422e-05,0.9592540860176086,0.0004092704424510632,0.00320544419446378,-42.4757639169693,-0.026166604016907513,0.014843035,3680,0.22509765625,0.2,1257.0,-2.813562978723404
85,118784,1818,23,0.08347536623477936,5.304813385009766e-06,0.9578773975372314,0.0004092704424510632,0.31761167012155056,-42.447545289993286,-0.027242045194725506,0.020838859,3696,0.2242431640625,0.2,1257.0,-2.813562978723404
86,119296,1818,24,-0.02859959751367569,-2.1696090698242188e-05,0.9573395252227783,0.0004092704424510632,0.009117085617617704,-42.41544997692108,-0.02318093433859758,0.021511488,3712,0.250732421875,0.2,1257.0,-2.813562978723404
87,119808,1818,24,-0.037696655839681625,9.894371032714844e-06,0.9574630856513977,0.0004092704424510632,0.005155930470209569,-42.421095967292786,-0.025796210058615543,0.019390322,3728,0.2261962890625,0.2,1257.0,-2.811237010526316
88,120320,1817,24,0.11248137056827545,4.589557647705078e-06,0.9590969681739807,0.0004092704424510632,0.3321890542283654,-42.44010245800018,-0.019128646847093478,0.017767645,3744,0.1903076171875,0.2,1257.0,-2.811237010526316
89,120832,1816,25,-0.05374658480286598,-8.58306884765625e-06,0.959169328212738,0.0004092704424510632,0.004367272871604655,-42.480180501937866,-0.02973650736385025,0.022627262,3760,0.2733154296875,0.2,1257.0,-2.805850166666666
90,121344,1813,25,0.0804210752248764,2.9802322387695312e-06,0.9583755135536194,0.0004092704424510632,0.3087670924142003,-42.46527123451233,-0.02603202682803385,0.02213937,3776,0.2640380859375,0.2,1257.0,-2.805850166666666
91,121856,1808,25,-0.03288814797997475,-1.1444091796875e-05,0.9590749144554138,0.0004092704424510632,0.007134645260521211,-42.45548963546753,-0.021034356657764874,0.015842618,3792,0.2122802734375,0.2,1257.0,-2.805850166666666
92,122368,1806,26,-0.03520551323890686,2.682209014892578e-06,0.9613292217254639,0.0004092704424510632,0.004400288606120739,-42.50758683681488,-0.022332704669679515,0.012741083,3808,0.2310791015625,0.2,1257.0,-2.8029483298969073
93,122880,1806,26,0.11937263607978821,2.0265579223632812e-06,0.9613914489746094,0.0004092704424510632,0.3255236856639385,-42.5491464138031,-0.026662677293643355,0.02128081,3824,0.25390625,0.2,1257.0,-2.8029483298969073
94,123392,1806,26,-0.031283456832170486,-1.5854835510253906e-05,0.9614325761795044,0.0004092704424510632,0.0035954323793703225,-42.54483675956726,-0.02654153897310607,0.015852321,3840,0.233642578125,0.2,1257.0,-2.7982292857142856
95,123904,1807,26,0.11618806421756744,2.6226043701171875e-06,0.9606648087501526,0.0004092704424510632,0.30680626118555665,-42.543899059295654,-0.027924568581511267,0.025012365,3856,0.2703857421875,0.2,1257.0,-2.7982292857142856
96,124416,1808,27,-0.035384900867938995,-1.3113021850585938e-05,0.9628109335899353,0.0004092704424510632,0.009347575789433904,-42.54930078983307,-0.02753088485042099,0.021451797,3872,0.2708740234375,0.2,1257.0,-2.7982292857142856
97,124928,1808,27,-0.020134344696998596,2.6226043701171875e-06,0.9654014110565186,0.0004092704424510632,0.004838211491005495,-42.641693115234375,-0.018039574832073413,0.0123545,3888,0.168701171875,0.2,1257.0,-2.7950950606060605
98,125440,1809,27,0.09962446987628937,3.4570693969726562e-06,0.9646323323249817,0.0004092704424510632,0.24897184362635016,-42.68409323692322,-0.0279617085470818,0.0411705,3904,0.3216552734375,0.2,1257.0,-2.7950950606060605
99,125952,1809,28,-0.0365590825676918,3.874301910400391e-06,0.9642061591148376,0.0004092704424510632,0.003349147747940151,-42.65889775753021,-0.02624353562714532,0.018090814,3920,0.2261962890625,0.2,1257.0,-2.79224105
