time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/loss,train/explained_variance,train/std,train/learning_rate,train/value_loss,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/n_updates,train/clip_fraction,train/clip_range,rollout/ep_len_mean,rollout/ep_rew_mean
28,14336,2045,7,-0.04034103825688362,0.0010572075843811035,0.9906430244445801,0.0004092704424510632,0.006477093804278411,-43.68857455253601,-0.027272013539914042,0.017564736,432,0.228515625,0.2,1257.0,-2.9434371818181817
29,14848,2021,7,-0.006184341385960579,0.00016516447067260742,0.9914286732673645,0.0004092704424510632,0.03652534310822375,-43.672187089920044,-0.020800316517124884,0.017960114,448,0.220947265625,0.2,1257.0,-2.9434371818181817
30,15360,1998,7,-0.05636715516448021,-0.0003447532653808594,0.9914224743843079,0.0004092704424510632,0.005305389619024936,-43.69340717792511,-0.035758688347414136,0.0245681,464,0.2738037109375,0.2,1257.0,-2.944614
31,15872,1994,7,0.0887182354927063,0.00025153160095214844,0.9901408553123474,0.0004092704424510632,0.21864089369773865,-43.6681227684021,-0.021802027651574463,0.016421031,480,0.22265625,0.2,1257.0,-2.944614
32,16384,1993,8,-0.029886385425925255,0.000522613525390625,0.9889121651649475,0.0004092704424510632,0.008446591178653762,-43.628817200660706,-0.022760076564736664,0.026890382,496,0.2896728515625,0.2,1257.0,-2.938761384615385
33,16896,1994,8,0.06807668507099152,0.0008497834205627441,0.9877789616584778,0.0004092704424510632,0.21926976647228003,-43.589083313941956,-0.025439697405090556,0.023020446,512,0.2535400390625,0.2,1257.0,-2.938761384615385
34,17408,1996,8,-0.02783798798918724,-0.027455806732177734,0.9871355891227722,0.0004092704424510632,0.01221334605361335,-43.56292104721069,-0.023246284225024283,0.019921213,528,0.2452392578125,0.2,1257.0,-2.938761384615385
35,17920,1999,8,-0.04271703585982323,-0.005559682846069336,0.9875776171684265,0.0004092704424510632,0.004553758742986247,-43.55773961544037,-0.02689109553466551,0.028632525,544,0.2742919921875,0.2,1257.0,-2.933729
36,18432,2002,9,0.10748136043548584,0.0006924867630004883,0.9871223568916321,0.0004092704424510632,0.2520620455034077,-43.56313943862915,-0.021611014497466385,0.01818417,560,0.2353515625,0.2,1257.0,-2.933729
37,18944,2004,9,-0.03337552770972252,-0.33859002590179443,0.9867101311683655,0.0004092704424510632,0.0024643994802318048,-43.54931175708771,-0.0266936650587013,0.018026184,576,0.23828125,0.2,1257.0,-2.929208266666667
38,19456,2006,9,0.061109911650419235,0.026222050189971924,0.9863892197608948,0.0004092704424510632,0.21859876299276948,-43.539320945739746,-0.027611360826995224,0.019719396,592,0.2335205078125,0.2,1257.0,-2.929208266666667
39,19968,2003,9,-0.037221308797597885,-0.20267415046691895,0.9856738448143005,0.0004092704424510632,0.01678450670442544,-43.5218551158905,-0.02949399453063961,0.023987029,608,0.2802734375,0.2,1257.0,-2.929208266666667
40,20480,2001,10,-0.03455619886517525,-0.002055048942565918,0.9848447442054749,0.0004092704424510632,0.005030678243201692,-43.49900722503662,-0.025714207222335972,0.022181578,624,0.226318359375,0.2,1257.0,-2.9266864375
41,20992,2000,10,0.1202973797917366,0.00025272369384765625,0.9834901094436646,0.0004092704424510632,0.2664837255142629,-43.46474266052246,-0.020326634752564132,0.016930591,640,0.1783447265625,0.2,1257.0,-2.9266864375
42,21504,1999,10,-0.044975537806749344,-0.0012767314910888672,0.9829877614974976,0.0004092704424510632,0.006506430567242205,-43.43096339702606,-0.026001856109360233,0.022213861,656,0.24072265625,0.2,1257.0,-2.928351588235294
43,22016,1999,11,0.08283896744251251,0.0005600452423095703,0.9830220937728882,0.0004092704424510632,0.24303076602518559,-43.42872631549835,-0.023028144816635177,0.016058935,672,0.2156982421875,0.2,1257.0,-2.928351588235294
44,22528,1999,11,-0.03769582882523537,-0.017316699028015137,0.9839689135551453,0.0004092704424510632,0.009418102243216708,-43.43782377243042,-0.03051306701672729,0.025949623,688,0.2947998046875,0.2,1257.0,-2.928351588235294
45,23040,1999,11,-0.02056989073753357,0.0021146535873413086,0.9842686653137207,0.0004092704424510632,0.0051677993760677055,-43.46443784236908,-0.020594195135345217,0.015590375,704,0.212158203125,0.2,1257.0,-2.917476388888889
46,23552,1998,11,0.12260090559720993,0.0005981922149658203,0.9842161536216736,0.0004092704424510632,0.28868130687624216,-43.467634439468384,-0.02425962928100489,0.021249283,720,0.2408447265625,0.2,1257.0,-2.917476388888889
47,24064,1997,12,-0.04581335559487343,-0.004702210426330566,0.9835236072540283,0.0004092704424510632,0.00442476145690307,-43.455281138420105,-0.02618057069776114,0.01600876,736,0.2344970703125,0.2,1257.0,-2.919715157894737
48,24576,1996,12,0.09443053603172302,0.0037553906440734863,0.9819501638412476,0.0004092704424510632,0.26230001682415605,-43.41788971424103,-0.026308084256015718,0.024658225,752,0.229248046875,0.2,1257.0,-2.919715157894737
49,25088,1994,12,-0.03062332794070244,-0.09267294406890869,0.9810358285903931,0.0004092704424510632,0.01691487932112068,-43.37805414199829,-0.0203108151035849,0.020848384,768,0.2315673828125,0.2,1257.0,-2.919715157894737
50,25600,1993,12,-0.04476204514503479,-0.0004794597625732422,0.9814455509185791,0.0004092704424510632,0.005057172653323505,-43.366063714027405,-0.02941594790900126,0.02312601,784,0.2587890625,0.2,1257.0,-2.92832925
51,26112,1993,13,0.10037732124328613,0.00017547607421875,0.9806472659111023,0.0004092704424510632,0.2983143492601812,-43.369765758514404,-0.024805518973153085,0.02937815,800,0.23681640625,0.2,1257.0,-2.92832925
52,26624,1994,13,-0.023523716256022453,-0.005552530288696289,0.9794934391975403,0.0004092704424510632,0.004025674788863398,-43.331260442733765,-0.025610684941057116,0.022133287,816,0.2366943359375,0.2,1257.0,-2.9163859523809523
53,27136,1993,13,0.09679335355758667,0.0002783536911010742,0.9774073958396912,0.0004092704424510632,0.2982477331534028,-43.27978456020355,-0.021492460247827694,0.015186801,832,0.2169189453125,0.2,1257.0,-2.9163859523809523
54,27648,1991,13,-0.027546441182494164,-0.0031546354293823242,0.975860595703125,0.0004092704424510632,0.009922042969265021,-43.20972681045532,-0.02469614113215357,0.019908283,848,0.2271728515625,0.2,1257.0,-2.9163859523809523
55,28160,1988,14,-0.04480315372347832,0.0010271668434143066,0.9759518504142761,0.0004092704424510632,0.007186499395174906,-43.185595631599426,-0.03285803315520752,0.024698233,864,0.277587890625,0.2,1257.0,-2.9220272272727272
56,28672,1985,14,0.0291665717959404,0.0002449154853820801,0.9769255518913269,0.0004092704424510632,0.08968052407726645,-43.20339500904083,-0.02464121818775311,0.046941057,880,0.313232421875,0.2,1257.0,-2.9220272272727272
57,29184,1982,14,-0.03718449920415878,0.001223921775817871,0.9766785502433777,0.0004092704424510632,0.005949867518211249,-43.220359444618225,-0.026867298205615953,0.018443596,896,0.236328125,0.2,1257.0,-2.9288070869565215
58,29696,1981,14,0.11315197497606277,0.0004786252975463867,0.9764926433563232,0.0004092704424510632,0.35565719846636057,-43.20751917362213,-0.025673535274108872,0.0215781,912,0.2216796875,0.2,1257.0,-2.9288070869565215
59,30208,1980,15,-0.022292286157608032,-0.0016982555389404297,0.9770523905754089,0.0004092704424510632,0.010186977597186342,-43.206602692604065,-0.024980254340334795,0.030150555,928,0.316162109375,0.2,1257.0,-2.9292255
60,30720,1980,15,0.1296500861644745,0.001103222370147705,0.9775340557098389,0.0004092704424510632,0.32840707479044795,-43.23422956466675,-0.023181089956779033,0.0186687,944,0.220458984375,0.2,1257.0,-2.9292255
61,31232,1980,15,-0.04509667679667473,-0.12231302261352539,0.9764763712882996,0.0004092704424510632,0.011963859520619735,-43.23030626773834,-0.03584488618071191,0.028804407,960,0.3167724609375,0.2,1257.0,-2.9292255
62,31744,1979,16,-0.03612346202135086,-0.000685572624206543,0.9762741923332214,0.0004092704424510632,0.004876851191511378,-43.2006539106369,-0.031885689444607124,0.020757481,976,0.2568359375,0.2,1257.0,-2.9202437199999998
63,32256,1975,16,0.15087424218654633,4.780292510986328e-05,0.9731239080429077,0.0004092704424510632,0.3471300704404712,-43.1557537317276,-0.019482493895338848,0.022176828,992,0.2139892578125,0.2,1257.0,-2.9202437199999998
64,32768,1972,16,-0.02459595538675785,-0.0029218196868896484,0.9710411429405212,0.0004092704424510632,0.002582964127213927,-43.05816197395325,-0.025103811436565593,0.018543951,1008,0.2017822265625,0.2,1257.0,-2.9093949999999995
65,33280,1967,16,0.09461025148630142,0.0001545548439025879,0.9699572324752808,0.0004092704424510632,0.3083602995611727,-43.00739550590515,-0.024281196907395497,0.020737883,1024,0.20654296875,0.2,1257.0,-2.9093949999999995
66,33792,1957,17,-0.038073427975177765,-0.004079341888427734,0.9693878293037415,0.0004092704424510632,0.01020366360899061,-42.974395394325256,-0.02410416900238488,0.021744285,1040,0.2728271484375,0.2,1257.0,-2.9093949999999995
67,34304,1949,17,-0.0337597131729126,-8.499622344970703e-05,0.9695767760276794,0.0004092704424510632,0.005099322959722485,-42.96888589859009,-0.02502036294026766,0.017377462,1056,0.2288818359375,0.2,1257.0,-2.9129918888888886
68,34816,1942,17,0.12995627522468567,6.246566772460938e-05,0.9694939851760864,0.0004092704424510632,0.33728083223104477,-42.970582246780396,-0.025030473538208753,0.02699575,1072,0.2470703125,0.2,1257.0,-2.9129918888888886
69,35328,1936,18,-0.02315140888094902,-0.005147576332092285,0.9684064388275146,0.0004092704424510632,0.0021279431784932967,-42.95594239234924,-0.02421772709931247,0.020969285,1088,0.2271728515625,0.2,1257.0,-2.8982191428571427
70,35840,1930,18,0.10370910167694092,0.00020951032638549805,0.9676674604415894,0.0004092704424510632,0.29986649891361594,-42.9192476272583,-0.022641451549134217,0.020395055,1104,0.2357177734375,0.2,1257.0,-2.8982191428571427
71,36352,1924,18,-0.025919092819094658,-0.0006959438323974609,0.9666460156440735,0.0004092704424510632,0.00974170901463367,-42.89548408985138,-0.023631454605492763,0.02140783,1120,0.2247314453125,0.2,1257.0,-2.8982191428571427
72,36864,1919,19,-0.02822607383131981,0.000570833683013916,0.9659279584884644,0.0004092704424510632,0.005430277866253164,-42.859923124313354,-0.02347294965875335,0.016832236,1136,0.20654296875,0.2,1257.0,-2.8971835862068964
73,37376,1913,19,0.15268808603286743,8.493661880493164e-05,0.9652336835861206,0.0004092704424510632,0.33824036456644535,-42.839327692985535,-0.02712175776832737,0.024675848,1152,0.2779541015625,0.2,1257.0,-2.8971835862068964
74,37888,1908,19,-0.040018629282712936,-0.008293986320495605,0.9653521180152893,0.0004092704424510632,0.003858203868730925,-42.82146644592285,-0.024589344015112147,0.01967566,1168,0.25,0.2,1257.0,-2.8992868666666665
75,38400,1903,20,0.11611078679561615,7.545948028564453e-05,0.9651986360549927,0.0004092704424510632,0.3026305017992854,-42.82548761367798,-0.023412765003740788,0.02061519,1184,0.2177734375,0.2,1257.0,-2.8992868666666665
76,38912,1898,20,-0.03272600099444389,-0.0008723735809326172,0.9658841490745544,0.0004092704424510632,0.008562183589674532,-42.825663447380066,-0.02503402199363336,0.022754984,1200,0.2486572265625,0.2,1257.0,-2.8992868666666665
77,39424,1892,20,-0.04595095291733742,0.00017708539962768555,0.9654196500778198,0.0004092704424510632,0.004548241093289107,-42.84308576583862,-0.023279651999473572,0.016718443,1216,0.2091064453125,0.2,1257.0,-2.8928462903225807
78,39936,1888,21,0.09041289985179901,7.88569450378418e-05,0.9627609848976135,0.0004092704424510632,0.3343189135193825,-42.785329699516296,-0.032331560738384724,0.02578751,1232,0.2813720703125,0.2,1257.0,-2.8928462903225807
79,40448,1883,21,-0.03197567164897919,-0.0006965398788452148,0.9610435962677002,0.0004092704424510632,0.004937818288453855,-42.70853555202484,-0.023628002614714205,0.0125217475,1248,0.1995849609375,0.2,1257.0,-2.8929570937499998
80,40960,1877,21,0.12465458363294601,0.00010883808135986328,0.9598228931427002,0.0004092704424510632,0.3296102308668196,-42.6601437330246,-0.020012012362712994,0.013448492,1264,0.19921875,0.2,1257.0,-2.8929570937499998
81,41472,1870,22,-0.03751033544540405,-0.004112124443054199,0.958302915096283,0.0004092704424510632,0.010380894455011003,-42.61164927482605,-0.028272962517803535,0.026743779,1280,0.278076171875,0.2,1257.0,-2.8929570937499998
82,41984,1865,22,-0.027254754677414894,0.0004507899284362793,0.9599619507789612,0.0004092704424510632,0.00579000789730344,-42.60716950893402,-0.023731461107672658,0.015325875,1296,0.2548828125,0.2,1257.0,-2.891597393939394
83,42496,1861,22,0.06645646691322327,3.5762786865234375e-05,0.9603137373924255,0.0004092704424510632,0.13476239633746445,-42.65058410167694,-0.025241775350878015,0.058791876,1312,0.374267578125,0.2,1257.0,-2.891597393939394
84,43008,1857,23,-0.04534011334180832,-6.437301635742188e-05,0.9591817259788513,0.0004092704424510632,0.007136526364774909,-42.636653661727905,-0.031023310526506975,0.02729074,1328,0.2978515625,0.2,1257.0,-2.896267911764706
85,43520,1854,23,0.1484978199005127,3.820657730102539e-05,0.9590483903884888,0.0004092704424510632,0.38080906262621284,-42.606258392333984,-0.019542705675121397,0.01576679,1344,0.2275390625,0.2,1257.0,-2.896267911764706
86,44032,1851,23,-0.04280982166528702,-0.0004780292510986328,0.9593554139137268,0.0004092704424510632,0.006773166460334323,-42.609453320503235,-0.026886860374361277,0.030520145,1360,0.29345703125,0.2,1257.0,-2.893201857142857
87,44544,1845,24,0.13589222729206085,0.0001327991485595703,0.9593127965927124,0.0004092704424510632,0.3669917471706867,-42.61278772354126,-0.028287068736972287,0.020704605,1376,0.256591796875,0.2,1257.0,-2.893201857142857
88,45056,1841,24,-0.04161287471652031,-0.04642963409423828,0.9580805897712708,0.0004092704424510632,0.009623870675568469,-42.59467935562134,-0.034727669815765694,0.03443952,1392,0.320068359375,0.2,1257.0,-2.893201857142857
89,45568,1837,24,-0.037753455340862274,-0.0004010200500488281,0.9566808938980103,0.0004092704424510632,0.0040700495228520595,-42.550761699676514,-0.02860665536718443,0.018555459,1408,0.263427734375,0.2,1257.0,-2.8877134166666663
90,46080,1833,25,0.1719435304403305,4.172325134277344e-05,0.956339955329895,0.0004092704424510632,0.4071572804823518,-42.522440791130066,-0.01862438439275138,0.017022092,1424,0.2100830078125,0.2,1257.0,-2.8877134166666663
91,46592,1830,25,-0.03268113732337952,-0.0018041133880615234,0.9563256502151489,0.0004092704424510632,0.0026492008510103915,-42.52204442024231,-0.029885012918384746,0.021007154,1440,0.28662109375,0.2,1257.0,-2.8892730270270266
92,47104,1827,25,0.16354107856750488,6.824731826782227e-05,0.9560046792030334,0.0004092704424510632,0.35621072445064783,-42.516762137413025,-0.03170803526882082,0.018087953,1456,0.2698974609375,0.2,1257.0,-2.8892730270270266
93,47616,1824,26,-0.04121621698141098,-0.009141087532043457,0.9563195109367371,0.0004092704424510632,0.011891064670635387,-42.51629018783569,-0.023121549253119156,0.025940623,1472,0.250732421875,0.2,1257.0,-2.8892730270270266
94,48128,1820,26,-0.049883097410202026,0.00022202730178833008,0.9546262621879578,0.0004092704424510632,0.005337474729458336,-42.500489711761475,-0.03114225107128732,0.020220883,1488,0.2764892578125,0.2,1257.0,-2.884057578947368
95,48640,1816,26,0.09155893325805664,4.971027374267578e-05,0.9539296627044678,0.0004092704424510632,0.3910269942134619,-42.45070457458496,-0.03127700860204641,0.031258352,1504,0.3177490234375,0.2,1257.0,-2.884057578947368
96,49152,1813,27,-0.03355291485786438,-0.021239757537841797,0.9532743096351624,0.0004092704424510632,0.003962990511354292,-42.436726093292236,-0.03206519201921765,0.023364136,1520,0.292236328125,0.2,1257.0,-2.878363358974359
97,49664,1810,27,0.14568206667900085,5.84721565246582e-05,0.954992949962616,0.0004092704424510632,0.34521459229290485,-42.43907153606415,-0.02138174354331568,0.019747416,1536,0.1959228515625,0.2,1257.0,-2.878363358974359
98,50176,1806,27,-0.033028002828359604,-0.0011593103408813477,0.9566922187805176,0.0004092704424510632,0.012167239110567607,-42.506791949272156,-0.019905064065824263,0.018127577,1552,0.1939697265625,0.2,1257.0,-2.878363358974359
99,50688,1801,28,-0.03232536092400551,0.00019556283950805664,0.9569031596183777,0.0004092704424510632,0.0055344076827168465,-42.53387212753296,-0.022264831030042842,0.015136676,1568,0.1964111328125,0.2,1257.0,-2.8764285999999997
100,51200,1798,28,0.15208257734775543,4.9948692321777344e-05,0.9557197093963623,0.0004092704424510632,0.3850004645064473,-42.51697838306427,-0.029047533971606754,0.025860455,1584,0.2664794921875,0.2,1257.0,-2.8764285999999997
101,51712,1796,28,-0.03879362344741821,-0.011091470718383789,0.9552456140518188,0.0004092704424510632,0.003424376896873582,-42.481096148490906,-0.025624541798606515,0.025040112,1600,0.2568359375,0.2,1257.0,-2.868227268292683
102,52224,1793,29,0.12552520632743835,4.416704177856445e-05,0.9540629982948303,0.0004092704424510632,0.3346964502707124,-42.46116018295288,-0.01724469749024138,0.016002484,1616,0.1759033203125,0.2,1257.0,-2.868227268292683
103,52736,1791,29,-0.031006788834929466,-0.00027930736541748047,0.9540740847587585,0.0004092704424510632,0.01114372443407774,-42.43766129016876,-0.025164089136524126,0.025024915,1632,0.261474609375,0.2,1257.0,-2.868227268292683
104,53248,1788,29,-0.04148795083165169,0.0002194046974182129,0.9534814953804016,0.0004092704424510632,0.004938559133734088,-42.431214928627014,-0.024422182745183818,0.013326001,1648,0.216552734375,0.2,1257.0,-2.869899476190476
105,53760,1785,30,0.1665019392967224,3.5762786865234375e-05,0.9524227380752563,0.0004092704424510632,0.3640142409130931,-42.40030908584595,-0.02520952252962161,0.02886855,1664,0.256591796875,0.2,1257.0,-2.869899476190476
106,54272,1783,30,-0.035380616784095764,-0.0006949901580810547,0.9521712064743042,0.0004092704424510632,0.006008876058331225,-42.37405216693878,-0.025291218160418794,0.016908618,1680,0.2279052734375,0.2,1257.0,-2.869975837209302
107,54784,1781,30,0.14524298906326294,2.6285648345947266e-05,0.9521862268447876,0.0004092704424510632,0.3564765024930239,-42.368581891059875,-0.02772351505336701,0.0206183,1696,0.2354736328125,0.2,1257.0,-2.869975837209302
108,55296,1778,31,-0.021777339279651642,-0.0002486705780029297,0.951772153377533,0.0004092704424510632,0.017677154624834657,-42.36129355430603,-0.02142642403487116,0.023134988,1712,0.234619140625,0.2,1257.0,-2.869975837209302
109,55808,1775,31,-0.0207672119140625,0.0003306865692138672,0.9513137340545654,0.0004092704424510632,0.004563736903946847,-42.34510028362274,-0.014725571803865023,0.013608046,1728,0.1534423828125,0.2,1257.0,-2.871508772727273
110,56320,1771,31,0.048714760690927505,3.272294998168945e-05,0.9492495656013489,0.0004092704424510632,0.17207763949409127,-42.30588459968567,-0.02381768928898964,0.058145255,1744,0.3447265625,0.2,1257.0,-2.871508772727273
111,56832,1769,32,-0.0315847173333168,-4.208087921142578e-05,0.9484741687774658,0.0004092704424510632,0.004899650455627125,-42.25420391559601,-0.02496421107207425,0.022126786,1760,0.2518310546875,0.2,1257.0,-2.8682955999999997
112,57344,1767,32,0.13733269274234772,3.0934810638427734e-05,0.947921633720398,0.0004092704424510632,0.40156826097518206,-42.24156713485718,-0.023217327616293915,0.015000381,1776,0.2213134765625,0.2,1257.0,-2.8682955999999997
113,57856,1765,32,-0.03819195553660393,-0.00024878978729248047,0.9488389492034912,0.0004092704424510632,0.008179500830010511,-42.24283707141876,-0.027410963317379355,0.03499908,1792,0.289306640625,0.2,1257.0,-2.8663966304347825
114,58368,1763,33,0.17791879177093506,6.598234176635742e-05,0.949812650680542,0.0004092704424510632,0.39188525173813105,-42.27906799316406,-0.027121949911816046,0.02001401,1808,0.252685546875,0.2,1257.0,-2.8663966304347825
115,58880,1761,33,-0.04235655814409256,-0.01840996742248535,0.9493622183799744,0.0004092704424510632,0.012139382713939995,-42.289154171943665,-0.029701901599764824,0.02964708,1824,0.322021484375,0.2,1257.0,-2.8663966304347825
116,59392,1759,33,-0.021870063617825508,-0.0001537799835205078,0.949156641960144,0.0004092704424510632,0.0035655514657264575,-42.26720106601715,-0.020624343247618526,0.014064215,1840,0.204833984375,0.2,1257.0,-2.864839914893617
117,59904,1757,34,0.19316652417182922,1.6927719116210938e-05,0.9479880928993225,0.0004092704424510632,0.431069596670568,-42.25250256061554,-0.026771793462103233,0.01800775,1856,0.24755859375,0.2,1257.0,-2.864839914893617
118,60416,1755,34,-0.04279975965619087,-0.0005761384963989258,0.9462079405784607,0.0004092704424510632,0.002500745042198105,-42.194451093673706,-0.02180341980420053,0.013538275,1872,0.1788330078125,0.2,1257.0,-2.8645840833333334
119,60928,1754,34,0.1626083254814148,3.886222839355469e-05,0.9448196887969971,0.0004092704424510632,0.3786679320037365,-42.14020836353302,-0.018819778706529178,0.016514834,1888,0.191650390625,0.2,1257.0,-2.8645840833333334
120,61440,1752,35,-0.045265570282936096,-0.0011616945266723633,0.9439661502838135,0.0004092704424510632,0.011239207611652091,-42.102166056632996,-0.02942973139579408,0.021269605,1904,0.2557373046875,0.2,1257.0,-2.8645840833333334
121,61952,1749,35,-0.03567923977971077,-6.389617919921875e-05,0.9445533156394958,0.0004092704424510632,0.004803255964361597,-42.09348917007446,-0.024663062416948378,0.017770424,1920,0.23388671875,0.2,1257.0,-2.865895551020408
122,62464,1747,35,0.1406884491443634,2.5928020477294922e-05,0.944588840007782,0.0004092704424510632,0.4189561875537038,-42.10310161113739,-0.023087834037141874,0.0165776,1936,0.2061767578125,0.2,1257.0,-2.865895551020408
123,62976,1746,36,-0.039314743131399155,-0.00011432170867919922,0.9445704221725464,0.0004092704424510632,0.004944006890582386,-42.095460176467896,-0.02609376350301318,0.024905823,1952,0.244384765625,0.2,1257.0,-2.86613498
124,63488,1744,36,0.1557237207889557,6.0439109802246094e-05,0.9448757171630859,0.0004092704424510632,0.3730747029185295,-42.09881412982941,-0.022267317457590252,0.02057853,1968,0.2003173828125,0.2,1257.0,-2.86613498
