time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_fraction,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
8704,17,6,1280,0.2579345703125,256,0.0004092704424510632,0.007451638070051558,0.2,-0.026641931966878474,-0.04086790233850479,0.22474032640457153,0.020844165,0.990684986114502,-43.652286410331726,-2.5670383333333335,1258.0
9216,18,7,1277,0.1776123046875,272,0.0004092704424510632,0.0036809636731049977,0.2,-0.02297092680237256,-0.03140415996313095,0.318081796169281,0.012554578,0.9915065765380859,-43.69690811634064,-2.572589285714286,1258.0
9728,19,7,1275,0.211181640625,288,0.0004092704424510632,0.041945465258322656,0.2,-0.02409105558763258,-0.025146301835775375,0.14097821712493896,0.020440262,0.9936188459396362,-43.73331689834595,-2.572589285714286,1258.0
10240,20,8,1273,0.19580078125,304,0.0004092704424510632,0.01175713405245915,0.2,-0.022406856558518484,-0.0311316829174757,-1.0368690490722656,0.016570326,0.9954138398170471,-43.79549729824066,-2.585384,1258.0
10752,21,8,1271,0.2657470703125,320,0.0004092704424510632,0.047350889537483454,0.2,-0.025332238095870707,-0.006823951378464699,0.24255520105361938,0.020901516,0.993218719959259,-43.80242729187012,-2.585384,1258.0
11264,22,8,1269,0.253662109375,336,0.0004092704424510632,0.006165812752442434,0.2,-0.027680365281412378,-0.041850727051496506,-0.25167155265808105,0.019761495,0.9932886958122253,-43.74208354949951,-2.585384,1258.0
11776,23,9,1267,0.1705322265625,352,0.0004092704424510632,0.003568921332771424,0.2,-0.020277990915928967,-0.03342151641845703,0.058479905128479004,0.014829328,0.9934380650520325,-43.75796043872833,-2.572805444444444,1258.0
12288,24,9,1266,0.3138427734375,368,0.0004092704424510632,0.04481805925024673,0.2,-0.02836132637457922,-0.027530290186405182,0.11394816637039185,0.025310678,0.9943031668663025,-43.76932942867279,-2.572805444444444,1258.0
12800,25,10,1264,0.283935546875,384,0.0004092704424510632,0.006069252078304999,0.2,-0.02962639533507172,-0.04384873807430267,-2.1723711490631104,0.022106696,0.9949219226837158,-43.7937707901001,-2.5541400999999997,1258.0
13312,26,10,1263,0.2591552734375,400,0.0004092704424510632,0.06199189164908603,0.2,-0.023247676392202266,-0.010455804876983166,0.16248595714569092,0.02402515,0.9945833683013916,-43.7989581823349,-2.5541400999999997,1258.0
13824,27,10,1261,0.1988525390625,416,0.0004092704424510632,0.012994341203011572,0.2,-0.024196164355089422,-0.022912202402949333,-0.07207119464874268,0.016056303,0.9945648312568665,-43.79051387310028,-2.5541400999999997,1258.0
14336,28,11,1258,0.2491455078125,432,0.0004092704424510632,0.0141655171464663,0.2,-0.02537068582023494,-0.029116190969944,0.5969184637069702,0.018888459,0.995432436466217,-43.80375254154205,-2.553510909090909,1258.0
14848,29,11,1257,0.205322265625,448,0.0004092704424510632,0.02030002765241079,0.2,-0.021728589315898716,-0.028453918173909187,0.6391013264656067,0.01824357,0.9943656921386719,-43.804163098335266,-2.553510909090909,1258.0
15360,30,12,1256,0.2669677734375,464,0.0004092704424510632,0.006044325491529889,0.2,-0.027940255007706583,-0.0412425771355629,-3.6061391830444336,0.02415313,0.9933045506477356,-43.762752294540405,-2.55420275,1258.0
15872,31,12,1255,0.2967529296875,480,0.0004092704424510632,0.07983827695716172,0.2,-0.02867810716270469,-0.008213834837079048,0.14460277557373047,0.030486014,0.9927137494087219,-43.73642385005951,-2.55420275,1258.0
16384,32,13,1254,0.1827392578125,496,0.0004092704424510632,0.011083405057433993,0.2,-0.021745203892351128,-0.03853669762611389,-1.221651315689087,0.01666832,0.9926820397377014,-43.722576379776,-2.538038615384615,1258.0
16896,33,13,1253,0.217529296875,512,0.0004092704424510632,0.07192444778047502,0.2,-0.02508380898507312,-0.005711901932954788,0.21883481740951538,0.022287076,0.9919801354408264,-43.714568972587585,-2.538038615384615,1258.0
17408,34,13,1252,0.225830078125,528,0.0004092704424510632,0.005074966451502405,0.2,-0.025061379215912893,-0.03476547449827194,-0.636027455329895,0.014028249,0.9934871792793274,-43.711353063583374,-2.538038615384615,1258.0
17920,35,14,1251,0.248779296875,544,0.0004092704424510632,0.0023514385356975254,0.2,-0.027213315275730565,-0.034202590584754944,0.1588253378868103,0.019178495,0.9920985102653503,-43.73198962211609,-2.5515093571428573,1258.0
18432,36,14,1250,0.2220458984375,560,0.0004092704424510632,0.08604532957542688,0.2,-0.022880366333993152,-0.012530004605650902,0.09940588474273682,0.025416274,0.9913839101791382,-43.684306144714355,-2.5515093571428573,1258.0
18944,37,15,1249,0.2156982421875,576,0.0004092704424510632,0.007153334547183476,0.2,-0.027068724637501873,-0.02712102048099041,-0.7772120237350464,0.014210748,0.9906212091445923,-43.66944217681885,-2.5488033999999997,1258.0
19456,38,15,1248,0.2620849609375,592,0.0004092704424510632,0.11034762451890856,0.2,-0.027594223458436318,0.001185782253742218,0.19030052423477173,0.02342451,0.98940110206604,-43.63647246360779,-2.5488033999999997,1258.0
19968,39,15,1248,0.24267578125,608,0.0004092704424510632,0.008288331657240633,0.2,-0.026117531611816958,-0.025566326454281807,-2.3849258422851562,0.02154075,0.9894546270370483,-43.61156189441681,-2.5488033999999997,1258.0
20480,40,16,1248,0.2569580078125,624,0.0004092704424510632,0.0018472224583092611,0.2,-0.026124990603420883,-0.05187902972102165,0.0750771164894104,0.025863018,0.9906904697418213,-43.641406297683716,-2.5437647500000002,1258.0
20992,41,16,1248,0.18310546875,640,0.0004092704424510632,0.11816503899171948,0.2,-0.017251082303118892,0.038448676466941833,0.10719943046569824,0.018635148,0.9903975129127502,-43.65542376041412,-2.5437647500000002,1258.0
21504,42,17,1247,0.28662109375,656,0.0004092704424510632,0.012046682197251357,0.2,-0.03249229061475489,-0.044073279947042465,-1.7972486019134521,0.027745645,0.9907237887382507,-43.65169334411621,-2.5431442941176474,1258.0
22016,43,17,1247,0.1888427734375,672,0.0004092704424510632,0.18468776252120733,0.2,-0.017798647269955836,0.08491922914981842,0.19540256261825562,0.020708153,0.9911258816719055,-43.6687194108963,-2.5431442941176474,1258.0
22528,44,18,1247,0.204345703125,688,0.0004092704424510632,0.017065262800315395,0.2,-0.02221025975450175,-0.03562195599079132,-1.4238312244415283,0.017926116,0.9910785555839539,-43.67226195335388,-2.5431442941176474,1258.0
23040,45,18,1246,0.194091796875,704,0.0004092704424510632,0.002929324698925484,0.2,-0.022036044916603714,-0.03356458991765976,0.10393822193145752,0.017184872,0.9900217652320862,-43.663177132606506,-2.5424388888888894,1258.0
23552,46,18,1246,0.188232421875,720,0.0004092704424510632,0.13552387699019164,0.2,-0.025553420484357048,0.006653647869825363,0.09885400533676147,0.02390363,0.9898855686187744,-43.63179326057434,-2.5424388888888894,1258.0
24064,47,19,1246,0.1885986328125,736,0.0004092704424510632,0.025676543649751693,0.2,-0.022473219156381674,-0.032708875834941864,-1.6084520816802979,0.014837746,0.9889016151428223,-43.62099599838257,-2.537789631578948,1258.0
24576,48,19,1245,0.2244873046875,752,0.0004092704424510632,0.08832941693253815,0.2,-0.026647963735740632,-0.003927489742636681,0.32034653425216675,0.023743529,0.9888066649436951,-43.59401452541351,-2.537789631578948,1258.0
25088,49,20,1245,0.2781982421875,768,0.0004092704424510632,0.018238584540085867,0.2,-0.029817406553775072,-0.044431231915950775,-1.6320700645446777,0.026948806,0.9885393977165222,-43.593465089797974,-2.537789631578948,1258.0
25600,50,20,1245,0.17919921875,784,0.0004092704424510632,0.006124767096480355,0.2,-0.020162258020718582,-0.032895155251026154,0.32662707567214966,0.014299345,0.9891546368598938,-43.59073460102081,-2.5437282000000003,1258.0
26112,51,20,1245,0.186279296875,800,0.0004092704424510632,0.11232437862781808,0.2,-0.020765003238921054,-0.005491241812705994,0.3536408543586731,0.021172302,0.9896559715270996,-43.60808062553406,-2.5437282000000003,1258.0
26624,52,21,1245,0.154296875,816,0.0004092704424510632,0.017303145170444623,0.2,-0.01861084226402454,-0.025174986571073532,-2.990530490875244,0.01373557,0.9910438060760498,-43.63079535961151,-2.5495898571428577,1258.0
27136,53,21,1244,0.3076171875,832,0.0004092704424510632,0.15683779772371054,0.2,-0.028368338753352873,0.023350711911916733,0.1758602261543274,0.023476657,0.9923575520515442,-43.67560613155365,-2.5495898571428577,1258.0
27648,54,22,1244,0.2685546875,848,0.0004092704424510632,0.009613343048840761,0.2,-0.0253104536968749,-0.02971509099006653,-0.7871663570404053,0.022080796,0.9947278499603271,-43.72412550449371,-2.5495898571428577,1258.0
28160,55,22,1244,0.2744140625,864,0.0004092704424510632,0.003141052024147939,0.2,-0.029550447899964638,-0.0330142043530941,0.5331236124038696,0.021766772,0.9965159296989441,-43.79782509803772,-2.554606181818182,1258.0
28672,56,23,1244,0.2425537109375,880,0.0004092704424510632,0.10404721146915108,0.2,-0.019119498669169843,0.008373076096177101,0.22751611471176147,0.030390847,0.9962032437324524,-43.81897842884064,-2.554606181818182,1258.0
29184,57,23,1243,0.2347412109375,896,0.0004092704424510632,0.018136019934900105,0.2,-0.022671184357022867,-0.027270695194602013,-4.752188205718994,0.020158978,0.9961002469062805,-43.80295479297638,-2.5542591739130436,1258.0
29696,58,23,1243,0.3006591796875,912,0.0004092704424510632,0.17998217674903572,0.2,-0.025681545463157818,0.009354304522275925,0.04580003023147583,0.022199798,0.9960272908210754,-43.80243098735809,-2.5542591739130436,1258.0
30208,59,24,1243,0.3094482421875,928,0.0004092704424510632,0.008174040500307456,0.2,-0.028626687242649496,-0.04002256691455841,-1.1033058166503906,0.025081476,0.9955503344535828,-43.79922592639923,-2.5490547083333333,1258.0
30720,60,24,1243,0.26220703125,944,0.0004092704424510632,0.21255798637866974,0.2,-0.021659244201146066,0.054157137870788574,0.06484222412109375,0.025122296,0.993707001209259,-43.75537717342377,-2.5490547083333333,1258.0
31232,61,25,1243,0.1982421875,960,0.0004092704424510632,0.0036546127375913784,0.2,-0.020670138226705603,-0.029225287958979607,-6.417873859405518,0.012655877,0.9938117265701294,-43.728601574897766,-2.5490547083333333,1258.0
31744,62,25,1243,0.32568359375,976,0.0004092704424510632,0.0029649233547388576,0.2,-0.03057229457772337,-0.028525428846478462,0.050671160221099854,0.029447407,0.9930557608604431,-43.724515199661255,-2.55630888,1258.0
32256,63,25,1243,0.2486572265625,992,0.0004092704424510632,0.23055280838161707,0.2,-0.021517199085792527,0.033959947526454926,0.047622740268707275,0.020848747,0.9932136535644531,-43.704461216926575,-2.55630888,1258.0
32768,64,26,1243,0.222900390625,1008,0.0004092704424510632,0.02573502599261701,0.2,-0.022119679109891877,-0.026814403012394905,-1.5751826763153076,0.02052521,0.9936262369155884,-43.71588754653931,-2.5528938076923073,1258.0
33280,65,26,1242,0.153076171875,1024,0.0004092704424510632,0.1712179204914719,0.2,-0.018407333249342628,0.02916986495256424,0.4738432765007019,0.018136585,0.9932135343551636,-43.71964502334595,-2.5528938076923073,1258.0
33792,66,27,1242,0.2772216796875,1040,0.0004092704424510632,0.016854537214385346,0.2,-0.025174381473334506,-0.03636723384261131,-0.5455517768859863,0.029093884,0.9940521121025085,-43.71727192401886,-2.5528938076923073,1258.0
34304,67,27,1242,0.2713623046875,1056,0.0004092704424510632,0.002330829134734813,0.2,-0.028725528274662793,-0.04157618433237076,-0.6231180429458618,0.021307908,0.9963558912277222,-43.77421855926514,-2.5432539629629627,1258.0
34816,68,28,1242,0.1478271484375,1072,0.0004092704424510632,0.1728473249822855,0.2,-0.019326557361637242,-0.0009121876209974289,0.1486688256263733,0.018586323,0.9967857003211975,-43.81994044780731,-2.5432539629629627,1258.0
35328,69,28,1241,0.1728515625,1088,0.0004092704424510632,0.020071305887540802,0.2,-0.018293457105755806,-0.017116665840148926,-4.49460506439209,0.014209442,0.9969068765640259,-43.81765043735504,-2.542762035714286,1258.0
35840,70,28,1241,0.13232421875,1104,0.0004092704424510632,0.1648127711378038,0.2,-0.019028265262022614,0.00880797952413559,0.13750731945037842,0.014811605,0.9968289732933044,-43.82021641731262,-2.542762035714286,1258.0
36352,71,29,1242,0.2559814453125,1120,0.0004092704424510632,0.012045191484503448,0.2,-0.024272066657431424,-0.02383197285234928,-2.399176597595215,0.01817419,0.9974180459976196,-43.8231703042984,-2.542762035714286,1258.0
36864,72,29,1241,0.2318115234375,1136,0.0004092704424510632,0.0021432117155200103,0.2,-0.028022040729410946,-0.030441049486398697,-1.3360588550567627,0.014333454,0.9963258504867554,-43.82207226753235,-2.539107586206897,1258.0
37376,73,30,1241,0.15283203125,1152,0.0004092704424510632,0.21023459266871214,0.2,-0.017421941476641223,0.007806677371263504,0.13791102170944214,0.02014641,0.9962361454963684,-43.79977357387543,-2.539107586206897,1258.0
37888,74,30,1241,0.2764892578125,1168,0.0004092704424510632,0.0174655485607218,0.2,-0.02721392293460667,-0.033692147582769394,-3.517056941986084,0.02246413,0.9969075322151184,-43.810152769088745,-2.5346729,1258.0
38400,75,30,1241,0.1583251953125,1184,0.0004092704424510632,0.18304280075244606,0.2,-0.021284956630552188,0.02105451002717018,0.27373600006103516,0.019532578,0.9970672726631165,-43.826327204704285,-2.5346729,1258.0
38912,76,31,1241,0.322265625,1200,0.0004092704424510632,0.007559208504972048,0.2,-0.031809279564186,-0.041828349232673645,-3.842721939086914,0.026037889,0.997603178024292,-43.83221435546875,-2.5346729,1258.0
39424,77,31,1241,0.284912109375,1216,0.0004092704424510632,0.004302222783735488,0.2,-0.027839116344694048,-0.04060165956616402,0.16733115911483765,0.019842852,0.9978007078170776,-43.84204721450806,-2.538108741935484,1258.0
39936,78,32,1240,0.1226806640625,1232,0.0004092704424510632,0.2660614341730252,0.2,-0.017927545151906088,0.009377062320709229,0.2559979557991028,0.013028037,0.9981817007064819,-43.85286796092987,-2.538108741935484,1258.0
40448,79,32,1240,0.2872314453125,1248,0.0004092704424510632,0.017963641555979848,0.2,-0.026212521697743796,-0.02784482203423977,-4.083223819732666,0.030712534,1.0005338191986084,-43.88583791255951,-2.5309955625000002,1258.0
40960,80,33,1240,0.17333984375,1264,0.0004092704424510632,0.356479998677969,0.2,-0.015029422589577734,0.09065983444452286,0.10880374908447266,0.020710418,1.0015254020690918,-43.95117163658142,-2.5309955625000002,1258.0
41472,81,33,1240,0.2274169921875,1280,0.0004092704424510632,0.03166472754674032,0.2,-0.01909565963433124,-0.012405164539813995,-0.29049932956695557,0.01802605,1.0005156993865967,-43.9474835395813,-2.5309955625000002,1258.0
41984,82,33,1240,0.261962890625,1296,0.0004092704424510632,0.008721534686628729,0.2,-0.024029467327636667,-0.0332968570291996,0.46623218059539795,0.019336965,0.9988430142402649,-43.9020813703537,-2.52596396969697,1258.0
42496,83,34,1240,0.224609375,1312,0.0004092704424510632,0.17393548390828073,0.2,-0.024352104432182387,0.030939310789108276,0.5069757699966431,0.023582943,0.9989144206047058,-43.867701053619385,-2.52596396969697,1258.0
43008,84,34,1239,0.2396240234375,1328,0.0004092704424510632,0.01820167773985304,0.2,-0.028072326676920056,-0.03575492650270462,-2.7661871910095215,0.021365315,0.999303936958313,-43.87752115726471,-2.5218931764705883,1258.0
43520,85,35,1239,0.112060546875,1344,0.0004092704424510632,0.2739937517326325,0.2,-0.017495767184300348,0.02957884967327118,0.2941311001777649,0.014760934,0.9992104768753052,-43.883583426475525,-2.5218931764705883,1258.0
44032,86,35,1239,0.211181640625,1360,0.0004092704424510632,0.012041023146593943,0.2,-0.021669565117917955,-0.02681998535990715,-2.296621322631836,0.01374796,0.9994238615036011,-43.88048720359802,-2.5185728857142857,1258.0
44544,87,35,1239,0.1246337890625,1376,0.0004092704424510632,0.2742558834142983,0.2,-0.014981635904405266,0.04434686899185181,0.1961144208908081,0.010839305,0.9988198280334473,-43.884273648262024,-2.5185728857142857,1258.0
45056,88,36,1239,0.28466796875,1392,0.0004092704424510632,0.005453660265629878,0.2,-0.03127982470323332,-0.04357512667775154,-8.550871849060059,0.020345822,0.9985371828079224,-43.86314404010773,-2.5185728857142857,1258.0
45568,89,36,1239,0.2982177734375,1408,0.0004092704424510632,0.0029278034598974045,0.2,-0.030629776214482263,-0.043347250670194626,0.025323152542114258,0.022262456,0.996123194694519,-43.831838846206665,-2.5133347500000003,1258.0
46080,90,37,1239,0.08837890625,1424,0.0004092704424510632,0.38403082988224924,0.2,-0.020348937483504415,0.1356523633003235,0.0974995493888855,0.014778109,0.9949933886528015,-43.76022946834564,-2.5133347500000003,1258.0
46592,91,37,1239,0.2032470703125,1440,0.0004092704424510632,0.029140152677427977,0.2,-0.020712555648060516,-0.019468439742922783,-3.6715283393859863,0.02012521,0.9979262351989746,-43.78098261356354,-2.510172108108108,1258.0
47104,92,37,1239,0.0882568359375,1456,0.0004092704424510632,0.4068636300507933,0.2,-0.0156606568270945,0.04069884493947029,0.08504199981689453,0.0119702425,0.998891294002533,-43.85971283912659,-2.510172108108108,1258.0
47616,93,38,1239,0.29541015625,1472,0.0004092704424510632,0.0075198701524641365,0.2,-0.02794332076155115,-0.05104420334100723,-3.2833123207092285,0.026061486,0.9974970817565918,-43.84504187107086,-2.510172108108108,1258.0
48128,94,38,1239,0.2266845703125,1488,0.0004092704424510632,0.002757726986601483,0.2,-0.020262786143575795,-0.02588777244091034,0.03249669075012207,0.016948638,0.9976429343223572,-43.82287800312042,-2.5090277368421052,1258.0
48640,95,39,1239,0.09326171875,1504,0.0004092704424510632,0.47105746786110103,0.2,-0.014980669642682187,0.019391363486647606,0.0674278736114502,0.013357385,0.9971112608909607,-43.818862557411194,-2.5090277368421052,1258.0
49152,96,39,1239,0.277099609375,1520,0.0004092704424510632,0.0138547032547649,0.2,-0.028555052384035662,-0.0273146890103817,-4.307015419006348,0.018465504,0.9959701895713806,-43.78912806510925,-2.506318974358974,1258.0
49664,97,40,1239,0.062744140625,1536,0.0004092704424510632,0.5163608561269939,0.2,-0.01571117677667644,0.07766008377075195,0.21394377946853638,0.011184438,0.9957720041275024,-43.76450312137604,-2.506318974358974,1258.0
50176,98,40,1238,0.2327880859375,1552,0.0004092704424510632,0.0063585734606022015,0.2,-0.02140328407404013,-0.021665534004569054,-3.0640792846679688,0.020319764,0.9952701330184937,-43.75434219837189,-2.506318974358974,1258.0
50688,99,40,1238,0.249755859375,1568,0.0004092704424510632,0.004110593159566633,0.2,-0.02805459254886955,-0.03304880112409592,0.004948139190673828,0.019628119,0.9939764142036438,-43.71977365016937,-2.510195375,1258.0
51200,100,41,1238,0.266845703125,1584,0.0004092704424510632,0.7047741180285811,0.2,-0.020943619369063526,0.13634198904037476,0.007229983806610107,0.030551476,0.9937867522239685,-43.68976449966431,-2.510195375,1258.0
51712,101,41,1238,0.174560546875,1600,0.0004092704424510632,0.11066695442423224,0.2,-0.019135506881866604,0.024829959496855736,-1.8521363735198975,0.010812936,0.9934006929397583,-43.68424844741821,-2.513138341463415,1258.0
52224,102,42,1238,0.22705078125,1616,0.0004092704424510632,0.5334220570512116,0.2,-0.017541574372444302,0.07882902026176453,0.029635369777679443,0.014597654,0.9929816126823425,-43.66593110561371,-2.513138341463415,1258.0
52736,103,42,1238,0.1695556640625,1632,0.0004092704424510632,0.051596417266409844,0.2,-0.01959050625737291,-0.011877723038196564,-1.5511939525604248,0.014070714,0.9924951195716858,-43.65394699573517,-2.513138341463415,1258.0
53248,104,43,1238,0.3211669921875,1648,0.0004092704424510632,0.0037504015199374408,0.2,-0.03508525504730642,-0.04131992906332016,0.03452938795089722,0.02440776,0.9902224540710449,-43.61107361316681,-2.5106393095238095,1258.0
53760,105,43,1238,0.058837890625,1664,0.0004092704424510632,0.35646179039031267,0.2,-0.013079108000965789,0.014806132763624191,0.08113092184066772,0.01028486,0.989413857460022,-43.55622375011444,-2.5106393095238095,1258.0
54272,106,43,1238,0.22119140625,1680,0.0004092704424510632,0.021479748422279954,0.2,-0.02013346872990951,-0.006459760945290327,-3.879544734954834,0.019704271,0.9886605143547058,-43.53873574733734,-2.5103175116279073,1258.0
54784,107,44,1237,0.0455322265625,1696,0.0004092704424510632,0.5091289859265089,0.2,-0.008184449885447975,0.13306468725204468,0.211747944355011,0.012625083,0.9887421131134033,-43.52490162849426,-2.5103175116279073,1258.0
55296,108,44,1237,0.2933349609375,1712,0.0004092704424510632,0.014065088966162875,0.2,-0.028091233340092003,-0.02924254536628723,-4.493284225463867,0.024392735,0.9882874488830566,-43.52277600765228,-2.5103175116279073,1258.0
55808,109,45,1237,0.2738037109375,1728,0.0004092704424510632,0.003856921844999306,0.2,-0.028699066053377464,-0.04449574649333954,0.14352089166641235,0.021225184,0.9877195954322815,-43.49945914745331,-2.5100316363636366,1258.0
56320,110,45,1237,0.0699462890625,1744,0.0004092704424510632,0.25626725936308503,0.2,-0.012273277068743482,-0.01754424162209034,0.19351714849472046,0.01613563,0.9874479174613953,-43.49005722999573,-2.5100316363636366,1258.0
56832,111,45,1237,0.2926025390625,1760,0.0004092704424510632,0.012206188010168262,0.2,-0.027389977942220867,-0.035413019359111786,-5.439096450805664,0.0242455,0.9869042038917542,-43.47274374961853,-2.5085672,1258.0
57344,112,46,1237,0.08837890625,1776,0.0004092704424510632,0.44893878046423197,0.2,-0.015585895846015774,0.023659374564886093,0.09436428546905518,0.01233374,0.9871593117713928,-43.46554708480835,-2.5085672,1258.0
57856,113,46,1237,0.254638671875,1792,0.0004092704424510632,0.012506327562732622,0.2,-0.023882386914920062,-0.03416094928979874,-2.0481972694396973,0.018233947,0.9890309572219849,-43.49554443359375,-2.5085672,1258.0
58368,114,47,1237,0.25146484375,1808,0.0004092704424510632,0.02804696129169315,0.2,-0.028567620829562657,-0.025903547182679176,0.6244216561317444,0.019366981,0.9893482327461243,-43.54092621803284,-2.510221586956522,1258.0
58880,115,47,1237,0.3192138671875,1824,0.0004092704424510632,0.15374832379166037,0.2,-0.02298030478414148,-0.007256358861923218,0.5106302499771118,0.038427643,0.9890446066856384,-43.5274213552475,-2.510221586956522,1258.0
59392,116,48,1237,0.190185546875,1840,0.0004092704424510632,0.11133305775001645,0.2,-0.021183240634854883,0.006805717945098877,-3.137007713317871,0.018182792,0.9904567003250122,-43.54291009902954,-2.509060191489362,1258.0
59904,117,48,1237,0.1658935546875,1856,0.0004092704424510632,0.5548186344094574,0.2,-0.019360304620931856,0.11835892498493195,0.0344243049621582,0.016692039,0.9906443953514099,-43.573156118392944,-2.509060191489362,1258.0
60416,118,48,1237,0.2137451171875,1872,0.0004092704424510632,0.013049941378994845,0.2,-0.02102910354733467,-0.030285565182566643,-4.374279975891113,0.015953042,0.9892480969429016,-43.55598330497742,-2.5109614583333335,1258.0
60928,119,49,1237,0.0794677734375,1888,0.0004092704424510632,0.5338343973271549,0.2,-0.014642974521848373,0.18759384751319885,0.09163367748260498,0.015205281,0.9882850646972656,-43.506105065345764,-2.5109614583333335,1258.0
61440,120,49,1237,0.2584228515625,1904,0.0004092704424510632,0.02427181525854394,0.2,-0.026439534354722127,-0.030388884246349335,-1.6179800033569336,0.017402608,0.9886298775672913,-43.49181652069092,-2.5109614583333335,1258.0
61952,121,50,1237,0.240234375,1920,0.0004092704424510632,0.0028658107366936747,0.2,-0.023119593621231616,-0.04224032163619995,-0.08116579055786133,0.01678592,0.9899125695228577,-43.52205991744995,-2.5091575714285717,1258.0
62464,122,50,1236,0.0789794921875,1936,0.0004092704424510632,0.6105895140208304,0.2,-0.01645687923883088,0.14424268901348114,0.09223699569702148,0.011352489,0.9896532893180847,-43.54013729095459,-2.5091575714285717,1258.0
62976,123,50,1236,0.2052001953125,1952,0.0004092704424510632,0.011061814628192224,0.2,-0.021500660077435896,-0.031217508018016815,-2.485292673110962,0.017420113,0.9867742657661438,-43.50091528892517,-2.50613828,1258.0
63488,124,51,1237,0.1358642578125,1968,0.0004092704424510632,0.4433620977215469,0.2,-0.01956332311965525,0.09392330795526505,0.20927679538726807,0.019059686,0.9854705929756165,-43.41939949989319,-2.50613828,1258.0
64000,125,51,1237,0.3118896484375,1984,0.0004092704424510632,0.00598038976022508,0.2,-0.03307116066571325,-0.04310005530714989,-8.249883651733398,0.024043117,0.986935555934906,-43.4220666885376,-2.50613828,1258.0
