time/total_timesteps,time/iterations,time/time_elapsed,time/fps,train/clip_fraction,train/n_updates,train/learning_rate,train/value_loss,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/approx_kl,train/std,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
6656,13,4,1332,0.2308349609375,192,0.0004092704424510632,0.002299366573424777,0.2,-0.030943908699555323,-0.04688941314816475,0.39454400539398193,0.018548504,0.9891768097877502,-43.614856004714966,-2.4464312,1258.0
7168,14,5,1325,0.2877197265625,208,0.0004092704424510632,0.026570604502921924,0.2,-0.029456249525537714,-0.032499369233846664,0.13689428567886353,0.025807166,0.988554060459137,-43.635045528411865,-2.4464312,1258.0
7680,15,5,1320,0.25830078125,224,0.0004092704424510632,0.004609288735082373,0.2,-0.027572584833251312,-0.04424980655312538,-0.007936596870422363,0.020598946,0.9885722994804382,-43.61575531959534,-2.4387263333333333,1258.0
8192,16,6,1316,0.2177734375,240,0.0004092704424510632,0.03223049425287172,0.2,-0.023895079488283955,-0.0308622345328331,0.22641122341156006,0.016473081,0.9906679391860962,-43.64547884464264,-2.4387263333333333,1258.0
8704,17,6,1311,0.17529296875,256,0.0004092704424510632,0.008404142165090889,0.2,-0.022042441385565326,-0.023116394877433777,0.2210599184036255,0.014824007,0.9894499778747559,-43.67703580856323,-2.4387263333333333,1258.0
9216,18,7,1307,0.2139892578125,272,0.0004092704424510632,0.003440439424593933,0.2,-0.024400251335464418,-0.036750853061676025,0.4158405661582947,0.018986724,0.9880027174949646,-43.6163113117218,-2.4339265714285716,1258.0
9728,19,7,1305,0.2762451171875,288,0.0004092704424510632,0.033557342598214746,0.2,-0.024369088670937344,-0.017868008464574814,0.19404184818267822,0.020593718,0.9869742393493652,-43.57716929912567,-2.4339265714285716,1258.0
10240,20,7,1303,0.219970703125,304,0.0004092704424510632,0.011281680897809565,0.2,-0.023374200391117483,-0.02825266309082508,-0.48104357719421387,0.017507385,0.9862100481987,-43.55071401596069,-2.413862125,1258.0
10752,21,8,1300,0.301513671875,320,0.0004092704424510632,0.04253646399592981,0.2,-0.033074672595830634,-0.03921984136104584,0.2769676446914673,0.019117992,0.986298680305481,-43.53633713722229,-2.413862125,1258.0
11264,22,8,1298,0.231689453125,336,0.0004092704424510632,0.007237077341414988,0.2,-0.027174542381544597,-0.04306001588702202,0.05380648374557495,0.017472908,0.9848586320877075,-43.51790928840637,-2.413862125,1258.0
11776,23,9,1296,0.25244140625,352,0.0004092704424510632,0.003193077263858868,0.2,-0.024690743724931963,-0.037283383309841156,0.4834425449371338,0.020613477,0.9826046228408813,-43.4598548412323,-2.414093666666667,1258.0
12288,24,9,1295,0.287841796875,368,0.0004092704424510632,0.039137505867984146,0.2,-0.02299224745365791,-0.022332338616251945,0.23571723699569702,0.025106963,0.980768084526062,-43.38835430145264,-2.414093666666667,1258.0
12800,25,9,1294,0.26416015625,384,0.0004092704424510632,0.010750643152277917,0.2,-0.028067601160728373,-0.037948090583086014,-1.9983971118927002,0.017014591,0.9813896417617798,-43.36635649204254,-2.4065241000000004,1258.0
13312,26,10,1291,0.262451171875,400,0.0004092704424510632,0.052930151927284896,0.2,-0.026343137215008028,-0.012255365028977394,0.27578938007354736,0.020817827,0.9816386103630066,-43.389376401901245,-2.4065241000000004,1258.0
13824,27,10,1290,0.24267578125,416,0.0004092704424510632,0.011700434290105477,0.2,-0.027936777361901477,-0.03291459381580353,-0.15870535373687744,0.02492686,0.9811916351318359,-43.38513684272766,-2.4065241000000004,1258.0
14336,28,11,1289,0.2413330078125,432,0.0004092704424510632,0.006332063829177059,0.2,-0.02482984054950066,-0.02848275937139988,0.5392107963562012,0.017778104,0.9819536805152893,-43.38007938861847,-2.4299936363636365,1258.0
14848,29,11,1288,0.3349609375,448,0.0004092704424510632,0.03716854966478422,0.2,-0.026538035948760808,-0.014720519073307514,0.19107574224472046,0.031460322,0.9821634888648987,-43.404144406318665,-2.4299936363636365,1258.0
15360,30,11,1287,0.246337890625,464,0.0004092704424510632,0.007017860269115772,0.2,-0.026093877968378365,-0.03357185795903206,-2.3054165840148926,0.019318286,0.9806016683578491,-43.381115794181824,-2.4400655,1258.0
15872,31,12,1286,0.255126953125,480,0.0004092704424510632,0.08183969289530069,0.2,-0.025293764629168436,-0.010322488844394684,0.10290491580963135,0.020638315,0.979664146900177,-43.33837187290192,-2.4400655,1258.0
16384,32,12,1285,0.2357177734375,496,0.0004092704424510632,0.007034732552710921,0.2,-0.027413327668909915,-0.038628093898296356,-0.08830177783966064,0.017102677,0.9791176915168762,-43.312822222709656,-2.4320911538461543,1258.0
16896,33,13,1285,0.2198486328125,512,0.0004092704424510632,0.08653416018933058,0.2,-0.024560515768826008,0.012625284492969513,0.2901853919029236,0.019740757,0.9805314540863037,-43.325950264930725,-2.4320911538461543,1258.0
17408,34,13,1284,0.2431640625,528,0.0004092704424510632,0.03981062612729147,0.2,-0.025240565933927428,-0.024448374286293983,-0.7118750810623169,0.018683402,0.9807816743850708,-43.35297513008118,-2.4320911538461543,1258.0
17920,35,13,1283,0.2353515625,544,0.0004092704424510632,0.003953418523451546,0.2,-0.025358223647344857,-0.031672995537519455,-3.959634780883789,0.01913388,0.9826927781105042,-43.38111233711243,-2.4375425,1258.0
18432,36,14,1283,0.2738037109375,560,0.0004092704424510632,0.10353429580572993,0.2,-0.03197219198773382,-0.015372328460216522,0.023440659046173096,0.02637868,0.9829450249671936,-43.42528283596039,-2.4375425,1258.0
18944,37,14,1282,0.2332763671875,576,0.0004092704424510632,0.010591055601253174,0.2,-0.026462751848157495,-0.04228311777114868,-0.9176362752914429,0.017748935,0.9831874370574951,-43.42624843120575,-2.428813266666667,1258.0
19456,38,15,1281,0.240966796875,592,0.0004092704424510632,0.09998518088832498,0.2,-0.02592546126106754,0.012502960860729218,0.136959969997406,0.020124372,0.9822145104408264,-43.41545259952545,-2.428813266666667,1258.0
19968,39,15,1280,0.3099365234375,608,0.0004092704424510632,0.005580110904702451,0.2,-0.033899079367984086,-0.03378003090620041,-0.3396185636520386,0.021760177,0.9834572076797485,-43.41227185726166,-2.428813266666667,1258.0
20480,40,16,1279,0.241943359375,624,0.0004092704424510632,0.002752822641923558,0.2,-0.02529162503196858,-0.025936715304851532,-0.13658404350280762,0.017913565,0.9849404096603394,-43.463180899620056,-2.420925875,1258.0
20992,41,16,1279,0.2427978515625,640,0.0004092704424510632,0.09125037689227611,0.2,-0.027796646259957924,-0.009194113314151764,0.1274595856666565,0.022867944,0.9846931099891663,-43.484485387802124,-2.420925875,1258.0
21504,42,16,1278,0.192626953125,656,0.0004092704424510632,0.008463698279228993,0.2,-0.02351662519504316,-0.04127717390656471,-0.9434890747070312,0.015663574,0.9859994649887085,-43.493510007858276,-2.41526,1258.0
22016,43,17,1278,0.236328125,672,0.0004092704424510632,0.07659959641750902,0.2,-0.02607668930431828,-0.013406939804553986,0.21420949697494507,0.02347336,0.9862731099128723,-43.522929549217224,-2.41526,1258.0
22528,44,17,1277,0.2242431640625,688,0.0004092704424510632,0.0069498697557719424,0.2,-0.022629300023254473,-0.028111934661865234,-0.7365446090698242,0.016617034,0.9862910509109497,-43.52602994441986,-2.41526,1258.0
23040,45,18,1276,0.2408447265625,704,0.0004092704424510632,0.002875332702387823,0.2,-0.0272604618803598,-0.033257029950618744,-0.031996726989746094,0.021637913,0.983331024646759,-43.49076974391937,-2.4179441111111113,1258.0
23552,46,18,1276,0.22607421875,720,0.0004092704424510632,0.06484785978682339,0.2,-0.026894335518591106,-0.02234816737473011,0.16695475578308105,0.019997355,0.9821483492851257,-43.40453624725342,-2.4179441111111113,1258.0
24064,47,18,1275,0.29345703125,736,0.0004092704424510632,0.012727480861940421,0.2,-0.03209383843932301,-0.0326334647834301,-2.1839170455932617,0.027995642,0.9803218245506287,-43.37325847148895,-2.4185918421052635,1258.0
24576,48,19,1275,0.2822265625,752,0.0004092704424510632,0.07138964661862701,0.2,-0.029364901871304028,-0.02398422546684742,0.23910439014434814,0.027050141,0.9798306822776794,-43.322781801223755,-2.4185918421052635,1258.0
25088,49,19,1274,0.2301025390625,768,0.0004092704424510632,0.008179960292181931,0.2,-0.02220308265532367,-0.036946021020412445,-1.2294604778289795,0.02393699,0.9800583124160767,-43.317607164382935,-2.4185918421052635,1258.0
25600,50,20,1274,0.2843017578125,784,0.0004092704424510632,0.0028310026791587006,0.2,-0.026989728590706363,-0.03719773143529892,0.16045743227005005,0.022339985,0.9784049391746521,-43.305548310279846,-2.42484045,1258.0
26112,51,20,1273,0.141845703125,800,0.0004092704424510632,0.07617127452977002,0.2,-0.017755279688572045,-0.010307854041457176,0.21506798267364502,0.01993696,0.9773834943771362,-43.248879194259644,-2.42484045,1258.0
26624,52,20,1273,0.25439453125,816,0.0004092704424510632,0.010158326549571939,0.2,-0.02542908856412396,-0.028422506526112556,-3.7740306854248047,0.020746322,0.9784218072891235,-43.24976027011871,-2.424838333333333,1258.0
27136,53,21,1273,0.302734375,832,0.0004092704424510632,0.13290796289220452,0.2,-0.03215940001246054,-0.0026774927973747253,0.1957334280014038,0.028223759,0.9776342511177063,-43.26581335067749,-2.424838333333333,1258.0
27648,54,21,1273,0.2364501953125,848,0.0004092704424510632,0.021479997667483985,0.2,-0.02714108777581714,-0.022101152688264847,-0.4053853750228882,0.018996181,0.9767197370529175,-43.23267209529877,-2.424838333333333,1258.0
28160,55,22,1272,0.166259765625,864,0.0004092704424510632,0.007184413450886495,0.2,-0.01728576786990743,-0.029015671461820602,0.6900033950805664,0.011912655,0.9769851565361023,-43.21748745441437,-2.4243502727272728,1258.0
28672,56,22,1271,0.271484375,880,0.0004092704424510632,0.041723045986145735,0.2,-0.026850640162592754,-0.023590927943587303,0.4404389262199402,0.03407377,0.9764356017112732,-43.220425724983215,-2.4243502727272728,1258.0
29184,57,22,1271,0.184326171875,896,0.0004092704424510632,0.01752529726945795,0.2,-0.021300650027114898,-0.028913486748933792,-6.969745635986328,0.015134362,0.9752903580665588,-43.187816858291626,-2.4300911304347825,1258.0
29696,58,23,1271,0.2115478515625,912,0.0004092704424510632,0.14701927523128688,0.2,-0.018586755555588752,0.008924644440412521,0.018980443477630615,0.017142788,0.9731838703155518,-43.13343858718872,-2.4300911304347825,1258.0
30208,59,23,1271,0.232666015625,928,0.0004092704424510632,0.021223204414127395,0.2,-0.023587106450577267,-0.026511171832680702,-1.9122979640960693,0.021263115,0.9733262062072754,-43.09023642539978,-2.4291718749999998,1258.0
30720,60,24,1271,0.1845703125,944,0.0004092704424510632,0.11898566922172904,0.2,-0.02488869201624766,0.017151053994894028,0.2579984664916992,0.023999877,0.9731211066246033,-43.09634172916412,-2.4291718749999998,1258.0
31232,61,24,1270,0.2564697265625,960,0.0004092704424510632,0.0031041384136187844,0.2,-0.026933512708637863,-0.024345073848962784,-5.621486663818359,0.022056028,0.9727035164833069,-43.08320450782776,-2.4291718749999998,1258.0
31744,62,24,1271,0.2279052734375,976,0.0004092704424510632,0.002976048392156372,0.2,-0.022047324397135526,-0.01892092078924179,0.04124891757965088,0.020349272,0.9727643728256226,-43.0818635225296,-2.42199776,1258.0
32256,63,25,1271,0.167236328125,992,0.0004092704424510632,0.1295851287432015,0.2,-0.020597726295818575,-0.004143340513110161,0.074085533618927,0.01619566,0.9722204804420471,-43.07302498817444,-2.42199776,1258.0
32768,64,25,1271,0.204345703125,1008,0.0004092704424510632,0.01396421760728117,0.2,-0.023861809633672237,-0.038422733545303345,-3.4638772010803223,0.016332038,0.970176100730896,-43.03465294837952,-2.4225454230769228,1258.0
33280,65,26,1271,0.1839599609375,1024,0.0004092704424510632,0.14496600697748363,0.2,-0.01781627799209673,0.005672629922628403,0.28413283824920654,0.019922271,0.9682085514068604,-42.9626008272171,-2.4225454230769228,1258.0
33792,66,26,1271,0.2210693359375,1040,0.0004092704424510632,0.010868502213270403,0.2,-0.024843550359946676,-0.04217197000980377,-0.8767292499542236,0.018212665,0.9679805636405945,-42.930150866508484,-2.4225454230769228,1258.0
34304,67,26,1270,0.2589111328125,1056,0.0004092704424510632,0.002319691931916168,0.2,-0.028456298328819685,-0.037751320749521255,-0.29985785484313965,0.022936545,0.9661317467689514,-42.90198087692261,-2.4236922222222224,1258.0
34816,68,27,1270,0.199951171875,1072,0.0004092704424510632,0.17796210548840463,0.2,-0.024569680623244494,0.006914142519235611,0.08503025770187378,0.018249553,0.965516209602356,-42.85267448425293,-2.4236922222222224,1258.0
35328,69,27,1270,0.244873046875,1088,0.0004092704424510632,0.004313329183787573,0.2,-0.02408302598632872,-0.037812329828739166,-1.8736646175384521,0.01796159,0.9670228362083435,-42.864383816719055,-2.4175248928571427,1258.0
35840,70,28,1270,0.2701416015625,1104,0.0004092704424510632,0.2876936001703143,0.2,-0.022266138257691637,0.020500589162111282,0.12012225389480591,0.029824434,0.9680160284042358,-42.91899502277374,-2.4175248928571427,1258.0
36352,71,28,1270,0.2537841796875,1120,0.0004092704424510632,0.008080229388724547,0.2,-0.027287343313219026,-0.04270775243639946,-2.6276557445526123,0.01590322,0.9685804843902588,-42.93533158302307,-2.4175248928571427,1258.0
36864,72,29,1270,0.2388916015625,1136,0.0004092704424510632,0.002464737972331932,0.2,-0.029853590647689998,-0.03693683072924614,-0.04056811332702637,0.018994128,0.9666328430175781,-42.92231595516205,-2.4139396206896553,1258.0
37376,73,29,1270,0.1385498046875,1152,0.0004092704424510632,0.3338971072807908,0.2,-0.019941874110372737,0.07267080247402191,0.07215875387191772,0.016416624,0.9657148122787476,-42.863449454307556,-2.4139396206896553,1258.0
37888,74,29,1270,0.2271728515625,1168,0.0004092704424510632,0.011470347570138983,0.2,-0.022982857190072536,-0.025903521105647087,-3.168610095977783,0.021896444,0.9643115997314453,-42.829044580459595,-2.4199727,1258.0
38400,75,30,1270,0.0888671875,1184,0.0004092704424510632,0.20664621610194445,0.2,-0.01340684446040541,0.038401126861572266,0.12036192417144775,0.013278974,0.963839054107666,-42.790711879730225,-2.4199727,1258.0
38912,76,30,1270,0.239990234375,1200,0.0004092704424510632,0.016454521071864292,0.2,-0.022645704142632894,-0.012432904914021492,-2.97892165184021,0.027429728,0.9646018743515015,-42.79374670982361,-2.4199727,1258.0
39424,77,31,1270,0.1785888671875,1216,0.0004092704424510632,0.0032549626484978944,0.2,-0.020365951961139217,-0.03244379535317421,0.11547547578811646,0.015457954,0.9642967581748962,-42.80649030208588,-2.422511838709678,1258.0
39936,78,31,1270,0.04248046875,1232,0.0004092704424510632,0.25176865607500076,0.2,-0.010574090330919717,0.030572764575481415,0.19897228479385376,0.0084375255,0.9639424085617065,-42.78650438785553,-2.422511838709678,1258.0
40448,79,31,1270,0.1798095703125,1248,0.0004092704424510632,0.021357499586883932,0.2,-0.02179916892782785,-0.025213640183210373,-2.8330905437469482,0.017385654,0.9617626667022705,-42.75413477420807,-2.4216928125,1258.0
40960,80,32,1270,0.1517333984375,1264,0.0004092704424510632,0.2882048049941659,0.2,-0.019949302193708718,0.019936736673116684,0.018295586109161377,0.02130989,0.9595234990119934,-42.67468798160553,-2.4216928125,1258.0
41472,81,32,1270,0.226318359375,1280,0.0004092704424510632,0.014976955688325688,0.2,-0.02389457036042586,-0.028095299378037453,-0.3557467460632324,0.022407435,0.9589118957519531,-42.62234175205231,-2.4216928125,1258.0
41984,82,33,1270,0.1771240234375,1296,0.0004092704424510632,0.004657091085391585,0.2,-0.022167400617036037,-0.03703057020902634,0.23373234272003174,0.0178971,0.9596843123435974,-42.62654709815979,-2.424353181818182,1258.0
42496,83,33,1270,0.1409912109375,1312,0.0004092704424510632,0.11257569736335427,0.2,-0.017711503140162677,-0.014137281104922295,0.357042133808136,0.026806261,0.9602974057197571,-42.64389359951019,-2.424353181818182,1258.0
43008,84,33,1270,0.2149658203125,1328,0.0004092704424510632,0.016887955978745595,0.2,-0.02545087282487657,-0.0330200120806694,-5.159429550170898,0.01975398,0.9626473188400269,-42.69029998779297,-2.4217958529411767,1258.0
43520,85,34,1270,0.204345703125,1344,0.0004092704424510632,0.2506090149981901,0.2,-0.017921238293638453,0.011203503236174583,0.034521639347076416,0.014631936,0.9634330868721008,-42.7540420293808,-2.4217958529411767,1258.0
44032,86,34,1270,0.2408447265625,1360,0.0004092704424510632,0.007345956633798778,0.2,-0.021336944555514492,-0.03446801006793976,-1.5930132865905762,0.019463956,0.9637523293495178,-42.763309717178345,-2.4283331714285716,1258.0
44544,87,35,1270,0.1435546875,1376,0.0004092704424510632,0.3224290166981518,0.2,-0.01944062775146449,0.040392518043518066,0.0823630690574646,0.016274454,0.963779628276825,-42.768686294555664,-2.4283331714285716,1258.0
45056,88,35,1270,0.260009765625,1392,0.0004092704424510632,0.0034292436539544724,0.2,-0.02587070784647949,-0.031086325645446777,-6.692447662353516,0.01749194,0.9635274410247803,-42.7631196975708,-2.4283331714285716,1258.0
45568,89,35,1270,0.18994140625,1408,0.0004092704424510632,0.002950397647509817,0.2,-0.016893454594537616,-0.03231368213891983,0.008839905261993408,0.017679738,0.960723340511322,-42.7227520942688,-2.426221916666667,1258.0
46080,90,36,1270,0.240478515625,1424,0.0004092704424510632,0.4605461161118001,0.2,-0.024207976035540923,0.1165812537074089,0.017845988273620605,0.025480958,0.95982825756073,-42.649266958236694,-2.426221916666667,1258.0
46592,91,36,1270,0.28466796875,1440,0.0004092704424510632,0.00521807176846778,0.2,-0.02472332914476283,-0.028162583708763123,-2.27842116355896,0.022994407,0.9590434432029724,-42.63129234313965,-2.4263484324324325,1258.0
47104,92,37,1270,0.1888427734375,1456,0.0004092704424510632,0.5141536090523005,0.2,-0.016607911500614136,0.15449020266532898,0.09067320823669434,0.01761456,0.9590234160423279,-42.60905706882477,-2.4263484324324325,1258.0
47616,93,37,1270,0.3231201171875,1472,0.0004092704424510632,0.012238000570505392,0.2,-0.02778793851030059,-0.032310549169778824,-12.505484580993652,0.024517795,0.9590014219284058,-42.613996148109436,-2.4263484324324325,1258.0
48128,94,37,1270,0.29931640625,1488,0.0004092704424510632,0.0022114371713541914,0.2,-0.024348134960746393,-0.024595215916633606,0.030661582946777344,0.024146609,0.9587602019309998,-42.60788917541504,-2.425345710526316,1258.0
48640,95,38,1269,0.123779296875,1504,0.0004092704424510632,0.64735983684659,0.2,-0.014625322073698044,0.07343476265668869,0.04207557439804077,0.011927352,0.9585818648338318,-42.602739453315735,-2.425345710526316,1258.0
49152,96,38,1269,0.2374267578125,1520,0.0004092704424510632,0.01991049273055978,0.2,-0.022724624561305973,-0.029228575527668,-4.040395259857178,0.020061307,0.959984302520752,-42.614991545677185,-2.4236383333333333,1258.0
49664,97,39,1269,0.102783203125,1536,0.0004092704424510632,0.549246774520725,0.2,-0.014424701323150657,0.08847510069608688,0.11806058883666992,0.013489349,0.9600982666015625,-42.65155303478241,-2.4236383333333333,1258.0
50176,98,39,1269,0.259765625,1552,0.0004092704424510632,0.02210495009785518,0.2,-0.023271057492820546,-0.03448723256587982,-2.693690538406372,0.018691614,0.9608364105224609,-42.655609130859375,-2.4236383333333333,1258.0
50688,99,39,1269,0.243896484375,1568,0.0004092704424510632,0.002497720895917155,0.2,-0.023447735875379294,-0.028447983786463737,-0.434187650680542,0.018296603,0.961808979511261,-42.685686469078064,-2.42139945,1258.0
51200,100,40,1269,0.116943359375,1584,0.0004092704424510632,0.6132677081041038,0.2,-0.017115302907768637,0.03318033367395401,0.11068135499954224,0.014245553,0.9619351625442505,-42.701130509376526,-2.42139945,1258.0
51712,101,40,1269,0.2269287109375,1600,0.0004092704424510632,0.04373986058635637,0.2,-0.020472301155677997,-0.010262755677103996,-1.8754894733428955,0.018245135,0.9615057706832886,-42.69457697868347,-2.418331682926829,1258.0
52224,102,41,1269,0.169189453125,1616,0.0004092704424510632,0.5370577634312212,0.2,-0.019533223297912627,0.05647730454802513,0.07409840822219849,0.01262147,0.961185097694397,-42.6815105676651,-2.418331682926829,1258.0
52736,103,41,1269,0.2635498046875,1632,0.0004092704424510632,0.027545259043108672,0.2,-0.024792394367977977,-0.022517506033182144,-1.5674068927764893,0.020867975,0.9616407155990601,-42.675652742385864,-2.418331682926829,1258.0
53248,104,41,1269,0.2620849609375,1648,0.0004092704424510632,0.0024688884695933666,0.2,-0.025981118153140415,-0.03747238963842392,0.24082207679748535,0.014359043,0.9606024026870728,-42.67845094203949,-2.414415071428571,1258.0
53760,105,42,1269,0.15283203125,1664,0.0004092704424510632,0.3169357223669067,0.2,-0.018699841806665063,0.013749193400144577,0.180137038230896,0.02062609,0.9600276947021484,-42.64247941970825,-2.414415071428571,1258.0
54272,106,42,1269,0.1688232421875,1680,0.0004092704424510632,0.07058464724104851,0.2,-0.021037123922724277,-0.017623595893383026,-3.1166157722473145,0.012507124,0.9593810439109802,-42.62776052951813,-2.4107981162790697,1258.0
54784,107,43,1269,0.242431640625,1696,0.0004092704424510632,0.6362367747351527,0.2,-0.02331849683832843,0.16176891326904297,0.14174878597259521,0.022918154,0.9587761759757996,-42.60188174247742,-2.4107981162790697,1258.0
55296,108,43,1269,0.332763671875,1712,0.0004092704424510632,0.014161721977870911,0.2,-0.03091168060200289,-0.03713921085000038,-2.5963802337646484,0.025402812,0.95871901512146,-42.58833384513855,-2.4107981162790697,1258.0
55808,109,43,1269,0.2791748046875,1728,0.0004092704424510632,0.004526132499449886,0.2,-0.023910573596367612,-0.026517800986766815,0.31313979625701904,0.01610209,0.9572160840034485,-42.569990158081055,-2.4091335454545453,1258.0
56320,110,44,1270,0.1219482421875,1744,0.0004092704424510632,0.19604966428596526,0.2,-0.010884227667702362,-0.0001545790582895279,0.42822444438934326,0.014671267,0.956522524356842,-42.5225635766983,-2.4091335454545453,1258.0
56832,111,44,1270,0.2740478515625,1760,0.0004092704424510632,0.025513680593576282,0.2,-0.024113928171573207,-0.02438664250075817,-7.692253112792969,0.02109722,0.9566834568977356,-42.51394307613373,-2.4024979777777777,1258.0
57344,112,45,1270,0.1165771484375,1776,0.0004092704424510632,0.3589983906131238,0.2,-0.02123149020189885,0.017701279371976852,0.14111250638961792,0.016819002,0.9566465616226196,-42.521002531051636,-2.4024979777777777,1258.0
57856,113,45,1270,0.19873046875,1792,0.0004092704424510632,0.01591080956859514,0.2,-0.019150397027260624,-0.0357934944331646,-3.5734944343566895,0.018117594,0.9554016590118408,-42.50053536891937,-2.4024979777777777,1258.0
58368,114,45,1270,0.20263671875,1808,0.0004092704424510632,0.03429226716980338,0.2,-0.018388566313660704,-0.010495584458112717,0.4806988835334778,0.014442699,0.9536918997764587,-42.45231330394745,-2.402541086956522,1258.0
58880,115,46,1270,0.21826171875,1824,0.0004092704424510632,0.10130243154708296,0.2,-0.01884273809264414,0.001135626807808876,0.6322761178016663,0.031911552,0.9532572627067566,-42.40600407123566,-2.402541086956522,1258.0
59392,116,46,1269,0.2506103515625,1840,0.0004092704424510632,0.04040732514113188,0.2,-0.02600082203571219,-0.015807323157787323,-1.388716459274292,0.02000862,0.9539390206336975,-42.405293583869934,-2.4044144468085107,1258.0
59904,117,47,1268,0.11962890625,1856,0.0004092704424510632,0.47271648910827935,0.2,-0.018354261410422623,0.009221617132425308,0.1753719449043274,0.01363412,0.9541364908218384,-42.42558395862579,-2.4044144468085107,1258.0
60416,118,47,1269,0.2296142578125,1872,0.0004092704424510632,0.02422865986591205,0.2,-0.021568206808296964,-0.024062730371952057,-4.750974655151367,0.0252958,0.9532334208488464,-42.41437518596649,-2.4007969583333333,1258.0
60928,119,48,1269,0.1334228515625,1888,0.0004092704424510632,0.33444808376953006,0.2,-0.017813926067901775,0.030951816588640213,0.30334335565567017,0.0183938,0.9530379176139832,-42.391361236572266,-2.4007969583333333,1258.0
61440,120,48,1269,0.284423828125,1904,0.0004092704424510632,0.015999443974578753,0.2,-0.027504837707965635,-0.026172827929258347,-0.4334462881088257,0.024883725,0.9522370100021362,-42.38448870182037,-2.4007969583333333,1258.0
61952,121,48,1269,0.248046875,1920,0.0004092704424510632,0.0029971657932037488,0.2,-0.022690078141749837,-0.021942738443613052,-4.661052703857422,0.020445045,0.9514830112457275,-42.35485923290253,-2.401512836734694,1258.0
62464,122,49,1269,0.1181640625,1936,0.0004092704424510632,0.583401515847072,0.2,-0.024379644979489967,0.020316682755947113,0.047872722148895264,0.017388508,0.9506133198738098,-42.32538950443268,-2.401512836734694,1258.0
62976,123,49,1269,0.237548828125,1952,0.0004092704424510632,0.030048061860725284,0.2,-0.02422827950795181,-0.02631540037691593,-6.091574668884277,0.023362713,0.9516398906707764,-42.321707010269165,-2.400606,1258.0
63488,124,50,1269,0.11181640625,1968,0.0004092704424510632,0.29765602736733854,0.2,-0.017694623704301193,0.05208257958292961,0.42299795150756836,0.013475526,0.9524358510971069,-42.3570739030838,-2.400606,1258.0
64000,125,50,1268,0.2835693359375,1984,0.0004092704424510632,0.011536079255165532,0.2,-0.024299596523633227,-0.034528858959674835,-5.770722389221191,0.029669635,0.9530898928642273,-42.37944829463959,-2.400606,1258.0
64512,126,50,1268,0.2637939453125,2000,0.0004092704424510632,0.002086333974148147,0.2,-0.030830471296212636,-0.05273580551147461,0.004461228847503662,0.0216076,0.9523927569389343,-42.38047695159912,-2.4006832745098037,1258.0
