time/fps,time/total_timesteps,time/time_elapsed,time/iterations,train/learning_rate,train/clip_fraction,train/value_loss,train/clip_range,train/std,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/loss,train/explained_variance,train/n_updates,rollout/ep_rew_mean,rollout/ep_len_mean
4059,512,0,1,,,,,,,,,,,,,
1821,1024,0,2,0.0004092704424510632,0.25341796875,0.11409744688717183,0.2,0.998090386390686,-43.953479528427124,-0.030686582205817103,0.013156025,-0.038063857704401016,0.01729118824005127,16,,
1566,1536,0,3,0.0004092704424510632,0.2457275390625,0.004279343360394705,0.2,0.9986165761947632,-43.93120038509369,-0.027271130413282663,0.018552177,-0.03303540498018265,0.02486330270767212,32,-2.288003,1257.0
1464,2048,1,4,0.0004092704424510632,0.318115234375,0.012098364531993866,0.2,0.9968567490577698,-43.92309069633484,-0.035307962316437624,0.026483003,-0.03710617870092392,-0.011089086532592773,48,-2.288003,1257.0
1410,2560,1,5,0.0004092704424510632,0.29150390625,0.0025291719393862877,0.2,0.9963911175727844,-43.871713399887085,-0.02942433679709211,0.019694898,-0.031004391610622406,0.2719210386276245,64,-2.1753355,1257.0
1377,3072,2,6,0.0004092704424510632,0.33203125,0.019050204689847305,0.2,0.9941813945770264,-43.846452474594116,-0.026623369223671034,0.02078057,-0.022357353940606117,-0.0050203800201416016,80,-2.1753355,1257.0
1350,3584,2,7,0.0004092704424510632,0.31884765625,0.003395541221834719,0.2,0.99244225025177,-43.76945781707764,-0.035706338720046915,0.026579276,-0.0337337888777256,0.17471086978912354,96,-2.1753355,1257.0
1324,4096,3,8,0.0004092704424510632,0.2626953125,0.004384948078950401,0.2,0.9910458326339722,-43.725379943847656,-0.027144414227223024,0.016314927,-0.033722829073667526,0.01302868127822876,112,-2.221183,1257.0
1311,4608,3,9,0.0004092704424510632,0.300537109375,0.03315210057189688,0.2,0.991794228553772,-43.7075560092926,-0.02642137165821623,0.018137516,-0.02030443400144577,0.003315567970275879,128,-2.221183,1257.0
1301,5120,3,10,0.0004092704424510632,0.277099609375,0.002187755086197285,0.2,0.9915903210639954,-43.72261893749237,-0.03245453473937232,0.01665451,-0.03972330316901207,0.11538803577423096,144,-2.27830875,1257.0
1292,5632,4,11,0.0004092704424510632,0.286865234375,0.03569607442477718,0.2,0.9928225874900818,-43.72973358631134,-0.023425614897860214,0.024558134,-0.012337453663349152,0.01269078254699707,160,-2.27830875,1257.0
1287,6144,4,12,0.0004092704424510632,0.304443359375,0.0026840433056349866,0.2,0.9924055337905884,-43.74888741970062,-0.029856619337806478,0.022939276,-0.02895095944404602,0.30622202157974243,176,-2.27830875,1257.0
1283,6656,5,13,0.0004092704424510632,0.273193359375,0.0037814650640939362,0.2,0.9924277663230896,-43.740466952323914,-0.027646136411931366,0.018781066,-0.04136538505554199,-0.032779574394226074,192,-2.2492822,1257.0
1281,7168,5,14,0.0004092704424510632,0.24853515625,0.04896644386462867,0.2,0.9930298924446106,-43.74386250972748,-0.03008792885520961,0.015572626,-0.026943663135170937,0.01472383737564087,208,-2.2492822,1257.0
1278,7680,6,15,0.0004092704424510632,0.2525634765625,0.002875069621950388,0.2,0.9931762218475342,-43.7625492811203,-0.030497827159706503,0.016179448,-0.04433009773492813,-0.06754052639007568,224,-2.2674011666666667,1257.0
1275,8192,6,16,0.0004092704424510632,0.2723388671875,0.05021858715917915,0.2,0.9959638714790344,-43.79734182357788,-0.029055973602226004,0.022629257,-0.010444005951285362,0.02612018585205078,240,-2.2674011666666667,1257.0
1271,8704,6,17,0.0004092704424510632,0.24267578125,0.003734835558134364,0.2,0.9962093234062195,-43.86055874824524,-0.024661115356138907,0.02272705,-0.030499380081892014,0.17903363704681396,256,-2.2674011666666667,1257.0
1268,9216,7,18,0.0004092704424510632,0.2493896484375,0.004559503620839678,0.2,0.9963483214378357,-43.850237011909485,-0.029860694616218098,0.019716773,-0.03984033316373825,-0.005502581596374512,272,-2.2892520000000003,1257.0
1265,9728,7,19,0.0004092704424510632,0.26708984375,0.0600566491484642,0.2,0.9961422085762024,-43.86626410484314,-0.026613520371029153,0.021535505,-0.010669231414794922,0.03406804800033569,288,-2.2892520000000003,1257.0
1262,10240,8,20,0.0004092704424510632,0.210693359375,0.005166263035789598,0.2,0.9957285523414612,-43.84614932537079,-0.022724731941707432,0.013879438,-0.026006076484918594,-0.31646859645843506,304,-2.294059,1257.0
1260,10752,8,21,0.0004092704424510632,0.254638671875,0.06440850824583322,0.2,0.9974372982978821,-43.86251723766327,-0.026528934904490598,0.016600193,0.008638355880975723,0.059274137020111084,320,-2.294059,1257.0
1258,11264,8,22,0.0004092704424510632,0.28369140625,0.005277050258882809,0.2,0.9976438283920288,-43.89887750148773,-0.031221136479871348,0.02097784,-0.039741795510053635,-0.24147820472717285,336,-2.294059,1257.0
1256,11776,9,23,0.0004092704424510632,0.2412109375,0.003242521510401275,0.2,0.9992839097976685,-43.91576707363129,-0.02242932451190427,0.017749421,-0.025209100916981697,-0.24847733974456787,352,-2.2965388888888887,1257.0
1255,12288,9,24,0.0004092704424510632,0.299072265625,0.06935581169091165,0.2,0.9994140863418579,-43.95242142677307,-0.02742954538553022,0.021578,-0.005307011306285858,0.03326523303985596,368,-2.2965388888888887,1257.0
1254,12800,10,25,0.0004092704424510632,0.2066650390625,0.011551689531188458,0.2,0.999876856803894,-43.955681920051575,-0.024772916338406503,0.01449477,-0.03128911554813385,-0.6046626567840576,384,-2.3092876,1257.0
1252,13312,10,26,0.0004092704424510632,0.297119140625,0.07039397093467414,0.2,0.9996724128723145,-43.96399235725403,-0.03048013403895311,0.031692687,-0.010357925668358803,0.12046128511428833,400,-2.3092876,1257.0
1251,13824,11,27,0.0004092704424510632,0.236328125,0.01007999136345461,0.2,0.9981751441955566,-43.93860900402069,-0.021988732856698334,0.017655035,-0.02464548498392105,0.24024885892868042,416,-2.3092876,1257.0
1249,14336,11,28,0.0004092704424510632,0.25390625,0.015825811395188794,0.2,0.9972378611564636,-43.89855444431305,-0.03015402887831442,0.0195085,-0.042437534779310226,0.4185642600059509,432,-2.299161,1257.0
1248,14848,11,29,0.0004092704424510632,0.1744384765625,0.01398712515947409,0.2,0.9965766072273254,-43.87067651748657,-0.018361252135946415,0.014737692,-0.023157084360718727,0.3441603183746338,448,-2.299161,1257.0
1247,15360,12,30,0.0004092704424510632,0.249267578125,0.0075534513453021646,0.2,0.9955995082855225,-43.845916509628296,-0.025185845122905448,0.016837507,-0.026260247454047203,-0.4482313394546509,464,-2.29970825,1257.0
1246,15872,12,31,0.0004092704424510632,0.2564697265625,0.06087230297271162,0.2,0.9955082535743713,-43.818663477897644,-0.028300184465479106,0.02612232,-0.014514047652482986,0.15959841012954712,480,-2.29970825,1257.0
1246,16384,13,32,0.0004092704424510632,0.182373046875,0.010237675189273432,0.2,0.9952653646469116,-43.81733596324921,-0.018662808754015714,0.016242009,-0.03493872284889221,0.12384933233261108,496,-2.2909253076923077,1257.0
1246,16896,13,33,0.0004092704424510632,0.2305908203125,0.07791567128151655,0.2,0.9970531463623047,-43.82903587818146,-0.024401531263720244,0.025832549,0.008495142683386803,0.2787482738494873,512,-2.2909253076923077,1257.0
1245,17408,13,34,0.0004092704424510632,0.207763671875,0.00684577132051345,0.2,0.9971492290496826,-43.87307620048523,-0.024285717750899494,0.016296659,-0.04018927365541458,-1.7323200702667236,528,-2.2909253076923077,1257.0
1245,17920,14,35,0.0004092704424510632,0.271240234375,0.0032253655153908767,0.2,0.9984345436096191,-43.88527154922485,-0.02761781681329012,0.025511313,-0.0361749492585659,-0.6303609609603882,544,-2.289066357142857,1257.0
1245,18432,14,36,0.0004092704424510632,0.2174072265625,0.09650581621099263,0.2,0.9985331296920776,-43.91292989253998,-0.02382610403583385,0.019692875,-0.0061918869614601135,0.0610651969909668,560,-2.289066357142857,1257.0
1244,18944,15,37,0.0004092704424510632,0.2791748046875,0.008033241552766412,0.2,0.9982593655586243,-43.903098464012146,-0.032633085967972875,0.02123443,-0.033438459038734436,-0.1499640941619873,576,-2.2968374,1257.0
1244,19456,15,38,0.0004092704424510632,0.23486328125,0.11605821759440005,0.2,0.9989879727363586,-43.91060519218445,-0.02498365382780321,0.023216046,-0.0009042173624038696,0.46261876821517944,592,-2.2968374,1257.0
1244,19968,16,39,0.0004092704424510632,0.2042236328125,0.008027893971302547,0.2,1.0013023614883423,-43.95322346687317,-0.022763907356420532,0.015295237,-0.026712657883763313,-0.8890677690505981,608,-2.2968374,1257.0
1243,20480,16,40,0.0004092704424510632,0.2442626953125,0.003506774297420634,0.2,1.000991702079773,-43.99153006076813,-0.024241257517132908,0.016992655,-0.03326041251420975,-1.1615538597106934,624,-2.2877349375,1257.0
1243,20992,16,41,0.0004092704424510632,0.24365234375,0.14437279547564685,0.2,1.0017638206481934,-43.984594225883484,-0.027164920771610923,0.026304208,0.012935865670442581,0.07294571399688721,640,-2.2877349375,1257.0
1242,21504,17,42,0.0004092704424510632,0.2744140625,0.009858693549176678,0.2,1.0012078285217285,-43.99767625331879,-0.03166588064050302,0.02327209,-0.042072638869285583,-1.0987780094146729,656,-2.2951543529411764,1257.0
1242,22016,17,43,0.0004092704424510632,0.21142578125,0.09799443569499999,0.2,1.0017203092575073,-43.98923635482788,-0.025841104943538085,0.018575802,-0.006227351725101471,0.3328568935394287,672,-2.2951543529411764,1257.0
1242,22528,18,44,0.0004092704424510632,0.1953125,0.011183802533196285,0.2,1.0027666091918945,-44.01377308368683,-0.019632040872238576,0.016233638,-0.025198668241500854,-0.6305409669876099,688,-2.2951543529411764,1257.0
1240,23040,18,45,0.0004092704424510632,0.2396240234375,0.005335013207513839,0.2,1.0022424459457397,-44.026612758636475,-0.027710726426448673,0.018859703,-0.024114307016134262,-0.30458545684814453,704,-2.294970222222222,1257.0
1239,23552,19,46,0.0004092704424510632,0.161376953125,0.10800626908894628,0.2,1.0017131567001343,-44.00424885749817,-0.019940755679272115,0.01741393,-0.012268250808119774,0.14087224006652832,720,-2.294970222222222,1257.0
1238,24064,19,47,0.0004092704424510632,0.244384765625,0.010963147025904618,0.2,1.0017677545547485,-43.99736535549164,-0.02419707459921483,0.016386528,-0.025156645104289055,-2.190183639526367,736,-2.293131842105263,1257.0
1237,24576,19,48,0.0004092704424510632,0.20849609375,0.10234274412505329,0.2,1.0018196105957031,-44.00173211097717,-0.021044645545771345,0.02205738,-0.005347859114408493,0.2809396982192993,752,-2.293131842105263,1257.0
1236,25088,20,49,0.0004092704424510632,0.2449951171875,0.01679315895307809,0.2,1.0016897916793823,-43.997591853141785,-0.026001609803643078,0.01587859,-0.0388464629650116,0.16562873125076294,768,-2.293131842105263,1257.0
1235,25600,20,50,0.0004092704424510632,0.1756591796875,0.014178222452756017,0.2,1.0007518529891968,-43.98073709011078,-0.016464824744616635,0.0131061515,-0.01649768278002739,0.10568726062774658,784,-2.2936539,1257.0
1235,26112,21,51,0.0004092704424510632,0.228271484375,0.05641449138056487,0.2,0.9996309876441956,-43.94815111160278,-0.024419893699814565,0.022263408,-0.024541977792978287,0.486749529838562,800,-2.2936539,1257.0
1234,26624,21,52,0.0004092704424510632,0.221435546875,0.010696624594856985,0.2,0.9975188970565796,-43.90079486370087,-0.023245951204444282,0.018616254,-0.03900142014026642,-2.4911365509033203,816,-2.2959571904761904,1257.0
1234,27136,21,53,0.0004092704424510632,0.2099609375,0.10782584443222731,0.2,0.9972290396690369,-43.857256293296814,-0.022407204651244683,0.022833643,-0.017156023532152176,0.1929394006729126,832,-2.2959571904761904,1257.0
1234,27648,22,54,0.0004092704424510632,0.3221435546875,0.010738502634922042,0.2,0.9973626732826233,-43.861008405685425,-0.03197807750257198,0.023494525,-0.030903536826372147,0.5676411986351013,848,-2.2959571904761904,1257.0
1233,28160,22,55,0.0004092704424510632,0.28857421875,0.04482995590660721,0.2,0.9977924227714539,-43.86222231388092,-0.026327813175157644,0.026156,-0.010055653750896454,0.60841965675354,864,-2.2977895454545454,1257.0
