time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/entropy_loss,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/std,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
8192,1286,6,16,-43.80706822872162,0.04298239026684314,-0.008864684030413628,-0.026341030839830637,240,0.0004092704424510632,0.2,0.0030609965324401855,0.2904052734375,0.9944055080413818,0.020046312,-2.742979333333333,1258.0
8704,1283,6,17,-43.78759562969208,0.003021603788511129,-0.035747867077589035,-0.027186580729903653,256,0.0004092704424510632,0.2,0.036038756370544434,0.2862548828125,0.9937752485275269,0.021501713,-2.742979333333333,1258.0
9216,1280,7,18,-43.793169260025024,0.012761766265612096,-0.03582705557346344,-0.029222654353361577,272,0.0004092704424510632,0.2,0.009113729000091553,0.265869140625,0.9951083064079285,0.023950823,-2.729837,1258.0
9728,1278,7,19,-43.833855509757996,0.06280950491782278,-0.01038634404540062,-0.024748988304054365,288,0.0004092704424510632,0.2,0.009446978569030762,0.219970703125,0.9959782958030701,0.016871544,-2.729837,1258.0
10240,1275,8,20,-43.852445006370544,0.010531084160902537,-0.03552572801709175,-0.021272473633871414,304,0.0004092704424510632,0.2,0.16241687536239624,0.1962890625,0.9967148303985596,0.020392258,-2.739708125,1258.0
10752,1273,8,21,-43.86953413486481,0.051844187546521425,-0.029420314356684685,-0.0314146718592383,320,0.0004092704424510632,0.2,0.1322537064552307,0.2828369140625,0.9966983795166016,0.03301239,-2.739708125,1258.0
11264,1267,8,22,-43.84882402420044,0.003428811702178791,-0.04465017840266228,-0.024379790120292455,336,0.0004092704424510632,0.2,-0.4173496961593628,0.1988525390625,0.9961661100387573,0.015776528,-2.739708125,1258.0
11776,1261,9,23,-43.82390761375427,0.012680223298957571,-0.03861583396792412,-0.02793396671768278,352,0.0004092704424510632,0.2,0.08696585893630981,0.2701416015625,0.9949095845222473,0.025967112,-2.745648777777778,1258.0
12288,1260,9,24,-43.80676198005676,0.04923845286248252,-0.015629084780812263,-0.02323551828158088,368,0.0004092704424510632,0.2,0.2099025845527649,0.264892578125,0.9950903654098511,0.027094368,-2.745648777777778,1258.0
12800,1259,10,25,-43.80826222896576,0.02163664816180244,-0.023587770760059357,-0.023488828155677766,384,0.0004092704424510632,0.2,-0.04135918617248535,0.2161865234375,0.9950773119926453,0.021333337,-2.7272,1258.0
13312,1258,10,26,-43.78027129173279,0.04658426530659199,-0.008502857759594917,-0.024767665287072305,400,0.0004092704424510632,0.2,0.3499297499656677,0.2369384765625,0.9931228160858154,0.017355453,-2.7272,1258.0
13824,1257,10,27,-43.7167934179306,0.004883018649707083,-0.040549132972955704,-0.021784131618915126,416,0.0004092704424510632,0.2,-4.589639663696289,0.2413330078125,0.991190493106842,0.019419916,-2.7272,1258.0
14336,1256,11,28,-43.697397112846375,0.01388068645610474,-0.023274211212992668,-0.021525036383536644,432,0.0004092704424510632,0.2,0.13880592584609985,0.228271484375,0.992546021938324,0.01990636,-2.724654818181818,1258.0
14848,1253,11,29,-43.71863090991974,0.03367608005646616,-0.022129423916339874,-0.0227988050901331,448,0.0004092704424510632,0.2,0.17118573188781738,0.29052734375,0.9917606711387634,0.031230412,-2.724654818181818,1258.0
15360,1252,12,30,-43.6716343164444,0.008188810068531893,-0.03781891241669655,-0.02544058283092454,464,0.0004092704424510632,0.2,-0.8137445449829102,0.24609375,0.9898169040679932,0.019155912,-2.734717416666667,1258.0
15872,1251,12,31,-43.63008689880371,0.060648108716122806,-0.0007207375019788742,-0.0220519877912011,480,0.0004092704424510632,0.2,0.4047843813896179,0.2042236328125,0.9897476434707642,0.020548062,-2.734717416666667,1258.0
16384,1251,13,32,-43.651302099227905,0.004303949108361849,-0.023548822849988937,-0.01695730992651079,496,0.0004092704424510632,0.2,-10.647512435913086,0.1707763671875,0.9910624027252197,0.01881542,-2.7261785384615385,1258.0
16896,1250,13,33,-43.684433460235596,0.09682829515077174,-0.0006545670330524445,-0.028437693094019778,512,0.0004092704424510632,0.2,0.046311795711517334,0.2762451171875,0.9915850162506104,0.027391026,-2.7261785384615385,1258.0
17408,1250,13,34,-43.70505082607269,0.0029168059409130365,-0.029369689524173737,-0.019396985167986713,528,0.0004092704424510632,0.2,-3.661566734313965,0.1865234375,0.9929723143577576,0.015412947,-2.7261785384615385,1258.0
17920,1249,14,35,-43.72485840320587,0.015075614617671818,-0.03699759393930435,-0.027021553280064836,544,0.0004092704424510632,0.2,0.062261343002319336,0.230224609375,0.9925153851509094,0.021759108,-2.7426807857142856,1258.0
18432,1249,14,36,-43.694563031196594,0.09518582141026855,-0.005621727555990219,-0.025620705579058267,560,0.0004092704424510632,0.2,0.23277795314788818,0.221435546875,0.9913066625595093,0.02366614,-2.7426807857142856,1258.0
18944,1249,15,37,-43.65048837661743,0.006704697050736286,-0.024504808709025383,-0.021225802425760776,576,0.0004092704424510632,0.2,-2.3839972019195557,0.1929931640625,0.9901065230369568,0.016416674,-2.7441511333333333,1258.0
19456,1248,15,38,-43.622734785079956,0.11879204143770039,-0.0020056143403053284,-0.028627825435250998,592,0.0004092704424510632,0.2,0.11869502067565918,0.2440185546875,0.9896427989006042,0.025786534,-2.7441511333333333,1258.0
19968,1248,15,39,-43.59716582298279,0.0038983589729468804,-0.0317460335791111,-0.022361467476002872,608,0.0004092704424510632,0.2,-6.780001163482666,0.1993408203125,0.988018810749054,0.014748322,-2.7441511333333333,1258.0
20480,1247,16,40,-43.58419096469879,0.01106927782529965,-0.024910345673561096,-0.019199798291083425,624,0.0004092704424510632,0.2,0.053298771381378174,0.1842041015625,0.9894742369651794,0.015001049,-2.73470325,1258.0
20992,1247,16,41,-43.645166635513306,0.11318716185633093,-0.013742243871092796,-0.028424204472685233,640,0.0004092704424510632,0.2,0.161496102809906,0.20263671875,0.9912698864936829,0.027688045,-2.73470325,1258.0
21504,1247,17,42,-43.70421743392944,0.011349237494869158,-0.031103696674108505,-0.027160025318153203,656,0.0004092704424510632,0.2,-0.4948364496231079,0.2396240234375,0.9935346841812134,0.01813042,-2.7387686470588233,1258.0
22016,1246,17,43,-43.77144420146942,0.15071984683163464,0.05680468678474426,-0.02236615656875074,672,0.0004092704424510632,0.2,0.44899237155914307,0.19091796875,0.9947930574417114,0.020195078,-2.7387686470588233,1258.0
22528,1246,18,44,-43.807430267333984,0.005635859448375413,-0.04020654037594795,-0.021153497174964286,688,0.0004092704424510632,0.2,-9.73336410522461,0.1971435546875,0.9964063167572021,0.019900845,-2.7387686470588233,1258.0
23040,1245,18,45,-43.82368469238281,0.011007802575477399,-0.03463483601808548,-0.030903533261152916,704,0.0004092704424510632,0.2,0.048349618911743164,0.26123046875,0.9952699542045593,0.020118002,-2.7393246666666666,1258.0
23552,1244,18,46,-43.779857993125916,0.1429092752514407,0.0011929646134376526,-0.0238178046856774,720,0.0004092704424510632,0.2,0.09986639022827148,0.149658203125,0.9945816993713379,0.019994453,-2.7393246666666666,1258.0
24064,1244,19,47,-43.79634249210358,0.01262351413606666,-0.036478716880083084,-0.02708000761049334,736,0.0004092704424510632,0.2,-1.4083638191223145,0.251708984375,0.9966095685958862,0.021234628,-2.746756894736842,1258.0
24576,1244,19,48,-43.843374609947205,0.18580178753472865,0.04872544854879379,-0.016647576718241908,752,0.0004092704424510632,0.2,0.4053489565849304,0.1510009765625,0.9967982172966003,0.014583409,-2.746756894736842,1258.0
25088,1244,20,49,-43.82504189014435,0.0033311517981928773,-0.04669363424181938,-0.031729142676340416,768,0.0004092704424510632,0.2,-5.591904163360596,0.2626953125,0.9958136081695557,0.0226723,-2.746756894736842,1258.0
25600,1244,20,50,-43.79674029350281,0.008958395061199553,-0.04087039455771446,-0.027818760747322813,784,0.0004092704424510632,0.2,0.09227931499481201,0.2747802734375,0.9953591823577881,0.023000557,-2.7427945999999994,1258.0
26112,1244,20,51,-43.794015765190125,0.18765793449711055,0.013473998755216599,-0.0156964696070645,800,0.0004092704424510632,0.2,0.1645914912223816,0.1033935546875,0.9954681992530823,0.015995562,-2.7427945999999994,1258.0
26624,1243,21,52,-43.77803349494934,0.0294101350591518,-0.01771392673254013,-0.028669585299212486,816,0.0004092704424510632,0.2,-0.33989417552948,0.2476806640625,0.9938608407974243,0.022216411,-2.7486330476190473,1258.0
27136,1243,21,53,-43.7245112657547,0.218553951010108,0.0526045523583889,-0.016901327515370212,832,0.0004092704424510632,0.2,0.44703465700149536,0.14306640625,0.9927951693534851,0.01913304,-2.7486330476190473,1258.0
27648,1243,22,54,-43.710397481918335,0.00919435235846322,-0.0375613272190094,-0.02320934581803158,848,0.0004092704424510632,0.2,-14.873409271240234,0.2125244140625,0.9932244420051575,0.017270371,-2.7486330476190473,1258.0
28160,1242,22,55,-43.74031710624695,0.014254797773901373,-0.03753228485584259,-0.03070532440324314,864,0.0004092704424510632,0.2,0.08025193214416504,0.2860107421875,0.9945588707923889,0.027861178,-2.748092954545454,1258.0
28672,1242,23,56,-43.77569580078125,0.12290179508272558,-0.011747084558010101,-0.023896311584394425,880,0.0004092704424510632,0.2,0.18424159288406372,0.17578125,0.9947260618209839,0.028823128,-2.748092954545454,1258.0
29184,1242,23,57,-43.77055633068085,0.025621809298172593,-0.03096291981637478,-0.026566693326458335,896,0.0004092704424510632,0.2,-2.2331345081329346,0.2559814453125,0.9949873685836792,0.022112668,-2.7470390434782606,1258.0
29696,1242,23,58,-43.785315990448,0.22189757390879095,0.019817890599370003,-0.02140693142428063,912,0.0004092704424510632,0.2,0.4026159644126892,0.253662109375,0.9955334663391113,0.019782562,-2.7470390434782606,1258.0
30208,1241,24,59,-43.83210015296936,0.005491286403412232,-0.02612064592540264,-0.02388830532436259,928,0.0004092704424510632,0.2,-12.01832103729248,0.27197265625,0.9982045888900757,0.01785204,-2.749667291666667,1258.0
30720,1240,24,60,-43.88974094390869,0.40319704031571746,0.09679002314805984,-0.020432088436791673,944,0.0004092704424510632,0.2,0.07540512084960938,0.1689453125,0.9986519813537598,0.017319132,-2.749667291666667,1258.0
31232,1241,25,61,-43.88424873352051,0.0027641333581414074,-0.03544707968831062,-0.02138118358561769,960,0.0004092704424510632,0.2,-1.4220983982086182,0.243408203125,0.9981344938278198,0.02277945,-2.749667291666667,1258.0
31744,1241,25,62,-43.86790144443512,0.00988857312768232,-0.03412453085184097,-0.02231842975015752,976,0.0004092704424510632,0.2,0.031813204288482666,0.2266845703125,0.9974215030670166,0.020335464,-2.7468228000000003,1258.0
32256,1240,25,63,-43.845508337020874,0.3362374047283083,0.09492208063602448,-0.01525747260893695,992,0.0004092704424510632,0.2,0.08519631624221802,0.1282958984375,0.9968755841255188,0.01848201,-2.7468228000000003,1258.0
32768,1240,26,64,-43.812044620513916,0.038447553873993456,-0.019828101620078087,-0.02379457064671442,1008,0.0004092704424510632,0.2,-0.2006230354309082,0.2349853515625,0.9950292706489563,0.018077433,-2.754856961538462,1258.0
33280,1240,26,65,-43.76308727264404,0.3264703485183418,0.09140518307685852,-0.017137415605247952,1024,0.0004092704424510632,0.2,0.5002931356430054,0.1221923828125,0.9942432045936584,0.015447848,-2.754856961538462,1258.0
33792,1240,27,66,-43.734904766082764,0.0033458316574979108,-0.028282079845666885,-0.0254782803094713,1040,0.0004092704424510632,0.2,-7.058111190795898,0.283203125,0.9930840730667114,0.022929847,-2.754856961538462,1258.0
34304,1240,27,67,-43.71098244190216,0.01114216617133934,-0.029556190595030785,-0.028240441373782232,1056,0.0004092704424510632,0.2,0.026620864868164062,0.327880859375,0.9935045838356018,0.028094944,-2.7491011481481484,1258.0
34816,1240,28,68,-43.72169888019562,0.4081125482916832,0.06172467768192291,-0.020607963524525985,1072,0.0004092704424510632,0.2,0.0854373574256897,0.1536865234375,0.99329674243927,0.016890429,-2.7491011481481484,1258.0
35328,1240,28,69,-43.7064471244812,0.020668845885666087,-0.03167558088898659,-0.02625764239928685,1088,0.0004092704424510632,0.2,-0.7195525169372559,0.2730712890625,0.992832601070404,0.02438467,-2.745220714285715,1258.0
35840,1240,28,70,-43.68942892551422,0.5008970974013209,0.18545016646385193,-0.015071328532940242,1104,0.0004092704424510632,0.2,0.498494029045105,0.10791015625,0.9923732876777649,0.013490452,-2.745220714285715,1258.0
36352,1240,29,71,-43.690852999687195,0.013169739861041307,-0.02376636676490307,-0.023165862075984478,1120,0.0004092704424510632,0.2,-1.7475950717926025,0.239990234375,0.993466317653656,0.016822232,-2.745220714285715,1258.0
36864,1240,29,72,-43.74954009056091,0.009930576256010681,-0.03751233220100403,-0.02941999009635765,1136,0.0004092704424510632,0.2,0.033914029598236084,0.272705078125,0.9962256550788879,0.022934148,-2.7384619655172417,1258.0
37376,1240,30,73,-43.81505823135376,0.38409230345860124,0.06165246665477753,-0.02284998490358703,1152,0.0004092704424510632,0.2,0.09317320585250854,0.138916015625,0.9971283674240112,0.016832784,-2.7384619655172417,1258.0
37888,1240,30,74,-43.82725751399994,0.010372571923653595,-0.04039350897073746,-0.02740690803329926,1168,0.0004092704424510632,0.2,-3.429408550262451,0.2774658203125,0.997511625289917,0.018579422,-2.741775966666667,1258.0
38400,1240,30,75,-43.83802950382233,0.48292509745806456,0.13753294944763184,-0.025541837996570393,1184,0.0004092704424510632,0.2,0.06363517045974731,0.1719970703125,0.9978891611099243,0.01801366,-2.741775966666667,1258.0
38912,1240,31,76,-43.86352467536926,0.038756176829338074,-0.01620807871222496,-0.024588970103650354,1200,0.0004092704424510632,0.2,-0.5471967458724976,0.2724609375,0.9995854496955872,0.024448015,-2.741775966666667,1258.0
39424,1240,31,77,-43.90307807922363,0.017869739182060584,-0.032809555530548096,-0.023383175168419257,1216,0.0004092704424510632,0.2,0.04575115442276001,0.2392578125,1.0003657341003418,0.019204862,-2.751210903225807,1258.0
39936,1240,32,78,-43.91251540184021,0.37848094291985035,0.0945044681429863,-0.00806766796449665,1232,0.0004092704424510632,0.2,0.24041074514389038,0.0670166015625,1.000247597694397,0.01216902,-2.751210903225807,1258.0
40448,1240,32,79,-43.879120111465454,0.009455955674638972,-0.031508687883615494,-0.02657463718787767,1248,0.0004092704424510632,0.2,-5.072293758392334,0.2371826171875,0.9981072545051575,0.022652335,-2.7507325624999996,1258.0
40960,1240,33,80,-43.82757043838501,0.3417376587167382,0.04200223088264465,-0.02642618404206587,1264,0.0004092704424510632,0.2,0.09246206283569336,0.226318359375,0.9972380995750427,0.025867905,-2.7507325624999996,1258.0
41472,1240,33,81,-43.816580414772034,0.006190707685163943,-0.031892091035842896,-0.020105059549678117,1280,0.0004092704424510632,0.2,-8.587242126464844,0.2271728515625,0.9975608587265015,0.013970232,-2.7507325624999996,1258.0
41984,1240,33,82,-43.826797127723694,0.016503190126968548,-0.02556893229484558,-0.029932687772088684,1296,0.0004092704424510632,0.2,0.11397230625152588,0.34326171875,0.9979453086853027,0.032027926,-2.753351242424242,1258.0
42496,1240,34,83,-43.84258496761322,0.2296761479228735,0.0076056718826293945,-0.015428231912665069,1312,0.0004092704424510632,0.2,0.2534007430076599,0.1285400390625,0.9980849027633667,0.013217126,-2.753351242424242,1258.0
43008,1239,34,84,-43.837358236312866,0.03232617932371795,-0.02385677769780159,-0.024526197754312307,1328,0.0004092704424510632,0.2,-4.924319744110107,0.2696533203125,0.9978858828544617,0.021727921,-2.7515600882352937,1258.0
43520,1240,35,85,-43.82925581932068,0.4286861103028059,0.05379531532526016,-0.020734079371322878,1344,0.0004092704424510632,0.2,0.2478703260421753,0.1273193359375,0.9975787997245789,0.017275924,-2.7515600882352937,1258.0
44032,1240,35,86,-43.82645380496979,0.00405656875227578,-0.042800482362508774,-0.027500979253090918,1360,0.0004092704424510632,0.2,-11.674452781677246,0.277587890625,0.9982828497886658,0.018582951,-2.7561066857142853,1258.0
44544,1240,35,87,-43.85871779918671,0.5686656297184527,0.14125949144363403,-0.01150230838538846,1376,0.0004092704424510632,0.2,0.03393518924713135,0.0841064453125,0.9993301033973694,0.012030873,-2.7561066857142853,1258.0
45056,1239,36,88,-43.87329173088074,0.0053375110001070425,-0.039360806345939636,-0.02671965402259957,1392,0.0004092704424510632,0.2,-5.049008369445801,0.31396484375,0.9995144009590149,0.02969922,-2.7561066857142853,1258.0
45568,1239,36,89,-43.86149036884308,0.012048671895172447,-0.02520706318318844,-0.02380628114042338,1408,0.0004092704424510632,0.2,0.06479865312576294,0.22900390625,0.9982002973556519,0.01805691,-2.7607908055555552,1258.0
46080,1239,37,90,-43.83411240577698,0.3867808817885816,0.08640843629837036,-0.012621680711163208,1424,0.0004092704424510632,0.2,0.21826207637786865,0.1031494140625,0.9980505704879761,0.014830725,-2.7607908055555552,1258.0
46592,1238,37,91,-43.82957065105438,0.006332952085358556,-0.03350300341844559,-0.024745191767578945,1440,0.0004092704424510632,0.2,-19.236589431762695,0.2540283203125,0.9977437853813171,0.020293344,-2.7661429189189186,1258.0
47104,1238,38,92,-43.81166231632233,0.5691126622259617,0.13388624787330627,-0.019164705299772322,1456,0.0004092704424510632,0.2,0.11720728874206543,0.09326171875,0.9971215724945068,0.018809155,-2.7661429189189186,1258.0
47616,1238,38,93,-43.77952790260315,0.003157401362841483,-0.03207670897245407,-0.025765566941117868,1472,0.0004092704424510632,0.2,-3.3548407554626465,0.2664794921875,0.9951924085617065,0.01910071,-2.7661429189189186,1258.0
48128,1238,38,94,-43.7339973449707,0.012053430458763614,-0.034725699573755264,-0.02555890506482683,1488,0.0004092704424510632,0.2,0.04689145088195801,0.2305908203125,0.9948820471763611,0.01568478,-2.7661521052631577,1258.0
48640,1238,39,95,-43.73608922958374,0.7166359177790582,0.13604006171226501,-0.014131093252217397,1504,0.0004092704424510632,0.2,0.14811080694198608,0.0635986328125,0.9949579834938049,0.013926309,-2.7661521052631577,1258.0
49152,1238,39,96,-43.731221199035645,0.010015102539910004,-0.020733239129185677,-0.023133675291319378,1520,0.0004092704424510632,0.2,-4.140377044677734,0.2315673828125,0.994329571723938,0.016124532,-2.7705711794871792,1258.0
49664,1238,40,97,-43.71705484390259,0.6426603542640805,0.15783439576625824,-0.013497386520612054,1536,0.0004092704424510632,0.2,0.14255225658416748,0.0704345703125,0.9941231608390808,0.012756303,-2.7705711794871792,1258.0
50176,1238,40,98,-43.72514736652374,0.007551642112957779,-0.041594669222831726,-0.023491550877224654,1552,0.0004092704424510632,0.2,-19.194120407104492,0.236328125,0.9949854016304016,0.01718915,-2.7705711794871792,1258.0
50688,1238,40,99,-43.756439566612244,0.01533742988249287,-0.030747301876544952,-0.032131274972925894,1568,0.0004092704424510632,0.2,0.03124457597732544,0.301513671875,0.9958334565162659,0.026778977,-2.7748059750000005,1258.0
51200,1238,41,100,-43.76336073875427,0.6307940473780036,0.08139306306838989,-0.01049336526193656,1584,0.0004092704424510632,0.2,0.13001304864883423,0.0677490234375,0.995709240436554,0.013776409,-2.7748059750000005,1258.0
51712,1238,41,101,-43.75461006164551,0.014037343120435253,-0.021716641262173653,-0.025809721410041675,1600,0.0004092704424510632,0.2,-3.6323347091674805,0.2633056640625,0.9954757690429688,0.023475923,-2.776043048780488,1258.0
52224,1238,42,102,-43.75155472755432,0.8037677062675357,0.14202247560024261,-0.012972001451998949,1616,0.0004092704424510632,0.2,0.20816469192504883,0.1044921875,0.9955436587333679,0.008421742,-2.776043048780488,1258.0
52736,1238,42,103,-43.78250336647034,0.009005710919154808,-0.036387696862220764,-0.0249373396509327,1632,0.0004092704424510632,0.2,-5.134646892547607,0.246826171875,0.9979193806648254,0.01821655,-2.776043048780488,1258.0
53248,1238,42,104,-43.83580005168915,0.010680993756977841,-0.040864020586013794,-0.027708519075531512,1648,0.0004092704424510632,0.2,0.045069992542266846,0.2611083984375,0.9971750378608704,0.01985536,-2.7800965952380956,1258.0
53760,1238,43,105,-43.80050885677338,0.8538491474464536,0.1038704365491867,-0.016404939902713522,1664,0.0004092704424510632,0.2,0.1113860011100769,0.0665283203125,0.9964748620986938,0.013074642,-2.7800965952380956,1258.0
54272,1238,43,106,-43.81403684616089,0.022334020381094888,-0.03118889592587948,-0.024078061163891107,1680,0.0004092704424510632,0.2,-9.918538093566895,0.21142578125,0.9983846545219421,0.017386513,-2.7819881860465117,1258.0
54784,1238,44,107,-43.869327664375305,0.9131360817700624,0.15559342503547668,-0.010315043778973632,1696,0.0004092704424510632,0.2,0.22453975677490234,0.0545654296875,0.9991587400436401,0.010583494,-2.7819881860465117,1258.0
55296,1238,44,108,-43.86523222923279,0.01676274085548357,-0.04021395742893219,-0.03146175196161494,1712,0.0004092704424510632,0.2,-25.26698112487793,0.266845703125,0.9982284903526306,0.020124838,-2.7819881860465117,1258.0
55808,1237,45,109,-43.811949014663696,0.009409578124177642,-0.03384537622332573,-0.027719646779587492,1728,0.0004092704424510632,0.2,0.0950310230255127,0.2989501953125,0.9962819218635559,0.025117382,-2.7842147272727273,1258.0
56320,1238,45,110,-43.76846432685852,0.6588072362355888,0.1145336776971817,-0.008007088967133313,1744,0.0004092704424510632,0.2,0.136496901512146,0.035400390625,0.9956395030021667,0.0077685406,-2.7842147272727273,1258.0
56832,1238,45,111,-43.74037718772888,0.17478772811591625,0.03233034163713455,-0.025521712959744036,1760,0.0004092704424510632,0.2,0.13866066932678223,0.2496337890625,0.9942837953567505,0.021729602,-2.7812812222222223,1258.0
57344,1238,46,112,-43.70967972278595,0.5852322727441788,0.20727483928203583,-0.01156948039715644,1776,0.0004092704424510632,0.2,0.52065110206604,0.091796875,0.9940761923789978,0.01608684,-2.7812812222222223,1258.0
57856,1238,46,113,-43.719080090522766,0.03504120570141822,-0.04570997878909111,-0.024687695025932044,1792,0.0004092704424510632,0.2,-14.597525596618652,0.212158203125,0.9952947497367859,0.019556504,-2.7812812222222223,1258.0
58368,1238,47,114,-43.754228711128235,0.013873245421564206,-0.023846618831157684,-0.028235075893462636,1808,0.0004092704424510632,0.2,0.22444307804107666,0.3109130859375,0.9957119226455688,0.030509366,-2.7833384782608697,1258.0
58880,1238,47,115,-43.75434076786041,0.40501710888929665,0.05324426293373108,-0.0157643507263856,1824,0.0004092704424510632,0.2,0.09197133779525757,0.15673828125,0.995294988155365,0.017083287,-2.7833384782608697,1258.0
59392,1238,47,116,-43.75288701057434,0.0143922018178273,-0.03143876791000366,-0.0207457226497354,1840,0.0004092704424510632,0.2,-2.8104307651519775,0.2423095703125,0.9962902665138245,0.023422748,-2.7854466808510634,1258.0
59904,1238,48,117,-43.774699211120605,0.9146822821348906,0.1632702648639679,-0.014885258671711199,1856,0.0004092704424510632,0.2,0.14762258529663086,0.0738525390625,0.9964948892593384,0.011594204,-2.7854466808510634,1258.0
60416,1238,48,118,-43.79614305496216,0.0067513414833229035,-0.0464676097035408,-0.02885407801659312,1872,0.0004092704424510632,0.2,-13.816327095031738,0.290771484375,0.9983340501785278,0.023024503,-2.7901473958333334,1258.0
60928,1238,49,119,-43.8534539937973,1.0767694329842925,0.22742030024528503,-0.008429025721852668,1888,0.0004092704424510632,0.2,0.06338179111480713,0.138916015625,0.9993293285369873,0.008935153,-2.7901473958333334,1258.0
61440,1238,49,120,-43.85291814804077,0.007016727009613533,-0.044300518929958344,-0.02456876079668291,1904,0.0004092704424510632,0.2,-5.31826639175415,0.2379150390625,0.9985029101371765,0.018549737,-2.7901473958333334,1258.0
61952,1238,50,121,-43.815778970718384,0.012093966448446736,-0.0336652472615242,-0.026904008293058723,1920,0.0004092704424510632,0.2,0.04685622453689575,0.317138671875,0.9972395896911621,0.018992921,-2.793608326530612,1258.0
62464,1237,50,122,-43.78839933872223,0.8218237552791834,0.15192151069641113,-0.0145810263347812,1936,0.0004092704424510632,0.2,0.22467225790023804,0.064208984375,0.9968717694282532,0.012640793,-2.793608326530612,1258.0
62976,1237,50,123,-43.781036734580994,0.011657936483970843,-0.019266728311777115,-0.021339435639674775,1952,0.0004092704424510632,0.2,-2.1399314403533936,0.20068359375,0.996467649936676,0.013534933,-2.79147054,1258.0
63488,1237,51,124,-43.77510619163513,0.9404276320710778,0.30243897438049316,-0.0036022392887389287,1968,0.0004092704424510632,0.2,0.18276488780975342,0.0111083984375,0.9963114857673645,0.0053272056,-2.79147054,1258.0
64000,1237,51,125,-43.77902162075043,0.01012356586579699,-0.03210625424981117,-0.027299002031213604,1984,0.0004092704424510632,0.2,-22.34503746032715,0.28662109375,0.9968030452728271,0.022816557,-2.79147054,1258.0
