time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/entropy_loss,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/std,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
189952,1268,31,77,-44.066361784935,0.005688528595783282,-0.04112241044640541,-0.032727289537433535,5920,0.0004092704424510632,0.2,-12.784448623657227,0.3291015625,1.0131696462631226,0.025608294,-2.77635722,1258.0
190464,1267,31,78,-44.09100127220154,0.23941901116631925,0.0398065522313118,-0.012165473177446984,5936,0.0004092704424510632,0.2,0.5803788900375366,0.1036376953125,1.0134327411651611,0.015373218,-2.77718807,1258.0
190976,1267,31,79,-44.08682930469513,0.11455727810971439,-0.02330946922302246,-0.01733293031429639,5952,0.0004092704424510632,0.2,0.6483854651451111,0.27099609375,1.0129306316375732,0.026912773,-2.77718807,1258.0
191488,1267,32,80,-44.06316781044006,0.0101049957156647,-0.040142547339200974,-0.032041017489973456,5968,0.0004092704424510632,0.2,-0.03150677680969238,0.2828369140625,1.0119941234588623,0.018018581,-2.77691413,1258.0
192000,1266,32,81,-44.044766306877136,1.055843380279839,0.22979310154914856,-0.009073994937352836,5984,0.0004092704424510632,0.2,0.599466860294342,0.0362548828125,1.0117679834365845,0.009973263,-2.77691413,1258.0
192512,1266,33,82,-44.05225157737732,0.03042902357992716,-0.02815566211938858,-0.024026053721172502,6000,0.0004092704424510632,0.2,-20.030210494995117,0.2471923828125,1.0128244161605835,0.017413225,-2.78009924,1258.0
193024,1266,33,83,-44.077725529670715,1.272451008670032,0.14543116092681885,-0.010922459587163758,6016,0.0004092704424510632,0.2,0.40826326608657837,0.0408935546875,1.0133775472640991,0.010321755,-2.78009924,1258.0
193536,1266,33,84,-44.07781898975372,0.016981741384370252,-0.030823849141597748,-0.022508137524710037,6032,0.0004092704424510632,0.2,-11.172159194946289,0.245849609375,1.0128957033157349,0.02361577,-2.78009924,1258.0
194048,1266,34,85,-44.07370328903198,0.011977472284343094,-0.03868783265352249,-0.027826166624436155,6048,0.0004092704424510632,0.2,0.02509629726409912,0.2855224609375,1.0131282806396484,0.02154658,-2.77922492,1258.0
194560,1266,34,86,-44.07583487033844,1.0361054744571447,0.12377818673849106,-0.007057544236886315,6064,0.0004092704424510632,0.2,0.35344988107681274,0.0244140625,1.013108253479004,0.007237995,-2.77922492,1258.0
195072,1266,35,87,-44.08384585380554,0.02700770867522806,-0.04006128013134003,-0.025232376356143504,6080,0.0004092704424510632,0.2,-9.736322402954102,0.241455078125,1.0140615701675415,0.021184176,-2.78069119,1258.0
195584,1266,35,88,-44.11520218849182,0.9532437613233924,0.19301912188529968,-0.014053185543161817,6096,0.0004092704424510632,0.2,0.4970102906227112,0.08349609375,1.014241337776184,0.01663127,-2.78069119,1258.0
196096,1265,35,89,-44.131672859191895,0.016457276462460868,-0.03632906824350357,-0.026010650311945938,6112,0.0004092704424510632,0.2,-11.272533416748047,0.249267578125,1.016223430633545,0.020661121,-2.78069119,1258.0
196608,1265,36,90,-44.19540536403656,0.00979136605747044,-0.04426000267267227,-0.02841683352016844,6128,0.0004092704424510632,0.2,0.035524845123291016,0.28173828125,1.0161800384521484,0.021650283,-2.7790281699999997,1258.0
197120,1265,36,91,-44.16911423206329,1.0493663297966123,0.1209656372666359,-0.012762404017848894,6144,0.0004092704424510632,0.2,0.31158125400543213,0.0421142578125,1.0152944326400757,0.010894019,-2.7790281699999997,1258.0
197632,1265,37,92,-44.137882590293884,0.01991665587411262,-0.019990861415863037,-0.0238578763382975,6160,0.0004092704424510632,0.2,-3.9881720542907715,0.213623046875,1.0139888525009155,0.017557401,-2.7805144299999993,1258.0
198144,1265,37,93,-44.10182702541351,1.042325940914452,0.19799181818962097,-0.006195896494318731,6176,0.0004092704424510632,0.2,0.5075439810752869,0.0166015625,1.0136991739273071,0.007454595,-2.7805144299999993,1258.0
198656,1265,38,94,-44.08263909816742,0.014904373267199844,-0.028048023581504822,-0.02401899971300736,6192,0.0004092704424510632,0.2,-15.049678802490234,0.2830810546875,1.0118129253387451,0.025829574,-2.7805144299999993,1258.0
199168,1264,38,95,-44.04968273639679,0.01122450819821097,-0.037864357233047485,-0.027038166910642758,6208,0.0004092704424510632,0.2,0.009658873081207275,0.249755859375,1.012158751487732,0.018950574,-2.780557709999999,1258.0
199680,1264,38,96,-44.081785917282104,1.0763607644475996,0.09332241117954254,-0.008621268192655407,6224,0.0004092704424510632,0.2,0.21322709321975708,0.046630859375,1.0127393007278442,0.00851218,-2.780557709999999,1258.0
200192,1264,39,97,-44.08848285675049,0.014181216291035526,-0.028437916189432144,-0.02551593683892861,6240,0.0004092704424510632,0.2,-2.780855894088745,0.2620849609375,1.013033151626587,0.020006215,-2.77938003,1258.0
200704,1264,39,98,-44.10114538669586,0.9868129566311836,0.2170562744140625,-0.00906157004646957,6256,0.0004092704424510632,0.2,0.4909965395927429,0.032470703125,1.0132900476455688,0.009799752,-2.77938003,1258.0
201216,1264,40,99,-44.131739258766174,0.021839577646460384,-0.040105149149894714,-0.024153921505785547,6272,0.0004092704424510632,0.2,-21.852962493896484,0.2730712890625,1.015679955482483,0.027790723,-2.77938003,1258.0
201728,1264,40,100,-44.1813645362854,0.011366941616870463,-0.04188847541809082,-0.02798216018709354,6288,0.0004092704424510632,0.2,0.029808640480041504,0.2900390625,1.015304684638977,0.02516584,-2.7789129,1258.0
202240,1263,40,101,-44.16502368450165,0.8018495398573577,0.0670565515756607,-0.01384384483390022,6304,0.0004092704424510632,0.2,0.29557883739471436,0.0521240234375,1.0152158737182617,0.013348379,-2.7789129,1258.0
202752,1264,41,102,-44.16822552680969,0.1914162104949355,0.07608591020107269,-0.02421138560748659,6320,0.0004092704424510632,0.2,-0.036561012268066406,0.2816162109375,1.0154985189437866,0.023894697,-2.77831025,1258.0
203264,1264,41,103,-44.172895312309265,1.2256871182471514,0.3615204095840454,-0.012575132335769013,6336,0.0004092704424510632,0.2,0.7623856663703918,0.0523681640625,1.0158870220184326,0.009645017,-2.77831025,1258.0
203776,1264,42,104,-44.2053325176239,0.018694528785999864,-0.03838498517870903,-0.025242039293516427,6352,0.0004092704424510632,0.2,-22.098831176757812,0.31689453125,1.0181148052215576,0.031849887,-2.77831025,1258.0
204288,1263,42,105,-44.26215922832489,0.037082494352944195,-0.0156802237033844,-0.022835929587017745,6368,0.0004092704424510632,0.2,-0.8594471216201782,0.3057861328125,1.0180662870407104,0.035344824,-2.77736971,1258.0
204800,1263,42,106,-44.244664311409,0.43739608163014054,-0.009883636608719826,-0.012252762608113699,6384,0.0004092704424510632,0.2,0.20740962028503418,0.1195068359375,1.0169403553009033,0.029386166,-2.77736971,1258.0
205312,1263,43,107,-44.208964109420776,0.015810383192729205,-0.022519947960972786,-0.026909527543466538,6400,0.0004092704424510632,0.2,-1.3926303386688232,0.2935791015625,1.0158894062042236,0.025819726,-2.77634249,1258.0
205824,1263,43,108,-44.197545647621155,0.9225208777934313,0.14310549199581146,-0.010681145671696868,6416,0.0004092704424510632,0.2,0.5168067216873169,0.0660400390625,1.0156183242797852,0.016659327,-2.77634249,1258.0
206336,1263,44,109,-44.20742905139923,0.00620379200699972,-0.041576121002435684,-0.029938644598587416,6432,0.0004092704424510632,0.2,-11.39148998260498,0.3037109375,1.0167722702026367,0.021432139,-2.7743066799999996,1258.0
206848,1263,44,110,-44.237141370773315,0.8819741066545248,0.17319849133491516,-0.01661255757790059,6448,0.0004092704424510632,0.2,0.4436343312263489,0.106201171875,1.0172137022018433,0.017036349,-2.7743066799999996,1258.0
