time/total_timesteps,time/fps,time/time_elapsed,time/iterations,train/entropy_loss,train/value_loss,train/loss,train/policy_gradient_loss,train/n_updates,train/learning_rate,train/clip_range,train/explained_variance,train/clip_fraction,train/std,train/approx_kl,rollout/ep_rew_mean,rollout/ep_len_mean
15360,1271,12,30,-43.862998723983765,0.012420536164427176,-0.03365803509950638,-0.02378669279278256,464,0.0004092704424510632,0.2,-0.43148064613342285,0.22412109375,0.9981308579444885,0.017491927,-2.6752945833333333,1258.0
15872,1270,12,31,-43.915305733680725,0.07971220801118761,-0.006432345137000084,-0.0260569688398391,480,0.0004092704424510632,0.2,0.3706405758857727,0.21142578125,0.9984543919563293,0.021614762,-2.6752945833333333,1258.0
16384,1270,12,32,-43.91216206550598,0.004202355599773,-0.03494137525558472,-0.026175674458499998,496,0.0004092704424510632,0.2,-9.144197463989258,0.2708740234375,0.9980536103248596,0.019431733,-2.6781847692307696,1258.0
16896,1269,13,33,-43.88780987262726,0.131714261835441,0.015488959848880768,-0.028596318647032604,512,0.0004092704424510632,0.2,0.05011463165283203,0.274169921875,0.9972336888313293,0.021765623,-2.6781847692307696,1258.0
17408,1268,13,34,-43.85330843925476,0.004316559381550178,-0.030565420165657997,-0.02000283560482785,528,0.0004092704424510632,0.2,-4.295980930328369,0.1910400390625,0.995405375957489,0.015306713,-2.6781847692307696,1258.0
17920,1267,14,35,-43.80972170829773,0.007985822769114748,-0.03203142061829567,-0.024550931208068505,544,0.0004092704424510632,0.2,0.07330852746963501,0.243896484375,0.9954493641853333,0.021984203,-2.6651718571428575,1258.0
18432,1267,14,36,-43.81535732746124,0.1422866997309029,0.014774497598409653,-0.021613487333524972,560,0.0004092704424510632,0.2,0.14681190252304077,0.153076171875,0.9951414465904236,0.020151032,-2.6651718571428575,1258.0
18944,1266,14,37,-43.79721438884735,0.01039412165118847,-0.02809094823896885,-0.021495223918464035,576,0.0004092704424510632,0.2,-2.4691073894500732,0.1978759765625,0.9945762157440186,0.014772524,-2.677714133333333,1258.0
19456,1265,15,38,-43.77471888065338,0.20288913324475288,0.04590104892849922,-0.022675612548482604,592,0.0004092704424510632,0.2,0.1194143295288086,0.177490234375,0.9931288957595825,0.017946243,-2.677714133333333,1258.0
19968,1265,15,39,-43.72653317451477,0.0035081163987342734,-0.02157270349562168,-0.02078073742450215,608,0.0004092704424510632,0.2,-7.760714530944824,0.2073974609375,0.9925068616867065,0.015479203,-2.677714133333333,1258.0
20480,1264,16,40,-43.70336043834686,0.014500386139843613,-0.0312972217798233,-0.02912449174618814,624,0.0004092704424510632,0.2,0.043225228786468506,0.261962890625,0.9910735487937927,0.029022481,-2.6883434375000004,1258.0
20992,1264,16,41,-43.66264474391937,0.16999182268045843,0.010621096938848495,-0.02275098715472268,640,0.0004092704424510632,0.2,0.1342921257019043,0.1611328125,0.990264892578125,0.01959041,-2.6883434375000004,1258.0
21504,1264,17,42,-43.64217519760132,0.01726491318549961,-0.03178824856877327,-0.023868283911724575,656,0.0004092704424510632,0.2,-0.5332804918289185,0.2283935546875,0.9898058176040649,0.016367314,-2.6959435882352945,1258.0
22016,1263,17,43,-43.63342070579529,0.24855037638917565,0.06889040023088455,-0.013846844172803685,672,0.0004092704424510632,0.2,0.46271276473999023,0.081787109375,0.9891994595527649,0.012127271,-2.6959435882352945,1258.0
22528,1263,17,44,-43.61379671096802,0.004837735184992198,-0.025753585621714592,-0.02364018384832889,688,0.0004092704424510632,0.2,-8.46237850189209,0.233154296875,0.9888644218444824,0.022451364,-2.6959435882352945,1258.0
23040,1262,18,45,-43.627230405807495,0.012682940403465182,-0.016116462647914886,-0.023688903893344104,704,0.0004092704424510632,0.2,0.04197162389755249,0.1864013671875,0.9903267025947571,0.016737036,-2.697877388888889,1258.0
23552,1261,18,46,-43.6590096950531,0.19773219339549541,0.016091594472527504,-0.01899371703621,720,0.0004092704424510632,0.2,0.10534638166427612,0.1473388671875,0.9904842972755432,0.015878947,-2.697877388888889,1258.0
24064,1261,19,47,-43.670881390571594,0.012297310488065705,-0.025657102465629578,-0.021729138316004537,736,0.0004092704424510632,0.2,-1.3134279251098633,0.2332763671875,0.9917256236076355,0.018837165,-2.6970297368421057,1258.0
24576,1260,19,48,-43.71629881858826,0.24644808727316558,0.0543183833360672,-0.021797317633172497,752,0.0004092704424510632,0.2,0.25455111265182495,0.224365234375,0.9928870797157288,0.015444241,-2.6970297368421057,1258.0
25088,1260,19,49,-43.72457802295685,0.00392180341805215,-0.03984721377491951,-0.028578250319696963,768,0.0004092704424510632,0.2,-19.023292541503906,0.26904296875,0.992010772228241,0.019139152,-2.6970297368421057,1258.0
25600,1260,20,50,-43.70424437522888,0.011723036295734346,-0.02531317062675953,-0.022195995377842337,784,0.0004092704424510632,0.2,0.022134721279144287,0.218994140625,0.9924601316452026,0.015648693,-2.6912709000000006,1258.0
26112,1260,20,51,-43.72930300235748,0.21324260206893086,0.0005480721592903137,-0.026478532439796254,800,0.0004092704424510632,0.2,0.02870398759841919,0.2574462890625,0.992994487285614,0.024828546,-2.6912709000000006,1258.0
26624,1260,21,52,-43.7466481924057,0.032506713818293065,-0.021577958017587662,-0.025064465298783034,816,0.0004092704424510632,0.2,-0.6888909339904785,0.2308349609375,0.9941398501396179,0.017917562,-2.691919952380953,1258.0
27136,1259,21,53,-43.78880548477173,0.2001509207766503,0.045084185898303986,-0.01995298695692327,832,0.0004092704424510632,0.2,0.3851277828216553,0.1539306640625,0.9954757690429688,0.0168375,-2.691919952380953,1258.0
27648,1259,21,54,-43.84254455566406,0.007160997101891553,-0.02621602453291416,-0.024415287141891895,848,0.0004092704424510632,0.2,-14.568458557128906,0.2288818359375,0.9978241920471191,0.015873242,-2.691919952380953,1258.0
28160,1259,22,55,-43.92042875289917,0.008207412392948754,-0.023504793643951416,-0.02339362152997637,864,0.0004092704424510632,0.2,0.09962666034698486,0.2401123046875,0.9999500513076782,0.0172734,-2.684634045454546,1258.0
28672,1258,22,56,-43.9605108499527,0.12310451117809862,-0.017519662156701088,-0.023712809968856163,880,0.0004092704424510632,0.2,0.13876688480377197,0.189453125,1.0002139806747437,0.02290939,-2.684634045454546,1258.0
29184,1258,23,57,-43.929301381111145,0.02270502847386524,-0.03436034545302391,-0.022644935066637117,896,0.0004092704424510632,0.2,-1.974705696105957,0.2318115234375,0.9978115558624268,0.01924096,-2.6898432608695657,1258.0
29696,1257,23,58,-43.872105717659,0.2339107566513121,0.044932667165994644,-0.017547916984767653,912,0.0004092704424510632,0.2,0.3921741843223572,0.125244140625,0.9972898960113525,0.015193801,-2.6898432608695657,1258.0
30208,1257,24,59,-43.84041953086853,0.005478284081618767,-0.039588432759046555,-0.028355235190247186,928,0.0004092704424510632,0.2,-12.791069984436035,0.251220703125,0.9950790405273438,0.019660898,-2.69322825,1258.0
30720,1257,24,60,-43.78291475772858,0.36592241656035185,0.08998382836580276,-0.014357081934576854,944,0.0004092704424510632,0.2,0.07668524980545044,0.123779296875,0.9947219491004944,0.016282983,-2.69322825,1258.0
31232,1257,24,61,-43.75822603702545,0.005154728052730206,-0.030830852687358856,-0.025180390162859112,960,0.0004092704424510632,0.2,-4.976317882537842,0.220947265625,0.9925564527511597,0.016743418,-2.69322825,1258.0
31744,1257,25,62,-43.6824449300766,0.010996477969456464,-0.034990344196558,-0.02569983314606361,976,0.0004092704424510632,0.2,0.047741055488586426,0.24462890625,0.9905582070350647,0.021551687,-2.69662584,1258.0
32256,1257,25,63,-43.63620948791504,0.3374833012931049,0.06814106553792953,-0.017875788180390373,992,0.0004092704424510632,0.2,0.15338850021362305,0.079833984375,0.989618718624115,0.013611096,-2.69662584,1258.0
32768,1256,26,64,-43.610902428627014,0.03900221158983186,-0.010929103940725327,-0.021318971794244135,1008,0.0004092704424510632,0.2,-0.3446704149246216,0.2069091796875,0.9887759685516357,0.015835797,-2.6907623076923075,1258.0
33280,1257,26,65,-43.57907736301422,0.4093505535274744,0.09058067202568054,-0.009433175291633233,1024,0.0004092704424510632,0.2,0.18053656816482544,0.0491943359375,0.9880400896072388,0.009376298,-2.6907623076923075,1258.0
33792,1256,26,66,-43.54440474510193,0.003789733014855301,-0.0347086638212204,-0.023877929023001343,1040,0.0004092704424510632,0.2,-4.248106479644775,0.216064453125,0.9861710667610168,0.021070812,-2.6907623076923075,1258.0
34304,1256,27,67,-43.498989939689636,0.00962584353692364,-0.028826946392655373,-0.02273674577008933,1056,0.0004092704424510632,0.2,0.04935646057128906,0.2142333984375,0.9852359294891357,0.015861787,-2.68985837037037,1258.0
34816,1255,27,68,-43.475953340530396,0.33522854931652546,0.045326970517635345,-0.014103511144639924,1072,0.0004092704424510632,0.2,0.14342725276947021,0.063232421875,0.984991192817688,0.011898675,-2.68985837037037,1258.0
35328,1255,28,69,-43.4678909778595,0.021861459128558636,-0.01971009373664856,-0.022089715392212383,1088,0.0004092704424510632,0.2,-0.47455716133117676,0.2049560546875,0.9845821261405945,0.01830901,-2.6910485357142853,1258.0
35840,1255,28,70,-43.45752477645874,0.4736128291115165,0.13562029600143433,-0.013731852428463753,1104,0.0004092704424510632,0.2,0.09594935178756714,0.09326171875,0.9841040968894958,0.014895528,-2.6910485357142853,1258.0
36352,1255,28,71,-43.45354175567627,0.015174134605331346,-0.02718934789299965,-0.02569146317546256,1120,0.0004092704424510632,0.2,-2.098391532897949,0.2923583984375,0.9850046634674072,0.028593127,-2.6910485357142853,1258.0
36864,1256,29,72,-43.466259717941284,0.012140656355768442,-0.03093739226460457,-0.026256639102939516,1136,0.0004092704424510632,0.2,0.012805163860321045,0.2781982421875,0.9841976761817932,0.021619149,-2.693403137931034,1258.0
37376,1255,29,73,-43.44510746002197,0.5979364644736052,0.06481508910655975,-0.01961772920913063,1152,0.0004092704424510632,0.2,0.028497040271759033,0.15478515625,0.9841645956039429,0.014953256,-2.693403137931034,1258.0
37888,1255,30,74,-43.43237221240997,0.025641564396210015,-0.027242686599493027,-0.022328888546326198,1168,0.0004092704424510632,0.2,-7.758317947387695,0.2169189453125,0.9829559326171875,0.024529168,-2.6900345666666667,1258.0
38400,1254,30,75,-43.39366602897644,0.500656615011394,0.07967622578144073,-0.013071056338958442,1184,0.0004092704424510632,0.2,0.11154240369796753,0.0863037109375,0.9824681878089905,0.016813941,-2.6900345666666667,1258.0
38912,1254,31,76,-43.399569153785706,0.023725476989056915,-0.010027484968304634,-0.029428633046336472,1200,0.0004092704424510632,0.2,-0.4965766668319702,0.3062744140625,0.9835665225982666,0.02319308,-2.6900345666666667,1258.0
39424,1254,31,77,-43.44853329658508,0.00975421846669633,-0.03284668177366257,-0.023215715074911714,1216,0.0004092704424510632,0.2,0.01926666498184204,0.2730712890625,0.9851254224777222,0.022868015,-2.6958627741935484,1258.0
39936,1254,31,78,-43.48661506175995,0.5812765453010798,0.07893408834934235,-0.022112993043265305,1232,0.0004092704424510632,0.2,0.03494781255722046,0.1966552734375,0.9856360554695129,0.014958879,-2.6958627741935484,1258.0
40448,1254,32,79,-43.49100303649902,0.031529889500234276,-0.017824163660407066,-0.01768210639420431,1248,0.0004092704424510632,0.2,-7.901065826416016,0.182373046875,0.9857268929481506,0.019059723,-2.6957197500000003,1258.0
40960,1253,32,80,-43.490769028663635,0.5525602689012885,0.08286548405885696,-0.010286956312484108,1264,0.0004092704424510632,0.2,0.17214834690093994,0.049072265625,0.985764741897583,0.010716776,-2.6957197500000003,1258.0
41472,1253,33,81,-43.47619438171387,0.01696324165095575,-0.03860664367675781,-0.023392402232275344,1280,0.0004092704424510632,0.2,-17.622154235839844,0.2276611328125,0.9844632744789124,0.02351972,-2.6957197500000003,1258.0
41984,1253,33,82,-43.41447579860687,0.012039080262184143,-0.04555202275514603,-0.03362706764892209,1296,0.0004092704424510632,0.2,0.10585993528366089,0.3321533203125,0.9824895262718201,0.02500951,-2.693767484848485,1258.0
42496,1253,33,83,-43.37190556526184,0.29667372861877084,0.024129323661327362,-0.01657499781867955,1312,0.0004092704424510632,0.2,0.18384772539138794,0.116943359375,0.9817621111869812,0.020844094,-2.693767484848485,1258.0
43008,1253,34,84,-43.374536871910095,0.038442663790192455,-0.028459230437874794,-0.02675233827176271,1328,0.0004092704424510632,0.2,-4.954294681549072,0.252197265625,0.9835708737373352,0.018903375,-2.6955135,1258.0
43520,1253,34,85,-43.444835782051086,0.690296228043735,0.17088861763477325,-0.019833421902148984,1344,0.0004092704424510632,0.2,0.06322932243347168,0.1456298828125,0.9850591421127319,0.018798213,-2.6955135,1258.0
44032,1253,35,86,-43.45412051677704,0.005861583518708358,-0.04302620887756348,-0.024040474061621353,1360,0.0004092704424510632,0.2,-16.34480094909668,0.2303466796875,0.9843776822090149,0.017954152,-2.6932468857142857,1258.0
44544,1253,35,87,-43.43835926055908,0.4028017329983413,0.07332494854927063,-0.014401104315766133,1376,0.0004092704424510632,0.2,0.2884494662284851,0.1058349609375,0.9843618273735046,0.019938026,-2.6932468857142857,1258.0
45056,1253,35,88,-43.4559211730957,0.003567077252228046,-0.02819846197962761,-0.02299627600586973,1392,0.0004092704424510632,0.2,-6.228123188018799,0.23828125,0.9855066537857056,0.014312538,-2.6932468857142857,1258.0
45568,1253,36,89,-43.49345803260803,0.011369444502633996,-0.02833695523440838,-0.025573099599569105,1408,0.0004092704424510632,0.2,0.07582879066467285,0.2537841796875,0.9860475063323975,0.019659525,-2.6891916944444443,1258.0
46080,1252,36,90,-43.49739634990692,0.3518011192791164,0.08865310251712799,-0.014513626214466058,1424,0.0004092704424510632,0.2,0.24099737405776978,0.1004638671875,0.9859150648117065,0.013783516,-2.6891916944444443,1258.0
46592,1252,37,91,-43.48666274547577,0.006490685213066172,-0.035667505115270615,-0.023112436960218474,1440,0.0004092704424510632,0.2,-31.600086212158203,0.2352294921875,0.9852579236030579,0.021198185,-2.69107827027027,1258.0
47104,1252,37,92,-43.45649170875549,0.5185063988901675,0.11015637964010239,-0.013877223711460829,1456,0.0004092704424510632,0.2,0.10239315032958984,0.09619140625,0.9837362170219421,0.016528338,-2.69107827027027,1258.0
47616,1252,38,93,-43.42084288597107,0.004449235086212866,-0.016310008242726326,-0.016343028415576555,1472,0.0004092704424510632,0.2,-14.61955738067627,0.1778564453125,0.9836618304252625,0.014947412,-2.69107827027027,1258.0
48128,1252,38,94,-43.42025399208069,0.009020447614602745,-0.02721707709133625,-0.02972014748957008,1488,0.0004092704424510632,0.2,0.015007197856903076,0.298828125,0.9826734066009521,0.025005309,-2.6909897631578943,1258.0
48640,1252,38,95,-43.38769721984863,0.6107383370399475,0.05227531120181084,-0.014085630333283916,1504,0.0004092704424510632,0.2,0.04138016700744629,0.0693359375,0.9823635816574097,0.01136939,-2.6909897631578943,1258.0
49152,1252,39,96,-43.37200200557709,0.015558700644760393,-0.04222269356250763,-0.027256177520030178,1520,0.0004092704424510632,0.2,-6.478577136993408,0.244384765625,0.9810453653335571,0.020499054,-2.6881373076923074,1258.0
49664,1252,39,97,-43.33374273777008,0.45832967245951295,0.11245542764663696,-0.018495566051569767,1536,0.0004092704424510632,0.2,0.29038190841674805,0.1058349609375,0.9806872010231018,0.022793993,-2.6881373076923074,1258.0
50176,1252,40,98,-43.362693190574646,0.004767865018948214,-0.03344864398241043,-0.02399716866784729,1552,0.0004092704424510632,0.2,-10.356583595275879,0.2410888671875,0.9831950068473816,0.021363553,-2.6881373076923074,1258.0
50688,1252,40,99,-43.410696148872375,0.011375161877367646,-0.027412062510848045,-0.019425096455961466,1568,0.0004092704424510632,0.2,0.04038798809051514,0.2088623046875,0.9828366041183472,0.016473103,-2.689921475,1258.0
51200,1252,40,100,-43.38104069232941,0.5324858822859824,0.04125244542956352,-0.015276655278285034,1584,0.0004092704424510632,0.2,0.11993372440338135,0.06640625,0.9821817874908447,0.0116218785,-2.689921475,1258.0
51712,1252,41,101,-43.372013449668884,0.013314652285771444,-0.04432249814271927,-0.03436118249373976,1600,0.0004092704424510632,0.2,-2.6738829612731934,0.333251953125,0.9820887446403503,0.024208156,-2.693769975609756,1258.0
52224,1252,41,102,-43.36591351032257,0.6468467931263149,0.07382707297801971,-0.012831647094571963,1616,0.0004092704424510632,0.2,0.1980157494544983,0.07177734375,0.9818320870399475,0.013186604,-2.693769975609756,1258.0
52736,1252,42,103,-43.36922109127045,0.0077264733336050995,-0.020549841225147247,-0.02383715455653146,1632,0.0004092704424510632,0.2,-6.99117374420166,0.2349853515625,0.982698380947113,0.0129269995,-2.693769975609756,1258.0
53248,1252,42,104,-43.37062084674835,0.00961611584352795,-0.03587498515844345,-0.026559841498965397,1648,0.0004092704424510632,0.2,0.02950906753540039,0.2550048828125,0.9814627170562744,0.018992782,-2.6936909523809525,1258.0
53760,1252,42,105,-43.337697863578796,1.038103288039565,0.26008307933807373,-0.015116539914743043,1664,0.0004092704424510632,0.2,0.05808663368225098,0.123046875,0.9807075262069702,0.013126677,-2.6936909523809525,1258.0
54272,1252,43,106,-43.332077980041504,0.014035967265954241,-0.04019073396921158,-0.028197439140058123,1680,0.0004092704424510632,0.2,-3.444873809814453,0.2650146484375,0.9813980460166931,0.025384448,-2.696505441860465,1258.0
54784,1252,43,107,-43.348023891448975,0.5815435880795121,0.13267505168914795,-0.012602896182215773,1696,0.0004092704424510632,0.2,0.4234142303466797,0.079345703125,0.9814627170562744,0.011055402,-2.696505441860465,1258.0
55296,1252,44,108,-43.33587074279785,0.005030768592405366,-0.030496567487716675,-0.029104956076480448,1712,0.0004092704424510632,0.2,-15.029457092285156,0.3040771484375,0.9807376861572266,0.02428789,-2.696505441860465,1258.0
55808,1252,44,109,-43.2984322309494,0.0081976850196952,-0.03608989343047142,-0.02401488610485103,1728,0.0004092704424510632,0.2,0.0484086275100708,0.2484130859375,0.9793282151222229,0.01666864,-2.693669454545454,1258.0
56320,1252,44,110,-43.26580846309662,0.6438614893704653,0.0401783250272274,-0.016367495147278532,1744,0.0004092704424510632,0.2,0.06786710023880005,0.0819091796875,0.9792182445526123,0.0148378955,-2.693669454545454,1258.0
56832,1252,45,111,-43.264299154281616,0.2761231604963541,0.08088632673025131,-0.023761064760037698,1760,0.0004092704424510632,0.2,-0.06458592414855957,0.22314453125,0.9786452054977417,0.023304772,-2.691331733333333,1258.0
57344,1252,45,112,-43.240710377693176,0.4393856041133404,0.10664772987365723,-0.020153657358605415,1776,0.0004092704424510632,0.2,0.6270098686218262,0.1641845703125,0.9779024720191956,0.022200078,-2.691331733333333,1258.0
57856,1252,46,113,-43.20870542526245,0.014858824360999279,-0.03666704148054123,-0.025071779848076403,1792,0.0004092704424510632,0.2,-20.888460159301758,0.2347412109375,0.9767489433288574,0.01755622,-2.691331733333333,1258.0
58368,1252,46,114,-43.16325032711029,0.016204213025048375,-0.020114954560995102,-0.01989836519351229,1808,0.0004092704424510632,0.2,0.24840492010116577,0.2730712890625,0.9750935435295105,0.021261115,-2.695269652173913,1258.0
58880,1252,47,115,-43.118478178977966,0.2646271756384522,0.03236692398786545,-0.02310038893483579,1824,0.0004092704424510632,0.2,0.11050450801849365,0.235595703125,0.9744552969932556,0.02752404,-2.695269652173913,1258.0
59392,1251,47,116,-43.117629170417786,0.059414994437247515,-0.014572685584425926,-0.023693992057815194,1840,0.0004092704424510632,0.2,-4.1828155517578125,0.2540283203125,0.9750365018844604,0.024758633,-2.697883510638298,1258.0
59904,1251,47,117,-43.13634479045868,0.4613674655556679,0.13856647908687592,-0.015494306600885466,1856,0.0004092704424510632,0.2,0.27281415462493896,0.1085205078125,0.9753057360649109,0.014035239,-2.697883510638298,1258.0
60416,1251,48,118,-43.1476811170578,0.012589714613568503,-0.015166619792580605,-0.022219691294594668,1872,0.0004092704424510632,0.2,-21.115154266357422,0.2686767578125,0.9760019183158875,0.02517479,-2.6983662083333333,1258.0
60928,1251,48,119,-43.16614615917206,0.5889990581199527,0.09094541519880295,-0.02242530047078617,1888,0.0004092704424510632,0.2,0.1385897397994995,0.143310546875,0.9760674834251404,0.020681467,-2.6983662083333333,1258.0
61440,1251,49,120,-43.179832339286804,0.004164525344094727,-0.03218572959303856,-0.025777140122954734,1904,0.0004092704424510632,0.2,-7.89433479309082,0.284912109375,0.9775067567825317,0.017211365,-2.6983662083333333,1258.0
61952,1251,49,121,-43.21567726135254,0.013344078732188791,-0.03694353252649307,-0.03767816664185375,1920,0.0004092704424510632,0.2,0.043055593967437744,0.35693359375,0.9774449467658997,0.029984966,-2.699228755102041,1258.0
62464,1251,49,122,-43.19407272338867,0.51454142248258,0.08288545906543732,-0.006848619545053225,1936,0.0004092704424510632,0.2,0.1860065460205078,0.0318603515625,0.9767144918441772,0.008775301,-2.699228755102041,1258.0
62976,1251,50,123,-43.17498707771301,0.014640091045293957,-0.031879350543022156,-0.022924366043298505,1952,0.0004092704424510632,0.2,-2.539663314819336,0.275146484375,0.9763411283493042,0.02455735,-2.7018019800000004,1258.0
63488,1251,50,124,-43.16753041744232,0.5513909142464399,0.15694288909435272,-0.012833425222197548,1968,0.0004092704424510632,0.2,0.35946744680404663,0.0792236328125,0.9761641025543213,0.014220882,-2.7018019800000004,1258.0
64000,1251,51,125,-43.15315222740173,0.005927130390773527,-0.040603868663311005,-0.02446531757595949,1984,0.0004092704424510632,0.2,-19.8034725189209,0.2294921875,0.9751117825508118,0.015011475,-2.7018019800000004,1258.0
