time/iterations,time/total_timesteps,time/time_elapsed,time/fps,train/value_loss,train/policy_gradient_loss,train/loss,train/learning_rate,train/entropy_loss,train/clip_fraction,train/approx_kl,train/explained_variance,train/clip_range,train/n_updates,train/std,rollout/ep_rew_mean,rollout/ep_len_mean
34,17408,9,1833,0.021757735637947917,-0.025882337489747442,-0.033093322068452835,0.0004092704424510632,-43.4719318151474,0.2421875,0.016514689,-0.42491447925567627,0.2,528,0.9835187792778015,-2.677983615384616,1258.0
35,17920,9,1834,0.0032669377760612406,-0.023547757948108483,-0.0328836664557457,0.0004092704424510632,-43.4410936832428,0.208740234375,0.01624475,0.32082366943359375,0.2,544,0.983557939529419,-2.684380571428572,1258.0
36,18432,10,1832,0.06904766103252769,-0.03053507638105657,-0.018953852355480194,0.0004092704424510632,-43.44324064254761,0.27734375,0.026583973,0.0965006947517395,0.2,560,0.9832639098167419,-2.684380571428572,1258.0
37,18944,10,1830,0.019220856862375513,-0.023172649976913817,-0.03367941081523895,0.0004092704424510632,-43.43165040016174,0.1988525390625,0.018137055,0.10526448488235474,0.2,576,0.9829602241516113,-2.675285333333334,1258.0
38,19456,10,1827,0.07449633604846895,-0.028552520205266774,-0.002669312059879303,0.0004092704424510632,-43.402910351753235,0.2391357421875,0.026621405,0.29440462589263916,0.2,592,0.9814589023590088,-2.675285333333334,1258.0
39,19968,10,1824,0.019776717497734353,-0.028276562938117422,-0.019207045435905457,0.0004092704424510632,-43.378713726997375,0.260498046875,0.03137842,0.12260156869888306,0.2,608,0.9819081425666809,-2.675285333333334,1258.0
40,20480,11,1821,0.0029335253420867957,-0.021699267483199947,-0.031162293627858162,0.0004092704424510632,-43.41486883163452,0.212646484375,0.014960027,0.029594123363494873,0.2,624,0.9834772944450378,-2.6663375,1258.0
41,20992,11,1817,0.09509376180358231,-0.02620899312023539,0.00698254257440567,0.0004092704424510632,-43.446293115615845,0.249755859375,0.025107034,0.19522738456726074,0.2,640,0.9833936095237732,-2.6663375,1258.0
42,21504,11,1814,0.017230366851435974,-0.025267680124670733,-0.034466370940208435,0.0004092704424510632,-43.440126180648804,0.239501953125,0.015889602,-0.17828035354614258,0.2,656,0.9833400249481201,-2.6602691764705884,1258.0
43,22016,12,1813,0.13081699097529054,-0.0248864445311483,-0.00032185018062591553,0.0004092704424510632,-43.42787992954254,0.2552490234375,0.024918906,0.35641545057296753,0.2,672,0.982796847820282,-2.6602691764705884,1258.0
44,22528,12,1814,0.03399351140251383,-0.024230759459896944,-0.02713637240231037,0.0004092704424510632,-43.41929006576538,0.2333984375,0.025033679,0.26290398836135864,0.2,688,0.982689619064331,-2.6602691764705884,1258.0
45,23040,12,1814,0.006683193481876515,-0.021928189584286883,-0.030751598998904228,0.0004092704424510632,-43.422557950019836,0.1968994140625,0.014366677,-0.20318150520324707,0.2,704,0.9829897284507751,-2.6618755,1258.0
46,23552,12,1815,0.1489267796278,-0.024925195757532492,0.0060422830283641815,0.0004092704424510632,-43.42257475852966,0.242919921875,0.025421105,0.20590239763259888,0.2,720,0.982864499092102,-2.6618755,1258.0
47,24064,13,1815,0.02906990668270737,-0.03190127966081491,-0.03859163075685501,0.0004092704424510632,-43.39876341819763,0.29052734375,0.029976297,-0.8379477262496948,0.2,736,0.9809790849685669,-2.6625627368421054,1258.0
48,24576,13,1815,0.1895881718955934,-0.03011979140865151,0.01985524594783783,0.0004092704424510632,-43.34666979312897,0.2772216796875,0.02777281,0.25312501192092896,0.2,752,0.9807242751121521,-2.6625627368421054,1258.0
49,25088,13,1817,0.017301432351814583,-0.022393557126633823,-0.025105006992816925,0.0004092704424510632,-43.34377145767212,0.24462890625,0.019253429,0.3695518374443054,0.2,768,0.9806099534034729,-2.6625627368421054,1258.0
50,25600,14,1818,0.004199321352643892,-0.02596793815609999,-0.04382884129881859,0.0004092704424510632,-43.33684194087982,0.2532958984375,0.020921597,0.003193378448486328,0.2,784,0.9801217317581177,-2.6691641,1258.0
51,26112,14,1817,0.12981034582480788,-0.019073644623858854,0.0019021909683942795,0.0004092704424510632,-43.31841456890106,0.163818359375,0.020863319,0.20849275588989258,0.2,800,0.9797156453132629,-2.6691641,1258.0
52,26624,14,1816,0.041314830945339054,-0.02427016590081621,-0.02307896316051483,0.0004092704424510632,-43.31477105617523,0.22216796875,0.014239933,-1.4317502975463867,0.2,816,0.9799007177352905,-2.6704480952380956,1258.0
53,27136,14,1817,0.16208727844059467,-0.031455934658879414,0.017273016273975372,0.0004092704424510632,-43.31047511100769,0.30908203125,0.031186987,0.34124553203582764,0.2,832,0.9791176915168762,-2.6704480952380956,1258.0
54,27648,15,1817,0.051790846860967577,-0.02361904970894102,-0.004837505519390106,0.0004092704424510632,-43.28787922859192,0.2115478515625,0.027698819,0.07148957252502441,0.2,848,0.9788166880607605,-2.6704480952380956,1258.0
55,28160,15,1818,0.013624352461192757,-0.01703267234552186,-0.033834293484687805,0.0004092704424510632,-43.273136496543884,0.1644287109375,0.012283634,0.15532946586608887,0.2,864,0.9778673052787781,-2.6710231363636363,1258.0
56,28672,15,1819,0.14225927367806435,-0.028683328288025223,0.005578316748142242,0.0004092704424510632,-43.230525493621826,0.3389892578125,0.039543133,0.1490529179573059,0.2,880,0.9766765832901001,-2.6710231363636363,1258.0
57,29184,16,1820,0.03878271154826507,-0.023710651519650128,-0.025070257484912872,0.0004092704424510632,-43.20744574069977,0.217041015625,0.016032865,-0.9181761741638184,0.2,896,0.9763941168785095,-2.676656173913044,1258.0
58,29696,16,1820,0.1710499939508736,-0.018420439824694768,0.033830732107162476,0.0004092704424510632,-43.18280863761902,0.1947021484375,0.016093198,0.39027267694473267,0.2,912,0.9748202562332153,-2.676656173913044,1258.0
59,30208,16,1821,0.02688203181605786,-0.02347095895675011,-0.02155734971165657,0.0004092704424510632,-43.16388666629791,0.2066650390625,0.02054869,0.3087698817253113,0.2,928,0.9763858914375305,-2.6759952499999997,1258.0
60,30720,16,1820,0.12653864175081253,-0.027839411137392744,0.009950261563062668,0.0004092704424510632,-43.20344042778015,0.2564697265625,0.02390226,0.4016161561012268,0.2,944,0.9760014414787292,-2.6759952499999997,1258.0
61,31232,17,1819,0.004934529621095862,-0.02665936667472124,-0.0310123972594738,0.0004092704424510632,-43.18888199329376,0.225341796875,0.017984517,-2.0497002601623535,0.2,960,0.9765757918357849,-2.6759952499999997,1258.0
62,31744,17,1819,0.003646066994406283,-0.02469556764117442,-0.022442972287535667,0.0004092704424510632,-43.21892201900482,0.2576904296875,0.026058853,0.14082849025726318,0.2,976,0.9772299528121948,-2.6698464399999993,1258.0
63,32256,17,1820,0.15202771802432835,-0.02350527746602893,0.03570134565234184,0.0004092704424510632,-43.216034054756165,0.1920166015625,0.019257925,0.0660744309425354,0.2,992,0.9767645597457886,-2.6698464399999993,1258.0
64,32768,17,1820,0.028485559159889817,-0.022315134265227243,-0.026089899241924286,0.0004092704424510632,-43.206125259399414,0.1793212890625,0.018659435,-0.14385199546813965,0.2,1008,0.9767950773239136,-2.6700268076923073,1258.0
65,33280,18,1819,0.14476486039347947,-0.017815637809690088,0.029703781008720398,0.0004092704424510632,-43.196921706199646,0.1524658203125,0.017789502,0.4265627861022949,0.2,1024,0.9759078621864319,-2.6700268076923073,1258.0
66,33792,18,1818,0.02136360143776983,-0.025249516795156524,-0.04179280623793602,0.0004092704424510632,-43.18806314468384,0.2406005859375,0.020830572,0.3779781460762024,0.2,1040,0.9767453074455261,-2.6700268076923073,1258.0
67,34304,18,1817,0.006753914029104635,-0.029125290326192044,-0.04126268997788429,0.0004092704424510632,-43.20884346961975,0.24560546875,0.018999275,-0.21381163597106934,0.2,1056,0.9764741659164429,-2.6719444814814812,1258.0
68,34816,19,1816,0.12393524893559515,-0.022737780862371437,0.008930880576372147,0.0004092704424510632,-43.19385755062103,0.1463623046875,0.017561615,0.33658289909362793,0.2,1072,0.9760188460350037,-2.6719444814814812,1258.0
69,35328,19,1815,0.02290143200661987,-0.02285134920384735,-0.03472838178277016,0.0004092704424510632,-43.1928106546402,0.1895751953125,0.014514944,-0.33495020866394043,0.2,1088,0.9764770269393921,-2.666134714285714,1258.0
70,35840,19,1813,0.1520452902186662,-0.01713040804315824,0.029059160500764847,0.0004092704424510632,-43.218316078186035,0.168212890625,0.01938225,0.37119925022125244,0.2,1104,0.9771610498428345,-2.666134714285714,1258.0
71,36352,20,1813,0.03329060674877837,-0.026087956997798756,-0.034693360328674316,0.0004092704424510632,-43.223247051239014,0.2335205078125,0.020797968,0.4123428463935852,0.2,1120,0.9767816066741943,-2.666134714285714,1258.0
72,36864,20,1814,0.00489857646607561,-0.02608004946523579,-0.043906524777412415,0.0004092704424510632,-43.22251915931702,0.2425537109375,0.018292358,-0.3591487407684326,0.2,1136,0.977651834487915,-2.664427344827586,1258.0
73,37376,20,1814,0.1605010791681707,-0.01804587991500739,0.020413648337125778,0.0004092704424510632,-43.24938499927521,0.130859375,0.0138923675,0.2551024556159973,0.2,1152,0.9778544902801514,-2.664427344827586,1258.0
74,37888,20,1815,0.029621495050378144,-0.01936660092906095,-0.0233910009264946,0.0004092704424510632,-43.22041428089142,0.1640625,0.014355274,-0.559840202331543,0.2,1168,0.9759408235549927,-2.6721451666666662,1258.0
75,38400,21,1814,0.16055744630284607,-0.015826894203200936,0.0478629432618618,0.0004092704424510632,-43.165584206581116,0.114013671875,0.018353524,0.4932010769844055,0.2,1184,0.9748859405517578,-2.6721451666666662,1258.0
76,38912,21,1814,0.045080923358909786,-0.023366564186289907,-0.007589280605316162,0.0004092704424510632,-43.14490509033203,0.2353515625,0.023514837,0.30372154712677,0.2,1200,0.9749781489372253,-2.6721451666666662,1258.0
77,39424,21,1815,0.02052157250000164,-0.027501680007844698,-0.0230291485786438,0.0004092704424510632,-43.15525698661804,0.2490234375,0.02283526,-0.31514155864715576,0.2,1216,0.9755468964576721,-2.675243161290322,1258.0
78,39936,22,1814,0.09230130154173821,-0.015853502554818988,0.003244442865252495,0.0004092704424510632,-43.17829728126526,0.1190185546875,0.014633227,0.34453606605529785,0.2,1232,0.9758492112159729,-2.675243161290322,1258.0
79,40448,22,1813,0.032878593483474106,-0.021105695428559557,-0.009822733700275421,0.0004092704424510632,-43.17776167392731,0.17431640625,0.016933793,-0.5033788681030273,0.2,1248,0.9761174321174622,-2.6757205625,1258.0
80,40960,22,1811,0.10512753808870912,-0.018708642848650925,0.009696457535028458,0.0004092704424510632,-43.17205190658569,0.1622314453125,0.017852616,0.5486431121826172,0.2,1264,0.9748812913894653,-2.6757205625,1258.0
81,41472,22,1812,0.03894552536075935,-0.025380176288308576,-0.024272190406918526,0.0004092704424510632,-43.133577942848206,0.2440185546875,0.01969434,0.47585612535476685,0.2,1280,0.9744111895561218,-2.6757205625,1258.0
82,41984,23,1812,0.028647663188166916,-0.02246595823089592,-0.01507265493273735,0.0004092704424510632,-43.149447441101074,0.2236328125,0.018425645,0.3726505637168884,0.2,1296,0.9757210612297058,-2.679904606060606,1258.0
83,42496,23,1813,0.06754054280463606,-0.026056001894176006,-0.01173652894794941,0.0004092704424510632,-43.177611112594604,0.2694091796875,0.029175103,0.6231362819671631,0.2,1312,0.9763439893722534,-2.679904606060606,1258.0
84,43008,23,1813,0.021448768733534962,-0.020267008774681017,-0.030227260664105415,0.0004092704424510632,-43.19905066490173,0.181396484375,0.015253909,-0.615572452545166,0.2,1328,0.9769574403762817,-2.677986117647059,1258.0
85,43520,23,1813,0.10998805286362767,-0.01882137657958083,0.032051555812358856,0.0004092704424510632,-43.21247982978821,0.157470703125,0.016986849,0.5321156978607178,0.2,1344,0.9773189425468445,-2.677986117647059,1258.0
86,44032,24,1813,0.01931050096754916,-0.018236906733363867,-0.017188791185617447,0.0004092704424510632,-43.23524618148804,0.1875,0.016212223,0.08518719673156738,0.2,1360,0.9786288738250732,-2.6860166857142858,1258.0
87,44544,24,1813,0.13702538749203086,-0.021823691073223017,0.02485189214348793,0.0004092704424510632,-43.26184701919556,0.1634521484375,0.017821908,0.45344018936157227,0.2,1376,0.9785868525505066,-2.6860166857142858,1258.0
88,45056,24,1813,0.005813102106912993,-0.031655583159590606,-0.0406712144613266,0.0004092704424510632,-43.26255202293396,0.272216796875,0.023438632,-1.1015596389770508,0.2,1392,0.9792750477790833,-2.6860166857142858,1258.0
89,45568,25,1813,0.0035696260165423155,-0.024080392526229843,-0.03009350225329399,0.0004092704424510632,-43.23286187648773,0.2467041015625,0.020929756,0.17150765657424927,0.2,1408,0.9761159420013428,-2.6861009722222224,1258.0
90,46080,25,1812,0.18889387068338692,-0.02223256712022703,0.02111290767788887,0.0004092704424510632,-43.15376162528992,0.1387939453125,0.020380486,0.10442453622817993,0.2,1424,0.9750301241874695,-2.6861009722222224,1258.0
91,46592,25,1812,0.05192111211363226,-0.02386342031240929,-0.018729133531451225,0.0004092704424510632,-43.13613140583038,0.2152099609375,0.026597641,-0.05229640007019043,0.2,1440,0.9748668074607849,-2.6873371081081086,1258.0
92,47104,25,1813,0.19392419466748834,-0.01952583677484654,0.0553387813270092,0.0004092704424510632,-43.14207375049591,0.1383056640625,0.018829115,0.5733499526977539,0.2,1456,0.9753832817077637,-2.6873371081081086,1258.0
93,47616,26,1813,0.011437687877332792,-0.019882181702996604,-0.018640823662281036,0.0004092704424510632,-43.1589252948761,0.2042236328125,0.016707081,-0.5524914264678955,0.2,1472,0.9758419990539551,-2.6873371081081086,1258.0
94,48128,26,1812,0.0075368761899881065,-0.02574921352788806,-0.03324783965945244,0.0004092704424510632,-43.20132291316986,0.264892578125,0.022638954,-0.5058894157409668,0.2,1488,0.9782713651657104,-2.6892098421052633,1258.0
95,48640,26,1811,0.1666685533709824,-0.014629073433752637,0.013316217809915543,0.0004092704424510632,-43.2580281496048,0.0972900390625,0.014709869,0.28645598888397217,0.2,1504,0.9785767793655396,-2.6892098421052633,1258.0
96,49152,27,1811,0.048694650060497224,-0.02314959978684783,-0.016396380960941315,0.0004092704424510632,-43.23049247264862,0.234130859375,0.021165848,-0.7336398363113403,0.2,1520,0.9768130779266357,-2.688628,1258.0
97,49664,27,1811,0.2717477413825691,-0.020621353542082943,0.07676459103822708,0.0004092704424510632,-43.17023313045502,0.22607421875,0.01906295,0.3982207775115967,0.2,1536,0.9752498865127563,-2.688628,1258.0
98,50176,27,1811,0.0241399445803836,-0.025968688263674267,-0.03328164666891098,0.0004092704424510632,-43.157264709472656,0.22802734375,0.019401282,0.44498318433761597,0.2,1552,0.976028561592102,-2.688628,1258.0
99,50688,27,1811,0.004401566242449917,-0.025694775365991518,-0.03722938522696495,0.0004092704424510632,-43.17347753047943,0.2503662109375,0.016846448,0.21454918384552002,0.2,1568,0.9763143062591553,-2.6883036750000002,1258.0
100,51200,28,1812,0.22085357178002596,-0.020961539004929364,0.057766806334257126,0.0004092704424510632,-43.17591619491577,0.1624755859375,0.015716871,0.23380130529403687,0.2,1584,0.9762873649597168,-2.6883036750000002,1258.0
101,51712,28,1813,0.029960661893710494,-0.021664304615114816,-0.018142670392990112,0.0004092704424510632,-43.17334520816803,0.2164306640625,0.019048173,-0.4846712350845337,0.2,1600,0.9763132333755493,-2.6861307317073173,1258.0
102,52224,28,1813,0.2579373260959983,-0.020826595195103437,0.08990921080112457,0.0004092704424510632,-43.17478883266449,0.1572265625,0.016758755,0.315288245677948,0.2,1616,0.9762711524963379,-2.6861307317073173,1258.0
103,52736,29,1813,0.022856679395772517,-0.027497018047142774,-0.025243811309337616,0.0004092704424510632,-43.1798620223999,0.2978515625,0.02590444,0.42433226108551025,0.2,1632,0.9770769476890564,-2.6861307317073173,1258.0
104,53248,29,1813,0.003906837486283621,-0.027167027059476823,-0.03672131150960922,0.0004092704424510632,-43.228731632232666,0.259033203125,0.021133795,-1.2277348041534424,0.2,1648,0.9792450070381165,-2.684225690476191,1258.0
105,53760,29,1812,0.2114383508451283,-0.022280760807916522,0.019305963069200516,0.0004092704424510632,-43.27051913738251,0.1806640625,0.025465462,0.1271117925643921,0.2,1664,0.9795083403587341,-2.684225690476191,1258.0
106,54272,29,1812,0.026582794496789575,-0.02714287061826326,-0.029694201424717903,0.0004092704424510632,-43.266075015068054,0.22509765625,0.01783017,-0.9433363676071167,0.2,1680,0.979480504989624,-2.6827668837209306,1258.0
107,54784,30,1813,0.1466252664104104,-0.01752690408466151,0.02561953105032444,0.0004092704424510632,-43.25845909118652,0.146240234375,0.023594946,0.4099302291870117,0.2,1696,0.9789909720420837,-2.6827668837209306,1258.0
108,55296,30,1813,0.05467705021146685,-0.021110720073920675,-0.013862032443284988,0.0004092704424510632,-43.24942219257355,0.26806640625,0.028751547,-0.048462748527526855,0.2,1712,0.979465126991272,-2.6827668837209306,1258.0
109,55808,30,1814,0.01467788900481537,-0.02746669846237637,-0.03040343150496483,0.0004092704424510632,-43.25970721244812,0.2518310546875,0.019183766,0.19743210077285767,0.2,1728,0.9787304401397705,-2.6843081818181824,1258.0
110,56320,31,1813,0.09130093606654555,-0.017598606485989876,-0.0013943389058113098,0.0004092704424510632,-43.22654163837433,0.1878662109375,0.016721457,0.48565030097961426,0.2,1744,0.9779485464096069,-2.6843081818181824,1258.0
111,56832,31,1813,0.05061059631407261,-0.019100605495623313,-0.012896418571472168,0.0004092704424510632,-43.206146597862244,0.180908203125,0.015789934,-0.8977639675140381,0.2,1760,0.9770105481147766,-2.6796008666666675,1258.0
112,57344,31,1813,0.16194243752397597,-0.02396565543313045,0.00737767294049263,0.0004092704424510632,-43.18194830417633,0.1392822265625,0.023060724,0.4792868494987488,0.2,1776,0.9765961170196533,-2.6796008666666675,1258.0
113,57856,31,1813,0.07059169979766011,-0.023166936356574297,-0.0043306536972522736,0.0004092704424510632,-43.16386032104492,0.2257080078125,0.022132434,-0.3950793743133545,0.2,1792,0.9751936793327332,-2.6796008666666675,1258.0
114,58368,32,1814,0.04612271976657212,-0.021172908309381455,-0.025605633854866028,0.0004092704424510632,-43.10616457462311,0.19873046875,0.016646659,0.6281260848045349,0.2,1808,0.9736113548278809,-2.6817895000000007,1258.0
115,58880,32,1814,0.03385426930617541,-0.02153962428565137,-0.010156888514757156,0.0004092704424510632,-43.05807340145111,0.28173828125,0.03237647,0.7146155834197998,0.2,1824,0.9724524021148682,-2.6817895000000007,1258.0
116,59392,32,1814,0.051610445720143616,-0.020837936986936256,-0.01090230979025364,0.0004092704424510632,-43.038960099220276,0.1881103515625,0.016292406,-1.5015206336975098,0.2,1840,0.9725551605224609,-2.6858032340425537,1258.0
117,59904,33,1814,0.1686732922680676,-0.021399044766440056,0.025953073054552078,0.0004092704424510632,-43.04301035404205,0.14404296875,0.016892742,0.4852181077003479,0.2,1856,0.9724781513214111,-2.6858032340425537,1258.0
118,60416,33,1811,0.07760937546845526,-0.024593923692009412,-0.0033371224999427795,0.0004092704424510632,-43.04127836227417,0.21826171875,0.02144527,-0.389310359954834,0.2,1872,0.9727803468704224,-2.683450541666667,1258.0
119,60928,33,1810,0.1474563106894493,-0.0189132722443901,0.03823256865143776,0.0004092704424510632,-43.06072723865509,0.1494140625,0.018995252,0.5456425547599792,0.2,1888,0.9734146595001221,-2.683450541666667,1258.0
120,61440,33,1809,0.06627998559270054,-0.0255224928696407,0.0017177313566207886,0.0004092704424510632,-43.05133044719696,0.2904052734375,0.015659552,-0.07282817363739014,0.2,1904,0.9716545343399048,-2.683450541666667,1258.0
121,61952,34,1809,0.026509757502935827,-0.029289630329003558,-0.02395140752196312,0.0004092704424510632,-42.98159623146057,0.3048095703125,0.025003262,-0.9326962232589722,0.2,1920,0.9692043662071228,-2.6854942448979595,1258.0
122,62464,34,1808,0.12999510718509555,-0.02198721989407204,-0.010796118527650833,0.0004092704424510632,-42.905341148376465,0.16162109375,0.021057475,0.4853936433792114,0.2,1936,0.9670255780220032,-2.6854942448979595,1258.0
123,62976,34,1807,0.05968342022970319,-0.025301003028289415,-0.01217583566904068,0.0004092704424510632,-42.86444938182831,0.2659912109375,0.020368457,-0.4720010757446289,0.2,1952,0.9673973321914673,-2.6867490400000005,1258.0
124,63488,35,1807,0.14346989314071834,-0.02405984461074695,0.021790243685245514,0.0004092704424510632,-42.899778604507446,0.1746826171875,0.022810265,0.5503436326980591,0.2,1968,0.9687565565109253,-2.6867490400000005,1258.0
125,64000,35,1808,0.04676701023709029,-0.023365829656540882,-0.019578097388148308,0.0004092704424510632,-42.94758915901184,0.2435302734375,0.021945829,-0.25093114376068115,0.2,1984,0.9702672362327576,-2.6867490400000005,1258.0
