time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/approx_kl,train/explained_variance,train/clip_fraction,train/learning_rate,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
13,1280,5,6656,-0.03345181420445442,0.017527318,0.0013723373413085938,0.2740478515625,0.0004092704424510632,-43.99382555484772,0.2,-0.027756021328968927,1.0015733242034912,0.01206282080966048,192,1223.0,-2.5461632
14,1275,5,7168,-0.03919667750597,0.015224438,1.519918441772461e-05,0.2261962890625,0.0004092704424510632,-44.0108767747879,0.2,-0.023323588189668953,1.0003780126571655,0.0030882191895216238,208,1223.0,-2.5461632
15,1271,6,7680,-0.02851147949695587,0.013059992,0.002786695957183838,0.1981201171875,0.0004092704424510632,-43.97173225879669,0.2,-0.01994541854946874,0.9995986223220825,0.003913834116247017,224,1223.0,-2.550308166666667
16,1268,6,8192,-0.022654512897133827,0.020748483,0.0014709830284118652,0.2772216796875,0.0004092704424510632,-43.947699785232544,0.2,-0.028213108627824113,0.9987366795539856,0.025238429254386574,240,1223.0,-2.550308166666667
17,1265,6,8704,-0.04351485148072243,0.014547529,-0.003701329231262207,0.2254638671875,0.0004092704424510632,-43.898961782455444,0.2,-0.02715734308003448,0.9957574009895325,0.0017334466756437905,256,1223.0,-2.5392580000000002
18,1262,7,9216,-0.02284097485244274,0.017545639,0.001938462257385254,0.2509765625,0.0004092704424510632,-43.83438742160797,0.2,-0.02319667043775553,0.9960651397705078,0.035065364150796086,272,1223.0,-2.5392580000000002
19,1260,7,9728,-0.038313403725624084,0.017144063,0.004421889781951904,0.259521484375,0.0004092704424510632,-43.837002992630005,0.2,-0.023444501275662333,0.9944865107536316,0.003019236286490923,288,1223.0,-2.5392580000000002
20,1257,8,10240,-0.036244962364435196,0.015952688,-0.0011854171752929688,0.2047119140625,0.0004092704424510632,-43.75550162792206,0.2,-0.021860810913494788,0.9913578033447266,0.0036228119970473927,304,1223.0,-2.541733
21,1255,8,10752,-0.0007038749754428864,0.020384675,0.0018430352210998535,0.26123046875,0.0004092704424510632,-43.69086015224457,0.2,-0.026412811683258042,0.9908425807952881,0.052603728021495044,320,1223.0,-2.541733
22,1254,8,11264,-0.04761261120438576,0.024121534,-0.14723801612854004,0.3299560546875,0.0004092704424510632,-43.67459237575531,0.2,-0.03573422969202511,0.9898334741592407,0.0028331105240795296,336,1223.0,-2.5375505555555553
23,1253,9,11776,0.0016663745045661926,0.016832186,0.001631319522857666,0.2476806640625,0.0004092704424510632,-43.61410081386566,0.2,-0.023696746517089196,0.9866390824317932,0.0658807612489909,352,1223.0,-2.5375505555555553
24,1251,9,12288,-0.04020295292139053,0.0194322,-0.06596171855926514,0.2490234375,0.0004092704424510632,-43.523866415023804,0.2,-0.02369619338423945,0.9849908947944641,0.00125295964153338,368,1223.0,-2.5521457999999995
25,1250,10,12800,-0.0004952400922775269,0.015198626,0.004812955856323242,0.218017578125,0.0004092704424510632,-43.522937297821045,0.2,-0.020888569590169936,0.9864398241043091,0.06949351145885885,384,1223.0,-2.5521457999999995
26,1249,10,13312,-0.017949886620044708,0.015863221,0.06445783376693726,0.1993408203125,0.0004092704424510632,-43.55011522769928,0.2,-0.02121040275960695,0.9863108396530151,0.002872108238079818,400,1223.0,-2.5521457999999995
27,1247,11,13824,-0.05301382765173912,0.019621138,-3.349781036376953e-05,0.2523193359375,0.0004092704424510632,-43.54134941101074,0.2,-0.029738995028310455,0.9859277009963989,0.003038317165191984,416,1223.0,-2.5438863636363633
28,1247,11,14336,-0.015203457325696945,0.024603445,0.005273580551147461,0.29052734375,0.0004092704424510632,-43.51516807079315,0.2,-0.03169997487566434,0.9847432374954224,0.07953125599306077,432,1223.0,-2.5438863636363633
29,1246,11,14848,-0.03483137860894203,0.020314135,-0.07883918285369873,0.2406005859375,0.0004092704424510632,-43.49683165550232,0.2,-0.02640281843196135,0.9854227304458618,0.002239368794107577,448,1223.0,-2.539392666666666
30,1245,12,15360,-0.014397922903299332,0.037615314,0.06222027540206909,0.3138427734375,0.0004092704424510632,-43.501150488853455,0.2,-0.033925310999620706,0.9841264486312866,0.06844668288249522,464,1223.0,-2.539392666666666
31,1244,12,15872,-0.03266841173171997,0.017542055,0.021799683570861816,0.224365234375,0.0004092704424510632,-43.445695877075195,0.2,-0.02634045627200976,0.9823043346405029,0.004964464824297465,480,1223.0,-2.539392666666666
32,1242,13,16384,-0.049647510051727295,0.018589541,0.06715148687362671,0.25537109375,0.0004092704424510632,-43.38862645626068,0.2,-0.032707512844353914,0.9808450937271118,0.0035981328692287207,496,1223.0,-2.531337769230769
33,1240,13,16896,-0.006489597260951996,0.034371786,0.03700023889541626,0.2890625,0.0004092704424510632,-43.36330580711365,0.2,-0.024206445043091662,0.9810725450515747,0.06201298953965306,512,1223.0,-2.531337769230769
34,1238,14,17408,-0.040908634662628174,0.016920494,-1.4825570583343506,0.217041015625,0.0004092704424510632,-43.3738579750061,0.2,-0.026519673789152876,0.9813706278800964,0.004669387766625732,528,1223.0,-2.5138327857142855
35,1237,14,17920,0.007629420608282089,0.015929446,0.08364647626876831,0.172119140625,0.0004092704424510632,-43.36328196525574,0.2,-0.01949931454146281,0.9804428815841675,0.08796817343682051,544,1223.0,-2.5138327857142855
36,1231,14,18432,-0.03663787245750427,0.0145471245,-0.6973137855529785,0.2176513671875,0.0004092704424510632,-43.34511744976044,0.2,-0.02446127441362478,0.9804101586341858,0.003485000241198577,560,1223.0,-2.5014782666666666
37,1227,15,18944,0.001165684312582016,0.016815148,0.00795680284500122,0.2032470703125,0.0004092704424510632,-43.35866069793701,0.2,-0.023899530031485483,0.9816513061523438,0.13378810114227235,576,1223.0,-2.5014782666666666
38,1226,15,19456,-0.03776467218995094,0.016102541,-0.32688379287719727,0.200439453125,0.0004092704424510632,-43.39604949951172,0.2,-0.024714594124816358,0.9820656776428223,0.005095871252706274,592,1223.0,-2.5014782666666666
39,1226,16,19968,-0.04591633751988411,0.018785473,0.04293489456176758,0.219482421875,0.0004092704424510632,-43.391488552093506,0.2,-0.02729450596962124,0.9815784692764282,0.0035453003220027313,608,1223.0,-2.5011103125
40,1226,16,20480,0.01111694797873497,0.015720952,0.04859250783920288,0.1724853515625,0.0004092704424510632,-43.36473500728607,0.2,-0.020670897443778813,0.9805595278739929,0.11470566561911255,624,1223.0,-2.5011103125
41,1225,17,20992,-0.03113514743745327,0.016110284,-0.9189949035644531,0.1922607421875,0.0004092704424510632,-43.36003339290619,0.2,-0.022700175206409767,0.9819360971450806,0.01178399461787194,640,1223.0,-2.5001850588235293
42,1225,17,21504,0.0025610830634832382,0.016680397,0.23261409997940063,0.1710205078125,0.0004092704424510632,-43.401082277297974,0.2,-0.018279074589372613,0.981847882270813,0.09609765687491745,656,1223.0,-2.5001850588235293
43,1226,17,22016,-0.023501833900809288,0.019631457,0.04609626531600952,0.220703125,0.0004092704424510632,-43.370758056640625,0.2,-0.021880020358366892,0.9807369112968445,0.005072830572316889,672,1223.0,-2.5029092777777775
44,1225,18,22528,-0.003827761858701706,0.019920252,0.01951521635055542,0.227294921875,0.0004092704424510632,-43.32861864566803,0.2,-0.02248574002442183,0.9792792201042175,0.1356442307587713,688,1223.0,-2.5029092777777775
45,1225,18,23040,-0.019161824136972427,0.0161258,-0.31833505630493164,0.2147216796875,0.0004092704424510632,-43.28832507133484,0.2,-0.02351032869773917,0.978401243686676,0.005770106217823923,704,1223.0,-2.5029092777777775
46,1225,19,23552,-0.03531715273857117,0.025017409,0.05021321773529053,0.26025390625,0.0004092704424510632,-43.267887115478516,0.2,-0.02802804615930654,0.977676272392273,0.0034334030642639846,720,1223.0,-2.503005894736842
47,1225,19,24064,0.026487909257411957,0.017612543,0.1134943962097168,0.1563720703125,0.0004092704424510632,-43.252246618270874,0.2,-0.017866821130155586,0.9773589968681335,0.1493170508183539,736,1223.0,-2.503005894736842
48,1225,20,24576,-0.04081179201602936,0.016057983,-0.49334120750427246,0.241455078125,0.0004092704424510632,-43.255106687545776,0.2,-0.02304914259002544,0.9781452417373657,0.006529925056383945,752,1223.0,-2.4926000499999996
49,1224,20,25088,0.020850811153650284,0.014723746,0.23179709911346436,0.1661376953125,0.0004092704424510632,-43.286341190338135,0.2,-0.02000606329238508,0.9789469838142395,0.1535113351419568,768,1223.0,-2.4926000499999996
50,1223,20,25600,-0.04101981595158577,0.018478632,-0.7616256475448608,0.2481689453125,0.0004092704424510632,-43.293681621551514,0.2,-0.028139514004578814,0.9784692525863647,0.0036237123495084234,784,1223.0,-2.4926000499999996
51,1223,21,26112,-0.04909392073750496,0.021102399,0.00945746898651123,0.2662353515625,0.0004092704424510632,-43.262696385383606,0.2,-0.03236368660873268,0.9776259660720825,0.002645997592480853,800,1223.0,-2.4811865714285712
52,1223,21,26624,-0.00829264149069786,0.018580068,0.12724071741104126,0.145751953125,0.0004092704424510632,-43.24689257144928,0.2,-0.0209656665683724,0.9774022698402405,0.141835551825352,816,1223.0,-2.4811865714285712
53,1222,22,27136,-0.029909968376159668,0.017207284,-5.087919235229492,0.2001953125,0.0004092704424510632,-43.25384175777435,0.2,-0.026052655739476904,0.9784972071647644,0.00876565398357343,832,1223.0,-2.481052545454545
54,1222,22,27648,-0.00221971794962883,0.026748525,0.052194952964782715,0.29736328125,0.0004092704424510632,-43.299272775650024,0.2,-0.025912656274158508,0.9799191355705261,0.16949083004146814,848,1223.0,-2.481052545454545
55,1222,23,28160,-0.03553729131817818,0.02225177,-1.1194417476654053,0.302734375,0.0004092704424510632,-43.34341323375702,0.2,-0.03210248538380256,0.9813510775566101,0.004627010290278122,864,1223.0,-2.4700266956521735
56,1222,23,28672,0.027035098522901535,0.022805303,0.08631938695907593,0.207763671875,0.0004092704424510632,-43.376415371894836,0.2,-0.025052993340068497,0.9818260073661804,0.18502568872645497,880,1223.0,-2.4700266956521735
57,1222,23,29184,-0.02783695049583912,0.013901368,-0.35917580127716064,0.2281494140625,0.0004092704424510632,-43.40146315097809,0.2,-0.021951529721263796,0.983364999294281,0.004364760396128986,896,1223.0,-2.4700266956521735
58,1221,24,29696,-0.018933627754449844,0.016682297,0.07649469375610352,0.2513427734375,0.0004092704424510632,-43.42294764518738,0.2,-0.027083493681857362,0.9826905131340027,0.0027284316856821533,912,1223.0,-2.468962041666667
59,1221,24,30208,0.016865409910678864,0.011679191,0.1787099838256836,0.088134765625,0.0004092704424510632,-43.39348554611206,0.2,-0.010645203379681334,0.9818634390830994,0.19972428679466248,928,1223.0,-2.468962041666667
60,1221,25,30720,-0.0331912636756897,0.019187182,-1.7726523876190186,0.2679443359375,0.0004092704424510632,-43.392982482910156,0.2,-0.027940030908212066,0.9828762412071228,0.007309102307772264,944,1223.0,-2.4659888800000003
61,1220,25,31232,0.044472597539424896,0.027468558,0.015460848808288574,0.255126953125,0.0004092704424510632,-43.412407875061035,0.2,-0.023968405454070307,0.9825695157051086,0.277283797506243,960,1223.0,-2.4659888800000003
62,1220,26,31744,-0.026101557537913322,0.0147548895,-0.9343962669372559,0.2027587890625,0.0004092704424510632,-43.422985911369324,0.2,-0.020261931495042518,0.984286904335022,0.008729068984393962,976,1223.0,-2.4659888800000003
63,1220,26,32256,-0.03824879601597786,0.01731139,0.23510050773620605,0.2677001953125,0.0004092704424510632,-43.48019981384277,0.2,-0.028113693377235904,0.9853827953338623,0.004048841357871424,992,1223.0,-2.4647195
64,1220,26,32768,0.011801514774560928,0.0114898365,0.26961714029312134,0.0755615234375,0.0004092704424510632,-43.49614715576172,0.2,-0.009805567911826074,0.9848304390907288,0.13808377797249705,1008,1223.0,-2.4647195
65,1220,27,33280,-0.027013607323169708,0.01595584,-3.867339611053467,0.2359619140625,0.0004092704424510632,-43.46606731414795,0.2,-0.021663796971552074,0.9839192628860474,0.0147457500861492,1024,1223.0,-2.461626888888889
66,1220,27,33792,0.04922814667224884,0.019546688,0.040603041648864746,0.163330078125,0.0004092704424510632,-43.44199764728546,0.2,-0.02365096181165427,0.9834505915641785,0.23254524590447545,1040,1223.0,-2.461626888888889
67,1220,28,34304,-0.04188936576247215,0.016182095,-2.154571294784546,0.21826171875,0.0004092704424510632,-43.43001639842987,0.2,-0.02469856724201236,0.9834054708480835,0.005992847291054204,1056,1223.0,-2.4610833571428574
68,1220,28,34816,0.021520037204027176,0.013614159,0.04530459642410278,0.1175537109375,0.0004092704424510632,-43.44081437587738,0.2,-0.017093716211093124,0.983732283115387,0.245223623001948,1072,1223.0,-2.4610833571428574
69,1220,28,35328,-0.019426001235842705,0.019009542,-1.2593555450439453,0.2432861328125,0.0004092704424510632,-43.442583203315735,0.2,-0.02305909394635819,0.98371422290802,0.004096459932043217,1088,1223.0,-2.4610833571428574
70,1220,29,35840,-0.04753547161817551,0.024829283,0.03430575132369995,0.275390625,0.0004092704424510632,-43.44512903690338,0.2,-0.03380109967838507,0.9841263294219971,0.0031499396172876004,1104,1223.0,-2.4571843448275863
71,1220,29,36352,0.008632224053144455,0.017483573,0.1114729642868042,0.1011962890625,0.0004092704424510632,-43.44817852973938,0.2,-0.017658006356214173,0.9834685921669006,0.2218308171723038,1120,1223.0,-2.4571843448275863
72,1219,30,36864,-0.035213321447372437,0.026673643,-1.4259378910064697,0.2972412109375,0.0004092704424510632,-43.422675251960754,0.2,-0.03145234737894498,0.9828037023544312,0.00996902649058029,1136,1223.0,-2.4555819333333333
73,1220,30,37376,0.037427760660648346,0.015657347,0.3592448830604553,0.077392578125,0.0004092704424510632,-43.40447926521301,0.2,-0.013452501909341663,0.982265830039978,0.1969285097438842,1152,1223.0,-2.4555819333333333
74,1220,31,37888,-0.03437817096710205,0.017497402,-1.342860221862793,0.2130126953125,0.0004092704424510632,-43.36610412597656,0.2,-0.02266297349706292,0.9806607365608215,0.005172731696802657,1168,1223.0,-2.4555819333333333
75,1219,31,38400,-0.03136863186955452,0.016588602,0.564788818359375,0.223388671875,0.0004092704424510632,-43.341121315956116,0.2,-0.022683180679450743,0.9807118773460388,0.013485745526850224,1184,1223.0,-2.4550603548387095
76,1219,31,38912,-0.008905235677957535,0.028555732,0.4928317666053772,0.1796875,0.0004092704424510632,-43.34620690345764,0.2,-0.02076004014816135,0.9811834096908569,0.09121096378657967,1200,1223.0,-2.4550603548387095
77,1219,32,39424,-0.0330449640750885,0.018760964,-5.326033115386963,0.2144775390625,0.0004092704424510632,-43.35703909397125,0.2,-0.024382089788559824,0.9809005260467529,0.012922506692120805,1216,1223.0,-2.4556485
78,1219,32,39936,0.02944703958928585,0.014161078,0.07385188341140747,0.1103515625,0.0004092704424510632,-43.34129214286804,0.2,-0.015911583323031664,0.9804936051368713,0.28823176212608814,1232,1223.0,-2.4556485
79,1219,33,40448,-0.0282440148293972,0.021149162,-1.4048285484313965,0.227783203125,0.0004092704424510632,-43.32422637939453,0.2,-0.024299857555888593,0.97980797290802,0.003801096769166179,1248,1223.0,-2.4584052121212125
80,1219,33,40960,0.08911335468292236,0.016879532,0.059642016887664795,0.1483154296875,0.0004092704424510632,-43.314022064208984,0.2,-0.018409463751595467,0.9801617860794067,0.36945240618661046,1264,1223.0,-2.4584052121212125
81,1219,34,41472,-0.034869685769081116,0.024877246,-2.9265971183776855,0.285400390625,0.0004092704424510632,-43.32693004608154,0.2,-0.029440211874316446,0.9808028936386108,0.005461137247039005,1280,1223.0,-2.4584052121212125
82,1219,34,41984,-0.042181700468063354,0.020672051,0.06260442733764648,0.266845703125,0.0004092704424510632,-43.339975357055664,0.2,-0.031161487015197054,0.9804486632347107,0.003386088505067164,1296,1223.0,-2.454352
83,1219,34,42496,0.013983633369207382,0.020366907,0.21253013610839844,0.127685546875,0.0004092704424510632,-43.32014274597168,0.2,-0.021531743608647957,0.9800013899803162,0.2697125510312617,1312,1223.0,-2.454352
84,1219,35,43008,-0.011900358833372593,0.021913458,-3.108886241912842,0.236328125,0.0004092704424510632,-43.31451344490051,0.2,-0.02394582293345593,0.9802521467208862,0.035523436905350536,1328,1223.0,-2.4523694000000003
85,1219,35,43520,0.0915582925081253,0.016405564,0.08414268493652344,0.1328125,0.0004092704424510632,-43.31956624984741,0.2,-0.02093892944685649,0.9802747368812561,0.34499859414063394,1344,1223.0,-2.4523694000000003
86,1219,36,44032,-0.025665273889899254,0.028466463,-0.42215287685394287,0.27880859375,0.0004092704424510632,-43.3249728679657,0.2,-0.029582348717667628,0.9809786081314087,0.020340776478406042,1360,1223.0,-2.451781888888889
87,1219,36,44544,0.060088250786066055,0.016018819,0.7446647882461548,0.1505126953125,0.0004092704424510632,-43.34690749645233,0.2,-0.01863281408441253,0.981211245059967,0.24322911398485303,1376,1223.0,-2.451781888888889
88,1219,36,45056,-0.02287277951836586,0.02360338,-1.7628777027130127,0.2791748046875,0.0004092704424510632,-43.353872656822205,0.2,-0.023320623688050546,0.9819635152816772,0.00763012257812079,1392,1223.0,-2.451781888888889
89,1219,37,45568,-0.040592994540929794,0.01686655,0.02240675687789917,0.266845703125,0.0004092704424510632,-43.39362168312073,0.2,-0.0267792837403249,0.9836471676826477,0.003209556522051571,1408,1223.0,-2.4458320270270275
90,1218,37,46080,0.021954813972115517,0.010501612,0.28062307834625244,0.0703125,0.0004092704424510632,-43.43009388446808,0.2,-0.010871027363464236,0.984321653842926,0.21745075017679483,1424,1223.0,-2.4458320270270275
91,1218,38,46592,-0.02946288324892521,0.019689674,-2.0039281845092773,0.2734375,0.0004092704424510632,-43.44609463214874,0.2,-0.02583096305897925,0.9849253296852112,0.00528884849336464,1440,1223.0,-2.4462068947368425
92,1218,38,47104,0.01606297492980957,0.010537231,0.31905436515808105,0.08203125,0.0004092704424510632,-43.46436107158661,0.2,-0.014019845388247631,0.9851828813552856,0.2693717845249921,1456,1223.0,-2.4462068947368425
93,1218,39,47616,-0.037756189703941345,0.021266118,-0.6021788120269775,0.2666015625,0.0004092704424510632,-43.43962359428406,0.2,-0.02734775358112529,0.9830377697944641,0.005612070199276786,1472,1223.0,-2.4462068947368425
94,1218,39,48128,-0.0286415982991457,0.01953847,0.24479413032531738,0.2724609375,0.0004092704424510632,-43.3654659986496,0.2,-0.030698467962793075,0.9817692637443542,0.005895285736187361,1488,1223.0,-2.445668717948718
95,1218,39,48640,0.011015806347131729,0.016561013,0.4598231315612793,0.0848388671875,0.0004092704424510632,-43.35557150840759,0.2,-0.015196803578874096,0.9819400310516357,0.14543326874263585,1504,1223.0,-2.445668717948718
96,1218,40,49152,-0.02702154405415058,0.012335868,-4.222599506378174,0.1727294921875,0.0004092704424510632,-43.37058186531067,0.2,-0.01948030130006373,0.9830600619316101,0.009934927802532911,1520,1223.0,-2.4415308000000002
97,1218,40,49664,0.022519756108522415,0.010489417,0.16426700353622437,0.0653076171875,0.0004092704424510632,-43.40040457248688,0.2,-0.015517316802288406,0.9835681915283203,0.39415065944194794,1536,1223.0,-2.4415308000000002
98,1218,41,50176,-0.03863362595438957,0.027943745,-1.8106870651245117,0.26513671875,0.0004092704424510632,-43.435317635536194,0.2,-0.02776908702799119,0.9861584305763245,0.010729919478762895,1552,1223.0,-2.438355024390244
99,1218,41,50688,0.045863471925258636,0.008833479,0.35923469066619873,0.02880859375,0.0004092704424510632,-43.514673709869385,0.2,-0.010166155028855428,0.9873637557029724,0.3232798723038286,1568,1223.0,-2.438355024390244
100,1218,42,51200,-0.0351174995303154,0.01683575,-0.49372243881225586,0.2139892578125,0.0004092704424510632,-43.543359994888306,0.2,-0.022174630241352133,0.9887317419052124,0.0058050108345923945,1584,1223.0,-2.438355024390244
101,1217,42,51712,-0.03512459993362427,0.017742582,0.09677600860595703,0.2193603515625,0.0004092704424510632,-43.56321156024933,0.2,-0.023760936805047095,0.9885678887367249,0.004936905905196909,1600,1223.0,-2.4383330000000005
102,1217,42,52224,0.011238589882850647,0.013907738,0.34664052724838257,0.0494384765625,0.0004092704424510632,-43.56987023353577,0.2,-0.012620343259186484,0.9890726208686829,0.2395474526565522,1616,1223.0,-2.4383330000000005
103,1218,43,52736,-0.05074039474129677,0.024173072,-3.726597785949707,0.312255859375,0.0004092704424510632,-43.60462760925293,0.2,-0.0262748386739986,0.9910358190536499,0.006072129210224375,1632,1223.0,-2.4357020000000005
104,1218,43,53248,0.027936497703194618,0.014665464,0.14268499612808228,0.0850830078125,0.0004092704424510632,-43.649884819984436,0.2,-0.016548281084396876,0.9913250207901001,0.3610764555633068,1648,1223.0,-2.4357020000000005
105,1217,44,53760,-0.03847803175449371,0.018862179,0.08627206087112427,0.2608642578125,0.0004092704424510632,-43.61065447330475,0.2,-0.025955915625672787,0.9884108304977417,0.012839489587349817,1664,1223.0,-2.4357020000000005
106,1217,44,54272,-0.01849445514380932,0.020688532,0.5188916921615601,0.2601318359375,0.0004092704424510632,-43.55102074146271,0.2,-0.026906602084636688,0.9880580306053162,0.05044664698652923,1680,1223.0,-2.4348671818181824
107,1217,45,54784,-0.01584794744849205,0.02045328,0.8235903978347778,0.113525390625,0.0004092704424510632,-43.55115759372711,0.2,-0.014837073715170845,0.9880183339118958,0.10426117107272148,1696,1223.0,-2.4348671818181824
108,1217,45,55296,-0.019233478233218193,0.016546456,-2.2262611389160156,0.208251953125,0.0004092704424510632,-43.55190861225128,0.2,-0.023363858956145123,0.9880884289741516,0.047372250468470156,1712,1223.0,-2.430605288888889
109,1217,45,55808,0.00020142272114753723,0.010240706,0.2758241295814514,0.1646728515625,0.0004092704424510632,-43.55415058135986,0.2,-0.018866548140067607,0.9877927899360657,0.2885080856503919,1728,1223.0,-2.430605288888889
110,1217,46,56320,-0.04441719874739647,0.015094016,-1.3516058921813965,0.236328125,0.0004092704424510632,-43.530545473098755,0.2,-0.02768597102840431,0.9869202375411987,0.003527848166413605,1744,1223.0,-2.4333245652173914
111,1217,46,56832,0.05696564540266991,0.013876284,0.43875932693481445,0.0880126953125,0.0004092704424510632,-43.50505864620209,0.2,-0.013068799809843767,0.9866570830345154,0.26932652690447867,1760,1223.0,-2.4333245652173914
112,1216,47,57344,-0.01728867180645466,0.012274234,-0.567089319229126,0.171875,0.0004092704424510632,-43.50115978717804,0.2,-0.01662133092759177,0.9865585565567017,0.005138641667144839,1776,1223.0,-2.4333245652173914
113,1216,47,57856,-0.025860851630568504,0.0123240715,0.04837632179260254,0.1580810546875,0.0004092704424510632,-43.49228298664093,0.2,-0.0158259762392845,0.986275315284729,0.0038544732160517015,1792,1223.0,-2.430940936170213
114,1217,47,58368,0.04693564027547836,0.012227262,0.3151467442512512,0.0595703125,0.0004092704424510632,-43.48538529872894,0.2,-0.014616172287787776,0.9861007928848267,0.2931232542032376,1808,1223.0,-2.430940936170213
115,1217,48,58880,-0.022915203124284744,0.01953976,-2.450335741043091,0.240234375,0.0004092704424510632,-43.49552607536316,0.2,-0.022103346680523828,0.9870160818099976,0.019064697495196015,1824,1223.0,-2.4323339583333334
116,1217,48,59392,0.040098294615745544,0.0099674305,0.40448296070098877,0.08203125,0.0004092704424510632,-43.5188273191452,0.2,-0.012189240100269672,0.9874893426895142,0.22930638981051743,1840,1223.0,-2.4323339583333334
117,1216,49,59904,-0.04143144190311432,0.016530277,-1.6743574142456055,0.2301025390625,0.0004092704424510632,-43.517444133758545,0.2,-0.02653271335293539,0.9868106245994568,0.0058403435396030545,1856,1223.0,-2.4323339583333334
118,1216,49,60416,-0.00857982225716114,0.02352202,0.6312705278396606,0.218505859375,0.0004092704424510632,-43.50764858722687,0.2,-0.024972766550490633,0.9873616099357605,0.03948929556645453,1872,1223.0,-2.4309287142857143
119,1217,50,60928,-0.014453533105552197,0.024144463,0.7551454305648804,0.152099609375,0.0004092704424510632,-43.52600073814392,0.2,-0.017570491007063538,0.9870624542236328,0.04515859653474763,1888,1223.0,-2.4309287142857143
120,1217,50,61440,-0.03573485091328621,0.021537274,-4.504220008850098,0.2354736328125,0.0004092704424510632,-43.485520243644714,0.2,-0.02419375625322573,0.984952449798584,0.013356552721234038,1904,1223.0,-2.43033218
121,1217,50,61952,0.010209575295448303,0.014422813,0.22091233730316162,0.0572509765625,0.0004092704424510632,-43.43231952190399,0.2,-0.014844155331957154,0.9842385053634644,0.28572289389558136,1920,1223.0,-2.43033218
122,1216,51,62464,-0.03649298474192619,0.01670338,-1.1592586040496826,0.2476806640625,0.0004092704424510632,-43.40976893901825,0.2,-0.025649795919889584,0.9831504821777344,0.00298867025776417,1936,1223.0,-2.4288434705882356
123,1217,51,62976,0.04386443644762039,0.0067435727,0.4421536326408386,0.0157470703125,0.0004092704424510632,-43.37675178050995,0.2,-0.010473278918652795,0.9828523397445679,0.38537288736552,1952,1223.0,-2.4288434705882356
124,1217,52,63488,-0.037162985652685165,0.015145909,-0.3686255216598511,0.221435546875,0.0004092704424510632,-43.3728164434433,0.2,-0.027411065238993615,0.9824212789535522,0.0035680475339177065,1968,1223.0,-2.4288434705882356
125,1216,52,64000,-0.038523558527231216,0.020217251,0.20956355333328247,0.266845703125,0.0004092704424510632,-43.36438429355621,0.2,-0.028776127699529752,0.9828469157218933,0.0047341658937511966,1984,1223.0,-2.430226307692308
