time/iterations,time/fps,time/time_elapsed,time/total_timesteps,train/loss,train/approx_kl,train/explained_variance,train/clip_fraction,train/learning_rate,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/std,train/value_loss,train/n_updates,rollout/ep_len_mean,rollout/ep_rew_mean
11,1323,4,5632,-0.03272287920117378,0.022759186,0.008736848831176758,0.281982421875,0.0004092704424510632,-43.70995759963989,0.2,-0.02663378277065931,0.9903613328933716,0.024341309850569814,160,1223.0,-2.53155225
12,1315,4,6144,-0.03673533350229263,0.014445052,-0.006550908088684082,0.206787109375,0.0004092704424510632,-43.671350598335266,0.2,-0.023965953470906243,0.9900504350662231,0.001621073281057761,176,1223.0,-2.493125
13,1308,5,6656,-0.02668476104736328,0.024768561,0.01909661293029785,0.2435302734375,0.0004092704424510632,-43.6645712852478,0.2,-0.026222687301924452,0.9898838996887207,0.031187694519758224,192,1223.0,-2.493125
14,1301,5,7168,-0.02983306348323822,0.016160995,0.02879917621612549,0.2205810546875,0.0004092704424510632,-43.664443135261536,0.2,-0.02633502983371727,0.9901753664016724,0.0036798040964640677,208,1223.0,-2.493125
15,1295,5,7680,-0.034867674112319946,0.019376017,0.07274037599563599,0.2158203125,0.0004092704424510632,-43.66554808616638,0.2,-0.022355930777848698,0.98941969871521,0.0036091829097131267,224,1223.0,-2.5124261666666663
16,1292,6,8192,-0.009360603988170624,0.017925836,0.028874695301055908,0.212646484375,0.0004092704424510632,-43.625540256500244,0.2,-0.02165244704519864,0.9881284832954407,0.04564468073658645,240,1223.0,-2.5124261666666663
17,1288,6,8704,-0.039834629744291306,0.023878947,-0.08346378803253174,0.2591552734375,0.0004092704424510632,-43.62470769882202,0.2,-0.027697049095877446,0.9897265434265137,0.0027469445922179148,256,1223.0,-2.5160322857142856
18,1285,7,9216,-0.02015640214085579,0.017877549,0.04223763942718506,0.226806640625,0.0004092704424510632,-43.68841755390167,0.2,-0.026715442189015448,0.9917626976966858,0.04524734086589888,272,1223.0,-2.5160322857142856
19,1282,7,9728,-0.02950199879705906,0.016047,0.08743864297866821,0.1939697265625,0.0004092704424510632,-43.73570656776428,0.2,-0.02486243352177553,0.9926779270172119,0.002958004333777353,288,1223.0,-2.5160322857142856
20,1279,8,10240,-0.037313684821128845,0.015092064,0.15352827310562134,0.220458984375,0.0004092704424510632,-43.75318670272827,0.2,-0.029011696155066602,0.9932054877281189,0.00321781143793487,304,1223.0,-2.502824875
21,1278,8,10752,-0.021143276244401932,0.021273486,0.060522496700286865,0.215087890625,0.0004092704424510632,-43.75323688983917,0.2,-0.021501024035387672,0.9923221468925476,0.04988500499166548,320,1223.0,-2.502824875
22,1276,8,11264,-0.028377490118145943,0.010862833,-1.640665054321289,0.131103515625,0.0004092704424510632,-43.733298659324646,0.2,-0.01591609224124113,0.9926596879959106,0.004582056590152206,336,1223.0,-2.5057266666666664
23,1274,9,11776,-0.030787460505962372,0.019847646,0.13310301303863525,0.2020263671875,0.0004092704424510632,-43.767651200294495,0.2,-0.024544446321669966,0.993963897228241,0.03545207082061097,352,1223.0,-2.5057266666666664
24,1273,9,12288,-0.03422956168651581,0.015149826,-0.45867931842803955,0.190185546875,0.0004092704424510632,-43.782776951789856,0.2,-0.024479228944983333,0.9938479065895081,0.002691097935894504,368,1223.0,-2.5072926
25,1272,10,12800,-0.016141638159751892,0.026251718,0.20497465133666992,0.2586669921875,0.0004092704424510632,-43.77711379528046,0.2,-0.027942069165874273,0.9938361048698425,0.039889964275062084,384,1223.0,-2.5072926
26,1271,10,13312,-0.03958526626229286,0.025119258,0.010200679302215576,0.2388916015625,0.0004092704424510632,-43.77304565906525,0.2,-0.026128492929274216,0.9937243461608887,0.005796215060399845,400,1223.0,-2.5072926
27,1270,10,13824,-0.046209320425987244,0.018669691,0.11698305606842041,0.21337890625,0.0004092704424510632,-43.76969027519226,0.2,-0.025972172312322073,0.9939355254173279,0.003512291717925109,416,1223.0,-2.501313727272727
28,1269,11,14336,-0.006231456995010376,0.021241166,0.15062081813812256,0.2391357421875,0.0004092704424510632,-43.75032877922058,0.2,-0.027217543189181015,0.9920548796653748,0.05727167928125709,432,1223.0,-2.501313727272727
29,1268,11,14848,-0.04173194617033005,0.02075283,-1.129425048828125,0.241455078125,0.0004092704424510632,-43.69577133655548,0.2,-0.028136237335274927,0.9913244843482971,0.009173916681902483,448,1223.0,-2.5026429166666664
30,1267,12,15360,-0.0036333315074443817,0.022173587,0.12631362676620483,0.2691650390625,0.0004092704424510632,-43.70159685611725,0.2,-0.02811975104850717,0.9920082092285156,0.07160866283811629,464,1223.0,-2.5026429166666664
31,1266,12,15872,-0.026668597012758255,0.018456124,-0.46554434299468994,0.2230224609375,0.0004092704424510632,-43.72095513343811,0.2,-0.019580941647291183,0.9926190972328186,0.004024503177788574,480,1223.0,-2.5026429166666664
32,1266,12,16384,-0.03333432972431183,0.014605322,0.49102550745010376,0.1982421875,0.0004092704424510632,-43.73251748085022,0.2,-0.022027664927009027,0.9929860234260559,0.004044435503601562,496,1223.0,-2.5047359230769226
33,1266,13,16896,-0.01744369976222515,0.0368005,0.3707990050315857,0.299072265625,0.0004092704424510632,-43.737555146217346,0.2,-0.031281334231607616,0.9926077127456665,0.04436707345303148,512,1223.0,-2.5047359230769226
34,1266,13,17408,-0.025166397914290428,0.018162925,-2.0985796451568604,0.181640625,0.0004092704424510632,-43.71485686302185,0.2,-0.021247985627269372,0.9913422465324402,0.012739071768010035,528,1223.0,-2.5093107857142853
35,1265,14,17920,-0.018233751878142357,0.016218917,0.03734862804412842,0.2581787109375,0.0004092704424510632,-43.67328119277954,0.2,-0.023347141403064597,0.9907246828079224,0.0813216594979167,544,1223.0,-2.5093107857142853
36,1264,14,18432,-0.03455815836787224,0.018978357,-1.2475738525390625,0.2301025390625,0.0004092704424510632,-43.65812063217163,0.2,-0.027949058581725694,0.9906088709831238,0.002874386409530416,560,1223.0,-2.504648
37,1263,14,18944,-0.013107195496559143,0.019279206,0.09711688756942749,0.23681640625,0.0004092704424510632,-43.657840847969055,0.2,-0.02480813258443959,0.9903926253318787,0.07757609337568283,576,1223.0,-2.504648
38,1263,15,19456,-0.038132403045892715,0.017085932,-0.4067866802215576,0.2156982421875,0.0004092704424510632,-43.620659947395325,0.2,-0.02531586345867254,0.9884371161460876,0.003793994379520882,592,1223.0,-2.504648
39,1262,15,19968,-0.03500134497880936,0.016771443,0.15692251920700073,0.220703125,0.0004092704424510632,-43.549383997917175,0.2,-0.028155001571576577,0.9860840439796448,0.00436017096217256,608,1223.0,-2.5124569375
40,1261,16,20480,-0.011770844459533691,0.02060074,0.24497967958450317,0.1466064453125,0.0004092704424510632,-43.49546754360199,0.2,-0.018935039075586246,0.9854812622070312,0.06961199169745669,624,1223.0,-2.5124569375
41,1261,16,20992,-0.04616270214319229,0.018644076,-2.588571071624756,0.2435302734375,0.0004092704424510632,-43.47944986820221,0.2,-0.030921167170163244,0.9849726557731628,0.004549552242679056,640,1223.0,-2.5098647647058825
42,1261,17,21504,0.005862586200237274,0.017347015,0.1550053358078003,0.1397705078125,0.0004092704424510632,-43.452956795692444,0.2,-0.01797567683388479,0.9840797781944275,0.09134734619874507,656,1223.0,-2.5098647647058825
43,1260,17,22016,-0.03713029995560646,0.016363647,-0.16831398010253906,0.2265625,0.0004092704424510632,-43.4132114648819,0.2,-0.026309331296943128,0.9823944568634033,0.005983302908134647,672,1223.0,-2.5069142777777778
44,1260,17,22528,-0.002735685557126999,0.015753284,0.298345685005188,0.1741943359375,0.0004092704424510632,-43.370282769203186,0.2,-0.02213096705963835,0.9817416667938232,0.08459233143366873,688,1223.0,-2.5069142777777778
45,1259,18,23040,-0.03806299716234207,0.014708176,-0.04494309425354004,0.1859130859375,0.0004092704424510632,-43.363303899765015,0.2,-0.020121483074035496,0.9821743965148926,0.007550385766080581,704,1223.0,-2.5069142777777778
46,1259,18,23552,-0.03316181153059006,0.022400003,0.07489514350891113,0.23876953125,0.0004092704424510632,-43.38493549823761,0.2,-0.027179019525647163,0.9827777743339539,0.00886191742029041,720,1223.0,-2.5105419999999996
47,1259,19,24064,-0.01568639650940895,0.02073117,0.4539417624473572,0.15625,0.0004092704424510632,-43.39082682132721,0.2,-0.020453284960240126,0.9827319979667664,0.07069999992381781,736,1223.0,-2.5105419999999996
48,1259,19,24576,-0.03747148439288139,0.021581743,-0.8426468372344971,0.2200927734375,0.0004092704424510632,-43.37264025211334,0.2,-0.02718594296311494,0.9810577630996704,0.005802316991321277,752,1223.0,-2.5101585
49,1259,19,25088,0.02513299696147442,0.01697893,0.1798192858695984,0.134765625,0.0004092704424510632,-43.31598615646362,0.2,-0.017045285989297554,0.9803587198257446,0.1117449615849182,768,1223.0,-2.5101585
50,1259,20,25600,-0.038000382483005524,0.017468553,-1.5169579982757568,0.2264404296875,0.0004092704424510632,-43.319209575653076,0.2,-0.027282944225589745,0.9811963438987732,0.005054055596701801,784,1223.0,-2.5101585
51,1258,20,26112,-0.034062035381793976,0.01484987,0.17656540870666504,0.21435546875,0.0004092704424510632,-43.31722176074982,0.2,-0.025101695166085847,0.979490339756012,0.003631293737271335,800,1223.0,-2.4979133333333334
52,1257,21,26624,-0.009369546547532082,0.009958599,0.25993621349334717,0.0989990234375,0.0004092704424510632,-43.25990307331085,0.2,-0.014940541252144612,0.9784566760063171,0.09444179269485176,816,1223.0,-2.4979133333333334
53,1257,21,27136,-0.04922724515199661,0.023831207,-6.495495796203613,0.267822265625,0.0004092704424510632,-43.25486159324646,0.2,-0.03061181155499071,0.9795565009117126,0.007511827148846351,832,1223.0,-2.501360409090909
54,1257,21,27648,-0.010371426120400429,0.019079452,0.09536576271057129,0.139892578125,0.0004092704424510632,-43.28412628173828,0.2,-0.020439735613763332,0.9794648289680481,0.09937884844839573,848,1223.0,-2.501360409090909
55,1256,22,28160,-0.03118414431810379,0.014577277,-1.220524549484253,0.1944580078125,0.0004092704424510632,-43.255682826042175,0.2,-0.02281146122550126,0.9782243967056274,0.0031073296231625136,864,1223.0,-2.504250782608696
56,1256,22,28672,0.013738684356212616,0.02056991,0.32446765899658203,0.1553955078125,0.0004092704424510632,-43.22753405570984,0.2,-0.022526763525092974,0.9775928258895874,0.11147568048909307,880,1223.0,-2.504250782608696
57,1256,23,29184,-0.021656028926372528,0.016727932,-0.47305941581726074,0.2264404296875,0.0004092704424510632,-43.187925934791565,0.2,-0.024166997347492725,0.9750762581825256,0.007679808157263324,896,1223.0,-2.504250782608696
58,1256,23,29696,-0.025724859908223152,0.013185564,-0.006986021995544434,0.176513671875,0.0004092704424510632,-43.1180979013443,0.2,-0.01924147646786878,0.9741246104240417,0.0026287176478945184,912,1223.0,-2.4965105416666664
59,1255,24,30208,-0.019791966304183006,0.015500715,0.27786785364151,0.1551513671875,0.0004092704424510632,-43.107529640197754,0.2,-0.019548406591638923,0.973829448223114,0.09308997623156756,928,1223.0,-2.4965105416666664
60,1255,24,30720,-0.03456714004278183,0.01516884,-4.234787940979004,0.2109375,0.0004092704424510632,-43.087183117866516,0.2,-0.021631243405863643,0.9731307625770569,0.004649715396226384,944,1223.0,-2.49167292
61,1254,24,31232,0.005201773717999458,0.013334166,0.12561482191085815,0.1046142578125,0.0004092704424510632,-43.07034909725189,0.2,-0.017075491516152397,0.9730489253997803,0.16877193958498538,960,1223.0,-2.49167292
62,1254,25,31744,-0.03589192405343056,0.018603373,-0.41696834564208984,0.2509765625,0.0004092704424510632,-43.064708828926086,0.2,-0.027959189901594073,0.9725661277770996,0.004828017648833338,976,1223.0,-2.49167292
63,1254,25,32256,-0.04238799959421158,0.021117654,0.11831098794937134,0.2298583984375,0.0004092704424510632,-43.03318107128143,0.2,-0.02610265796101885,0.970801591873169,0.003383167200809112,992,1223.0,-2.493894230769231
64,1255,26,32768,-0.017650354653596878,0.024133418,0.09894049167633057,0.1488037109375,0.0004092704424510632,-42.983495354652405,0.2,-0.023059170314809307,0.9698089361190796,0.1332643951755017,1008,1223.0,-2.493894230769231
65,1254,26,33280,-0.031120534986257553,0.0268818,-3.2201151847839355,0.2467041015625,0.0004092704424510632,-42.95554053783417,0.2,-0.023734661474009044,0.9692498445510864,0.008602953006629832,1024,1223.0,-2.4957074814814812
66,1254,26,33792,-0.0009972304105758667,0.025857767,0.08887267112731934,0.2445068359375,0.0004092704424510632,-42.94009828567505,0.2,-0.026586638647131622,0.9684138298034668,0.15668989927507937,1040,1223.0,-2.4957074814814812
67,1254,27,34304,-0.021900072693824768,0.017642133,-1.0285148620605469,0.2435302734375,0.0004092704424510632,-42.89143168926239,0.2,-0.026543633925030008,0.9665849804878235,0.0027860131849593017,1056,1223.0,-2.4924173571428567
68,1254,27,34816,0.03137329965829849,0.0123468395,0.26293694972991943,0.1300048828125,0.0004092704424510632,-42.85141670703888,0.2,-0.01536968104483094,0.9663240313529968,0.20144273922778666,1072,1223.0,-2.4924173571428567
69,1254,28,35328,-0.04548817127943039,0.030523622,-0.5130782127380371,0.30029296875,0.0004092704424510632,-42.864482164382935,0.2,-0.032038162142271176,0.9676893949508667,0.003686891242978163,1088,1223.0,-2.4924173571428567
70,1254,28,35840,-0.043345920741558075,0.01482168,0.08073258399963379,0.236572265625,0.0004092704424510632,-42.901214838027954,0.2,-0.025406451284652576,0.9681258797645569,0.003607103062677197,1104,1223.0,-2.491227551724138
71,1253,28,36352,0.015475461259484291,0.011129237,0.2167099118232727,0.0657958984375,0.0004092704424510632,-42.89753007888794,0.2,-0.015468331606825814,0.9680089354515076,0.19878682610578835,1120,1223.0,-2.491227551724138
72,1253,29,36864,-0.036784544587135315,0.017118396,-2.2379274368286133,0.1904296875,0.0004092704424510632,-42.89872324466705,0.2,-0.021514829350053333,0.9681832790374756,0.006473055866081268,1136,1223.0,-2.4996225
73,1253,29,37376,0.0155582744628191,0.012152041,0.24273228645324707,0.0712890625,0.0004092704424510632,-42.8987900018692,0.2,-0.01479664642829448,0.9680285453796387,0.24044494796544313,1152,1223.0,-2.4996225
74,1253,30,37888,-0.027675289660692215,0.017082285,-1.4482364654541016,0.22412109375,0.0004092704424510632,-42.88023519515991,0.2,-0.02322497303248383,0.9674267172813416,0.005197365157073364,1168,1223.0,-2.4996225
75,1253,30,38400,-0.01992110162973404,0.014652571,0.5899889469146729,0.211669921875,0.0004092704424510632,-42.870219707489014,0.2,-0.02243150706635788,0.9677755236625671,0.011565450055059046,1184,1223.0,-2.4959989677419356
76,1253,31,38912,-0.008408008143305779,0.019308463,0.5344391465187073,0.12451171875,0.0004092704424510632,-42.878119587898254,0.2,-0.01908193013514392,0.9677908420562744,0.08802307408768684,1200,1223.0,-2.4959989677419356
77,1253,31,39424,-0.03028178960084915,0.016478257,-5.996406078338623,0.187255859375,0.0004092704424510632,-42.86174404621124,0.2,-0.02367816402693279,0.9667493104934692,0.010438267767312936,1216,1223.0,-2.4948042499999996
78,1253,31,39936,0.018430054187774658,0.010068267,0.06411480903625488,0.0479736328125,0.0004092704424510632,-42.81621038913727,0.2,-0.013535058256820776,0.9657296538352966,0.30109880212694407,1232,1223.0,-2.4948042499999996
79,1253,32,40448,-0.028157390654087067,0.018920787,-2.2211861610412598,0.24755859375,0.0004092704424510632,-42.798893213272095,0.2,-0.024404772717389278,0.965966522693634,0.004559884881018661,1248,1223.0,-2.4895547575757573
80,1253,32,40960,0.11758558452129364,0.015037055,0.09045088291168213,0.0941162109375,0.0004092704424510632,-42.811447739601135,0.2,-0.018278340518008918,0.9661716222763062,0.324877071660012,1264,1223.0,-2.4895547575757573
81,1253,33,41472,-0.03775756433606148,0.017687276,-2.570793628692627,0.252197265625,0.0004092704424510632,-42.80303633213043,0.2,-0.02787891925254371,0.9653859734535217,0.007041367920464836,1280,1223.0,-2.4895547575757573
82,1253,33,41984,-0.04554658383131027,0.014267735,0.13026654720306396,0.2406005859375,0.0004092704424510632,-42.767728209495544,0.2,-0.025381093422765844,0.964004635810852,0.003565554572560359,1296,1223.0,-2.4886878235294114
83,1253,33,42496,0.023446742445230484,0.016561802,0.26396840810775757,0.107666015625,0.0004092704424510632,-42.725279688835144,0.2,-0.0160892318453989,0.9628288745880127,0.19284106383565813,1312,1223.0,-2.4886878235294114
84,1253,34,43008,-0.024330705404281616,0.013746351,-4.214094161987305,0.2349853515625,0.0004092704424510632,-42.692607045173645,0.2,-0.023192022112198174,0.9620928764343262,0.006356408994179219,1328,1223.0,-2.487326114285714
85,1252,34,43520,0.048956964164972305,0.008096933,0.1632007360458374,0.0306396484375,0.0004092704424510632,-42.67348885536194,0.2,-0.009671085303125437,0.9618576765060425,0.4258410430047661,1344,1223.0,-2.487326114285714
86,1252,35,44032,-0.036176130175590515,0.025159337,-0.3803873062133789,0.2392578125,0.0004092704424510632,-42.671613693237305,0.2,-0.027658153179800138,0.9619694352149963,0.011616136878728867,1360,1223.0,-2.4854274999999997
87,1252,35,44544,0.0870395377278328,0.012302253,0.506126344203949,0.06396484375,0.0004092704424510632,-42.665043354034424,0.2,-0.01451027717848774,0.9616309404373169,0.27219873620197177,1376,1223.0,-2.4854274999999997
88,1252,35,45056,-0.025525974109768867,0.01862487,-0.48960185050964355,0.2362060546875,0.0004092704424510632,-42.65529441833496,0.2,-0.022989252640400082,0.9611740112304688,0.01136854596552439,1392,1223.0,-2.4854274999999997
89,1251,36,45568,-0.04396943002939224,0.014822355,-0.12305080890655518,0.2078857421875,0.0004092704424510632,-42.640408873558044,0.2,-0.022023615456419066,0.960922360420227,0.004512234685535077,1408,1223.0,-2.4843396486486484
90,1251,36,46080,0.021952364593744278,0.015388486,0.30022019147872925,0.068115234375,0.0004092704424510632,-42.6443110704422,0.2,-0.012327631004154682,0.9612396955490112,0.22077403240837157,1424,1223.0,-2.4843396486486484
91,1251,37,46592,-0.041101329028606415,0.020941779,-2.664862632751465,0.2318115234375,0.0004092704424510632,-42.638999819755554,0.2,-0.022857808420667425,0.9601630568504333,0.00628255914489273,1440,1223.0,-2.4817238684210525
92,1251,37,47104,0.062473926693201065,0.013159655,0.2858583927154541,0.099609375,0.0004092704424510632,-42.60705041885376,0.2,-0.01642956680734642,0.9599631428718567,0.2986086290329695,1456,1223.0,-2.4817238684210525
93,1251,38,47616,-0.027098454535007477,0.012483235,-0.5072647333145142,0.212646484375,0.0004092704424510632,-42.59787893295288,0.2,-0.020652666746173054,0.9595704078674316,0.003718409097928088,1472,1223.0,-2.4817238684210525
94,1251,38,48128,-0.04223879054188728,0.016014855,0.23285555839538574,0.23974609375,0.0004092704424510632,-42.575544357299805,0.2,-0.025981631741160527,0.958773672580719,0.004724395119410474,1488,1223.0,-2.4816199999999995
95,1251,38,48640,0.005160924047231674,0.014080353,0.41248446702957153,0.09521484375,0.0004092704424510632,-42.562095403671265,0.2,-0.013120745206833817,0.9589163064956665,0.20236885466147214,1504,1223.0,-2.4816199999999995
96,1251,39,49152,-0.027600085362792015,0.019466141,-5.608675479888916,0.230712890625,0.0004092704424510632,-42.549354553222656,0.2,-0.02167503779492108,0.9571501016616821,0.011387376798666082,1520,1223.0,-2.480041225
97,1250,39,49664,0.09064756333827972,0.009539705,0.11950558423995972,0.04150390625,0.0004092704424510632,-42.49103534221649,0.2,-0.007463892121450044,0.956429123878479,0.4229678602423519,1536,1223.0,-2.480041225
98,1250,40,50176,-0.03548789024353027,0.02027365,-2.6413767337799072,0.259521484375,0.0004092704424510632,-42.48221397399902,0.2,-0.03126106187119149,0.9562989473342896,0.011077304312493652,1552,1223.0,-2.478112048780488
99,1250,40,50688,0.04600066691637039,0.008894655,0.3241196870803833,0.032470703125,0.0004092704424510632,-42.47727191448212,0.2,-0.011824953486211598,0.9561487436294556,0.35369745176285505,1568,1223.0,-2.478112048780488
100,1250,40,51200,-0.019386958330869675,0.016576316,-0.41986656188964844,0.2442626953125,0.0004092704424510632,-42.48104798793793,0.2,-0.023242018622113392,0.9566940665245056,0.005747027025790885,1584,1223.0,-2.478112048780488
101,1250,41,51712,-0.04007583484053612,0.018014787,0.10135090351104736,0.2412109375,0.0004092704424510632,-42.48208141326904,0.2,-0.026633669825969264,0.956369161605835,0.004802392119017895,1600,1223.0,-2.4790149523809526
102,1250,41,52224,0.0011730343103408813,0.012606081,0.3677394390106201,0.06982421875,0.0004092704424510632,-42.45945429801941,0.2,-0.011042661644751206,0.9561477303504944,0.2320717084221542,1616,1223.0,-2.4790149523809526
103,1250,42,52736,-0.04045245423913002,0.022637304,-4.129043102264404,0.274658203125,0.0004092704424510632,-42.46469497680664,0.2,-0.028158849163446575,0.9565981030464172,0.00820371144800447,1632,1223.0,-2.4775029534883726
104,1250,42,53248,0.0430612675845623,0.0143828355,0.09849637746810913,0.103759765625,0.0004092704424510632,-42.47747468948364,0.2,-0.015449964979779907,0.9566784501075745,0.5716999471187592,1648,1223.0,-2.4775029534883726
105,1250,43,53760,-0.009419444017112255,0.012712598,-0.04118788242340088,0.2113037109375,0.0004092704424510632,-42.476250529289246,0.2,-0.02242788347939495,0.9565587639808655,0.016214748669881374,1664,1223.0,-2.4775029534883726
106,1250,43,54272,-0.044592421501874924,0.02336029,0.5081421732902527,0.2781982421875,0.0004092704424510632,-42.50089681148529,0.2,-0.02969453184050508,0.9586649537086487,0.012139060796471313,1680,1223.0,-2.476973863636364
107,1250,43,54784,-0.007682342082262039,0.016538583,0.6372084617614746,0.0841064453125,0.0004092704424510632,-42.56234121322632,0.2,-0.017342286504572257,0.9592486023902893,0.152694976888597,1696,1223.0,-2.476973863636364
108,1250,44,55296,-0.01564086601138115,0.021220222,-2.673532009124756,0.2110595703125,0.0004092704424510632,-42.573453426361084,0.2,-0.021443302364787087,0.9603201150894165,0.043688562407623976,1712,1223.0,-2.478833155555556
109,1250,44,55808,-0.0001594405621290207,0.014556192,0.0584295392036438,0.12109375,0.0004092704424510632,-42.605623960494995,0.2,-0.016446494439151138,0.9605851769447327,0.49819654773455113,1728,1223.0,-2.478833155555556
110,1250,45,56320,-0.0429934561252594,0.020039614,-1.6905431747436523,0.2421875,0.0004092704424510632,-42.618395924568176,0.2,-0.025440058816457167,0.961833655834198,0.0036958120690542273,1744,1223.0,-2.4799699782608697
111,1250,45,56832,0.05660619959235191,0.009711061,0.18914639949798584,0.0491943359375,0.0004092704424510632,-42.64384996891022,0.2,-0.013147727222531103,0.9620212316513062,0.5400478532537818,1760,1223.0,-2.4799699782608697
112,1250,45,57344,-0.019608430564403534,0.01449971,-0.9197440147399902,0.177001953125,0.0004092704424510632,-42.636937499046326,0.2,-0.019995111390016973,0.9616645574569702,0.007197958264441695,1776,1223.0,-2.4799699782608697
113,1250,46,57856,-0.03264812380075455,0.015159893,0.05804675817489624,0.2109375,0.0004092704424510632,-42.61052203178406,0.2,-0.02431637773406692,0.9599367380142212,0.0034042320621665567,1792,1223.0,-2.4792004680851067
114,1250,46,58368,0.028488699346780777,0.011432356,0.2443673014640808,0.1015625,0.0004092704424510632,-42.578614830970764,0.2,-0.01336684837588109,0.9595322608947754,0.4249661988578737,1808,1223.0,-2.4792004680851067
115,1250,47,58880,-0.022491417825222015,0.017694164,-3.713090419769287,0.19384765625,0.0004092704424510632,-42.57260978221893,0.2,-0.02068326630978845,0.9595003724098206,0.02628835613722913,1824,1223.0,-2.4791708125
116,1250,47,59392,0.027136333286762238,0.010560642,0.29823970794677734,0.0494384765625,0.0004092704424510632,-42.575278878211975,0.2,-0.015036430631880648,0.9594912528991699,0.41725948895327747,1840,1223.0,-2.4791708125
117,1250,47,59904,-0.02648770436644554,0.020486452,-1.0253403186798096,0.24267578125,0.0004092704424510632,-42.57347857952118,0.2,-0.020139246742473915,0.9593064188957214,0.005300059892761055,1856,1223.0,-2.4791708125
118,1250,48,60416,-0.01864147186279297,0.018733062,0.5825963020324707,0.2381591796875,0.0004092704424510632,-42.55142939090729,0.2,-0.02576484403834911,0.9575870633125305,0.03613808919908479,1872,1223.0,-2.47837906122449
119,1250,48,60928,-0.012326553463935852,0.023776498,0.6980946660041809,0.198974609375,0.0004092704424510632,-42.49638068675995,0.2,-0.019656387070426717,0.9568977952003479,0.08640204853145406,1888,1223.0,-2.47837906122449
120,1250,49,61440,-0.03629940748214722,0.01837309,-6.8593926429748535,0.2332763671875,0.0004092704424510632,-42.4862380027771,0.2,-0.02423503337195143,0.9561952352523804,0.01760372004355304,1904,1223.0,-2.47785646
121,1250,49,61952,0.010334841907024384,0.010807701,0.14354705810546875,0.1016845703125,0.0004092704424510632,-42.464272260665894,0.2,-0.01288355553697329,0.9560075998306274,0.41260317736305296,1920,1223.0,-2.47785646
122,1250,49,62464,-0.035627540200948715,0.020146245,-2.055065631866455,0.2550048828125,0.0004092704424510632,-42.4480162858963,0.2,-0.025822377538133878,0.9545079469680786,0.006918543796928134,1936,1223.0,-2.4792940588235295
123,1250,50,62976,0.053251124918460846,0.0058052805,0.3418845534324646,0.02978515625,0.0004092704424510632,-42.40448296070099,0.2,-0.005240878002950922,0.9539873003959656,0.37499748286791146,1952,1223.0,-2.4792940588235295
124,1250,50,63488,-0.03580489382147789,0.020087603,-0.7186793088912964,0.23486328125,0.0004092704424510632,-42.40255570411682,0.2,-0.024004911567317322,0.9540459513664246,0.004008713374787476,1968,1223.0,-2.4792940588235295
125,1250,51,64000,-0.02469412423670292,0.01108836,0.0024319887161254883,0.1656494140625,0.0004092704424510632,-42.40583038330078,0.2,-0.01809814183798153,0.9543701410293579,0.004232672406942584,1984,1223.0,-2.4768157884615385
