rollout/ep_rew_mean,time/fps,time/episodes,train/critic_loss,train/n_updates,train/learning_rate,rollout/ep_len_mean,train/ent_coef,time/time_elapsed,train/actor_loss,train/ent_coef_loss,time/total_timesteps
-4.33049675,55,4,1.9510395526885986,4927,0.0008459126528049375,1257.0,0.017243871465325356,90,-123.2364501953125,-176.97470092773438,5028
-3.29090675,54,8,2.4563827514648438,9955,0.0008459126528049375,1257.0,0.001540989032946527,183,-129.1325225830078,27.505903244018555,10056
-2.669434916666667,54,12,3.320662021636963,14983,0.0008459126528049375,1257.0,0.0011075177462771535,276,-129.80616760253906,65.11555480957031,15084
-2.354183125,54,16,4.034158706665039,20011,0.0008459126528049375,1257.0,0.001078628352843225,369,-108.64510345458984,-28.47702407836914,20112
-2.16206515,54,20,5.321383476257324,25039,0.0008459126528049375,1257.0,0.0010388907976448536,2,-78.20523834228516,189.62120056152344,25140
-2.070433291666667,53,24,4.05975341796875,30067,0.0008459126528049375,1257.0,0.0007106849225237966,95,-69.93411254882812,-20.748701095581055,30168
-2.0051294285714283,53,28,2.090041160583496,35095,0.0008459126528049375,1257.0,0.0005118914996273816,189,-52.22349166870117,10.942689895629883,35196
-1.95018196875,53,32,11.880531311035156,40123,0.0008459126528049375,1257.0,0.0005422517424449325,282,-49.13899612426758,40.42821502685547,40224
-1.8828848055555558,53,36,1.515219807624817,45151,0.0008459126528049375,1257.0,0.00035529720480553806,376,-45.94985580444336,-89.97419738769531,45252
-1.8389467750000001,53,40,1.133721947669983,50179,0.0008459126528049375,1257.0,0.0004307441704440862,5,-42.791080474853516,-61.92539978027344,50280
-1.812763681818182,53,44,5.171377658843994,55207,0.0008459126528049375,1257.0,0.0004864645889028907,99,-31.277523040771484,-47.438140869140625,55308
-1.7917168333333333,53,48,1.8141992092132568,60235,0.0008459126528049375,1257.0,0.0005098744295537472,194,-26.694007873535156,22.101181030273438,60336
-1.7702582884615388,53,52,2.285460948944092,65263,0.0008459126528049375,1257.0,0.0005548909539356828,289,-20.132612228393555,-3.8560526371002197,65364
-1.7427397857142854,53,56,10.978282928466797,70291,0.0008459126528049375,1257.0,0.0010380310704931617,384,-17.993484497070312,-44.261383056640625,70392
-1.7120323666666666,50,60,13.279830932617188,75319,0.0008459126528049375,1257.0,0.0007257566321641207,8,-9.190532684326172,-62.91352844238281,75420
-1.6820018437499997,50,64,3.720284938812256,80347,0.0008459126528049375,1257.0,0.0009925897466018796,108,11.3493013381958,-23.703737258911133,80448
-1.6727443970588232,49,68,9.423439025878906,85375,0.0008459126528049375,1257.0,0.0009403604199178517,209,21.724863052368164,-74.901123046875,85476
-1.6524443472222223,50,72,6.343238830566406,90403,0.0008459126528049375,1257.0,0.0017423259560018778,309,42.77118682861328,56.918060302734375,90504
-1.654737710526316,50,76,12.019339561462402,95431,0.0008459126528049375,1257.0,0.001962351845577359,409,48.847625732421875,10.979105949401855,95532
