train/critic_loss,time/time_elapsed,train/n_updates,train/actor_loss,rollout/ep_rew_mean,time/total_timesteps,train/ent_coef_loss,time/fps,train/ent_coef,train/learning_rate,time/episodes,rollout/ep_len_mean
0.917493999004364,147,4791,-121.38397216796875,-4.411927,4892,-163.21578979492188,33,0.019312778487801552,0.0008459126528049375,4,1223.0
3.910382032394409,299,9683,-126.34717559814453,-3.5796706250000003,9784,-46.054344177246094,32,0.001163045410066843,0.0008459126528049375,8,1223.0
3.7307262420654297,451,14575,-129.02780151367188,-2.881877166666667,14676,35.26695251464844,32,0.0008873646147549152,0.0008459126528049375,12,1223.0
3.812081813812256,637,19467,-132.35438537597656,-2.5307491875,19568,57.981971740722656,30,0.0008576008258387446,0.0008459126528049375,16,1223.0
8.964433670043945,810,24359,-130.8651123046875,-2.2857421000000007,24460,-96.91544342041016,30,0.0009563237545080483,0.0008459126528049375,20,1223.0
9.136781692504883,134,29251,-127.15486145019531,-2.1026023749999996,29352,-29.438098907470703,32,0.0017994531663134694,0.0008459126528049375,24,1223.0
47.9871940612793,286,34143,-104.27625274658203,-1.9674483214285712,34244,164.88702392578125,32,0.0013441360788419843,0.0008459126528049375,28,1223.0
28.376358032226562,438,39035,-93.5472412109375,-1.874589375,39136,35.83993148803711,32,0.000416558759752661,0.0008459126528049375,32,1223.0
7.437802314758301,602,43927,-72.27821350097656,-1.8504212777777778,44028,137.9158935546875,31,0.0009030193323269486,0.0008459126528049375,36,1223.0
0.7010472416877747,780,48819,-70.38966369628906,-1.80867635,48920,-13.99679183959961,30,0.00034988726838491857,0.0008459126528049375,40,1223.0
0.973421573638916,116,53711,-62.79480743408203,-1.778484727272727,53812,3.471987724304199,32,0.000529591750819236,0.0008459126528049375,44,1223.0
16.381103515625,276,58603,-56.49050521850586,-1.746751333333333,58704,-5.219548225402832,31,0.0005820439546369016,0.0008459126528049375,48,1223.0
2.028409957885742,424,63495,-47.65656280517578,-1.711573519230769,63596,25.116186141967773,32,0.0002776627952698618,0.0008459126528049375,52,1223.0
0.18675166368484497,573,68387,-46.62080383300781,-1.7029248749999997,68488,116.40402221679688,32,0.00013516790932044387,0.0008459126528049375,56,1223.0
0.8391131162643433,724,73279,-45.139793395996094,-1.6531192166666666,73380,-67.7181396484375,32,0.0002497960813343525,0.0008459126528049375,60,1223.0
5.521952152252197,106,78171,-45.00764846801758,-1.615862421875,78272,45.845252990722656,30,0.0002584592148195952,0.0008459126528049375,64,1223.0
9.067327499389648,267,83063,-42.261146545410156,-1.5949295147058822,83164,90.39918518066406,30,0.0008585009491071105,0.0008459126528049375,68,1223.0
