train/critic_loss,train/ent_coef_loss,train/actor_loss,rollout/ep_len_mean,time/total_timesteps,time/fps,train/learning_rate,rollout/ep_rew_mean,time/time_elapsed,train/ent_coef,train/n_updates,time/episodes
7.122544288635254,-166.13475036621094,-124.21046447753906,1257.0,5028,29,0.0008459126528049375,-4.90762275,170,0.017739323899149895,4927,4
1.1381123065948486,-57.32217788696289,-131.58299255371094,1257.0,10056,28,0.0008459126528049375,-3.94937025,347,0.0014403363456949592,9955,8
5.043349266052246,22.789533615112305,-135.56556701660156,1257.0,15084,28,0.0008459126528049375,-3.4694629166666666,526,0.0008194834808818996,14983,12
111.24043273925781,64.13015747070312,-138.73739624023438,1257.0,20112,28,0.0008459126528049375,-3.0943198125,699,0.0009166045347228646,20011,16
6.958539009094238,26.910850524902344,-145.4815673828125,1257.0,25140,28,0.0008459126528049375,-2.9907090999999997,4,0.0007993219187483191,25039,20
3.996716022491455,13.17174243927002,-146.152587890625,1257.0,30168,28,0.0008459126528049375,-2.8916801666666667,184,0.00038998067611828446,30067,24
7.876366138458252,75.83195495605469,-146.93310546875,1257.0,35196,28,0.0008459126528049375,-2.7673114999999995,362,0.001160876709036529,35095,28
17.04127311706543,-33.187957763671875,-149.32174682617188,1257.0,40224,28,0.0008459126528049375,-2.70789696875,538,0.0005012792535126209,40123,32
3.7928128242492676,-51.70769119262695,-147.739501953125,1257.0,45252,28,0.0008459126528049375,-2.6860714444444445,716,0.00031802215380594134,45151,36
2.4833884239196777,-18.23320960998535,-147.872314453125,1257.0,50280,33,0.0008459126528049375,-2.6280012,8,0.0008518163813278079,50179,40
4.073024749755859,26.738601684570312,-148.0747528076172,1257.0,55308,32,0.0008459126528049375,-2.639725522727273,163,0.0012148654786869884,55207,44
3.2887868881225586,34.339656829833984,-141.6515350341797,1257.0,60336,31,0.0008459126528049375,-2.643651729166667,323,0.0013503965456038713,60235,48
24.03843879699707,18.89797592163086,-131.1883544921875,1257.0,65364,30,0.0008459126528049375,-2.6139165769230774,507,0.0009786788141354918,65263,52
8.624417304992676,19.278812408447266,-133.7457733154297,1257.0,70392,29,0.0008459126528049375,-2.5784340714285716,689,0.0010480989003553987,70291,56
26.412174224853516,-1.0413708686828613,-127.00409698486328,1257.0,75420,26,0.0008459126528049375,-2.5638649166666667,15,0.0007553079631179571,75319,60
7.272459983825684,-66.93820190429688,-119.12323760986328,1257.0,80448,28,0.0008459126528049375,-2.538406140625,190,0.0008483126293867826,80347,64
3.1937639713287354,149.35157775878906,-108.9511947631836,1257.0,85476,29,0.0008459126528049375,-2.5041807352941174,355,0.0010537027847021818,85375,68
6.037807464599609,0.23876094818115234,-92.11318969726562,1257.0,90504,29,0.0008459126528049375,-2.4826110833333335,519,0.0006399611593224108,90403,72
18.25606918334961,-31.783140182495117,-86.15811920166016,1257.0,95532,29,0.0008459126528049375,-2.4537082763157896,705,0.0004391487454995513,95431,76
