time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/policy_gradient_loss,train/clip_range,train/n_updates,train/std,train/loss,train/learning_rate,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,rollout/ep_rew_mean,rollout/ep_len_mean
10,25,12800,1273,-0.026270268426742405,0.2,384,0.9832330942153931,-0.03954272344708443,0.0004092704424510632,0.003761178631975781,0.018802509,-0.05755746364593506,-43.43330669403076,0.2259521484375,-2.6256099,1257.0
10,26,13312,1271,-0.02236507332418114,0.2,400,0.9828220009803772,0.02359999530017376,0.0004092704424510632,0.09059660322964191,0.021616343,0.033547401428222656,-43.43541467189789,0.2315673828125,-2.6256099,1257.0
10,27,13824,1271,-0.0249221776612103,0.2,416,0.9822184443473816,-0.03395114094018936,0.0004092704424510632,0.006253685969568323,0.01595296,-0.07011163234710693,-43.41786777973175,0.19873046875,-2.6256099,1257.0
11,28,14336,1270,-0.026146991542191245,0.2,432,0.9825195074081421,-0.02993583120405674,0.0004092704424510632,0.0016479500009154435,0.016405826,0.005427062511444092,-43.41093349456787,0.2420654296875,-2.6275583636363637,1257.0
11,29,14848,1269,-0.01873629401961807,0.2,448,0.9825394749641418,-0.01826544664800167,0.0004092704424510632,0.01827601761033293,0.03986339,0.0006607174873352051,-43.41790246963501,0.275634765625,-2.6275583636363637,1257.0
12,30,15360,1268,-0.02558885150938295,0.2,464,0.9824401140213013,-0.030511362478137016,0.0004092704424510632,0.0038302291795844212,0.016979033,0.0016837120056152344,-43.41394829750061,0.22021484375,-2.604889333333334,1257.0
12,31,15872,1268,-0.02569740969920531,0.2,480,0.981753945350647,0.028946897014975548,0.0004092704424510632,0.12635932373814285,0.020347405,0.0013181567192077637,-43.4010214805603,0.246826171875,-2.604889333333334,1257.0
12,32,16384,1266,-0.0247538529074518,0.2,496,0.9818844795227051,-0.032951947301626205,0.0004092704424510632,0.003917416870535817,0.014798803,-0.011999249458312988,-43.38263511657715,0.2061767578125,-2.6066905384615384,1257.0
13,33,16896,1266,-0.023317164173931815,0.2,512,0.9801452159881592,0.017060650512576103,0.0004092704424510632,0.1198272742331028,0.015969574,0.007645547389984131,-43.36703562736511,0.212646484375,-2.6066905384615384,1257.0
13,34,17408,1266,-0.022976044478127733,0.2,528,0.9782524108886719,-0.029809342697262764,0.0004092704424510632,0.0025850700039882213,0.017569322,-0.8063105344772339,-43.30257332324982,0.21435546875,-2.6066905384615384,1257.0
14,35,17920,1266,-0.028044804465025663,0.2,544,0.9790443181991577,-0.03399062156677246,0.0004092704424510632,0.003844677332381252,0.022056365,0.0006080269813537598,-43.27791154384613,0.2646484375,-2.6029744999999997,1257.0
14,36,18432,1266,-0.02691899231285788,0.2,560,0.9805836081504822,0.03585100173950195,0.0004092704424510632,0.16009062924422324,0.02091707,9.077787399291992e-05,-43.32210636138916,0.2728271484375,-2.6029744999999997,1257.0
14,37,18944,1265,-0.030818717976217158,0.2,576,0.9794530272483826,-0.03564310446381569,0.0004092704424510632,0.004442759352969006,0.025331315,0.0007696747779846191,-43.33001697063446,0.3094482421875,-2.6010906,1257.0
15,38,19456,1264,-0.029181833029724658,0.2,592,0.9780858159065247,0.04487349092960358,0.0004092704424510632,0.1594055814202875,0.023173284,7.94529914855957e-05,-43.28296422958374,0.279052734375,-2.6010906,1257.0
15,39,19968,1264,-0.02296228113118559,0.2,608,0.9768747091293335,-0.034634072333574295,0.0004092704424510632,0.0025670268187241163,0.015505418,-0.0010150671005249023,-43.242591977119446,0.23095703125,-2.6010906,1257.0
16,40,20480,1263,-0.02904748936998658,0.2,624,0.9775115251541138,-0.03939539194107056,0.0004092704424510632,0.002129354270437034,0.024366453,0.002454817295074463,-43.22254025936127,0.2724609375,-2.5908769375,1257.0
16,41,20992,1263,-0.02310375464730896,0.2,640,0.976878821849823,0.06351638585329056,0.0004092704424510632,0.16699543199501932,0.017545259,0.00032722949981689453,-43.23560309410095,0.214111328125,-2.5908769375,1257.0
17,42,21504,1262,-0.02891327897668816,0.2,656,0.9780937433242798,-0.028169410303235054,0.0004092704424510632,0.004953946961904876,0.02129007,0.0046994686126708984,-43.23619210720062,0.253173828125,-2.5876375294117646,1257.0
17,43,22016,1262,-0.02447394171031192,0.2,672,0.9764109253883362,0.040916260331869125,0.0004092704424510632,0.16509329015389085,0.015457338,0.00022709369659423828,-43.243868708610535,0.22314453125,-2.5876375294117646,1257.0
17,44,22528,1261,-0.024868668522685766,0.2,688,0.9767830967903137,-0.02890055812895298,0.0004092704424510632,0.004488117287110072,0.017594982,-0.0034950971603393555,-43.200201988220215,0.221435546875,-2.5876375294117646,1257.0
18,45,23040,1261,-0.022070913284551352,0.2,704,0.9764894247055054,-0.03125259280204773,0.0004092704424510632,0.0022884179015818518,0.016896227,0.00012362003326416016,-43.216954946517944,0.2093505859375,-2.580121388888889,1257.0
18,46,23552,1261,-0.028980898787267506,0.2,720,0.9764822125434875,0.0483584925532341,0.0004092704424510632,0.17967628361657262,0.02185956,0.00020295381546020508,-43.20641624927521,0.2431640625,-2.580121388888889,1257.0
19,47,24064,1260,-0.026098106696736068,0.2,736,0.9758412837982178,-0.03349050134420395,0.0004092704424510632,0.005111183745611925,0.016290842,0.0029563307762145996,-43.203991174697876,0.2200927734375,-2.570085368421053,1257.0
19,48,24576,1260,-0.02288273166050203,0.2,752,0.9748333096504211,0.06210748851299286,0.0004092704424510632,0.17263499228283763,0.01357289,0.00018447637557983398,-43.175806522369385,0.2279052734375,-2.570085368421053,1257.0
19,49,25088,1260,-0.026491226657526568,0.2,768,0.9753684997558594,-0.03742993623018265,0.0004092704424510632,0.004776949244842399,0.017529342,-0.000606536865234375,-43.15878665447235,0.271484375,-2.570085368421053,1257.0
20,50,25600,1259,-0.025865505100227892,0.2,784,0.9750144481658936,-0.044522978365421295,0.0004092704424510632,0.0020716352482850198,0.015734915,0.00025087594985961914,-43.17006313800812,0.2489013671875,-2.56227875,1257.0
20,51,26112,1259,-0.02682992198970169,0.2,800,0.9737195372581482,0.0483190193772316,0.0004092704424510632,0.17602487467229366,0.027464481,0.00027626752853393555,-43.13890063762665,0.2803955078125,-2.56227875,1257.0
21,52,26624,1259,-0.023874021659139544,0.2,816,0.9758517146110535,-0.03127061575651169,0.0004092704424510632,0.003715725521033164,0.018752266,-0.021767497062683105,-43.13654959201813,0.252685546875,-2.5639651904761904,1257.0
21,53,27136,1258,-0.027894090293557383,0.2,832,0.9763854146003723,0.05422479659318924,0.0004092704424510632,0.1840629274956882,0.029727932,0.0025580525398254395,-43.19913136959076,0.2684326171875,-2.5639651904761904,1257.0
21,54,27648,1258,-0.03352594701573253,0.2,848,0.9760234951972961,-0.05890262871980667,0.0004092704424510632,0.0041334977868245915,0.026220031,-0.3562878370285034,-43.19104552268982,0.2767333984375,-2.5639651904761904,1257.0
22,55,28160,1258,-0.030664660676848143,0.2,864,0.9751301407814026,-0.04215694218873978,0.0004092704424510632,0.001703408122921246,0.021889476,0.0028650760650634766,-43.17411768436432,0.27685546875,-2.5617984545454546,1257.0
22,56,28672,1258,-0.022053318825783208,0.2,880,0.9756046533584595,0.023358933627605438,0.0004092704424510632,0.05790377235098276,0.049562596,0.0003775358200073242,-43.160574436187744,0.327880859375,-2.5617984545454546,1257.0
23,57,29184,1258,-0.03160364838549867,0.2,896,0.9773266911506653,-0.04796018451452255,0.0004092704424510632,0.004416085408593062,0.027197862,0.004004418849945068,-43.1966335773468,0.302001953125,-2.570267739130435,1257.0
23,58,29696,1258,-0.02848103054566309,0.2,912,0.9785030484199524,0.06425876915454865,0.0004092704424510632,0.2233501891605556,0.025264503,0.0009158849716186523,-43.24986815452576,0.261474609375,-2.570267739130435,1257.0
23,59,30208,1259,-0.027662123553454876,0.2,928,0.9771350622177124,-0.030203048139810562,0.0004092704424510632,0.004165933823969681,0.021362167,-0.2819218635559082,-43.25437545776367,0.2333984375,-2.5674328333333336,1257.0
24,60,30720,1259,-0.022521128848893568,0.2,944,0.9776017069816589,0.06479865312576294,0.0004092704424510632,0.24492165725678205,0.020238219,0.00018709897994995117,-43.22856640815735,0.2196044921875,-2.5674328333333336,1257.0
24,61,31232,1259,-0.021356776982429437,0.2,960,0.9757609367370605,-0.051195189356803894,0.0004092704424510632,0.0018211550705018453,0.017656533,-0.09377050399780273,-43.22220158576965,0.209716796875,-2.5674328333333336,1257.0
25,62,31744,1259,-0.02696535333234351,0.2,976,0.9749777317047119,-0.03717367351055145,0.0004092704424510632,0.003557560034096241,0.017019607,-0.00042819976806640625,-43.16030693054199,0.2060546875,-2.55419636,1257.0
25,63,32256,1259,-0.022478309168945998,0.2,992,0.9731221795082092,0.09160514175891876,0.0004092704424510632,0.23252687510102987,0.021647274,4.595518112182617e-05,-43.13290464878082,0.2296142578125,-2.55419636,1257.0
26,64,32768,1259,-0.019442575496213976,0.2,1008,0.9724665284156799,-0.030949290841817856,0.0004092704424510632,0.0047529440926155075,0.015809968,-3.2782554626464844e-05,-43.07965910434723,0.186767578125,-2.5469380384615388,1257.0
26,65,33280,1259,-0.02472783192206407,0.2,1024,0.9721541404724121,0.08072835206985474,0.0004092704424510632,0.22585415141656995,0.021609418,6.723403930664062e-05,-43.06842362880707,0.224853515625,-2.5469380384615388,1257.0
26,66,33792,1259,-0.02593521770904772,0.2,1040,0.9710081815719604,-0.04102441295981407,0.0004092704424510632,0.0023618514715053607,0.016946407,-0.037952423095703125,-43.04903495311737,0.234619140625,-2.5469380384615388,1257.0
27,67,34304,1259,-0.030062682344578207,0.2,1056,0.9707744121551514,-0.03266327828168869,0.0004092704424510632,0.002402240457740845,0.022105854,2.7179718017578125e-05,-43.01942026615143,0.25390625,-2.545951962962963,1257.0
27,68,34816,1259,-0.027908361495065037,0.2,1072,0.9702246785163879,0.07053250074386597,0.0004092704424510632,0.23252191906794906,0.023108669,8.040666580200195e-05,-43.00889992713928,0.248291015625,-2.545951962962963,1257.0
28,69,35328,1258,-0.024435937753878534,0.2,1088,0.9708438515663147,-0.03725915774703026,0.0004092704424510632,0.004339018509199377,0.01675843,-0.000978708267211914,-43.0076447725296,0.224853515625,-2.5501628571428574,1257.0
28,70,35840,1258,-0.025991703267209232,0.2,1104,0.9691260457038879,0.09370394051074982,0.0004092704424510632,0.23286111978814006,0.020026203,6.878376007080078e-05,-42.99753451347351,0.25830078125,-2.5501628571428574,1257.0
28,71,36352,1258,-0.02925477546523325,0.2,1120,0.9677450060844421,-0.04846144840121269,0.0004092704424510632,0.003262863010604633,0.018559404,-0.00016701221466064453,-42.9360488653183,0.262451171875,-2.5501628571428574,1257.0
29,72,36864,1258,-0.020740773645229638,0.2,1136,0.9680451154708862,-0.032855790108442307,0.0004092704424510632,0.0020251994174032006,0.013934346,-0.00011813640594482422,-42.91898715496063,0.200927734375,-2.557869344827586,1257.0
29,73,37376,1257,-0.03067349409684539,0.2,1152,0.968496561050415,0.05742812156677246,0.0004092704424510632,0.23937039403244853,0.02627536,5.4836273193359375e-05,-42.94271445274353,0.266845703125,-2.557869344827586,1257.0
30,74,37888,1257,-0.02603341406211257,0.2,1168,0.9679787755012512,-0.04130581393837929,0.0004092704424510632,0.004538918183243368,0.014330883,0.002472102642059326,-42.93487191200256,0.2222900390625,-2.5598464,1257.0
30,75,38400,1257,-0.032494569288246566,0.2,1184,0.9679730534553528,0.06421805173158646,0.0004092704424510632,0.23291859682649374,0.026192235,4.208087921142578e-05,-42.923985958099365,0.2608642578125,-2.5598464,1257.0
30,76,38912,1257,-0.018410537973977625,0.2,1200,0.9665284156799316,-0.01846434734761715,0.0004092704424510632,0.003851570545521099,0.015848871,-0.0002033710479736328,-42.90179693698883,0.1812744140625,-2.5598464,1257.0
31,77,39424,1257,-0.028030989051330835,0.2,1216,0.9666951298713684,-0.036653321236371994,0.0004092704424510632,0.0019150587104377337,0.017158436,0.00011414289474487305,-42.86729395389557,0.2403564453125,-2.559322,1257.0
31,78,39936,1257,-0.03290047608606983,0.2,1232,0.9677913188934326,0.05465838685631752,0.0004092704424510632,0.22919129114598036,0.025411192,5.882978439331055e-05,-42.89356541633606,0.35302734375,-2.559322,1257.0
32,79,40448,1257,-0.02922147899516858,0.2,1248,0.9682899713516235,-0.02784271351993084,0.0004092704424510632,0.004156920986133628,0.018866066,-0.00011348724365234375,-42.91455376148224,0.28515625,-2.5632896875,1257.0
32,80,40960,1257,-0.02867758994398173,0.2,1264,0.9651935696601868,0.05812029913067818,0.0004092704424510632,0.24067462887614965,0.02192951,9.489059448242188e-05,-42.88845980167389,0.2725830078125,-2.5632896875,1257.0
32,81,41472,1257,-0.026250454975524917,0.2,1280,0.9644901752471924,-0.03657710179686546,0.0004092704424510632,0.004192760032310616,0.01857961,-0.00019347667694091797,-42.80668270587921,0.264892578125,-2.5632896875,1257.0
33,82,41984,1257,-0.025382394902408123,0.2,1296,0.9643195867538452,-0.020818984135985374,0.0004092704424510632,0.001813889877666952,0.015038649,0.0007149577140808105,-42.80450665950775,0.2088623046875,-2.5597036969696974,1257.0
33,83,42496,1257,-0.02114603464724496,0.2,1312,0.9644482731819153,0.020276989787817,0.0004092704424510632,0.09408092976082116,0.023917649,6.23464584350586e-05,-42.80422127246857,0.275634765625,-2.5597036969696974,1257.0
34,84,43008,1256,-0.021596134727587923,0.2,1328,0.9656867980957031,-0.023042967543005943,0.0004092704424510632,0.004022664747026283,0.014971571,-0.00011682510375976562,-42.820268034935,0.2076416015625,-2.5650116470588236,1257.0
34,85,43520,1256,-0.024357338596018963,0.2,1344,0.9663275480270386,0.07954519987106323,0.0004092704424510632,0.2659419234842062,0.019704409,0.00015169382095336914,-42.85565364360809,0.2314453125,-2.5650116470588236,1257.0
35,86,44032,1256,-0.02728149360336829,0.2,1360,0.967405378818512,-0.04526318982243538,0.0004092704424510632,0.004113067931029946,0.021191567,-0.00021851062774658203,-42.87514841556549,0.238037109375,-2.5655839714285715,1257.0
35,87,44544,1256,-0.024413590945187025,0.2,1376,0.9695533514022827,0.06080635264515877,0.0004092704424510632,0.25251900870352983,0.020487841,0.0034641623497009277,-42.92063748836517,0.2388916015625,-2.5655839714285715,1257.0
35,88,45056,1256,-0.018462008534697816,0.2,1392,0.969580352306366,-0.02723296545445919,0.0004092704424510632,0.0018857113955164095,0.013364451,-0.0015003681182861328,-42.96351170539856,0.2120361328125,-2.5655839714285715,1257.0
36,89,45568,1256,-0.024264511390356347,0.2,1408,0.9693704843521118,-0.026792319491505623,0.0004092704424510632,0.004158071402343921,0.015922464,-0.0016022920608520508,-42.952627658843994,0.2147216796875,-2.5594359166666667,1257.0
36,90,46080,1255,-0.021301041677361354,0.2,1424,0.9683074355125427,0.06368957459926605,0.0004092704424510632,0.22595343738794327,0.023430534,0.0024031400680541992,-42.931408643722534,0.2437744140625,-2.5594359166666667,1257.0
37,91,46592,1255,-0.02168615662958473,0.2,1440,0.9695746898651123,-0.03494006395339966,0.0004092704424510632,0.0038932453462621197,0.015751231,-0.4850428104400635,-42.924832224845886,0.2091064453125,-2.5586522702702705,1257.0
37,92,47104,1255,-0.02120776500669308,0.2,1456,0.969219982624054,0.11295183002948761,0.0004092704424510632,0.2503269389271736,0.019632537,0.00018739700317382812,-42.95200598239899,0.2247314453125,-2.5586522702702705,1257.0
37,93,47616,1255,-0.03004985910956748,0.2,1472,0.9695183634757996,-0.041182346642017365,0.0004092704424510632,0.00290988082633703,0.024401838,-0.00031948089599609375,-42.93786656856537,0.2332763671875,-2.5586522702702705,1257.0
38,94,48128,1255,-0.025191691966028884,0.2,1488,0.9696652889251709,-0.03123588114976883,0.0004092704424510632,0.0025359189094160683,0.015020151,-7.426738739013672e-05,-42.94642698764801,0.230224609375,-2.5599509210526317,1257.0
38,95,48640,1255,-0.02629475836874917,0.2,1504,0.9702459573745728,0.08355821669101715,0.0004092704424510632,0.24936247104778886,0.019059319,9.703636169433594e-05,-42.95495963096619,0.2252197265625,-2.5599509210526317,1257.0
39,96,49152,1255,-0.02481174230342731,0.2,1520,0.9719535112380981,-0.04153051599860191,0.0004092704424510632,0.003771927011257503,0.019963937,-3.218650817871094e-05,-42.98419892787933,0.220458984375,-2.5528836923076925,1257.0
39,97,49664,1255,-0.022777392849093303,0.2,1536,0.9737607836723328,0.09834490716457367,0.0004092704424510632,0.2422245843335986,0.017253049,0.0003116726875305176,-43.03991889953613,0.19189453125,-2.5528836923076925,1257.0
39,98,50176,1255,-0.027339985710568726,0.2,1552,0.9739626049995422,-0.032681457698345184,0.0004092704424510632,0.0031806295628484804,0.022495493,-0.15719115734100342,-43.07855558395386,0.2464599609375,-2.5528836923076925,1257.0
40,99,50688,1255,-0.01790473615983501,0.2,1568,0.9706294536590576,-0.03303304314613342,0.0004092704424510632,0.00204471222605207,0.016233198,-0.0005534887313842773,-43.037636399269104,0.1754150390625,-2.549200475,1257.0
40,100,51200,1255,-0.02791773156786803,0.2,1584,0.9690153002738953,0.09048039466142654,0.0004092704424510632,0.2608253681100905,0.02061754,0.00018477439880371094,-42.9405871629715,0.2716064453125,-2.549200475,1257.0
41,101,51712,1255,-0.035755544900894165,0.2,1600,0.968992292881012,-0.03476236015558243,0.0004092704424510632,0.0036587151917046867,0.02364897,-0.004065394401550293,-42.916221141815186,0.3101806640625,-2.551980756097561,1257.0
41,102,52224,1255,-0.02772211647243239,0.2,1616,0.9691745638847351,0.066822849214077,0.0004092704424510632,0.2265010024420917,0.024176843,0.00098496675491333,-42.92463731765747,0.23095703125,-2.551980756097561,1257.0
42,103,52736,1255,-0.023002094530966133,0.2,1632,0.9697365164756775,-0.029149143025279045,0.0004092704424510632,0.003317997689009644,0.015495917,-0.3220667839050293,-42.92965221405029,0.2105712890625,-2.551980756097561,1257.0
42,104,53248,1254,-0.028048394131474197,0.2,1648,0.9680415391921997,-0.03638425096869469,0.0004092704424510632,0.0019163294855388813,0.015798066,-0.00013971328735351562,-42.92195522785187,0.245361328125,-2.5521741428571425,1257.0
42,105,53760,1254,-0.023389636626234278,0.2,1664,0.9679439067840576,0.07276128232479095,0.0004092704424510632,0.24113170616328716,0.018871056,4.172325134277344e-05,-42.88335680961609,0.201904296875,-2.5521741428571425,1257.0
43,106,54272,1254,-0.032965828097076155,0.2,1680,0.9675041437149048,-0.03641080483794212,0.0004092704424510632,0.0037019589726696722,0.02216665,0.0012083649635314941,-42.88016164302826,0.27392578125,-2.548687906976744,1257.0
43,107,54784,1254,-0.02223043561389204,0.2,1696,0.9652318358421326,0.09080079197883606,0.0004092704424510632,0.24472097819671035,0.022269532,0.00010275840759277344,-42.83571648597717,0.1934814453125,-2.548687906976744,1257.0
44,108,55296,1254,-0.025637103768531233,0.2,1712,0.9657639861106873,-0.03816572576761246,0.0004092704424510632,0.0039300301214098,0.016819224,-0.0016826391220092773,-42.78379237651825,0.2288818359375,-2.548687906976744,1257.0
44,109,55808,1254,-0.025048502371646464,0.2,1728,0.9663465619087219,-0.03561262786388397,0.0004092704424510632,0.001635212754990789,0.016695347,-0.00012052059173583984,-42.81690764427185,0.21337890625,-2.5463162045454544,1257.0
44,110,56320,1254,-0.02238170598866418,0.2,1744,0.9653902649879456,0.03779245913028717,0.0004092704424510632,0.11897871526889503,0.03475033,6.973743438720703e-06,-42.80727303028107,0.28466796875,-2.5463162045454544,1257.0
45,111,56832,1254,-0.027870648773387074,0.2,1760,0.9651399850845337,-0.056940749287605286,0.0004092704424510632,0.005142209607583936,0.025315013,-9.5367431640625e-06,-42.7846657037735,0.2579345703125,-2.5475167555555553,1257.0
45,112,57344,1255,-0.02641747210873291,0.2,1776,0.9632675647735596,0.0920197069644928,0.0004092704424510632,0.2811738373711705,0.022027899,2.771615982055664e-05,-42.75366401672363,0.2471923828125,-2.5475167555555553,1257.0
46,113,57856,1255,-0.021753766719484702,0.2,1792,0.962934136390686,-0.02336086519062519,0.0004092704424510632,0.004841044807108119,0.018248022,-5.4955482482910156e-05,-42.705602288246155,0.2154541015625,-2.5492964347826086,1257.0
46,114,58368,1255,-0.027551589504582807,0.2,1808,0.9632247686386108,0.11572403460741043,0.0004092704424510632,0.27566172182559967,0.025381051,3.814697265625e-06,-42.71279299259186,0.27880859375,-2.5492964347826086,1257.0
46,115,58880,1255,-0.019759594928473234,0.2,1824,0.9629536271095276,-0.022936085239052773,0.0004092704424510632,0.002639320977323223,0.01628219,-0.000354766845703125,-42.70720851421356,0.17431640625,-2.5492964347826086,1257.0
47,116,59392,1255,-0.02505258625751594,0.2,1840,0.9617061018943787,-0.03927207738161087,0.0004092704424510632,0.004204193042824045,0.018961981,9.953975677490234e-06,-42.68925130367279,0.2559814453125,-2.5486218085106382,1257.0
47,117,59904,1255,-0.02696329861646518,0.2,1856,0.9601249098777771,0.10687699913978577,0.0004092704424510632,0.27427636831998825,0.024721783,1.0073184967041016e-05,-42.63598358631134,0.2647705078125,-2.5486218085106382,1257.0
48,118,60416,1256,-0.022622708362177946,0.2,1872,0.9584680199623108,-0.030655330047011375,0.0004092704424510632,0.002302677818079246,0.015506585,-0.12909841537475586,-42.58231592178345,0.201171875,-2.5427298333333335,1257.0
48,119,60928,1256,-0.02776192127930699,0.2,1888,0.9567716121673584,0.09112021327018738,0.0004092704424510632,0.23512027552351356,0.02309655,3.159046173095703e-06,-42.52779674530029,0.2408447265625,-2.5427298333333335,1257.0
48,120,61440,1256,-0.02387864066986367,0.2,1904,0.9551259875297546,-0.03355434164404869,0.0004092704424510632,0.003437669132836163,0.0155417165,-9.679794311523438e-05,-42.470125675201416,0.2303466796875,-2.5427298333333335,1257.0
49,121,61952,1256,-0.023702883954683784,0.2,1920,0.9537445902824402,-0.02577631175518036,0.0004092704424510632,0.003334636377985589,0.021317039,-3.4570693969726562e-06,-42.41899859905243,0.24951171875,-2.544034142857143,1257.0
49,122,62464,1256,-0.029090659620123915,0.2,1936,0.9524564146995544,0.09750760346651077,0.0004092704424510632,0.2439985708333552,0.029210402,5.0067901611328125e-06,-42.37143135070801,0.2664794921875,-2.544034142857143,1257.0
50,123,62976,1256,-0.02455075952457264,0.2,1952,0.9520083665847778,-0.04503777623176575,0.0004092704424510632,0.0037200628212303855,0.0152429985,-4.220008850097656e-05,-42.34308135509491,0.2235107421875,-2.54212302,1257.0
50,124,63488,1256,-0.026778938830830157,0.2,1968,0.9518870711326599,0.0762789249420166,0.0004092704424510632,0.22980743320658803,0.024543533,5.662441253662109e-06,-42.33182692527771,0.2645263671875,-2.54212302,1257.0
