train/ent_coef_loss,train/n_updates,time/total_timesteps,train/critic_loss,train/learning_rate,time/fps,rollout/ep_len_mean,rollout/ep_rew_mean,train/ent_coef,time/episodes,time/time_elapsed,train/actor_loss
-155.4664306640625,4931,5032,2.1785759925842285,0.0008459126528049375,11,1258.0,-4.2608265,0.01751605048775673,4,450,-124.1491928100586
7.841344356536865,9963,10064,5.355259418487549,0.0008459126528049375,10,1258.0,-3.3440647500000003,0.0012433206429705024,8,928,-130.02517700195312
-29.923364639282227,14995,15096,4.946840286254883,0.0008459126528049375,10,1258.0,-2.674481166666667,0.001094251056201756,12,1402,-134.54977416992188
39.99274444580078,20027,20128,8.823999404907227,0.0008459126528049375,10,1258.0,-2.29369625,0.002106723142787814,16,1885,-120.27523040771484
-46.69810485839844,25059,25160,7.554783821105957,0.0008459126528049375,11,1258.0,-2.1536735499999997,0.0011197198182344437,20,14,-107.7282485961914
152.4891815185547,30091,30192,108.35023498535156,0.0008459126528049375,10,1258.0,-2.017052958333333,0.0005330815329216421,24,484,-92.60186767578125
40.23562240600586,35123,35224,1.9094374179840088,0.0008459126528049375,10,1258.0,-1.9041123928571426,0.001049116370268166,28,964,-84.84271240234375
-31.195158004760742,40155,40256,2.2138566970825195,0.0008459126528049375,10,1258.0,-1.8167905625,0.0009526557987555861,32,1430,-76.17901611328125
20.21632957458496,45187,45288,1.642574429512024,0.0008459126528049375,10,1258.0,-1.7658340000000001,0.0004910323768854141,36,1909,-70.431640625
21.642200469970703,50219,50320,3.0111443996429443,0.0008459126528049375,10,1258.0,-1.724785275,0.0003371869388502091,40,30,-67.51520538330078
44.091529846191406,55251,55352,1.5934407711029053,0.0008459126528049375,10,1258.0,-1.6780565,0.00039185083005577326,44,494,-63.04933547973633
-87.46430206298828,60283,60384,2.060616970062256,0.0008459126528049375,10,1258.0,-1.6365254166666665,0.0005853627808392048,48,954,-55.3594856262207
34.40538787841797,65315,65416,4.067564964294434,0.0008459126528049375,10,1258.0,-1.6161875576923077,0.0009480874286964536,52,1417,-30.299449920654297
21.71649742126465,70347,70448,4.871044158935547,0.0008459126528049375,10,1258.0,-1.5859006071428572,0.0010237357346341014,56,1906,-22.078277587890625
-1.867721676826477,75379,75480,5.05091667175293,0.0008459126528049375,10,1258.0,-1.5665295,0.0010772965615615249,60,46,-14.145569801330566
-42.51622772216797,80411,80512,11.004260063171387,0.0008459126528049375,10,1258.0,-1.548970890625,0.001954935258254409,64,535,-0.9307165741920471
-38.641902923583984,85443,85544,5.428844451904297,0.0008459126528049375,10,1258.0,-1.5420827647058821,0.0006351344636641443,68,1034,8.541043281555176
-74.4892578125,90475,90576,22.743762969970703,0.0008459126528049375,10,1258.0,-1.5295993749999999,0.0008033665944822133,72,1519,16.296424865722656
-21.756874084472656,95507,95608,26.20912742614746,0.0008459126528049375,10,1258.0,-1.5265468815789471,0.0010293644154444337,76,2009,24.38528823852539
