time/time_elapsed,time/iterations,time/total_timesteps,time/fps,train/value_loss,train/policy_gradient_loss,train/std,train/clip_range,train/clip_fraction,train/explained_variance,train/n_updates,train/loss,train/learning_rate,train/approx_kl,train/entropy_loss,rollout/ep_rew_mean,rollout/ep_len_mean
4,14,7168,1719,0.020361253526061773,-0.03346187074203044,0.9956755042076111,0.2,0.3046875,0.04157346487045288,208,-0.04307876154780388,0.0004092704424510632,0.02025577,-43.84340965747833,-2.3019132,1258.0
4,15,7680,1713,0.006009621545672417,-0.03225715602457058,0.9956220984458923,0.2,0.3565673828125,0.42558664083480835,224,-0.0393284372985363,0.0004092704424510632,0.026616793,-43.83778250217438,-2.3122271666666667,1258.0
4,16,8192,1704,0.039882726792711765,-0.02879996006959118,0.9963987469673157,0.2,0.317138671875,0.024706125259399414,240,-0.03333783149719238,0.0004092704424510632,0.020252006,-43.8499698638916,-2.3122271666666667,1258.0
5,17,8704,1700,0.0036502440052572638,-0.025043902540346608,0.9970853924751282,0.2,0.2249755859375,0.046503424644470215,256,-0.03378159925341606,0.0004092704424510632,0.015331982,-43.87228286266327,-2.3122271666666667,1258.0
5,18,9216,1696,0.003935885557439178,-0.030661500932183117,0.9983914494514465,0.2,0.3070068359375,0.04636424779891968,272,-0.050295304507017136,0.0004092704424510632,0.020900384,-43.900186419487,-2.297823857142857,1258.0
5,19,9728,1691,0.0368662896216847,-0.018754604141577147,0.9979680776596069,0.2,0.235595703125,0.1697673201560974,288,-0.016913272440433502,0.0004092704424510632,0.018059466,-43.92026960849762,-2.297823857142857,1258.0
6,20,10240,1688,0.004506669036345556,-0.02459019306115806,0.9960061311721802,0.2,0.2396240234375,-0.7024792432785034,304,-0.040329087525606155,0.0004092704424510632,0.018002417,-43.87959885597229,-2.27796325,1258.0
6,21,10752,1685,0.0308013841859065,-0.02643310252460651,0.993690550327301,0.2,0.2698974609375,0.48037075996398926,320,-0.04326624795794487,0.0004092704424510632,0.019267127,-43.80984830856323,-2.27796325,1258.0
6,22,11264,1680,0.002165731395507464,-0.02733986426028423,0.9925339818000793,0.2,0.256103515625,-0.23328447341918945,336,-0.035573650151491165,0.0004092704424510632,0.015293524,-43.74900782108307,-2.27796325,1258.0
7,23,11776,1678,0.005747858725953847,-0.02055454332730733,0.992458701133728,0.2,0.205078125,0.2763095498085022,352,-0.01716895028948784,0.0004092704424510632,0.020172909,-43.734047055244446,-2.2585012222222223,1258.0
7,24,12288,1676,0.02741212912951596,-0.02013152142171748,0.992044985294342,0.2,0.2059326171875,0.4517832398414612,368,-0.02404964715242386,0.0004092704424510632,0.014263675,-43.72572135925293,-2.2585012222222223,1258.0
7,25,12800,1674,0.014353397447848693,-0.0285593121079728,0.9917725920677185,0.2,0.3214111328125,-0.05268371105194092,384,-0.03698929026722908,0.0004092704424510632,0.025819516,-43.70919406414032,-2.2574974,1258.0
7,26,13312,1673,0.031116688973270357,-0.02133055117155891,0.9917970299720764,0.2,0.2142333984375,0.6585281491279602,400,-0.01642557419836521,0.0004092704424510632,0.01724451,-43.7061687707901,-2.2574974,1258.0
8,27,13824,1669,0.002587462695373688,-0.02358443468256155,0.9939339756965637,0.2,0.25146484375,-1.7333991527557373,416,-0.025738520547747612,0.0004092704424510632,0.019101042,-43.73193907737732,-2.2574974,1258.0
8,28,14336,1667,0.006013286925735883,-0.028032916845404543,0.9942349791526794,0.2,0.295166015625,0.24391257762908936,432,-0.03459792956709862,0.0004092704424510632,0.020783426,-43.78985095024109,-2.2689161818181818,1258.0
8,29,14848,1666,0.023325921938521788,-0.024171139040845446,0.9929490089416504,0.2,0.2962646484375,0.17088699340820312,448,-0.030113782733678818,0.0004092704424510632,0.038236402,-43.766345500946045,-2.2689161818181818,1258.0
9,30,15360,1664,0.008325925780809484,-0.024606688486528583,0.9918466806411743,0.2,0.2601318359375,-0.3980201482772827,464,-0.02335825376212597,0.0004092704424510632,0.018614488,-43.728137731552124,-2.2724846666666667,1258.0
9,31,15872,1664,0.03623655793489888,-0.02582948192139156,0.9908648729324341,0.2,0.2486572265625,0.6008164882659912,480,-0.014509845525026321,0.0004092704424510632,0.024592573,-43.70000910758972,-2.2724846666666667,1258.0
9,32,16384,1662,0.0033542811670486117,-0.023669251386309043,0.9901806116104126,0.2,0.2110595703125,-3.6648311614990234,496,-0.03347538784146309,0.0004092704424510632,0.01382304,-43.66728866100311,-2.2761553076923073,1258.0
10,33,16896,1661,0.0500427883816883,-0.02805779797199648,0.9896169900894165,0.2,0.239990234375,0.43558722734451294,512,-0.027052203193306923,0.0004092704424510632,0.023758734,-43.65049612522125,-2.2761553076923073,1258.0
10,34,17408,1660,0.0024832460803736467,-0.02151531117851846,0.9888584613800049,0.2,0.1905517578125,-0.5438739061355591,528,-0.021087374538183212,0.0004092704424510632,0.014057833,-43.62907385826111,-2.2761553076923073,1258.0
10,35,17920,1658,0.005918278620811179,-0.021999239921569824,0.9883925914764404,0.2,0.196044921875,0.06522071361541748,544,-0.0376921184360981,0.0004092704424510632,0.013563642,-43.6059433221817,-2.2698474285714285,1258.0
11,36,18432,1658,0.04685236533987336,-0.013911086483858526,0.9875624775886536,0.2,0.1458740234375,0.4676975607872009,560,9.227730333805084e-05,0.0004092704424510632,0.01479892,-43.58506798744202,-2.2698474285714285,1258.0
11,37,18944,1657,0.004611065691278782,-0.023634774785023183,0.9881575703620911,0.2,0.2236328125,-0.8947023153305054,576,-0.030997982248663902,0.0004092704424510632,0.019205658,-43.57621431350708,-2.2763468,1258.0
11,38,19456,1655,0.07182566181290895,-0.022946528595639393,0.9886022210121155,0.2,0.2166748046875,0.30162525177001953,592,-0.012669701129198074,0.0004092704424510632,0.024006229,-43.59787476062775,-2.2763468,1258.0
12,39,19968,1655,0.001982762692932738,-0.02819246510625817,0.9901223182678223,0.2,0.2384033203125,-0.6472574472427368,608,-0.037572674453258514,0.0004092704424510632,0.017631121,-43.61802124977112,-2.2763468,1258.0
12,40,20480,1654,0.0057387110136915,-0.0297946787904948,0.9906361699104309,0.2,0.310791015625,0.0563122034072876,624,-0.04025697708129883,0.0004092704424510632,0.024675023,-43.661232113838196,-2.2699759375,1258.0
12,41,20992,1653,0.06826667604036629,-0.025492999906418845,0.9906271696090698,0.2,0.21240234375,0.4550561308860779,640,-0.025303980335593224,0.0004092704424510632,0.024281025,-43.6638617515564,-2.2699759375,1258.0
13,42,21504,1652,0.007402585164527409,-0.02650703532708576,0.991707444190979,0.2,0.2730712890625,-0.1402806043624878,656,-0.03831779956817627,0.0004092704424510632,0.019984595,-43.678356766700745,-2.272661176470588,1258.0
13,43,22016,1652,0.06406296545173973,-0.019392167479963973,0.9922821521759033,0.2,0.1767578125,0.5711060762405396,672,-0.009856974706053734,0.0004092704424510632,0.017586214,-43.71024715900421,-2.272661176470588,1258.0
13,44,22528,1651,0.0024718999411561526,-0.027692659503372852,0.9956099987030029,0.2,0.275390625,-1.1074414253234863,688,-0.038371287286281586,0.0004092704424510632,0.022868626,-43.757970094680786,-2.272661176470588,1258.0
13,45,23040,1651,0.007497127342503518,-0.02734340727329254,0.9982488751411438,0.2,0.2425537109375,0.14107918739318848,704,-0.035672228783369064,0.0004092704424510632,0.02129957,-43.864227652549744,-2.278190722222222,1258.0
14,46,23552,1651,0.05691823083907366,-0.018382126530923415,0.99740070104599,0.2,0.1514892578125,0.6476696729660034,720,-0.009244522079825401,0.0004092704424510632,0.014354471,-43.89334177970886,-2.278190722222222,1258.0
14,47,24064,1650,0.005007236301025841,-0.030299267105874605,0.9968633055686951,0.2,0.2723388671875,-0.4432107210159302,736,-0.03440210968255997,0.0004092704424510632,0.023318684,-43.85492563247681,-2.2799465263157894,1258.0
14,48,24576,1650,0.11034941312391311,-0.01829176480532624,0.9968622326850891,0.2,0.1290283203125,0.5759959816932678,752,-0.014459598809480667,0.0004092704424510632,0.013459421,-43.85417985916138,-2.2799465263157894,1258.0
15,49,25088,1649,0.002756625643087318,-0.0251294311019592,0.995256245136261,0.2,0.21142578125,-1.064476728439331,768,-0.045094870030879974,0.0004092704424510632,0.015028609,-43.83345317840576,-2.2799465263157894,1258.0
15,50,25600,1649,0.006055314850527793,-0.021848625750862993,0.9977573156356812,0.2,0.236083984375,0.13565486669540405,784,-0.0314820371568203,0.0004092704424510632,0.018197339,-43.82325994968414,-2.2781919999999998,1258.0
15,51,26112,1648,0.0652280583162792,-0.02140411477012094,0.997704029083252,0.2,0.1917724609375,0.5231162309646606,800,-0.02371174469590187,0.0004092704424510632,0.02860301,-43.892571330070496,-2.2781919999999998,1258.0
16,52,26624,1647,0.005779297585831955,-0.028766788891516626,0.9986281991004944,0.2,0.2666015625,-0.034024953842163086,816,-0.04290157929062843,0.0004092704424510632,0.015197841,-43.88145911693573,-2.278569380952381,1258.0
16,53,27136,1647,0.0825926543911919,-0.022973221290158108,0.998616635799408,0.2,0.2034912109375,0.5777376890182495,832,-0.015934528782963753,0.0004092704424510632,0.025750987,-43.91269242763519,-2.278569380952381,1258.0
16,54,27648,1646,0.002338050657272106,-0.021627000242006034,0.9998265504837036,0.2,0.208984375,-1.2036807537078857,848,-0.028228705748915672,0.0004092704424510632,0.016645899,-43.917125940322876,-2.278569380952381,1258.0
17,55,28160,1646,0.022805924236308783,-0.02686614854610525,0.996310293674469,0.2,0.2562255859375,0.6743396520614624,864,-0.034660425037145615,0.0004092704424510632,0.020967927,-43.90728533267975,-2.271342727272727,1258.0
17,56,28672,1645,0.039134010701673105,-0.023398766192258336,0.9941235780715942,0.2,0.2821044921875,0.8164114356040955,880,-0.02181920036673546,0.0004092704424510632,0.029995058,-43.79138171672821,-2.271342727272727,1258.0
17,57,29184,1645,0.01265525646158494,-0.027852092869579792,0.9930551648139954,0.2,0.267822265625,-0.5374953746795654,896,-0.02941177599132061,0.0004092704424510632,0.027404618,-43.74924576282501,-2.2677234782608693,1258.0
18,58,29696,1644,0.1186097614117898,-0.014698731814860366,0.992355227470398,0.2,0.102783203125,0.6845690011978149,912,0.0002726800739765167,0.0004092704424510632,0.015375416,-43.72021186351776,-2.2677234782608693,1258.0
18,59,30208,1644,0.002933581723482348,-0.021619786552037112,0.9913035035133362,0.2,0.248046875,-2.5074641704559326,928,-0.04386613890528679,0.0004092704424510632,0.017682929,-43.69656455516815,-2.2678284166666667,1258.0
18,60,30720,1643,0.13575936935376376,-0.010956767917377874,0.991840660572052,0.2,0.0677490234375,0.6278571486473083,944,0.0033382847905158997,0.0004092704424510632,0.012032922,-43.680180072784424,-2.2678284166666667,1258.0
19,61,31232,1643,0.0031093092293303926,-0.02448336174711585,0.9939972758293152,0.2,0.24560546875,-0.8984626531600952,960,-0.045531440526247025,0.0004092704424510632,0.020202164,-43.730785608291626,-2.2678284166666667,1258.0
19,62,31744,1643,0.006484542740508914,-0.03192441730061546,0.9949055314064026,0.2,0.245361328125,0.049169957637786865,976,-0.051029887050390244,0.0004092704424510632,0.02049268,-43.777679085731506,-2.27252704,1258.0
19,63,32256,1643,0.12281775299925357,-0.011743111870600842,0.9944065809249878,0.2,0.0897216796875,0.6300476789474487,992,-0.003492463380098343,0.0004092704424510632,0.013809088,-43.785998702049255,-2.27252704,1258.0
19,64,32768,1643,0.003781806764891371,-0.025218888884410262,0.9928781986236572,0.2,0.232177734375,-1.4226570129394531,1008,-0.04691082984209061,0.0004092704424510632,0.020318858,-43.7489994764328,-2.267569269230769,1258.0
20,65,33280,1643,0.13807939202524722,-0.007105602497176733,0.9920204877853394,0.2,0.1021728515625,0.6911836266517639,1024,0.00037932954728603363,0.0004092704424510632,0.014333457,-43.71176362037659,-2.267569269230769,1258.0
20,66,33792,1642,0.0024552436807425693,-0.02773413217801135,0.9907341599464417,0.2,0.278564453125,-1.0114738941192627,1040,-0.04118267446756363,0.0004092704424510632,0.020673143,-43.67861092090607,-2.267569269230769,1258.0
20,67,34304,1642,0.008285148040158674,-0.029039262706646696,0.9882546663284302,0.2,0.2357177734375,0.0380062460899353,1056,-0.026992622762918472,0.0004092704424510632,0.018274486,-43.61926221847534,-2.2679064814814813,1258.0
21,68,34816,1642,0.1148607061477378,-0.011935801623621956,0.9882515072822571,0.2,0.086669921875,0.6610116958618164,1072,-0.0008488371968269348,0.0004092704424510632,0.0124692265,-43.56582272052765,-2.2679064814814813,1258.0
21,69,35328,1641,0.005954162988928147,-0.024170510994736105,0.9898688793182373,0.2,0.2073974609375,-0.35399091243743896,1088,-0.03275759518146515,0.0004092704424510632,0.014603047,-43.59644138813019,-2.2728666428571427,1258.0
21,70,35840,1640,0.11357031227089465,-0.018223186809336767,0.9897700548171997,0.2,0.16845703125,0.45378363132476807,1104,-0.01152721606194973,0.0004092704424510632,0.019738011,-43.6316864490509,-2.2728666428571427,1258.0
22,71,36352,1640,0.0030083169040153734,-0.029165553947677836,0.990568220615387,0.2,0.28515625,-0.3228569030761719,1120,-0.03938896581530571,0.0004092704424510632,0.022564322,-43.62675607204437,-2.2728666428571427,1258.0
22,72,36864,1640,0.005378396475862246,-0.027273385523585603,0.9903616309165955,0.2,0.28759765625,0.05452185869216919,1136,-0.038006991147994995,0.0004092704424510632,0.024070825,-43.64546287059784,-2.2762926896551723,1258.0
22,73,37376,1640,0.19247399328742176,-0.016666440074914135,0.990227222442627,0.2,0.1058349609375,0.42618733644485474,1152,0.008773894980549812,0.0004092704424510632,0.013745359,-43.637879610061646,-2.2762926896551723,1258.0
23,74,37888,1639,0.005193916098505724,-0.02657319798890967,0.9894226789474487,0.2,0.2620849609375,-0.06740701198577881,1168,-0.045478977262973785,0.0004092704424510632,0.018485837,-43.62243616580963,-2.2755251999999997,1258.0
23,75,38400,1639,0.1621206186246127,-0.016621288770693354,0.9891208410263062,0.2,0.10498046875,0.7322999238967896,1184,0.0007299259305000305,0.0004092704424510632,0.015980547,-43.6018146276474,-2.2755251999999997,1258.0
23,76,38912,1639,0.0038543989649042487,-0.026650652347598225,0.9893815517425537,0.2,0.2548828125,-2.808497428894043,1200,-0.044974252581596375,0.0004092704424510632,0.017834362,-43.600794672966,-2.2755251999999997,1258.0
24,77,39424,1639,0.00822724841418676,-0.023016608713078313,0.990515947341919,0.2,0.252685546875,0.3877943158149719,1216,-0.023645682260394096,0.0004092704424510632,0.020598099,-43.62402331829071,-2.2751215161290324,1258.0
24,78,39936,1639,0.090982387191616,-0.0184089784452226,0.9908477067947388,0.2,0.1407470703125,0.7738066911697388,1232,-0.018796458840370178,0.0004092704424510632,0.01823891,-43.64870846271515,-2.2751215161290324,1258.0
24,79,40448,1639,0.006007383301039226,-0.02790536110114772,0.9914246201515198,0.2,0.2200927734375,-0.4646446704864502,1248,-0.023939451202750206,0.0004092704424510632,0.013441389,-43.66013824939728,-2.2732715937499997,1258.0
24,80,40960,1639,0.11895614850800484,-0.018757176643703133,0.9912132024765015,0.2,0.1810302734375,0.7452614307403564,1264,-0.0014794394373893738,0.0004092704424510632,0.017995406,-43.67101538181305,-2.2732715937499997,1258.0
25,81,41472,1639,0.003843131555186119,-0.03217904982739128,0.98948073387146,0.2,0.2874755859375,-1.5771942138671875,1280,-0.04669267311692238,0.0004092704424510632,0.021377064,-43.64108729362488,-2.2732715937499997,1258.0
25,82,41984,1639,0.032342088292352855,-0.02280585108383093,0.98769611120224,0.2,0.2071533203125,0.6593818664550781,1296,-0.01196583267301321,0.0004092704424510632,0.015377637,-43.57729125022888,-2.272903242424242,1258.0
25,83,42496,1639,0.042680574755650014,-0.018195778218796477,0.986795961856842,0.2,0.201904296875,0.8313781023025513,1312,-0.026569122448563576,0.0004092704424510632,0.028269324,-43.542032122612,-2.272903242424242,1258.0
26,84,43008,1639,0.009243553518899716,-0.031620047928299755,0.9872118234634399,0.2,0.3092041015625,-0.41937506198883057,1328,-0.043603844940662384,0.0004092704424510632,0.023501512,-43.53325152397156,-2.2741820294117647,1258.0
26,85,43520,1638,0.161766353296116,-0.016979385618469678,0.9875469207763672,0.2,0.1029052734375,0.7563067674636841,1344,-0.005236538127064705,0.0004092704424510632,0.016065547,-43.54135847091675,-2.2741820294117647,1258.0
26,86,44032,1637,0.003333217748149764,-0.03157504276896361,0.9858216643333435,0.2,0.3338623046875,-1.842332124710083,1360,-0.04601898416876793,0.0004092704424510632,0.022264166,-43.53062987327576,-2.2706462285714286,1258.0
27,87,44544,1637,0.19259184994734824,-0.019693827955052257,0.9848538041114807,0.2,0.1474609375,0.5679826736450195,1376,-0.008011212572455406,0.0004092704424510632,0.02275148,-43.474045753479004,-2.2706462285714286,1258.0
27,88,45056,1637,0.003466612564807292,-0.03043416743457783,0.9826128482818604,0.2,0.3192138671875,-0.3300279378890991,1392,-0.040737032890319824,0.0004092704424510632,0.022853166,-43.43514597415924,-2.2706462285714286,1258.0
27,89,45568,1635,0.004532662060228176,-0.024390459147980437,0.9809406399726868,0.2,0.2237548828125,0.07058525085449219,1408,-0.039884209632873535,0.0004092704424510632,0.017306406,-43.35518682003021,-2.266696,1258.0
28,90,46080,1635,0.14853062864858657,-0.013125883662723936,0.9807295203208923,0.2,0.109130859375,0.6856343746185303,1424,0.004734179005026817,0.0004092704424510632,0.016346492,-43.32921516895294,-2.266696,1258.0
28,91,46592,1635,0.003263424561737338,-0.022398599176085554,0.9812275767326355,0.2,0.2613525390625,-1.6583456993103027,1440,-0.029045293107628822,0.0004092704424510632,0.016006485,-43.33058047294617,-2.2642961351351354,1258.0
28,92,47104,1634,0.25495279394090176,-0.016633488063234836,0.9813591241836548,0.2,0.08984375,0.38786154985427856,1456,-0.00387449748814106,0.0004092704424510632,0.016116453,-43.3486362695694,-2.2642961351351354,1258.0
29,93,47616,1634,0.0024691212856851052,-0.030943574209231883,0.9791321158409119,0.2,0.296142578125,-0.14501690864562988,1472,-0.04525422677397728,0.0004092704424510632,0.019577937,-43.31980776786804,-2.2642961351351354,1258.0
29,94,48128,1634,0.005673554231179878,-0.027704178195563145,0.9784808158874512,0.2,0.2835693359375,0.006554067134857178,1488,-0.0373639315366745,0.0004092704424510632,0.021720216,-43.26531624794006,-2.2649870789473687,1258.0
29,95,48640,1634,0.35340899298898876,-0.01112576128798537,0.9785428643226624,0.2,0.216064453125,0.15793615579605103,1504,0.011048011481761932,0.0004092704424510632,0.017365687,-43.26353871822357,-2.2649870789473687,1258.0
30,96,49152,1634,0.005357413996534888,-0.024623210512800142,0.9765163064002991,0.2,0.2364501953125,0.025171399116516113,1520,-0.03241737186908722,0.0004092704424510632,0.011955202,-43.23779809474945,-2.2660298974358977,1258.0
30,97,49664,1634,0.19286447390913963,-0.01536431960266782,0.9755451679229736,0.2,0.123046875,0.7488940954208374,1536,0.021832633763551712,0.0004092704424510632,0.01913445,-43.17798614501953,-2.2660298974358977,1258.0
30,98,50176,1633,0.0029897451640863437,-0.02339611970819533,0.9771859049797058,0.2,0.2371826171875,-2.0542397499084473,1552,-0.026957260444760323,0.0004092704424510632,0.013992216,-43.18535006046295,-2.2660298974358977,1258.0
31,99,50688,1633,0.006296864099567756,-0.030056773393880576,0.9759795069694519,0.2,0.2823486328125,0.030597031116485596,1568,-0.03712107986211777,0.0004092704424510632,0.018669542,-43.20074474811554,-2.2629772,1258.0
31,100,51200,1632,0.22321345936506987,-0.012209430889924988,0.9752392768859863,0.2,0.099853515625,0.3981907367706299,1584,0.003703191876411438,0.0004092704424510632,0.018000748,-43.16045355796814,-2.2629772,1258.0
31,101,51712,1632,0.008442734470008872,-0.029440723883453757,0.9747738838195801,0.2,0.2757568359375,-0.1394484043121338,1600,-0.04286246374249458,0.0004092704424510632,0.016763752,-43.14227902889252,-2.2608021219512193,1258.0
31,102,52224,1632,0.28437134937848896,-0.011296864613541402,0.9740423560142517,0.2,0.076171875,0.5864280462265015,1616,0.01323576271533966,0.0004092704424510632,0.01572027,-43.12643623352051,-2.2608021219512193,1258.0
32,103,52736,1632,0.0036500730566331185,-0.02907147674704902,0.9731858968734741,0.2,0.2705078125,-0.4219396114349365,1632,-0.038566216826438904,0.0004092704424510632,0.020690892,-43.09777009487152,-2.2608021219512193,1258.0
32,104,53248,1632,0.004544327435723972,-0.02619073202367872,0.9738733768463135,0.2,0.2606201171875,0.03589129447937012,1648,-0.04001625254750252,0.0004092704424510632,0.018773584,-43.09520983695984,-2.256048,1258.0
32,105,53760,1632,0.31559918669518083,-0.013227758536231704,0.9739187359809875,0.2,0.117431640625,0.22815513610839844,1664,0.009572664275765419,0.0004092704424510632,0.015451704,-43.10957729816437,-2.256048,1258.0
33,106,54272,1632,0.005267738975817338,-0.021011730917962268,0.9742733240127563,0.2,0.2071533203125,-0.025127887725830078,1680,-0.028377745300531387,0.0004092704424510632,0.015219203,-43.10830867290497,-2.252135395348837,1258.0
33,107,54784,1632,0.2970636874670163,-0.007387760793790221,0.9745457768440247,0.2,0.03173828125,0.6281840205192566,1696,0.01442248746752739,0.0004092704424510632,0.009863712,-43.1222083568573,-2.252135395348837,1258.0
33,108,55296,1631,0.003326897287479369,-0.03161066464963369,0.9746882915496826,0.2,0.29736328125,-1.965919017791748,1712,-0.047491226345300674,0.0004092704424510632,0.020779919,-43.12616240978241,-2.252135395348837,1258.0
34,109,55808,1631,0.01690462345140986,-0.030899191086064093,0.9745228886604309,0.2,0.321533203125,0.6309947371482849,1728,-0.025722946971654892,0.0004092704424510632,0.021624045,-43.12322807312012,-2.251033659090909,1258.0
34,110,56320,1631,0.0937284764368087,-0.01842904166551307,0.9741916060447693,0.2,0.163330078125,0.8157688975334167,1744,-0.014329297468066216,0.0004092704424510632,0.018596813,-43.112916588783264,-2.251033659090909,1258.0
34,111,56832,1631,0.03229793068021536,-0.022606490398175083,0.9732723236083984,0.2,0.262939453125,0.14752906560897827,1760,-0.014961974695324898,0.0004092704424510632,0.014647058,-43.09555125236511,-2.2448721777777774,1258.0
35,112,57344,1630,0.3007671353407204,-0.007734032114967704,0.9730954170227051,0.2,0.0546875,0.8612176179885864,1776,0.05847955122590065,0.0004092704424510632,0.011980668,-43.07390534877777,-2.2448721777777774,1258.0
35,113,57856,1631,0.009589598877937533,-0.026267689157975838,0.9740757942199707,0.2,0.27294921875,-4.041669845581055,1792,-0.03269422799348831,0.0004092704424510632,0.01843694,-43.08503341674805,-2.2448721777777774,1258.0
35,114,58368,1630,0.21398539980873466,-0.017284625428146683,0.9739664196968079,0.2,0.116455078125,0.6821250915527344,1808,0.004874229431152344,0.0004092704424510632,0.016186755,-43.10723423957825,-2.2447500217391303,1258.0
36,115,58880,1630,0.011955247464356944,-0.027728717192076147,0.9734865427017212,0.2,0.34228515625,0.9798877835273743,1824,-0.03443063050508499,0.0004092704424510632,0.034925237,-43.090457916259766,-2.2447500217391303,1258.0
36,116,59392,1630,0.008586241630837321,-0.030071519475313835,0.9722729921340942,0.2,0.2724609375,-0.20226526260375977,1840,-0.049564000219106674,0.0004092704424510632,0.019664973,-43.06466269493103,-2.244950574468085,1258.0
36,117,59904,1630,0.2265457990579307,-0.011383442157239188,0.9717860817909241,0.2,0.0697021484375,0.7827649116516113,1856,0.004322178661823273,0.0004092704424510632,0.011285883,-43.03364968299866,-2.244950574468085,1258.0
37,118,60416,1630,0.00319807133928407,-0.02088008841383271,0.9718639850616455,0.2,0.2421875,-2.5579521656036377,1872,-0.020505420863628387,0.0004092704424510632,0.024124619,-43.028831005096436,-2.2424505833333335,1258.0
37,119,60928,1630,0.2995545929297805,-0.00882983225164935,0.9718734622001648,0.2,0.0657958984375,0.5486104488372803,1888,0.05733213201165199,0.0004092704424510632,0.0077008437,-43.03559494018555,-2.2424505833333335,1258.0
37,120,61440,1630,0.0018949394107039552,-0.02541734924307093,0.96992427110672,0.2,0.241455078125,-0.11069703102111816,1904,-0.03828320652246475,0.0004092704424510632,0.016526476,-43.01575255393982,-2.2424505833333335,1258.0
37,121,61952,1630,0.005121340393088758,-0.027277120883809403,0.9699680209159851,0.2,0.241455078125,0.045542001724243164,1920,-0.032786209136247635,0.0004092704424510632,0.014764264,-42.96771585941315,-2.23930206122449,1258.0
38,122,62464,1630,0.31867091346066445,-0.007356261929089669,0.970321774482727,0.2,0.0311279296875,0.6293081045150757,1936,-0.013476729393005371,0.0004092704424510632,0.0075726854,-42.98212122917175,-2.23930206122449,1258.0
38,123,62976,1630,0.0058359994072816335,-0.036388764332514256,0.9693248867988586,0.2,0.328857421875,-0.10458803176879883,1952,-0.044820260256528854,0.0004092704424510632,0.025812188,-42.974191665649414,-2.23674024,1258.0
38,124,63488,1630,0.3651733361184597,-0.01589850051823305,0.9689667224884033,0.2,0.074951171875,0.7747114896774292,1968,0.022736109793186188,0.0004092704424510632,0.012541022,-42.94370126724243,-2.23674024,1258.0
39,125,64000,1631,0.0026915141079371097,-0.025016644547577016,0.9672503471374512,0.2,0.269775390625,-4.231818675994873,1984,-0.03399326652288437,0.0004092704424510632,0.021002855,-42.91709661483765,-2.23674024,1258.0
